Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Trường Phòng Marketing Dược Mỹ Phẩm Của Pháp,Vipharco,"$ 2,000-3,000 /tháng","159 An Trạch, Ô Chợ Dừa, Hà Nội, Hồ Chí Minh, Việt Nam, Cần Thơ, Việt Nam, Tầng 12 Tòa nhà Viettel Tower, số 258 đường Cách Mạng Tháng 8, Phường 12, Quận 10, TP Hồ Chí Minh","TUYỂN GẤP Vị trí: TRƯỞNG PHÒNG MARKETING Ngành hàng Dược mỹ phẩm cao cấp – Thương hiệu Dược Mỹ Phẩm của Pháp
Bạn là người có đam mê với thương hiệu, sáng tạo chiến lược và yêu thích ngành dược mỹ phẩm Pháp
Chúng tôi đang tìm Trưởng phòng Marketing dẫn dắt việc xây dựng thương hiệu Dược Mỹ phẩm bestseller của Pháp tại thị trường Việt Nam.

Nhiệm vụ chính:
• Xây dựng chiến lược marketing và truyền thông toàn diện (online – offline).
• Quản lý đội ngũ marketing, ngân sách và hiệu quả ROI.
• Phát triển thương hiệu Dược Mỹ phẩm của Pháp qua các kênh nhà thuốc, spa, e-commerce và KOL/KOC.

Chúng tôi mang đến:
• Mức lương hấp dẫn, cạnh tranh + thưởng theo kết quả.
• Môi trường chuyên nghiệp, định hướng Pháp , cơ hội lên CMO.
• Được tham gia phát triển chiến",,,,,,,,,,,,,,,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý & Phát Triển Sản Phẩm, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Sáng Tạo Nội Dung, Vipharco, Hà Nội, Hồ Chí Minh, Cần Thơ"
Kỹ sư Thiết kế Cơ Khí,Asiafoods Corporation,"$ 1,000-2,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Văn phòng Công ty Asiafoods – TP. Hồ Chí Minh, 37 Tôn Đức Thắng, P. Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","1. Giới thiệu vị trí
Kỹ sư Dự án – Thiết kế cơ khí tham gia vào dự án xây dựng nhà máy mới của CAM Consumer và Asiafoods (Snack, Nước giải khát, Mì ăn liền…).
Tập trung vào thiết kế layout, lựa chọn – triển khai dây chuyền tự động hóa và xây dựng năng lực đội ngũ bảo trì.
2. Mục tiêu chính của vị trí
(1) Hoàn thiện dự án xây dựng nhà máy mới:
• Thiết kế layout tổng thể và chi tiết.
• Tính toán, đề xuất và lựa chọn dây chuyền thiết bị.
• Thiết kế cơ khí, cụm máy, kết cấu phụ trợ.
• Phối hợp với các bộ phận xây dựng, M&E, utility.
• Tham gia chạy thử, nghiệm thu, tối ưu hóa dây chuyền.

(2) Xây dựng và phát triển đội ngũ bảo trì:
• Chuyển giao kỹ thuật và quy trình bảo trì.
• Xây dựng SOP, checklist bảo trì.
• Thiết lập chuẩn an toàn và tiêu chuẩn kỹ thuật.
• Đề xuất cải tiến thiết bị, tối ưu chi phí.
3. Nhiệm vụ chi tiết
• Thiết kế 2D/3D (AutoCAD, SolidWorks…).
• Lập Spec sheet, BoQ, hồ sơ mời thầu.
• Đánh giá nhà cung cấp, so sánh kỹ thuật.
• Giám sát lắp đặt thiết bị tại công trường.
• Kiểm soát chất lượng, tiến độ và chi phí.
• Phối hợp đa phòng ban trong triển khai.
• Xây dựng tiêu chuẩn kỹ thuật cho nhà máy mới.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Kiến Trúc/Xây Dựng > Quản Lý Dự Án,Sản xuất,5,Cử nhân,25-38,3,08:00 - 17:00,Nhân viên,"Autocad, Industrial Equipment, Project Management, SolidWorks, Thiết Kế Cơ Khí",Bất kỳ,Người Việt Nam,Nam,Bất kỳ,T2 - T7,Toàn thời gian,"Kiến Trúc/Xây Dựng, Quản Lý Dự Án, Sản xuất, Autocad, Industrial Equipment, Project Management, SolidWorks, Thiết Kế Cơ Khí, Asiafoods Corporation, Hồ Chí Minh"
Senior Production Supervisor,Coherent Vietnam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","2A – 1.F1, Tran Phu Street, Nhon Trach I Industrial Park, Nhon Trach Ward, Dong Nai Province, Vietnam, 36 VSIP, Street No. 4, Vietnam – Singapore Industrial Park, Binh Hoa Ward, Ho Chi Minh City, Vietnam, Binh Duong, Vietnam, Số 36, đường số 4, Khu công nghiệp VSIP I, Thành phố Thuận An, Tỉnh Bình Dương","Company Overview:
Coherent Corp. is a global leaders in datacenter and communications industries. Headquartered in Saxonburg, Pennsylvania, USA, and founded in 1971, Coherent operates in over 20 countries worldwide. Since entering Vietnam in 2005, Coherent has expanded to over 2,400 employees across Binh Duong (VSIP1), Dong Nai (Nhon Trach 1), Hanoi, and Bac Ninh (Yen Phong IP). As part of our global growth strategy and commitment to local talent development, we aim to create over 4,000 new job opportunities in Vietnam within the next five years.

Work Location: NHƠN TRẠCH 1 - ĐỒNG NAI

Basic Function of the Job
- Responsible for designated production area including:
- Production supervision and documentation
- Methods analysis and continuous improvements
- Machines layout and equipment acquisition
- Preparation of equipment justifications and appropriation requests
- Statistical process control systems
- Provide hands-on troubleshooting and leadership to improve efficiency, ensure quality, and reduce cost.
- Actively involved in production and process activities.

1. Production Supervising (50%)
- Manage daily resources to meet OTD, Yield, Productivity, and labor cost targets.
- Coordinate cross-functionally to resolve daily issues.
- Ensure compliance with Quality and EHS standards.
- Lead troubleshooting (4M1E) and new product training/qualification.
- Contribute to departmental planning and execution.

2. Quality Control (15%)
- Ensure operators follow WI/SOPs.
- Verify parts meet spec; take corrective action for escapes.
- Support ISO/TS/customer audits.
- Control daily yield & NCR Pareto; ensure proper SPC usage.
- Work with Process Engineers to improve yield and reduce rework.

3. People Management (15%)
- Ensure team staffing, motivation, engagement, and performance.
- Apply effective selection, training, and development.
- Drive performance management with meaningful goals & timely feedback.
- Maintain strong communication and safe work environment.
- Ensure compliance with HR policies and labor laws.

4. Cost Saving (15%)
- Lead cost reduction & capability improvement projects.
- Develop alternative materials/tooling; shorten cycle time.

5. Production Support (5%)
- Create and update SOP/WI.
- Support new product introduction.
- Drive 6S improvements & support company-wide initiatives.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Sản xuất,3,Cử nhân,Không hiển thị,4,,Nhân viên,"Yield Management, SPC, Production supervision, Lean Manufacturing, Productivity Improvement",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Yield Management, SPC, Production supervision, Lean Manufacturing, Productivity Improvement, Coherent Vietnam, Đồng Nai, Hồ Chí Minh, Bình Dương"
Kế Toán Tiếng Trung (Chinese Accountant),Công Ty TNHH Xây Dựng Pacific - Tập Đoàn Xây Dựng Thái Bình Dương,"$ 700-900 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Khu biệt thự Vườn Đào, Tây Hồ, Hà Nội, Khu biệt thự Vườn Đào, Tây Hồ, Hà Nội","• Thực hiện thu chi, tập hợp chứng từ hoàn ứng hàng ngày.
• Thực hiện giao dịch ngân hàng như chuyển tiền, rút tiền.
• Tổng hợp báo cáo tài chính cuối tháng.
• Khai báo thuế cho công ty tại Việt Nam.
• Theo dõi và kiểm tra các giao dịch tài chính để đảm bảo tính chính xác.
• Đảm bảo tuân thủ các quy định về thuế và chuẩn mực kế toán hiện hành.
• Hỗ trợ trong việc lập ngân sách và phân tích chi phí cho các dự án.
• Tham gia vào các cuộc họp và báo cáo tiến độ tài chính cho ban lãnh đạo.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Kỹ thuật xây dựng/Cơ sở hạ tầng,1,Cử nhân,23-33,4,08:30 - 17:30,Nhân viên,"Kế Toán, Tài Chính, Tiếng Trung Giao Tiếp, Xây Dựng",Tiếng Trung Quốc,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Kỹ thuật xây dựng/Cơ sở hạ tầng, Kế Toán, Tài Chính, Tiếng Trung Giao Tiếp, Xây Dựng, Công Ty TNHH Xây Dựng Pacific - Tập Đoàn Xây Dựng Thái Bình Dương, Hà Nội"
Chuyên Viên Hành Chính (Tiếng Trung),Công Ty TNHH Xây Dựng Pacific - Tập Đoàn Xây Dựng Thái Bình Dương,"12tr-20tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","D5D số 83 ngõ 679 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội, Vincom Village, Phúc Lợi, Long Biên, Hà Nội, Việt Nam, Khu biệt thự Vườn Đào, Tây Hồ, Hà Nội","1. Mục tiêu công việc
Đảm bảo công tác hậu cần – hành chính – lễ tân của công ty được vận hành thông suốt; hỗ trợ các lãnh đạo Trung Quốc trong công việc hàng ngày; duy trì môi trường làm việc chuyên nghiệp, nề nếp, đúng chuẩn doanh nghiệp Trung Quốc.
2. Nhiệm vụ chính
2.1. Công tác hành chính – tổng hợp
• Quản lý văn phòng phẩm, tài sản, trang thiết bị; lập kế hoạch mua sắm, theo dõi sử dụng.
• Soạn thảo, ban hành thông báo, quyết định hành chính song ngữ Trung – Việt.
• Tiếp nhận, phân loại, lưu trữ hồ sơ, văn bản đi/đến; quản lý con dấu công ty theo quy định.
• Theo dõi hợp đồng thuê văn phòng, báo cáo định kỳ, hóa đơn điện – nước – internet – dịch vụ.
• Hỗ trợ tổ chức họp, hội nghị, sự kiện, công tác tiếp khách Trung Quốc – Việt Nam.
2.2. Công tác lễ tân – hậu cần
• Đón tiếp đối tác, đoàn chuyên gia, lãnh đạo Trung Quốc sang Việt Nam công tác.
• Sắp xếp xe đưa đón, đặt vé máy bay, đặt khách sạn, chuẩn bị phòng họp và bữa ăn.
• Phụ trách công tác y tế, an toàn lao động cơ bản, vệ sinh văn phòng.
• Theo dõi sử dụng canteen, đặt suất ăn trưa/chiều, phối hợp bếp trưởng.
2.3. Hỗ trợ nhân sự
• Hỗ trợ công tác chấm công, quản lý ngày phép, làm thêm giờ.
• Hỗ trợ ký kết hợp đồng lao động, chuẩn bị hồ sơ nhân viên, bảng lương cơ bản.
• Hỗ trợ truyền đạt thông tin của Ban Lãnh đạo Trung Quốc đến nhân viên Việt Nam.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Hành Chính Văn Phòng > Hành Chính,Giáo dục/Đào Tạo,Không yêu cầu,Cử nhân,22-60,5,08:30 - 17:30,Mới Tốt Nghiệp,"Giao Tiếp, MS Office, Quản Trị Nhân Lực, Tiếng Trung, Tổ Chức Thi Công",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Giáo dục/Đào Tạo, Giao Tiếp, MS Office, Quản Trị Nhân Lực, Tiếng Trung, Tổ Chức Thi Công, Công Ty TNHH Xây Dựng Pacific - Tập Đoàn Xây Dựng Thái Bình Dương, Hà Nội"
Nhân Viên Thu Mua Nguyên Liệu Nông Sản (Dừa),Asia Chemical Corporation,"8tr-10tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Lô EI-2, EI-3, EI-4, Khu Công Nghiệp Giao Long, Châu Thành, Bến Tre, Lot TH-1B, Street No.7, South Commercial Area, Tan Thuan Export Processing Zone, Dist. 7, Ho Chi Minh City, Vietnam","· Phát triển, mở rộng nhà cung cấp giao dừa trái, cơm dừa, nước dừa và hàng nông sản khác. Thường xuyên thăm hỏi chăm sóc nhà cung cấp để xây dựng, ổn định và phát triển mạng lưới nhà cung cấp trên địa bàn được phân công.
· Thu mua nguyên liệu dựa vào kế hoạch sản xuất của công ty.

· Trực tiếp theo dõi,cập nhật lịch giao hàng của nhà cung cấp. Chịu trách nhiệm về sản lượng, chất lượng nguyên liệu thu mua thuộc phạm vi phụ trách.

· Trực ban và theo dõi tình hình tiếp nhận nguyên liệu mỗi ngày theo lịch được phân công. Tiếp nhận và chuyển thông tin cho các nhân viên khác/trưởng BP để xử lý kịp thời các tình huống phát sinh

· Lập kế hoạch thu mua nguyên liệu tuần/ ngày và gởi lịch tiếp nhận nguyên liệu cho các phòng ban khác

· Tổng hợp số liệu hàng tuần gửi nhà cung cấp xuất hóa đơn.

· Lập Bảng kê thu mua và Hồ sơ thanh toán trình Trưởng bộ phận/ Trưởng Phòng phê duyệt theo thẩm quyền.

· Theo dõi ,cập nhật tình hình giá thị trường tại các khu vực để dự báo và đề xuất giá mua nguyên liệu hợp lý.

· Soạn thảo hợp đồng nguyên tắc, hợp đồng mua bán cho nhà cung cấp .

· Tiếp nhận và xử lý các vấn đề phát sinh trong tương tác nội bộ công ty, và tương tác bên ngoài với các NCC

Thực hiện các công việc khác theo sự phân công của cấp trên",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Hành Chính Văn Phòng > Thu Mua,Chuỗi cung ứng,1,Trung cấp,22-35,1,9:00 - 18:00,Nhân viên,"Cẩn Thận, Kiên Nhẫn, Chi Tiết, Tác Phong Làm Việc Nhanh Nhẹn, Thị Trường Hàng Hoá, Thu Mua Nông Sản, Đàm Phán Thương Lượng",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Chuỗi cung ứng, Cẩn Thận, Kiên Nhẫn, Chi Tiết, Tác Phong Làm Việc Nhanh Nhẹn, Thị Trường Hàng Hoá, Thu Mua Nông Sản, Đàm Phán Thương Lượng, Asia Chemical Corporation, Bến Tre"
IT Senior System Administrator/ IT Support,gbc engineers Vietnam LLC,"Tới 35tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","153 Ung Văn Khiêm, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 153 Ung Van Khiem Street, Ward 25, Binh Thanh District, Hochiminh City, Vietnam","About GBC Engineers
GBC Engineers is an international structural and civil engineering consultancy headquartered in Hamburg, Germany, with a strong and expanding presence in Vietnam and Southeast Asia.
We specialize in structural design, BIM modeling, and project management for industrial, commercial, and residential developments across Europe. By combining German engineering precision with digital innovation and international collaboration, we deliver sustainable, high-quality solutions for the built environment.
As part of our continuous growth, we are looking for an experienced and motivated IT Senior System Administrator to join our Vietnam office, ensuring the reliability, security, and performance of our global IT infrastructure.

Key Responsibilities
• Manage and monitor all installed systems and IT infrastructure, including Windows and Linux servers and environments.
• Install, configure, test, and maintain operating systems, application software, and system management tools to ensure optimal performance.
• Proactively maintain system availability, data integrity, and operational reliability across all platforms.
• Implement and manage security, backup, and redundancy strategies to safeguard company data and systems.
• Develop and maintain custom scripts to automate processes and improve operational efficiency.
• Provide 2nd and 3rd level technical support, troubleshooting system and network issues effectively.
• Collaborate with vendors, IT partners, and internal teams to resolve complex technical challenges.
• Monitor and optimize network performance, storage, and virtualization systems (e.g., VMware).
• Maintain and document IT configurations, updates, and procedures to support continuous improvement.
• Perform additional tasks and projects assigned by the Group IT Manager.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Công Nghệ Thông Tin/Viễn Thông > Quản Lý Công Nghệ Thông Tin,Hệ thống CNTT & Thiết bị,5,Cử nhân,15-60,1,08:30 - 18:00,Nhân viên,"Linux System Administration, Network Management, System Security Management, Windows System Administration, Data Backup",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Hệ thống CNTT & Thiết bị, Linux System Administration, Network Management, System Security Management, Windows System Administration, Data Backup, gbc engineers Vietnam LLC, Hồ Chí Minh"
Quality Assurance Manager,JSC GROUP,"$ 300-550 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?",On-Site (Supplier Locations / Regional) – Ho Chi Minh,"Job Summary
The Supplier Quality Manager will lead and manage all quality assurance, control, and compliance activities for suppliers and manufacturing operations in Vietnam. The role would be responsible for ensuring that all supplied parts and components meet the required quality standards, specifications, and drawing requirements. The role involves conducting on-site inspections at supplier facilities, reviewing drawings during new part development, developing & identifying new suppliers and supporting RFQ and feasibility discussions to ensure supplier readiness and product conformance.
Key Responsibilities
1. On-Site Supplier Quality Inspection
• Perform incoming, in-process, and pre-dispatch inspections at supplier premises as per engineering drawings, specifications, and quality standards.
• Verify dimensions, tolerances, surface finish, coating, and thread parameters using appropriate measuring instruments.
• Ensure suppliers maintain proper process control, traceability, and inspection documentation.
• Identify and report non-conformities, initiate containment actions, and follow up on corrective and preventive actions (CAPA).
• Provide feedback and guidance to suppliers on quality improvements and best practices.
2. New Part Development & RFQ Support
• Review and interpret customer drawings, standards, and specifications to assess supplier capability.
• Participate in technical discussions with suppliers for feasibility, manufacturability, and cost analysis during RFQ stage.
• Support in weight calculations of standard items / parts using standard calculators
• Support in PPAP / First Article Inspection (FAI) validation and sample approval process.
• Coordinate with cross-functional teams (Design, Sourcing, Manufacturing) for technical alignment and issue resolution.
3. Continuous Improvement & Quality System Development
• Support suppliers in implementing robust process controls, mistake-proofing (Poka-Yoke), and SPC techniques.
• Conduct supplier process audits and provide recommendations for improvement.
• Contribute to supplier performance monitoring through metrics such as PPM, delivery performance, and response time.
• Ensure compliance with company standards and customer-specific quality requirements (e.g., ISO 9001 / IATF 16949).
4. Local Supplier Development
• Identify and qualify new suppliers in Vietnam for fasteners and precision-engineered parts.
• Support supplier onboarding and continuous improvement initiatives.
• Develop long-term partnerships with key suppliers.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Kỹ thuật xây dựng/Cơ sở hạ tầng,6,Cử nhân,25-45,1,08:00 - 18:00,Nhân viên,"Communication, Engineering Drawings, Quality Inspection, Quality Management, Supplier Development",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Communication, Engineering Drawings, Quality Inspection, Quality Management, Supplier Development, JSC GROUP, Hồ Chí Minh"
Kỹ Sư Quang Lượng Tử,Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),"$ 600-2,500 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tòa nhà Viettel, Số 380 Lạc Long Quân, Tây Hồ, Hà Nội., Trụ sở chính của Tập đoàn Viettel, ngõ 7 Tôn Thất Thuyết, Lô D26, Khu đô thị mới Cầu Giấy, phường Yên Hòa, quận Cầu Giấy, Hà Nội","- Nghiên cứu & thiết kế hệ thống quang lượng tử:
+ Nghiên cứu các cơ chế tạo ngẫu nhiên lượng tử (shot noise, phase noise, photon arrival time, beam splitter, vacuum fluctuation…).
+ Đề xuất và xây dựng sơ đồ thí nghiệm cho QRNG: laser diode, modulators, photodiodes/SPAD, beam splitters, interferometers.
- Triển khai & tối ưu thí nghiệm
+ Thiết kế và lắp ráp các mô-đun quang tử để đo tín hiệu lượng tử.
+ Hiệu chỉnh laser, thấu kính, bộ lọc quang để giảm nhiễu, tối ưu SNR.
+ Phối hợp với nhóm điện tử để đảm bảo đầu ra photon phù hợp với ADC/FPGA.
- Phối hợp liên ngành:
+ Làm việc cùng kỹ sư điện tử (thiết kế mạch đọc tín hiệu).
+ Hỗ trợ kỹ sư FPGA/ASIC trong xử lý dữ liệu quang tốc độ cao.
+ Cộng tác với kỹ sư mật mã để đảm bảo tính ngẫu nhiên đạt chuẩn an toàn.
- Nghiên cứu & báo cáo khoa học
+ Viết báo cáo kỹ thuật, whitepaper, và bài báo khoa học (nếu cần).
+ Đề xuất cải tiến kỹ thuật để tăng tốc độ bit và giảm chi phí thương mại hóa.""",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Sản Xuất > Nghiên Cứu & Phát Triển,Hệ thống CNTT & Thiết bị,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Optical System, Quantum Mechanics",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Nghiên Cứu & Phát Triển, Hệ thống CNTT & Thiết bị, Optical System, Quantum Mechanics, Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group), Hà Nội"
Kỹ Sư Thiết Kế Phần Cứng,Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),"$ 600-2,500 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tòa nhà Viettel, Số 380 Lạc Long Quân, Tây Hồ, Hà Nội, Trụ sở chính của Tập đoàn Viettel, ngõ 7 Tôn Thất Thuyết, Lô D26, Khu đô thị mới Cầu Giấy, phường Yên Hòa, quận Cầu Giấy, Hà Nội","- Nghiên cứu, thiết kế các bo mạch phần cứng số đơn giản, mạch logic đơn giản ít đầu vào đầu ra.
- Thiết kế các mạch nguồn LDO đơn giản, nguồn switching dòng thấp và các bo mạch phần cứng lập trình được sử dụng MCU và các giao tiếp truyền thông cơ bản.
- Hàn lắp các linh kiện lên bo mạch và bring-up bo mạch phần cứng đơn giản.
- Viết tài liệu kỹ thuật, tài liệu thiết kế cho từng bo mạch.
- Kết hợp với cơ khí để lắp ráp hoàn thiện các module phần cứng và hỗ trợ về mặt kỹ thuật trong quá trình triển khai sản xuất sản phẩm tại nhà máy.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,16/11/2025,Công Nghệ Thông Tin/Viễn Thông > Phần Cứng Máy Tính,Hệ thống CNTT & Thiết bị,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Hardware Design, Hardware, Allegro PCB Design, Altium, PADS",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Cứng Máy Tính, Hệ thống CNTT & Thiết bị, Hardware Design, Hardware, Allegro PCB Design, Altium, PADS, Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group), Hà Nội"
