Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Sales Manager / Director - Japanese speaking,Gradion Vietnam,Thương lượng,"Unit No.PF-08 on Podium Floor, Sapphire 2 tower, 92 Nguyen Huu Canh Street, Ho Chi Minh City, Vietnam., Podium Floor, Sapphire 2 tower, 92 Nguyen Huu Canh Street, Thanh My Tay Ward, Ho Chi Minh City, Vietnam.","In this role, you will:
• Drive New Business: Identify, engage, and close deals with Japanese enterprises seeking digital transformation, and grow their revenue or reduce their costs with our software solutions.
• Solve Real Problems: Understand client challenges and craft tailored solutions in AI, data, cloud, SaaS, ERP, and cybersecurity.
• Build Trusted Relationships: Leverage your network to open doors and develop long-term client partnerships.
• Be a Brand Ambassador: Represent Gradion at industry events, summits, and networking forums.
• Collaborate Across Teams: Work with marketing, product, and consulting teams to deliver value-based proposals.
• Stay Ahead of the Curve: Track industry shifts and spot opportunities where technology can create real impact.","• 5+ years of proven sales experience in IT, consulting, or manufacturing tech solutions, or have a strong background in industrial automation (think of intralogistics and/or robotics) within a manufacturing or warehouse setup.",,,,,,,,,,,,,,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Phần Mềm CNTT/Dịch vụ Phần mềm, Consultative Approach, Japanese Speaking, Manage ERP Software, Sales Experience, Network In Japan Manufacturing, Gradion Vietnam, Hồ Chí Minh"
Chuyên Viên Kinh Doanh Thị Trường Khung Trần Vĩnh Tường,Saint-Gobain Việt Nam,Thương lượng,"Gia Lai, Việt Nam, Sofic Tower, 10 Mai Chí Thọ, Thủ Thiêm, Thủ Đức, HCM","Cần tuyển nhân viên kinh doanh thị trường phụ trách sản phẩm khung trần Vĩnh Tường + tấm xi măng Dura Flex tại Gia Lai - Kontum.
Xác định, phát triển và theo dõi các nhà phân phối, đại lý của công ty, bao gồm những khách hàng hiện tại và tiềm năng tại thị trường phụ trách
Lập kế hoạch bán hàng và khảo sát nhu cầu, thị hiếu của khách hàng từ đó mở rộng mạng lưới khách hàng.
Đàm phán và thiết lập quan hệ khách hàng đảm bảo chỉ tiêu doanh số.
Đảm bảo đáp ứng kịp thời những yêu cầu, phản hồi và ý kiến khách hàng.
Quản lý tài khoản khách hàng và doanh thu.
Chăm sóc khách hàng: Cung cấp giá bán đúng chính sách, các thông tin về sản phẩm nhằm mục đích đạt chỉ tiêu doanh số đề ra.
Nắm bắt thông tin về thị trường, cập nhật thông tin, xu hướng khách hàng về sản phẩm của Công ty và đối thủ cạnh tranh, cập nhật báo cáo hàng tháng, hàng quý.
Làm báo cáo tuần về thị trường và tình hình kinh doanh","Tốt nghiệp Cao Đẳng/ Đại học
Có kinh nghiệm bán hàng thị trường ngành VLXD hoặc FMCG và các ngành liên quan
Kỹ năng tư vấn khách hàng, giao tiếp, xây dựng mối quan hệ với khách hàng/ đối tác/ đại lý/ nhà thầu
Kỹ năng làm việc nhóm và độc lập
Trung thực, siêng năng, ham học hỏi, nhạy bén nắm bắt thị trường, đối thủ cạnh tranh và có tinh thần nhiệt huyết cao
Thành thạo vi tính văn phòng: Word, Excel, Power Point",25/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Vật liệu xây dựng,Không yêu cầu,Không giới hạn,Không hiển thị,1,,Nhân viên,"Bán Hàng, Kinh Doanh Khu Vực, Bán Hàng Phân Phối, Chăm Sóc Khách Hàng, Phát Triển Thị Trường",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Vật liệu xây dựng, Bán Hàng, Kinh Doanh Khu Vực, Bán Hàng Phân Phối, Chăm Sóc Khách Hàng, Phát Triển Thị Trường, Saint-Gobain Việt Nam, Gia Lai"
Chuyên Viên Đấu Thầu (CĐT),Eurowindow Holding,Thương lượng,"Tòa nhà Eurowindow Office Building ở số 2 Tôn Thất Tùng, Đống Đa, Hà Nội, Tòa nhà Eurowindow Office Building ở số 2 Tôn Thất Tùng, Đống Đa, Hà Nội","- Lập kế hoạch đấu thầu.
- Lập HSMT, HSYC (Phối hợp với các phòng liên quan)
- Tìm kiếm nhà thầu, nhà cung cấp có năng lực phù hợp với từng gói thầu. Xây dựng, phân loại danh sách nhà thầu.
- Đánh giá HSDT/ HSĐX (Đánh giá về năng lực kinh nghiệm, về giá).
- Thương thảo, đàm phán với nhà thầu.
- Thực hiện đàm phán, thương thảo, hoàn thiện các điều khoản hợp đồng.
- Tổng hợp các ý kiến đánh giá từ các phòng liên quan để lập Tờ trình báo cáo LĐ phê duyệt Nhà thầu trúng thầu.
- Làm việc, phối hợp với nhà thầu và các Phòng/Ban có liên quan để ký kết, phát hành hợp đồng.
- Chi tiết công việc sẽ được trao đổi trong buổi phỏng vấn.","- Tốt nghiệp Đại học trở lên, chuyên ngành Điện, Điện tử, Kinh tế xây dựng; Xây dựng dân dụng và công nghiệp; Vật liệu xây dựng hoặc các chuyên ngành khác có liên quan.
- Nắm vững các quy định pháp luật của Nhà nước liên quan đến hoạt động đấu thầu và tư vấn đấu thầu.
- Hiểu biết về quy trình lựa chọn nhà thầu trong xây dựng.
- Luôn chủ động, quyết liệt và tâm huyết với công việc, với tổ chức;
- Có nguyện vọng làm việc ổn định, lâu dài;",25/10/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,3,Không giới hạn,25-50,1,,Nhân viên,"Dự Toán Xây Dựng, Đấu Thầu Xây Dựng, Đấu Thầu, Kỹ Sư Cơ Điện, M&E",Tiếng Việt,Không hiển thị,Bất kỳ,Bất kỳ,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Dự Toán Xây Dựng, Đấu Thầu Xây Dựng, Đấu Thầu, Kỹ Sư Cơ Điện, M&E, Eurowindow Holding, Hà Nội"
Accounts Payable Staff,Đức Anh Educonnect,"$ 500-1,000 /tháng","Tầng 12 Tòa CDC, số 25 Lê Đại Hành, phường Hai Bà Trưng, Hà Nội, Số 172 Bùi Thị Xuân, phường Bến Thành, thành phố Hồ Chí Minh, Hanoi: 12th Floor CDC Building, No. 25 Le Dai Hanh, Hai Ba Trung, Hanoi, Vietnam | HCM:172 Bui Thi Xuan, Ward Pham Ngu Lao, Dist.1, Hochiminh city","You will be responsible for ensuring smooth financial operations, focusing on accounts payable and partner commission processes. Key responsibilities include:
• Commission Management: Oversee the full commission cycle - from student record updates, invoicing, payment verification, and tracking, to reporting.
• Channel Recruitment Partner Relations: Manage contracts, maintain records, calculate commissions, and resolve related issues for channel recruitment partners.
• School & Institution Agent Management: Process and update contracts, ensure accurate and organized documentation.
• Financial Invoice Management: Handle invoices for marketing and other departments.
• Debtor Management: Verify, process, and manage debtor-related invoices.
• Budgeting & Forecasting: Support the Board of Directors in preparing and forecasting budgets.
• Client & Partner Relations: Build and maintain positive business relationships.
• Reporting: Prepare financial reports for the Finance Manager and Board of Directors.
• Other Duties: Carry out additional tasks assigned by the company.","• Proven experience in accounts payable or similar roles.
• Solid understanding of bookkeeping and accounts payable principles.
• Proficient in financial record calculation, posting, and management.
• Accurate and fast data entry skills with strong numerical ability.
• Proficiency in spreadsheet software and accounting systems.
• Excellent command of English - at least equivalent to IELTS 6.5, strong in reading and writing.
• Proficient in Microsoft Office Suite, excel and other accounting tools
• High attention to detail and accuracy.

Benefits
• Competitive salary and attractive compensation package.
• Professional training opportunities.
• Social, health, and unemployment insurance in accordance with Vietnamese Labor Law.
• Work in a dynamic and fast-growing environment.",25/10/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Giáo dục/Đào Tạo,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Kế Toán, Accounts Payable, Giáo Dục, Tài Chính",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Giáo dục/Đào Tạo, Kế Toán, Accounts Payable, Giáo Dục, Tài Chính, Đức Anh Educonnect, Hà Nội, Hồ Chí Minh"
Chuyên viên kinh doanh B2B (Business development) Giải pháp/phần mềm,FPT IS,Thương lượng,"10 Phạm Văn Bạch, Khu Công nghệ cao, phường Tân Phú, Thành phố Thủ Đức, Hồ Chí Minh, Việt Nam, Tầng 20-21-22, Keangnam Landmark, E6 Phạm Hùng, Hà Nội / Tòa nhà FPT Tân Thuận 3, Đường Sáng Tạo, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7","• Tìm kiếm, xây dựng và phát triển khách hàng mới trong lĩnh vực phần mềm (doanh nghiệp, tổ chức, cá nhân).
• Tư vấn, giới thiệu giải pháp phần mềm phù hợp với nhu cầu của khách hàng.
• Quản lý và chăm sóc khách hàng hiện có, duy trì mối quan hệ lâu dài.
• Phối hợp với bộ phận kỹ thuật và marketing để triển khai demo sản phẩm, thuyết trình, và tham gia các hội thảo/triển lãm.
• Đàm phán, thương lượng hợp đồng, đảm bảo chỉ tiêu doanh số được giao.
• Theo dõi và báo cáo tiến độ kinh doanh định kỳ cho quản lý.","• Tốt nghiệp Cao đẳng, Đại học các ngành Kinh doanh, Quản trị kinh doanh, Công nghệ thông tin, Marketing hoặc các ngành liên quan.
• Có ít nhất 2 năm kinh nghiệm trong lĩnh vực kinh doanh các sản phẩm lĩnh vực công nghệ hoặc đã làm ở mảng B2B.
• Yêu thích công nghệ và có khả năng học hỏi sản phẩm mới nhanh.
• Giao tiếp tốt, chủ động, chịu được áp lực và hướng tới kết quả cao.",25/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Phần Mềm CNTT/Dịch vụ Phần mềm,2,Cử nhân,23-35,1,08:30 - 17:30,Nhân viên,"Giải Pháp Phần Mềm, Giao Tiếp, Phát Triển Khách Hàng, Quản Trị Khách Hàng, Đàm Phán Hợp Đồng",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Khác,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Phần Mềm CNTT/Dịch vụ Phần mềm, Giải Pháp Phần Mềm, Giao Tiếp, Phát Triển Khách Hàng, Quản Trị Khách Hàng, Đàm Phán Hợp Đồng, FPT IS, Hà Nội, Hồ Chí Minh"
"Education Counselor (English, French, Chinese, Japanese, Korean Speaking Markets)",Đức Anh Educonnect,Thương lượng,"Tầng 12 Tòa CDC, số 25 Lê Đại Hành, phường Hai Bà Trưng, Hà Nội, Số 172 Bùi Thị Xuân, phường Bến Thành, thành phố Hồ Chí Minh, Nghệ An, Việt Nam, Hanoi: 12th Floor CDC Building, No. 25 Le Dai Hanh, Hai Ba Trung, Hanoi, Vietnam | HCM:172 Bui Thi Xuan, Ward Pham Ngu Lao, Dist.1, Hochiminh city","You will be responsible for guiding students towards study opportunities in English, French, Chinese, Japanese, Korean speaking markets. Key responsibilities include:
• Student & Parent Counseling: Advise prospective students and parents on study options, institutions, courses, entry requirements, application procedures, visas, and related matters.
• Application & Visa Processing: Work with the admin team to process applications for school admission, visa applications, accommodation, travel arrangements, and other related services.
• Ongoing Student Support: Maintain strong relationships with students and parents throughout their overseas studies.
• Partner Liaison: Collaborate with local and international partners on relevant issues.
• Events & Training: Attend training workshops, education exhibitions, fairs, and other relevant events.
• Presentations: Conduct webinars, seminars, visa training sessions, and program orientations as assigned.
• Team Leadership Opportunity: Eligible candidates may apply for the Counselor Team Leader position if qualified.
• Other Duties: Perform additional tasks as assigned by the management board.","• Knowledge or experience with education systems of Vietnam and English, French, Chinese, Japanese, Korean speaking markets.
• Excellent sale, communication, presentation skills and strong sense of business.
• Strong interpersonal skills with the ability to build rapport and persuade.
• Target-oriented and enthusiastic about student counseling.
• Strong listening, analytical, and problem-solving skills.
• Good computer skills, especially MS Office and data entry.
• Excellent English skills (reading, writing, speaking, and listening).
• Additional proficiency in Chinese, German, or French is a strong advantage.
Benefits
• Competitive salary and attractive compensation package.
• Professional training opportunities.
• Social, health, and unemployment insurance according to Vietnamese Labor Law.
• Work in a dynamic and fast-growing environment.",25/10/2025,Giáo Dục > Tư Vấn Giáo Dục,Giáo dục/Đào Tạo,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Tư Vấn Du Học, Du Học, Tiếng Anh, Visa Consulation",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Giáo Dục, Tư Vấn Giáo Dục, Giáo dục/Đào Tạo, Tư Vấn Du Học, Du Học, Tiếng Anh, Visa Consulation, Đức Anh Educonnect, Hà Nội, Hồ Chí Minh, Nghệ An"
Nhân viên cơ điện (Làm việc tại nhà máy Khai Quang hoặc nhà máy Phúc Yên),Công Ty TNHH Xe Buýt Daewoo Việt Nam,Thương lượng,"đường Lý Nam Đế, tổ Xuân Mới, phường Phúc Thắng, thành phố Phúc Yên, tỉnh Vĩnh Phúc (gần công ty TOYOTA VN), Lô CN9, KCN Khai Quang, phường Vĩnh Phúc, tỉnh Phú Thọ, Lô 9, Khu Công nghiệp Khai Quang, Vĩnh Yên, Vĩnh Phúc","Làm viêc tại
Nhà máy Daewoo Bus - KCN Khai Quang, phường Vĩnh Phúc, tỉnh Phú Thọ
Hoặc
Nhà máy Phúc Yên - Đường Lý Nam Đế, phường Phúc Thắng, tỉnh Phú Thọ

Mô tả công việc:
Bảo trì, sửa chữa các thiết bị cơ khí như máy bơm, quạt, hệ thống nước, khí nén, điều hòa, thang máy,…
Đảm bảo các thiết bị vận hành đúng thông số kỹ thuật, hạn chế hư hỏng.
Thực hiện vệ sinh, tra dầu mỡ định kỳ cho máy móc.
Vận hành, kiểm tra và bảo trì hệ thống điện trong nhà máy/tòa nhà: tủ điện, máy phát điện, hệ thống chiếu sáng, ổ cắm, thiết bị điện công nghiệp.
Phát hiện và khắc phục sự cố điện, đảm bảo an toàn và ổn định hệ thống.
Thực hiện đấu nối, lắp đặt các thiết bị điện mới theo yêu cầu.
heo dõi lịch bảo trì, ghi chép nhật ký vận hành và báo cáo sự cố cho cấp trên.
Hỗ trợ giám sát thi công các hạng mục cơ điện của nhà thầu (nếu có).
Đề xuất cải tiến, tiết kiệm năng lượng, nâng cao hiệu quả thiết bị.","Tốt nghiệp cao đẳng hoặc đại học chuyên ngành: điện, điện công nghiệp, cơ khí, cơ điện tử, M&E,…
Có kiến thức và kỹ năng về điện, điện lạnh, cơ khí hoặc hệ thống M&E.
Cẩn thận, chịu khó, làm việc độc lập và theo nhóm tốt
2 năm kinh nghiệm vị trí tương đương",25/10/2025,Khoa Học & Kỹ Thuật > Cơ Khí & Điện Lạnh,Cơ khí/Máy móc/Thiết bị công nghiệp,2,Không giới hạn,25-50,2,07:30 - 16:30,Nhân viên,"Cơ Điện, Sửa Chữa",Bất kỳ,Người Việt Nam,Nam,Bất kỳ,T2 - T7,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Cơ khí/Máy móc/Thiết bị công nghiệp, Cơ Điện, Sửa Chữa, Công Ty TNHH Xe Buýt Daewoo Việt Nam, Vĩnh Phúc"
Trưởng Nhóm Tư Vấn Và Quản Lý Dữ Liệu Ngân Hàng Sinh Học,Công Ty CP Bệnh Viện Đa Khoa Quốc Tế Vinmec,Thương lượng,"458 Phố Minh Khai, Vinhomes Times City, Vinh Tuy, Hai Bà Trưng District, Hanoi, Vietnam, 458 Minh Khai - Hai Bà Trưng - Hà Nội","1. Mục tiêu công việc
Quản lý toàn bộ hoạt động tư vấn, quản lý dữ liệu, lưu trữ và phát triển dịch vụ của Ngân hàng Sinh học theo tiêu chuẩn chất lượng của Bộ Y tế, Vinmec và các tổ chức quốc tế (AABB).
Đảm bảo hệ thống quản lý mẫu sinh học, dịch vụ tư vấn và dữ liệu khách hàng được vận hành chính xác, an toàn và hiệu quả, góp phần phát triển dịch vụ công nghệ cao của Trung tâm.

2. Nhiệm vụ và trách nhiệm chính
2.1. Quản lý dịch vụ và tư vấn khách hàng
• Quản lý hồ sơ, hợp đồng và cơ sở dữ liệu khách hàng, mẫu lưu trữ.
• Thực hiện và kiểm soát hoạt động tư vấn sàng lọc, xét nghiệm, nhập và theo dõi khách hàng sử dụng dịch vụ Ngân hàng Sinh học.
• Xây dựng, cập nhật và triển khai chính sách, quy trình, định mức và costing cho các gói dịch vụ.
• Báo cáo, đánh giá kết quả và hiệu quả hoạt động dịch vụ định kỳ.
• Tương tác, phối hợp với đối tác cung cấp mẫu và các đơn vị liên quan.

2.2. Quản lý vận hành mẫu sinh học
• Rà soát, tối ưu và xây dựng quy trình vận chuyển, bảo quản và lưu mẫu.
• Quản lý vật tư, hóa chất, thiết bị phục vụ hoạt động của Ngân hàng Sinh học.
• Đánh giá, phân tích và báo cáo chất lượng mẫu, hiệu quả các chương trình chuyên môn.

2.3. Quản lý chất lượng và kiểm soát hoạt động
• Xây dựng tiêu chuẩn dịch vụ theo quy định của Bộ Y tế, Vinmec và tiêu chuẩn AABB.
• Triển khai các chương trình cải tiến chất lượng và kiểm soát hoạt động lưu/xuất mẫu theo kế hoạch (ngày, tuần, tháng, quý).
• Xây dựng hệ thống báo cáo, biểu mẫu kiểm soát hoạt động dịch vụ và chất lượng mẫu.
• Đề xuất và tổ chức các khóa đào tạo, hội thảo, chương trình nâng cao chuyên môn.

2.4. Phát triển dịch vụ và hoạt động truyền thông
• Phối hợp với bộ phận Marketing xây dựng nhận diện thương hiệu, bài viết chuyên môn, kịch bản truyền thông.
• Xây dựng và mở rộng mạng lưới cộng tác viên, đối tác chuyên môn.","Trình độ học vấn / chuyên môn
• Bác sĩ và/hoặc Tiến sĩ trở lên, chuyên ngành Y sinh học, Công nghệ sinh học, Khoa học Y tế (Medical Sciences).
• Có kiến thức chuyên môn về xét nghiệm y tế, quản lý chất lượng, an toàn sinh học, tin sinh học, thống kê và phân tích số liệu.
• Ưu tiên có chứng chỉ hành nghề, hiểu biết và kinh nghiệm trong các lĩnh vực: giám sát phòng thí nghiệm, triển khai công nghệ, hợp tác quốc tế.
• Có kiến thức về tế bào học, huyết học, mô bệnh học, mô phôi, giải phẫu bệnh, sinh học phân tử, hóa sinh.

Kinh nghiệm làm việc
• Ưu tiên có kinh nghiệm trong lĩnh vực y tế, nghiên cứu khoa học, dự án công nghệ.
• Có kinh nghiệm quản lý dịch vụ, phát triển sản phẩm y tế và quản lý dữ liệu trong ngân hàng sinh học.
• Ưu tiên ứng viên có kinh nghiệm với phần mềm thống kê, xử lý dữ liệu, viết báo cáo/bài báo khoa học.",25/10/2025,Khoa Học & Kỹ Thuật > Công Nghệ Sinh Học,Dịch vụ Y tế/Chăm sóc sức khỏe,5,Cử nhân,Không hiển thị,1,,Nhân viên,"Công Nghệ Hóa Sinh, Tư Vấn, Quản Lý, Y Tế, Xử Lý Dữ Liệu",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Công Nghệ Sinh Học, Dịch vụ Y tế/Chăm sóc sức khỏe, Công Nghệ Hóa Sinh, Tư Vấn, Quản Lý, Y Tế, Xử Lý Dữ Liệu, Công Ty CP Bệnh Viện Đa Khoa Quốc Tế Vinmec, Hà Nội"
Accounting Specialist,Vinfast Global,Thương lượng,"Toà nhà TechnoPark, Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hà Nội, Việt Nam, Symphony Building, Chu Huy Man Street, Hanoi, Vietnam","- Coordinate with VinFast’s overseas accounting teams on financial reporting matters.
- Perform accounting and bookkeeping tasks in compliance with local GAAP, US GAAP, and IFRS.
- Accurately and timely record transactions of expenses, payables, assets, and inventories as assigned.
- Coordinate with relevant accounting teams for related party reconciliations.
- Handle accounting operations for payables, fixed assets, and inventory in assigned markets.
- Support the establishment and implementation of SOX-compliant internal control processes for overseas markets.
- Perform other duties as assigned by the Accounting Manager or higher management.","- Bachelor’s degree in Accounting, Auditing, Finance, or related fields.
- 2–3 years of accounting experience, preferably in multinational or US GAAP/IFRS environments.
- Strong knowledge of VAS, US GAAP, and/or IFRS.
- Detail-oriented, responsible, and capable of working both independently and in teams.
- Good English communication skills.",25/10/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Ô tô,2,Khác,Không hiển thị,2,09:00 - 18:00,Nhân viên,"Accounting, IFRS, VAS, US GAAP, Auditing",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Khác,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Ô tô, Accounting, IFRS, VAS, US GAAP, Auditing, Vinfast Global, Hà Nội"
Kế Toán Tổng Hợp,Chi Nhánh Cấp Nước Hưng Phú – Công Ty Cổ Phần Cấp Thoát Nước Cần Thơ,"$ 2,000-3,000 /tháng","52A2 Bùi Quang Trinh, KDC Phú An, Phường Phú Thứ, Quận Cái Răng, Thành phố Cần Thơ, Việt Nam, 52A2 Bùi Quang Trinh, KDC Phú An, Phường Phú Thứ, Quận Cái Răng, Thành phố Cần Thơ, Việt Nam","Nội dung công việc chính của công ty kế toán:
Ghi chép và sắp xếp thu chi, sổ sách của doanh nghiệp;

Lập báo cáo tài chính và báo cáo thuế;

Xử lý hóa đơn, kê khai và nộp thuế;

Cung cấp phân tích tài chính và tư vấn kiểm soát chi phí;

Hỗ trợ doanh nghiệp tuân thủ các quy định về kế toán và thuế.",Yêu cầu công việc:,25/10/2025,Kế Toán/Kiểm Toán > Kiểm Toán,Khác,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,English proficiency,Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Nghề tự do,"Kế Toán/Kiểm Toán, Kiểm Toán, Khác, English proficiency, Chi Nhánh Cấp Nước Hưng Phú – Công Ty Cổ Phần Cấp Thoát Nước Cần Thơ, Cần Thơ"
