Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Facilities Engineering Lead,Coherent Vietnam,Thương lượng,"2A – 1.F1, Tran Phu Street, Nhon Trach I Industrial Park, Nhon Trach Ward, Dong Nai Province, Vietnam, 36 VSIP, Street No. 4, Vietnam – Singapore Industrial Park, Binh Hoa Ward, Ho Chi Minh City, Vietnam, Số 36, đường số 4, Khu công nghiệp VSIP I, Thành phố Thuận An, Tỉnh Bình Dương","Company Overview:
Coherent Corp. is a global leaders in datacenter and communications industries. Headquartered in Saxonburg, Pennsylvania, USA, and founded in 1971, Coherent operates in over 20 countries worldwide. Since entering Vietnam in 2005, Coherent has expanded to over 2,400 employees across Binh Duong (VSIP1), Dong Nai (Nhon Trach 1), Hanoi, and Bac Ninh (Yen Phong IP). As part of our global growth strategy and commitment to local talent development, we aim to create over 4,000 new job opportunities in Vietnam within the next five years.

Work Location: NHƠN TRẠCH 1 - ĐỒNG NAI

Facility Project Management:
- Lead project planning, resource allocation, and execution of facility-related projects (HVAC, cleanroom, utilities, etc.).
- Coordinate engineering design, procurement, and construction to meet cost, quality, and schedule targets.
- Ensure all design and construction activities comply with internal and legal quality standards.

Safety & Compliance:
- Supervise site safety, implement EHS standards, and ensure compliance with safety and environmental regulations.
- Conduct safety audits and promote continuous improvement in facility operations.

Technical Support:
- Oversee daily operations of HVAC, exhaust, DI water, vacuum, and building management systems.
- Provide engineering expertise and troubleshooting support to production and maintenance teams.

Communication & Coordination:
- Manage contractors, vendors, and internal stakeholders for project execution.
- Lead progress meetings and report on project status, risks, and improvement actions.

Continuous Improvement:
- Drive facility improvement projects to enhance reliability, cost-efficiency, and energy optimization.
- Maintain 5S and ensure a clean, safe working environment.","Education: Bachelor’s Degree in Mechanical, Electrical, Thermal (HVAC preferred), or Civil Engineering.
Experience:
- Minimum 7 years of relevant experience in facility engineering and project management in manufacturing.
- Experience in systems such as HVAC, cleanroom, vacuum, DI water, wastewater, and building utilities.
- At least 1 year managing multidisciplinary engineering projects.
Skills & Abilities:
- Strong project planning, coordination, and organizational skills.
- Hands-on experience in facility inspection, safety, and renovation projects.
- Good leadership, communication, and problem-solving skills.
- Proficient in MS Office and familiar with AutoCAD or related software.
- Good command of English (speaking, reading, writing).

What We Offer:
• Flexible Working Hours: Standard 40-hour workweek with flexible arrangements to support work-life balance and productivity.
• Free Shuttle Service: Staff transportation from Dong Nai and Ho Chi Minh City to our offices in Nhon Trach and VSIP1.
• Competitive Compensation Package: Competitive salary with annual reviews, plus allowances for accommodation, transportation, parking.
• Attractive Annual Bonus: From 1.96 to 4.00 months of salary, including the 13th-month bonus (effective for new offers from July 2025).
• Premium Health Insurance: Comprehensive BVH coverage for employees, with optional family inclusion.
• Employee Well-being & Development: Training programs, annual health check-ups, holiday gifts, travel opportunities, sports events, and more.

At Coherent, our people are the driving force behind our success. Through continuous improvement in talent acquisition and management, we deliver a seamless and inclusive experience that empowers individuals to thrive. Our commitment to diversity, equity, and inclusion ensures every candidate and employee is valued, supported, and positioned to make meaningful contributions to our mission and long-term growth.

Join Coherent and become part of a team, today.",21/10/2025,Khoa Học & Kỹ Thuật > Cơ Khí & Điện Lạnh,Sản xuất,7,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Facilities Management, HVAC, Clean Room Control, Civil Engineering, Mechanical",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Sản xuất, Facilities Management, HVAC, Clean Room Control, Civil Engineering, Mechanical, Coherent Vietnam, Đồng Nai, Hồ Chí Minh"
"Procurement Category Specialist | Raw Materials, Energy, Goods",Insee Vietnam,Thương lượng,"Ho Chi Minh, Ho Chi Minh City, Vietnam, E-Town Central, 12F & 14F, 11 Doan Van Bo, Xom Chieu Ward, Ho Chi Minh City","1. Managing the sourcing process/procedure within the assigned threshold
+ Key contact to receive all requirements from users at plants
+ Searching for the qualified supplier to meet the requirement. Working on the quotation and tender until the best cost.
+ In charge of contract, PO, delivery schedule and settle all issues related to order (quality, delivery, payment, suppliers service).
2. Delivery procurement perspective performance
+ Commercially responsible and accountable for the categories within your portfolio, leading cross-functional teams as required to achieve significant value outcomes.
+ Supply Market Intelligence and analysis to collaboration with Stakeholder and
+ Targeting to meet 100% of business KPI assigned to procurement (OHS, Cost, Transformation, Sustainability)
+ Finance team to achieve the Company Budget (Include the perform cost modelling, bench-marking analysis)
+ Commodity risk management, drive forecast process and develop the hedging strategy.
+ Drive the implementation and realization of savings, supply efficiency, quality, and process improvements within all categories.
+ Proactively bring improvement ideas in regard to processes and team organization
3. End user and stakeholder management
+ Coordinating with End-user to obtain the right goods/services, at lowest total cost.
+ Building the relationship with senior stakeholder at plants to understand what the support need from procurement.
+ Participate all internal training courses and support other team members.
+ Cooperating with End-User to have the backup strategy for all activities.
4. Monitor procurement process
+ Weekly tracking outstanding PR, PO with user.
+ Tracking the contract approval, delivery & settle all payment issues.
5. Manage documents, contract compliance
+ Daily filling of all orders attached the supporting documents.
+ Actively participate in report creation and take responsibility of data accuracy","EDUCATIONAL QUALIFICATIONS: University Bachelor, ref
RELEVANT EXPERIENCE
+ Strategic sourcing at least 5 years
+ Experience in construction will be preferable
+ SAP, Ariba system will be preferable
LEADERSHIP COMPETENCIES
+ Leads for performance
+ Supports action, change & innovation
+ Adapts & Learns",21/10/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Thu Mua & Quản Trị Hàng Tồn Kho,Vật liệu xây dựng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Procument Skill, Negotiation Skills, Problem Solving, communication",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Vật liệu xây dựng, Procument Skill, Negotiation Skills, Problem Solving, communication, Insee Vietnam, Hồ Chí Minh"
Sourcing Officer,BAT Vietnam,Thương lượng,"Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh., Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","Conduct sourcing for BAU and projects as well as admin support to add value to the company; including compliance with region and corporate information requirements.

Key Accountabilities
ia. Business
• Conversion and management of SRM/SAP purchase orders
• Maintain and update knowledge on supplier adoption process and SAP SRM functionality
• Provide commercial support to Indirect Procurement Manager as required
• Manage RFQ processes both manually and electronically
• Contribute to the Cost Reduction Programme in accordance with agreed savings targets
• Define catalogue content in line with format and structure defined by the global template in cooperation with sourcing manager / e-procurement champion
• Support supplier in catalogue development and registration
• Validate and approve catalogue in terms of technical issues – final sign off by sourcing/commodity manager
• Integrate catalogue on SAP SRM
• Lead user data and catalogue maintenance
• Maintain/Develop the IP reporting

ib. People
• Be open minded to adapt with BAT way working
• Be responsible for own development through team coaching, mentoring and feedback
• Develop team spirit within procurement function through supporting, challenging, contribute solutions for team’s issue.
• Build effective relations and network with other functions","Knowledge, Skills and Experience
• Ability to take responsibility for deliverables and activities and work with limited supervision
• Good communication skills
• Analytical and structured thinker
• Deductive reasoning skills

Key Success Factors
• Ability to work effectively with all levels of staff within the company and externally.
• Commercial approach to all activities.
• Good administrative and organizational skills with the ability to prioritize work
• Good communication skills in dealing with internal and external contacts
• Sensitivity in dealing with confidential information",21/10/2025,Bán Lẻ/Tiêu Dùng > Thu Mua,Sản xuất,1,Không giới hạn,20-40,1,9:00 - 18:00,Nhân viên,"Analytical Thinking, Communication, Sourcing Management, Stakeholder Mangement",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Bán Lẻ/Tiêu Dùng, Thu Mua, Sản xuất, Analytical Thinking, Communication, Sourcing Management, Stakeholder Mangement, BAT Vietnam, Hồ Chí Minh"
National Nutrition Sales Manager (Medical/ Hospital Channel),Navigos Search,$ 80tr-100tr /tháng,"Ho Chi Minh, Hanoi / HCMC","Key Responsibilities:

Strategic Development and Oversight:
• Formulate mid- to long-term strategies and annual action plans for medical sales channels across the country, guided by industry regulations and market trends. 
• Ensure the development and implementation of medical promotion strategies for infant formula, medical nutrition, and associated products align with company objectives.

Academic Leadership:
• Drive the investigation and affirmation of product medical benefits and academic positioning. 
• Lead clinical research initiatives and evidence-based projects, evaluate academic materials such as investigator brochures and promotional presentations, and enhance the brand’s professional academic reputation.

Expert Relations and Channel Partnerships:
• Build and sustain a national network of medical experts and key opinion leaders in pediatrics, obstetrics & gynecology, and nutrition. 
• Facilitate high-level collaborations with major medical institutions, hospitals to increase product prescriptions and foster strategic alliances.

Team Leadership and Compliance:
• Manage the national medical sales team, including regional managers and representatives, establishing performance metrics and training frameworks. 
• Monitor regional activities to ensure effective implementation and develop a compliance management system that adheres to healthcare regulatory standards.

Cross-Functional Collaboration and Advisory Role:
• Collaborate with research & development, marketing, and sales teams to support the launch of new products and expansion of medical sales channels. 
• Address significant market challenges and professional inquiries, and provide actionable medical and market insights to senior leadership to guide decision-making.","• Bachelor's degree or higher in Medicine, Nutrition, Pharmacy, or a related discipline.
• Minimum 5 years of experience in the pharmaceutical, nutrition, or related sectors, with proven expertise in hospital key account management.
• Established hospital networks in Vietnam, familiar with tender processes and medical insurance regulations.
• Competent in academic promotions, clinical research planning, and expert endorsement programs.
• Well-versed in Vietnamese medical regulations, including product registration and labeling compliance.
• Good English skills both verbal and written.
• Excellent stress management abilities, capable of sustained hospital public relations and team development efforts.
• Proficient in office software, responsible, strategic, and able to collaborate effectively across departments.",21/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Dược phẩm,5,Cử nhân,Không hiển thị,Không hiển thị,08:00 - 17:30,Trưởng phòng,"Key Account Management, Clinical Research Planning, Academic Promotions, Expert Endorsement Programs, Stress Management",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dược phẩm, Key Account Management, Clinical Research Planning, Academic Promotions, Expert Endorsement Programs, Stress Management, Navigos Search, Hồ Chí Minh"
Cost Accounting Supervisor,Avery Dennison Vietnam,Thương lượng,"Long Hau Industrial Park, Can Giuoc District, Long An province, Nhà Bè, Ho Chi Minh City, Vietnam, Lot E.01, Trung Tam Road, Long Hau IP, Nha Be","• Responsible for the financial reporting, maintenance, account reconciliation and analysis of the general
maintenance and documentation of internal accounting controls. Includes month-end closing accounts
• Be a Cost Accountant and perform Cost Accountant duties.
• Maintain and manage inventory accuracy.
• Be responsible for preparing monthly and annual consolidated statements.
• Analyze financial reports and records, making studies or recommendations relative to the accounting of
• Audit, review and verify accuracy of journal entries and accounting classifications assigned to various re
• Conduct special studies and develop or recommend accounting methods and procedures.
• Coordinate accounting matters with other departments, locations and divisions.
• Utilize computer to input, retrieve or display accounting information.
• Assist with the preparation of year-end closings. Assist in the preparation of working papers for audits.
• Collect, analyze and report on data.","• Bachelor’s degree.
• 3 - 5 years accounting or related experience.
• Knows and applies the fundamental concepts, practices and procedures of accounting to include general led
• Good math and analytical skills.
• Knowledge of Generally Accepted Accounting Principles is essential.
• Good oral and written communication skills.
• Understanding of applicable computer systems, such as Microsoft Office, Lotus Notes and function specific s
• Good typing and data entry skills.
• Good organizational and attention to detail skills.
• Good auditing skills.",21/10/2025,Kế Toán/Kiểm Toán > Kế Toán Chi Phí,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Cost Control, Cost Management, Costing, Accounting, Auditing",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Chi Phí, Sản xuất, Cost Control, Cost Management, Costing, Accounting, Auditing, Avery Dennison Vietnam, Long An, Hồ Chí Minh"
Solution Architect - Microservices | Cloud | Agile,Page Group Vietnam,Thương lượng,"Đồng Nai, Vietnam, Ho Chi Minh, Dong Nai","As an IT Solutions Architect, you will design and implement innovative technological solutions to meet the needs of the industrial and manufacturing industry. This role requires a strong ability to align IT systems with business goals.


Description

As an IT Solutions Architect, your main responsibilities will include:

 * Developing and implementing IT solutions that align with business objectives in the industrial and manufacturing sectors.
 * Collaborating with stakeholders to understand technical requirements and design system architecture.
 * Ensuring the integration of IT systems across various departments for seamless operations.
 * Providing technical leadership and guidance during the implementation of solutions.
 * Monitoring and evaluating the performance of implemented IT systems to ensure optimal functionality.
 * Identifying opportunities to improve existing IT infrastructure and processes.
 * Documenting system designs and creating user manuals for implemented solutions.
 * Staying updated on emerging technologies to recommend innovative solutions for the company.


Profile

A successful IT Solutions Architect should have:

 * Has a strong track record in software architecture and development, particularly within manufacturing or factory settings.
 * Well-versed in working with both SQL (PostgreSQL) and NoSQL (MongoDB) databases.
 * Brings practical knowledge of agile methodologies and thrives in cross-functional collaboration.
 * Communicates effectively in English and approaches challenges with a solution-oriented mindset.
 * Familiarity with Industry 4.0 and digital factory initiatives is a strong advantage.


Job Offer

Our client offers you:

 * A permanent role with a professional and forward-thinking company.
 * Potential for career growth and the chance to work on innovative IT projects.
 * Be part of a respectful, diverse, and collaborative culture.
 * Enjoy exciting assignments and long-term career development opportunities.

This is a great opportunity for an IT Solutions Architect to significantly impact. Apply now to take the next step in your career!


To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Tram Nguyen on .","Bachelor's degree in IT, Computer Science, or related field.
Agile mindset, excellent communication, and problem-solving skills.
Fluent in English and comfortable in cross-functional teams.",21/10/2025,N/A,Cung cấp nhân lực,1,Không giới hạn,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"IT Phần Mềm, Software Development, Architect",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Cung cấp nhân lực, IT Phần Mềm, Software Development, Architect, Page Group Vietnam, Đồng Nai, Hồ Chí Minh"
Game Economy Designer,CÔNG TY TNHH VINSPRITE SOFT,"$ 1,500-2,300 /tháng","144 Đường Lê Lai, Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 144-146-148 Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","• Design, implement, and fine-tune game economies: RTP, volatility, hit rate, payout curves.
• Collaborate with gameplay designers to define core loops, reward structures, and jackpot systems.
• Run simulations and analyze player behavior to drive optimizations.
• Support game certification (GLI/BMM) with accurate math modeling and compliant settings.","• 3+ years in numeric/economy design for slot, card, or crash games.
• Proficiency in Excel (macros, probability models), Python/SQL preferred.
• Deep understanding of player segmentation, risk control, and engagement pacing.
• Strong logical thinking and data interpretation skills.",21/10/2025,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,Nghệ thuật/Giải trí,3,Không giới hạn,Không hiển thị,Không hiển thị,9:00 - 18:30,Nhân viên,"Excel Proficiency, Numeric Design, Python/Sql, Design, Games",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Nghệ thuật/Giải trí, Excel Proficiency, Numeric Design, Python/Sql, Design, Games, CÔNG TY TNHH VINSPRITE SOFT, Hồ Chí Minh"
Kiến Trúc Sư Công Trình - Cảnh Quan,Công Ty Cổ Phần Tập Đoàn Danko,25tr-35tr ₫/tháng,"Tầng 1, nhà C6 - KĐT Mỹ Đình 1 -Trần Hữu Dực - Hà Nội, Tầng 1, tòa C6, khối 2, KĐT Mỹ Đình 1, đường Trần Hữu Dực, quận Nam Từ Liêm, Hà Nội","- Quản lý hồ sơ: Hồ sơ thiết kế Kiến trúc công trình, cảnh quan;
- Kiểm soát, rà soát chất lượng hồ sơ thiết kế do đơn vị Tư vấn thiết kế lập;
- Phối hợp lập nhiệm vụ thiết kế;
- Phối hợp lựa chọn các tư vấn thiết kế có đủ năng lực và phù hợp;
- Đôn đốc, giám sát chất lượng, tiến độ thực hiện công việc của tư vấn;
- Phối kết hợp với các bộ môn đánh giá hồ sơ thiết kế từ giai đoạn ý tưởng đến Thiết kế thi công để đảm bảo sự phù hợp với định hướng đầu tư của Tập đoàn, tuân thủ các quy định hiện hành, phù hợp các thủ tục pháp lý và yêu cầu kỹ thuật.
- Tham gia công tác thiết kế khi được yêu cầu.
- Giám sát tác giả không thường xuyên tại công trường, định kỳ lập báo cáo kiểm tra công trường.
- Phối hợp chuẩn bị hồ sơ, pháp lý trình nộp cơ quan chuyên môn phê duyệt
- Phối hợp xử lý các phản hổi từ công trường
- Hỗ trợ phòng bán hàng & thủ tục dự án hoàn thành các biên bản pháp lý trong quá trình thực hiện dự án.
- Phối hợp nghiệm thu đánh giá chất lượng công trình khi đưa vào sử dụng.
- Các nhiệm vụ khác theo quy định Công ty","- Tốt nghiệp Đại học chuyên ngành kiến trúc, xây dựng.
- Kinh nghiệm: 05 năm trong lĩnh vực thiết kế và 03 năm trong lĩnh vực quản lý thiết kế
- Có khả năng diễn họa tốt
- Có kinh nghiệm hiểu biết về các sản phẩm thi công hoàn thiện bao gồm vật liệu, biện pháp thi công, quy trình thực hiện, các đặc điểm đặc thù của từng loại vật liệu;
- Sử dụng thành thạo Autocad, Photoshop,3D Max, Sketup, Revit, Lumion, Office...
- Có kỹ năng làm việc nhóm, quản lý dự án thiết kế tốt
- Thân thiện, nhiệt tình, có tư duy phục vụ tốt
- Có kiến thức, am hiểu về bất động sản là một lợi thế
- Có khả năng làm việc độc lập và kết hợp nhóm dưới áp lực công việc cao..
- Sẵn sàng làm việc tại các tỉnh thành khác.",21/10/2025,Kiến Trúc/Xây Dựng > Thiết Kế & Quy Hoạch Đô Thị,Kiến trúc/Thiết kế nội thất,3,Cử nhân,30-45,1,08:00 - 17:30,Nhân viên,"Chủ trì Kiến trúc, Quy hoạch, Giám Sát Tác Giả Dự Án, Khả Năng Hội Họa, Thiết Kế Cảnh Quan, Đánh Giá Thiết Kế",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Thiết Kế & Quy Hoạch Đô Thị, Kiến trúc/Thiết kế nội thất, Chủ trì Kiến trúc, Quy hoạch, Giám Sát Tác Giả Dự Án, Khả Năng Hội Họa, Thiết Kế Cảnh Quan, Đánh Giá Thiết Kế, Công Ty Cổ Phần Tập Đoàn Danko, Hà Nội"
Kế Toán Tổng Hợp - General Accountant,THE COCOA PROJECT,Thương lượng,"143 Nguyen Dinh Chieu, Xuan Hoa ward, HCM, 143 Nguyễn Đình Chiểu, Phường Xuân Hòa, Thành phố Hồ Chí Minh, Việt Nam","POSITION SUMMARY:
We are looking for a General Accountant who is experienced and dedicated to join our team. As a General Accountant, you will oversee and implement the financial and accounting activities of the company, ensuring accuracy, compliance, and efficiency.

ROLE AND RESPONSIBILITIES
• Ensure all accounting activities of the company are recorded properly according to the Vietnamese law and to company requirements
• Prepare monthly, quarterly, and yearly financial reports, management reports as required
• Monitor cost controls and make recommendations for cost-saving opportunities.
• Assist in preparing budgets and monitoring actual vs. planned financial performance.
• Costing calculation, preparing cost reports, analyzing cost variances, and evaluating the efficiency of raw material and labor usage
• Tax declaration and finalization (VAT, CIT, FCT, PIT,…), experience to work with tax authority.
• Accounting and monitoring of Fixed Assets and inventory
• Control Accounts Receivable & Accounts Payable and monitor payment schedules
• Perform bank reconciliations and ensure proper cash control, cash forecast and payment plan weekly, monthly, quarterly
• Review and record invoices with accuracy and timeliness
• Organize the storage of accounting documents, keep confidential documents and accounting data.
• Maintains accounting controls by preparing and recommending policies and procedures
• Coordinate financial audits and liaise with external auditors.
• Perform ad hoc tasks as assigned by the CEO and Head of Finance.","• Bachelor’s degree in finance and accounting major, having a Chief Accountant degree is a plus
• Minimum of 4 years of experience in finance, accounting and 2 years at the same position, preferably in the Manufacturing, F&B industry, and has a deep understanding of the Manufacturing, F&B industry operating framework
• Strong command of Microsoft Office, FAST accounting system is an advantage
• Strong understanding of VAS and the Vietnamese tax system.
• Good English, able to understand and communicate effectively with international colleagues;
• Good interpersonal and communication skills
• Ability to work both independently and collaboratively and on multiple tasks
• Proactive and detail-oriented with high integrity and a sense of responsibility.
• Can start immediately would be preferred.",21/10/2025,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Hàng tiêu dùng,4,Cử nhân,25-38,1,08:00 - 17:00,Nhân viên,"Communication Skills, Cost Control, Financial Reporting, Microsoft Office, Tax Declaration",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Hàng tiêu dùng, Communication Skills, Cost Control, Financial Reporting, Microsoft Office, Tax Declaration, THE COCOA PROJECT, Hồ Chí Minh"
Giám Sát Thi Công,Công Ty Cổ Phần Apollo Silicone,Thương lượng,"4-6-8 Trần Khát Chân, Bạch Đằng, Hai Bà Trưng District, Hanoi, Vietnam, 18-20 Lê Quý Đôn, P.6, Quận 3, TPHCM | 4-6-8-10 Trần Khát Chân, P. Bạch Đằng, P. Hai Bà Trưng, Hà Nội","- Phối hợp lập kế hoạch, tiến độ và khối lượng chi tiết để điều hành và triển khai thi công các hạng mục xây dựng.
- Giám sát và quản lý nhà thầu thi công, tư vấn dự án, đảm bảo chất lượng, tiến độ và an toàn trong suốt quá trình thi công.
- Tham gia đánh giá, lựa chọn nhà thầu có năng lực, phù hợp với yêu cầu kỹ thuật, ngân sách và tính khả thi của dự án.
- Theo dõi, kiểm tra, nghiệm thu công tác xây dựng từng giai đoạn và nghiệm thu hoàn thành các gói thầu.
- Xem xét hồ sơ thanh – quyết toán, phát sinh công việc của nhà thầu trước khi trình Ban Giám đốc phê duyệt.
- Thẩm định hồ sơ hoàn công, đảm bảo tính đầy đủ, chính xác và tuân thủ quy định pháp luật.
- Tham gia bàn giao công trình cho bộ phận sử dụng hoặc đơn vị quản lý – vận hành sau khi hoàn thành.
- Cập nhật và áp dụng tiêu chuẩn kỹ thuật, biện pháp thi công và bài học kinh nghiệm vào các dự án tiếp theo.
- Theo dõi và cập nhật thị trường vật liệu xây dựng, vật liệu hoàn thiện và trang thiết bị thi công.
- Lập báo cáo định kỳ và đột xuất về tình hình thi công, tiến độ, chất lượng và khối lượng thực hiện.
- Thực hiện các công việc khác theo yêu cầu của cấp trên.","- Ưu tiên Nam, khả năng làm việc tại công trình xây dựng, chịu khó, kinh nghiệm đọc bản vẽ, bóc tách khối lượng và kiểm tra hồ sơ kỹ thuật.
- Tốt nghiệp Cao đẳng hoặc Đại học các ngành: Xây dựng dân dụng và công nghiệp, Quản lý xây dựng, Kiến trúc hoặc các ngành liên quan.
- Có tối thiểu 5 năm kinh nghiệm ở vị trí tương đương, ưu tiên ứng viên có kinh nghiệm giám sát thi công và hoàn thiện công trình dân dụng hoặc nhà máy.
- Nắm vững biện pháp, kỹ thuật và tiêu chuẩn thi công xây dựng.
- Kỹ năng lập kế hoạch, tổ chức công việc, giao tiếp và phối hợp tốt giữa các đội thi công và nhà thầu.
- Thành thạo vi tính văn phòng, đặc biệt là Excel, AutoCAD và các phần mềm kỹ thuật liên quan.
- Nhanh nhẹn, linh hoạt, có tinh thần trách nhiệm cao, chủ động xử lý tình huống tại công trình.",21/10/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Bán lẻ/Bán sỉ,3,Cao đẳng,Không hiển thị,Không hiển thị,,Nhân viên,"Xây Dựng Dân Dụng, Giám Sát Thi Công, Giám Sát Công Trình, AutoCAD, Xây Dựng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Bán lẻ/Bán sỉ, Xây Dựng Dân Dụng, Giám Sát Thi Công, Giám Sát Công Trình, AutoCAD, Xây Dựng, Công Ty Cổ Phần Apollo Silicone, Hà Nội"
