Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Project Manager,Công Ty CP Tập Đoàn Công Nghệ CMC,Thương lượng,,"1. Project Planning & Execution
- Collaborate with the Enterprise Architect (EA) and stakeholders to define project scope, objectives, and
deliverables.
- Develop detailed project plans, including timelines, resource allocation, and risk management strategies.
- Ensure projects are executed in alignment with enterprise architecture principles and business goals.
2. Stakeholder Management
- Act as the primary point of contact for project stakeholders, including senior leaders, technology teams,
and business units.
- Communicate project progress, risks, and issues to stakeholders clearly and promptly.
- Foster strong relationships with the EA and other cross-functional teams to ensure seamless collaboration.
3. Resource & Budget Management
- Manage project resources, including internal teams, external vendors, and contractors, to ensure efficient
project delivery.
- Monitor project budgets, track expenses, and ensure projects are delivered within financial constraints.
- Identify and resolve resource conflicts or bottlenecks with the EA and other leaders.
4. Risk & Issue Management
- Proactively identify project risks and issues and develop mitigation plans with the EA and stakeholders.
- Escalate critical risks and issues to senior leadership as needed, with recommended solutions.
- Ensure compliance with organizational policies, standards, and regulatory requirements.
5. Quality Assurance & Delivery
- Ensure project deliverables meet quality standards and align with architectural guidelines provided by the
EA.
- Conduct regular project reviews and post-implementation evaluations to identify lessons learned and areas
for improvement.
- Deliver projects on time, within scope and budget, while meeting business objectives.
6. Collaboration with Enterprise Architect
- Work closely with the EA to ensure project deliverables align with enterprise architecture frameworks,
principles, and standards.
- Leverage the EA’s expertise to address technical challenges and ensure solutions' scalability, security, and
performance.
- Support the EA in driving innovation and adoption of modern technologies within projects, such as AI and
blockchain.","- Bachelor’s or Master’s degree in Computer Science, Information Technology, Business Administration, or a
related field.
- Project management certifications (e.g., PMP, PRINCE2, Agile PM) are highly desirable.3-5 years of project management experience, focusing on IT or technology-driven projects.
- Proven track record of successfully delivering complex projects on time, within scope, and budget.
- Experience working in banking, manufacturing, or consulting domains is a plus.
- Experience collaborating with enterprise architects or technical leaders to deliver projects aligned with
architectural principles.
Strong understanding of project management methodologies (e.g., Agile, Scrum, Waterfall) and tools (e.g.,
Jira, MS Project).
- Knowledge of enterprise architecture concepts and frameworks (e.g., TOGAF, Zachman) is a plus.
- Familiarity with AI and blockchain technologies and their implementation in projects.
- Proficiency in risk management, budgeting, and resource allocation",,,,,,,,,,,,,,,,,
Production Team Leader (Long An & Củ Chi),Avery Dennison Vietnam,Thương lượng,"Long Hau Industrial Park, Can Giuoc District, Long An province, Lot E.01, Trung Tam Road, Long Hau IP, Nha Be","ABOUT YOUR ROLE:
Provide supervision and implement all production activities following Avery Dennison’s Corporate Standard towards safety in order to produce high quality products to satisfy customer’s demand on products quality with lowest price and shortest delivery time.

YOUR RESPONSIBILITIES WILL INCLUDE:
- Shift handover meeting, morning shift and evening shift.
- Manage and optimize staffing in team to ensure all production target achieved and exceeded (beginning of every shift).
- Check and ensure the workers implement and maintain the safety regulations strictly, sanitation (5S) in manufacturing area (hourly).
- Recognize and control the running speed of the machines with operators.
- Control and reduce the scraps per each machine in group.
- Control output hourly; Follow up and ensure all orders completed as planned.
- Assign staff and support team to handle occurred problems related to machines.
- Guide, check and ensure staff to comply good practice and processes in production.
- Do the production reports as requested and ensure all reports to be complied with process.
- Investigate the cause that KPIs is not targeted while providing action plan.
- Participate in MDI meeting daily and report the problems arisen yesterday.
- Coordinate with Supervisors/related departments to resolve all incidents and develop the improvement plan.
- Report to Supervisor hourly about all activities related to production.
- Follow up the daily target and the completion possibility of each staff; ensure all staff to achieve OIP points daily.","- Vocational, College or Bachelor degree related to Technical
- 2+ years directly related experience
- Can work in shift
- Strong at production control and process Innovation
- Strong ability to lead, train and coach a diverse team of individuals performing a variety of tasks
- Strong customer focus necessary
- Familiarity with ELS Operating Principles
- Ability to think ahead, anticipate problems, make decisions and take appropriate action
- Good, coordination, planning, written and verbal communication skills",,,,,,,,,,,,,,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Bao bì/In ấn/Dán nhãn, Production Management, Shift Management, Production Coordination, Quản Lý Sản Xuất, Avery Dennison Vietnam, Long An"
Advantest Slt Test Equipment Engineer　Vn Wnc),"Pointech Technology CO., LTD","$ 700-1,000 /tháng","Lô đất CN01, KCN, III, Đồng Văn, Duy Tiên, Hà Nam III, Đồng Văn, Duy Tiên, Hà Nam,, To 7, ap Phuong Lac, Xa Phuong Binh, Thänh pho Can Tho, Viet Nam","1. Maintain Advantest testing equipment/systems at a reputable OEM factory to meet customer-defined requirements, including troubleshooting equipment malfunctions. 2. Perform preventative maintenance according to the prescribed maintenance frequency for each equipment group. 3. Record equipment status and write work logs.

Requirements: 1. College diploma or above (any major). 2. Experience in mechanical/mechanical repair or assembly is preferred. 3. Ability to communicate orally and in writing in English. Chinese communication skills are also provided with an allowance


• Lợi thế và bất lợi cạnh tranh (mức lương tương xứng với năng lực ứng viên)
• Lương đầy đủ trong thời gian thử việc

• Thưởng hiệu suất, thưởng học tập và các loại thưởng khác theo quy định của công ty

• Thưởng lương tháng thứ 13 + thưởng dựa trên hiệu suất

• Tăng lương hàng năm (cơ hội tăng lương linh hoạt cho nhân viên có thành tích cao trong suốt thời gian làm việc)

• Bảo hiểm toàn diện tuân thủ quy định của chính phủ khi gia nhập Pointech

• Cơ hội học hỏi, làm việc và phát triển trong một công ty đa quốc gia

• Chính sách đào tạo toàn diện và rõ ràng được thiết kế để thúc đẩy sự phát triển của nhân viên

• 12 ngày nghỉ phép hàng năm và các chế độ nghỉ phép khác, chẳng hạn như nghỉ phép đặc biệt cho nhân viên nữ/nghỉ thai sản/nghỉ chăm con/nghỉ kinh nguyệt, v.v.

• Tham gia đánh giá cuối năm, ngày hội gia đình, các chuyến đi hàng năm, các cuộc thi thể thao, tiệc Giáng sinh và các hoạt động khác của công ty

• Nghỉ hai ngày thứ Bảy và tất cả các ngày Chủ nhật mỗi tháng",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Cơ khí/Máy móc/Thiết bị công nghiệp,1,,,,,Nhân viên,Bilingual In English And Chinese,Tiếng Trung Quốc,Không giới hạn,,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Cơ khí/Máy móc/Thiết bị công nghiệp, Bilingual In English And Chinese, Pointech Technology CO., LTD, Hà Nam"
Quản Lý Kinh Doanh Khu Vực,VMED Group,Thương lượng,"509 - 511 - 519 - 495/4/10 Tô Hiến Thành, Phường 14, Quận 10, TPHCM, 89 Lương Định Của, Phương Mai, Đống Đa, Hà Nội","Doanh số:
- Xây dựng chiến lược, lập dự báo, kế hoạch bán hàng, tiếp nhận chỉ tiêu doanh số
- Lập kế hoạch bán hàng cho sản phẩm phụ trách và phân chia target, địa bàn cho từng sale (Bao gồm cả target với công ty và target với hãng)
- Tổ chức triển khai và giám sát các hoạt động bán hàng theo kế hoạch tuần/tháng/quý/năm để hoàn thành target được giao
- Giám sát thực hiện kế hoạch, phổ biến mục tiêu cho đội ngũ bán hàng
Marketing:
- Xây dựng mối quan hệ với KOLs, quản lý các Key Accounts, reference site
- Phối hợp với Quản lý sản phẩm lên kế hoạch và thực hiện các hoạt động hội nghị hội thảo, đào tạo và các hoạt động marketing khác
- Giới thiệu sản phẩm tại các hội nghị, hội thảo, khóa học và các buổi group meeting tại BV (khi cần)
- Hợp tác chặt chẽ với hãng để tối ưu hóa nguồn lực và thực hiện các hoạt động marketing hiệu quả
Quản lý chi phí & công nợ:
- Giám sát nhân viên kinh doanh trong quản lý/thu hồi công nợ
- Đề xuất giải pháp xử lý công nợ, hỗ trợ nhân viên xử lý khoản nợ quá hạn, khó đòi
- Kiểm soát chi phí hàng tháng để không vượt kế hoạch
Nhân sự & Đào tạo:
- Tuyển dụng (phối hợp Phòng Nhân sự), tổ chức, đào tạo nhân sự của bộ phận đảm bảo đội ngũ thực hiện tốt nhiệm vụ được giao
- Chịu trách nhiệm đào tạo nhân viện về kỹ năng tiếp cận và thuyết phục khách hàng, kỹ năng bán hàng và xử lý tình huống
Các hoạt động khác:
- Kiểm soát tuân thủ quy trình của nhân viên trong team
- Phối kết hợp hiệu quả với các bộ phận khác trong công ty
- Tuân thủ chế độ báo cáo cho Giám đốc theo quy định",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Dịch vụ Y tế/Chăm sóc sức khỏe,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Quản Lý Kinh Doanh, Thiết Bị Y Tế, Quản Lý Đội Ngũ, Kinh Doanh",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ Y tế/Chăm sóc sức khỏe, Quản Lý Kinh Doanh, Thiết Bị Y Tế, Quản Lý Đội Ngũ, Kinh Doanh, VMED Group, Hồ Chí Minh"
Senior Sales Executive / Key Account Manager,International Petrochemicals (Pvt.) Ltd (Representative Office Vietnam),28tr-35tr ₫/tháng,"13 Trương Định, Vo Thi Sau Ward, District 3, Ho Chi Minh City, Vietnam, PAX SKY BUILDING, 13-15-17 TRUONG DINH STREET","Role Summary
This role focuses on protecting and strengthening existing business through disciplined follow-up, coordination, and customer management.
You will work closely with the CRO and support trading activities through strong execution.
Key Responsibilities
• Manage and follow up on existing key customers
• Handle price confirmations, order follow-ups, and shipment coordination
• Coordinate documentation, logistics, and HQ communication
• Follow up on payments and resolve execution issues
• Schedule customer visits and maintain relationships
• Maintain CRM / pipeline hygiene
• Support trader(s) with execution follow-up",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hoá chất/Hoá sinh,5,Không giới hạn,28-48,1,08:00 - 17:00,Trưởng phòng,"B2B Sales, Chemical Knowledge, Rubber Research, Solution Oriented, Strong Coordination Skills",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hoá chất/Hoá sinh, B2B Sales, Chemical Knowledge, Rubber Research, Solution Oriented, Strong Coordination Skills, International Petrochemicals (Pvt.) Ltd (Representative Office Vietnam), Hồ Chí Minh"
"National Vaccine Key Account Manager, (Established Pharmaceuticals Division)",Abbott,Thương lượng,"Me Linh Point Tower, District 1, Ho Chi Minh, 02 Ngo Duc Ke, Dist. 1, HCM","ABOUT ABBOTT

Abbott is a global healthcare leader, creating breakthrough science to improve people’s health. We’re always looking towards the future, anticipating changes in medical science and technology.

WORKING AT ABBOTT

At Abbott, you can do work that matters, grow, and learn, care for yourself and family, be your true self and live a full life. You will have access to:

Career development with an international company where you can grow the career you dream of.
A company recognized as a great place to work in dozens of countries around the world and named one of the most admired companies in the world by Fortune.
A company that is recognized as one of the best big companies to work for as well as a best place to work for diversity, working mothers, female executives, and scientists.

MAIN PURPOSE OF ROLE:

Contribute to a solid foundation for the product long-term growth - through increasing awareness among Health Care Professionals on the important roles of improving quality of life
To build the confidence level of HCPs on recommendation of designed products
Assure consistent demand growth and achievement of business goals & targets in assigned territories and key accounts by identifying opportunities and gaining new business while maintaining and growing existing business
Responsible for generating clinical demand for medicines with key accounts, pro-actively identifying opportunities, presenting value propositions aligned to stakeholder needs and objectives, and recommending patient-centric solutions

MAIN RESPONSIBILITIES
Territory and Account Management
Manage Key Account Managers to develop customer database with detailed records of hospital/ health center/ target organization/ health care professionals, etc.
Evaluate, classify, and identify precise target customers. Prioritize potential territories
Establish & maintain close relationship with key accounts through ensuring company services meet their requirements
Monitor market trends and competitor activity in assigned territory
Collect and report Market intelligence to Supervisor & Marketing team
Supporting Marketing department in developing master plan and detail marketing activities yearly. Executing detail marketing programs / activities, which are assigned to ensure those marketing activities to deliver strategy and objective of brand
Handling issues relating to Sales Operation in the area within the given authority

Planning and organizing
Utilize customer database for preparing weekly & monthly working plan, daily detailing calls, resource allocation plan, or direct-to-consumer marketing activities

Business development
Develop new business opportunities with existing and potential clients
Translating long-term sales strategy into defined and quantifiable sales objectives and goals
Defining and cascading strategic sales targets and performance programs
Foreseeing changing market conditions, adapting and creating new performance metrics that will drive desired performance
Ensure good execution of all Sales & Marketing programs in assigned territory. Strictly track and provide feedback on the programs to upper levels
Implement effective daily sales calls and maintain records. Address product complaints in a timely manner
Harmonize diversified activities (product presentation, consultation…) in various relating fields: hospital, health center, kindergarten, food shop, supermarket, and other consumer organization i.e. patient society, elderly society, mother society

Others
Well update of product knowledge, as well as health care scientific backgrounds
Manage Company, department reports in a timely and correct manner
Ensure activities to comply with Company Business Code of Conduct and all local applicable laws within scope of function responsibility
Carry special work as assigned by Management

SUPERVISORY RESPONSIBILITIES:

People Management
Develop, motivate and coach the Key Account Manager team and provide guidance
Set and monitor targets for each individual in the team to ensure high performance management
Overseeing the establishment of metrics to assess, develop and promote people
Overseeing the develop and design of sales workforce planning and staffing","MINIMUM BACKGROUND/ EXPERIENCE REQUIRED

Work Experience

5-7 years' experience at sales management position
Experience in similar job

Education

Bachelor

University degree of Medical/Pharmacy qualification

CORE Skills Required

Professional Skill

Working experience in healthcare/wellness industry
Good communication skill, independent
Customer focus
Time management
Persuasiveness/ Sales-oriented ability
Good in working arrangement, teamwork
Honest, careful, patient, highly responsible
Effective people development and management

Behavioral / Leadership Skill

Apply Abbott Capabilities Framework

Language Skill

Vietnamese
English

Computer Skill

MS Office",,,,,,,,,,,,,,,,,"Y Tế/Chăm Sóc Sức Khoẻ, Dược Sĩ, Dịch vụ Y tế/Chăm sóc sức khỏe, Key Account Management, Sales & Partnership Management, Vaccine Portfolio Management, Channel Strategy, Pharmacy, Abbott, Hồ Chí Minh"
Lái Xe Tải (Làm Việc Tại Hà Nội),Công Ty CP Tư Vấn Và Dịch Vụ Viettel,Tới 19tr ₫/tháng,"Tháp Tây, toà nhà Hancorp, 72 Trần Đăng Ninh, Dịch Vọng, Cầu Giấy, Hà Nội, .","Công ty CP Tư vấn và Dịch vụ Viettel trực thuộc Tập đoàn Công nghiệp – Viễn thông Quân đội (Viettel) là Doanh nghiệp hàng đầu trong lĩnh vực khảo sát thiết kế công trình viễn thông, đo kiểm chất lượng mạng, tư vấn giải pháp hạ tầng viễn thông, tư vấn các dự án xây dựng DD&CN, giải pháp hạ tầng công nghệ thông tin Việt Nam. Với quan điểm con người là nhân tố quyết định mọi thành công, nơi khẳng định tài năng với nhiều cơ hội thăng tiến, nơi những ý tưởng sáng tạo dù nhỏ nhất cũng được tôn vinh và ghi nhận. Hiện nay, với nhu cầu mở rộng quy mô sản xuất kinh doanh, chúng tôi mong muốn mời các ứng viên ứng tuyển vào vị trí này.

MÔ TẢ CÔNG VIỆC
- Lái xe ô tô tải có cẩu tự hành chở vật liệu, vât tư phục vụ thi công, công trình tại các tỉnh phục vu sản xuất kinh doanh của Công ty.
- Thực hiện công tác quản lý, bảo trì, bảo dưỡng, sửa chữa xe theo quy định của Tập đoàn, Công ty.
- Thực hiện các công việc hành chính khác.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Vận Tải > Dịch Vụ Vận Tải Công Cộng,Kỹ thuật xây dựng/Cơ sở hạ tầng,1,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,Lái xe & di chuyển,Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Vận Tải, Dịch Vụ Vận Tải Công Cộng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Lái xe & di chuyển, Công Ty CP Tư Vấn Và Dịch Vụ Viettel, Hà Nội"
Lái Xe Con (Làm Việc Tại Hà Nội),Công Ty CP Tư Vấn Và Dịch Vụ Viettel,"Tới 1,000 ₫/tháng","Tháp Tây, toà nhà Hancorp, 72 Trần Đăng Ninh, Dịch Vọng, Cầu Giấy, Hà Nội, Địa chỉ làm việc: Tháp Tây, toà nhà Hancorp, 72 Trần Đăng Ninh, Dịch Vọng, Cầu Giấy, Hà Nội","Công ty CP Tư vấn và Dịch vụ Viettel trực thuộc Tập đoàn Công nghiệp – Viễn thông Quân đội (Viettel) là Doanh nghiệp hàng đầu trong lĩnh vực khảo sát thiết kế công trình viễn thông, đo kiểm chất lượng mạng, tư vấn giải pháp hạ tầng viễn thông, tư vấn các dự án xây dựng DD&CN, giải pháp hạ tầng công nghệ thông tin Việt Nam. Với quan điểm con người là nhân tố quyết định mọi thành công, nơi khẳng định tài năng với nhiều cơ hội thăng tiến, nơi những ý tưởng sáng tạo dù nhỏ nhất cũng được tôn vinh và ghi nhận. Hiện nay, với nhu cầu mở rộng quy mô sản xuất kinh doanh, chúng tôi mong muốn mời các ứng viên xuất sắc ứng tuyển vào vị trí này.

MÔ TẢ CÔNG VIỆC
- Thực hiện đưa đón BGĐ, CBQL đi họp, làm việc với đối tác.
- Thực hiện đưa đón CBNV đi khảo sát, làm việc với đối tác.
- Thực hiện công tác quản lý, bảo trì, bảo dưỡng, sửa chữa xe theo quy định của Tập đoàn, Công ty.
- Thực hiện các công việc hành chính khác.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,1,Cao đẳng,22-30,1,,Nhân viên,"Lái xe & di chuyển, Lái xe (A1, A2)",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Lái xe & di chuyển, Lái xe (A1, A2), Công Ty CP Tư Vấn Và Dịch Vụ Viettel, Hà Nội"
Underwriting & Reinsurance Executive (Accident & Health),Tokio Marine Insurance Viet Nam Company Limited,Thương lượng,"23 Phố Phan Chu Trinh, phường Cửa Nam, Hà Nội. Việt Nam, Head office: Sun Red River Building, 23 Phan Chu Trinh, Hoan Kiem, Hanoi/ Branch office: Lim Tower 3, 29A Nguyen Dinh Chieu, Da Kao Ward, Dist. 1, HCMC","1. Underwriting & Reinsurance operational activities
• Provide technical support to Sales & Marketing and Process Management Departments.
• Refer and get approval from higher authority levels; seek the special acceptance from Treaty Leader.

2. Underwriting Governance tasks
• Follow up the compliance of frameworks such as policies, procedures, manual guides related to control
and monitor risks during the operational activities of Underwriting & Reinsurance.
• Manage & update Policy wordings, Additional clauses for products.
• Participate to review and audit Underwriting activities.

3. Product development & management
• Participate to develop new products, tariffs, policy wordings, terms & conditions for new markets, clients,
business projects, etc.
• Get MoF’s approval for new and revised products. Prepare necessary procedures after product approval.

4. Other tasks as assigned from time to time.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Bảo Hiểm > Bao Tiêu/Bảo Lãnh,Bảo hiểm,3,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Governance, Insurance Underwriting, Non-life Insurance, Policy Insurance, Product Development",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Bảo Hiểm, Bao Tiêu/Bảo Lãnh, Bảo hiểm, Governance, Insurance Underwriting, Non-life Insurance, Policy Insurance, Product Development, Tokio Marine Insurance Viet Nam Company Limited, Hà Nội"
[Gấp] Trưởng Phòng Tài Chính Kế Toán - Công Ty Mới Thành Lập,Navigos Search,Thương lượng,"Hà Nội, Việt Nam, Hưng Yên, Việt Nam, Hanoi / HCMC","Khách hàng của Navigos Search, công ty FDI mới thành lập tại khu công nghiệp ở Hưng Yên, đang tìm kiếm Trưởng phòng Kế toán Tài chính với các nhiệm vụ chính như sau:
• Kiểm soát nội bộ và tuân thủ quy định
• Chuẩn bị các tài liệu kế toán và tài chính cho công ty mẹ (báo cáo hợp nhất, v.v.)
• Vận hành và cải tiến hệ thống SAP/ERP
• Chuẩn bị và cập nhật các quy trình liên quan đến tài chính và kế toán
• Quản lý nhân viên trong bộ phạn
• Chuẩn bị báo cáo tài chính tháng, năm (theo chuẩn mực VAS và IFRS)
• Kê khai thuế, phản hồi kiểm toán thuế
• Quản lý dòng tiền
• Thực hiện và giám sát các giao dịch thanh toán tuân thủ chính sách của công ty.
* Làm thứ 2 đến thứ 6 và 1 thứ 7
** Có xe đưa đón từ Hà Nội đến nhà máy tại Hưng Yên",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,20/01/2026,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Sản xuất,7,Cử nhân,34-100,Không hiển thị,08:00 - 17:00,Trưởng phòng,"Accounting, Financial Reporting, Team Management, Tiếng Anh, Tiếng Nhật",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Sản xuất, Accounting, Financial Reporting, Team Management, Tiếng Anh, Tiếng Nhật, Navigos Search, Hà Nội, Hưng Yên"
