Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
CHUYÊN VIÊN KẾ TOÁN TIẾNG TRUNG 会计专员,Công Ty TNHH MD Consumer Electric Appliance Việt Nam,Thương lượng,"Số 42-44-46-48, đường B2, P. An Lợi Đông, TP. Thủ Đức (Quận 2 cũ), TP.HCM, ML6-37,38, Vinhome Green Bay, số 7 Đại Lộ Thăng Long, Mễ Trì, Nam Từ Liêm, Hà Nội, 42-44-46-48 đường B2, khu Sala, An Lợi Đông, Quận 2, TP.HCM, VN","工作描述
1. 负责测算及审核价格政策和文件内容，流程等；
2. 负责计算客户政策，并把政策兑现金额输入到系统里；
3. 负责内部系统维护价格体系，管理系统上客户信息等；
4. 负责每月和客户对账，输出对账单；
5. 负责输出周、月、季度相关报表；
6. 协助翻译文件、口译等；
7. 管理仓库进-出-存金额数据；
8. 其他按照财务经理分配工作执行。","1. 会计、财政、汉语等专科毕业以上。
2. 接受毕业生。
3. 具有思维逻辑，数据分系，判断及沟通能力好。
4. 有责任心，勤奋耐劳，作风快速。
5. 熟练办公软件（excel, word, PPT），会用 misa 优先。",02/07/2025,Kế Toán/Kiểm Toán > Kế Toán Công Nợ,Bán lẻ/Bán sỉ,1,Trung cấp,25-60,1,8h30 - 17h30,Mới Tốt Nghiệp,N/A,Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Công Nợ, Bán lẻ/Bán sỉ, Công Ty TNHH MD Consumer Electric Appliance Việt Nam, Hồ Chí Minh, Hà Nội"
Vietnam Security Supervisor/Assistant Manager (Nhà máy Hà Nam),PepsiCo Foods Vietnam Company,Thương lượng,"Hà Nam, Vietnam, Hung Yen, Vietnam, PTầng 3 , sảnh C - Trung tâm Văn phòng, Tòa nhà UDIC N04, Hoàng Đạo Thúy, 72 Le Thanh Ton, District 1, HCMC","• In line with the broader APAC security program, implement and maintain Vietnam security strategy and plan to identify, assess and mitigate reasonably foreseeably security risks to PepsiCo’s People, Business and Objectives.
• Oversee and facilitate the ongoing strengthening of a sustainable, Crisis Management and Business Continuity Planning and capability program.
• Through training and audit validate that Crisis Management and Business Continuity program and plans are current and function.
• Maintain strong working relationships with and provide consultation to Vietnam LT.
• Plan and oversee security risk assessments and annual security reviews at Vietnam sites to identify critical vulnerabilities and to assist in closing these risks through cost-effective, best practice security enhancements.
• Analyze security threats and risks inherent in undertaking new business ventures and offer risk-based mitigation measures.
• Develop and maintain working relationships with national and local security, emergency response, law enforcement, and regulatory authorities as well as with security leads of other large multinational companies.
• Deliver a aligned CAPEX security business plan that ensures effective security spend.
• Develop and deliver security awareness and training programs.
• Advise and assist before, during, and after security incidents, including on-the-spot risk assessments and security advice to business travelers.
• Implement a strategic plan to strengthen the protection of our supply chain.
• Conduct and coordinate investigations to include counterfeit, extortion, contamination of our products, loss reduction, kidnapping, robberies, Speak Up, fraud, corruption, and security threats against interests and associates.
• As necessary and required, support the Corporate Security Executive Protection program by providing pre-travel logistical assistance and direct operational support to impacted members of executive leadership.","• A minimum of 5 years of working Security experience in the private sector (preferably industrial sectors) with accountabilities and key measures listed above;
• Familiar with local area of operations in Ha Nam Province
• Proficient with Microsoft Office Suite or work-related software.
• Fluent/Effective English (written and oral).
• Having a Military/Police background is preferable.
• Excellent report writing skills.
• Education: at least High school or college required.
• Knowledge of security regulatory frameworks, protocols and laws in Vietnam.",02/07/2025,Kiến Trúc/Xây Dựng > An Toàn Lao Động,Hàng tiêu dùng,5,Cao đẳng,Không hiển thị,Không hiển thị,9:00 - 18:00,Trưởng phòng,"Crisis Management, Security Awareness, Security Control, Security Management",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Hàng tiêu dùng, Crisis Management, Security Awareness, Security Control, Security Management, PepsiCo Foods Vietnam Company, Hà Nam, Hưng Yên, Hà Nội"
Senior Accountant - Internal Accounting | ACSV Legal (Acclime Vietnam),Acclime Vietnam,Thương lượng,"Lim Tower 3, 29A Nguyen Dinh Chieu, DaKao Ward, District 1, HCM City, Level 9, Lim Tower 3, 29A Nguyen Dinh Chieu, District 1, HCMC","Job summary.
In this exciting and challenging role, you will work in our Accounting Services Team, located in our Ho Chi Minh City as Senior Accountant – ACSV Legal. The role provides an opportunity for a qualified individual with exposure to corporate accounting & tax experience in Vietnam to further develop their skills within Acclime Vietnam and support our international clients in Vietnam.
This role will help you take your career to the next level, and we will be there with you to guide you throughout your professional growth and ensure you reach your true potential.
What you will do. A day in the life.
On a given day, you will:
• Manage and control Bank Accounts, Account Receivable and Account Payable;
• Check and verify invoices from vendors for purchases on a monthly basis. Ensure all invoices have full supporting documents and follow internal procedures are compliant with Vietnam accounting standards and tax regulations;
• Prepare payments with required supporting documents via banks considering supplier requirements, on a timely and accurate basis;
• Issue value added tax (VAT) invoices and deal with other issues related to VAT invoices;
• Maintain up-to-date billing system, keep the billing statements on file;
• Record accounting transactions into software and complete all month-end closing entries;
• Reconcile monthly TB with AP, AR to make sure all figures and the end balance are accurate;
• Provide accounting documents to outsource and control, monitor and review monthly Financial Statements as VAS and quarterly Tax reports;
• Prepare monthly Financial Statements (Management reports) as IFRS;
• Prepare and lodge dossiers with the authorities and banks;
• Provide supporting documentation for audits and to government authorities when requested;
• Assist with tax audits and audited report;
• Analyse specific accounts (Revenue, Cogs, Overhead) and transactions on a regular basis and take appropriate actions if necessary;
• Manage and update cashflow daily;
• Any other task as assigned.","• Graduate from a Vietnamese university with a major in Accounting or Finance;
• Knowledge of general accounting procedures and principles;
• Experienced in related accounting application software, i.e. Fast/ Xero;
• Good knowledge of English (verbally and written);
• At least 2 years of relevant working experience in similar role.
Key Competencies:
• Work in an organised and methodical manner;
• Good in setting priorities and meeting deadlines;
• Attention for detail and highly accurate;
• Good communication, information management and problem-solving skills;
• Understanding of bookkeeping and tax filing;
• Multi-tasking abilities with proactive working attitude;
• Knows how to maintain confidentiality.",02/07/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Kế toán/Kiểm toán,2,Cử nhân,Không hiển thị,1,,Nhân viên,"Accounting Procedure, Accounting Software, Financial Statement, IFRS, Tax Regulation",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Kế toán/Kiểm toán, Accounting Procedure, Accounting Software, Financial Statement, IFRS, Tax Regulation, Acclime Vietnam, Hồ Chí Minh"
Quality Assurance Executive (in Charge of Legal Terms),Ajinomoto Vietnam Company,Thương lượng,"Ajinomoto Viet Nam – Bien Hoa Factory, Bien Hoa I Industrial Zone, An Binh Ward, Bien Hoa City, Dong Nai Province., LOCATION Road 11, Bien Hoa I Industrial Zone, Bien Hoa City, Dong Nai","POSITION DESCRIPTION
Control activities related to quality laws, product announcements and certificates issued by state agencies, manage and update quality law library documents (laws, regulations, national standards, etc.).

ROLES & RESPONSIBILITIES
A. Ensure the update of legal documents and drafts, ensure the announcement of raw materials, products and production in accordance with the quality law
1. Ensure the continuous update of new legal documents and drafts:
- Periodically update Vietnamese legal documents related to quality.
- Analyze and evaluate changes and impacts of new and draft documents with current documents.
- Share and monitor the application of new legal documents of relevant units.
- Monitor and share important information about food hygiene and safety, food security, and food fraud in the press to relevant units.
2. Ensuring the conformity of Certificates issued by state agencies:
- Monitor the validity and implement the renewal of the validity of the Certificate for food products and companion products.
- Arrange and prepare dossiers for assessment and inspection sessions of state agencies.
- Arrange the training course on Food Safety for the supervisory level or higher of relevant units.
3. Ensure the legality of the product declaration dossier and special materials:
- Coordinate with relevant units to develop standards, product information, label designs for the publication dossier.
- Advising relevant units on product advertising content.
- Monitor and ensure the validity of the announcement dossier.
- Monitor and update product quality announcement dossiers on the company's website as required by the law on publication.

B. Other jobs:
1. Preparation of reports: Summarizing information, making periodic reports of the QA department.
2. Perform current tasks to complete the department's goals.
3. Perform other tasks at the request of superiors.
4. Propose & implement quality-related improvement activities (OE, 5S, ...)","- Bachelor’s Degree in Food Technology, Food Chemistry, Biotechnology, Chemistry, Agricultural or related majors;
- Be proficient in English and MS Office;
- Have knowledge of food hygiene, production processes, analysis methods and packaging;
- Have knowledge about ISO 9001, HACCP, Food Defense, Food Fraud, Food and co-product quality Law;
- Have ability to understand, analyze, implement, and apply laws to ensure compliance with the law;
- Have effective communication and cooperation skills with members in projects;
- Be careful, precise, and responsible;
- Experience at food companies and have certificate of ISO 9001, HACCP awareness is a priority.",02/07/2025,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Hàng tiêu dùng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Mới Tốt Nghiệp,"Quality Assurance, Legal, ISO System, HACCP",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Hàng tiêu dùng, Quality Assurance, Legal, ISO System, HACCP, Ajinomoto Vietnam Company, Đồng Nai"
Business Development Manager / Sales Manager,Mayzing,"$ 800-1,200 /tháng","35 Đường Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam, Ho Chi Minh, Ho Chi Minh City, Vietnam, 231 Vauxhall Bridge Road, London SW1V 1AD","Mayzing.com is a Print-on-Demand platform designed to allow users to design and sell custom merchandise online. The team is made up of driven professionals from the tech, marketing, sales, and design industries. We operate globally, with our offices in London, Lisbon, and Hanoi.

We're currently seeking to welcome sales professionals in both Hanoi and Ho Chi Minh City, providing flexibility in location, to collaborate closely with our VIP clientele and expand our E-commerce market presence. The Business Development Manager (Sales Manager) will be responsible for lead generation, relationship management, sales growth, client support, and community engagement.

• Identify new sales opportunities and develop new prospect leads through communities, networking, and industry events.
• Build and maintain strong, long-lasting customer relationships. Develop business with new and existing clients. Identify areas of improvement to increase sales quotas.
• Participate in devising and managing effective sales and marketing plans for targeted services, solutions, and segments.
• Support partners and users in using the platform. Ensure and maintain the company brand image on the support channel.
• Keep up with e-Commerce industry trends, product offerings, and best practices in the market
• Represent the company at industry conferences, meetings, and networking events. Maintain a strong understanding of the company's products, services, and value proposition.","* Essential Skills:
• Minimum of 2-5 years in business development, sales, or a related field. Candidates with more senior experience are also welcome.
• Experience in the e-commerce space is an advantage.
• Enjoy working in start-up environments where you roll up your sleeves and get things done.
• Highly commercially and growth-minded, with a keen understanding of market dynamics and business strategy.
• Strong community builder and not afraid to speak in front of groups and communities either online or offline if and when needed.
• Be proactive, eager to engage in events, and passionate about securing new deals and partnership opportunities.
• Proven experience to manage multiple account projects at a time while paying attention to details.
• Comfortable with executing against a set plan and meeting targets.
• Fluent in English.
• Teamwork spirit.

* Benefits:
• Competitive salary and attractive commission,
• Health insurance and paid leave,
• Multiple training and bonding activities. Opportunity to travel overseas.",02/07/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Thương mại điện tử,2,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Kinh Doanh, Business Development, Bán Hàng, Sales, Marketing",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Thương mại điện tử, Kinh Doanh, Business Development, Bán Hàng, Sales, Marketing, Mayzing, Hà Nội, Hồ Chí Minh"
[Plv Tuyển Dụng] Trưởng Ban Đầu Tư và Phát Triển Dự Án,Pacific Land Viet Nam,Thương lượng,"Đường Âu Cơ, Tây Hồ, Hà Nội, Việt Nam, Âu Cơ – Tây Hồ - Hà Nội","Pacific Land Việt Nam đang tìm kiếm Trưởng bộ phận Đầu tư & Phát triển dự án,

Bạn sẽ là người chịu trách nhiệm điều phối và dẫn dắt toàn bộ hoạt động nghiên cứu thị trường, đề xuất chiến lược đầu tư, tìm kiếm và đánh giá cơ hội phát triển dự án, quản lý tiến độ pháp lý, cũng như phối hợp, kết nối giữa Ban lãnh đạo, đối tác và cơ quan chức năng để đưa các dự án trọng điểm vào triển khai hiệu quả.

Nhiệm vụ chính:
• Nghiên cứu, đánh giá tiềm năng đầu tư của các dự án bất động sản, đề xuất chiến lược đầu tư và mô hình phát triển phù hợp;
• Xây dựng kế hoạch đầu tư – phát triển dự án theo định hướng của Ban lãnh đạo;
• Tìm kiếm, phân tích và đề xuất các cơ hội M&A, hợp tác phát triển dự án;
• Chủ trì các thủ tục pháp lý liên quan đến đầu tư: đề xuất chủ trương, phê duyệt dự án, giao đất – thuê đất, quy hoạch, cấp phép xây dựng…;
• Phối hợp với các phòng ban pháp lý, tài chính, kỹ thuật, marketing… để đảm bảo tiến độ và hiệu quả dự án;
• Quản lý đội ngũ nhân sự thuộc ban đầu tư & phát triển, đào tạo và phân công công việc phù hợp;
• Làm việc với đối tác, cơ quan nhà nước, tổ chức tài chính và các bên liên quan để triển khai các hoạt động đầu tư;
• Báo cáo định kỳ tiến độ, hiệu quả và rủi ro liên quan đến các dự án phụ trách","YÊU CẦU ỨNG VIÊN
• Tốt nghiệp đại học trở lên các chuyên ngành: Kinh tế, Tài chính, Bất động sản, Xây dựng, Kiến trúc, Luật…;
• Có ít nhất 10-15 năm kinh nghiệm trong lĩnh vực đầu tư, phát triển dự án bất động sản, trong đó tối thiểu 5 năm ở vị trí quản lý;
• Am hiểu các quy định pháp lý về đầu tư, đất đai, quy hoạch, xây dựng, M&A;
• Có tư duy chiến lược, khả năng ra quyết định và giải quyết vấn đề nhanh nhạy;
• Có kỹ năng giao tiếp, thương thảo và xây dựng quan hệ tốt với đối tác, cơ quan nhà nước;
• Ưu tiên ứng viên có kinh nghiệm làm việc tại các tập đoàn bất động sản lớn hoặc dự án có vốn đầu tư nước ngoài;
• Thành thạo tin học văn phòng, sử dụng tốt tiếng Anh trong giao tiếp và chuyên môn là một lợi thế.",02/07/2025,Kiến Trúc/Xây Dựng > Phát Triển Dự Án/Đấu Thầu,Kỹ thuật xây dựng/Cơ sở hạ tầng,10,Cử nhân,Không hiển thị,Không hiển thị,,Giám Đốc và Cấp Cao Hơn,"Thủ Tục Đầu Tư Dự Án, Phát Triển Dự Án, Quản Lý Dự Án, Bất Động Sản",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, Thủ Tục Đầu Tư Dự Án, Phát Triển Dự Án, Quản Lý Dự Án, Bất Động Sản, Pacific Land Viet Nam, Hà Nội"
Household Merchandiser,Navigos Search,"$ 1,000-1,500 /tháng","Ho Chi Minh, Hanoi / HCMC","Job Scope:
• Product Proposal and Sales:
 • Propose new products to stores to increase sales and achieve sales targets.
 • Analyze market trends and customer preferences to identify opportunities for new products.
 • Develop and implement sales strategies to enhance product visibility and market penetration.
• Supplier and Store Management:
 • Manage relationships with suppliers and stores, ensuring smooth operations from ordering to delivery.
 • Oversee the procurement process, including domestic and international (im-export) products.
 • Coordinate with suppliers to ensure timely and accurate delivery of products to stores.
• Product Development Support:
 • Collaborate with the product development team to bring new products to market.
 • Provide insights and feedback to enhance product quality and appeal.
 • Support the entire product lifecycle, from concept to launch.","• Strong experience in household products (more than 5 years).
• Extensive experience in trading and retail, particularly within the domestic and ASEAN markets, with a focus on retail companies.
• Proven ability to manage supplier and store relationships effectively.
• Aspiration and strong determination to achieve business goals.
• Experience in Japanese companies is a plus.
• Proficiency in business-level Japanese is highly desirable. (N2)",02/07/2025,Dệt May/Da Giày > Quản Lý Đơn Hàng,Bán lẻ/Bán sỉ,5,Cao đẳng,Không hiển thị,Không hiển thị,08:00 - 17:00,Nhân viên,"Trading and Retail Experience, Supplier Management, Japanese Business, Determination",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Dệt May/Da Giày, Quản Lý Đơn Hàng, Bán lẻ/Bán sỉ, Trading and Retail Experience, Supplier Management, Japanese Business, Determination, Navigos Search, Hồ Chí Minh"
Talent Recruitment Specialist - Hanoi Office,Ernst & Young Vietnam Limited (EY Vietnam),Thương lượng,"8th floor, Corner Stone Building, 16 Phan Chu Trinh, Cua Nam, Hanoi, Vietnam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","At EY, we’re all in to shape your future with confidence.

We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go.

Join EY and help to build a better working world.

We invite creative and innovative thinkers who are motivated by a “can do” attitude to apply for the following positions in Hanoi office:

Talent Recruitment Specialist

Your key responsibilities:

- Handle experienced hire recruitment activities & postings for assigned departments
Manage and execute end-to-end process of campus recruitment, from job posting to
offer/onboarding
- Facilitate and execute on-campus branding activities
- Identify new channels for campus recruitment
- Utilize recruitment channels for candidate sourcing activities, including Applicant Tracking
System, Social networks, etc.
- Support in maintaining and strengthening relationships with target universities
- Develop strong working relationships with key business champions and hiring managers to
understand talent needs
- Coordinate the selection process for recruitment in general.","To qualify for the role, you must have:
- Bachelors’ degree with minimum of 2-5 years of experiences in Recruitment field
- Strong passion for Human Resources
- Having profound recruitment coordinating experience
- Strong communication and interpersonal skills
- Self-motivated, independent, detailed-oriented and organized
- A team-player but bold to conquer challenges independently
- Willing to learn and good command of written as well as spoken English
- Proficient in MS Office

What we offer you

At EY, we’ll develop you with future-focused skills and equip you with world-class experiences. We’ll empower you in a flexible environment, and fuel you and your extraordinary talents in a diverse and inclusive culture of globally connected teams.

Are you ready to shape your future with confidence? Apply today.

To help create the best experience during the recruitment process, please describe any disability-related adjustments or accommodations you may need.

Only shortlisted applicants will be invited to attend evaluation rounds. Please check your email regularly for updates.

EY | Building a better working world

EY is building a better working world by creating new value for clients, people, society and the planet, while building trust in capital markets.

Enabled by data, AI and advanced technology, EY teams help clients shape the future with confidence and develop answers for the most pressing issues of today and tomorrow.

EY teams work across a full spectrum of services in assurance, consulting, tax, strategy and transactions. Fueled by sector insights, a globally connected, multi-disciplinary network and diverse ecosystem partners, EY teams can provide services in more than 150 countries and territories.",02/07/2025,Nhân Sự/Tuyển Dụng > Tuyển Dụng,Kế toán/Kiểm toán,3,Cử nhân,Không hiển thị,Không hiển thị,9:00 - 18:00,Nhân viên,"Human Resources Experience, Recruitment Experience, Recruitment Mass",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Kế toán/Kiểm toán, Human Resources Experience, Recruitment Experience, Recruitment Mass, Ernst & Young Vietnam Limited (EY Vietnam), Hà Nội"
"HCMC - Health, Safety and Environment Leader For Production (HSE)",Decathlon Vietnam,Thương lượng,"Floor 5, Pax Sky, 26 Ung Van Khiem St., Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam, Pax Sky, Ung Văn Khiêm, Phường 25, Bình Thạnh, Ho Chi Minh City, Vietnam","Decathlon is a leading global sports retailer and manufacturer, committed to moving people through the wonders of sport. In Vietnam, since 30 years, Decathlon operates with a strong focus on both retail presence and managing the production processing activities of our manufacturing partners, contributing to the global supply chain of sports products. We are dedicated to fostering a diverse and inclusive environment where passion for sport and a commitment to sustainability drive our actions. Joining Decathlon Vietnam means becoming part of a dynamic team that values innovation, teamwork, and the well-being of its teammates and the planet.

JOB OVERVIEW:
We are seeking a highly motivated and experienced HSE Leader to champion our commitment to a safe and healthy workplace. The ideal candidate will be responsible for developing, implementing, and overseeing comprehensive health, safety, and environmental programs specifically for our team mates working in our offices and embassies located at our manufacturing partners in Vietnam. This role requires a proactive individual with a strong understanding of safety regulations, a passion for fostering a positive safety culture, and the ability to drive continuous improvement, ensuring alignment with both local regulations and the internal requirements of the Decathlon Group.

YOUR RESPONSIBILITIES:
1. Program Development, and Implementation
• Develop, implement, and maintain effective HSE policies, procedures, and guidelines in alignment with local regulations, international best practices, and the internal requirements of the Decathlon Group.
• Design and deliver comprehensive safety training programs for all team mates, contractors, and visitors, ensuring compliance and promoting a strong safety culture.
• Establish and manage a robust risk assessment process, identifying potential hazards and implementing effective control measures to mitigate risks.
• Lead the development and execution of emergency preparedness and response plans, including evacuation procedures and incident management.

2. Compliance & Auditing
• Ensure full compliance with all relevant local, national, and company-specific health, safety, and environmental regulations and standards, as well as Decathlon Group's internal requirements.
• Conduct regular site inspections and audits to identify potential hazards, assess compliance, and recommend corrective and preventive actions.
• Maintain accurate records and documentation for safety inspections, incidents, training, and compliance reports.
• Coordinate and support internal and external HSE audits.

3. Incident Management & Continuous Improvement
• Lead thorough investigations into all occurred incidents, accidents, and near-misses, identifying root causes and implementing effective corrective and preventive actions to prevent recurrence.
• Analyze safety performance metrics (leading and lagging indicators) to identify trends, areas for improvement, and develop data-driven strategies.
• Drive continuous improvement initiatives in HSE performance, fostering a proactive safety culture throughout the organization.

4. Communication & Collaboration
• Serve as the primary point of contact for all health and safety matters pertaining to Decathlon's operations in Vietnam, including offices and the network of manufacturing partners.
• Collaborate effectively with all levels of the organization, including sourcing, production, engineering, human resources, and management, to integrate safety into daily operations and partner relationships.
• Promote open communication regarding safety issues, concerns, and suggestions from team mates and manufacturing partners.
• Liaise with government agencies, regulatory bodies, and external consultants as required.

5. Leadership & Mentorship
• Provide expert guidance, advice, and support to management and team mates on all safety-related issues within the supply chain context.
• Coach and mentor team mates and provide guidance to our manufacturing partners on safety principles and best practices, fostering a culture of accountability and ownership.
• Lead by example, demonstrating a strong commitment to health and safety in all actions.

Your Benefits:
• Enjoy a competitive salary with 100% base salary during the probation period.
• Receive a monthly performance bonus based on company growth (up to 20%).
• Benefit from an annual salary review in March.
• Be covered with healthcare insurance for both you and your family members.
• Take 20 days of paid leave annually, including 18 annual leave days and 2 additional days off for Christmas and Vesak Day.
• Receive a monthly sports allowance to support your active lifestyle.
• Join various team-building and collective activities throughout the year.
• Enhance your skills through training programs and a personalized Career & Learning Development Plan.","Experience: Minimum of 2+ years of progressive experience in HSE management, with a strong preference for experience in supervising or managing HSE in external manufacturing environments or supply chain operations.
Education: Bachelor's degree in Safety Engineering, Occupational Safety, or Environmental Engineering, or a related technical field are highly desirable with HSE certification courses (but not strictly necessary if strong practical experience and understanding of safety principles are demonstrated).
Knowledge of Vietnamese health, safety, and environmental regulations.
Proficiency in risk assessment methodologies, incident investigation techniques, and safety auditing.
Excellent communication, presentation, and interpersonal skills, with the ability to effectively engage and influence all levels of the organization and external partners.
Fluent in English (both written and verbal) is essential for effective communication with international teams and adherence to global standards.
Strong analytical and problem-solving skills, with a detail-oriented approach.
Proven leadership abilities, capable of motivating and inspiring teams towards safety excellence.
Strong organizational and time management skills, with the ability to manage multiple tasks and priorities.
Proficiency in Microsoft Office Suite (Word, Excel, PowerPoint) and safety management software.
Attributes: Proactive, self-motivated, adaptable, and a strong advocate for people & workplace safety.",02/07/2025,Kiến Trúc/Xây Dựng > An Toàn Lao Động,Bán lẻ/Bán sỉ,2,Không giới hạn,18-60,1,09:00 - 18:00,Nhân viên,"Sports knowledge, Collaboration Skills, Concrete, Responsibility, Human Management",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Bán lẻ/Bán sỉ, Sports knowledge, Collaboration Skills, Concrete, Responsibility, Human Management, Decathlon Vietnam, Hồ Chí Minh"
Channel & Category Development Operation Executive,PepsiCo Foods Vietnam Company,$ 600-800 /tháng,"72 Le Thanh Ton, Ben Nghe Ward, District 1, HCMC, 72 Le Thanh Ton, District 1, HCMC",". Channel Promotion. (TT channel)
­ Coordinate Execute Trade marketing strategies to achieve defined business objectives across all regions and channels.
­ Develop and deploy sales and trade tracking reports, ensuring effective communication across all related parties.
­ Responsible for the Trade marketing assigned budget and maintaining effective cost control to achieve budget goals.
­ Keep track, monitor, and do evaluation of monthly/yearly approved marketing plan and monitoring monthly/yearly marketing activities.
­ Reports as required by manager.
2. Operation:
 Coordinating with internal department (Finance, Legal, Admin, Retail...) to finish paperwork: contract, payment request, purchase order and other related jobs assigned by line managers.
3. Other
 Collect and save documents in the process of working.
 Other tasks are as assigned by Line Manager."," College/ University graduates. Majored in Marketing, Economic, or related field
 At least 1-2 years in Trade Marketing, Sales, Category, Marketing.
 Proficient in MS Word, Excel, Power Point, PBi
 Good communication skills
 Problem-solving skills
 Detailed, careful, hardworking",02/07/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hàng tiêu dùng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Trade Marketing, Marketing, Category Development, Channel Strategy, Sales Support",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Trade Marketing, Marketing, Category Development, Channel Strategy, Sales Support, PepsiCo Foods Vietnam Company, Hồ Chí Minh"
