Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Kiến Trúc Sư,V-M Architects Company Limited,"$ 500-1,000 /tháng",,,,,,,,,,,,,,,,,,,,
Engineer Specialist Of Automation And Robotics,Hoya Glass Disk Vietnam,Thương lượng,"Lô J3&J4, Khu công nghiệp Thăng Long, Xã Thiên Lộc, Hà Nội, Plot J3&4, Thang Long Industrial Park, Thien Loc Commune, Hanoi","• The candidate will be Chief of Automation team – Manage all the Automation projects of HOGV1/HOGV2 and HLAO to achieve the target.
• Design and give the proposal decision to implement Automation project to HOYA's process
• Work with Automation supplier to fine the best solution for HOYA
• Step by step build smart factory for HOYA and apply digital twin in near future.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,14/02/2026,Kỹ Thuật > Cơ Khí Tự Động Hoá,Sản xuất,6,Cử nhân,24-50,1,07:30 - 16:30,Trưởng phòng,"Industrial Automation, PLC, Project Management, Robotics, SCADA",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kỹ Thuật, Cơ Khí Tự Động Hoá, Sản xuất, Industrial Automation, PLC, Project Management, Robotics, SCADA, Hoya Glass Disk Vietnam, Hà Nội"
Trưởng Phòng Kinh Doanh Bảo Hiểm Sức Khỏe,Công ty bảo hiểm PJICO Tân Bình Dương,10tr-15tr ₫/tháng,"Số nhà 11A đường D4, khu đô thị Thương mại- Dịch vụ The Seasons, khu phố Đông Nhì, phường Lái Thiêu, thành phố Hồ Chí Minh., Số 11A đường D4, Khu đô thị Thương mại- Dịch vụ The Seasons, khu phố Đông Nhì, phường Lái Thiêu, Thành phố Hồ Chí Minh","• Phát triển và triển khai các kế hoạch bán hàng chiến lược để mở rộng thị trường bảo hiểm sức khỏe.
• Lãnh đạo và hướng dẫn đội ngũ nhân viên bán hàng để đạt được mục tiêu doanh số.
• Xác định và theo đuổi các cơ hội kinh doanh mới để thúc đẩy tăng trưởng doanh thu.
• Xây dựng và duy trì mối quan hệ bền chặt với khách hàng và các bên liên quan.
• Phân tích xu hướng thị trường và hoạt động của đối thủ cạnh tranh để định hướng chiến lược bán hàng.
• Tổ chức các buổi đào tạo để nâng cao kỹ năng và kiến thức của đội ngũ bán hàng.
• Phối hợp với bộ phận marketing để tạo ra các chiến dịch quảng bá hiệu quả.
• Giám sát hiệu quả bán hàng và lập báo cáo định kỳ cho ban quản lý.
• Đảm bảo tuân thủ các quy định của ngành và chính sách của công ty.
• Đại diện cho công ty tại các sự kiện trong ngành và các cơ hội kết nối.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,14/02/2026,Bảo Hiểm > Tư Vấn Rủi Ro,Bảo hiểm,5,Cử nhân,25-45,1,08:00 - 17:00,Trưởng phòng,"Bán Hàng, Giao Tiếp, Lãnh Đạo, Phân Tích Dữ Liệu, Đàm Phán",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Bảo Hiểm, Tư Vấn Rủi Ro, Bảo hiểm, Bán Hàng, Giao Tiếp, Lãnh Đạo, Phân Tích Dữ Liệu, Đàm Phán, Công ty bảo hiểm PJICO Tân Bình Dương, Hồ Chí Minh"
Maintenance Supervisor (Apparel),Apx Global Management Limited,Thương lượng,"Quang Ngai, Vietnam, Danang","Responsibilities:
1. Modify sewing and production machines on small-scale level, make tools & parts for machines to facilitate apparel manufacturing operations.
2. Study & solve machines’ problems to help in enhancing production productivity.
3. Coordinate with machine suppliers to understand machines design & specifications.
4. Keep control of machines documents, drawings, technical specifications & operational manuals.
5. Participate in project plans, arrange resources, and report projects implementation processes.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Sản xuất, Quality Assurance, Garment, Apx Global Management Limited, Quảng Ngãi"
Production Supervisor,Apx Global Management Limited,Thương lượng,"Quang Ngai, Vietnam, Danang","Responsibilities:
To perform an Assistant function for:
• Lead production & related functions of sewing, cutting, finishing, mechanics, packaging, planning etc.
• Ensure production capacity to meet scheduled deliveries with high level of product quality.
• Co-ordinate well with different departments regarding all production and technical issues.
• Develop systems and procedures to maximize production operational efficiency and overheads control.
• Train production staff on reporting & settling problems.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Garment Manufacturing, Sewing, Apx Global Management Limited, Quảng Ngãi"
Garment Technologist / Technician,Apx Global Management Limited,Thương lượng,"Quang Ngai, Vietnam, Đà Nẵng","Responsibilities:
- Give advice to improve on garment production either sewing, or pattern making, or cutting, or sewing machine maintenance.
- Provide technical & workmanship supports to internal departments, e.g. demonstrating skills & practices, setting up standards , solving problems etc.
- Help to set up fitting & quality standards, conduct inspections and approvals if needed.
- Communicate & elaborate technical specifications requirements to internal departments and work partners.
- Participate in establishing pattern making, cutting and sewing related training materials and system.
- Assist to select and train up local technical staff.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,14/02/2026,Dệt May/Da Giày > Phát Triển Sản Phẩm May Mặc,Sản xuất,Không yêu cầu,,,,,Nhân viên,"Garment Technical Design, Sewing, Pattern Making",Tiếng Anh,Không hiển thị,,,,,"Dệt May/Da Giày, Phát Triển Sản Phẩm May Mặc, Sản xuất, Garment Technical Design, Sewing, Pattern Making, Apx Global Management Limited, Quảng Ngãi"
Merchandiser (Apparel),Apx Global Management Limited,Thương lượng,"Quang Ngai, Vietnam, Đà Nẵng","Responsibilities:

• Liaise with HK Merchandisers, customers, suppliers and internal departments on samples development, production orders follow-up to final shipments.

• Ensure every partner to have accurate & timely information for sampling and production.

• Assist in materials calculation & sourcing if required.

• Translate HK Merchandisers & customers comments to factory.

• Perform other ad hoc duties as assigned.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,14/02/2026,Dệt May/Da Giày > Phát Triển Sản Phẩm May Mặc,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Outerwear, Garment, Merchandising, English, Production",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dệt May/Da Giày, Phát Triển Sản Phẩm May Mặc, Sản xuất, Outerwear, Garment, Merchandising, English, Production, Apx Global Management Limited, Quảng Ngãi"
Global Network Expansion & After-Sales Operations Manager,Vinfast Trading And Production JSC,"Từ $ 1,200 /tháng","International, Technopark, Gia Lam, Hanoi, Vietnam","About the Role
We are seeking a highly motivated and experienced Global Network Development & After-Sales Operations Manager to lead the development, implementation, and operational excellence of our global service workshop network. This role plays a critical part in ensuring world-class after-sales service performance and customer satisfaction across VinFast’s international markets.
The successful candidate must be a Vietnamese national, fluent in English, and willing to relocate and work overseas as assigned.

Key Responsibilities

Global Service Network Development
Develop and execute global service network expansion plans in alignment with business strategy.
Identify, evaluate, and onboard service partners, workshops, and authorized service providers in international markets.
Define and implement global standards for service facilities, tools, equipment, and staffing.
Support contract negotiation and manage service partner performance.

Global After-Sales Operations
Establish, implement, and monitor after-sales processes including maintenance, repair, warranty, roadside assistance, and customer support.
Ensure global service partners comply with operational standards, KPIs, and SLAs.
Analyze operational performance and implement continuous improvement initiatives.
Collaborate cross-functionally with Technical, Parts, Quality, Training, and Customer Experience teams.

International Market Setup & Operations
Support service readiness and operational setup in new markets.
Provide on-site operational support, coaching, and process implementation.
Resolve complex operational and customer service issues in overseas markets.

Reporting & Continuous Improvement
Prepare regular performance and network development reports.
Recommend strategic and operational improvements to enhance service efficiency and customer satisfaction.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,14/02/2026,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Ô tô,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Phát Triển Kinh Doanh, Business Development, Automotive, Operation, CAR",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Ô tô, Phát Triển Kinh Doanh, Business Development, Automotive, Operation, CAR, Vinfast Trading And Production JSC, Quốc tế"
Travel Consultant - Spanish Speaking Markets,Trails Of Indochina Limited (Toi),Thương lượng,"2/27 Quach Van Tuan, Ward 12, Tan Binh District, HCMC, Vietnam, 2/27 Quach Van Tuan, Ward 12, Tan Binh District, HCMC, Vietnam","Purpose And Scope of Role
Ensure a personal service is offered to agents in order to meet and exceed their expectations. Ensure that the sales process is accurately adhered to (per Sub Departmental SOPs), Sales opportunities are maximized with follow up and resolve any problems to meet and exceed sales revenue and gross profit targets.
RESPONSIBILITIES & TASKS
Sales and Customer Service
• Gather information to fully understand agent requests and present options to meet their needs.
• Identify and take action to up-sell and promote all TOI destinations, Tailored Experiences and
partner products.
• Take ownership of and monitor individual sales process and follow up with agents to increase
booking conversion.
• Liaison with Product and Reservations departments to ensure feasibility of options.
• Prepare proposals and quotes for SSM agents or direct clients up to 80% of each day.
• Negotiate fees and changes with agents (where necessary) to gain agreement.
• Send final confirmation and any travel documents or vouchers to agents.
• Report any errors regarding information on TourPlan to Supervisor.
• Co-ordinate with Product Department to update content and tariffs.
• Send individual booking invoices to agents or direct clients when bookings are confirmed.
• Work with operations or reservations to help solve problems for clients on the ground when
required.
• Maintain relationships with retail travel agents by ensuring personal service is optimized.
• Attend regular training courses to keep up to date with both product and procedure.
Continuous Improvement
• Keep others informed by sharing information.
• Inform product department of any product feedback.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Communication, Customer Service, MS Office, Spanish Teaching, Tour Sales, Trails Of Indochina Limited (Toi), Hồ Chí Minh"
Trưởng Phòng Khai Báo Hải Quan,Công ty TNHH Columbus Freight,22tr-28tr ₫/tháng,"Tầng 2, số 22 Nguyễn Thái Học, Phường Tân Sơn Nhì, TP.HCM, Lô 05A, Lô 08, Lô 10 Tầng 2, Khối A, Topaz Center, số 4 Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",,Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Hậu cần/Giao nhận, Logistics, Phân Tích Rủi Ro, Quản Lý Nhân Sự, Trung Thực, Xuất Nhập Khẩu, Công ty TNHH Columbus Freight, Hồ Chí Minh"
