Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Operations Manager,Meijer Asia,Thương lượng,"Xuan A2 Industrial Zone, Mỹ Xuân, Tân Thành, Ba Ria - Vung Tau, Vietnam, Xuan A2 Industrial Zone, Mỹ Xuân, Tân Thành, Ba Ria - Vung Tau, Vietnam","Manage the day-to-day activities of the organization to ensure smooth, efficient, and effective operations. Responsible for optimizing processes, managing resources, and ensuring that company goals are achieved.","Reports to:
General Director

Responsibilities

Plan and manage shop floor activities, based on production planning and ensuring that job orders are started and finished within set requirements. This includes, but is not limited to: quality control production, maintenance, cleaning (product and machine), sawing, engraving, pressing (straightness and angle), punching, (deep) drilling, tapping, machining, assembling, honing, flushing, welding, painting, packaging, and final inspections.

Promote, facilitate, and implement process optimization within the team to reduce costs.

Ensure efficient use of personnel, materials, and resources, guaranteeing correct, timely, and complete execution of planning according to work instructions, drawings, and quality standards.

Provide clear instructions and directions to employees regarding his/her tasks, machines, materials, safety, health, environment, and quality

Monitor and evaluate the performance goals with the established key performance indicators

Manage the condition of the building and machinery. Monitor correct, complete, and timely execution of preventive maintenance to minimize unplanned downtime and prevent unnecessary wear.

Supervise system configuration to ensure timely, complete, and accurate information transfer within teams, between teams, and with other departments.

Manage budget & resources and provide advice on (dis)investments and capacity. Ensuring efficient use of personnel and alignment of capacity with demand.

Weekly, monthly and yearly report on the performance and development of productions/operations.

Leadership & communication

Management and communication style which combines Vietnamese (structure, control) and European (flexibility, learning oriented) characteristics.

Supervise, train, and motivate personnel to achieve performance and productivity targets

Competencies and skills

University degree in Mechanical engineering, Industrial management, or Operations management, or an equivalent College degree. And a minimum of 5 years’ experience in manufacturing metal products (preferable in international context).

Strong in practical problem solving, keeping overview, and prioritization

Strong in communication and people management in English and Vietnamese.

Manufacturing, shop floor control, quality control & measuring tools.

Structured and precise, pro-active attitude, able to cooperate (with different departments), focus on solutions rather than on positions, and a strong focus on ERP and automation.

Trustworthy, responsible, and uphold high ethical standards.",06/11/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"CNC Machinery, Management, communication, Proactive And Flexible, Honest And Trustworthy",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, CNC Machinery, Management, communication, Proactive And Flexible, Honest And Trustworthy, Meijer Asia, Bà Rịa - Vũng Tàu"
Kỹ Sư QAQC Tại Hà Nội,VSL Vietnam Ltd.,Thương lượng,"Hà Nội, Vietnam, Hà Nội","* Lập kế hoạch kiểm tra nghiệm thu vật liệu và các công tác thi công trên công trường phù hợp với tiến độ thi công tổng thể.
* Xây dựng hệ thống biểu mẫu và danh mục quản lý hồ sơ chất lượng công trình.
* Làm hồ sơ nghiệm thu vật liệu đầu vào, nghiệm thu công việc nội bộ, nghiệm thu công việc với Tư vấn giám sát, giám sát kiểm tra việc lấy mẫu, thí nghiệm hiện trường.
* Ghi chép, quản lý nhật ký thi công công trình.
* Xây dựng chương trình đào tạo định kỳ về quản lý chất lượng và tổ chức đào tạo cho ban điều hành dự án công trường, Kỹ sư, Quản lý dự án, công nhân đảm bảo quy trình quản lý chất lượng, bộ tiêu chuẩn kỹ thuật, quy cách kỹ thuật.
* Phân tích, Đánh giá chất lượng, đánh giá rủi ro trong công việc này để đưa ra phương pháp cải thiện công việc cải tiến, nâng cao chất lượng.","* Tốt nghiệp Đại học các chuyên ngành xây dựng.
* Ít nhất 2 năm kinh nghiệm ở vị trí tương đương.
* Thông thạo các văn bản pháp lý, tiêu chuẩn kiểm tra, nghiệm thu chất lượng công trình.
* Sử dụng thành thạo Tin học Văn phòng (Word, Excel, Autocad...)
* Khả năng giao tiếp tốt, giải quyết vấn đề linh hoạt.
* Kỹ năng làm việc nhóm, Kỹ năng lập kế hoạch
* Sức khỏe tốt, có thể làm việc cả hiện trường và văn phòng, sẵn sàng di chuyển theo điều động của công ty.

Quyền lợi được hưởng:

* Được hưởng đầy đủ các chế độ theo quy định của Bộ Luật lao động (BHXH, BHYT, BHTN…)
* Đãi ngộ, lương, thưởng, phúc lợi: Bảo hiểm sức khỏe, Lễ tết, Kết hôn, Thăm ốm đau …
* Cơ hội được đào tạo, định hướng phát triển sự nghiệp lâu dài.
* Môi trường làm việc chuyên nghiệp, năng động, quốc tế.",06/11/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,2,Cử nhân,24-40,Không hiển thị,,Nhân viên,"Xây Dựng, QA, Civil Engineering, Economic Construction, QS MEP",Bất kỳ,Người Việt Nam,Nam,Bất kỳ,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Xây Dựng, QA, Civil Engineering, Economic Construction, QS MEP, VSL Vietnam Ltd., Hà Nội"
Giám Sát An Toàn Tại Hà Nội,VSL Viet Nam,Thương lượng,"Hà Nội, Vietnam, Phòng 1202 tòa nhà Ruby Plaza, 44 Lê Ngọc Hân, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","* Lập kế hoạch thực hiện công tác đảm bảo an toàn, an ninh, vệ sinh môi trường theo đúng quy định ban chỉ huy công trường của Công ty.
* Kiểm soát và thực hiện hệ thống hồ sơ An toàn, hồ sơ pháp lý liên quan tại công trường.
* Lập kế hoạch cung cấp trang thiết bị bảo hộ lao động.
* Huấn luyện bắt buộc cho toàn công trường các nội dung: sơ cấp cứu, phòng cháy chữa cháy, quy định sử dụng trang bị BHLĐ, quy định sử dụng thiết bị điện, trường hợp khẩn cấp ....
* Tổ chức thực hiện công tác PCCC, kiểm định thiết bị, máy móc và an toàn điện.
* Chịu trách nhiệm thực thi kế hoạch đảm bảo an toàn – vệ sinh – môi trường – an ninh trên công trường theo phân công của Trưởng Bộ phận QHSE.
* Giúp đỡ các phòng ban khác và các nhà thầu đối tác xây dựng một công trường an toàn, xanh và sạch.
* Tổng hợp và chuẩn bị báo cáo tuần/tháng theo yêu cầu của Giám đốc dự án
* Tham dự các cuộc họp Giao ban sản xuất hàng ngày/tuần với đội ngũ công trường và nhà thầu phụ","* Tốt nghiệp Đại học/ Cao đẳng các chuyên ngành liên quan đến Bảo hộ lao động, An toàn lao động, Kỹ thuật Môi trường...
* Có thể sử dụng các phần mềm tin học văn phòng.
* Có kinh nghiệm tối thiểu 2 năm ở vị trí tương đương.
* Sẵn sàng làm việc tại các dự án theo điều động của công ty
* Tiếng Anh giao tiếp cơ bản là một lợi thế.

Quyền lợi được hưởng:
* Được hưởng đầy đủ các chế độ theo quy định của Bộ Luật lao động (BHXH, BHYT, BHTN…)
* Đãi ngộ, lương, thưởng, phúc lợi: Bảo hiểm sức khỏe, Lễ tết, Kết hôn, Thăm ốm đau …
* Cơ hội được đào tạo, định hướng phát triển sự nghiệp lâu dài.
* Môi trường làm việc chuyên nghiệp, năng động, quốc tế.",06/11/2025,Kiến Trúc/Xây Dựng > An Toàn Lao Động,Kỹ thuật xây dựng/Cơ sở hạ tầng,2,Cao đẳng,25-45,Không hiển thị,,Nhân viên,"HSE, An Toàn Lao Động, Quản Lý An Toàn Lao Động, Giám Sát An Toàn Công Trình",Bất kỳ,Người Việt Nam,Nam,Bất kỳ,,Toàn thời gian,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Kỹ thuật xây dựng/Cơ sở hạ tầng, HSE, An Toàn Lao Động, Quản Lý An Toàn Lao Động, Giám Sát An Toàn Công Trình, VSL Viet Nam, Hà Nội"
Sales Manager – Domestic Rice Sales (Vietnam),GH FARMER COMPANY LIMITED,Thương lượng,"Ho Chi Minh City, Vietnam","Position Overview
We are seeking an experienced and results-driven Sales Manager to lead our domestic rice sales operations across Vietnam. The sales manager will have to develop strong connections within the wholesale, supermarket, restaurants and food service sectors, and shall have proven ability to build and manage a sales team and network of agents to deliver growth targets. This is a hands-on role focused on driving volume, profitability, and brand presence in the local market.

Key Responsibilities
• Develop and execute a comprehensive domestic sales plan covering all key channels: wholesalers, supermarkets, restaurant groups, and food distributors.
• Build, lead, and manage a team of sales representatives and agents to achieve monthly and annual sales targets.
• Recruit, train, and motivate sales staff to ensure professional customer engagement and effective market coverage.
• Identify, approach, and manage key customer relationships, including contract negotiation and pricing discussions.
• Monitor market demand, competitor pricing, and consumer trends, providing recommendations to management.
• Work closely with customer service and management teams to ensure on-time delivery, quality, and payment collection.
• Track and report sales performance, forecasts, and customer insights regularly to senior management.
• Represent the company at domestic trade fairs, exhibitions, and business meetings.","Qualifications
• Bachelor’s degree in Business, Marketing, Agriculture, or a related field.
• 5–8 years of experience in sales or distribution within the rice, grains, agriculture or FMCG sector with at least 2 years of team management experience.
• Strong network within wholesalers, supermarket chains, and restaurant operators.
• Proven track record in managing sales teams and agent networks.
• Excellent negotiation, leadership, and communication skills.
• Willing to travel frequently
• Good command of English preferred.

Key Competencies
• Strategic and hands-on sales leadership.
• Strong commercial acumen and problem-solving skills.
• High motivation with a results-oriented mindset.
• Effective team management and performance coaching.
• Excellent interpersonal and communication abilities.",06/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản,5,Trung cấp,25-40,Không hiển thị,08:00 - 17:30,Trưởng phòng,"Communication Skills, Market Analysis, Negotiation Skills, Team Management, Teamwork",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản, Communication Skills, Market Analysis, Negotiation Skills, Team Management, Teamwork, GH FARMER COMPANY LIMITED, Hồ Chí Minh"
Nhân Viên Đại Diện Kinh Doanh Khu Vực,Công Ty Cổ Phần Apollo Silicone,$ 400-600 /tháng,"Bình Dương, Việt Nam, Đắk Lắk, Việt Nam, Cần Thơ, Vietnam, 18-20 Lê Quý Đôn, P Xuân Hoà, TPHCM","- Quản lý và phát triển khu vực giao dịch được giao, bao gồm khu vực, các tỉnh được phân bổ theo quy định của PKD, v.v.
- Gặp gỡ và tư vấn với các khách hàng tiềm năng và hiện tại như các nhà phân phối, khách hàng mua hàng trực tiếp, người sử dụng và các xưởng thi công trong khu vực quản lý.
- Khảo sát thị trường, tìm kiếm khách hàng mới và phát triển mạng lưới kinh doanh.
- Thực hiện các hoạt động truyền thông và tiếp thị để tăng cường nhận diện thương hiệu và tăng doanh số bán hàng trong khu vực quản lý.
- Đảm bảo các chỉ tiêu doanh số bán hàng và doanh thu được đề ra cho khu vực.
- Lập kế hoạch hàng tuần và thực hiện kế hoạch theo định hướng của công ty.
- Báo cáo trực tiếp cho Kinh doanh Quản lý Khu vực và chịu trách nhiệm báo cáo đến Teamlead, Thư ký Kinh doanh, và Giám sát Kinh doanh.","- Nam, có kinh nghiệm 1 năm trở lên.
- Ưu tiên các ứng viên có kinh nghiệm đi thị trường
- Nhanh nhẹn, nhiệt tình, có thể đi công tác theo yêu cầu công việc.
- Kỹ năng vi tính văn phòng.
- Kỹ năng giao tiếp trình bày.",06/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Bán lẻ/Bán sỉ,3,Không giới hạn,Không hiển thị,3,,Nhân viên,"Sales B2B, sales staff",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Hợp đồng thời vụ,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bán lẻ/Bán sỉ, Sales B2B, sales staff, Công Ty Cổ Phần Apollo Silicone, Bình Dương, Đắk Lắk, Cần Thơ"
KIẾN TRÚC SƯ - QUẢN LÝ THIẾT KẾ DỰ ÁN (CĐT),CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ HOÀNG GIA VIỆT NAM,Thương lượng,"600 Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh, 600 Điện Biên Phủ, P. 22, Quận Bình Thạnh, HCM","• Là đầu mối trao đổi thông tin với các đơn vị tư vấn thiết kế quốc tế và tư vấn địa phương, phối kết hợp với các bộ phận (kiến trúc, kết cấu và cơ điện, nội thất, cảnh quan,…) và phòng, ban liên quan.
• Căn cứ quy chuẩn , tiêu chuẩn Việt Nam kiểm tra thiết kế do tư vấn đệ trình đảm bảo theo quy chuẩn và tiêu chuẩn hiện hành các thể loại công trình : phức hợp cao tầng, khu đô thị thấp tầng, khách sạn, resort,…
• Đánh giá hồ sơ thiết kế từ giai đoạn ý tưởng quy hoạch đến bản vẽ thi công để đảm bảo sự phù hợp với định hướng đầu tư của Tập đoàn, tuân thủ các quy định hiện hành, phù hợp các thủ tục pháp lý và yêu cầu kỹ thuật.
• Đề xuất tư vấn thiết kế có đủ năng lực và phù hợp với thể loại dự án, công trình;
• Lập hồ sơ yêu cầu chào giá, tiếp nhận thông tin và đánh giá hồ sơ dự thầu tư vấn thiết kế;
• Lập kế hoạch, theo dõi tiến độ công việc thiết kế và tiến độ thanh toán cho nhà thầu tư vấn.
• Tham gia công tác tự thiết kế khi được yêu cầu.
• Giám sát tác giả không thường xuyên tại công trường, định kỳ lập báo cáo kiểm tra công trường.
• Các công việc khác theo quy định Công ty.","• Tốt nghiệp Đại học trở lên chuyên ngành Kiến trúc, Quy hoạch.
• Tối thiểu 8 năm kinh nghiệm quản lý thiết kế ở công ty tư vấn hoặc chủ đầu tư (Ứng viên có kinh nghiệm làm việc tại chủ đầu tư là một lợi thế)
• Tiếng anh giao tiếp chuyên ngành;
• Thành thạo các phần mềm chuyên ngành: AutoCAD, Sketchup, Photoshop, biết sử dụng Revit là một lợi thế;
• Thành thạo các phần mềm văn phòng: MS Office, Excel, Powerpoint, MS Project;
• Khả năng trình bày dự án trước các cơ quan quản lý nhà nước và trong nội bộ Tập đoàn.
- Thời gian làm việc: thứ 2 - thứ 7 (nửa buổi sáng)",06/11/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kiến trúc/Thiết kế nội thất,8,Cử nhân,Không hiển thị,3,,Nhân viên,"Autocad, Kiến Trúc Công Trình, Kiến Trúc Sư, Sketchup",Tiếng Việt,Không giới hạn,Bất kỳ,Bất kỳ,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kiến trúc/Thiết kế nội thất, Autocad, Kiến Trúc Công Trình, Kiến Trúc Sư, Sketchup, CÔNG TY CỔ PHẦN TẬP ĐOÀN ĐẦU TƯ HOÀNG GIA VIỆT NAM, Hồ Chí Minh"
Production Analyst (Manufacturing),Knauf Vietnam,Thương lượng,"Lô B3A, KCN Hiệp Phước, Xã Hiệp Phước, Huyện Nhà Bè, TP. HCM, Floor 7, Habour View Building, 35 Nguyen Hue Street, Dist 1, HCM City","- Work with cross-functional teams to analyze daily production report & general production reports
- Check daily and monthly raw material usage condition for production team
- Check and make daily - monthly report for finished goods condition
- Prepare daily/ monthly/ yearly reports concerning downtime, equipment repairs, and delays
- Analyze material and energy consumption, production rates and forecast production efficiency
- Attend daily /weekly meetings to discuss about production issues and updates
- Input production report data in the BDE, SAP system
- Evaluate issues, analyze root causes, derive solutions
- Create and manage the production relative document
- This position is based at our manufacturing in Hiep Phuoc Industrial Park, Ho Chi Minh City
- We have a shuttle bus for employees","- Bachelor's Degree in Accounting, Finance, or a related field
- At least 1 year of work experience in Production Analyst, Accounting or Financial functions in manufacturing
- Proficient in Microsoft Office, especially Excel
- Good communication skills with the ability to work effectively with multiple departments
- Good English communication skills
- Hardworking and detail-oriented personality",06/11/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Sản xuất,1,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Finance Analyst, Production, Manufacturing, Accountant",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Sản xuất, Finance Analyst, Production, Manufacturing, Accountant, Knauf Vietnam, Hồ Chí Minh"
Sr. Product Manager/director (Business Side),Công Ty Cổ Phần Vinsmart Future,Thương lượng,"Tòa nhà Technopark, Vinhomes Ocean Park 1, TechnoPark Tower, Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hanoi, Việt Nam","Role Description
The Product Manager is responsible for the success of a specific platform or product line. This role defines the product strategy, development roadmap, and go-to-market plan. The Product Manager works closely with Engineering, Design, Business, and Marketing teams to create products customers love and drive business growth.

Key Responsibilities
Product Strategy
- Develop the long-term vision and multi-year roadmap for the product.
- Conduct market research and competitive analysis.
- Define the product positioning and differentiation.
- Identify market opportunities and customer needs.

Roadmap & Planning
- Prioritize features based on business value and implementation effort.
- Build and maintain the product roadmap (quarterly/annual).
- Define success metrics and key performance indicators (KPIs).
- Manage product deliverables in collaboration with Product Owners.

Cross-functional Leadership
- Lead product development from ideation to launch.
- Collaborate with the Engineering team on technical feasibility.
- Work with the Design team on user experience and interface strategies.
- Partner with Marketing and Business teams to take the product to market.","Professional Expertise
- 8+ years of experience in Product Management.
- Experience working with Agile/Scrum methodologies.
- Strong understanding of the end-to-end product development lifecycle.
- Experience in Hospitality, Real Estate, or Transportation industries is preferred.

Agile Experience & Mindset
- Strong analytical and problem-solving skills.
- Strategic thinking combined with execution capability.
- Customer empathy and user-centered mindset.
- Business acumen and data-driven decision-making.

Personal Skills
- Stakeholder management and influence skills.
- Excellent presentation and communication abilities.
- Strong cross-functional collaboration and teamwork.
- Leadership and team motivation skills.
- Adaptability and resilience.
- Strategic thinking with strong attention to detail.",06/11/2025,Khác > Khác,Phần Mềm CNTT/Dịch vụ Phần mềm,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Giám Đốc và Cấp Cao Hơn,"Digital Product Strategy, Product Development",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khác, Khác, Phần Mềm CNTT/Dịch vụ Phần mềm, Digital Product Strategy, Product Development, Công Ty Cổ Phần Vinsmart Future, Hà Nội"
Database Administrator,Công Ty TNHH Socotec Việt Nam,30tr-45tr ₫/tháng,"No 17, Alley 575, Kim Ma Street, Số 17 ngõ 575 Kim Mã, Phường Giảng Võ, Thành phố Hà Nội, Việt Nam","YOUR RESPONSIBILITY
• Work in a structured and methodical manner following industry best practices
• Be supportive and open to change and contribute to continuous improvement and evolution of the development team function
• Help advice l1/l2 support analysts
• Ensuring seamless database operations across various environments
• Implementing and maintaining database maintenance tasks
• Ensuring performance and general database optimisations
• Providing support to database related support issues
• Helping with TSQL, PSQL and MySQL Scripting
• Reviewing Data and data related requirements
• Engaging in strategic capacity and architecture planning","• Either a degree or foundational course that covers object orientated programming
• Demonstratable experience of development. Either some time in industry or personal projects
• Experience working with MS SQL, PostgreSQL and MySQL
• Proven track record in SQL database performance tuning
• Experience working with development and support teams
• Database design & development
• Knowledge of Python, MongoDB, Data Lakehouse, Airflow and Kafka are advantageous.",06/11/2025,Công Nghệ Thông Tin/Viễn Thông > Quản Trị Cơ Sở Dữ Liệu,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Cử nhân,25-45,1,9:00 - 18:00,Nhân viên,"Database Design, MariaDB, MS SQL, PostgreSQL, SQL Tunning",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Trị Cơ Sở Dữ Liệu, Phần Mềm CNTT/Dịch vụ Phần mềm, Database Design, MariaDB, MS SQL, PostgreSQL, SQL Tunning, Công Ty TNHH Socotec Việt Nam, Hà Nội"
Trợ Lý Kỹ Sư Trưởng Tòa Nhà,Công Ty TNHH Aden Services (Việt Nam) - CN Hà Nội,$ 400-600 /tháng,"Cầu Giấy, Hà Nội, Việt Nam, 33 Tràng Thi, Hoàn Kiếm, Hà Nội","- Chuẩn bị các công việc của bộ phận trong tuần và cuộc họp bộ phận vào cuối hàng tháng.
- Kiểm tra và giám sát các công việc của mỗi nhân viên trong ca trực như: Chất lượng, tốc độ giải quyết và độ chính xác.
- Đảm bảo các nhà thầu phụ đến làm việc với phải theo các tiêu chuẩn của Tòa nhà.
- Sắp xếp lịch bảo trì, bảo dưỡng thiết bị, hệ thống của tòa nhà.
- Bảo đảm tất cả các công việc hoàn thành đúng lịch trình.
- Đảm bảo chi tiêu tổ chức bộ phận trong giới hạn ngân sách
- Đảm bảo hoạt động trơn tru và hiệu quả của tất cả các dịch vụ thiết bị liên quan, để duy trì việc xây dựng các tiêu chuẩn phục vụ cao
- Đào tạo cho nhân viên, Đảm bảo chất lượng hoạt động của đội ngũ nhân viên
- Đảm bảo các tiêu chuẩn chất lượng phục vụ Tòa nhà với các tiêu chuẩn cao nhất
- Giám sát thiết bị và các tiêu chuẩn bảo trì bảo dưỡng, đặc biệt phòng ngừa rủi ro để đảm bảo các thiết bị luôn trong trạng thái phục vụ cao nhất.
- Kiểm tra và yêu cầu mua các vật tư, thiết bị phục vụ hoạt động và bảo dưỡng hệ thống
Thời gian làm việc: giờ hành chính từ thứ Hai tới thứ Bảy, nghỉ Chủ nhật hàng tuần
Địa điểm làm việc: 10 Phạm Văn Bạch, Cầu Giấy, Hà Nội.

QUYỀN LỢI:
- Thu nhập ổn định, thỏa thuận theo năng lực
- Công ty đóng đầy đủ các chế độ bảo hiểm xã hội, BH y tế, BH tai nạn, BH thất nghiệp... theo chế độ của công ty Pháp, đảm bảo Luật lao động Việt Nam;
- Được hưởng các chế độ công đoàn (hiếu, hỉ, mừng tuổi, sinh nhật...);
- Làm việc trong môi trường chuyên nghiệp, năng động;
- Có cơ hội thăng tiến trong nghề nghiệp.
- Ngày phép năm, nghỉ lễ tết hưởng lương theo quy định Luật","- Tốt nghiệp các trường Cao đẳng kỹ thuật trở lên hoặc đã từng làm việc ở các vị trí liên quan đến kỹ thuật tại các công ty hoặc khách sạn
- Có 1 kinh nghiệm ở vị trí tương đương hoặc vị trí Kỹ thuật viên cứng/ Trưởng nhóm Kỹ thuật
- Khả năng đa nhiệm, có trách nhiệmt rong công việc
- Giao tiếp tốt và có kỹ năng giữ mối quan hệ giữa các đồng nghiệp.
- Thành thạo Tin học văn phòng",06/11/2025,Khoa Học & Kỹ Thuật > Kỹ Thuật Điện/Điện Tử,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,1,Cao đẳng,Không hiển thị,Không hiển thị,,Nhân viên,"Điện - Điện tử, Maintenance, Engineering, Bảo Trì Tòa Nhà, HVAC",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Điện - Điện tử, Maintenance, Engineering, Bảo Trì Tòa Nhà, HVAC, Công Ty TNHH Aden Services (Việt Nam) - CN Hà Nội, Hà Nội"
