Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Finance & Administration Officer,Barsan Global Logistics,$ 400-600 /tháng,"4th Floor, 29 Nguyen Khac Nhu, Cau Ong Lanh Ward, Ho Chi Minh City, Viet Nam, 558 Đường Võ Văn Kiệt, Cau Kho, District 1, Ho Chi Minh City, Vietnam","If you are looking for an opportunity to develop your skills in an international environment, be part of a talented team, and benefit from great career opportunities under a global brand, this position is for you.
You will improve yourself in communication, multi-tasking, and language skills, while also advancing your career capabilities in a dynamic environment.

- Issue & collect debit notes,
- Issue & collect invoices,
- Process transactions with the bank,
- Input data into internal system, manage accounting screens, collect & save accounting vouchers.
- Providing cashflow data for manager
- Support for HR tasks


WORKING TIME:
- From Monday to Friday: 8:30-17.30","• University degree in Accounting, Finance or related field.
• Experience in Freight Forwarding sector is preferable
• Good communication in English
• Strong organizational and teamwork skills
• Critical thinking and problem-solving skills
• Good computer (MS Office programs) skills",26/09/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Hậu cần/Giao nhận,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Finance, HR General, 1C:Finance & Accounting, Accountant",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Hậu cần/Giao nhận, Finance, HR General, 1C:Finance & Accounting, Accountant, Barsan Global Logistics, Hồ Chí Minh"
Mechanical (MEP) Engineer,Circa Domini International Inc.,$ 450-700 /tháng,"9890 Research Drive, Irvine, CA, USA, Floor 3 - 65 Tran Nao, An Khanh Ward, Thu Duc City, 9890 Research Dr. Suite 100, Irvine, CA 92618","• CDI Engineering is a fast-growing engineering consulting firm, providing mechanical, electrical, and plumbing services throughout the United States. We are pursuing engineering excellence with efficiency and dedication. Our main office is in Irvine, CA, and working on expanding internationally. We are seeking entry-level Mechanical engineers for our Ho Chi Minh office location.
The candidate should be able to support the design and engineering of various building types, such as residential, commercial, mixed-use, retail, hotel, restaurant, factory, etc. The primary duties and responsibilities are described as follows:

• For Mechanical engineer position: Design and prepare Mechanical construction documents with AutoCAD under American codes and regulations, training will be given continuously throughout the project.

• Work under Professional Engineers’ supervision.
Feel free to visit our website to learn more about our services and team: www.cdieng.com","• Advanced English communication skills (IELTS 6.0 or equivalent preferred).
• Bachelor's degree in Mechanical Engineering.
• Experience with AutoCAD design software – required.
• Experience with Revit design software - preferred but not required.
• Proficiency in MS Office Suite
• 0-2 years of working experience
• Self-motivated, fast learner, and able to work independently",26/09/2025,Khoa Học & Kỹ Thuật > Cơ Khí & Điện Lạnh,Kỹ thuật xây dựng/Cơ sở hạ tầng,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,,Mới Tốt Nghiệp,"English, Revit, communication, MS Office, Autocad",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Kỹ thuật xây dựng/Cơ sở hạ tầng, English, Revit, communication, MS Office, Autocad, Circa Domini International Inc., Quốc tế, Hồ Chí Minh"
HSSE Supervisor,Công Ty TNHH LF Logistics (Việt Nam),Thương lượng,"Số 9, đường DT743, phường Bình Thắng, Dĩ An, Bình Dương, Lô số 18 L1-2, Đường số 3, KCN Việt Nam-Singapore II, Phường Hòa Phú, Tp. Thủ Dầu Một, Bình Dương","• Oversee and manage daily Health, Safety, Security & Environment (HSSE) activities across all operational sites.
• Support operations in implementing global, regional, and local requirements related to Safety & Resilience (S&R), Incident Management (IM), and Business Continuity Management (BCM), ensuring compliance with local laws and regulations.
• Develop and maintain risk profiles and risk assessments for each site, identifying critical controls and ensuring risks are reduced to As Low As Reasonably Practicable (ALARP).
• Collaborate with site leadership to create and execute site improvement plans, incorporating actions from audits, inspections, and assessments, with support from the S&R Business Partner when needed.
• Ensure contractors, vendors, visitors, and third parties comply with Maersk’s HSSE policies and procedures.
• Report and escalate incidents and accidents to Country and Area S&R teams within required timelines.
• Promote and enforce a strong safety culture throughout the organization.
• Evaluate operational practices, procedures, and facilities to ensure effective risk control and legal compliance.
• Conduct training sessions and presentations on safety topics and accident prevention.
• Monitor and report on HSSE performance metrics, awareness levels, and issues.
• Actively intervene in any unsafe behaviors or operations.
• Perform regular HSSE audits and inspections to ensure continuous improvement.","• Education level: bachelor's degree in relevant majors.
• Minimum 3 years of experience in a safety-related role (open to candidates from all industries).
• Strong communication and advisory skills; intermediate English proficiency for professional use.
• Having knowledge of CTPAT (Customs-Trade Partnership Against Terrorism) or TAPA (Transported Asset Protection Association)
• Having awareness in ISO 45001, ISO 14001, ISO 9001, or Occupational Health & Safety (OHS) trainer are highly valued.
• Experience in the logistics industry is a significant advantage.
• Experience in security management
• Solid understanding of Occupational Safety and Health (OSH) guidelines and best practices.
• Proficiency in Microsoft Office (Word, Excel, PowerPoint).
• Detail-oriented with strong analytical thinking.
• Confident and principled, with the ability to challenge senior management when necessary to uphold safety standards.
• Capable of facilitating group training and presentations effectively.",26/09/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Quản Lý Kho & Phân Phối,Hậu cần/Giao nhận,3,Cử nhân,Không hiển thị,2,08:00 - 17:00,Nhân viên,"Fluent Communication Skills, HSE Management, Incident Management, Risk Assessment, Safety Training",Bất kỳ,Không hiển thị,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Kho & Phân Phối, Hậu cần/Giao nhận, Fluent Communication Skills, HSE Management, Incident Management, Risk Assessment, Safety Training, Công Ty TNHH LF Logistics (Việt Nam), Bình Dương"
Key Account Assistant Manager,Motul Vietnam,Thương lượng,"Ruby Plaza, 44 Le Ngoc Han, Hai Ba Trung, Pearl Plaza building, 29th Fl, 561A Dien Bien Phu, Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam.","Sales Planning Support
• Support RSM to develop and execute detailed regional sales plans aligned with company’s and B2C sales department’s objectives, incorporating specific initiatives and timelines.
• Proactively analyze market trends, competitor activities, and customer behavior. Conduct regular market assessments. Understand the challenges and seek out new markets and customer segments, then develop plans to penetrate them.
• Provide input and support to the RSM for enhancing the precision of sales forecasts.
• Assist in collecting and organizing sales data for analysis to identify trends and improve planning.
Sales Operations & Execution
• Responsible for achieving short-term (monthly, quarterly, yearly) sales performance targets in alignment with the annual operating and strategic sales plans. This includes collaborating with distributors to set and achieve targets.
• Create and execute monthly/quarterly sales activity plans, ensuring alignment with the Line Manager, and implement detailed action plans to hit sales targets.
• Performance Monitoring and Reporting to meet sales target:
o Track and analysis on Sales Performance (SO/ SI/ Inventory/ KPIs) of each distributor;
o Analyze market, competitor, channel variances, identify root causes and propose and implement corrective actions to ensure sales targets are met.
o Prepare and report regular sales reports or ad-hocs required (sales performance, market insights, and forecasts, …)
• Sales Operations:
o Set up weekly work plan, monthly work plan and get approval from RSM,
o Implement work plans,
o Use the sales process and tools, including SFA and DMS: check in/ out of distributor and customer, market report, meeting minutes, training & coaching DRS, working plan, …
o Conduct regular field visits and meetings with DSR
o Monitor to detect the issue of the DMS data input accuracy (SO/ SI/ Inventory …) and take actions to improve it
o Visit key customers in the assigned areas (e.g: Group A MCO, G1 of PCMO,…)
• Drive sell-out through existing outlets by conducting regular field visit, providing technical product training, understanding needs, handling complaints, offering tailored solutions, gathering Voice of Customer (VOC) feedback, and customizing offerings (if needed).
• Collaborate with distributors to implement action plans focused on retaining existing outlets.
• Identify gaps in territory coverage, assess potential new outlets, facilitate their opening, and provide necessary training.
• Supervise retail outlet network and sales out report of distributor closely to find out and prevent CBS/ PE.
• Develop plans and implement workshop activities for customers as allocated budget.
• Coordinate, implement or/ and supervise DSRs on marketing programs for both distributors and outlets (Sign board, Events, POSM,…).
• Strictly follow company’s and sales’ processes, guidelines, and standards.
Distribution and Channel Management
• Recruit, onboarding the qualified distributors as distributor management plan.
• Distributor monitoring and development to support distributors achieving their sales target:
o SWOT analysis of distributors
o Conduct regular visit & provide training and feedback
o Review & track of distributor performance (across sales, inventory, financial health, and adherence to promotional programs)
o Coordinate with Marketing team and Sales Program team to increase the presence and effectiveness of POSM/ MIT….
o Detect and report any non-compliance finding immediately
o Promptly and professionally handle distributors’ inquiries and resolve any issues that arise (regular distributor & customer meeting, VOD/ VOC, …)
o Propose and implement the improvement plans
• Involves identifying gaps in coverage, new market opportunities, propose new distributor plan, get approval and deploy.
• Evaluate and propose to terminate the distributors who do not perform sales target and/or violate the company’s policies.
Key Account Management
• Relationship Building and Maintenance:
o Develop customer pipeline from market information and relationship of RSM, distributors
o Establish and nurture strong relationships with key accounts through regular interactions, understanding their needs, offering customized solutions, gathering feedback and implement improvement plans.
• Propose special offering for key accounts case by case.
• Utilize DMS to effectively manage customer interactions, monitor sales activities, and enhance overall customer satisfaction.
Sales Capability Development
• Recruit, develop and retain sales team members
• Guide the sales team members towards success by providing clear directions, setting performance expectations, and managing team operations effectively.
• Set up effective weekly and monthly work plans, conduct regular reports and meetings, and deploy effective business plans via DMS, SFA.
• Offer coaching, mentoring, and constructive performance feedback to sales team members, including Half-year and Year-end performance appraisal, identifying and addressing training needs, developing IDP (Individual Development Plan) for them.
New Sales Project Lead
• Lead or co-lead specific regional sales projects as assigned by the RSM, including developing project plans, setting timelines, and executing tasks.
• Coordinate with internal departments (e.g., Marketing, Finance, Supply Chain, …) to ensure successful project implementation.
• Monitor project progress, track key performance indicators, and prepare regular updates and reports for the RSM.
• Identify potential challenges, barrier and risks within projects and propose solutions for resolution.","Qualification & Certification
• University degree in Business Administration, Economics, or a related area. MBA is a plus
• Good English communication skills.

Background & Experience
• At least 2-3 years of experience in a sales management role or 5-7 years as Sales Supervisor, preferably with experience leading a team of supervisors or similar management levels. Experience in similar industries (lubricants, automotive) is a plus.
• Proven track record of achieving sales targets and driving business growth.
• Proficiency in using sales tools and technology, including SFA and DMS, and leveraging them for analysis, reporting, and data-driven decision-making.
• Understanding of distribution channel management and route-to-market strategies.
• Understanding of business operations (B2C/ GT).

Professional Competencies
• Market and Industry Understanding
• Product Knowledge
• Distribution and Channel Management
• Sales Process and Selling Skills
• Customer Centricity
• Key Account Management
• DMS & Sales Analytics Tools

Inter-Personal Competencies
• Digital Proficiency (Technology solutions)
• Communication Skills
• Data-Driven Decision-Making
• Negotiation
• Complex & Conflict Handling
• Business Acumen
• Problem-Solving
• Goal-Oriented
• Adaptability and Change Management
• Highly self-disciplined

Leadership & Management Competencies
• Coaching & Team Development (Subordinates)
• Ability to motivate and inspire a sales team (Subordinates)",26/09/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Khai khoáng/Dầu khí,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Key Account Management, Analytical Skills, Relationship Building, DMS System management, Distributor GTM",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Khai khoáng/Dầu khí, Key Account Management, Analytical Skills, Relationship Building, DMS System management, Distributor GTM, Motul Vietnam, Hà Nội"
Trade Marketing Manager,Motul Vietnam,Thương lượng,"Pearl Plaza Building, 29th Fl, 561A Dien Bien Phu Street, Ward 25, Binh Thanh District, Ho Chi Minh, Pearl Plaza building, 29th Fl, 561A Dien Bien Phu, Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam.","Market Expansion & Channel Development
• Develop and implement market expansion strategies by identifying new areas, customer segments, and mechanical networks.
• Analyse channel development demand from Sales and Distribution teams to propose speccific action and measurable outcomes.
• Roll out trade programs tailored for new territories and underperforming regions.
Sell-out Program Management
• Design and deploy sell-out programs to stimulate purchase from outlets and mechanics, including promotional schemes, volume incentives, loyalty programs, and performance-based campaigns.
• Communicate and execute trade programs to specific stakeholder including Sales team and distributor.
• Monitor and optimize programs based on sell-out data and ROI analysis.
Outlet & Mechanic Engagement
• Build and maintain strong engagement with mechanics and workshops through regular field visits, training sessions, and activation campaigns.
• Partner with agencies to deliver impactful POSM and mechanic branding materials.
• Establish feedback loop from outlets and mechanics to optimize program relevance and effectiveness.",,26/09/2025,"Tiếp Thị, Quảng Cáo/Truyền Thông > Tiếp Thị Thương Mại",Khai khoáng/Dầu khí,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Trade Marketing, Trade Promotion, Trade Category Management, Channel Activation, Oil and Gas Industry",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Thương Mại, Khai khoáng/Dầu khí, Trade Marketing, Trade Promotion, Trade Category Management, Channel Activation, Oil and Gas Industry, Motul Vietnam, Hồ Chí Minh"
General Ledger Consolidate Senior Executive,Vietjet Air,Thương lượng,"VIETJET PLAZA, Truong Son Street, Ward 2, Tan Binh District, Ho Chi Minh City, Vietnam, VIETJET PLAZA, 60A Truong Son Street, Ward 2, Tan Binh District, Ho Chi Minh City, Vietnam","Coordination and execution of all financial-related activities in the tax in order to assist in the proper financial management of the company and maintain relationships with other related parties.
1. Accounting:
- Maintain relationships and keep track of related transactions.
- Verify and reconcile aircraft-related payables; prepare and process payment orders.
- Prepare documents and draft contracts as needed when transactions arise.
- Prepare management reports and cash flow statements.
- Prepare loan application documents related to bank financing, including developing long-term business plans for aircraft operations.
- Monthly do the re-conciliate inter-company's transactions to reduce the mismatch.
- Ensuring all revenue/sales & expenses are properly recognized in compliance with matching concept.
- Run depreciation and allocation monthly and cross-check carefully in the accounting system.
- Follow up movements of tools and consumables/ fixed assets.
- Review accounting transactions in compliance with VN regulations (regarding AR,AP, CA).
- In charge of analyzing expenses monthly.
- Re-conciliate the balance of the details with Trial Balance to ensure the appropriate treatment- Prepare for Financial statement reports.
2. Taxation:
- Prepare taxation, tax refunds & tax office relationship.
- Update new tax issues & new or revised government laws.
- Cross-check PIT, VAT and FCT tax report.
- Support to Manager in dealing with the tax issues ( if any).
3. Auditing:
- Prepare the requirements from auditor for interim and year end auditing.
- Corporate with auditor to finish audit confirmations with other related parties.
- Support to follow up the pending from other departments to save the time to produce the Financial Statement.
4. Ad-hoc
- Other assignments from the direct manager.","1. Education:
- Bachelor's Degree or higher in Financial or Accounting.
2. Experience:
- Job-related experience at least 3 years related.
3. Language skills:
- Good at English with TOEIC minimum 500 or equivalent certificate (IELTS/TOEFL/...); or Bachelor's Degree in English.
4. Other requirements:
- Specific knowledge: Excellent knowledge of accounting laws and regulations.
- Accounting - Finance- Auditing - Business understanding.
- Excellent accounting management skills.",26/09/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Vận tải,3,Không giới hạn,Không hiển thị,1,,Nhân viên,"Báo Cáo Tài Chính Hợp Nhất, Kiểm Toán, Tài Chính, Tài Chính Tổng Hợp, Thuế",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Vận tải, Báo Cáo Tài Chính Hợp Nhất, Kiểm Toán, Tài Chính, Tài Chính Tổng Hợp, Thuế, Vietjet Air, Hồ Chí Minh"
Vinhomes - Trưởng Phòng Kinh Doanh BĐS,Công Ty Cổ Phần Vinhomes,Thương lượng,"161 Đường Võ Nguyên Giáp, Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Việt Nam, Văn phòng Symphony, Khu đô thị Vinhomes Riverside, Long Biên, Hà Nội","- Quản lý điều hành nhóm/ bộ phận được phân công;
- Tuyển dụng, đào tạo đảm bảo chất lượng công việc đội ngũ nhân viên;
- Xây dựng, chăm sóc và duy trì và phát triển với tệp khách hàng hiện tại và tệp khách hàng mới;
- Triển khai thực hiện chiến lược, kế hoạch kinh doanh theo chỉ đạo, đảm bảo doanh số theo KPIs được giao;","- Tốt nghiệp Cao đẳng trở lên các chuyên ngành
- Tối thiểu 02 năm kinh nghiệm vị trí tương đương tại Công ty Bất động sản hoặc các Tổ chức Tài chính, Ngân hàng, Bảo hiểm;
- Có sẵn đội nhóm bán hàng (từ 05 NS)
- Ngoại hình ưa nhìn, nhanh nhẹn, giao tiếp tốt
- Kỹ năng quản lý, đàm phán thuyết phục, tư duy dịch vụ khách hàng cao cấp.
- Có đạo đức tốt, trung thực, tuân thủ kỷ luật và có trách nhiệm cao với công việc",26/09/2025,Bất Động Sản > Phát Triển Bất Động Sản,Bất Động Sản/Cho thuê,5,Cao đẳng,25-45,Không hiển thị,,Trưởng phòng,"Bất Động Sản Thương Mại, Kinh Doanh, Kinh Doanh Bất Động Sản, Kinh Doanh Bảo Hiểm, Project Planning",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Bất Động Sản, Phát Triển Bất Động Sản, Bất Động Sản/Cho thuê, Bất Động Sản Thương Mại, Kinh Doanh, Kinh Doanh Bất Động Sản, Kinh Doanh Bảo Hiểm, Project Planning, Công Ty Cổ Phần Vinhomes, Hồ Chí Minh"
Admin Assistant,Lotte Shopping Plaza Vietnam,Tới $ 550 /tháng,"Lotte Center Hanoi, Lieu Giai, Cong Vi, Ba Dinh, Hanoi, 1F - 6F, Lotte Department Store, Lotte Center Hanoi Building, 54 Lieu Giai, Cong Vi ward, Ba Dinh District, Hanoi City, Viet Nam.","1. Purchasing:
• Receive purchasing request from other departments and follow purchasing procedures of company to meet target and save cost.
• Make yearly principal contract for monthly purchased items (such as shopping bags, paper cup, toilet paper…) and manage contract contents to ensure accuracy and effectiveness.
• Follow payment procedures to ensure smooth working for company and vendors.
• Make purchasing budget plan monthly for all needed items next month.
• Submit reports in a timely manner, ensure delivery deadlines.

2. Inventory & Asset Management:
• Deliver, manage inventory of purchased items and check stock daily.
• Make inventory reports monthly for audit and other purposes.
• Manage, supervise usage of asset and handover to departments.
• Liquidate old asset as soon as receiving request from other departments and make report.

3. Bidding Execution:
• Assist in the development, delivery and co-ordination of incoming bid requests.
• Completion of Tenders obtaining, managing and checking information from other departments as and when required..
• Ensuring the highest standards of quality are maintained in the tender/bid application

4. Other office work:
• Maintain contracts, documents tidy.
• Manage out-going & in-coming document.
• Other tasks following manager’s requirement.","• Bachelor degree, majored in Business Administration, Economics, Language, or other relevant majors.
• Minimum 2 years of experience working in Administration, Purchase, Asset Management and familiar with Administration tasks. Experience in Bidding process is a plus.
• Good verbal and written communication in English and Vietnamese.
• Be careful & accurate, good team-work and communication skills.
• Computer literacy: Microsoft Office
• Good at working with number",26/09/2025,Hành Chính Văn Phòng > Hành Chính,Bán lẻ/Bán sỉ,1,Không giới hạn,22-28,1,9:00 - 18:00,Nhân viên,"Bidding, Communication, Contract Management, Inventory Management, Purchasing Processes",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Bán lẻ/Bán sỉ, Bidding, Communication, Contract Management, Inventory Management, Purchasing Processes, Lotte Shopping Plaza Vietnam, Hà Nội"
Customer Service Executive (B2B Chemical),Navigos Search,Thương lượng,"District 1, Ho Chi Minh City, Vietnam, HCMC","Develop delivery plans and ensure on-time shipment to meet customer requirements.
Manage and monitor customer POs, coordinating closely with customers to ensure satisfaction.
Handle precursor and chemical declarations for both imported and exported cargo (when applicable).
Control and manage products, arrange returns to suppliers, and provide replacements to customers.
Issue POs to suppliers, track and manage material categories to ensure timely and reliable supply.
Purchase materials in line with purchase requisitions or sales forecasts, following company policies and procedures.
Take ownership of assigned tasks and ensure smooth workflow processes.
Perform other related duties as assigned by the manager.","Bachelor’s degree from Foreign Trade University or an equivalent institution in a relevant field.
Strong English proficiency.
Excellent communication and interpersonal abilities.
3–4 years of experience in import-export, purchasing, and logistics, preferably in the plastics or chemical industries.
Hardworking, responsible, and dependable.
Strong problem-solving skills.
Able to work effectively under pressure and willing to work overtime.
Proficient in computer applications (MS Office, Internet).
Familiarity with SAP is a plus.",26/09/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Nhựa & Cao su,3,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Customer Service, SAP, Supply Chain & Logistic Coordination, Order Administration",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Nhựa & Cao su, Customer Service, SAP, Supply Chain & Logistic Coordination, Order Administration, Navigos Search, Hồ Chí Minh"
Full Stack Engineer (Fintech/ Startup/ HCM),"Net Protections Vietnam Co., Ltd.","$ 1,000-1,500 /tháng","87A Hàm Nghi, Nguyen Thai Binh, District 1, Ho Chi Minh City, Vietnam, 87A Ham Nghi, Nguyen Thai Binh ward, District 1, Ho Chi Minh City, Vietnam","Keywords
#entrepreneurship #BNPL #Fintech

-------------------------------------------------------


We are one of Japan's largest companies providing Buy Now, Pay Later (BNPL) services.
We are looking for talented individuals to help us expand our BNPL services in Vietnam.


Company profile:
https://corp.netprotections.com/en
Service site:
https://aftee.vn/


Responsibilities:

Design, develop, test, deployment, and support for application code and services
Operate and troubleshoot current products.
Manage development projects.
Link with other departments (CS, Sales, Accounting,...) to handle system-related operations/project
Participate in Agile software development, prototyping, and code review with international development teams to build scalable microservices-based products;
Understand the requirements of the Product Owner and utilize this knowledge to develop applications that are consistent with this
Provide robust coding practices and solid unit and component test coverage, and code debugging.
Communication with external stakeholders regarding system integration

Tech stacks:

Backend
- Ruby, Rails
Frontend
- React
- Vue.js
Mobile
- Flutter
- Java
- Swift
Infrastructure
- AWS
Sourcecode management
- Github
Others
- SQL","Job requirements:
Over 3 years of practical experience developing web services (especially Backend, Frontend)
Excellent communication skills in English, both verbal and written.
Self-motivated and driven, with a passion for engineering and a results-oriented mindset.


We are looking for a person who has these characteristics:

Take Ownership
Remove bias, Think deeply
Do the Best
Kaizen (Continue improving)
Be Integrity
Join all hands
Demand high standards of each other
Maximize the ability of each other",26/09/2025,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,Tài Chính,3,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Frontend development, Problem Solving, Collaboration, Growth Mindset",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Tài Chính, Frontend development, Problem Solving, Collaboration, Growth Mindset, Net Protections Vietnam Co., Ltd., Hồ Chí Minh"
