Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Air Operation Staff,Công Ty TNHH HYUNDAI Glovis Việt Nam,Thương lượng,,,,,,,,,,,,,,,,,,,,
Electrical Engineer (Chinese Speaking),Công Ty TNHH TUV Rheinland Vietnam.,Thương lượng,,,,,,,,,,,,,,,,,,,,
Senior Operational Excellence Specialist,Công Ty Cổ Phần Dịch Vụ Giao Hàng Nhanh,"$ 1,200-1,400 /tháng","7/28 Đường Thành Thái, phường 14, Quận 10, Hồ Chí Minh","A. Cài Tiến Vận Hành (70%)
- Theo dõi, phân tích và đánh giá các chỉ số vận hành cốt lõi (Lead Time, ODR, Năng suất, Chi phí, SLA, GTBTT, v.v.) thông qua báo cáo và dashboard dữ liệu.
- Thực hiện phân tích nguyên nhân gốc rễ (Root Cause Analysis) dựa trên dữ liệu để xác định điểm nghẽn, lãng phí và rủi ro trong quy trình vận hành end-to-end.
- Chủ động đề xuất các sáng kiến cải tiến quy trình dựa trên dữ liệu, benchmark thị trường.
- Phối hợp và/hoặc dẫn dắt các dự án cải tiến liên phòng ban (Vận hành, Công nghệ, Vùng, v.v.).
- Theo dõi hiệu quả sau triển khai, đảm bảo kết quả cải tiến có thể đo lường và duy trì bền vững.
- Nhận diện sớm các rủi ro vận hành và đề xuất giải pháp phòng ngừa/kịp thời.
- Đóng vai trò là đầu mối giải quyết các vấn đề vận hành phức tạp dựa trên dữ liệu và hệ thống
Kết quả mong đợi:
- Cải thiện rõ ràng các KPI vận hành so với baseline
- Dự án cải tiến mang lại giá trị thực tế (hiệu suất, chi phí, chất lượng)
- Quy trình vận hành ổn định, giảm xử lý thủ công và xử lý sự cố lặp lại
B. Phân Tích Dữ Liệu và Tự Đông Hoá (30%)
- Xây dựng, duy trì và cải tiến dashboard, báo cáo vận hành bằng các công cụ phân tích dữ liệu (Excel nâng cao, BI tools, SQL, v.v.).
- Chuẩn hoá định nghĩa KPI, logic dữ liệu và hệ thống báo cáo, đảm bảo tính nhất quán.
- Nhận diện và triển khai các cơ hội tự động hoá báo cáo, giám sát vận hành và workflow.
- Ứng dụng AI / phân tích nâng cao trong vận hành như: Dự báo sản lượng. Phát hiện bất thường (anomaly detection). Nhận diện xu hướng, pattern vận hành. Hỗ trợ ra quyết định và tối ưu.
- Phối hợp chặt chẽ với Khối Công nghệ/Data để: Chuyển hoá nhu cầu vận hành thành yêu cầu hệ thống & dữ liệu. Triển khai các giải pháp số, analytics, automation hiệu quả. Thúc đẩy văn hoá ra quyết định dựa trên dữ liệu trong khối Vận hành.
Kết quả mong đợi:
- Giảm đáng kể các thao tác thủ công
- Ra quyết định nhanh hơn, chính xác hơn
- Giải pháp OE có khả năng mở rộng nhờ dữ liệu và công nghệ",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,01/03/2026,Vận Tải > Vận Tải Đường Bộ,Chuỗi cung ứng,5,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"data driven, Operational Excellence, AI, Logistics Operations, Logic Database",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Vận Tải, Vận Tải Đường Bộ, Chuỗi cung ứng, data driven, Operational Excellence, AI, Logistics Operations, Logic Database, Công Ty Cổ Phần Dịch Vụ Giao Hàng Nhanh, Hồ Chí Minh"
Trưởng Phòng Đào Tạo Thực Chiến,Capital House Group,Thương lượng,"Tòa nhà Ecolife, 58 Tố Hữu, Trung Văn, Hà Nội, Tầng 11-12 Tòa A3, EcoLife Capitol, 58 Tố Hữu, Nam Từ Liêm, Hà Nội","GIỚI THIỆU
Hệ sinh thái Genesis ( https://genesiseco.vn ) là tổ chức theo triết lý Thuận tự nhiên & Văn hóa lấy Đạo làm người là nền tảng; hướng tới xây dựng một tổ chức xanh – nơi con người, hệ thống và chính sách vận hành hài hòa, tạo tác động tích cực cho xã hội và thiên nhiên.
Genesis quy tụ những con người không chỉ giỏi chuyên môn, mà còn mang trong mình sứ mệnh cá nhân: dám nhìn lại, dám “lật lại” những mô thức cũ để kiến tạo những cách làm tử tế hơn, bền vững hơn, lấy giá trị dài hạn làm kim chỉ nam thay vì chạy theo kết quả ngắn hạn.

Chúng tôi tìm kiếm chuyên gia kích hoạt năng lực tự học và tự vận hành.
Người giúp cá nhân – phòng ban tự chịu trách nhiệm
Người tạo cơ chế học tập nội sinh trong hệ sinh thái
Không tạo ra phong trào; Mà tạo ra năng lực tự chủ thực sự trong công việc.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Nhân Sự/Tuyển Dụng, Đào Tạo Và Phát Triển, Giáo dục/Đào Tạo, Cải Tiến Chất Lượng, Dự Trù Năng Suất, Huấn Luyện, Ngoại Thần Kinh, Quản Trị Vận Hành, Capital House Group, Hà Nội"
Trưởng phòng Quan Hệ Lao Động và C&B,Capital House Group,Thương lượng,"Tòa nhà Ecolife, 58 Tố Hữu, Trung Văn, Hà Nội, Tầng 11-12 Tòa A3, EcoLife Capitol, 58 Tố Hữu, Nam Từ Liêm, Hà Nội","GIỚI THIỆU

Hệ sinh thái Genesis ( https://genesiseco.vn ) là tổ chức theo triết lý Thuận tự nhiên & Văn hóa lấy Đạo làm người là nền tảng; hướng tới xây dựng một tổ chức xanh – nơi con người, hệ thống và chính sách vận hành hài hòa, tạo tác động tích cực cho xã hội và thiên nhiên.
Genesis quy tụ những con người không chỉ giỏi chuyên môn, mà còn mang trong mình sứ mệnh cá nhân: dám nhìn lại, dám “lật lại” những mô thức cũ để kiến tạo những cách làm tử tế hơn, bền vững hơn, lấy giá trị dài hạn làm kim chỉ nam thay vì chạy theo kết quả ngắn hạn.

Chúng tôi tìm kiếm người giữ nhịp cân bằng giữa quyền lợi người lao động và chiến lược dài hạn của hệ sinh thái.
Một người đủ nguyên tắc để bảo vệ chuẩn mực.
Đủ công tâm để tạo niềm tin.
Và đủ tầm nhìn để xây dựng hệ thống nhân sự bền vững.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Nhân Sự/Tuyển Dụng, Lương Thưởng & Phúc Lợi, Cung cấp nhân lực, Bảo Hiểm Xã Hội, Nhân sự (Luật lao động, luật Bảo hiểm), Pháp Luật Lao Động, Capital House Group, Hà Nội"
"Senior Associate, Internal IT Audit (Integrated)",NAB Innovation Centre Vietnam,Thương lượng,"Tòa nhà The Hallmark, Số 15 Đường Trần Bạch Đằng, P. Thủ Thiêm, TP.Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam, Tòa nhà The Hallmark, Đường Trần Bạch Đằng, P. Phú Thuận, An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","ROLE PURPOSE

The Senior Associate, Integrated Auditor is responsible for delivering high-quality assurance over the bank’s technology controls, systems, and processes. This includes evaluating IT risks, testing general and application controls, and supporting the delivery of the NAB Vietnam annual audit plan in alignment with regulatory and Board expectations and NAB’s risk appetite.

MAIN ACCOUNTABILITIES

Conduct end-to-end audits of integrated processes (technology as well as Business), ITGCs, cybersecurity, cloud infrastructure, and application controls.
Collaborate with business and technology stakeholders to assess control effectiveness and identify areas for improvement.
Document audit findings, prepare reports, and present insights to senior leadership.
Support the development of audit programs and risk assessments tailored to NAB’s evolving technology landscape.
Participate in agile audit delivery and continuous monitoring activities.
Fulfil other tasks as assigned by your People Leader and/or authorized representative of NAB Vietnam from time to time.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,01/03/2026,Kế Toán/Kiểm Toán > Kiểm Toán,Phần Mềm CNTT/Dịch vụ Phần mềm,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Risk Management, Cyber Security, Stakeholder Mangement, IT Audit, English",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kiểm Toán, Phần Mềm CNTT/Dịch vụ Phần mềm, Risk Management, Cyber Security, Stakeholder Mangement, IT Audit, English, NAB Innovation Centre Vietnam, Hồ Chí Minh"
"Senior Associate, Internal Audit (Business)",NAB Innovation Centre Vietnam,Thương lượng,"Tòa nhà The Hallmark, Số 15 Đường Trần Bạch Đằng, P. Thủ Thiêm, TP.Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam, Tòa nhà The Hallmark, Đường Trần Bạch Đằng, P. Phú Thuận, An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","ROLE PURPOSE

The Senior Associate, Internal Audit will support the planning, execution, and reporting of audit activities as defined in the Audit Charter and the annual Audit Plan for NAB Vietnam. This role ensures robust risk management, internal control assessment, and compliance with regulatory and professional standards, contributing to the overall governance framework of the organization.

MAIN ACCOUNTABILITIES

Plan and execute internal audits within agreed timeframes and resource constraints, ensuring compliance with internal and regulatory standards.

Deliver high-quality audit workpapers in the systems of record, ensuring proper documentation of walkthroughs, risk & control identification, control design assessments, and testing of control effectiveness.

Communicate audit findings and recommendations clearly, ensuring they are risk-aligned and actionable for management.

Efficient verification of audit raised issues within internal SLA targets once the business indicate issues are complete, supported by quality workpapers.

Establish and maintain effective working relationships with business stakeholders to facilitate information gathering, issue validation, and resolution discussions.

Provide timely feedback and coaching to audit team members, fostering a high-performance and continuous development culture.

Actively contribute to internal audit transformation initiatives, including leveraging data analytics and artificial intelligence in audit execution.

Proactively manage risk; meet all policy and compliance requirements; perform controls; adhere to Process and Procedures pertinent to role; and escalate events, issues or breaches as they are identified.

Fulfil other tasks as assigned by your People Leader and/or authorized representative of NAB Vietnam from time to time.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Kế Toán/Kiểm Toán, Kiểm Toán, Phần Mềm CNTT/Dịch vụ Phần mềm, Audit, Stakeholder Mangement, Internal Audit, Risk Management, English, NAB Innovation Centre Vietnam, Hồ Chí Minh"
Kế Toán Tổng Hợp,TẬP ĐOÀN HẢI SẢN HOÀNG GIA,Thương lượng,"954 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP HCM, 954 Nguyễn Văn Linh phường Tân phong quận 7","1. Tổ chức và kiểm soát công tác kế toán tổng hợp
• Thu thập, kiểm tra và tổng hợp số liệu từ các phần hành: bán hàng, công nợ, kho, chi phí, ngân hàng.
• Kiểm soát tính hợp lệ – hợp pháp của chứng từ kế toán theo quy định hiện hành.
• Hạch toán doanh thu, giá vốn, chi phí, khấu hao, phân bổ và các nghiệp vụ kế toán phát sinh.
• Thực hiện bút toán kết chuyển cuối kỳ, xác định kết quả kinh doanh.
• Đảm bảo số liệu kế toán phản ánh trung thực và nhất quán giữa các bộ phận.
2. Quản lý doanh thu – chi phí – giá vốn
• Kiểm soát doanh thu bán sỉ theo từng nhóm khách hàng, kênh phân phối và sản phẩm.
• Theo dõi và phân tích biến động giá vốn, tỷ suất lợi nhuận theo từng nhóm hàng hải sản.
• Kiểm soát chi phí vận hành: kho lạnh, logistics, hao hụt, bảo quản.
• Phối hợp với bộ phận Kinh doanh và Vận hành để xác định nguyên nhân biến động lợi nhuận.
• Cảnh báo kịp thời các yếu tố làm ảnh hưởng đến biên lợi nhuận.
3. Quản lý công nợ và dòng tiền
• Theo dõi và đối soát công nợ khách hàng B2B (HORECA, chuỗi F&B, khách sạn, catering…).
• Kiểm soát hạn mức tín dụng, thời hạn thanh toán.
• Phối hợp với bộ phận Kinh doanh trong việc thu hồi công nợ.
• Đối chiếu số dư ngân hàng, quỹ tiền mặt và các khoản phải thu – phải trả.
• Báo cáo tình hình dòng tiền định kỳ, đề xuất phương án kiểm soát rủi ro.
4. Báo cáo tài chính và báo cáo quản trị
• Lập báo cáo tài chính tháng/quý/năm theo chuẩn mực kế toán Việt Nam.
• Lập báo cáo quản trị nội bộ: doanh thu – lợi nhuận theo sản phẩm, theo khách hàng, theo khu vực.
• Phân tích số liệu tài chính để hỗ trợ Ban lãnh đạo ra quyết định.
• Chuẩn bị hồ sơ, tài liệu phục vụ kiểm toán nội bộ/độc lập (nếu có).
• Thực hiện báo cáo thuế định kỳ (VAT, TNDN, TNCN…) theo quy định pháp luật.
5. Kiểm soát tuân thủ & quản trị rủi ro
• Đảm bảo tuân thủ quy định về thuế, kế toán và tài chính.
• Kiểm tra tính hợp lệ của hợp đồng, hóa đơn, chính sách chiết khấu.
• Tham gia xây dựng quy trình kiểm soát nội bộ liên quan đến doanh thu – công nợ – hàng tồn kho.
• Phát hiện và cảnh báo rủi ro tài chính, sai sót kế toán.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,,,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Dịch vụ Y tế/Chăm sóc sức khỏe, Giao Tiếp, Kế Toán Tổng Hợp, Kiểm Soát Chi Phí, Phân Tích Tài Chính, Quản Lý Công Nợ, TẬP ĐOÀN HẢI SẢN HOÀNG GIA, Hồ Chí Minh"
Trưởng Ban Quyết Toán - Hệ sinh thái Genesis,Capital House Group,Thương lượng,"Tòa nhà Ecolife, 58 Tố Hữu, Trung Văn, Hà Nội, Tầng 11-12 Tòa A3, EcoLife Capitol, 58 Tố Hữu, Nam Từ Liêm, Hà Nội","GIỚI THIỆU
Hệ sinh thái Genesis ( https://genesiseco.vn ) là tổ chức theo triết lý Thuận tự nhiên & Văn hóa lấy Đạo làm người là nền tảng; hướng tới xây dựng một tổ chức xanh – nơi con người, hệ thống và chính sách vận hành hài hòa, tạo tác động tích cực cho xã hội và thiên nhiên.
Genesis quy tụ những con người không chỉ giỏi chuyên môn, mà còn mang trong mình sứ mệnh cá nhân: dám nhìn lại, dám “lật lại” những mô thức cũ để kiến tạo những cách làm tử tế hơn, bền vững hơn, lấy giá trị dài hạn làm kim chỉ nam thay vì chạy theo kết quả ngắn hạn.

Hệ sinh thái Genesis tìm kiếm Trưởng Ban Quyết toán – chuyên gia trực tiếp thực hiện dịch vụ quyết toán, đồng hành cùng nhiều doanh nghiệp theo nhiều mảng (Nông nghiệp/Bất động sản/Tài chính - Đầu tư....); với tinh thần dịch vụ vì Khách hàng.

VAI TRÒ VỊ TRÍ
• Giúp cho doanh nghiệp/dự án, Nhà đầu tư bằng việc khớp nối với kế
hoạch – hoạch định ban đầu đúng cam kết hệ sinh thái và pháp luật.
• Đảm bảo quản trị rủi ro về thị trường, pháp lý, chất lượng và thực hiện
đúng quy định pháp luật và chính sách thuế hiện hành.
• Thực hiện dịch vụ quyết toán đầy đủ, chính xác, minh bạch.
• Đồng hành chuẩn hóa dữ liệu tài chính theo định hướng phát triển bền vững.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,01/03/2026,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Khác,Không hiển thị,Không giới hạn,Không hiển thị,1,08:30 - 17:30,Giám Đốc và Cấp Cao Hơn,"Kiểm Toán, Quyết Toán Dự Án, Quyết Toán Hồ Sơ, Thuế Tài Chính",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Khác, Kiểm Toán, Quyết Toán Dự Án, Quyết Toán Hồ Sơ, Thuế Tài Chính, Capital House Group, Hà Nội"
Giám Đốc Huy Động Vốn Đầu Tư,Capital House Group,Thương lượng,,,,,,,,,,,,,,,,,,,,"Ngân Hàng & Dịch Vụ Tài Chính, Đầu Tư Tài Chính, Tài Chính, Huy Động Vốn, Tài Chính Bất Động Sản, Đầu Tư, Capital House Group, Hà Nội"
