Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
"Senior Officer, Partnership Distribution Admin",Công Ty TNHH Bảo Hiểm Shinhan Life Việt Nam,Thương lượng,"17 Floor, The Mett Building, Thu Duc District, HCM, Tầng 17, Tòa nhà The Mett, 15 Trần Bạch Đằng, Phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","• Maintain/ensure/enhance the report to support sales, monitoring sales results covering recruitment, production, and productivity
• Support the sales force in pushing sales, covering recruitment, production, and productivity.
• Provide statistics to the management board to support strategic planning covering recruitment, production, sales activity
• Work with the system/database to support the reporting and statistical process
• Support ad-hoc requests
• Jointhe project team if assigned by the line manager

Other admin tasks:
- Arranging venue, logistics for outside meetings for DCO
- Translate documents
- Support for the Distribution Team, including arranging travel and accommodation, supporting in tracking spend and making payment
• Communicating concerns/ problems about equipment and/or related services and resolving problems in a timely manner",,,,,,,,,,,,,,,,,,"Hành Chính Văn Phòng, Trợ Lý Kinh Doanh, Bảo hiểm, Administration, Communication, Công Ty TNHH Bảo Hiểm Shinhan Life Việt Nam, Hồ Chí Minh"
Quality Assurance Specialist,AJINOMOTO VIETNAM COMPANY,Thương lượng,"Road No. 9, Long Thanh Industrial Park, Long Thanh, Dong Nai Province, LOCATION Road 11, Bien Hoa I Industrial Zone, Bien Hoa City, Dong Nai","Establish, maintain, and track application of ISO 9001, HACCP, Food Defense (FD,) and Food Fraud (FF) systems. Responsible for the performance of quality assurance tasks and solving quality-related problems at Long Thanh factory, as well as providing customers with quality products according to the Company's guidelines and government regulations.

1. Issuing documents:
• Establish and issue/ revise ISO 9001, HACCP, FD, FF documents for Long Thanh factory.
• Ensure validity & compliance of updated QMS/ HACCP/ FD/ FF documents.
2. Solving quality trouble:
• Solve common/ or instructed quality problems: Collecting information, making reports, and decisions.
• Propose handling measures to superiors (group leader, Manager, ...) in case of serious incidents.
• Track improvement activities.
3. Operate the quality software of the system:
• Create standards.
• Approve materials and products.
4. Supplier Development:
• Check the supplier's quality record.
• Participate in the audit supplier.
• Track supplier improvement performance.
5. Patrol, GEMBA:
• Conduct Patrol, GEMBA in the unit on demand.
• Track improvement actions.
6. Make quality reports.
7. Other tasks:
• Perform current missions to complete department or factory goals.
• Track and manage quality records/ new testing requests.
• Organize training/ quality knowledge sharing as required.
• Perform other jobs as requested by the superiors.","• Bachelor’s Degree in Food Technology, Chemical Engineering, Biology, Agriculture, or other related technology fields;
• Good command of English (4 skills) and Microsoft Office;
• Having knowledge of food hygiene and safety, production process, methods of food and packaging analysis;
• Having Certificates of participation in cognitive training for ISO 9001, HACCP, etc. is an advantage.",25/06/2025,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Hàng tiêu dùng,1,Cử nhân,22-60,1,07:30 - 16:00,Nhân viên,"English Communication, Food Inspection, HACCP, ISO 9001",Tiếng Anh,Người Việt Nam,Bất kỳ,Không hiển thị,T2 - T6,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Hàng tiêu dùng, English Communication, Food Inspection, HACCP, ISO 9001, AJINOMOTO VIETNAM COMPANY, Đồng Nai"
Senior Engineer of Electrical Design /kỹ Sư Cấp Cao (Thiết Kế Điện),Công Ty TNHH Shimizu Việt Nam,Thương lượng,"Hà Nội, Việt Nam, 14 P. Láng Hạ, Thành Công, Ba Đình, Hà Nội","The Role /Vai trò:
Will work as Senior Engineer in Electrical Design, Engineering and Site Supervision, across multiple projects ranging from industrial Factory and logistics projects and institutional, commercial, retail, residential, healthcare etc.
Sẽ làm Kỹ sư cấp cao về Thiết kế Điện, kỹ thuật và giám sát công trường trên nhiều dự án khác nhau, từ các dự án công trình công nghiệp và kho vận cũng như trụ sở cơ quan, trung tâm thương mại, bán lẻ, khu nhà ở, công trình chăm sóc sức khỏe, v.v…

Job Description/ Mô tả công việc:
• Project Design supporting the Conceptualize strategy and formulate action plan to ensure design coordination and quality aligned to Division’s road map.
Thiết kế dự án như hỗ trợ lên ý tưởng chiến lược và xây dựng kế hoạch hành động để đảm bảo sự phối hợp thiết kế và chất lượng thiết kế phù hợp với kế hoạch công ty

• Manage of design consultants and liaise with relevant specialist suppliers and subcontractors to streamline entire design development, construction, and documentation process.
Quản lý nhà thầu tư vấn thiết kế và liên lạc với các nhà cung cấp và các nhà thầu phụ có liên quan để hợp lý hóa toàn bộ quá trình triển khai thiết kế, xây dựng và các hồ sơ liên quan.

• Support for Assistant design manager role.
Vai trò hỗ trợ Trợ lý trưởng phòng thiết kế.","• Possess Master or Diploma in Electrical Design or related field.
Có bằng Thạc sĩ hoặc bằng tốt nghiệp về Thiết kế Điện hoặc lĩnh vực có liên quan.

• At least 3 Years’ experience in design and build industry, preferably with exposure to large scale, Industrial Factory or Special facilities (Cleanroom etc) project.
Có ít nhất 3 năm kinh nghiệm trong lĩnh vực thiết kế và xây dựng, ưu tiên đã tham gia các dự án quy mô lớn, công trình công nghiệp hoặc công trình phụ trợ đặc thù (như phòng sạch, v.v…)

• Experience as electrical engineer in conceptual design, design development and site supervision, leading relevant designers, engineers.
Có kinh nghiệm làm kỹ sư điện trong việc thiết kế ý tưởng, phát triển thiết kế và giám sát công trường, chỉ đạo các kỹ sư, thiết kế có liên quan.

• Proven track record of design and build experience domestic and overseas.
Có thành tích đã được chứng minh về kinh nghiệm thiết kế và xây dựng trong và ngoài nước.

• Preferably with exposure to Ecofriendly design, Carbon neutral design or Energy saving design experience.
Ưu tiên có kinh nghiệm về thiết kế thân thiện với môi trường, thiết kế trung hòa Carbon hoặc thiết kế tiết kiệm năng lượng.

• BIM REVIT or AUTOCAD ability.
Có khả năng về BIM Revit hoặc AutoCad.

• Bilingual ability in English.
Có khả năng làm việc song ngữ Anh - Việt.

• Independent with ability in cross cultural communications and strong mindset for continual improvement by challenging status quo.
Độc lập, có khả năng giao tiếp đa văn hóa và tư duy mạnh mẽ để liên tục cải tiến bằng cách thách thức hiện trạng.",25/06/2025,Khoa Học & Kỹ Thuật > Kỹ Thuật Điện/Điện Tử,Kỹ thuật xây dựng/Cơ sở hạ tầng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Thiết Kế Cơ Điện, Electrical Design, Site Supervision, Electrical, Construction",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Kỹ thuật xây dựng/Cơ sở hạ tầng, Thiết Kế Cơ Điện, Electrical Design, Site Supervision, Electrical, Construction, Công Ty TNHH Shimizu Việt Nam, Hà Nội"
"Manager, Accounting",Công Ty TNHH Pandora Production Việt Nam,Thương lượng,"Factory - VSIP III, Hoi Nghia, Tan Uyen, Binh Duong, Vietnam - Singapore Industrial Park III, Hoi Nghia Ward, Tan Uyen, Binh Duong","Job Title: Manager, Accounting
Department: Finance
Location: Pandora Production Vietnam (VSIP3, Binh Duong Province)
Reports To: Director, Finance

About Company:
To meet the growing demand for our jewelry and enhance resilience to supply disruptions, Pandora is constructing a new facility in Binh Duong province from May 2024, expected to be opened in 2026. Pandora, the world’s largest jewelry brand by sold pieces, currently has 3 production facilities in Thailand with 13,000 staff. The US$160 million factory will cover an area of 7,5 hectares and will be powered by 100% renewable energy and using only recycled gold and silver supporting the Pandora Group’s target of net zero emissions by 2040. The establishment of Pandora’s sustainable jewelry manufactory in addition to the carbon-neutral exemplifies a new paradigm of environmentally conscious entrepreneurship in Vietnam and beyond.

Key objectives:
- Ensure finance setup is ready for operations for Pandora Production Vietnam when going live.
- Act as trusted advisor to business and provide guidance on company policies and procedures to ensure efficiency and compliance.

Key duties:
- Financial Setup: Ensure all finance processes are implemented and staff are trained within project timeline, including accounting, reporting, financial controlling, costing setup and business controlling.
- EPE: Ensure system and overall requirements are met related to company being setup as an Export Processing Enterprise.
- ERP Implementation: participate in SAP implementation for Pandora Production Vietnam in collaboartaion with Regional Finace and IT team
- Internal System Implementation: Be a driver in internal systems implementation, intergration between Group, PPT and Vietnam. Support on training for all users.
- Taking charge of the weekly payment, cash forecast and cash reporting.
- Compliance: Develop and execute key policy, guidelines and checklists for all areas within key operational areas to secure compliance, standard procedure. Drive implementation of schedule of authority and other approval matrixes. .
- Continuous improvement: Frequently visit existing standards and drive for better approaches, ensure all practices are updated and monitored closely for cost efficiency and business effectiveness","Qualifications & Experience:
- Minimum of 10 years plus of working experience with minimum 5 years in Finance management position. Experience from manufacturing company using standard cost
- Drive the solution to most complex business problems
- Possess the strategic perspective and create sustained results for Pandora (financial, non-financial)
- Demonstrate ability to make hard decisions, making the right trade-offs
- Demonstrated ability to implement and manage all aspects of the Finance function in line with current practices
- Is an inspirational leader; practices genuine humility and places the team above their own interests
- Excellent interpersonal skills and demonstrated ability to interact professionally with culturally and linguistically diverse staff
- Deep knowledge of employment-related laws and regulations, HR concepts and expertise
- Is self-motivated, hands on experiences
- Is smart about people; has an ability to lead, manage, motivate, and run own team of future leaders
- Strong stakeholder management especially with government",25/06/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Thời trang/Trang sức,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Kế Toán Tổng Hợp, Kế Toán, Báo Cáo Tài Chính",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Thời trang/Trang sức, Kế Toán Tổng Hợp, Kế Toán, Báo Cáo Tài Chính, Công Ty TNHH Pandora Production Việt Nam, Bình Dương"
Training Assistant Manager,"First Trust ACPA Vietnam CO., LTD",Thương lượng,"8th floor Hoa Binh Office Building, 106 Hoang Quoc Viet, Cau Giay, Ha Noi, Level 8, Hoa Binh International Towers 106 Hoang Quoc Viet street, Cau Giay District, Hanoi, Vietnam","As a Training Assistant Manager, you will coordination, and implementation of training programs that support the continuous development of our professional staff in departments such as financial outsourcing, audit, tax, and fund administration. You will collaborate closely with department heads and external trainers to develop both technical and soft skill training aligned with our business strategy.
Key responsibilities:
• Deliver key training sessions and support the execution of department-specific training programs (Audit, Tax, Outsourcing, Fund Admin).
• Work closely with department heads to understand development needs and coordinate with internal/external trainers for effective implementation.
• Compile and communicate technical updates to ensure staff stay informed and compliant.
• Assist in maintaining training schedules, records, and feedback for tracking effectiveness and continuous improvement.","Requirements
• A strong passion for learning and sharing knowledge and experience.
• Bachelor’s degree in Accounting, Auditing, Finance, or a related field.
• Professional qualification such as ACCA, CPA Australia is preferred.
• 3-5 years of relevant experience, preferably in a professional service or corporate training environment.
• Experience in designing and delivering professional training programs. Familiarity with e-learning platforms is a plus.
• Proficient in English (verbal and written).",25/06/2025,Nhân Sự/Tuyển Dụng > Đào Tạo Và Phát Triển,Giáo dục/Đào Tạo,3,Cử nhân,25-40,1,9:00 - 18:00,Trưởng phòng,"Accounting knowledge, E-Learning, Training Delivery, Training Program Design, Passion For Learning",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Đào Tạo Và Phát Triển, Giáo dục/Đào Tạo, Accounting knowledge, E-Learning, Training Delivery, Training Program Design, Passion For Learning, First Trust ACPA Vietnam CO., LTD, Hà Nội"
HEAD OF REGULATORY AFFAIRS,"Euro Healthcare Pte, LTD",30tr-35tr ₫/tháng,"G-920, lầu 9, số 91 đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp. HCM (Tòa nhà The Manor Officetel), G920, Manor 2, 91 Nguyen Huu Canh street, w22, Binh Thanh dist, HCMC","● Regulatory:
- Manage regulatory requirements, including registration, obtaining and maintaining MA in Vietnam and regional country in SEA, etc...
- Provides clear, constructive regulatory advice and guidance to the organization.
- Direct the preparation, submission dossiers (initial, re-registration, extension, variations, GMP assessments, etc..) and supplement the required dossiers to Regulatory Authorities.
- Monitoring the registration process: guiding and supporting staff in the process of preparing and submitting drug registration documents; ensure compliance with technical and legal requirements. Review all documents submitted to the regulatory authorities to ensure timeliness, accuracy, comp leteness, and compliance with legal standards.
- Review Agreements, MOUs, service contract, etc.
- Update, check and approve labels (artworks, including cartons, foils, package insert, sub-label, etc...) before taking production; confirm actual photo (box and blister) and CoAs before supplying the goods to destination countries.
- Monitor the lookup/update of information on Pharmacy/Health Supplement, Medical Devices regulations, Cosmetics as well as information on registration operations;
Responsible for and organizing the implementation of tasks related to product registration (Drugs, Health Supplement, Cosmetics, Medical Devices, etc...)
- Update regulations in the pharmaceutical industry in general and product registration in particular (legal documents, procedures, circular, decisions, etc... related to drug registration, price declaration, bidding, quality management, etc.)
● General:
- Strategic planning in the short and long-term for the business in current and future markets from a technical Regulatory perspective.
- Analyze, survey, and evaluate and select products before signing agreement with manufacturer
Building up the closely and good relationship Regulatory Authorities and organizations related.
-Co-ordinate with BD team, importers and manufacturers to ensure products' quality after circulating in the market.
- Attend local and regional conferences/workshop/meetings concerning regulatory
- Works with C.R/Director to allocate sufficient resources to complete plans in a timely manner.
-Budget oversight with managers on general expenditure.
- Fosters accountability within the team to meet established timelines.
- Providing guidance and coaching to departments with problem solving related to importing products and skills development to aid learning and early problem resolution
- Planning regulatory requirements ensuring major milestone targets for each product are visible to all team members and key stakeholders to achieve on time market entry
- Planning a business trip to Hanoi and Overseas.
- Responsible for day-to-day compliant management activities with C.R/Director and resolution of all quality and regulatory affairs related issues
- Leading meetings with parties and representing the business on quality and regulatory affairs aspects in a professional manner
- Attendance at weekly/monthly management meetings, Regulatory Meetings, etc.
- Overseeing and being responsible for ensuring that Regulatory is implemented and executed within budget and timelines.
- Monitoring and introduction of additional quality and regulatory metrics and reports to C.R/Director.
- Prepare an annual Regulatory Affairs Budget and ensuring the Resources are been utilised efficiently and effectively.
- Present to company from time to time on Regulatory Affairs related activities
● Personnel Management:
- Recruiting and managing the RA team members.
- Train staff in regulatory policies or procedures.
- Develop and update SOPs, training manual and guidance RA team members to improve work efficiency
- This includes, but is not limited to, setting team and individual objectives, carrying out performance appraisals, generating training plans and dealing with performance related issues.
● Perform other assigned related tasks.","● More than 5 years experience in Pharma Regulatory Affairs.
● Prefer professionals with experience in Document (Process, Analytical) review, Dossier preparation and Submission- for ROW, EU and Other countries.
● A practical demonstration of registering the products in other countries (Asean, EU, …) is a plus.
● Have close relationship with expert at DAV is prefer.
● In-depth knowledge of drug registration: Full understanding of the field of drug registration to deal with unusual and common problems.
● Must be able to keep calm and make quick, clear decisions while coping with pressure.
● Must be organized- timely, and with information/data.
● Fluent English skills: Communication, Reading, Writing and Translation.",25/06/2025,Y Tế/Chăm Sóc Sức Khoẻ > Dược Sĩ,Dược phẩm,5,Cử nhân,35-45,1,08:00 - 17:30,Trưởng phòng,"Efficient Problem Solving, Medical Data, pharmaceutical, Pharmaceutical Law, Time Management",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Y Tế/Chăm Sóc Sức Khoẻ, Dược Sĩ, Dược phẩm, Efficient Problem Solving, Medical Data, pharmaceutical, Pharmaceutical Law, Time Management, Euro Healthcare Pte, LTD, Hồ Chí Minh"
Accounting Assistant & Administration,Navigos Search,Thương lượng,"District 1, Main Office, HCMC","a) Accounting & Tax:
Support the payment process, including collecting invoices, preparing payment documents, submitting remittance requests to the bank, and monitoring payment status.
Assist in daily accounting entries and reconcile bank books with bank statements.
Contribute to monthly closing tasks, including journal entries and reconciliation of account balances.
Help prepare annual financial statements and coordinate with external auditors in compliance with Vietnamese regulations.
Assist in compiling monthly, quarterly tax reports and year-end tax finalization.
Support the creation of statutory reports for both internal and external use.
Organize and manage both digital and physical accounting documents.

b) Administration & Human Resources:
Arrange travel and logistics (e.g., transportation, accommodations) for staff and visitors.
Manage procurement and inventory of office supplies.
Liaise with IT service providers to address technical issues.
Coordinate with building management on office maintenance and facilities.
Ensure a clean and well-maintained office environment and safeguard company assets.
Maintain an organized filing system for physical and digital documents.
Support company event planning, including meetings, conferences, and team-building activities.
Handle administrative processes related to visas, work permits, and residence cards for expatriates and their dependents.
Assist with the preparation of timesheets, payroll, personal income tax (PIT), and social/health/unemployment insurance (SHUI) reports.","Education: Bachelor's degree in Accounting, Business Administration, or a related field.
Experience: Having relevant experience in accounting, administration, or general affairs.
Strong English communication skills (oral and written).
Proficiency in Microsoft Office Suite (Word, Excel, PowerPoint).
Good problem-solving, negotiation, and interpersonal skills.
Ability to multitask and work efficiently in a fast-paced environment.
High attention to detail and organizational skills.",25/06/2025,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Kế toán/Kiểm toán,1,Không giới hạn,Không hiển thị,Không hiển thị,,Mới Tốt Nghiệp,"Accounting, Administrative, Tax & Accounting, Human Resources, Office Admin",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Kế toán/Kiểm toán, Accounting, Administrative, Tax & Accounting, Human Resources, Office Admin, Navigos Search, Hồ Chí Minh"
Product Planning Cum Marketing Specialist - FMCG,Navigos Search,"$ 900-1,300 /tháng","Huu Thanh Industrial Park, Duc Hoa, Long An, HCMC","1.
• Conduct thorough analysis of market trends, consumer behaviors, competitor landscape, and sales performance within the food sector.
• Generate product concepts and plan new or improved food products, focusing on both innovation and consumer relevance.
• Collaborate with internal teams and external agencies for packaging design, including layout, structure, and visual elements.
• Design product specifications such as cost structure, packaging format, and regulatory information (e.g., back label).
• Support in-house basic design work when needed (e.g., POSM, digital materials) using tools like Canva, Photoshop, Illustrator, etc.
• Align with cross-functional teams (Sales, R&D, Factory, QA) to ensure effective go-to-market execution.
• Contribute to marketing activities, including communication strategy, promotional planning, and content creation that align with the brand vision.","• Age: around 30 years old
• Gender: N/A
• Education level: Bachelor
• Minimum 3 years of experience in Product Planning or Development in a Food Manufacturing or FMCG company
• Strong understanding of food marketing and consumer behavior
• Basic design skills or familiarity with design tools is highly preferred
• Language: English – Business Level",25/06/2025,"Tiếp Thị, Quảng Cáo/Truyền Thông > Quản Lý & Phát Triển Sản Phẩm",Hàng tiêu dùng,3,Cử nhân,26-35,1,8:00 - 17:00,Nhân viên,"Design tool, Food Marketing, Market Analysis, Marketing Strategy, Product Development",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý & Phát Triển Sản Phẩm, Hàng tiêu dùng, Design tool, Food Marketing, Market Analysis, Marketing Strategy, Product Development, Navigos Search, Hồ Chí Minh"
Chuyên Viên Giám Sát Hoàn Thiện Nội Thất,Công ty Cổ phần Quản lý và Phát triển Bất Động Sản Thái Nam,Thương lượng,"349 P. Đội Cấn, Liễu Giai, Ba Đình, Thai Nam Building, Phố Dương Đình Nghệ, Yên Hoà, Cầu Giấy, Hà Nội, Việt Nam","Giám sát thi công và kiểm soát tiến độ, chất lượng, hồ sơ hoàn công, khối lượng thanh toán của các Nhà thầu nội thất
1. Lập kế hoạch
• Lập tiêu chí nghiệm thu sản phẩm của dự án
• Tham gia lập HSYC, đánh giá năng lực nội thất các đơn vị nội thất
2. Kiểm soát phần Xây dựng, nội thất từ thiết kế đến thi công cảnh quan
• Giám sát tiến độ, chất lượng thi công, hồ sơ pháp lý các hạng mục Nội thất, cảnh quan toàn dự án đảm bảo đúng tiến độ, tiêu chuẩn kỹ thuật, bàn giao vận hành
• Bóc tách kiểm tra khối lượng dự toán phần Nội thất, tham gia ký hồ sơ nghiệm thu chất lượng, thanh toán Nội thất của dự án.
• Xử lý các vấn đề về kỹ thuật liên quan đến phần hoàn thiện, Nội thất của dự án thiết kế và thi công.
• Kết hợp các phòng ban tham gia công tác kiểm tra hồ sơ, nghiệm thu bản vẽ hoàn công công trình
• Thực hiện công tác thẩm định nội bộ với các công việc như thiết kế (được yêu cầu), biện pháp thi công, tiến độ, giải pháp xử lý
• Tham gia phần kiểm soát BOQ và thông số tiêu chuẩn kỹ thuật trong hồ sơ mời thầu, chấm thầu liên quan phần Nội thất
• Thẩm định biện pháp thi công, đề cương TVGS, QLDA của Nhà thầu Nội thất.
• Quản lý các Hợp đồng thi công, tư vấn liên quan Nội thất
3. Các nhiệm vụ khác
• Theo dõi, cập nhật và báo cáo tiến độ triển khai công việc
• Báo cáo các vấn đề phát sinh
• Quản lý lưu trữ hồ sơ chuyên môn liên quan
• Đóng góp ý kiến xây dựng các giải pháp tối ưu về thiết kế và các mặt liên quan QLDA của dự án, công ty","1. Trình độ và kinh nghiệm
• Tốt nghiệp đại học các chuyên ngành Kiến trúc, Nội thất
• Kiến thức và hiểu biết về ngành Xây dựng, hoàn thiện, nội thất và các hệ thống khác trong dự án
• Nắm vững các quy trình, quy định triển khai các bước thực hiện hồ sơ thiết kế của dự án
• Am hiểu về luật xây dựng, các quy chuẩn, tiêu chuẩn, quy định hiện hành của Nhà nước trong lĩnh vực xây dựng
• Tối thiểu 7 năm kinh nghiệm đã từng làm dự án hoàn thiện nội thất Khách sạn, Chung cư cao cấp thuộc các Ban QLDA, Chủ đầu tư BĐS
2. Kỹ năng yêu cầu
• Khả năng đọc hiểu bản vẽ
• Sử dụng thành thạo tin học văn phòng, các phần mềm chuyên ngành để triển khai hồ sơ thiết kế: autocad, word, excel, skechup, 3d max, photoshop hoạc các phần mềm có liên quan.
• Lập kế hoạch, tổng hợp, phân tích, báo cáo
• Tổ chức và sắp xếp công việc
• Quản lý thời gian
• Kỹ năng làm việc độc lập và làm việc nhóm hiệu quả
• Giải quyết vấn đề và ra quyết định",25/06/2025,Kiến Trúc/Xây Dựng > Thiết Kế Nội Thất,Kiến trúc/Thiết kế nội thất,7,Cử nhân,29-50,1,08:00 - 17:30,Nhân viên,"Autocad, Giao Tiếp, Kiến Trúc Công Trình, Nội Thất, Quản Lý Dự Án",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T7,Hợp đồng thời vụ,"Kiến Trúc/Xây Dựng, Thiết Kế Nội Thất, Kiến trúc/Thiết kế nội thất, Autocad, Giao Tiếp, Kiến Trúc Công Trình, Nội Thất, Quản Lý Dự Án, Công ty Cổ phần Quản lý và Phát triển Bất Động Sản Thái Nam, Hà Nội"
Nhân Viên Phòng Kế Hoạch - Bộ Phận Thiết Kế,Công Ty TNHH DENSO Việt Nam,Từ $ 450 /tháng,"Lô E1, khu công nghiệp Thăng Long, Đông Anh, Hà Nội, Vĩnh Phúc, Vietnam, Lô E-1, Khu công nghiệp Thăng Long, Đông Anh, Hà Nội,","Trung tâm Thiết kế (DC): Nơi mở đầu cho các ý tưởng thiết kế sáng tạo, đóng góp vào việc phát triển sản phẩm trong lĩnh vực mới của tập đoàn DENSO với công nghệ kỹ thuật số tiên tiến, tạo ra những sản phẩm vượt trội.

Phòng Kế hoạch của Trung tâm Thiết kế : Nơi xây dựng kế hoạch, định hướng phát triển của Trung tâm thiết kế nói riêng cũng như thực hiện các chính sách của DMVN nói chung. Đưa ra các kế hoạch, mục tiêu cho các phòng thiết kế thực hiện cũng như linh hoạt tìm giải pháp cho các yếu tố/ nhu cầu kinh doanh phát sinh.

Nội dung công việc
- Tham gia vào việc lập kế hoạch kinh doanh (doanh thu, chi phí, lợi nhuận).
- Tổng hợp thanh toán và làm báo cáo doanh thu cuối tháng.
- Quản lý & vận hành hệ thống công việc giữa DC và các cứ điểm .
- Chuẩn bị hợp đồng cung cấp dịch vụ.
- Thực hiện các công việc khác theo phân công của phòng ban.","- Tuổi và giới tính: Nữ dưới 27 tuổi
- Trình độ: Đại học chuyên ngành Tài chính
- Ngoại ngữ: Tiếng Anh (Ưu tiên biết tiếng Nhật)
- Thành thạo tin học văn phòng: Microsoft Office: Excel, Powerpoint...

Yêu cầu khác:
- Luôn sẵn sàng học hỏi những điều mới mẻ.
- Thái độ tích cực, kỹ năng làm việc theo nhóm.
- Có tinh thần trách nhiệm cao.

CƠ HỘI VÀ QUYỀN LỢI:
- Thu nhập thỏa đáng theo năng lực làm việc
- Có xe ô tô công ty đưa đón nhân viên đến công ty và ngược lại
- Được hưởng toàn bộ quyền lợi theo Luật lao động Việt Nam như: BHXH, BHYT, BHTN
- Môi trường làm việc năng động, an toàn
- Thu nhập thỏa đáng theo năng lực làm việc
- Được nghỉ thứ 7, CN trong các tháng",25/06/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Tiếng Nhật, Tính Giá Sản Phẩm, Tài Chính Kế Toán, Làm Hợp Đồng, Japanese",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Sản xuất, Tiếng Nhật, Tính Giá Sản Phẩm, Tài Chính Kế Toán, Làm Hợp Đồng, Japanese, Công Ty TNHH DENSO Việt Nam, Hà Nội, Vĩnh Phúc"
