Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Nhân Viên Hành Chính – Nhân Sự Kiêm Lễ Tân,CÔNG TY TNHH CARFE,8tr-10tr ₫/tháng,"Showroom Bestune - Tòa N02T1 Khu Đoàn Ngoại Giao - Đường Xuân Tảo - Phường Xuân Đỉnh - Hà Nội, Tầng 1, Tòa N02-T1 Khu Đoàn Ngoại Giao, đường Xuân Tảo, Phường Xuân Đỉnh, Thành phố Hà Nội, Việt Nam","1. MỤC TIÊU CÔNG VIỆC
Đảm bảo công tác lễ tân, hành chính văn phòng chuyên nghiệp, hỗ trợ hiệu quả cho hoạt động nhân sự và các phòng ban trong công ty ô tô.
2. NHIỆM VỤ CỤ THỂ
• CÔNG TÁC LỄ TÂN
- Tiếp đón, hướng dẫn khách hàng, đối tác đến showroom hoặc văn phòng làm việc.
- Tiếp nhận thư từ, bưu phẩm, hỗ trợ tiếp khách.
- Chuẩn bị phòng họp, nước uống, công cụ phục vụ tiếp khách và sự kiện trưng bày xe.
- Đảm bảo khu vực lễ tân, phòng trưng bày luôn sạch sẽ, chuyên nghiệp.
• CÔNG TÁC HÀNH CHÍNH
- Quản lý văn phòng phẩm, công cụ dụng cụ, trang thiết bị văn phòng và khu vực trưng bày.
- Theo dõi, đặt mua – cấp phát – thanh toán chi phí hành chính (điện, nước, internet, bảo trì, vệ sinh,...).
- Soạn thảo, lưu trữ và quản lý công văn, thông báo, quyết định hành chính.
- Phối hợp tổ chức các sự kiện nội bộ, sinh nhật nhân viên, lễ tết, chương trình trưng bày xe mới.
• CÔNG TÁC NHÂN SỰ
- Hỗ trợ đăng tuyển, sàng lọc hồ sơ, lên lịch phỏng vấn cho các vị trí kinh doanh, kỹ thuật.
- Hướng dẫn nhân viên mới làm thủ tục nhận việc, đào tạo hội nhập.
- Theo dõi chấm công, nghỉ phép.
- Hỗ trợ tính lương, BHXH, hợp đồng lao động, hồ sơ nhân sự.
- Cập nhật, lưu trữ hồ sơ nhân viên và các dữ liệu nhân sự.","• Tốt nghiệp trung cấp, cao đẳng trở lên các ngành: Hành chính, Nhân sự, Quản trị văn phòng, Kinh tế,...
• Ngoại hình ưa nhìn, giao tiếp tốt, giọng nói rõ ràng, thân thiện.
• Thành thạo tin học văn phòng (Word, Excel, Outlook).
• Nhanh nhẹn, cẩn thận, trung thực, có tinh thần trách nhiệm.
• Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực ô tô hoặc dịch vụ khách hàng.",07/11/2025,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,Ô tô,1,Trung cấp,22-35,1,08:00 - 17:00,Nhân viên,"Hành Chính, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Nhân Sự, Tin Học Văn Phòng, Xử Lý Tình Huống Linh Hoạt",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Ô tô, Hành Chính, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Nhân Sự, Tin Học Văn Phòng, Xử Lý Tình Huống Linh Hoạt, CÔNG TY TNHH CARFE, Hà Nội"
Trợ Lý Giám Đốc,CÔNG TY TNHH CARFE,18tr-23tr ₫/tháng,"Showroom Bestune – Tòa N02T1, Khu Đoàn Ngoại giao, Đường Xuân Tảo, Phường Xuân Đỉnh, Thành phố Hà Nội., Tầng 1, Tòa N02-T1 Khu Đoàn Ngoại Giao, đường Xuân Tảo, Phường Xuân Đỉnh, Thành phố Hà Nội, Việt Nam","1. Quản lý và điều phối kế hoạch làm việc của Ban Lãnh đạo
• Xây dựng, sắp xếp và quản lý kế hoạch làm việc của Ban Lãnh đạo dựa trên kế hoạch hoạt động chung của công ty và đề xuất từ các phòng ban/đối tác.
• Điều phối, tổ chức thực hiện và tham mưu cho Ban Lãnh đạo trong triển khai kế hoạch.
2. Tổng hợp và truyền đạt thông tin
• Là đầu mối tiếp nhận, phân loại và xử lý các thông tin, văn bản từ đối tác và các bộ phận liên quan.
• Truyền đạt chính xác, kịp thời các chỉ đạo, thông báo của Ban Lãnh đạo tới các phòng ban.
• Điều tiết thông tin giữa Ban Lãnh đạo và các đơn vị, đảm bảo thông tin được xử lý và phản hồi đúng thời hạn.
3. Theo dõi và đôn đốc tiến độ công việc
• Giám sát việc thực hiện các chỉ đạo của Ban Lãnh đạo tại các bộ phận, đảm bảo tuân thủ đúng tiến độ.
• Nắm bắt tình hình triển khai thông qua làm việc trực tiếp, tham dự họp hoặc báo cáo từ các bộ phận.
• Hỗ trợ giải quyết khó khăn, vướng mắc của các bộ phận và đề xuất phương án lên Ban Lãnh đạo.
4. Tham gia và hỗ trợ công tác họp và sự kiện
• Tham gia các cuộc họp nội bộ, họp với đối tác; ghi biên bản và theo dõi thực hiện các quyết định đã thống nhất.
• Chuẩn bị tài liệu, hồ sơ, bài thuyết trình phục vụ họp, hội nghị, sự kiện của công ty.
5. Rà soát và xử lý văn bản trình ký
• Tiếp nhận, phân loại và đánh số văn bản trình ký Ban Lãnh đạo.
• Kiểm tra tính đầy đủ, chính xác của nội dung; yêu cầu bổ sung hoặc chỉnh sửa khi cần thiết.
• Tham vấn ý kiến Ban Lãnh đạo đối với các đề xuất/tờ trình từ các bộ phận.
• Lưu trữ và chuyển trả văn bản theo đúng quy định.
6. Quản lý thời gian và hỗ trợ hành chính cho Giám đốc
• Sắp xếp lịch làm việc, lịch họp, công tác của Giám đốc.
• Hỗ trợ các công việc hành chính liên quan để đảm bảo hoạt động điều hành trôi chảy.
7. Thực hiện các nhiệm vụ khác
• Chủ trì hoặc phối hợp thực hiện các công việc khác theo phân công của Ban Lãnh đạo.","• Giới tính: Nam. Ưu tiên ứng viên biết Tiếng Trung giao tiếp.
• Tốt nghiệp đại học chuyên ngành Quản trị Kinh doanh, Ô tô hoặc các lĩnh vực liên quan.
• Có kinh nghiệm trợ lý, thư ký hoặc điều phối dự án; ưu tiên ứng viên hiểu biết về lĩnh vực ô tô.
• Kỹ năng giao tiếp, tổ chức và quản lý công việc tốt.
• Thành thạo tin học văn phòng (Word, Excel, PowerPoint); biết làm báo cáo, phân tích số liệu.
• Tư duy phân tích số liệu, báo cáo tốt.
• Tác phong chuyên nghiệp, cẩn trọng, bảo mật thông tin.
• Có thể đi công tác thường xuyên trong và ngoài nước.",07/11/2025,Hành Chính Văn Phòng > Thư Ký,Ô tô,1,Cử nhân,Không hiển thị,1,08:00 - 17:00,Trưởng phòng,N/A,Bất kỳ,Không giới hạn,Nam,Bất kỳ,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Thư Ký, Ô tô, CÔNG TY TNHH CARFE, Hà Nội"
E-commerce Management,Công Ty TNHH Công Nghệ Huawei Việt Nam,Thương lượng,"72 Le Thanh Ton, Ben Nghe, Quan 1, Vincom center - Floor 09-03, 72 Le Thanh Ton Str., Ben Nghe Ward, Dist. 1","KEY RESPONSIBILITIES OF THIS ROLE
Responsible for achieving Lazada & TikTok GMV and SO goals.
- Sales plan of monthly mega campaign + new products launch.
- Up to bottom relationship build-up and relationship maintenance.
- Sales resource obtain: commission rate reduction/ visibilities/ flash sales/ mkt resources/ other commercial support.
- JBP plans to build long-term cooperative relationships and achieve goals.
- Monthly and campaign execution and activities registration.
- Insight of platform, platform resource acquisition, competitors' and market data.
- Stock management: Alignment with E-com GTM & Operation team. Have good planning and exposure risks in advance;
- External collaboration with FD: Externally with FD for warehousing/logistics
- Handle general inquiries and related position as necessary.","Job Requirements
• At least 4-5 years experience of strong understanding of e-commerce landscape with proven track record in driving sales growth in ICT industry or consumer electronics or home appliances.
• Fully understanding of ecommerce platforms' structures and processes such as Lazada, Shopee,
TikTok. Priority for those with experience working at Shopee, Lazada, Tiktok...
• Understand and be able to work, negotiate directly with e-commerce platforms.
• Fluent in English or Chinese. Fluent in Chinese is an advantage.

Skill Requirement
1. Ability to adapt quickly and work under a fast-paced environment
2. Highly focused on finding solutions, getting things done and hitting targets
3. Good at communication & negotiation.
4. Strong communication skills both verbal and written in both English/ Chinese and Vietnamese
5. Strong analytical skills

Working time and benefits/ 工作时间和利益:

- Monday to Friday (08:30-18:00) in Huawei Technologies (Vietnam) Co., Ltd at Vincom Center, Floor 09-03, 72 Le Thanh Ton St.., Sai Gon Ward, HCMC。
- Professional working environment, multinational company, good career development opportunities.
- Attractive salary + 13th month salary, performance bonus.
- Probation：2 month-full 100% salary with Insurance. Pass probation： PVI insurance",07/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Thương mại điện tử,4,Cử nhân,25-35,1,08:30 - 18:00,Nhân viên,"Communication Skills, Problem-solving, Sales Strategy, Ecommerce, Ecommerce, Ecommerce, Ecommerce, Ecommerce, Kinh Doanh Thương Mại Điện Tử",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Thương mại điện tử, Communication Skills, Problem-solving, Sales Strategy, Ecommerce, Ecommerce, Ecommerce, Ecommerce, Ecommerce, Kinh Doanh Thương Mại Điện Tử, Công Ty TNHH Công Nghệ Huawei Việt Nam, Hồ Chí Minh"
Nhân Viên Kế Toán (Công Ty Sản Xuất Của Nhật),Navigos Search's Client,Thương lượng,"KCN Thăng Long 2, Hưng Yên, Hanoi","Công ty sản xuất của Nhật cần tuyển gấp vị trí nhân viên kế toán phụ trách các công việc sau:
Mô tả công việc:
- Thực hiện hạch toán kế toán, kiểm soát chi phí sản xuất
- Tính giá thành sản phẩm, phân tích biến động chi phí
- Hỗ trợ lập báo cáo tài chính, báo cáo quản trị cho Ban Giám đốc Nhật
- Phối hợp với các bộ phận sản xuất, kho, mua hàng để đảm bảo số liệu chính xác

Các công việc kế toán khác theo yêu cầu của cấp trên","- Tốt nghiệp đại học chuyên ngành Kế toán – Tài chính
- Có kinh nghiệm tính giá thành tại công ty sản xuất (ưu tiên công ty Nhật)
- Thành thạo Excel, phần mềm kế toán
- Cẩn thận, trung thực, có tinh thần trách nhiệm cao
- Không yêu cầu ngoại ngữ nhưng ưu tiên biết tiếng Nhật hoặc tiếng Anh giao tiếp cơ bản",07/11/2025,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Import & Export, English, communication, Excel",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Sản xuất, Import & Export, English, communication, Excel, Navigos Search's Client, Bắc Ninh"
Nhân Viên Xuất Nhập Khẩu (Công Ty Sản Xuất Của Nhật),Navigos Search's Client,Thương lượng,"KCN Thăng Long 2, Hưng Yên, Hanoi","Công ty sản xuất của Nhật cần tuyển gấp vị trí nhân viên Xuất Nhập Khẩu phụ trách các công việc sau:
- Khai báo Hải quan và thực hiện các thủ tục hải quan theo quy định.
- Tiếp nhận, quản lý, kiểm tra và xử lý các hồ sơ chứng từ xuất nhập khẩu với các khách hàng, cơ quan hải quan và cơ quan quản lý liên quan.
- Theo dõi tiến độ, lập kế hoạch giao nhận hàng hóa xuất nhập khẩu đảm bảo cho sản xuất cũng như yêu cầu của khách hàng.
- Hoàn tất các thủ tục và hồ sơ chứng từ xuất nhập khẩu hàng hóa: Invoice, packing list, CO, SI….
- Quản lý, theo dõi và cập nhật chi phí XNK
- Quản lý, giám sát, kiểm tra và lưu trữ các loại hồ sơ chứng từ, sổ sách báo cáo và các tài liệu liên quan theo yêu cầu và theo quy định của công tác thanh kiểm tra

*** Quyền lợi:
- Lương thưởng theo năng lực
- Làm việc từ thứ 2 - thứ 6, Thứ 7 nghỉ cách tuần
- Thưởng tháng lương 13
- Tham gia bảo hiểm theo quy định, bảo hiểm 24h
- Du lịch hàng năm
- Thưởng các ngày Lễ tết, Công đoàn, sinh nhật, Thưởng thâm niên, ...","- Tốt nghiệp CĐ trở lên
- Kỹ năng tếng anh cơ bản
- Có kinh nghiệm ít nhất 1 năm về XNK cho công ty FDI
- Ưu tiên nhà khu vực HY có thể tự túc đi lại",07/11/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Xuất Nhập Khẩu & Thủ Tục Hải Quan,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Import & Export, English, communication, Excel",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Sản xuất, Import & Export, English, communication, Excel, Navigos Search's Client, Bắc Ninh"
[Urgent] IT Engineer in Hai Phong,Navigos Search,$ 10tr-20tr /tháng,"Hai Phong, Vietnam, Hanoi / HCMC","JOB OBJECTIVES / AGREEMENT ON OBJECTIVES
We are seeking a skilled IT Engineer to support and maintain our IT infrastructure, including servers, 
networking, Microsoft 365, SAP, and MES. The ideal candidate will play a key role in ensuring smooth IT 
operations and supporting business processes within a manufacturing/distribution/factory (M/D/F) envi- 
onment. 
 
JOB DESCRIPTION 
• Installation and management of clients, systems and networks (on-premises and cloud) 
• Maintain and troubleshoot servers (Windows, VMWare, Linux) and networking infrastructure. 
• Provide support for Microsoft 365 applications and services. 
• Assist in the administration and maintenance of SAP and MES systems. 
• Monitor system performance and ensure IT security best practices. 
• Collaborate with internal teams to improve IT processes and efficiency. 
• Align with HQ IT department for support and improvements of globally provided IT services. 
• Perform system backups, updates, and patches as required. 
• Provide technical support and training to end-users.

Responsible for creating and closing user accounts
• Assigning tasks to colleagues in case of issue/ outage resolution
• Responsible for planning and maintaining local IT environment","• Bachelor’s degree in IT, Computer Science, or a related field (or equivalent experience).
• Knowledge of server administration and networking.
• Familiarity with Microsoft 365, SAP, and MES systems.
• Strong problem-solving skills and attention to detail.
• Ability to work independently and as part of a team.
• Effective communication skills to interact with technical and non-technical users.
• Programming ability for tools and scripts in Python or similar language.

EXPERIENCE
• At least 2 years of experience working in an M/D/F environment.
• Experienced in networking (CCNA), Server (MCSA, MCSE), Microsoft 365 (Outlook, Teams, SharePoint, Power BI) is plus.
• SAP experience is plus.
• Hands-on experience with IT troubleshooting and support.",07/11/2025,Công Nghệ Thông Tin/Viễn Thông > Quản Lý Công Nghệ Thông Tin,Dịch vụ Y tế/Chăm sóc sức khỏe,2,Cử nhân,Không hiển thị,Không hiển thị,08:00 - 17:00,Nhân viên,"Server Administration, Network, Microsoft Office 365, SAP, Problem-solving",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Dịch vụ Y tế/Chăm sóc sức khỏe, Server Administration, Network, Microsoft Office 365, SAP, Problem-solving, Navigos Search, Hải Phòng"
PTGĐ Xây Dựng,Navigos Search's Client,"$ 4,000-6,000 /tháng","Hà Nội, Việt Nam, Hanoi / HCMC","• Tham mưu cho Tổng Giám đốc và Ban Lãnh đạo triển khai trong mảng xây dựng/ kỹ thuật trong toàn Công ty. 
• Xây dựng, triển khai và giám sát việc thực thi các quy trình, tiêu chuẩn kỹ thuật phục vụ công tác thiết kế, thi công, giám sát và bàn giao dự án.

Quản lý tiến độ & chất lượng dự án:
• Chỉ đạo, giám sát tiến độ thi công toàn bộ các dự án, đảm bảo đúng kế hoạch, mục tiêu đề ra. 
• Đánh giá định kỳ năng lực, hiệu quả thi công của các nhà thầu, đơn vị tư vấn giám sát.
• Kiểm soát tổng mức đầu tư xây dựng trong phạm vi được phân công, đảm bảo hiệu quả chi phí. 
• Tham gia thẩm định dự toán, hồ sơ thiết kế kỹ thuật, hồ sơ mời thầu và đề xuất phương án tối ưu chi phí thi công.
• Phê duyệt phương án thiết kế kỹ thuật thi công, đảm bảo tuân thủ tiêu chuẩn, quy chuẩn và khả thi về kỹ thuật.
• Chỉ đạo phối hợp giữa các bộ môn kỹ thuật, đảm bảo tính đồng bộ trong tổng thể dự án. 
• Kiểm soát rủi ro kỹ thuật, an toàn lao động, PCCC tại các công trường.
• Đảm bảo các hoạt động thi công tuân thủ quy định pháp luật, quy trình nội bộ và tiêu chuẩn ngành.
• Điều hành, giám sát đôn đốc cùng các Phòng/ Ban cùng triển khai các mục tiêu, kế hoạch theo chức năng đã được phân công.","1. Trình độ: Tốt nghiệp Đại học trở lên chuyên ngành Xây dựng, Kiến trúc, Kinh tế xây dựng hoặc các chuyên ngành liên quan;
Ưu tiên: Có chứng chỉ hành nghề trong các lĩnh vực tư vấn thiết kế, kiến trúc, thiết kế quy hoạch xây dựng
2. Kinh nghiệm: P.TGĐ (Xây dựng/QLDA) tại các TĐ, chủ đầu tư lĩnh vực Xây dựng BĐS, GĐ công ty xây dựng.
- Quy mô Công ty: 500 NS trở lên
3. Ngoại ngữ: Ưu tiên Tiếng Anh giao tiếp thành thạo là lợi thế
4. Tin học: Thành thạo các kỹ năng máy tính VP sử dụng cho công việc
5. Các yêu cầu khác:
• Có đạo đức nghề nghiệp, uy tín cá nhân,
• Có hiểu biết xã hội và các mối quan hệ sâu rộng với các cơ quan, tổ chức…",07/11/2025,Kiến Trúc/Xây Dựng > Phát Triển Dự Án/Đấu Thầu,Kỹ thuật xây dựng/Cơ sở hạ tầng,5,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Quản Lý Dự Án, Thiết Kế Kỹ Thuật, Giám Sát Thi Công, Kỹ Thuật Xây Dựng, Giao Tiếp Tiếng Anh",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Khác,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, Quản Lý Dự Án, Thiết Kế Kỹ Thuật, Giám Sát Thi Công, Kỹ Thuật Xây Dựng, Giao Tiếp Tiếng Anh, Navigos Search's Client, Hà Nội"
Giám Đốc Ban Mua Sắm Đấu Thầu,Navigos Search's Client,"$ 3,000-5,000 /tháng","Hà Nội, Việt Nam, Hanoi / HCMC","• Quản lý, điều phối công việc của Ban mua sắm đấu thầu. 
• Tổ chức triển khai xây dựng quy định, quy trình và tổ chức công tác quản lý, vận hành hoạt động Mua sắm và Đấu thầu.
• Chủ trì tổ chức đấu thầu, tổ chức lập kế hoạch lựa chọn nhà thầu tổng thể các dự án. 
• Lập KH chi tiết - Hồ sơ mời thầu của các gói thầu thi công xây lắp, tư vấn, mua sắm hàng hóa thiết bị, … phục vụ hoạt động sản xuất kinh doanh của Công ty. Chủ trì tổ chức đánh giá hồ sơ dự thầu và lựa chọn nhà thầu phù hợp.
• Chủ trì tổ chức soạn thảo, đàm phán, ký kết các phụ lục hợp đồng, các giao kết kinh tế phát sinh với Nhà thầu trong quá trình triển khai thực hiện Hợp đồng.
• Tổng hợp các nhu cầu mua sắm cùng loại hàng hóa/ dịch vụ. Xây dựng kế hoạch, đề bài mua sắm theo yêu cầu và dự phòng, đảm bảo chủ động về nguồn cung và tạo lợi thế mua sắm theo quy mô.
• Phát triển, quản lý nguồn cung/ mạng lưới nhà cung cấp hàng hóa, đối tác tư vấn và cung cấp dịch vụ. Định kỳ thực hiện các khảo sát, cập nhật thị trường giá, nguồn hàng của danh mục hàng hóa.
• Chủ trì tìm kiếm, đánh giá, đánh giá lại danh mục các Nhà thầu, nhà cung cấp uy tín, có năng lực đáp ứng nhu cầu Công ty. 
• Quản lý hợp đồng mua sắm, theo dõi tiến độ thực hiện hợp đồng và đảm bảo chất lượng hàng hóa, dịch vụ được cung cấp.
• Phối hợp với Ban Tài chính kế toán để có kế hoạch tài chính phù hợp với tiến độ/ từng giai đoạn mua sắm và đấu thầu.
• Thông báo, khuyến cáo người dùng về kho, cách bảo quản hàng hóa, tình trạng và thời hạn bảo hành. Xử lý các thông tin phản hồi từ người dùng.","1. Kiến thức:
• Có kinh nghiệm trong công tác đọc bản vẽ thiết kế, bóc khối lượng, lập dự toán ;
• Có kinh nghiệm trong công tác đấu thầu nhất là với vai trò Chủ đầu tư. Có hiểu biết sâu rộng các quy định pháp luật trong công tác đấu thầu.
• Có kinh nghiệm trong công tác mua sắm hàng hóa, vận hành cho các dự án
• Có hiểu biết về các nhà thầu, nhà cung cấp trên thị trường
• Thành thạo phần mềm dự toán, word, excel, project, autocad.

2. Kỹ năng:
• Chủ động lập kế hoạch và phân công công việc
• Có đạo đức nghề nghiệp, uy tín cá nhân,
• Cẩn trọng, trung thực, sẵn sàng gắn bó lâu dài.
• Có khả năng cập nhật thông tin và kiến thức mới
• Có khả năng giao tiếp và tổ chức nhóm
• Khả năng đàm phán thuyết phục các đối tác nhà thầu, nhà cung cấp
3. Ngoại ngữ: Tiếng anh là một lợi thế
4. Tin học: Thành thạo word, excel, project, autocad…",07/11/2025,Kiến Trúc/Xây Dựng > Phát Triển Dự Án/Đấu Thầu,Kỹ thuật xây dựng/Cơ sở hạ tầng,10,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Quản Lý Đấu Thầu, Lập Dự Toán, Mua Sắm Hàng Hóa, Giám Sát Công Việc, Giao Tiếp",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T7,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, Quản Lý Đấu Thầu, Lập Dự Toán, Mua Sắm Hàng Hóa, Giám Sát Công Việc, Giao Tiếp, Navigos Search's Client, Hà Nội"
HR & Admin Manager,Navigos Search,"$ 2,000-3,000 /tháng","Tan Binh, Ho Chi Minh City, Vietnam, HCMC","• Strategic HR Leadership: Lead the development and implementation of strategic HR initiatives, including Total Rewards, Talent Acquisition, Performance Management, Succession Planning, and Labor Relations.
• Policy & Compliance: Evaluate and enhance HR policies to ensure alignment with business strategy and legal requirements. Ensure risk management and compliance in all HR operations.
• Culture & Development: Drive employee engagement, foster a positive workplace culture, and lead the design and execution of Learning & Development programs.
• HRIS & Digital: Administer and continuously improve the HRIS and champion digital transformation in HR processes.
• Business Partnership: Act as a strategic HR business partner to department heads.
• Operational Management: Oversee all administrative and general affairs functions to ensure smooth daily operations, including policy review, asset management, and procurement.
• Legal & Expatriate Documentation: Handle critical legal documentation for expatriates (Visa, Work Permit) and manage company legal documents (licenses, contracts).
• Safety & Welfare: Monitor compliance with HSE (Health, Safety & Environment) standards, coordinate corporate insurance, and organize employee welfare programs/events.
• Liaison & Controls: Act as the primary liaison with global headquarter offices for Admin-GA matters and ensure risk management in Admin-GA operations.","Requirements
• Experience: 10+ years of progressive experience in HR and Administration, with at least 5 years in a managerial role. Knowledge of the Logistics Industry is an advantage.
• Education: Bachelor's degree or higher in HR, Business Administration, or a related field.
• Skills: Proven leadership, strategic thinking, and stakeholder management skills.
• Language: Proficiency in English and Vietnamese.",07/11/2025,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,Hậu cần/Giao nhận,10,Cử nhân,15-60,1,9:00 - 18:00,Trưởng phòng,"Employee Engagement, HR Strategic Planning, HRIS, Legal Compliance, Stakeholder Management",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Hậu cần/Giao nhận, Employee Engagement, HR Strategic Planning, HRIS, Legal Compliance, Stakeholder Management, Navigos Search, Hồ Chí Minh"
GĐ Ban Quy Hoạch Thiết Kế,Navigos Search's Client,"$ 3,000-5,000 /tháng","Hà Nội, Việt Nam, Hanoi / HCMC","- Tham mưu, giúp việc cho HĐQT/ TGĐ/ Phó TGĐ phụ trách công tác liên quan đến công tác quản lý quy hoạch thiết kế, bao gồm, nhưng không giới hạn bởi các công việc sau: 
- Tham gia lập, thẩm định, phê duyệt báo cáo nghiên cứu khả thi; Chủ trì công tác lập, thẩm định, phê duyệt quy hoạch chung, quy hoạch chi tiết, lập, thẩm định, phê duyệt thiết kế và các điểu chỉnh để đảm bảo chất lượng, tiến độ và hiệu quả phù hợp với quy chuẩn, tiêu chuẩn và các quy định
của Pháp luật và Công ty
- Chủ trì lập nhiệm vụ Quy Hoạch, nhiệm vụ thiết kế làm cơ sở đấu thầu tư vấn thiết kế.
- Chủ trì nghiên cứu, đề xuất phương án hoặc giải pháp thiết kế tối ưu tiết kiệm chi phí đầu tư nâng cao hiệu quả dự án và giảm chi phí đầu tư.
- Đề xuất phê duyệt nhiệm vụ quy hoạch, yêu cầu thiết kế, quy hoạch dựa trên các yêu cầu về mặt sản phẩm, thị trường, khách hàng do Ban R&D, Ban Kinh doanh Bất động sản, Ban Đầu tư và PTDA cung cấp.
- Rà soát/ thẩm định danh sách tư vấn thiết kế/ khảo sát do các Phòng trình. Đề xuất danh sách tư vấn trình PTGĐ / TGĐ phê duyệt.
- Tham gia rà soát hồ sơ quy hoạch.Triển khai công tác thiết kế quy hoạch,
- Kiểm soát và quản lý công tác thiết kế cơ sở.
- Điều phối nguồn lực tổng thể của Ban QL QH&TK để đảm bảo kế hoạch, tiến độ các dự án đã được phê duyệt. 
- Thực hiện các nhiệm vụ khác theo phân công của các cấp có thẩm quyền.","1. Kiến thức:
• Am hiểu sâu và có chuyên môn về quản lý Quy hoạch và thiết kế kiến trúc;
• Có kiến thức về phát triển dự án đầu tư và quản lý dự án đầu tư.
• Am hiểu các văn bản, quy chuẩn, tiêu chuẩn, quy trình, ... liên quan đến vấn đề quy hoạch, thiết kế và thi thi công công trình.
• Nắm vững các quy chế, quy định, quy trình có liên quan.

2. Kỹ năng:
• Tư duy quản trị, định hướng và chiến lược.
• Kỹ năng Autocad, Photoshop, 3Ds Max , và các phần mềm dựng phối cảnh khác.
• Có khả năng dẫn dắt và định hướng.
• Khả năng tổng hợp, báo cáo và trình bày logic.
• Kỹ năng lãnh đạo và truyền cảm hứng đến nhân viên cấp dưới.",07/11/2025,Kiến Trúc/Xây Dựng > Thiết Kế & Quy Hoạch Đô Thị,Kỹ thuật xây dựng/Cơ sở hạ tầng,15,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Quản Trị Kế Hoạch, Thiết Kế Kiến Trúc, Phát Triển Đầu Tư, AutoCAD, Lãnh Đạo",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T7,Khác,"Kiến Trúc/Xây Dựng, Thiết Kế & Quy Hoạch Đô Thị, Kỹ thuật xây dựng/Cơ sở hạ tầng, Quản Trị Kế Hoạch, Thiết Kế Kiến Trúc, Phát Triển Đầu Tư, AutoCAD, Lãnh Đạo, Navigos Search's Client, Hà Nội"
