Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Country Sales Director,Page Group Vietnam,Thương lượng,,,,,,,,,,,,,,,,,,,,
Business Development Associate,Navigos Group,6tr-6tr ₫/tháng,"Etown central (HCM office), HCM Office: 20th Floor, E Town Central - 11 Doan Van Bo, Ward 13, District 4; Hanoi office: 8th Floor, V Building, 125-127 Ba Trieu St, Hai Ba Trung District","KEY RESPONSIBILITIES
Business Development (Customer Acquisition)
• Lead Generation & Outreach: Proactively identify and engage with potential B2B customers through various channels, including email, calls, and chat. Consistently follow up with leads to nurture relationships and convert them into qualified opportunities.
• Needs Assessment: Employ active listening and strategic questioning to uncover customer needs, challenges, and concerns.
• Objection Handling & Trust Building: Address customer objections effectively, providing clear and
persuasive responses to build trust and confidence.
• Proposal & Closing: Based on customer’s demand, propose proper solution and guide customer to complete the order.

Customer Support
• Support onboarding process: Complete PO, guide customers for onboarding process of platform
• Customer success: Follow up and assist customer to utilize platform effectively.
• Propose additional solution to lead customer to succeed their hiring.
Ad-hoc Tasks: Undertake other duties as assigned by 10% management.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Cung cấp nhân lực,Không hiển thị,Cử nhân,Không hiển thị,Không hiển thị,9:00 - 18:00,Mới Tốt Nghiệp,"Business Development, Customer Support, Sales, Sales Support, Telesales",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Cung cấp nhân lực, Business Development, Customer Support, Sales, Sales Support, Telesales, Navigos Group, Hồ Chí Minh"
Chuyên Viên Mua Hàng (Thành thạo Tiếng Trung),Navigos Search,Thương lượng,"Hưng Yên, Hung Yen","Khách hàng của Navigos là 1 công ty sản xuất mới chuẩn bị thành lập nhà máy ở Hưng Yên cần tuyển Chuyên viên mua hàng - sẽ đi làm sau Tết (dự kiến tháng 3)

MỤC TIÊU CÔNG VIỆC: Phụ trách toàn bộ hoạt động mua hàng trong nước và một phần mua hàng quốc tế cho nhà máy sản xuất.

TRÁCH NHIỆM CHÍNH
1. Mua hàng & phát triển nhà cung cấp
• Tìm kiếm, đánh giá và phát triển hệ thống nhà cung cấp nguyên vật liệu, linh kiện, vật tư bao bì tại Việt Nam; ưu tiên khu vực Hưng Yên, Hà Nội, Hải Phòng và lân cận.
• Thực hiện đầy đủ quy trình mua hàng: hỏi giá, so sánh giá, đàm phán, lựa chọn nhà cung cấp phù hợp về chi phí – chất lượng – thời gian giao hàng.
• Soạn thảo, đàm phán và theo dõi hợp đồng mua hàng, xử lý các vấn đề phát sinh như chậm tiến độ, sai chất lượng.

2. Giao tiếp & làm việc với nhà cung cấp
• Sử dụng tiếng Trung và tiếng Việt trong toàn bộ hoạt động mua hàng: trao đổi, đàm phán, xác nhận đơn hàng, hợp đồng.
• Phối hợp với các nhà cung cấp nước ngoài khi cần; tiếng Anh cơ bản là lợi thế.

3. Mua hàng quốc tế & nhập khẩu
• Thực hiện và theo dõi hoạt động nhập khẩu, nắm vững quy trình hải quan, chứng từ, C/O, chính sách thuế liên quan.
• Phối hợp với logistics và các bên liên quan để đảm bảo thông quan đúng tiến độ, tuân thủ pháp luật.

4. Quản lý tồn kho & kế hoạch mua hàng
• Lập kế hoạch mua hàng dựa trên kế hoạch sản xuất của nhà máy, đảm bảo không thiếu hụt hoặc tồn kho dư thừa.
• Theo dõi số lượng tồn kho, sử dụng thành thạo hệ thống ERP và các công cụ quản lý liên quan.

5. Tuân thủ pháp lý & quản trị rủi ro
• Đảm bảo hoạt động mua hàng tuân thủ quy định pháp luật Việt Nam (hóa đơn, tư cách pháp lý nhà cung cấp, thuế…).
• Nhận diện rủi ro về chất lượng – tiến độ – uy tín nhà cung cấp và xây dựng phương án dự phòng (nhà cung cấp thay thế).

6. Các nhiệm vụ khác
• Phối hợp tốt với các bộ phận liên quan (sản xuất, kế hoạch, kế toán…).
• Thực hiện các nhiệm vụ khác theo phân công của quản lý.","• Có kinh nghiệm mua hàng trong môi trường doanh nghiệp sản xuất.
• Sử dụng thành thạo tiếng Trung trong công việc (nghe – nói – đọc – viết).
• Hiểu rõ thị trường nhà cung cấp tại Việt Nam và quy trình mua hàng thực tế.
• Có khả năng làm việc độc lập, chịu áp lực và tinh thần trách nhiệm cao.",,,,,,,,,,,,,,,,,"Hành Chính Văn Phòng, Thu Mua, Sản xuất, Purchasing, Procurement, Mua Hàng, Chinese, Navigos Search, Hưng Yên"
Telesales Executive (Work Remotely),Aetherion Dataworks Sdn Bhd (formerly known as Alphatel Global Sdn Bhd),14tr-16tr ₫/tháng,"Ha Noi, Vietnam, Ho Chi Minh, Vietnam, Danang, Vietnam","Job Descriptions:
• Conduct outbound calls and use social platforms to personally welcome newly registered
customers & use closing techniques to persuade customers to purchase our product.
• Develop and execute strategies to work on finding a potential customer through various
channels including call and social media to boost sales.
• Stay informed about industry trends and competition to adjust strategies accordingly to
achieve monthly target.
• Seek feedback from customers to have sight on their participation journey, keep record of
insights to optimize future acquisition strategies.
• Handling acknowledging rejections and provide alternative approach even in difficult
situations.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Kinh Doanh > Bán Hàng Qua Điện Thoại,Khác,1,Cử nhân,20-35,3,11:00 - 20:00,Nhân viên,"Bán hàng, Kinh Doanh, Sales, Telesales",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - CN,Hợp đồng thời vụ,"Kinh Doanh, Bán Hàng Qua Điện Thoại, Khác, Bán hàng, Kinh Doanh, Sales, Telesales, Aetherion Dataworks Sdn Bhd (formerly known as Alphatel Global Sdn Bhd), Hà Nội, Hồ Chí Minh, Đà Nẵng"
QC Supervisor Market Research (Fieldwork & Data),"Asia Plus Vietnam Co., Ltd (Q&me)",15tr-22tr ₫/tháng,"6th Floor, Phuong Long building, 506 Nguyen Dinh Chieu Street, 6th Floor, Phuong Long building, 506 Nguyen Dinh Chieu street, Ward 4, District 3, HCM City, Vietnam","QC Supervisor chịu trách nhiệm triển khai và giám sát hoạt động Quality Check (QC) cho các dự án nghiên cứu thị trường, đảm bảo chất lượng fieldwork, độ chính xác dữ liệu, tiến độ QC và tuân thủ quy trình nội bộ.
Vị trí mang tính hands-on, vừa làm vừa giám sát.

a. QC dự án & Fieldwork (≈60%):
o Tham gia brief dự án với CS/Research để nắm rõ mục tiêu, phương pháp và yêu cầu QC.
o Soạn và triển khai Back-checking guideline / QC checklist / QC form.
o hân công công việc cho QC checker (nội bộ & cộng tác viên) và theo sát tiến độ hàng ngày.
o Đảm bảo
- Quali: QC 100%
- Quanti: theo tỷ lệ dự án/khách hàng
o Thực hiện double-check, phát hiện và báo cáo kịp thời lỗi fieldwork, gian lận, rủi ro chất lượng.

b. Kiểm soát dữ liệu & hệ thống (≈20%):
o Kiểm tra database đáp viên, hình ảnh, ghi âm, tài liệu liên quan.
o Đảm bảo kết quả QC được input đầy đủ, chính xác và đúng hạn vào hệ thống (KDMA hoặc hệ thống nội bộ).
o Phối hợp với Fieldwork/Data team xử lý các trường hợp dữ liệu bất thường.

c. Quản lý QC checker & hỗ trợ chi phí (≈20%):
o Theo dõi, đánh giá hiệu quả làm việc của QC checker theo từng dự án.
o Đề xuất tiếp tục/loại QC checker không đạt yêu cầu.
o Kiểm tra bảng công, hỗ trợ xác nhận chi phí QC checker.
o Báo cáo tiến độ QC và các vấn đề ảnh hưởng timeline/chi phí.

4. KPIs CHÍNH:
o QC hoàn thành đúng timeline.
o Tỷ lệ lỗi fieldwork & dữ liệu thấp
o Hạn chế re-check / rework.
o QC checker tuân thủ quy trình QC.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,"Tiếp Thị, Quảng Cáo/Truyền Thông > Nghiên Cứu & Phân Tích Thị Trường",Nghiên cứu,3,Không giới hạn,25-40,Không hiển thị,9:00 - 18:00,Nhân viên,"Basic English, Excel Proficiency, Market Research, Project Management, Site Supervision",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - CN,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Nghiên Cứu & Phân Tích Thị Trường, Nghiên cứu, Basic English, Excel Proficiency, Market Research, Project Management, Site Supervision, Asia Plus Vietnam Co., Ltd (Q&me), Hồ Chí Minh"
Tư Vấn Trực Tuyến,Nha khoa Nam Anh,Từ 15tr ₫/tháng,"185 Ngô Thị Thu Minh, Phường Tân Sơn Hoà","Tư vấn trực tuyến: Tiếp nhận và phản hồi nhanh chóng các yêu cầu từ khách hàng nước ngoài qua các kênh online
• Báo giá & Lên kế hoạch sơ bộ: Dựa trên hình ảnh X-quang hoặc mô tả của khách hàng, phối hợp với Bác sĩ để đưa ra phác đồ điều trị dự kiến, thời gian cần thiết ở Việt Nam và bảng báo giá chi tiết bằng tiếng Anh.
• Chốt lịch hẹn: Thuyết phục khách hàng đặt lịch hẹn, hỗ trợ khách hàng trong quá trình ra quyết định.
• Hỗ trợ hậu cần: Hỗ trợ khách hàng các thông tin phi chuyên môn để chuẩn bị cho chuyến đi (visa, gợi ý khách sạn gần phòng khám, dịch vụ đưa đón sân bay)
• Chăm sóc khách hàng: Duy trì liên lạc trước, trong và sau khi khách hàng đến Việt Nam để đảm bảo trải nghiệm tốt nhất",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Dịch vụ Y tế/Chăm sóc sức khỏe,1,Cử nhân,Không hiển thị,1,08:00 - 18:00,Nhân viên,"Hiểu Biết Tâm Lý, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Tư Duy Dịch Vụ",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T7,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Dịch vụ Y tế/Chăm sóc sức khỏe, Hiểu Biết Tâm Lý, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Tư Duy Dịch Vụ, Nha khoa Nam Anh, Hồ Chí Minh"
Kế Toán Trưởng (Tiếng Trung Tốt),Navigos Search,Thương lượng,"Nhà máy Hưng Yên, Hung Yen","Khách hàng của Navigos Search là một nhà máy mới của Đài đang set up tại Hưng Yên, dự kiến đi vào hoạt động vào giữa năm 2026 cần tuyển vị trí ""Kế toán trưởng"" với yêu cầu sau:

* Báo cáo cho Giám đốc Tài chính (Trụ sở Trung Quốc)

MỤC TIÊU VỊ TRÍ
Chịu trách nhiệm toàn bộ hoạt động kế toán – tài chính của nhà máy tại Việt Nam, đảm bảo hệ thống tài chính minh bạch, kiểm soát chi phí hiệu quả và tuân thủ pháp luật.

NHIỆM VỤ CHÍNH
- Phụ trách công tác hạch toán và quản lý tài chính hằng ngày.
- Kiểm soát chi phí, giá thành sản xuất.
- Quản lý công nợ phải thu, phải trả.
- Xây dựng hệ thống quản lý tài chính và quy trình kế toán.
- Thực hiện kê khai, quyết toán thuế.
- Lập báo cáo tài chính và báo cáo quản trị.
- Phối hợp kiểm toán nội bộ và bên ngoài.
- Quản lý đội ngũ kế toán.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Điện/Điện tử,Không yêu cầu,Không giới hạn,35-40,Không hiển thị,,Trưởng phòng,"Chinese, Tiếng Trung, Chief Accountant Certificate, Accounting, Kế Toán Trưởng",Tiếng Trung Quốc,Người Việt Nam,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Điện/Điện tử, Chinese, Tiếng Trung, Chief Accountant Certificate, Accounting, Kế Toán Trưởng, Navigos Search, Hưng Yên"
Trưởng Phòng Nhân Sự (Tiếng Trung Tốt),Navigos Search,Thương lượng,"Nhà máy Hưng Yên, Hung Yen","Khách hàng của Navigos Search là một nhà máy mới đang set up tại Hưng Yên, dự kiến sẽ đi vào sản xuất giữa năm 2026 cần tuyển vị trí ""Trưởng phòng nhân sự"" với yêu cầu sau:

• Mục tiêu vị trí: Chịu trách nhiệm xây dựng và quản lý toàn bộ hệ thống nhân sự của nhà máy Arcana tại Việt Nam, đảm bảo cung ứng nguồn lực, phát triển đội ngũ và tuân thủ pháp luật.

• Nhiệm vụ chính:
1. Tuyển dụng & Hoạch định nhân sự
- Xây dựng kế hoạch tuyển dụng theo nhu cầu phát triển.
- Mở rộng kênh tuyển dụng, sàng lọc và đánh giá ứng viên.
- Đảm bảo cung ứng kịp thời nguồn nhân lực chất lượng.

2. Đào tạo & Phát triển
- Xây dựng hệ thống đào tạo.
- Tổ chức đào tạo hội nhập, chuyên môn và phát triển nghề nghiệp.
- Xây dựng lộ trình thăng tiến cho nhân viên.

3. Quản lý quan hệ lao động
- Thiết lập cơ chế giao tiếp nội bộ.
- Giải quyết tranh chấp lao động, xây dựng môi trường ổn định.

4. Văn hóa doanh nghiệp
- Thúc đẩy giá trị cốt lõi.
- Tổ chức hoạt động gắn kết nội bộ.

5. Hệ thống & Quy trình
- Chuẩn hóa quy trình nhân sự.
- Hoàn thiện chính sách quản lý.

6. Đánh giá hiệu suất & đãi ngộ
- Xây dựng hệ thống KPI.
- Đánh giá định kỳ, đề xuất khen thưởng – kỷ luật.

7. Lương, phúc lợi & tuân thủ
- Quản lý C&B.
- Đảm bảo tuân thủ luật lao động Việt Nam.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,Điện/Điện tử,Không yêu cầu,,,,,Trưởng phòng,"Human Resources, HR, Human Resources Operation, Chinese, Tiếng Trung",Tiếng Trung Quốc,Người Việt Nam,,,,,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Điện/Điện tử, Human Resources, HR, Human Resources Operation, Chinese, Tiếng Trung, Navigos Search, Hưng Yên"
"Senior Officer, Claims (Assessor)",FWD Vietnam Life Insurance Company Limited,Thương lượng,"Head Office - HCM, 11th Floor, Diamond Plaza Building, 34 Le Duan Street, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam","PURPOSE
- Directly manage & handle assigned claims, ensure claims to be handled properly and effectively in line with T&C and procedures;
- Support Claim Assessor Manager in assessment quality, meet performance of assessment Team;

KEY ACCOUNTAIBILITIES
- Review, analysis and make decision on claim within own authority with productivity/ efficiency in targets;
- Meet the quality benchmark in claim decision based on quality score, error rate and different decision percentage;
- Support Claim Assessor Manager on setting up practices, procedural manuals to guide the Team in daily operations to bring good experiences to customer on claim services;
- Contribute to build up and improve Claims workflow to help daily operation of faster, more accurate and convenient;
- Handle claim complaints effectively in line with company guidelines and give customer satisfaction;
- Incorporate with Sales Force to educate, support for sales process along with relevant stakeholders.
- Execute UAT (User Acceptance Testing) to verify claims system performance;
- Review and contribute opinions on new products.
- Other tasks as assigned.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Bảo Hiểm > Bồi Thường Bảo Hiểm,Bảo hiểm,4,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Insurance Claims, Claims Analysis, Insurance Underwriting, Medical Doctor",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Bảo Hiểm, Bồi Thường Bảo Hiểm, Bảo hiểm, Insurance Claims, Claims Analysis, Insurance Underwriting, Medical Doctor, FWD Vietnam Life Insurance Company Limited, Hồ Chí Minh"
[Food-Binh Duong] Production Control Assistant Manager (Cost & Inventory),Navigos Search,Thương lượng,"Binh Duong, Vietnam, Hanoi / HCMC","Job Responsibilities:
- Calculate and control manufacturing costs and prepare COGM reports
- Analyze cost variances, material consumption, and production efficiency
- Manage and control factory inventory (RM, WIP, FG) to support production and sales
- Coordinate with Accounting, Production, and Warehouse to ensure data accuracy and consistency
- Participate in stocktakes, internal audits, and external audits and explain inventory differences
- Maintain accurate and timely ERP data related to costing, inventory, and production
- Supervise production planning activities and manage the Production Control team",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,21/01/2026,Sản Xuất > Phân Tích Sản Xuất,Sản xuất,3,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Phân Tích Chi Phí Sản Xuất, ERP System Software, Production plan",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Sản Xuất, Phân Tích Sản Xuất, Sản xuất, Phân Tích Chi Phí Sản Xuất, ERP System Software, Production plan, Navigos Search, Bình Dương"
