Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Nhân Viên Môi Trường - EHS Staff / Environment Staff,Lixil Vietnam Corporation,Thương lượng,"Thôn Yên Bình, Xã Gia Lâm, TP Hà Nội, Dương Xá, Gia Lâm, Hanoi, Vietnam","1. Nắm vững quy định của pháp luật về An toàn, Sức khỏe, Môi trường, Hóa chất, Năng lượng. Định kỳ cập nhật các quy định mới, đánh giá ảnh hưởng, đào tạo, hướng dẫn triển khai các hoạt động cải tiến đảm bảo tuân thủ quy định pháp luật. 
2. Lập các hồ sơ, báo cáo về An toàn, Sức khỏe, Môi trường, Hóa chất định kỳ, đột xuất trình nộp cơ quan nhà nước có thẩm quyền;
3. Triển khai việc thực hiện các mục tiêu, chỉ tiêu về EHS, các chương trình hành động, cải tiến để đạt mục tiêu đề ra.
4. Xây dựng nội quy, quy trình, biện pháp đảm bảo An toàn, sức khỏe, môi trường, hóa chất, năng lượng;
5. Tham gia xây dựng, triển khai thực hiện đánh giá rủi ro, kế hoạch, biện pháp, phòng ngừa rủi ro, kế hoạch biện pháp UPSC môi trường, sự cố hóa chất.
6. Kiểm tra, giám sát, khắc phục các tồn tại liên quan đến An toàn, Sức khỏe, Môi trường, Hóa chất, Năng lượng bảo đảm hoạt động tuân thủ pháp luật, tập đoàn về EHS ở các nhà máy.
7. Đo đạc, kiểm tra, đánh giá các yếu tố nguy hiểm, có hại ảnh hưởng đến điều kiện làm việc của CNV (Nhiệt độ, bụi, tiếng ồn, hơi khí độc…); tổng hợp đưa ra các giải pháp cải tiến đảm bảo điều kiện cho người lao động.
8. Tổ chức điều tra, báo cáo tai nạn lao động, tai nạn giao thông, sự cố mất an toàn; tổng hợp, thống kê các tồn tại và theo dõi việc thực hiện các giải pháp khắc phục phòng ngừa cho đến khi hoàn thành.
9. Tổ chức, triển khai kiểm tra an toàn, đánh giá rủi ro, đánh giá an toàn máy móc thiết bị; đánh giá an toàn trước khi thực hiện công việc không thường xuyên, kiểm tra, đánh giá ảnh hưởng đến lĩnh vực an toàn khi triển khai các dự án mới …",,,,,,,,,,,,,,,,,,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Sản xuất, Environment, Environmental Safety, Môi Trường, Luật Môi Trường, EHS, Lixil Vietnam Corporation, Hà Nội"
Marketing Manager - FMCG,Navigos Search,"$ 1,500-1,800 /tháng","HCMC Office, HCMC","Key Responsibilities
• Develop and implement brand strategies, including product proposals, concept creation, and consumer insights research.
• Lead packaging design development and coordinate packaging material creation.
• Plan, execute, and evaluate advertising and promotional campaigns to strengthen brand awareness and market presence.
• Collaborate with cross-functional teams to ensure brand consistency and effective go-to-market execution.
• Manage and develop a marketing team (currently 2 Supervisors and 1 Staff, with expansion planned).
• Provide strategic input to senior management and contribute to overall business growth.","Must Have
• Minimum 5 years of marketing experience in FMCG, ideally within the processed food sector.
• Strong expertise in brand management, including product ideation, concept development, consumer research, packaging design, and execution of advertising strategies.
• Proficiency in business communication in English (Intermediate level or above).
• Experience working in a Japanese company or similar structured corporate environment.
• Current or recent role as Manager or Assistant Manager with proven people management experience.
Preferred (Better to Have)
• Hands-on experience in digital advertising and digital marketing campaigns.",12/09/2025,"Tiếp Thị, Quảng Cáo/Truyền Thông > Tiếp Thị",Hàng tiêu dùng,5,Cử nhân,30-40,1,9:00 - 18:00,Trưởng phòng,"Brand Management, Consumer Research, Digital Marketing, New Product Development, Packaging Design",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Hàng tiêu dùng, Brand Management, Consumer Research, Digital Marketing, New Product Development, Packaging Design, Navigos Search, Hồ Chí Minh"
Trưởng Phòng Tài Chính Kế Toán (làm Việc Tại Nhà Máy Tại Bình Phước) - 财务主管 / 财务经理,Navigos Search,"$ 2,000-3,000 /tháng","KCN Becamex Bình Phước, Chơn Thành, Bình Phước, HCMC","Mô tả công việc:
• Chịu trách nhiệm toàn bộ công tác quản lý tài chính của công ty con tại Việt Nam, đảm bảo tuân thủ Chuẩn mực Kế toán Việt Nam (VAS) và các quy định về thuế.
• Tính toán chính xác tiền lương nhân viên tại Việt Nam và xử lý kê khai thuế thu nhập cá nhân.
• Quản lý việc phát hành hóa đơn và khấu trừ thuế đầu vào tại Việt Nam.
• Lập báo cáo tài chính hàng tháng cho công ty con tại Việt Nam.
岗位职责：
1、• 全面负责越南子公司的财务管理工作，确保符合越南会计准则（VAS）及税务合规要求；
2、• 准确核算越南员工薪资，并处理个人所得税申报；
3、• 管理越南地区发票开具及进项税抵扣；
4、• 编制并提交越南子公司月度财务报表；
5、• 与总部及相关部门保持良好沟通，确保财务信息及时、准确、透明。","• Tốt nghiệp đại học trở lên chuyên ngành Tài chính, Kế toán hoặc các ngành liên quan, có chứng chỉ hành nghề kế toán tại Việt Nam.
• Tối thiểu 3 năm kinh nghiệm làm việc trong lĩnh vực tài chính kế toán tại Việt Nam, am hiểu chuẩn mực VAS và quy trình kê khai thuế.
• Thành thạo phần mềm kế toán tại Việt Nam (MISA/FAST).
• Có khả năng làm việc song ngữ Trung – Việt, có thể độc lập hoàn thành dịch và lập báo cáo tài chính.
1. • 本科及以上学历，财务、会计相关专业，持有越南会计从业资格证书；
2. • 具备 3 年以上越南财务管理经验，熟悉 VAS 准则及税务申报流程；
3. • 熟练使用越南本地财务软件（如 MISA / FAST）进行账务处理；
4. • 具备中越双语工作能力，能够独立完成财务报告编制与翻译；
5. • 工作细致严谨，具备较强的沟通协调能力与团队合作精神.",12/09/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Hàng tiêu dùng,3,Cử nhân,30-50,1,9:00 - 18:00,Trưởng phòng,"Chinese & Mandarin Speaking, Fast, Fast, Fast, Kế Toán, Misa, Tài Chính",Tiếng Trung Quốc,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Hàng tiêu dùng, Chinese & Mandarin Speaking, Fast, Fast, Fast, Kế Toán, Misa, Tài Chính, Navigos Search, Bình Phước"
Certification - Chuyên Viên Chứng Từ,CÔNG TY TNHH YAOYAO VIETNAM INFO TECH,15tr-20tr ₫/tháng,"Nguyen Van Troi, Phu Nhuan, HCMC, Phú Nhuận, Thành phố Hồ Chí Minh, Viet Nam","1. Main Responsibility:
• Làm thủ tục thông quan (tờ khai điện tử VNACC) các loại hình xuất nhập khẩu; tra mã HS code hàng hóa.
• Chịu trách nhiệm thông tin, cập nhật các quy định của nhà nước liên quan đến tính chất hoạt động kinh doanh của công ty
• Giải quyết những phát sinh xảy ra trong quá trình làm thủ tục hải quan của đơn hàng.
• Hỗ trợ dịch vụ hải quan về hồ sơ các vấn đề cần thiết.
• Chuẩn bị, kiểm tra giấy tờ, Làm thủ tục hải quan hàng nhập, chủ yếu về hàng điện gia dụng
• Phụ trách chuẩn bị hồ sơ, đăng ký, làm kiểm tra chất lượng nhà nước : QCVN4,QCVN9, tự công bố sản phẩm...
• Theo dõi và thống kê chi phí của hoá đơn thanh toán.
• Thống kê, quản lý tình hình tiến độ hàng nhập và kiểm tra chất lượng
• Các công việc liên quan khác.
• Carry out customs clearance procedures (VNACC electronic declaration) for all types of import and export; Look up HS code of goods.
• Responsible for information and updates on state regulations related to the nature of the company's business activities
• Resolve problems that arise during the customs clearance process of the order.
• Support customs services with documents and necessary issues
• Prepare and check documents, and carry out customs procedures for imported goods, mainly for household electrical goods
• In charge of preparing documents, registering, doing state quality inspection: QCVN4, QCVN9, self-declaration of products...
• Track and collect cost statistics on payment invoices.
• Statistics, management of imported goods progress, and quality inspection
• Other related jobs.","• Tốt nghiệp cao đẳng trở lên chuyên ngành: kinh tế, ngoại thương, xuất nhập khẩu, logistics, quản trị kinh doanh,…
• Có kinh nghiệm tối thiểu 01 năm trong lĩnh vực forwarder, logistics. Đã làm ở các công ty thương mại điện tử là một lợi thế.
• Cẩn thận, trung thực, kỹ tính, nhanh nhẹn, ham học hỏi, chịu khó, khả năng giao tiếp tốt.
• Kỹ năng hợp tác làm việc nhóm tốt, sẵn sàng làm việc với áp lực công việc,
• Ngoại ngữ: tiếng Anh hoặc tiếng Trung (viết, nghe, nói thành thạo).
• Graduated from college or higher majoring in economics, foreign trade, import-export, logistics, business administration
• English or Chinese (written, listening, speaking fluently).
• At least 01 to 02 years of experience in forwarder and logistics, having worked at e-commerce companies is an advantage
• (Careful, honest, meticulous, agile, eager to learn, hard-working, good communication ability.)
• Good teamwork skills, willing to work under pressure, sticking with the company)",12/09/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Xuất Nhập Khẩu & Thủ Tục Hải Quan,Nhập khẩu/Xuất khẩu,1,Cao đẳng,Không hiển thị,1,9AM - 6PM,Nhân viên,"Communication, Customs Clearance, Logistics Training, Teamwork, Hs Code Lookup",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Nhập khẩu/Xuất khẩu, Communication, Customs Clearance, Logistics Training, Teamwork, Hs Code Lookup, CÔNG TY TNHH YAOYAO VIETNAM INFO TECH, Hồ Chí Minh"
Legal Manager (Payment/banking/fintech),Alliex Vietnam JSC,"$ 1,500-2,500 /tháng","Friendship Tower, Lê Duẩn, Bến Nghé, District 1, Ho Chi Minh City, Vietnam, Unit 4301/4308, 43rd Floor, Keangnam Hanoi Landmark Tower 72, Lot E6, Cau Giay New Urban Area, Me Tri Ward, Nam Tu Liem District, Hanoi, Vietnam","DUTIES AND RESPONSIBILITIES

1. Contract management: Draft and review all kinds of commercial contracts and legal documents related to or required for the Company’s operation.

2. Regulatory monitoring: Follow up and update the Company on any new laws and regulations that are related to or may have any impacts to the company’s business.

3. Legal advisory: Advise the Company and its various business units on legal matters and mitigate legal risks (if any) to the business; prepare and submit licensing applications to relevant authorities to ensure the satisfaction of the company business with applicable laws and regulations.

4. Compliance: Ensure the Company is conducting its business in full compliance with all local laws and regulations, professional standards, business practices, and internal rules, including anti-money laundering and anti-bribery and corruption ones.

5. Litigation: Advise and assist the Company in dealing with potential disputes with business partners, suppliers and users.","Education:
- Bachelor degree and above

Experience:
1. Degree in law or Master of law;
2. At least 5 years in a legal manager/supervisor position in an international company (bank, fintech, insurance and financial institutions) is a must.
3. Can communicate in English

Knowledge and Skills:
- Critical and logical thinking;
- Proven ability to proactively provide insightful and timely legal support to stakeholders across a functionally;
- Excellent verbal and written communication skills;
- Strong team player, flexible, international, open minded person, stress resistant, resilient, able to work in a fast-moving and high-pressure environment",12/09/2025,Pháp Lý > Luật Lao động/Hưu Trí,Tài Chính,5,Cử nhân,15-60,1,9:00 - 18:00,Nhân viên,"Compliance, Contract Management, Critical Thinking, Legal Advise, Regulatory Management",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Pháp Lý, Luật Lao động/Hưu Trí, Tài Chính, Compliance, Contract Management, Critical Thinking, Legal Advise, Regulatory Management, Alliex Vietnam JSC, Hồ Chí Minh"
Customer Service Executive - Chuyên Viên Dịch Vụ Khách Hàng (1 Year Contract),Lotte Shopping Plaza Vietnam,Thương lượng,"Lotte Department Store, Lotte Center Hanoi, 1F - 6F, Lotte Department Store, Lotte Center Hanoi Building, 54 Lieu Giai, Cong Vi ward, Ba Dinh District, Hanoi City, Viet Nam.","1. Customer Support and Care
• Receive, handle and address customer complaints via direct interations, phone, email, social media, etc.
• Report issues immediately and collaborate with other departments/ teams for resolution.
• Follow up & collect customer feedback after resolving complaints.

2. Service Supervision and Improvement
• Oversee service areas – Customer Contact Points (Cashier, Service Lounge, Kid’s Lounge, AvenueL Lounge, etc.).
• Conduct daily checks on Lotte staff & Brand staff appearance, performance, store hygiene & provide guidance to improve service.
• Proactively contribute ideas to improve the quality of customer service.
• Prepare reports, campaign as CS Manager required.

3. Staff Training and Management
• Train new Lotte staff & Brand staff on service via Service Mind Training Course.
• Update training materials and create new training course (if any).
• Manage & monitor the performance & status of brand staff.","• Bachelor’s degree, prefer ideally in a relevant field.
• Minimum 01 year of experiences, prefer practical experience related to Retail, Customer Service, Hospitality, Airways, etc.
• Strong customer-centric mindset with good ethical standards.
• Proficiency in Vietnamese and English (both spoken & written)
• Excellent communication, problem-solving, and analytical skills.

Benefit:
• Attractive salary package with 13th-month salary and annual reviews.
• Clear career path with a transparent performance evaluation system
• Comprehensive training program (offline, online, hybrid) and customized departmental training (On-the-Job, Internal system, etc.)
• Insurance policy: Health insurance; Social insurance; Unemployment insurance, and PVI Insurance for employees and family members
• Paid annual leave: 12 days plus 2-3 additional summer leaves.
• Free lunch at the canteen, Free motorbike parking, and Taxi card for business commutes.
• Baby birth gift, Birthday gift, Marriage allowance, and Bereavement allowance.
• Annual health check-up.
• Loyalty rewards for milestones (e.g., 5, 10 .... years of service).",12/09/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Bán lẻ/Bán sỉ,1,Cử nhân,Không hiển thị,Không hiển thị,08:30 - 17:30,Nhân viên,"Customer Support, Problem-solving, Communication, Customer Centric, Hospitality",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Bán lẻ/Bán sỉ, Customer Support, Problem-solving, Communication, Customer Centric, Hospitality, Lotte Shopping Plaza Vietnam, Hà Nội"
Nhân Viên An Toàn Lao Động HSE (Upto $1200),"Neweb Vietnam CO.,LTD (WNC)","$ 500-1,200 /tháng","KCN Đồng Văn III, Duy Tiên, Hà Nam, Lô đất CN01, Khu công nghiệp Đồng Văn III, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam","• Thực hiện các hoạt động bảo vệ môi trường định kỳ, định kỳ báo cáo cơ quan có thẩm quyền xem xét đảm bảo tuân thủ quy định.
• Kiểm tra, giám sát việc thực hiện các vấn đề quản lý bảo vệ môi trường tại chỗ để bảo đảm thực hiện kiểm soát, tránh ô nhiễm.
• Xây dựng phương án dự phòng sự cố ô nhiễm nhằm giảm thiểu thương vong, thiệt hại do thiên tai và tiền phạt.
• Đẩy mạnh hoạt động của ủy ban bảo vệ môi trường và thường xuyên rà soát các kế hoạch quản lý, kế hoạch phòng chống thiên tai và các chỉ số hoạt động để bảo đảm hoàn thành mục tiêu hàng năm.","• Am hiểu pháp luật lao động, các văn bản quy phạm pháp luật, nghị quyết, nghị định, an toàn vệ sinh lao động, phòng chống cháy nổ và các quy định khác...
• Có từ 1 năm kinh nghiệm làm việc ở vị trí tương đương
• Tiếng Trung tốt
• Chấp nhận ứng viên chưa có kinh nghiệm

*** PHÚC LỢI
• Mức lương cạnh tranh, hấp dẫn (Thu nhập xứng đáng với ứng viên có năng lực)
• Thưởng hiệu suất, thưởng học tập và các khoản thưởng khác theo quy định công ty
• Thưởng tháng lương thứ 13 + thưởng theo tình hình hoạt động kinh doanh của công ty
• Thử việc nhận 100% lương
• Tăng lương hàng năm (Nếu bạn thể hiện tốt sẽ được đề xuất linh động trong quá trình làm việc)
• Chế độ bảo hiểm đầy đủ theo quy định của nhà nước ngay khi bạn gia nhập WNC
• Cơ hội học hỏi, làm việc và phát triển trong công ty đa quốc gia
• Chính sách đào tạo bài bản, rõ ràng phù hợp với quá trình phát triển của nhân sự
• 12 ngày nghỉ phép năm kèm các chế độ nghỉ khác như Nghỉ dưỡng đặc biệt / Nghỉ chăm vợ sinh/ Chăm sóc gia đình / Nghỉ ngày đèn đỏ đối với đồng nghiệp nữ…
• Tham gia tổng kết cuối năm, ngày hội gia đình, tour du lịch hàng năm, hội thi thể thao, tiệc Giáng sinh, lễ hội khác… cùng công ty
• Nghỉ 2 thứ 7/ tháng và tất cả các CN",12/09/2025,Kiến Trúc/Xây Dựng > An Toàn Lao Động,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Chinese, HSE, An Toàn Lao Động, Bảo Hộ Lao Động, Quản Lý Môi Trường",Tiếng Trung Quốc,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Sản xuất, Chinese, HSE, An Toàn Lao Động, Bảo Hộ Lao Động, Quản Lý Môi Trường, Neweb Vietnam CO.,LTD (WNC), Hà Nam"
Kỹ Sư AOI,"Neweb Vietnam CO.,LTD (WNC)",Thương lượng,"KCN Đồng Văn III, Duy Tiên, Hà Nam, Lô đất CN01, Khu công nghiệp Đồng Văn III, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam","• Vận hành, giám sát, tối ưu hóa thiết bị SPI/AOI
• Lên kế hoạch kiểm tra, bảo dưỡng thiết bị định kỳ
• Thực hiện các thao tác thay đổi dây chuyền
• Phân tích dữ liệu, hiệu chỉnh máy
• Thực hiện các báo cáo cải thiện liên quan","*** YÊU CẦU
• Có khả năng diễn đạt văn bản và viết báo cáo tốt
• Có khả năng phân tích và xử lý dữ liệu, biểu đồ tốt
• Có khả năng phân tích và xử lý sự cố bất thường trên dây chuyền SX
• Tốt nghiệp đại học trở lên hoặc có kinh nghiệm làm việc trong ngành hơn 2 năm (thành thạo sử dụng TRI AOI & SPI của các hang Tri/Parmi)
• Chưa có kinh nghiệm sẽ được đào tạo
• Tốt nghiệp Cao Đẳng - Đại học trở lên
• Ưu tiên có thêm ngoại ngữ Anh hoặc Trung

*** PHÚC LỢI
• Mức lương cạnh tranh, hấp dẫn (Thu nhập xứng đáng với ứng viên có năng lực)
• Thưởng hiệu suất, thưởng học tập và các khoản thưởng khác theo quy định công ty
• Thưởng tháng lương thứ 13 + thưởng theo tình hình hoạt động kinh doanh của công ty
• Thử việc hưởng 100% lương
• Tăng lương hàng năm (Nếu bạn thể hiện tốt sẽ được đề xuất linh động trong quá trình làm việc)
• Chế độ bảo hiểm đầy đủ theo quy định của nhà nước ngay khi bạn gia nhập WNC
• Cơ hội học hỏi, làm việc và phát triển trong công ty đa quốc gia
• Chính sách đào tạo bài bản, rõ ràng phù hợp với quá trình phát triển của nhân sự
• 12 ngày nghỉ phép năm kèm các chế độ nghỉ khác như Nghỉ dưỡng đặc biệt / Nghỉ chăm vợ sinh/ Chăm sóc gia đình / Nghỉ ngày đèn đỏ đối với đồng nghiệp nữ…
• Tham gia tổng kết cuối năm, ngày hội gia đình, tour du lịch hàng năm, hội thi thể thao, tiệc Giáng sinh, lễ hội khác… cùng công ty
• Nghỉ 2 thứ 7/ tháng và tất cả các CN",12/09/2025,Sản Xuất > Vận Hành Máy Móc,Sản xuất,2,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Phân Tích Dữ Liệu, Vận Hành Thiết Bị, SPI, Quản Lý Dây Chuyền Sản Xuất",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Vận Hành Máy Móc, Sản xuất, Phân Tích Dữ Liệu, Vận Hành Thiết Bị, SPI, Quản Lý Dây Chuyền Sản Xuất, Neweb Vietnam CO.,LTD (WNC), Hà Nam"
Kỹ Sư Thiết Bị SMT,"Neweb Vietnam CO.,LTD (WNC)","Tới $ 1,200 /tháng","KCN Đồng Văn III, Duy Tiên, Hà Nam, Lô đất CN01, Khu công nghiệp Đồng Văn III, Phường Đồng Văn, Thị xã Duy Tiên, Tỉnh Hà Nam","- Phân tích nguyên nhân bất thường trên thiết bị đạt tiêu chuẩn SMT và đưa ra biện pháp khắc phục nhằm nâng cao năng suất
- Thiết lập các hoạt động tiêu chuẩn hóa cho thiết bị tiêu chuẩn SMT để giảm thiểu rủi ro hoạt động bất thường
- Làm quen với việc vận hành và ứng dụng các thiết bị tiêu chuẩn SMT để nâng cao năng lực chuyên môn
- Phát triển khả năng phân tích sự bất thường của đường dây chuyên dụng về mặt kỹ thuật (5W, các biện pháp đối phó ngắn hạn/dài hạn, vận hành và phòng ngừa song song) và giảm thời gian xử lý sự bất thường","*** YÊU CẦU
• Tốt nghiệp Cao Đẳng - Đại học trở lên
• Có kinh nghiệm làm việc trong ngành hơn 3 năm
• Tiếng Trung hoặc Tiếng Anh tốt
• Có khả năng phân tích và xử lý sự cố bất thường trên dây chuyền SX

*** PHÚC LỢI
• Mức lương cạnh tranh, hấp dẫn (Thu nhập xứng đáng với ứng viên có năng lực)
• Thưởng hiệu suất, thưởng học tập và các khoản thưởng khác theo quy định công ty
• Thưởng tháng lương thứ 13 + thưởng theo tình hình hoạt động kinh doanh của công ty
• Tăng lương hàng năm (Nếu bạn thể hiện tốt sẽ được đề xuất linh động trong quá trình làm việc)
• Chế độ bảo hiểm đầy đủ theo quy định của nhà nước ngay khi bạn gia nhập WNC
• Cơ hội học hỏi, làm việc và phát triển trong công ty đa quốc gia
• Chính sách đào tạo bài bản, rõ ràng phù hợp với quá trình phát triển của nhân sự
• 12 ngày nghỉ phép năm kèm các chế độ nghỉ khác như Nghỉ dưỡng đặc biệt / Nghỉ chăm vợ sinh/ Chăm sóc gia đình / Nghỉ ngày đèn đỏ đối với đồng nghiệp nữ…
• Tham gia tổng kết cuối năm, ngày hội gia đình, tour du lịch hàng năm, hội thi thể thao, tiệc Giáng sinh, lễ hội khác… cùng công ty
• Nghỉ 2 thứ 7/ tháng và tất cả các CN",12/09/2025,Sản Xuất > Vận Hành Máy Móc,Sản xuất,3,Cao đẳng,Không hiển thị,Không hiển thị,,Nhân viên,"Dây Chuyền Sản Xuất, Xử Lý Sự Cố, SMT Technology, SMT Production",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Vận Hành Máy Móc, Sản xuất, Dây Chuyền Sản Xuất, Xử Lý Sự Cố, SMT Technology, SMT Production, Neweb Vietnam CO.,LTD (WNC), Hà Nam"
"Expert, IT Administration",Techcombank,Thương lượng,"Head Office,14th Floor, Techcombank Tower, 191 Ba Trieu Street, Hai Ba Trung District, Hanoi, Head Office,14th Floor, Techcombank Tower, 191 Ba Trieu Street, Hai Ba Trung District, Hanoi, Vietnam","Job Purpose
The Job Holder: Responsible for coordinating and managing relationships with technology partners and
suppliers to ensure budget and operational efficiency and compliance
Key Accountabilities
1. Vendor risk management
- Assess risks and coordinate with related units to propose controls to minimize operational risks arising from contracts with IT vendors following bank-wide process
- Monitor risk control implementation of related units
- Manage vendor risk portfolio in bank-wide centralized database to provide periodical/ on demand report
- Follow up and collaborate with related units to resolve risk incidents related to IT vendor
2. Contract management
- Provide advice and feedback in the process of selecting and working with IT vendors. Review budget proposal, contracts, … to ensure content is sufficient and suitable.
- Identify and collaborate with related units to optimize cost for IT contract through contract/ service consolidation and service scope review
- Manage contract renewal to ensure IT service contracts are renewed on time
- Maintain an updated IT vendors and contracts portfolio to provide on time reports for daily operation and management purpose

3. Other supporting tasks
- Review and enhance mechanisms/ processes/ checklists/… related to vendor management, including contract performance management, vendor risk management, … and license management.
- Collaborate with other units in and outside of IT Division in audit/ reporting/… requests related to IT vendor management.","Qualification:
- University degree or higher, majoring in Finance/ Economics/ Banking/ Business administration/ Technology.
- English: Proficient in Writing & Speaking

Experience:
- 7+ years of experience in vendor management, especially contract & vendor risk management
- Familiar with continuous improvement",12/09/2025,Công Nghệ Thông Tin/Viễn Thông > Quản Lý Công Nghệ Thông Tin,Ngân hàng,7,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"IT Security, DevOps, Cloud Platform, Budget, Technology",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Ngân hàng, IT Security, DevOps, Cloud Platform, Budget, Technology, Techcombank, Hà Nội"
