Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Project Manager / Regional Representative In Vietnam - Remote,BMI Telecom,"$ 500-1,500 /tháng",Hà Nội,"Responsibilities
• Conduct market research and analyze trends to identify customer needs.
• Develop a market expansion plan for Vietnam.
• Adapt our products and services to local market requirements.
• Lead local product content marketing campaigns.
• Create and implement business plans to achieve sales targets.
• Identify new opportunities and develop marketing strategies.
• Build and maintain relationships with key customers and partners.
• Organize product launches, promotions, and events.
• Provide product demonstrations and training for clients.
• Collect and share product feedback with development teams.
• Negotiate contracts and pricing agreements.
• Monitor competitors and market developments.
• Work with local outsourcing partners (marketing, sales, product development).
• Ensure compliance with local legal, regulatory, and ethical standards.
• Maintain strong knowledge of company products and services.",,,,,,,,,,,,,,,,,,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Phần Mềm CNTT/Dịch vụ Phần mềm, Analytical Thinking, Communication Skills, Customer Service, Microsoft Office, Organizational skills, BMI Telecom, Hồ Chí Minh, Hà Nội"
Equipment Engineer (New Set Up Company),Navigos Search's Client,Thương lượng,"Da Nang, Da Nang","Our client, a newly set up company based in Da Nang is looking for 2 headcounts for Process and Equipment Engineer
This positions will report to Senior Director of Equipment.

- Conduct research, design, and develop manufacturing processes—including production flow, work instructions, assembly equipment, and automation—for new product introduction and technology transfer.
- Define process characterization, validate specifications, and establish procedures, equipment setups, and clear process flow charts to meet requirements in quality, reliability, cost, yield, and productivity.
- Provide engineering expertise in troubleshooting equipment issues, addressing manufacturing deviations, tool selection, facility design, and installation during new technology startup and ramp-up phases.
- Optimize manufacturing processes, enhance equipment performance for greater capacity and flexibility, and develop designs that balance quality and cost considerations.
- Lead projects and cross-functional teams to improve yield, methodologies, and problem resolution using innovative, data-driven engineering solutions.
- Implement process control systems, monitor performance, and maintain process stability to prevent safety or quality issues, while reducing variability and ensuring targets are achieved.","- Able to work in Da Nang
- Bachelor’s degree in Engineering or Science.
- Strong knowledge of packaging and assembly processes preferred.
- Proficiency in English communication for collaboration with global teams.
- Experience with statistical data analysis techniques.
- Solid technical expertise in equipment and processes, with strong problem-solving skills to resolve complex challenges.
- Ability to work independently or collaboratively, with a proactive and professional mindset—committed to delivering results consistently.
- Flexibility to work shifts when required to support manufacturing or new product introduction (NPI).
- Willingness to travel or relocate internationally for training.",26/08/2025,Sản Xuất > Quy Trình & Lắp Ráp,Sản xuất,3,Không giới hạn,Không hiển thị,2,,Nhân viên,"Process Improvements, Equipment Installation, Assembly Process, Process Manufacturing",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Quy Trình & Lắp Ráp, Sản xuất, Process Improvements, Equipment Installation, Assembly Process, Process Manufacturing, Navigos Search's Client, Đà Nẵng"
Kỹ Sư Thiết Kế Động Lực - Truyền Động,Tổng Công Ty Sản Xuất Thiết Bị Viettel,"$ 500-1,000 /tháng","Tổng Công ty Sản xuất thiết bị Viettel, Đường tỉnh 72, An Khánh, Hoài Đức, Hà Nội, Việt Nam, An Bình, An Khánh, Hoài Đức, Hà Nội","+ Tham gia thiết kế, tính toán, mô phỏng và phát triển các hệ thống động lực – truyền động cho phương tiện cơ giới
+ Nghiên cứu, ứng dụng công nghệ mới trong lĩnh vực cơ khí động lực, tối ưu hiệu suất và độ bền hệ thống.
+ Thực hiện phân tích, thử nghiệm, đánh giá tính năng và độ tin cậy của cụm chi tiết/thiết bị.
+ Nghiên cứu giải pháp tăng công suất, mô-men xoắn, độ tin cậy và khả năng cơ động địa hình phức tạp (bùn, cát, dốc, nước cạn...).
+ Thiết kế hệ thống làm mát, giảm chấn, chống rung – ồn – nhiệt, phù hợp với yêu cầu tác chiến khắc nghiệt.
+ Phối hợp cùng đội ngũ R&D đa lĩnh vực (điện tử, điều khiển, vật liệu, khí tài quân sự…) để phát triển sản phẩm công nghệ cao.","+ Giới tính: Nam/Nữ;
+ Có kinh nghiệm từ 1 năm trở lên;
+ Trình độ: Đại học trở lên các chuyên ngành: Công nghệ Ô tô, Kỹ thuật Ô tô, Cơ khí động lực hoặc các chuyên ngành liên quan;
+ Tiêu chuẩn tiếng Anh: Tương đương tối thiểu TOEIC 550 IIG;
+ Có kiến thức căn bản về hệ thống động lực, nguyên lý động cơ đốt trong;
+ Có khả năng sử dụng ít nhất 1 trong các phần mềm thiết kế 3D: NX, Inventor, Solid Work, Catia,... và phần mềm 2D Autocad;
+ Có khả năng làm việc độc lập, theo nhóm, chịu được áp lực cao.",26/08/2025,Khoa Học & Kỹ Thuật > Kỹ Thuật Ô Tô,Nghiên cứu,2,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Kỹ Thuật ÔTô, Thủy Động Lực Học, Cơ Khí Động Lực, Mô Phỏng Động Học, Mô Phỏng Cơ Học",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Ô Tô, Nghiên cứu, Kỹ Thuật ÔTô, Thủy Động Lực Học, Cơ Khí Động Lực, Mô Phỏng Động Học, Mô Phỏng Cơ Học, Tổng Công Ty Sản Xuất Thiết Bị Viettel, Hà Nội"
Kỹ Sư Thiết Kế Cơ Khí,Tổng Công Ty Sản Xuất Thiết Bị Viettel,"$ 500-1,000 /tháng","Tổng Công ty Sản xuất thiết bị Viettel, Đường tỉnh 72, An Khánh, Hoài Đức, Hà Nội, Việt Nam, An Bình, An Khánh, Hoài Đức, Hà Nội","+ Thiết kế các module, chi tiết cơ khí cho các sản phẩm quân sự và dân sự;
+ Triển khai bản vẽ 2D từ thiết kế 3D để phục vụ sản xuất;
+ Xây dựng tài liệu thiết kế, tài liệu kỹ thuật, quy trình thử nghiệm;
+ Tính toán mô phỏng kết cấu, mô phỏng nhiệt, khí động học… sản phẩm để kiểm chứng thiết kế;
+ Phối hợp với các bộ phận khác trong Công ty về vấn đề liên quan trong quá tình thiết kế, triển khai công việc;
+ Thực hiện các nhiệm vụ chuyên môn khác theo sự chỉ đạo, phân công của cấp có thẩm quyền.","+ Giới tính: Nam/Nữ;
+ Có kinh nghiệm từ 1 năm trở lên;
+ Trình độ: Đại học trở lên các chuyên ngành: Cơ - Điện tử, Cơ khí, hoặc các chuyên ngành liên quan;
+ Tiêu chuẩn tiếng Anh: Tương đương tối thiểu TOEIC 550 IIG;
+ Có kiến thức về vật liệu và các phương pháp gia công như :CNC, gia công kim loại tấm, hàn;
+ Có khả năng sử dụng ít nhất 1 trong các phần mềm thiết kế 3D: NX, Inventor, Solid Work, Catia,... và phần mềm 2D Autocad;
+ Ưu tiên ứng viên có thể sử dụng các phần mềm mô phỏng (Hyper Work, Ansys, Mold flow …)
+ Có khả năng làm việc độc lập, theo nhóm, chịu được áp lực cao.",26/08/2025,Khoa Học & Kỹ Thuật > Cơ Khí & Điện Lạnh,Nghiên cứu,2,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Thiết Kế Cơ Khí, Mechanical Engineering, Mechanical Design, Cơ Khí",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Nghiên cứu, Thiết Kế Cơ Khí, Mechanical Engineering, Mechanical Design, Cơ Khí, Tổng Công Ty Sản Xuất Thiết Bị Viettel, Hà Nội"
Process Engineer (New Set Up Company),Navigos Search's Client,Thương lượng,"Da Nang, Da Nang","Our client, a newly set up company based in Da Nang is looking for 2 headcounts for Process and Equipment Engineer
This positions will report to Senior Director of Equipment.

- Conduct research, design, and develop manufacturing processes—including production flow, work instructions, assembly equipment, and automation—for new product introduction and technology transfer.
- Define process characterization, validate specifications, and establish procedures, equipment setups, and clear process flow charts to meet requirements in quality, reliability, cost, yield, and productivity.
- Provide engineering expertise in troubleshooting equipment issues, addressing manufacturing deviations, tool selection, facility design, and installation during new technology startup and ramp-up phases.
- Optimize manufacturing processes, enhance equipment performance for greater capacity and flexibility, and develop designs that balance quality and cost considerations.
- Lead projects and cross-functional teams to improve yield, methodologies, and problem resolution using innovative, data-driven engineering solutions.
- Implement process control systems, monitor performance, and maintain process stability to prevent safety or quality issues, while reducing variability and ensuring targets are achieved.","- Able to work in Da Nang
- Bachelor’s degree in Engineering or Science.
- Strong knowledge of packaging and assembly processes preferred.
- Proficiency in English communication for collaboration with global teams.
- Experience with statistical data analysis techniques.
- Solid technical expertise in equipment and processes, with strong problem-solving skills to resolve complex challenges.
- Ability to work independently or collaboratively, with a proactive and professional mindset—committed to delivering results consistently.
- Flexibility to work shifts when required to support manufacturing or new product introduction (NPI).
- Willingness to travel or relocate internationally for training.",26/08/2025,Sản Xuất > Quy Trình & Lắp Ráp,Sản xuất,3,Không giới hạn,Không hiển thị,2,,Nhân viên,"Process Improvements, Equipment Installation, Assembly Process, Process Manufacturing",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Quy Trình & Lắp Ráp, Sản xuất, Process Improvements, Equipment Installation, Assembly Process, Process Manufacturing, Navigos Search's Client, Đà Nẵng"
Chuyên Viên Hỗ Trợ Ứng Dụng,Công Ty Cổ Phần Chứng Khoán SSI,Thương lượng,"Phường Gia Định, TP Hồ Chí Minh","1. Vận hành ứng dụng Công nghệ Thông tin:

- Thực hiện vận hành, giám sát hàng ngày và bảo trì các ứng dụng để đảm bảo vận hành hệ thống ổn định và hiệu quả

- Xây dựng tài liệu hướng dẫn vận hành hệ thống

2. Hỗ trợ ứng dụng Công nghệ Thông tin:

- Hỗ trợ các bộ phận nghiệp vụ trong việc xử lý lỗi/sự cố hàng ngày ở cấp độ 2[HTX1] [DNQ2]

- Phân tích các lỗi xảy ra ở môi trường Product, theo dõi các giải pháp xử lý lỗi từ đội dự án hoặc đối tác để phản hồi kịp lúc cũng như đảm bảo xử lý đúng tiến độ

- Thu thập, đánh giá nhu cầu sử dụng của người dùng và theo dõi, cung cấp thông tin năng lực của các ứng dụng tương ứng để lập kế hoạch bổ sung và quy hoạch năng lực xử lý cho các ứng dụng

- Xác định mức độ sẵn sàng của ứng dụng/ giải pháp khi tiếp nhận vận hành để đảm bảo hệ thống đủ điều kiện hoạt động

3. Giám sát ứng dụng Công nghệ Thông tin:

- Kiểm tra, giám sát vận hành và phát hiện các cảnh báo phát sinh của các hệ thống

- Thực hiện xử lý khi có cảnh báo phát sinh của các hệ thống

- Rà soát, cập nhật tiêu chí cho các loại cảnh báo để đảm bảo hệ thống giảm sát hoạt động đúng với hiện trạng thực tế

4. Hỗ trợ các công việc khác trong bộ phận theo phân công

- Thực hiện các công việc hỗ trợ dự án:

+ Tiếp nhận vận hành hệ thống từ giai đoạn kiểm thử (UAT)

+ Hỗ trợ dự án xây dựng bộ tài liệu bàn giao vận hành hoàn chỉnh

+ Tham gia nghiên cứu, vận hành các dự án liên quan đến công nghệ mới (Cloud, DevOps…)

- Thực hiện các công việc hỗ trợ khác trong bộ phận:

+ Hỗ trợ lập kế hoạch năm cho nhóm

+ Hỗ trợ xây dựng, cập nhật danh mục dịch vụ hỗ trợ tiêu chuẩn, tài liệu cho người sử dụng

+ Đề xuất và hỗ trợ xây dựng các công cụ, quy trình, giải pháp nâng cao hiệu quả hoạt động

+ Hỗ trợ hướng dẫn, kèm cặp vị trí chuyên viên xử lý các vấn đề phức tạp

+ Thực hiện một số công việc khác theo phân công của Trưởng bộ phận.","- Tốt nghiệp đại học chính quy chuyên ngành Công nghệ thông tin;
- Có 1 năm kinh nghiệm trở lên ở vị trí tương đương;
- Có kinh nghiệm về Splunk, Solarwinds, K8S;
- Có khả năng suy luận, tư duy logic về phân tích log, phân tích hệ thống, kỹ năng giải quyết vấn đề;
- Có khả năng giao tiếp hiệu quả, làm cầu nối giữa đối tác triển khai, nhà cung cấp giải pháp, các nhóm nội bộ và các bộ phận người dùng khác;
- Có khả năng làm việc độc lập, định hướng công việc chuyên môn cho nhóm;
- Đọc hiểu tốt các tài liệu kỹ thuật bằng tiếng Anh, giao tiếp cơ bản;
- Ưu tiên ứng viên:
Có kinh nghiệm về lập trình;
Có kinh nghiệm về Application Performance Monitoring hoặc Digital Experience Monitoring[HTX4] [DNQ5];
Có kinh nghiệm về Cloud Monitoring;
Có kiến thức về ITIL, ITSM[HTX6] [DNQ7];
Có kinh nghiệm làm việc trong lĩnh vực tài chính, chứng khoán.",26/08/2025,Công Nghệ Thông Tin/Viễn Thông > IT Support/Help Desk,Chứng khoán,1,Cử nhân,Không hiển thị,1,,Nhân viên,"Application Support, K8s, Solarwinds, Splunk",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, IT Support/Help Desk, Chứng khoán, Application Support, K8s, Solarwinds, Splunk, Công Ty Cổ Phần Chứng Khoán SSI, Hồ Chí Minh"
Quản Lý Sản Xuất (Production Team Leader),Mondelez Kinh Đô Việt Nam,Thương lượng,"Binh Duong Plant (VSIP 1), 26 VSIP Road No.8, VN - Sing Industrial Park, Binh Hoa ward, Thuan An, Binh Duong province.","In this role, you will be responsible for leading a team of 30-40 production workers on the Cracker Line (AFC, Cosy Marie) to achieve daily production targets while ensuring quality and safety standards are met. You will also play a key role in maintaining equipment, implementing continuous improvement projects, and fostering a positive work environment.

Responsibilities:
- Lead and motivate a team of 30-40 production workers to achieve daily production quotas for the Cracker Line (AFC, Cosy Marie).
- Ensure adherence to quality control procedures and maintain high production standards.
- Identify and troubleshoot mechanical issues with production machinery and equipment. Perform basic repairs and ensure timely maintenance schedules are followed.
- Champion continuous improvement initiatives on the production line. This may include implementing Lean 6 Sigma methodologies, Autonomous Maintenance programs, and other efficiency-driven projects.
- Develop and maintain clear communication channels between team members, supervisors, and other departments.
- Uphold a strong safety culture by enforcing safety protocols and procedures.
- Conduct training sessions for new team members on production processes, equipment operation, and safety protocols.
- Maintain accurate production records and report on key performance indicators (KPIs).","•Willing to go shift and work Overtime on demand

•College or Bachelor’s Degree in Mechanical/ Electricity & Electronic/Food Technology….or relevant background
Minimum 1-2 years of experience in a production environment, preferably in the food and beverage industry.
Strong prioritizing skill, problem-solving, management skills
Proven leadership skills with the ability to motivate and develop a team.
Experience with basic machine repair and maintenance is a plus.
Working knowledge of Lean 6 Sigma, GMP, TPM, 5S or similar continuous improvement methodologies is preferred.
English: Communication level, reading English documents, Writing email
Strong attention to detail and a commitment to safety.",26/08/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Hàng tiêu dùng,1,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Quản Lý Sản Xuất, Production Management, Production Control",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Hàng tiêu dùng, Quản Lý Sản Xuất, Production Management, Production Control, Mondelez Kinh Đô Việt Nam, Bình Dương"
Senior Business Intelligence Analyst,Home Credit Vietnam - Explore Your Dream Team,Thương lượng,"Tầng G, 8 và 10 Tòa nhà Phụ Nữ, Số 20 Nguyễn Đăng Giai, Phường Thảo Điền, TP.Thủ Đức, TP.HCM, Phu Nu Building, 20 Nguyen Dang Giai, Thao Dien Ward, District 2, HCMC","*According to Decree No.13/2023/ND-CP on protecting personal data (“PDP”), Home Credit Vietnam would apply ""Personal Data Processing Agreement"" with all candidates to ensure compliance with the decree.

By submitting this application to Home Credit Vietnam Finance Company Limited through LinkedIn, you agree to allow Home Credit to proceed your provided information in accordance with Personal Data Processing Agreement that you have read, fully understood and agreed to the entire content at link https://career.homecredit.vn/vn/article/id/217.

Report Data Analysis:
- Analyze financial data to identify trends, patterns, and anomalies. Interpret complex financial information and provide insights to support strategic decision-making.
Reporting and Dashboard Development:
- Develop and maintain reports and dashboards for various stakeholders within the organization. Collaborate with end-users to understand reporting requirements and deliver customized solutions.
Collaboration:
- Work closely with cross-functional teams, including Accounting, Commercial Finance, HR, and others, to gather and integrate data from various sources. Collaborate with IT teams to ensure the integration of BI solutions with existing systems.
Report Data Governance:
- Ensure report data quality and accuracy by implementing and adhering to report data governance standards. Contribute to the development and maintenance of report data dictionaries and metadata.
Continuous Improvement:
- Stay abreast of industry trends and emerging technologies in business intelligence. Identify opportunities for process improvement and actively contribute to enhancing BI capabilities.","- Bachelor degree or higher.
- Experience in Finance / Banking / Economics / Insurance.
- 2+ years in Experience working with PL/SQL and Visualization tools.
- Basic knowledge in Python programming language.
- Good English skills.
- Logical thinking, time management, “can-do” attitude, quick learning & supportive.",26/08/2025,Công Nghệ Thông Tin/Viễn Thông > Data Engineer/Data Analyst/AI,Tài Chính,2,Cao đẳng,Không hiển thị,Không hiển thị,,Nhân viên,"PL/SQL, Data Visualization Tools, Business Intelligence, Data Analysis, Stakeholder Management",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Tài Chính, PL/SQL, Data Visualization Tools, Business Intelligence, Data Analysis, Stakeholder Management, Home Credit Vietnam - Explore Your Dream Team, Hồ Chí Minh"
Instore Visibility Planning,Samsung Vina Electronics (Savina-S),Thương lượng,"PVI Tower No. 1, Pham Van Bach, Yen Hoa Cau Giay Hà Nội Vietnam, 25th Floor, Bitexco Financial Tower, 02 Hai Trieu Street, Ben Nghe Ward, District 1, HCMC, Vietnam","1. Visibility Planning
- Develop in-store visibility strategies (POS materials, planograms, displays)
- Develop annual and campaign-based POSM plans aligned with marketing and sales strategies/ recommend POSM elements (banners, danglers, shelf strips, wobblers, standees, counters, gondolas, etc.) suited for different retail formats
- Align with sales & marketing on product priorities.
- Allocate POSM budgets by channel, region, and category, optimizing spend efficiency.
- Ensure compliance with brand identity and global guidelines.
2. Execution & Operations
- Coordinate rollout of POS materials, fixtures, signage.
- Manage agencies/vendors for design, printing, logistics.
- Ensure compliance with brand guidelines and retailer requirements.
- POSM Production & Execution: Brief and coordinate with creative agencies, vendors, and suppliers for design and production/ Manage timelines, quality, and logistics for POSM roll-out.
- Work closely with sales & trade teams to ensure timely deployment at retail.
- Develop planograms/placement guidelines for sales teams and field
3. Monitoring & Optimization
- Analyze sales uplift vs. visibility investments.
- Track POSM distribution and installation across stores.
- Ensure execution standards through audits, market visits, and digital visibility tracking tools.
- Troubleshoot operational issues (delays, stock-outs, material damages).
- Report ROI to management and recommend improvements.
- Measure effectiveness of POSM campaigns through compliance checks, shopper feedback, and sales uplift analysis.
- Maintain a POSM tracker (budget utilization, distribution, usage by channel)/ Manage timelines, quality, and logistics for POSM rollout
- Recommend improvements for future campaigns based on ROI analysis.
4. Cross-functional Collaboration
- Partner with marketing, sales, and procurement for smooth POSM lifecycle management.
- Support new product launches with effective POSM visibility strategies","• Strong analytical and problem-solving skills.
• Excellent communication and interpersonal skills.
• Ability to thrive in a fast-paced environment.
• Proven experience in field operations.
• Strong knowledge of electronic home appliance.
• Willingness to travel and work in various field conditions",26/08/2025,Khác > Khác,Điện/Điện tử,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Marketing Support, Retail Sales, Retail experience, Retail Store Operations, Retail Knowledge",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khác, Khác, Điện/Điện tử, Marketing Support, Retail Sales, Retail experience, Retail Store Operations, Retail Knowledge, Samsung Vina Electronics (Savina-S), Hà Nội"
Sales Capability Assistant,PepsiCo Foods Vietnam Company,$ 400-600 /tháng,"Ho Chi Minh City, Vietnam, 72 Le Thanh Ton, District 1, HCMC","• Training & Onboarding Administration: Coordinate the annual training and onboarding calendar (AOP, in-class, virtual, online). Work with Sales Team & HRBP to arrange onboarding logistics, track progress, and consolidate post-assessment results.
• Reporting & Data Management: Prepare and deliver weekly, monthly, and program-specific reports. Ensure accuracy, timeliness, and proper distribution to relevant stakeholders.
• Operations & Logistics Support: Manage logistics for national sales training programs, including budget tracking, vendor coordination, venue setup, purchasing & claiming process, and stakeholder communication.
• Toolkit & System Management: Maintain the Sales Toolkit and coordinate with APAC team on e-learning system implementation, learning measurement, and system updates.
• Employee Process Support: Conduct DCR exit interviews, consolidate insights, and support turnover analysis in collaboration with GTM & HR.
• Other Administrative Support: Assist with sales capability and strategy initiatives such as communications, performance recognition, sales contests, uniform planning, cross-functional coordination, and other assigned tasks or ad-hoc requests.","• Education: Bachelor’s degree. Open to fresh graduates with strong learning agility.
• Technical Skills: Proficiency in Microsoft Office (Excel, PowerPoint, etc.). Basic content development skills; video editing experience is a plus.
• Language: Good command of English in both writing and speaking.
• Soft Skills: Strong attention to detail, good organizational and coordination skills.",26/08/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hàng tiêu dùng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Đào Tạo, Report Preparation, Operation, Administration Process",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Đào Tạo, Report Preparation, Operation, Administration Process, PepsiCo Foods Vietnam Company, Hồ Chí Minh"
