Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Trưởng phòng Marketing (Marketing Manager),Công ty Cổ phần Đầu tư Toàn Cầu GIFT,Thương lượng,"112 Nguyễn Thị Nhung, Kp 6, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh, Việt Nam, Công ty Cổ Phần Đầu Tư Toàn Cầu GIFT","Strategy development:
• Develop and implement comprehensive marketing strategies aligned with business objectives and target audience segments.
• Conduct market research, competitor analysis, and customer insights to identify key trends and opportunities.
• Collaborate with the management to define marketing goals, budgets, and KPI.

Digital marketing:
• Lead digital marketing initiatives, including SEO, SEM, social media advertising, display advertising, and affiliate marketing.
• Utilize analytics tools to track website traffic, user behavior, and conversion rates, and implement strategies to enhance online visibility and engagement.
• Stay updated on industry trends and emerging digital marketing channels, recommending innovative tactics to reach and engage global traders.

Campaign management:
• Plan and execute integrated marketing campaigns across multiple channels, including digital advertising, social media, email marketing, content marketing, and events.",,,,,,,,,,,,,,,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Tài Chính, Brand Management, Campaign Management, Digital Marketing, Marketing Strategy Development, Project Management, Công ty Cổ phần Đầu tư Toàn Cầu GIFT, Hồ Chí Minh"
Kỹ sư xây dựng (Chuyên Viên Quản Lý Chất Lượng Hồ Sơ Và Hiện Trường),Capital House Group,"$ 1,000-1,500 /tháng","58 To Huu, Tầng 11-12 Tòa A3, EcoLife Capitol, 58 Tố Hữu, Nam Từ Liêm, Hà Nội","TÔN CHỈ CÔNG VIỆC
Vai trò không đơn thuần là “kiểm soát để phát hiện lỗi”, mà là người đồng hành cùng hiện trường làm đúng – làm đủ – làm minh bạch từ đầu, nhằm bảo vệ chất lượng công trình, an toàn pháp lý và uy tín tổ chức.
Kiểm soát là một phần, nhưng chủ động hỗ trợ, hướng dẫn, và cảnh báo sớm mới là bản chất bền vững của vai trò này.

MỤC TIÊU CHÍNH
• Thiết lập, hướng dẫn và kiểm soát hệ thống hồ sơ văn phòng cũng như hiện trường trong suốt quá trình vòng đời của một Dự án.
• Đảm bảo sự đồng bộ giữa hồ sơ giấy tờ và hiện trạng thực địa, hướng tới tiêu chuẩn “làm đúng ngay từ đầu” – không làm hình thức, không làm lại.

CHỨC NĂNG & NHIỆM VỤ CỤ THỂ
1. Đồng hành & Hướng dẫn hiện trường làm đúng từ đầu
• Là đầu mối hỗ trợ QLDA, nhà thầu, giám sát trong việc hiểu và thực hiện đúng quy trình – biểu mẫu – hồ sơ tuân thủ quy định pháp luật.
• Chủ động tổ chức đào tạo tại công trường về cách lập hồ sơ nghiệm thu, nhật ký, kiểm tra vật liệu, thông báo thi công...
• Góp ý, nhắc nhở kịp thời các sai sót nhỏ để tránh tích tụ thành rủi ro lớn.

2. Thiết lập & Chuẩn hóa hệ thống hồ sơ giấy tờ và hiện trường theo quy định
• Xây dựng bộ tiêu chuẩn, biểu mẫu, quy trình kiểm soát chất lượng pháp lý xuyên suốt các giai đoạn: trước thi công – trong thi công – nghiệm thu – hoàn công.
• Điều chỉnh biểu mẫu và hướng dẫn theo ngôn ngữ dễ hiểu, phù hợp thực tế hiện trường.
• Phối hợp với các bộ phận để cập nhật khi có thay đổi pháp luật hoặc chính sách nội bộ.

3. Kiểm tra thực địa & kiểm soát độc lập
• Kiểm tra định kỳ hoặc đột xuất tại công trường để xác nhận hồ sơ đã lập có phản ánh đúng thực tế thi công không.
• Đối chiếu hiện trạng thực địa với biên bản, nhật ký, nghiệm thu, chứng từ vật tư – thiết bị…
• Cảnh báo sớm khi có dấu hiệu lập hồ sơ khống, không đúng quy trình, hoặc có nguy cơ bị cơ quan chức năng bác bỏ.
• Đề xuất tạm dừng các hạng mục nếu vi phạm nghiêm trọng hoặc có rủi ro pháp lý rõ rệt.

4. Báo cáo & cải tiến hệ thống
• Tổng hợp các lỗi thường gặp để đề xuất cải tiến quy trình và biểu mẫu.
• Lập báo cáo định kỳ về mức độ tuân thủ pháp lý hiện trường, chất lượng hồ sơ, và các vấn đề nổi bật tại công trường.
• Đề xuất chính sách khuyến khích đơn vị làm đúng – làm sớm – làm chuẩn.","• Tốt nghiệp Đại học trở lên ngành Xây dựng, Quản lý xây dựng, Luật xây dựng hoặc liên quan.
• Tối thiểu 3 năm kinh nghiệm làm việc tại công trường với vai trò QA/QC, giám sát pháp lý, kỹ thuật thi công hoặc tương đương.
• Am hiểu pháp luật xây dựng, quy chuẩn – tiêu chuẩn kỹ thuật, các mốc hồ sơ bắt buộc và quy trình pháp lý thi công – nghiệm thu – hoàn công.
• Kỹ năng giao tiếp, dẫn dắt và truyền đạt rõ ràng. Biết hỗ trợ đúng cách nhưng vẫn giữ vững nguyên tắc.
• Trung thực, hệ thống, tinh thần cải tiến – hợp tác – cứng rắn đúng lúc.",11/08/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,3,Cử nhân,Không hiển thị,1,9:00 - 18:00,Nhân viên,"Kỹ năng giao tiếp, Kỹ năng giao tiếp, Luật Xây Dựng, Pháp Lý, Quản Lý Chất Lượng, Tinh Thần Tập Thể",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Luật Xây Dựng, Pháp Lý, Quản Lý Chất Lượng, Tinh Thần Tập Thể, Capital House Group, Hà Nội"
Project Manager/quản Lý Dự Án (PM - Tiếng Nhật Thành thạo),Navigos Search's Client,Thương lượng,"Hanoi, Hà Nội, Việt Nam, Hanoi","Khách hàng của Navigos Search là công ty của Nhật chuyên về giải pháp tự động hóa nhà máy kết hợp giữa CNTT và thiết kế máy móc tự động cần tuyển gấp vị trí Project Manager phụ trách công việc sau:

- Thu thập yêu cầu của khách hàng và xác định phạm vi dự án
- Xây dựng đề xuất kỹ thuật và thuyết trình cho khách hàng
- Làm cầu nối giữa nhóm phát triển và khách hàng
- Giám sát tiến độ dự án và đảm bảo giao hàng đúng hạn","- Tối thiểu 3 năm kinh nghiệm phát triển CNTT (với vai trò SE/PG)
- Kinh nghiệm quản lý dự án
- Tiếng Nhật trình độ doanh nghiệp (JLPT N2 trở lên)
- Kinh nghiệm làm việc với các công ty Nhật Bản
- Có động lực làm việc mạnh mẽ trong lĩnh vực phát triển hệ thống nhà máy
Ưu tiên:
- Có kinh nghiệm quản lý nhóm từ 5 người trở lên
- Có kinh nghiệm làm việc/lưu trú tại Nhật Bản",11/08/2025,Công Nghệ Thông Tin/Viễn Thông > Quản Lý Dự Án Công Nghệ,Phần Mềm CNTT/Dịch vụ Phần mềm,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Project Management, Software Engineering, BrSE, PM, Japanese",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Dự Án Công Nghệ, Phần Mềm CNTT/Dịch vụ Phần mềm, Project Management, Software Engineering, BrSE, PM, Japanese, Navigos Search's Client, Hà Nội"
Transformation Management Office Manager,Công Ty TNHH Giáo Dục Và Đào Tạo Vinacademy,Thương lượng,VinUniversity,"OPPORTUNITY

VinUniversity is seeking a strategic and results-driven Transformation Management Office Manager to lead initiatives that advance our Vision 2030 and global ranking aspirations. In this role, you will drive QS/world ranking modelling and advisory, strategic planning, institutional data management, KPI setting for leaders, reporting, and change management to support university-wide transformation

POSITION RESPONSIBILITIES

QS & World Ranking Modelling, Reporting & Advisory
- Develop and maintain data models to track and forecast QS and other world rankings performance.
- Advise leadership on strategies to enhance global ranking outcomes based on data analysis and benchmarking.
- Prepare regular ranking performance reports for senior stakeholders.

Strategic Planning
- Coordinate university-wide strategic planning activities, ensuring alignment with Vision 2030.
Support the development of long-term and annual plans, integrating input from all Colleges and Departments.
- Develop and maintain project timelines, deliverables, and milestones, ensuring the timely completion of all key projects.

Institutional Data, Systems & Dashboards
- Oversee the design and maintenance of institutional data systems and dashboards for real-time performance monitoring.
- Ensure data integrity and accessibility to support strategic initiatives.

Goal Setting & KPIs for Leaders
- Partner with senior leaders to define and monitor KPIs for critical leadership roles.
- Track and evaluate performance to support evidence-based decision-making.

Reporting
- Consolidate and prepare high-quality management reports, tracking progress against institutional goals.
- Monitor and assess progress towards VinUni’s 2030 goals and recommend corrective actions when necessary.
- Ensure accuracy, timeliness, and relevance of information provided to senior leadership.

Change Management & Communication
- Lead change management efforts for transformation initiatives, ensuring smooth adoption across the university.
- Develop and execute communication plans to engage stakeholders and promote alignment.","Qualifications
• Bachelor’s degree in Business Administration, Management, Education, IT or related field (Master and PhD’s preferred<ins>).
• At least 5 years’ experience in strategic planning, institutional effectiveness, or transformation/project management (higher education experience is an advantage).
• Proven ability to manage complex, cross-functional initiatives and communicate effectively with senior leaders.
• Knowledge of QS rankings, global university performance metrics, and the higher education landscape is a plus.
• Strong analytical, problem-solving, and decision-making skills.
• Proficiency in data visualization tools, dashboards, and project management systems.
• Excellent written and verbal English communication skills (IELTS Academic 7.5+ or equivalent).

Personal Attributes
• Highly organized, detail-oriented, and results-driven.
• Adaptable and resilient in dynamic environments.
• Strong collaborator with cultural sensitivity and a passion for higher education transformation.
• Committed to VinUni’s EXCEL values: Empathy, Exceptional Capability, Creativity, Entrepreneurial Spirit, Leadership Mindset.",11/08/2025,Giáo Dục > Quản Lý Giáo Dục,Giáo dục/Đào Tạo,5,Cử nhân,Không hiển thị,1,9:00 - 18:00,Trưởng phòng,"Change Management, Communication, Project Management, Stakeholder Management, Strategic Planning",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Giáo Dục, Quản Lý Giáo Dục, Giáo dục/Đào Tạo, Change Management, Communication, Project Management, Stakeholder Management, Strategic Planning, Công Ty TNHH Giáo Dục Và Đào Tạo Vinacademy, Hà Nội"
Giám Đốc Tài Chính (Bất Động Sản),Công Ty Cổ Phần Kinh Doanh Và Đầu Tư Đất Xanh Miền Trung,"$ 2,000-2,500 /tháng","386 Điện Biên Phủ, Thanh Khê, Đà Nẵng, Việt Nam, Hà Nội, Vietnam, Ho Chi Minh, Ho Chi Minh City, Vietnam, 386 Điện Biên Phủ, Phường Thanh Khê Đông, Quận Thanh Khê, TP Đà Nẵng, Việt Nam","I. Chiến lược tài chính
- Tham mưu cho Ban Tổng Giám đốc trong việc xây dựng hệ thống báo cáo quản trị, quản lý tài chính - kế toán phù hợp với quy định của pháp luật và đặc điểm của Công ty.
- Phân tích và tham mưu cho Ban Lãnh đạo cấu trúc và hoạt động quản trị rủi ro về tài chính.
- Xây dựng chiến lược tài chính trung - dài hạn gắn với kế hoạch kinh doanh và đầu tư bất động sản của công ty.
- Lập và kiểm soát kế hoạch ngân sách, dự báo dòng tiền cho từng dự án, từng giai đoạn.
- Đề xuất phương án huy động vốn (vay ngân hàng, hợp tác đầu tư, vốn chủ sở hữu).
- Phân tích hiệu quả tài chính của các dự án đầu tư, hợp đồng phân phối, M&A.

II. Quản trị tài chính – kế toán
- Giám sát toàn bộ hoạt động tài chính – kế toán, đảm bảo tuân thủ chuẩn mực kế toán và pháp luật.
- Kiểm soát ghi nhận doanh thu, chi phí, công nợ, đặc biệt là doanh thu bán hàng và hoa hồng môi giới.
- Quản lý chi phí hoạt động, chi phí đầu tư và chi phí marketing bán hàng dự án.
- Đảm bảo lập báo cáo tài chính, báo cáo quản trị, báo cáo thuế đúng hạn và chính xác.
- Điều phối công tác kiểm toán nội bộ, kiểm toán độc lập.

III. Quản lý rủi ro và kiểm soát nội bộ
- Thẩm định các hợp đồng kinh tế, hợp đồng hợp tác đầu tư, hợp đồng vay vốn.
- Xây dựng quy trình kiểm soát dòng tiền, quy trình thanh toán và quản lý quỹ.
- Đánh giá và phòng ngừa rủi ro tài chính, pháp lý, thị trường.
- Giám sát việc tuân thủ pháp luật về thuế, đất đai, kinh doanh bất động sản.

IV. Tư vấn cho Ban lãnh đạo
- Cung cấp dữ liệu và phân tích tài chính phục vụ các quyết định chiến lược.
- Đề xuất giải pháp tối ưu vốn, giảm chi phí và tăng hiệu quả đầu tư.
- Tham gia đàm phán với đối tác, nhà đầu tư, ngân hàng.

Quyền lợi
- Lương từ 50-60 triệu (hoặc thỏa thuận theo năng lực)
- Phụ cấp tiền ăn trưa, hỗ trợ tiền xăng cho CBNV có Ô tô
- Phụ cấp thâm niên, phụ cấp sinh nhât
- Đóng bảo hiểm Full lương, bảo hiểm chăm sóc sức khỏe quốc tế cho CBNV và người thân
- Khám sức khỏe định kì cho CBNV
- Lương tháng 13: Dao động từ 02 đến 06 tháng tiền lương
- Được tham gia các khóa đào tạo - huấn luận phát triển năng lực và được tiếp cận bộ tài liệu đào tạo chuẩn của Tập đoàn","1. Độ tuổi: 37 tuổi trở lên.
2. Trình độ: Tốt nghiệp đại học trở lên.
3. Chuyên ngành: Kế toán, tài chính, kiểm toán, ngân hàng hoặc các chuyên ngành khác tương đương.
4. Kinh nghiệm: Tối thiểu 10 năm kinh nghiệm trong lĩnh vực tài chính – kế toán, ít nhất 5 năm ở vị trí tương đương trong ngành bất động sản, xây dựng hoặc đầu tư.
6. Tin học: Sử dụng thành thạo máy vi tính, các phần mềm văn phòng, chuyên ngành,…
7. Kỹ năng:
- Có kỹ năng lãnh đạo, quản lý và điều hành.
- Kỹ năng huy động nguồn tiền, đàm phán, thuyết phục và ngoại giao tốt.
- Có khả năng lập kế hoạch, phân tích, tổng hợp, dự báo đánh giá thị trường.
8. Kiến thức liên quan:
- Có năng lực và kinh nghiệm xây dựng mạng lưới các đối tác trong lĩnh vực tài chính.
- Có kinh nghiệm, chuyên môn trong lĩnh vực tài chính và kế toán.
- Am hiểu luật doanh nghiệp, luật thuế, luật đất đai, luật kinh doanh bất động sản.",11/08/2025,Bất Động Sản > Phát Triển Bất Động Sản,Bất Động Sản/Cho thuê,10,Cử nhân,Không hiển thị,Không hiển thị,,Giám Đốc và Cấp Cao Hơn,"Tài Chính, Huy Động Vốn, Bất Động Sản, Kế toán trưởng, CFO",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Bất Động Sản, Phát Triển Bất Động Sản, Bất Động Sản/Cho thuê, Tài Chính, Huy Động Vốn, Bất Động Sản, Kế toán trưởng, CFO, Công Ty Cổ Phần Kinh Doanh Và Đầu Tư Đất Xanh Miền Trung, Đà Nẵng, Hà Nội, Hồ Chí Minh"
Department Leader (Quản Lý Ngành Hàng Thể Thao),Decathlon Vietnam,Thương lượng,"Floor 5, Pax Sky, 26 Ung Van Khiem St., Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam, Pax Sky, Ung Văn Khiêm, Phường 25, Bình Thạnh, Ho Chi Minh City, Vietnam","Location:
1. Decathlon Thao Dien - Vincom Mega Mall, 161 Đường Võ Nguyên Giáp, Quận Thảo Điền.
2. Decathlon Tan Phu - Aeon Tân Phú Mall, 30 Đường Bao Tân Phú, Quận Tân Phú.
3. Decathlon Van Hanh - Van Hanh Mall, 11 Đường Sư Vạn Hạnh, Quận 10.
4. Decathlon Grand Park - Grand Park Mall, 512 Đường Nguyễn Xiển, Quận 9.
5. Decathlon Parc Mall - Parc Mall, 547-549 Tạ Quang Bửu, Quận 8.

YOUR RESPONSIBILITIES:
*Develop, enrich, and take care of human capital:
- Embody, transmit, and live the Purpose, Values, and Human Fundamentals.
- Recruit, onboard, and ensure the training of complementary talents without compromising on our essential criteria.
- Contribute to an ambitious store project with my ecosystem to federate my teams.
- Guarantee a safe and healthy work environment and create the conditions that allow for taking care of me, colleagues, and customers.
- Lead and implement our management scheme to foster responsibility and autonomy in the service of both collective and individual value creation.
- Ensure compliance with legal and contractual obligations and the company's code of conduct.
- Decide with the store director on my team's compensation in alignment with internal policy.

*Build and manage my commercial policy on my priority sports as an intrapreneur:
- Analyze customer/user data to optimize their market knowledge and set a quantified ambition.
- Select the best product and service offer link to omnichannel and circularity strategies.
- Implement the digital in-store and outstore customer experience.
- Build my mass plan for my sports according to Decathlon's merchandising guidelines and seasonality.
- Mobilize my sport communities through my communications and events.
- Build my team to have the best sports people at the right place, at the right moment.

*Manage the “best in class” omnichannel customer experience:
- Embody and manage “the best in class” customer relationship through my posture.
- Implement the fundamentals of selling, layout, and truck to peg on the field.
- Manage the loyalty program in order to optimize the customer data.
- Implement action plans thanks to customer feedback. - Implement my department to help the customer find their product autonomously and quickly.
- Impulse an offensive commercial dynamism.

*Manage my in-store performance trajectory (People / Planet / Business):
- Build an ambitious annual business trajectory and define a team trajectory.
- Analyze my performance and manage the reliability of the forecasts.
- Formalize the gaps between “realized” performance and “forecast” performance.
- Schedule the good hours at the right time.
- Manage and formalize action plans on my People / Planet / Business levers and my P&L.
- Ensure the in-store stock accuracy and availability while optimising stock lifetime.

*Guarantee daily safety and organization of the store (Duty management):
- Ensure the safety of people and the security of goods on a daily basis.
- Guarantee my knowledge of all technical systems and equipment within the store.
- Take in charge the daily business and service activity.","YOUR PROFILE:
- Be passionate about sports and wish to play the role of a team leader.
- Be dynamic with a high sense of responsibility and capacity for the organization.
- As a man or woman of action, you know how to make decisions.
- Be flexible and ready to work during the weekends (5 days per week).
- Speak both Vietnamese & English fluently.

YOUR BENEFITS:
- Enjoy a competitive salary with 100% base salary during the probation period.
- Receive a monthly performance bonus based on company growth (up to 20%).
- Benefit from an annual salary review in March.
- Be covered with healthcare insurance for both you and your family members.
- Take 20 days of paid leave annually, including 18 annual leave days and 2 additional days off for Christmas and Vesak Day.
- Receive a monthly sports allowance to support your active lifestyle.
- Join various team-building and collective activities throughout the year.
- Enhance your skills through training programs and a personalized Career & Learning Development Plan.",11/08/2025,Bán Lẻ/Tiêu Dùng > Quản Lý Cửa Hàng,Bán lẻ/Bán sỉ,3,Cử nhân,25-35,5,09:00 - 18:00,Nhân viên,"Sales, Customer Service, Leadership, Customer Experience Management",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Bán Lẻ/Tiêu Dùng, Quản Lý Cửa Hàng, Bán lẻ/Bán sỉ, Sales, Customer Service, Leadership, Customer Experience Management, Decathlon Vietnam, Hồ Chí Minh"
Kế Toán Tổng Hợp,Công Ty TNHH Khoa Học Kỹ Thuật Goertek Vina,"$ 1,000-2,000 /tháng","KCN Quế Võ (Khu mở rộng), phường Nam Sơn, TP Bắc Ninh, tỉnh Bắc Ninh, Lô P; Q; N-1; N-2; N-3; N-4; N-5; N-6, KCN Quế Võ (Khu mở rộng) - Nam Sơn - TP Bắc Ninh","03 Vị trí
I. Kế toán Tổng hợp
1. Chịu trách nhiệm về kế toán chi phí, quản lý lợi nhuận và các công việc liên quan
đến xử lý sổ cái nghiệp vụ;
2. Chịu trách nhiệm hướng dẫn và đối ứng công tác kiểm toán bên ngoài;
3. Chịu trách nhiệm kết nối nghiệp vụ phần hành kế toán và cung cấp hướng dẫn,
hỗ trợ.
4. Thực hiện các công việc khác theo sự yêu cầu của cấp chủ quản.
II. Kế toán Thuế
1. Chịu trách nhiệm lập kế hoạch thuế cho công ty Việt Nam, bao gồm nhưng không
giới hạn ở việc nghiên cứu chính sách thuế, đánh giá rủi ro thuế và thiết kế kế
hoạch tối ưu hóa thuế;
2. Phối hợp với các phòng ban nội bộ để đảm bảo việc thực hiện kế hoạch thuế hiệu
quả và theo dõi hiệu quả thực hiện;
3. Thường xuyên phân tích thuế và đề xuất các biện pháp cải tiến nhằm nâng cao
trình độ quản lý thuế tổng thể của công ty Việt Nam;
4. Tham gia đánh giá thuế cho các dự án lớn hoặc thay đổi hoạt động kinh doanh
và cung cấp tư vấn và hỗ trợ chuyên môn về thuế.
5. Các công việc khác theo sự sắp xếp của cấp trên."," Tốt nghiệp Cao đẳng, Đại học chuyên ngành liên quan;
 Có kinh nghiệm từ 3 năm trở lên mảng kế toán tổng hợp hoặc có kinh nghiệm kế
toán thuế;
 Tiếng Trung giao tiếp trở lên;
 Nhanh nhẹn, có tư duy logic;
 Năng động, nhiệt tình, tận tâm với công việc.",11/08/2025,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Sản xuất,3,Cao đẳng,Không hiển thị,2,,Trưởng phòng,"Tài Chính, Kiểm Toán, Kế Toán Tổng Hợp, Báo Cáo Tài Chính, Kế Toán",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Sản xuất, Tài Chính, Kiểm Toán, Kế Toán Tổng Hợp, Báo Cáo Tài Chính, Kế Toán, Công Ty TNHH Khoa Học Kỹ Thuật Goertek Vina, Bắc Ninh"
Nhân Viên Marketing Online + Admin,Be Visa Limited,Thương lượng,"Online, 13 Konoba Avenue Kumeu Auckland New Zealand","MARKETING ONLINE
• Quản lý và đăng tải nội dung (bài viết, hình ảnh, video) về visa, định cư và thông tin di trú trênYoutube và các nền tảng xã hội như Facebook, TikTok, instagram
• Thiết kế slide, hình ảnh, video bằng Canva hoặc công cụ chỉnh sửa tương tự.
• Tương tác với khách hàng: trả lời tin nhắn, bình luận, kết bạn để tăng lượng tương tác và người theo dõi.

ADMIN
• Hỗ trợ điền form, chuẩn bị và sắp xếp hồ sơ xin visa (100% dữ liệu file mềm).
• Quản lý, lưu trữ và cập nhật dữ liệu trên Google Drive.
• Soạn thảo hợp đồng, email và liên hệ khách hàng qua email/ứng dụng nhắn tin để yêu cầu hoặc điều chỉnh thông tin.
• Hỗ trợ các công việc hành chính khác theo yêu cầu.","• Tốt nghiệp đại học.
• Trình độTiếng Anh tốt để đọc và hiểu tài liệu di trú.
• Sử dụng thành thạo vi tính, Google Drive, Canva, các nền tảng mạng xã hội.
• Kỹ năng chỉnh sửa hình ảnh và video cơ bản.
• Cẩn thận, tỉ mỉ, thao tác nhanh, chú ý chi tiết.
• Có máy tính cá nhân và kết nối Internet ổn định.
• Ưu tiên ứng viên mong muốn làm việc lâu dài.

Quyền lợi
• Được đào tạo về luật di trú và quy trình xử lý hồ sơ visa.
• Môi trường làm việc chuyên nghiệp, hỗ trợ 100% online.
• Lịch làm việc cố định: 5 ngày/tuần – Full-time. Thời gian làm việc trong ngày linh động theo thoả thuận
• Lương thoả thuận",11/08/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Luật/Dịch vụ pháp lý,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,,Mới Tốt Nghiệp,"Adobe Photoshop, Digital Marketing, Social Media Development",Tiếng Anh,Người Việt Nam,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Luật/Dịch vụ pháp lý, Adobe Photoshop, Digital Marketing, Social Media Development, Be Visa Limited, Quốc tế"
"Sales Manager, Henkel (Các Sản Phẩm Về Tóc Của Nhãn Hàng Schwarzkopf Professional)","DKSH Vietnam Co., Ltd.",Thương lượng,"PeakView Tower 36 Hoang Cau Street, O Cho Dua Ward, Dong Da District, Ha Noi, 5th Floor, Viettel Complex Tower, 285 Cach Mang Thang Tam Street, Ward 12, District 10, Ho Chi Minh City, Vietnam","1. Regional Net Sale & Coverage Achievements
_Be accountability for net sales & coverage targets
_Be response for sale team performances by individual
_Key person for expanding footprint nationwide, plan for trade visit for team to hit coverage targets Business Management:
2. Customer Relationship Management
_Drive excellence communication and relationship with key customers, Aggressive on trade visits and expanding coverage of Brand and customer portfolios
_Work closely with MKT, Education and CM to deliver successful CRM and loyalty programs
_Analyze market, customer and consumer trend / demand, advice and feedback to MKT, Education for improvements
_Monitor and coach SR to accelerate the efficiency of CRM campaigns Sales/distribution/product management
3. Sale Management and Team Coaching
_Manage, track, analysis on performances, give insights and action needed to ensure desired performances of each SR
_Partner with Education Expert to have monthly review on SR performances (both Sale and Technical Performances), following CM's direction
_Proactive on give plan for arrange, reallocating SR to suitable areas, to improve productivity.
4. Supply chain and logistic coordination:
_ Monitor stock level and forecast accuracy by SKU as per sale planning and allocation
_ Stock shelf-life control and taking quick action for bad stock (close-to-expiry) off of warehouses
_ Coordinate with Warehouse, Transportation to manage and optimize workflow, ensure lead-time deliver goods to customers.

5. Administration, Reporting and Data Analysis:
_Lead a team in driving KPIs of brands in charges (sales, distribution, visibility, inventory, forecast accuracy)
_Provide consultancy and support to direct report on daily operational tasks.
_Ability to generate reports, data analysis, team performances and provide proactive action plans to team
_Coach and develop direct report (via feedback of suppliers/coaching session every quarter, document and follow-up the improvement plan)
6. Others:
_ Participate and support any teamwork activities
_ Assist in all other duties as directed from superior from time to time
_ Conduct or make available scheduled for training/workshop to internal and external customers
_ Other projects assigned by Senior Manager, Client Management from time to time","Functional skills and knowledge
• Commerce, Sales in Hair Professional, Cosmetics, Beauty industry
Soft skills
• Good communication skills
• Sale Management, team performance skills
• Good leadership capabilities and ability to innovate and accept innovation and changes as part of continuous improvement
Education
• Graduated from University in Commercial
Work experience
• Minimum 3-5 years’ experience in relevant position",11/08/2025,Bán Lẻ/Tiêu Dùng > Quản Lý Khu Vực,Hàng tiêu dùng,5,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Communication Skills, Team management skills, Result-Oriented Mindset, Strategic Decision Making, Sales Techniques",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Bán Lẻ/Tiêu Dùng, Quản Lý Khu Vực, Hàng tiêu dùng, Communication Skills, Team management skills, Result-Oriented Mindset, Strategic Decision Making, Sales Techniques, DKSH Vietnam Co., Ltd., Hà Nội"
Sales & Consultant,Navigos Search,Thương lượng,"Ho Chi Minh City Office, HCMC","• Consulting Expertise:<ins>
-Partner with clients to understand their organizational challenges, diagnose root causes, and deliver actionable solutions tailored to their unique goals.
- Conduct surveys to identify organizational challenges for client companies.
- Propose organizational improvement strategies based on identified strengths and weaknesses.
- Provide hands-on support to implement and sustain improvement initiatives.
• Business Development: Proactively build and nurture relationships with new clients, focusing on Japanese and global companies.","• Education: Bachelor's degree or higher.
• Experience: Minimum of 1 year of professional experience.
• Language Proficiency:
- Japanese: N1 level (business-level communication required).
- English: Business-level proficiency (TOEIC 730 or equivalent).
- Vietnamese: Native level is preferred.
• Ideal Candidate Profile:
- Passionate: Demonstrates a broad perspective and the ability to consider the bigger picture beyond their individual role.
- Resilient: Adapts effectively to challenging circumstances.
- Communicative: Engages in thoughtful and constructive communication, with an understanding of the context.
- Logical Thinker: Proposes actionable solutions through structured and logical reasoning.
- Innovative: Enjoys working in a start-up-like environment and thrives on building new initiatives.
- A proactive, goal-oriented mindset with a strong interest in business development.",11/08/2025,Hành Chính Văn Phòng > Trợ Lý Kinh Doanh,Khác,1,Không giới hạn,Không hiển thị,Không hiển thị,9:00 - 18:00,Nhân viên,"English, Japanese Certificates: Jlpt-N1, JLPT N2, JLPT N2, JLPT N2",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Khác,"Hành Chính Văn Phòng, Trợ Lý Kinh Doanh, Khác, English, Japanese Certificates: Jlpt-N1, JLPT N2, JLPT N2, JLPT N2, Navigos Search, Hồ Chí Minh"
