Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Senior Backend Engineer (Python / AI / Azure),CÔNG TY CỔ PHẦN VINSMART FUTURE,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tầng 7, VP Technopark, Vinhomes Ocean Park 1, Vincom Center Đồng Khởi, Lê Thánh Tôn, Phường, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, TechnoPark Tower, Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hanoi, Việt Nam","About the Role
We are looking for a Senior Backend Engineer with strong Python experience and a solid understanding of AI-driven systems. You will be responsible for designing, developing, and optimizing high-performance backend systems that power large-scale AI applications — such as chatbots, vision-based analytics, and cloud-based inference pipelines.
The ideal candidate has experience with parallel computation, cloud scaling (Azure), and system reliability, ensuring our services remain efficient and responsive even under heavy workloads.
Key Responsibilities
• Design & implement scalable backend architectures using Python (FastAPI, Flask, or Django).
• Build and optimize AI-powered backend services, integrating models and inference pipelines with minimal latency.
• Develop and manage cloud infrastructure on Azure (AKS, App Services, Azure Functions, Azure Storage, etc.).
• Implement task orchestration and parallel computing workflows using multithreading, multiprocessing, and asynchronous execution for compute-intensive workloads.
• Design auto-scaling mechanisms to dynamically allocate compute resources (VMs, containers, GPUs) based on workload or active users.
• Integrate and optimize databases (PostgreSQL, Redis, or similar) for data persistence, caching, and fast retrieval.
• Collaborate with AI and FE engineers to deploy and serve machine learning models efficiently (batch or real-time inference).
• Monitor and troubleshoot performance bottlenecks, ensuring uptime, fault tolerance, and system reliability.
• Contribute to DevOps and CI/CD pipelines, automating deployment and testing workflows.
• Mentor junior engineers and review code for best practices and maintainability.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,Phần Mềm CNTT/Dịch vụ Phần mềm,5,Không giới hạn,15-60,1,9:00 - 18:00,Nhân viên,"Azure Cloud Service, Concurrent Programming, Object Oriented Programming, Python, SQL Optimization",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Phần Mềm CNTT/Dịch vụ Phần mềm, Azure Cloud Service, Concurrent Programming, Object Oriented Programming, Python, SQL Optimization, CÔNG TY CỔ PHẦN VINSMART FUTURE, Hà Nội, Hồ Chí Minh"
Phiên Dịch Viên Trung - Anh,Tập Đoàn Xây Dựng Thái Bình Dương,"$ 800-1,200 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","D5D số 83 ngõ 679 Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội, Khu biệt thự Vườn Đào, Tây Hồ, Hà Nội","- Phiên dịch trực tiếp Trung – Anh trong các cuộc họp, hội thảo, làm việc với đối tác.
- Biên dịch tài liệu kỹ thuật, hợp đồng, email và hồ sơ dự án (Trung ⇆ Anh).
- Hỗ trợ truyền đạt thông tin giữa chuyên gia Trung Quốc và chuyên gia quốc tế.
- Hỗ trợ soạn thảo báo cáo, thư từ, văn bản song ngữ.
- Các công việc chuyên môn khác theo yêu cầu của cấp trên.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,2,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Tiếng Trung, Tiếng Anh Ngành Xây Dựng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Tiếng Trung, Tiếng Anh Ngành Xây Dựng, Tập Đoàn Xây Dựng Thái Bình Dương, Hà Nội"
HR Admin Manager (Logistics),Navigos Search,"$ 2,500-3,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Ho Chi Minh City, Vietnam, HCMC","Key Responsibilities
HR (70%)
• Develop and implement HR strategies aligned with business goals, including talent acquisition, succession planning, performance management, and total rewards.
• Lead Learning & Development initiatives to strengthen organizational capabilities.
• Provide guidance on labor laws, HR policies, and employee relations.
• Manage HRIS, HR metrics, budgets, and reports to support data-driven decisions.
• Drive employee engagement, culture initiatives, and digital HR transformation.
• Ensure compliance with legal regulations, ISO standards, and company policies.
Administration & General Affairs (30%)
• Oversee administrative operations including office management, assets, procurement, and documentation.
• Manage legal compliance for expatriates, visas, work permits, and company licenses.
• Coordinate corporate insurance programs, employee wellness, and company events.
• Lead Admin team, set KPIs, and ensure operational efficiency.
• Champion digital transformation in Admin-GA processes, including asset tracking and workflow automation.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,Hậu cần/Giao nhận,10,Cử nhân,36-45,1,9:00 - 18:00,Trưởng phòng,"Labor Management, Leadership, People Development, Performance Management, Talent Acquisition",Tiếng Anh,Người Việt Nam,Bất kỳ,Không hiển thị,T2 - T6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Hậu cần/Giao nhận, Labor Management, Leadership, People Development, Performance Management, Talent Acquisition, Navigos Search, Hồ Chí Minh"
General Accountant (Trading company),Navigos Search,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Ho Chi Minh City, Vietnam, HCMC","Purpose of the role:
The General Accountant is responsible for managing all accounting functions, ensuring accurate financial reporting and compliance with regulations. This role supports management with financial control and analysis.

Key Responsibilities:
• Record and review daily financial transactions accurately.
• Prepare monthly, quarterly, and annual financial statements and reports.
• Manage accounts payable and receivable, ensuring timely processing.
• Reconcile balance sheets, general ledger, and bank statements monthly.
• Prepare and submit tax reports according to legal requirements.
• Assist in budgeting, forecasting, and financial analysis.
• Work with external auditors during audits.
• Maintain and improve internal accounting processes and controls.
• Support payroll processing and invoice issuance as needed.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Kế toán/Kiểm toán,4,Cử nhân,25-35,1,9:00 - 18:00,Nhân viên,"Accounting Software, English Communication, Financial Law, General Accounting Principals, Tax Law",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Kế toán/Kiểm toán, Accounting Software, English Communication, Financial Law, General Accounting Principals, Tax Law, Navigos Search, Hồ Chí Minh"
Sourcing Officer (Third Party Contract),BAT Vietnam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh., Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","Conduct sourcing for BAU and projects as well as admin support to add value to the company; including compliance with region and corporate information requirements.

Key Accountabilities
ia. Business
• Conversion and management of SRM/SAP purchase orders
• Maintain and update knowledge on supplier adoption process and SAP SRM functionality
• Provide commercial support to Indirect Procurement Manager as required
• Manage RFQ processes both manually and electronically
• Contribute to the Cost Reduction Programme in accordance with agreed savings targets
• Define catalogue content in line with format and structure defined by the global template in cooperation with sourcing manager / e-procurement champion
• Support supplier in catalogue development and registration
• Validate and approve catalogue in terms of technical issues – final sign off by sourcing/commodity manager
• Integrate catalogue on SAP SRM
• Lead user data and catalogue maintenance
• Maintain/Develop the IP reporting

ib. People
• Be open minded to adapt with BAT way working
• Be responsible for own development through team coaching, mentoring and feedback
• Develop team spirit within procurement function through supporting, challenging, contribute solutions for team’s issue.
• Build effective relations and network with other functions",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Bán Lẻ/Tiêu Dùng > Thu Mua,Sản xuất,1,Không giới hạn,20-40,1,9:00 - 18:00,Nhân viên,"Analytical Thinking, Communication, Sourcing Management, Stakeholder Mangement",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Bán Lẻ/Tiêu Dùng, Thu Mua, Sản xuất, Analytical Thinking, Communication, Sourcing Management, Stakeholder Mangement, BAT Vietnam, Hồ Chí Minh"
Senior Business Development Executive (FMCG),One Mount,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Hồ Chí Minh, Vietnam, Times City, Hanoi","JOB SUMMARY
We are looking for a high-energy Business Development professional to drive the strategic partnership project. This role requires a strong mix of partnership management, commercial thinking, merchandising mindset, and project execution.
You will work at the intersection of business strategy and field execution, building scalable collaboration models between OMD and partners, driving assortment strategy, commercial performance, and go-to-market execution.
This role is ideal for candidates who are hungry to grow, sharp with numbers, action-oriented, and comfortable working in fast-moving, ambiguous environments.

KEY RESPONSIBILITIES
A. Partnership & Commercial Development
• Support the development and execution of partnership models between OMD & partners
• Coordinate with internal teams (BD, GTM, Ops, Supply Chain, Tech) and the partner's counterpart.
• Support negotiation preparation, commercial terms structuring, and pilot rollouts.
• Track partner performance and highlight risks/opportunities.
B. Merchandising & Assortment Strategy
• Analyze category performance, SKU productivity, and pricing positioning.
• Support building a category mix strategy aligned with GT, B2B, and Horeca channel dynamics.
C. Project Management & Execution
• Support cross-functional project execution: timeline tracking, milestones, risk management.
• Coordinate pilot tracking, field readiness, and rollout plans across regions.
• Build business reports, dashboards, and executive presentations.
D. Field & Market Coordination
• Work closely with field teams to gather market insights.
• Translate field feedback into commercial and operational improvements.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hàng tiêu dùng,3,Không giới hạn,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Business Development, Trade Marketing, Consulting, E-commerce, Analytical Thinking",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Business Development, Trade Marketing, Consulting, E-commerce, Analytical Thinking, One Mount, Hồ Chí Minh"
[Hanoi] - Giám Đốc Kinh Doanh (Dịch Vụ Chăm Sóc SK),Navigos Search,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Hà Nội, Việt Nam, Hanoi / HCMC","Mô tả công việc

Quản lý và điều hành toàn bộ hoạt động kinh doanh của phòng Lab/cơ sở kinh doanh vệ tinh theo phạm vi được phân công.

Đề xuất chiến lược kinh doanh và xây dựng kế hoạch doanh số theo năm/quý/tháng; phân bổ chỉ tiêu cho đội ngũ một cách hợp lý.

Phân tích thị trường, xác định cơ hội tăng trưởng, lựa chọn các dịch vụ phù hợp với đặc thù cơ sở và phát triển quan hệ với khách hàng tiềm năng.

Dự trù và kiểm soát chi phí của bộ phận Kinh doanh; đảm bảo đồng nhất và tuân thủ trong quá trình triển khai các kế hoạch đã phê duyệt.

Lập kế hoạch đào tạo và tổ chức đào tạo về quy trình, kỹ năng và chính sách cho đội ngũ nhân viên.

Báo cáo Ban Lãnh đạo theo định kỳ và theo yêu cầu phát sinh.

Chịu trách nhiệm trước Ban Lãnh đạo về kết quả và hiệu quả kinh doanh của đơn vị phụ trách.

Phối hợp chặt chẽ với các Khoa/Phòng liên quan, đảm bảo hoàn thành chỉ tiêu chung và xử lý các vướng mắc liên phòng ban trên nguyên tắc lấy khách hàng làm trung tâm.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Dịch vụ Y tế/Chăm sóc sức khỏe,3,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Sales Strategy, Team Management, Channel Relationship Management, Market Analysis, Communication Skills",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ Y tế/Chăm sóc sức khỏe, Sales Strategy, Team Management, Channel Relationship Management, Market Analysis, Communication Skills, Navigos Search, Hà Nội"
Chief Accountant,CÔNG TY TNHH FASTECH ASIA,"50tr-70tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tầng 3-4, Tòa nhà BMM, Phường Phúc La, Quận Hà Đông, TP. Hà Nội","• Địa điểm làm việc: Tầng 3-4, Tòa nhà BMM, Phường Phúc La, Quận Hà Đông, TP. Hà Nội
• Thời gian làm việc:
Từ 8h30 - 17h45: Thứ Hai - Thứ Sáu (hình thức làm việc trực tiếp tại văn phòng)
Từ 8h30 - 17h00: Thứ Bảy (nghỉ cách tuần, hình thức làm việc linh hoạt)
*Nghỉ trưa: 12h00 - 13h15, hằng ngày.
• Báo cáo trực tiếp: CFO/CEO

• Mục tiêu công việc: Đảm bảo toàn bộ hệ thống kế toán – thuế của Coolmate Group (bao
gồm các pháp nhân tại Việt Nam, Singapore và Mỹ) được vận hành minh bạch, tuân
thủ quy định pháp luật, và hỗ trợ tối đa cho hoạt động quản trị tài chính, đầu tư và tăng
trưởng của doanh nghiệp.

• Phạm vi phụ trách:
◦ Pháp nhân tại Việt Nam: Toàn bộ kế toán tài chính, kế toán quản trị, thuế, báo cáo
nội bộ và kiểm toán độc lập.
◦ Pháp nhân tại Singapore: Làm việc với đơn vị đối tác cung cấp dịch vụ kế toán, báo
cáo tài chính hợp nhất, làm việc với auditor và cơ quan thuế Singapore (IRAS).
◦ Pháp nhân tại Mỹ: Báo cáo kế toán cơ bản, phối hợp đối tác kế toán địa phương, đảm
bảo tuân thủ quy định IRS và chuẩn US GAAP khi cần thiết.

• Trách nhiệm công việc:
A. KẾ TOÁN & BÁO CÁO TÀI CHÍNH (50%)
◦ Tổ chức, kiểm soát toàn bộ công tác kế toán của công ty (tổng hợp, doanh thu, công
nợ, tồn kho, tài sản cố định, chi phí, lương thưởng...).
◦ Lập và trình bày Báo cáo tài chính hàng tháng, quý, năm đúng hạn, chính xác và minh
bạch.
◦ Chuẩn hóa hệ thống chart of accounts và quy trình kế toán phù hợp với mô hình D2C, đa
kênh (online, offline, B2B, Amazon...).
◦ Phối hợp với kiểm toán độc lập, cơ quan thuế, ngân hàng, và nhà đầu tư khi cần.
◦ Chuẩn bị các consolidated report khi có công ty con hoặc chi nhánh quốc tế (VD:
Coolmate Thailand, Amazon US...).
B. THUẾ & TUÂN THỦ PHÁP LÝ (20%)
◦ Đảm bảo việc kê khai, nộp và quyết toán các loại thuế (GTGT, TNDN, TNCN, FCT, v.v.)
đúng quy định.
◦ Theo dõi và cập nhật thường xuyên các thay đổi trong chính sách thuế, kế toán, tài
chính.
◦ Làm việc và giải trình trực tiếp với cơ quan thuế, kiểm toán nhà nước khi cần.
C. QUẢN TRỊ TÀI CHÍNH & HỖ TRỢ RA QUYẾT ĐỊNH (20%)
◦ Phân tích số liệu, chi phí, dòng tiền, cơ cấu vốn, và hiệu quả đầu tư cho Ban Giám
đốc.
◦ Hỗ trợ tài chính xây dựng các báo cáo quản trị (management reports) phục vụ điều
hành (P&L by channel, product line, ROI, margin…).
◦ Đề xuất chính sách tài chính, kế toán và kiểm soát chi phí hiệu quả hơn.
◦ Tham gia vào việc thiết lập và giám sát ngân sách (budgeting & forecasting) toàn công
ty.
D. QUẢN LÝ ĐỘI NGŨ & HỆ THỐNG (10%)
◦ Xây dựng, đào tạo và phát triển đội ngũ kế toán chuyên nghiệp, gắn bó.
◦ Triển khai, giám sát và cải tiến các hệ thống kế toán, ERP, BI, và công cụ tự động hóa tài
chính.
◦ Đảm bảo tính chính xác và bảo mật dữ liệu kế toán.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Kế Toán/Kiểm Toán > Kế Toán Tài Chính,Bán lẻ/Bán sỉ,5,Cử nhân,Không hiển thị,1,8h30 - 17h45,Trưởng phòng,"ACCA, CPA, Phân Tích Tài Chính, Quản Lý Kế Toán, Quản Lý Đội Nhóm",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Bán lẻ/Bán sỉ, ACCA, CPA, Phân Tích Tài Chính, Quản Lý Kế Toán, Quản Lý Đội Nhóm, CÔNG TY TNHH FASTECH ASIA, Hà Nội"
Chuyên Viên cao cấp Xử Lý Nợ,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Bà Rịa - Vũng Tàu, Đồng Nai, Việt Nam, Khu vực Nha Trang, Tầng 1 (Tầng trệt) và Tầng 2 Tòa nhà Sailing Tower, Số 111A Pasteur, Phường Bến Nghé, Quận 1, TP Hồ Chí Minh, Việt Nam","Trách nhiệm chính: Hỗ trợ và trực tiếp triển khai việc xử lý các khoản nợ trên 90 ngày quá hạn thuộc danh mục quản lý; hỗ trợ xây dựng chính sách, quy định, quy trình liên quan đến xử lý nợ.

CHI TIẾT CÔNG VIỆC

1. Lập kế hoạch và triển khai thực hiện các hoạt động thu hồi nợ trên danh mục được giao (70%)

- Quản trị danh mục, quản lý và làm việc với khách hàng để thu hồi nợ.

- Triển khai các phương án thu hồi đã được phê duyệt.

- Chuẩn bị và nộp các tài liệu cần thiết để thực hiện thủ tục pháp lý hoặc xử lý tài sản bảo đảm.

2. Tuân thủ quy định & kiểm soát rủi ro (20%)

- Đảm bảo tuân thủ nghiêm ngặt tất cả các chính sách, quy trình thu hồi và các yêu cầu pháp lý hiện hành.

- Triển khai các biện pháp kiểm soát rủi ro tuyến đầu trong các hoạt động thu hồi hằng ngày.

- Duy trì tính bảo mật đối với thông tin khách hàng và dữ liệu nhạy cảm.

3. Thực hiện các công việc khác theo phân công của cấp lãnh đạo (10%)",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Ngân Hàng & Dịch Vụ Tài Chính > Thu Hồi Nợ,Luật/Dịch vụ pháp lý,1,Cử nhân,Không hiển thị,15,9:00 - 18:00,Nhân viên,"Xử Lý Nợ, Xử Lý Tình Huống",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Thu Hồi Nợ, Luật/Dịch vụ pháp lý, Xử Lý Nợ, Xử Lý Tình Huống, Ngân Hàng TMCP Quốc Tế Việt Nam (VIB), Bà Rịa - Vũng Tàu, Đồng Nai, Khánh Hòa"
Operationals Excellence Supervisor,UPS Vietnam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Logistic Hateco Center, 1 Huynh Tan Phat, Sai Dong B Industrial Area, Ban Thach Ward, Long Bien, Ha Noi, 18A Cong Hoa, Ward 12, Tan Binh District, Hồ Chí Minh, Việt Nam","What You’ll Do
• Responsible for all Industrial Engineering related activities or projects in the country / company. Initiate actions to prevent the Service failure may happened.
• Identify and record all service quality concerns / problems through service measurements and performance effectiveness conducted for all Operations Dept.
• Propose and follow-up implement solutions to enhance operational effectiveness.
• Plan and initiate actions to prevent events which may lead to service failures to customers.
• Recommend solutions to the appropriate depts and Engineering Manager to enhance Operational effectiveness so that a high level of service can be provided to customers
• Monitor and verify implement of various operational projects / solutions for optimum effectiveness through capacity modeling.
• Control / stop processes if there are determined to be deficient and coordinate with relevant Depts.to certify deficiencies.
• Monitor and maintain country / company cost level and recommended solution to Managing Director for effective cost management.
• Responsible for providing leadership and training and development activities of this staff in Engineering Dept.
• Report to Engineering Manager regarding the performance of operations on a regular basis.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,24/11/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Hậu cần/Giao nhận,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Logistics, Kế Hoạch Dự Án, Process Modeling, Project Management Governance, Solution Oriented",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Hậu cần/Giao nhận, Logistics, Kế Hoạch Dự Án, Process Modeling, Project Management Governance, Solution Oriented, UPS Vietnam, Hà Nội"
