Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
[HCM] Senior Recruitment Specialist - South Operations,Pizza 4P's,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Pizza 4P‘s Ho Chi Minh, 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh City","I. ABOUT 4P’s CORPORATION
4P’s, headquartered in Ho Chi Minh City, Vietnam, operates 40 worldwide restaurants. Our main restaurant, Pizza 4P’s, has 35 stores in Vietnam and manages global franchises like IPPUDO and ABOUT LIFE COFFEE BREWERS. Our core products are food and beverages, specifically pizza, with key differentiators of ""House-made cheeses"", ""Earth-to-people"" and ""Omotenashi"" hospitality.

Pizza 4P’s is an innovative Vietnam-based Japanese Italian pizza restaurant that started in Vietnam with a simple yet powerful mission: “Delivering Wow, Sharing Happiness”. We are known for crafting artisanal pizzas, homemade cheese, and unique East-meets-West flavors while embracing sustainability and community impact at the heart of everything we do. Today, we operate restaurants across Vietnam, Cambodia, Japan, India and Indonesia, and continue to grow with a vision of bringing people together through memorable dining experiences.

II. ROLE PURPOSE
The Senior Recruitment Specialist - Ho Chi Minh Operations is responsible for high-volume hiring across frontline, store-level, and operational roles to support rapid expansion and large-scale workforce needs.

This role ensures 4P’s consistently attracts and hires values-aligned, service-minded, and high-performing frontline partners. It serves the business by driving effective hiring funnels, optimizing recruitment channels, and ensuring store operations are continuously supported with the right talent at the right time.

Reporting to: Talent Acquisition Manager

III. KEY ACCOUNTABILITIES
1. Mass Recruitment Execution

Lead large-scale hiring for frontline roles (FOH/BOH, supervisors, store support).
Manage job postings, candidate screening, group interviews, and hiring events.
Coordinate manpower planning with Operations to forecast and fulfill monthly hiring needs.

2. Stakeholder Management

Partner closely with Restaurant Managers, Area Managers, and Training teams to ensure alignment on volume, role requirements, and timelines.
Provide recruitment performance updates and market insights to Operations and TA leadership.

3. Candidate Experience

Ensure a WOW hiring journey that reflects 4P’s service culture.
Deliver fast, respectful communication and consistent touchpoints for all high-volume applicants.

4. Sourcing & Channel Optimization

Drive sourcing through walk-ins, job boards, social platforms, employee referrals, and community networks.
Plan and execute recruitment events, job fairs, and campus partnerships.
Build local talent pools in key markets and expansion areas.

5. Process Excellence & Compliance

Maintain compliance with labor regulations, data privacy, and fair hiring standards.
Ensure accurate reporting and candidate tracking in the ATS (SmartRecruiters or local system).
Optimize funnel ratios and continuously improve mass recruitment processes.

6. Data, Reporting & Insights

Track weekly and monthly hiring performance (show-up rate, conversion rate, cost-per-hire).
Analyze trends and recommend actions to improve speed, quality, and channel ROI.
Compliance & Restrictions
Compliance: Must follow labor laws, equal hiring practices, and data privacy requirements.
Conflict of Interest: Maintain neutrality in hiring decisions and external partnerships.
Confidentiality: Handle candidate data, assessments, and partner information securely.

IV. SUCCESS METRICS & KPIs

Hiring Fulfillment: % of manpower needs filled on time (monthly/quarterly).
Time-to-Hire: Lead time from request to onboarding completion.
Show-up & Conversion Rates: Interview attendance and offer acceptance.
Quality Indicators: Early retention (30/60/90 days).
Stakeholder Satisfaction: Feedback from Operations and store leaders.
Compliance: Full adherence to processes, documentation, and privacy standards.
Key Influencing Factors:
Legal compliance, process consistency, unbiased selection, accurate reporting, and data confidentiality.

V. CORE COMPETENCIES

Mass Sourcing & Funnel Management
Communication & Relationship Building
Market Insight & Workforce Understanding
Problem-Solving & Prioritization
Negotiation & Influencing Skills
Integrity & Confidentiality

VI. TOOLS, ENVIRONMENT & WORKING CONDITIONS

Systems & Tools: SmartRecruiters ATS, HiBob HRIS, Microsoft 365, Facebook/Online Job Boards, referral platforms
Work Setting: Corporate office or hybrid; frequent presence at stores, events, and hiring locations
Travel Expectations: 20–30% (domestic, based on assigned clusters or expansion needs)",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Nhân Sự/Tuyển Dụng > Tuyển Dụng,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,5,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Mass Recruitment, Mass Hiring",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Mass Recruitment, Mass Hiring, Pizza 4P's, Hồ Chí Minh"
R&D Application Manager Chocolate,The Cocoa Project,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","VSIP 1, Thuan Giao Ward, Ho Chi Minh City, Lô 33H VSIP I, số 30 VSIP Đường số 3, Khu Công Nghiệp Việt Nam - Singapore, Phường Thuận Giao, Thành phố Hồ Chí Minh","WHO WE ARE:
At The Cocoa Project, our mission is to cultivate a chocolate culture in Vietnam. We aspire to establish a space where we can weave and share captivating narratives surrounding chocolate. Our brand offers a diverse array of chocolate products in a unique F&B Store and manufacturing business, where innovation, disruption, and creativity form the core elements driving our company's growth under a genuinely sustainable business model.

WHAT YOU WILL GET:
We are seeking an experienced R&D Manager specializing in chocolate applications to lead the development of innovative products for B2B industrial customers and B2C retail. This role combines technical expertise, scientific understanding, and hands-on formulation skills to support product innovation, customer projects, and production scale-up.

KEY RESPONSIBILITIES:

1. Product Development & Innovation
• Develop new chocolate products or adapt existing formulations following company strategy and customer needs.
• Conduct application tests (molding, enrobing, panning, tempering, inclusions, fillings) under defined procedures to ensure accuracy and reproducibility.
• Prepare technical documentation: raw materials, formulation sheets, production instructions, shelf-life and storage notes, sensory results, cost structure, and product standards.
• Provide technical guidance on chocolate properties such as crystallization, viscosity, fat migration, water activity, and shelf-life.
• Investigate and resolve issues related to raw materials, prototypes, and scale-up processes; proactively explore new ingredients and technologies.
• Identify cost-optimization opportunities through ingredients, formulation, or process improvements.
• Ensure compliance with food safety standards and maintain confidentiality.
• Track market and regional product trends and translate insights into new product opportunities.

2. Customer Support & Business Development
• Deliver technical presentations, demonstrations, and seminars showcasing product capabilities and solutions.
• Support customers through product training, application guidance, and sample preparation.
• Participate in customer events with Sales and Marketing teams.
• Identify new business opportunities for chocolate applications and contribute to key account planning and technical discussions.

3. Internal Collaboration & Continuous Improvement
• Work with the factory and processing teams on pilot trials, industrial scale-up, and recipe transfer to ensure consistent production outcomes.
• Provide internal training for Sales/Marketing to build technical knowledge about chocolate science and applications.
• Stay updated on new technologies, equipment, and industry trends and share insights with internal teams.
• Ensure proper maintenance and efficient operation of R&D lab equipment.
• Build and maintain a professional network with chocolate schools, machinery suppliers, and industry partners.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Sản Xuất > Nghiên Cứu & Phát Triển,Sản xuất,3,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Researching New Technologies, Technical Development, Analysis & Reporting Skills, Analyzing Skill",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Nghiên Cứu & Phát Triển, Sản xuất, Researching New Technologies, Technical Development, Analysis & Reporting Skills, Analyzing Skill, The Cocoa Project, Hồ Chí Minh"
Operation Manager (Factory),The Cocoa Project,"$ 1,500-1,900 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","VSIP 1, Thuan Giao Ward, Ho Chi Minh City, Lô 33H VSIP I, số 30 VSIP Đường số 3, Khu Công Nghiệp Việt Nam - Singapore, Phường Thuận Giao, TP. HCM","1. Production Management
• Develop and manage production plans aligned with sales forecasts, capacity, and inventory levels.
• Optimize scheduling to balance production efficiency and cost-effectiveness.
• Identify cost-saving opportunities in production, warehouse, logistics, and maintenance
• Monitor KPIs related to productivity, cost control, and operational efficiency
• Prepare production reports and recommend corrective actions to optimize costs and prevent delays
• Develop and enforce SOPs to maintain consistency, quality, and compliance with required food safety certificate
• Analyze and resolve production issues related to machinery, materials, and workforce allocation.

2. Warehouse & Logistics Management
• Oversee warehouse operations for raw materials and finished goods.
• Ensure proper storage conditions and compliance with FIFO principles.
• Manage domestic and export logistics activity to ensure timely and cost-effective delivery.
• Work with procurement and sales teams to maintain optimal inventory levels and reduce waste.
• Ensure compliance with import/export regulations and documentation.

3. Maintenance & Equipment Management
• Implement a preventive maintenance program to minimize downtime.
• Supervise maintenance staff and ensure safe and efficient operation of machinery and equipment.
• Recommend equipment upgrades or replacements to enhance productivity.
• Ensure compliance with health, safety, and environmental standards in equipment operations.

4. Team Leadership & Development
• Manage and develop a team of supervisors, leaders and production staffs to achieve high performance.
• Motivate and train employees to foster a culture of teamwork, accountability, and continuous improvement.
• Ensure effective training programs for new employees and ongoing skill development for the team.
• Promote and enforce workplace safety, health, and environmental regulations.

5. Continuous Improvement & Cost Control
• Analyze production data to identify efficiency gaps and implement improvement initiatives.
• Optimize workflows and reduce losses in materials, energy, and labor.
• Address recurring issues with packaging materials, machinery, and raw material supply.
• Drive cost-reduction strategies to improve profitability.

6. Cross-Departmental Coordination
• Work closely with sales, MKT, QA/QC, purchase and finance teams to ensure operational alignment.
• Facilitate effective communication across departments to streamline production and material flow.
• Prepare and conduct customer audits and third-party food safety audits.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Sản xuất,5,Cử nhân,Không hiển thị,Không hiển thị,,Trưởng phòng,"Operation Management, Factory Management, Planning and Management",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Operation Management, Factory Management, Planning and Management, The Cocoa Project, Hồ Chí Minh"
Quality Control Inspector,Huttlin Pedelecs Private Limited,"15.8tr-19.8tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?",,"• Conduct thorough inspections of products (complete e-bikes, frames, batteries) to ensure adherence to quality standards.
• Identify and document any defects or non-conformities in products.
• Collaborate with production teams to address quality issues and implement corrective actions.
• Perform routine quality audits and provide feedback for continuous improvement.
• Maintain accurate records of inspections, tests, and quality data.
• Assist in developing and updating quality control procedures and protocols.
• Provide training and support to team members on quality assurance practices.
• Stay informed about industry standards and best practices in quality control.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Sản xuất,1,Trung học,21-40,1,08:00 - 17:00,Nhân viên,"Analytical Skills, Communication Skills, Quality Control, Bicycle Manufacturing Knowledge, English",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Analytical Skills, Communication Skills, Quality Control, Bicycle Manufacturing Knowledge, English, Huttlin Pedelecs Private Limited, Long An"
Finance Manager (International Non-Governmental Organization),Navigos Search,"$ 1,000-1,500 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Hà Nội, Việt Nam, Hanoi / HCMC","Our client is an international animal charity, is devoted to to end suffering of all animals throughout Asia. 
This role offers the opportunity to contribute to Animals Asia’s mission while leading and strengthening finance operations in Vietnam, in close coordination with our global finance teams.The Finance Manager for Vietnam will oversee all financial activities within the country, ensuring compliance, accuracy, and alignment with Animals Asia’s global financial strategies and objectives. 
This role will provide financial leadership, manage country-level finance operations while work closely with Global FP&A (Planning & Analysis) and FR&C (Reporting & Control) to achieve our global goals. The FM will collaborate closely with the global Financial Planning and Analysis (FP&A) to support the finance support needs of our Programmes.

Coordinate with the head office on financial control, reporting, cash flow management, and oversight of assets and liabilities, ensuring compliance with accounting and financial regulations.
Support policy development, month/year-end closing, audits, and handle inquiries from tax authorities and other external parties.
Support global financial planning processes, including budgeting, forecasting, reforecasting, variance analysis, and financial modelling for projects.
Prepare management reports, profit & loss statements, and variance analysis with commentary; provide financial insights to guide decisions; support donors and annual reporting.
Partner with global FP&A on planning and analysis across functions including fundraising, programmes, and operations.
Lead, mentor, and develop the finance team, foster a culture of accountability and improvement, and act as a business partner across departments (including legal & compliance).
Collaborate with local management, especially the Country Director, to support daily operations and ensure strong alignment with organizational priorities.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,N/A,Chính phủ & NGO,5,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Trưởng phòng,"Finance, Finance Management",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Chính phủ & NGO, Finance, Finance Management, Navigos Search, Hà Nội"
"Assistant Manager, Technical Sales (Food Technology)","DKSH Vietnam Co., Ltd.","Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Viettel Complex Building, 285 Cach Mang Thang Tam, Ward 12, District 10, Ho Chi Minh City., 5th Floor, Viettel Complex Tower, 285 Cach Mang Thang Tam Street, Ward 12, District 10, Ho Chi Minh City, Vietnam","• Develop and implement short-term and long-term technical sales strategies and plans to achieve sales targets for assigned businesses/territories/customers.
• Ensures that Key Accounts follow the standard sales management to achieve the sales target and establish a long-term business relationship.
• Manage reporting of sales and projects, responsible for the portfolio and clients as assigned.
• Propose areas for customer expansion based on market knowledge.
• Develop a good multi-level relationship with customers who are in the R&D, Purchasing, Marketing, and Production departments
• Collaborate with internal stakeholders to ensure service delivered to meet clients/customer’s requirements
• Identify product gaps and business opportunities based on lost sales data, customers feedback, and market competition

Leadership
• Drive self-learning and improvement in the area of B2B Technical Sales and DKSH behavior as part of continuous learning.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Bán lẻ/Bán sỉ,3,Cử nhân,25-35,2,9:00 - 18:00,Trưởng phòng,"B2B Sales, Communication Skills, Food Ingredients, Negotiation Skills, Technical Sales",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bán lẻ/Bán sỉ, B2B Sales, Communication Skills, Food Ingredients, Negotiation Skills, Technical Sales, DKSH Vietnam Co., Ltd., Hồ Chí Minh"
Chuyên Viên Pháp Chế (Senior Legal Counsel),Công Ty CP Tập Đoàn Công Nghệ CMC,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","11 Phố Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam, Tầng 17, Tòa nhà CMC, Phố Duy Tân, Dịch Vọng Hậu, Hà Nội","- Soạn thảo, rà soát và chỉnh sửa các hợp đồng, giao dịch pháp lý của Công ty tập đoàn và các đơn vị thành viên với các đối tác (theo từng sự vụ cụ thể được phân công).
- Thực hiện việc đàm phán với các bên liên quan khi có yêu cầu.
- Tư vấn các vấn đề pháp lý, hướng dẫn các đơn vị thành viên, phòng ban thực hiện các thủ tục, công việc theo đúng pháp luật quy định
- Cung cấp các dịch vụ pháp lý theo yêu cầu của các công ty thành viên và các ban /phòng Tập đoàn
- Đại diện làm việc với cơ quan nhà nước khi có yêu cầu
- Thực hiện báo cáo kết quả công việc theo định kỳ tuần/tháng/năm và các vấn đề phát sinh
- Thực hiện các công việc khác khi được cấp trên giao",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Pháp Lý > Luật Tài Chính Ngân Hàng Thương mại,Phần Mềm CNTT/Dịch vụ Phần mềm,5,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Legal Consultation, Legal Review, Legal Counseling",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Pháp Lý, Luật Tài Chính Ngân Hàng Thương mại, Phần Mềm CNTT/Dịch vụ Phần mềm, Legal Consultation, Legal Review, Legal Counseling, Công Ty CP Tập Đoàn Công Nghệ CMC, Hà Nội"
Business Analyst and Testing,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),"Từ $ 1,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Hội sở chính VIB tại thành phố Hồ Chí Minh, Tầng 1 (Tầng trệt) và Tầng 2 Tòa nhà Sailing Tower, Số 111A Pasteur, Phường Bến Nghé, Quận 1, TP Hồ Chí Minh, Việt Nam","Trách nhiệm chính: Chịu trách nhiệm (i) Phân tích Giải pháp & Đảm bảo Chất lượng (ii)chịu trách nhiệm thu thập yêu cầu, xây dựng giải pháp, xác minh thiết kế, (iii) lập kế hoạch kiểm thử, kiểm soát chất lượng và rủi ro, nhằm đảm bảo hệ thống CNTT ngân hàng đáp ứng đúng nhu cầu nghiệp vụ, hiệu quả và tuân thủ quy định.

Chi tiết công việc:

1. Phân tích yêu cầu giải pháp (30%)

- Thu thập và làm rõ các yêu cầu chức năng và phi chức năng từ các phòng ban nghiệp vụ và các bên liên quan.

- Chuyển đổi yêu cầu nghiệp vụ thành tài liệu đặc tả giải pháp rõ ràng, logic và dễ hiểu cho đội phát triển.

- Đảm bảo tính đầy đủ, khả thi và khả năng truy vết của yêu cầu trong toàn bộ vòng đời dự án.

2. Xác minh thiết kế chức năng (20%)

- Rà soát và đánh giá tài liệu thiết kế chức năng để đảm bảo tính phù hợp với yêu cầu nghiệp vụ và quy định nội bộ.

- Góp ý cải tiến thiết kế nhằm nâng cao khả năng mở rộng, hiệu suất và tính tuân thủ quy định ngành.

- Làm cầu nối giữa nghiệp vụ và kỹ thuật để giảm thiểu sai sót và hiểu sai trong quá trình phát triển.

3. Lập kế hoạch và thực hiện kiểm thử chất lượng (30%)

- Xây dựng kế hoạch kiểm thử tổng thể cho các giai đoạn SIT, UAT và kiểm thử hồi quy.

- Quản lý quá trình thiết kế kịch bản kiểm thử, thực hiện kiểm thử và theo dõi kết quả kiểm thử.

- Phối hợp với các nhóm phát triển và QA để xử lý lỗi kịp thời, đảm bảo chất lượng trước khi triển khai.

4. Quản lý vấn đề và rủi ro (15%)

- Theo dõi và phân tích các lỗi phát sinh để xác định nguyên nhân gốc rễ và đưa ra hành động khắc phục.

- Quản lý danh sách lỗi tồn đọng và theo dõi tiến độ xử lý nhằm đảm bảo tuân thủ tiến độ kiểm thử.

- Đề xuất biện pháp giảm thiểu rủi ro và đảm bảo minh bạch trong quá trình triển khai dự án.

5. Thực hiện các nhiệm vụ khác theo sự phân công của cấp quản lý (5%).",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Công Nghệ Thông Tin/Viễn Thông > Phân Tích Kinh Doanh/Phân Tích Hệ Thống,Ngân hàng,3,Không giới hạn,25-100,4,,Nhân viên,"Core Banking, Temenos T24, Trade Finance, business analyst, Testing",Bất kỳ,Người Việt Nam,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phân Tích Kinh Doanh/Phân Tích Hệ Thống, Ngân hàng, Core Banking, Temenos T24, Trade Finance, business analyst, Testing, Ngân Hàng TMCP Quốc Tế Việt Nam (VIB), Hồ Chí Minh"
Sales Director (ICT),Navigos Search's Client,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Thanh Xuân, Hà Nội, Việt Nam, Hanoi","Overview
We are seeking an experienced Sales Director (ICT) to lead and expand our ICT business, focusing on delivering end-to-end M&E and infrastructure solutions for data centers and critical facilities. This role oversees both the sales and technical teams, ensuring strong market development, customer engagement, and project success.
Key Responsibilities
• Lead and manage the ICT division, including both sales and technical teams, to achieve business targets and expand market presence.
• Develop and execute sales strategies for key customer segments such as telecom operators, data center service providers, large enterprises with in-house data centers, and government agencies.
• Identify new business opportunities, manage the full sales cycle, and drive sustainable revenue growth in the ICT infrastructure domain.
• Build and maintain strong relationships with senior stakeholders across telecom, enterprise, and public sector accounts.
• Collaborate closely with technical teams to ensure solution alignment, bidding readiness, and successful project implementation.
• Monitor market trends, competitor activities, and customer requirements to refine business approaches and maintain competitive positioning.
• Provide leadership, training, and performance management for the team.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Viễn thông,10,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Trưởng phòng,"Telecommunications, ICT Infrastructure, Giải Pháp Hạ Tầng Data Center, Ict Sales, UPS, UPS",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Viễn thông, Telecommunications, ICT Infrastructure, Giải Pháp Hạ Tầng Data Center, Ict Sales, UPS, UPS, Navigos Search's Client, Hà Nội"
Sales Support (Nhân Viên Hỗ Trợ Dự Án),LG Electronics Vietnam Hai Phong - Sales & Marketing Company,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tầng15,16, tòa văn phòng, Lotte Mall Hà Nội, 272 Võ Chí Công, phường Phú Thượng, quận Tây Hồ, thành phố Hà Nội, Việt Nam, Tòa Lotte Mall 272 Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","• Support ID sales members to fulfill all documents / office work for projects
• Following pipeline, projects information registering
• Contact with projects PIC (customers) for processing related step of project (contracts, information, documents,...)
• Support sales member for telecall (if requested)
• Support team for events, marketing activities, workshop
• Other request from PD / Team leader",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,19/11/2025,Hành Chính Văn Phòng > Trợ Lý Kinh Doanh,Điện/Điện tử,2,Không giới hạn,Không hiển thị,1,9:00 - 18:00,Nhân viên,"Communication, MS Office, Project Admin, Sales Admin, Sales Support",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Trợ Lý Kinh Doanh, Điện/Điện tử, Communication, MS Office, Project Admin, Sales Admin, Sales Support, LG Electronics Vietnam Hai Phong - Sales & Marketing Company, Hà Nội"
