Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Customer Service,K Plus Supply Chain Management Company Limited,$ 500-700 /tháng,,,,,,,,,,,,,,,,,,,,
Purchasing Staff,Công Ty TNHH Dệt Và Nhuộm Hưng Yên,Thương lượng,"KCN Dệt may Phố nối- Nghĩa Hiệp- Yên Mỹ- Hưng Yên, KCN Dệt May Phố Nối – Nghĩa Hiệp - Yên Mỹ - Hưng Yên","1. CHỨC NĂNG CÔNG VIỆC
2. CÁC NHIỆM VỤ CHÍNH (Activities or duties to fulfil the job requirements)
This role shall handle all buying goods & services relating to Office demand such as but not limited:
Car, IT and office equipment, Canteen, Security, Cleaning, landscape, waste, Auditing services …,
Stationary, labour personal protective equipment, uniform, …by researching potential suppliers,
negotiating prices and contracts, and placing and tracking orders. Key responsibilities also involve
maintaining vendor relationships, managing purchase records, and ensuring timely and quality delivery
of supplies.
• Find and evaluate potential suppliers, request quotes, and compare prices and quality to get the best
value for the company.
• Negotiate favorable terms, pricing, and contracts with suppliers.
• Work with suppliers to make necessary documents such as the contract.
• Create purchase orders, send them to suppliers, and track orders from placement to delivery to
ensure on-time arrival.
• Build and maintain good working relationships with suppliers.
• Maintain accurate records of all purchases, invoices, and inventory levels, and check received goods
against purchase orders.
• Examine and verify the quality of products and services to ensure they meet the company's
standards.
• Make payment for orders – related.
• Follow and control contract handling. Make renew or termination on time.
• Other tasks as assigned.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/02/2026,Hành Chính Văn Phòng > Thu Mua,Sản xuất,1,Cử nhân,Không hiển thị,1,9:00 - 18:00,Nhân viên,"Analytical Skills, Communication, Data Management, Negotiation, Organizational skills",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Sản xuất, Analytical Skills, Communication, Data Management, Negotiation, Organizational skills, Công Ty TNHH Dệt Và Nhuộm Hưng Yên, Hưng Yên"
Production Development Industrialization Quality Specialist For Soft Equipment Team,Decathlon Vietnam,Thương lượng,"Floor 5, Pax Sky, 26 Ung Van Khiem St., Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam, Pax Sky, Ung Văn Khiêm, Phường 25, Bình Thạnh, Ho Chi Minh City, Vietnam","Project: Tent & Welding
YOUR MISSION:
- Driving innovation and development in Vietnam to meet Decathlon’s global needs.
- Delivering high-quality products at competitive industrial prices for end customers.
-Engaging Decathlon partners & alliance on sustainable development practices.

KEY RESPONSIBILITIES:
1. Development and Industrialization:
- Coordinate the sample development between the headquarters and factories.
- Control and validate the quality of your samples.
- Build and manage the development planning.
- Optimize the first production to ensure the quality and the technicity of the mass production.
- Follow up and support the factory to improve production efficiency.
- Continuous improvement: Improve and optimize the production processes.

2. Price and business management:
- Negotiate the price of your products.Analyze the cost breakdown of the products.
- Make quotations and hunt business for new products to expand your business.

3.Quality:
- Monitor Quality performance and data quality in my supplier.
-Encourage and accompany my supplier to enhance the supplier's Quality system by quality control plan, Quality Audit, LAB Audit,....",,27/02/2026,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Dệt may/May mặc/Giày dép,3,Cao đẳng,Không hiển thị,1,09:00 - 18:00,Nhân viên,"Commercialization Process, Industrialization, Quality Management, Audit, Quality System Management",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Dệt may/May mặc/Giày dép, Commercialization Process, Industrialization, Quality Management, Audit, Quality System Management, Decathlon Vietnam, Hồ Chí Minh"
Procurement Specialist,Beta Group,12tr-20tr ₫/tháng,,,,,,,,,,,,,,,,,,,,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Bán lẻ/Bán sỉ, Sourcing Management, Supply Chain, Data Analysis, English Communication, Relationship Management, Beta Group, Hồ Chí Minh"
Sales Engineer Air Compressors And Services (Hà Nội & TPHCM),Atlas Copco Vietnam (Ha Noi & Binh Duong),Thương lượng,"Hà Nội, Vietnam, Ho Chi Minh, Cầu Giấy & Dĩ An","Sứ mệnh của vị trí:
Sứ mệnh của Nhân viên Kỹ thuật Bán hàng là phát triển và triển khai các chiến lược kinh doanh nhằm đạt được tăng trưởng về sản lượng có lợi nhuận và thị phần cho các dòng sản phẩm Khí Nén Không Dầu của Atlas Copco tại Việt Nam. Người này sẽ phát triển kinh doanh theo quy trình bán hàng tại các khu vực được phân công, tập trung vào các nhà thầu, công ty thương mại và khách hàng cuối. Báo cáo trực tiếp cho Quản lý Ngành hàng.

Trách nhiệm chính:
• Độc lập bán hàng tại khu vực được giao cho toàn bộ danh mục sản phẩm Máy nén, tối đa hóa doanh số.
• Thăm khách hàng trong khu vực để hiểu rõ nhu cầu và xây dựng mối quan hệ.
• Phát triển và duy trì mối quan hệ với khách hàng để đảm bảo sản phẩm Atlas Copco luôn là lựa chọn hàng đầu.
• Đóng góp vào kế hoạch cải tiến bán hàng và tiếp thị nhằm tăng lượng khách tiềm năng, thị phần và doanh thu.
• Phối hợp với quản lý để cập nhật thông tin về khách hàng và đối thủ cạnh tranh.
• Báo cáo hoạt động bán hàng lên hệ thống C4C/CRM.
• Thực hiện các nhiệm vụ khác được giao.

Mission of the role:
The Mission of the Sales Engineer to develop and implement business strategies to achieve profitable volume and market share growth for Atlas Copco’s Compresor in Vietnam. She or he develops business following sales process in the assigned territories with focus EPCs, Trading companies end customers. She or He will report to the Business Line Manager.

Main responsibilities
• Lead the sales process in assigned territory for all Compressor Technique product portfolio
• Visit customers in the assigned territories to have deep customer understanding and customer relationship
• Independently drive sales activities to maximize sales of air compressors.
• Develop and enhance relationship with all customers to ensure that Atlas Copco products are first in mind and first in choice.
• Contribute to sales and marketing improvement plan for better lead generation, market share and revenue.
• Develop customer and competition knowledge with the Manager
• Report sales activities to C4C/CRM
• Other tasks assigned to you",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/02/2026,Kinh Doanh > Bán Hàng Kỹ Thuật,Chuỗi cung ứng,1,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Sales Management, Technical Sales, Business Development, Kỹ sư bán hàng, Bán hàng & Chăm sóc khách hàng, Bán hàng & Chăm sóc khách hàng, Kỹ sư bán hàng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng Kỹ Thuật, Chuỗi cung ứng, Sales Management, Technical Sales, Business Development, Kỹ sư bán hàng, Bán hàng & Chăm sóc khách hàng, Bán hàng & Chăm sóc khách hàng, Kỹ sư bán hàng, Atlas Copco Vietnam (Ha Noi & Binh Duong), Hà Nội, Hồ Chí Minh"
Kỹ Sư Bảo Trì Dịch Vụ (Hà Nội & TP.HCM),Atlas Copco Vietnam (Ha Noi & Binh Duong),Thương lượng,,,"Yêu cầu:
• Tốt nghiệp Cao đẳng/Đại học các ngành cơ khí chế tạo, điện-điện tử, điện lạnh, tự động hóa, hoặc các ngành có liên quan
• Không giới hạn về giới tính, có đam mê công việc dịch vụ sửa chữa, bảo trì, vận hành máy/robot
• Kỹ năng đọc hiểu tài liệu kỹ thuật, bản vẽ
• Nhanh nhẹn, chịu áp lực trong công việc, trách nhiệm, có tư duy tận tâm khi chăm sóc khách hàng
• Sẵn sàng làm việc ngoài giờ và đi công tác. Có sức khỏe tốt.
• Trong ngành khí nén, biết thêm về ngoại ngữ (tiếng Anh/Trung/Hàn...) là lợi thế lớn khi tập khách hàng công nghiệp đa dạng đến từ nhiều quốc gia.

Quyền lợi:
• Lương cứng từ 10-15 triệu/tháng. Tăng lương hằng năm.
• Phụ cấp: ăn trưa, điện thoại, xe đi công tác
• Tiền thưởng năng suất hằng tháng, thưởng tháng 13, thưởng cuối năm theo kết quả kinh doanh
• Tham gia đầy đủ Bảo hiểm bắt buộc và có Bảo hiểm tai nạn sức khỏe bổ sung",,,,,,,,,,,,,,,,,
Global Customer Support,"CyberLogitec Vietnam Co., Ltd.","$ 500-1,000 /tháng","SCETPA Building, 19A Cong Hoa Street, Bay Hien Ward, HCMC, Vietnam, SCETPA Building, 19A Cong Hoa Street, Ward 12, Tan Binh District, Ho Chi Minh City","- Receive and manage requests from global customers (US, Korea, Japan, Singapore, India, China, Turkey, etc.) via email, website, and phone calls.
- Troubleshoot and resolve customers’ problems encountered when using the company's system in a timely manner.
- Communicate effectively with customers across multiple regions.
- Record all interactions and resolutions accurately to maintain up-to-date support documentation.
*Working time:
- Work 5 days/week (including weekends, holidays, and Tet).
- Weekly shift rotation with 3 shifts following the company’s arrangement:
+ Shift 1: 6 AM – 2 PM
+ Shift 2: 2 PM – 10 PM
+ Shift 3: 10 PM – 6 AM",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/02/2026,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Phần Mềm CNTT/Dịch vụ Phần mềm,1,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Technical Support, Shipping, Logistics, English, Customer Service",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Phần Mềm CNTT/Dịch vụ Phần mềm, Technical Support, Shipping, Logistics, English, Customer Service, CyberLogitec Vietnam Co., Ltd., Hồ Chí Minh"
Head of Northern Region / Giám Đốc Khu Vực Phía Bắc,KLN Integrated Logistics (Viet Nam) Company Limited,Thương lượng,,,"- Bachelor degree in relevant major
- Good understanding of Contract Logistics and market practices
- At least 4-5 years in a similar role in 3PL
- Excellent in English",,,,,,,,,,,,,,,,,
Senior Accountant,Chargecore PTE. LTD.,"$ 1,077-1,346 /tháng","Ha Noi, Số 30, khu liền kề 13C, ngõ 94 Thượng Thanh, Long Biên, Hà Nội","We are seeking a detail-oriented and proactive Senior Accountant to manage full-cycle accounting operations in Vietnam. This role will ensure compliance with Vietnamese accounting standards (VAS), tax regulations, and internal financial controls, while supporting regional reporting requirements to HQ.

This is an excellent opportunity for a hands-on professional who enjoys working in a growing international environment.

KEY RESPONSIBILITIES
- Handle full-set accounting in compliance with Vietnamese Accounting Standards (VAS)
- Prepare monthly, quarterly, and annual financial reports
- Manage VAT, PIT, CIT declarations and ensure timely tax filings
- Liaise with tax authorities, auditors, banks, and external service providers
- Support monthly closing and group reporting to HQ
- Monitor cash flow and manage payment schedules
- Ensure accuracy of AP/AR and general ledger entries
- Support budgeting and financial analysis when required
- Maintain proper accounting documentation and filing systems
- Assist in internal control implementation and process improvements",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/02/2026,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Điện/Điện tử,4,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Microsoft Office, Team management skills, Time Management",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Điện/Điện tử, Microsoft Office, Team management skills, Time Management, Chargecore PTE. LTD., Hà Nội"
Hanoi - HR Assistant Manager/ Trưởng Phòng Nhân Sự (Có Xe Đưa Đón Nội Thành),Star Fashion Company LTD.,Thương lượng,"Lot CN-B4, Phu Nghia Industrial Zone, Chuong My, Ha Noi, Lot CN-B4, Phu Nghia Industrial Zone, Chuong My district, Ha Noi","POSITION SUMMARY
This position holder will be responsible for establishing procedures and supervising HR daily operation and processes to ensure effectiveness of workforce planning, recruitment, employee relations, performance management, compensation and benefit in accordance with Government laws, internal rules and buyers’ ordinance to contribute to achieve Companys’ goals.

1 Recruitment
• Work out workforce planning upon business loading, establish and develop sourcing strategies to ensure resources required are met in timely manner.
• Collaborate with internal HODs to identify staffing requirements for appropriate talent acquisitions.
2 Compliance.
• Establish and uphold HR policies and standards to ensure internal consistency.
• Update, innovate and implement HR procedures for daily operational effectiveness and efficiency.
• Ensure compliance of company policies and practices with labor law with Government laws, Buyers’ requirement and Crystal Group policies.
3 Employee relation and satisfaction.
• Regularly benchmark with market to ensure reasonable remuneration package.
• Implement comprehensive rewards and performance system.
• Foster positive working environment by promoting opened communication channels, building healthy work environment, equal opportunities, resolve conflict issues in harmonious way
with appropriate disciplinary actions.
4 System integrity and consistency
• Maintain FHIS data and employees’ records integrity and efficiency
5 Compile reports
• Provide accurate analytical reports for management’s direction and decision making.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/02/2026,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,Sản xuất,7,,,,,Trưởng phòng,"Communication, Compensation & Benefits, Data Management, Human Resources Management, Labor Law",Tiếng Anh,Không hiển thị,,,,,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Sản xuất, Communication, Compensation & Benefits, Data Management, Human Resources Management, Labor Law, Star Fashion Company LTD., Hà Nội"
