Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Senior Executive - Strategic Sales & Marketing,CÔNG TY CỔ PHẦN GAMUDA LAND (HCMC),Thương lượng,"The Mett Tower, 15 Tran Bach Dang street, Thu Thiem ward, Thu Duc City, HCM","Purpose of Job / Job Summary
Mục đích công việc / Tóm tắt công việc
Responsible for building and maintaining the internal database through post–sales evaluation, sales strategies and policies analysis, and actively contributing to sales strategies to improve performance and achieve sales targets.
Có trách nhiệm xây dựng và duy trì cơ sở dữ liệu của phòng Chiến lược Kinh doanh thông qua phân tích dữ liệu sau bán hàng, đồng thời đóng góp vào việc đề xuất chính sách và chiến lược bán hàng nhằm nâng cao hiệu quả và đạt chỉ tiêu doanh số trong năm tài chính.
________________________________________
Key Responsibilities / Duties
Trách nhiệm / Nhiệm vụ chính
1. Conduct in-depth post–sales evaluations of previous launches, under the guidance of the Deputy Manager, to identify lessons learned and improve future launches.
Thực hiện phân tích chuyên sâu sau các đợt mở bán dưới sự hỗ trợ của Phó phòng Chiến lược Kinh doanh nhằm rút ra bài học và đề xuất cải tiến cho các đợt mở bán tiếp theo.
2. Contribute to the development of price lists for new products and provide in-depth analysis to recommend sales policies for upcoming launches.
Tham gia xây dựng bảng giá cho sản phẩm mới và thực hiện phân tích chuyên sâu nhằm đề xuất chính sách bán hàng cho các đợt mở bán sắp tới.
3. Maintain and regularly update the internal database.
Duy trì và cập nhật thường xuyên cơ sở dữ liệu.
4. Prepare and submit update reports related to market trends, internal progress, and design development to the Deputy Manager.
Thực hiện và báo cáo định kỳ về cập nhật thị trường, tiến độ nội bộ và phát triển thiết kế cho Phó phòng Chiến lược.
5. Comply with all company requirements regarding Quality, Safety, Health, and Environment (QSHE) within the job scope and workplace.
Tuân thủ các quy định của công ty liên quan đến Chất lượng, An toàn, Sức khỏe và Môi trường (QSHE) trong phạm vi công việc và nơi làm việc.
6. Perform other duties as assigned by management from time to time.
Thực hiện các công việc khác theo phân công của cấp quản lý.","Qualifications / Requirements
Yêu cầu ứng viên
• Education / Bằng cấp:
o Bachelor’s Degree.
o Tốt nghiệp Đại học.
• Experience / Kinh nghiệm:
o At least 5 years of relevant working experience, preferably in real estate market research or market intelligence.
o Ít nhất 5 năm kinh nghiệm làm việc liên quan, ưu tiên trong lĩnh vực Nghiên cứu & Phân tích thị trường bất động sản.
• Specific Skills & Abilities / Kỹ năng chuyên môn:
o Strong network to collect, consolidate, and verify information for market reports when required.
o Proven experience in analysis and consultancy.
o Excellent report writing and presentation skills.
o Advantage for candidates with experience working at real estate developers.
o Có mạng lưới quan hệ tốt để thu thập, tổng hợp và xác minh thông tin phục vụ báo cáo thị trường khi cần.
o Có kinh nghiệm phân tích và tư vấn.
o Kỹ năng viết báo cáo và thuyết trình tốt.
o Ưu tiên ứng viên đã có kinh nghiệm tại các chủ đầu tư.
• Personal Qualities / Phẩm chất cá nhân:
o Detail-oriented, logical, and open-minded.
o Strong communication skills with all management levels.
o Energetic, assertive, and result-oriented.
o Cẩn thận, logic, tư duy cởi mở.
o Khả năng giao tiếp tốt với mọi cấp quản lý.
o Năng động, quyết đoán và hướng tới kết quả.",29/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Bất Động Sản/Cho thuê,5,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Sales Strategy, Database Software, Report Writing, Market Intelligent, Market Research",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bất Động Sản/Cho thuê, Sales Strategy, Database Software, Report Writing, Market Intelligent, Market Research, CÔNG TY CỔ PHẦN GAMUDA LAND (HCMC), Hồ Chí Minh"
Senior Account Manager/associate Director Sales,Trusting Social,Thương lượng,"Tầng 8, Havana Tower - 132 Hàm Nghi, P. Bến Thành, Q.1, TP.HCM, Havana Tower, 132, Ham Nghi Str., Ben Thanh Ward, Dist. 1, HCMC","Trusting Social is an AI Fintech pioneer that's revolutionizing credit access in emerging markets. Our mission is ""Advancing AI to Meet the Financial Needs of Everyday Consumers with Empathy."" We've assessed over 1 billion consumers across four countries, and we're on a mission to provide 100 million credit lines using the power of AI and Big Data.
We are partnering with banks which are embracing changes toward digital banking. These changes are exciting but complex, and we are looking for team members who are motivated by big challenges and are ready to dive headlong into helping us grapple with complexity, build solutions and turn our visions into a reality.
We are seeking a dedicated Senior Account Manager/Associate Director of Sales who will be at the forefront of our transition into Artificial General Intelligence (AGI) financial solutions. In this leadership role, you'll spearhead our sales strategy, guiding the team to forge strategic partnerships with forward-thinking banks and revolutionize the financial landscape through AGI.

What You'll Do
Developing and executing a winning sales strategy for AGI financial solutions:
- Craft a comprehensive sales plan focused on AGI solutions, identifying high-value targets and market opportunities.
- Lead the development of impactful sales materials and presentations to effectively communicate the transformative power of AGI in finance.",,29/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Phần Mềm CNTT/Dịch vụ Phần mềm,10,Không giới hạn,Không hiển thị,Không hiển thị,,Giám Đốc và Cấp Cao Hơn,"Business Development, Sales B2B, Sales Experience",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Phần Mềm CNTT/Dịch vụ Phần mềm, Business Development, Sales B2B, Sales Experience, Trusting Social, Hồ Chí Minh"
Logistics & Purchasing Manager,Motul Vietnam,Thương lượng,"Pearl Plaza Building, 29th Fl, 561A Dien Bien Phu Street, Ward 25, Binh Thanh District, Ho Chi Minh, Pearl Plaza building, 29th Fl, 561A Dien Bien Phu, Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam.","I- Procurement Manager / Procurement Lead
KRA 1: Strategic Sourcing & Supplier Management:
• Develop and execute procurement strategies for raw materials (e.g., base oils, additives), packaging, and indirect goods.
• Lead sourcing process (RFI/RFP), negotiation, and contract finalization. Identify, qualify, and manage key suppliers (both local & global).
• Outsourcing new vendors in case of Vilube factory full capacity, with competitive, risk assessment, and project initiative in place.
• Maintain supplier database, risk rating, and performance scorecards.

KRA 2: Procurement Operations & Compliance
• Oversee PR-PO process for all material categories in SAP.
• Monitor and ensure procurement compliance with company policies and regulations. Review procedures annually and make revisions as needed.
• Work with finance and legal teams to align on SLA, TCO, payment terms, and contract clauses.
• Lead annual supplier contract renewal and risk mitigation reviews.

KRA 3: Cost Optimization & Market Risk Mitigation
• Analyze market trends, raw material cost drivers, and EX impacts.
• Implement cost-saving and value-engineering initiatives. | Monthly validated by finance with a savings report.
• Lead quarterly procurement risk assessments and update action plans.
• Collaborate with the regional sourcing team on hedging or volume leverage projects.

II- Logistics Manager / Logistics Lead
KRA 1: Inbound & Outbound Logistics Execution
• Manage domestic & international transportation for RM, PM, and FG.
• Ensure on-time shipment & delivery for both inbound raw materials and outbound finished goods.
• Coordinate with production, warehouse, and planning to ensure delivery readiness.
• Lead monthly logistics cost review and route optimization.

KRA 2: Customs & Trade Compliance
• Oversee customs clearance, documentation, and annual liquidation reports (Form 15, 15A, 16).
• Manage C/O applications and ensure trade compliance (FTA, HS code, re-export rules).
• Conduct yearly customs audits and health risk checks.
• Update customs SOPs and train relevant teams.

KRA 3: 3PL Sourcing & Process Improvement (transportation and Warehouse)
• Manage 3PL contracts and cost tracking.
• Collaborate with customer service, supply planning, and regional logistics for seamless coordination. (local, Import, export transportation…)
• Lead logistics improvement projects (e.g., warehouse service, broker, CBS control, system integration, AI- Automation application).","Qualifications:
- Bachelor's degree in Supply Chain Management, Logistics, Business Administration, or a related field. A Master's degree is a plus.
- 10 years of progressive experience in logistics and procurement, preferably within a manufacturing environment (experience in the lubricant oil or chemical industry is highly desirable).
- Proven track record of developing and implementing successful procurement and logistics strategies that have resulted in cost savings and operational improvements.
- Strong negotiation, contract management, and supplier relationship management skills.
- Excellent analytical, problem-solving, and decision-making abilities.
- Proficiency in using ERP systems (SAP) and other supply chain management software.
- Excellent communication, interpersonal, and presentation skills.
- Strong leadership and team management skills (if applicable).
- Knowledge of international trade regulations and customs procedures (if applicable).
Preferred Qualifications:
• Professional certifications in supply chain management (e.g., CSCP, CPIM).
• Experience with lean manufacturing or other continuous improvement methodologies.
• Familiarity with quality management systems (e.g., ISO 9001).",29/10/2025,Hành Chính Văn Phòng > Thu Mua,Khai khoáng/Dầu khí,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Trưởng phòng,"Purchase Management, logistic management, Import/export experience, SAP, Supply Planning",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Khai khoáng/Dầu khí, Purchase Management, logistic management, Import/export experience, SAP, Supply Planning, Motul Vietnam, Hồ Chí Minh"
(Senior) Technical Services Engineer _ Mwf,Motul Vietnam,Thương lượng,"Pearl Plaza Building, 29th Fl, 561A Dien Bien Phu Street, Ward 25, Binh Thanh District, Ho Chi Minh, Pearl Plaza building, 29th Fl, 561A Dien Bien Phu, Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam.","This role provides excellent technical supports for Metal working fluids (MWF) business growth. This role work close to B2B sales team to develop business and build high experienced service level to customers. Main activities are technical & product consulting, conduct field trial test, oil monitoring, product training and complaint handling. This position is reported to Technical Service Manager:
• Support sales team converts new customers | key accounts in MWF business.
• Deliver professional services activities at highest level to end-users on time in full (basic & advance service packages).
• Market research and update latest information regarding technical & product of competitors to team lead and business head.

New Customer Development (Key Accounts Conversion)
• Working with sales team to develop technical supporting plan for customer visits.
• Prepare, present and convince new customers in terms of products & services provided.
• Analyze competitor’s products and make technical comparison reports.
• Conduct field trial test onsite to prove MotulTech product’s features & benefits. Control total cost development if required.
• Work close to product team and customer’s engineering department to track oil test report and implement the result of field test.",,29/10/2025,Kinh Doanh > Bán Hàng Kỹ Thuật,Khai khoáng/Dầu khí,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Oil Analysis, Training experience, Engineering Technician, Lubrication, Operation Support",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng Kỹ Thuật, Khai khoáng/Dầu khí, Oil Analysis, Training experience, Engineering Technician, Lubrication, Operation Support, Motul Vietnam, Hồ Chí Minh"
Chuyên Viên Cao Cấp Phát Triển Khách Hàng Tổ Chức,Công Ty Cổ Phần Chứng Khoán SSI,Thương lượng,"Quận 1, TP. Hồ Chí Minh, Việt Nam, 1C Ngô Quyền - Hoàn Kiếm - Hà Nội","Phát triển khách hàng mới:
Lập kế hoạch và triển khai hoạt động tìm kiếm, tiếp cận, tư vấn và mở mới tài khoản khách hàng tổ chức (Institutional Clients) bao gồm quỹ đầu tư, công ty quản lý tài sản, ngân hàng, bảo hiểm, và các nhà đầu tư tổ chức khác.
Đảm bảo mục tiêu gia tăng thị phần môi giới tổ chức và doanh số giao dịch theo kế hoạch được giao.
Tìm kiếm và thực hiện các giao dịch block lớn. Phối hợp với bộ phận IB và các bộ phận khác chào bán sản phẩm.
Chăm sóc & quản lý quan hệ khách hàng:
Xây dựng, phát triển và duy trì mối quan hệ bền chặt, dài hạn với khách hàng tổ chức.
Cung cấp dịch vụ chăm sóc khách hàng chuyên nghiệp, duy trì hoạt động giao dịch ổn định, gia tăng tỷ lệ khách hàng trung thành.
Tư vấn & cung cấp thông tin đầu tư:
Phối hợp chặt chẽ với các bộ phận Institutional Research, Equity Sales Trading và các đơn vị liên quan để cung cấp cho khách hàng thông tin thị trường, báo cáo phân tích, khuyến nghị đầu tư.
Tìm kiếm, giới thiệu cơ hội kinh doanh tiềm năng, sản phẩm mới phù hợp với nhu cầu từng khách hàng.
Tổ chức & điều phối sự kiện khách hàng (Corporate Access):
Lên kế hoạch, thiết kế và triển khai các hoạt động kết nối doanh nghiệp như Seminars, Conferences, Company Visits, Roadshows trong và ngoài nước.",,29/10/2025,Ngân Hàng & Dịch Vụ Tài Chính > Đầu Tư Tài Chính,Chứng khoán,1,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Phát Triển Khách Hàng, Brokerage, Institutional Selling, Asset Management, Investment Banking",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Đầu Tư Tài Chính, Chứng khoán, Phát Triển Khách Hàng, Brokerage, Institutional Selling, Asset Management, Investment Banking, Công Ty Cổ Phần Chứng Khoán SSI, Hồ Chí Minh"
Nhân Viên Tư Vấn Bán Hàng Ô Tô (Sales Xe Ô Tô Mitsubishi),Công Ty Cổ Phần Vận Tải Hàng Không Miền Nam (Satsco),"$ 500-1,500 /tháng","1A Hồng Hà, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam, 1A Hồng Hà, Phường 2, Quận Tân Bình, TP.HCM","- Tiếp nhận nhu cầu mua hàng từ khách hàng qua các kênh: trực tiếp tại showroom, điện thoại, email, facebook, zalo…
- Phụ trách tư vấn cho khách hàng về thông tin sản phẩm dịch vụ, chính sách giá, chế độ khuyến mãi, hậu mãi,..
- Chốt sale và tạo đơn hàng;
- Chăm sóc chu đáo khách hàng sau bán hàng;
- Tạo và duy trì mối quan hệ tốt với khách hàng;
- Thực hiện các công việc khác theo yêu cầu của Ban giám đốc/ Trưởng bộ phận.","- Nam/Nữ tốt nghiệp trung cấp trở lên;
- Yêu thích công việc Tư vấn bán hàng;
- Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực bán hàng xe ô tô, xe máy tất cả các hãng xe;
- Hoặc có kinh nghiệm bảo hiểm nhân thọ, bất động sản, marketing, am hiểu các kênh về quảng cáo online;
- Có bằng lái xe ô tô là một lợi thế lớn;
- Kỹ năng giao tiếp tốt;
- Có tính kỷ luật, có tinh thần trách nhiệm và teamwork.",29/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Ô tô,1,Không giới hạn,21-45,5,,Nhân viên,"Bán Xe Ô Tô, Tư Vấn Sản Phẩm, Kinh Doanh, Chăm Sóc Khách Hàng, Sales Supervisor",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Ô tô, Bán Xe Ô Tô, Tư Vấn Sản Phẩm, Kinh Doanh, Chăm Sóc Khách Hàng, Sales Supervisor, Công Ty Cổ Phần Vận Tải Hàng Không Miền Nam (Satsco), Hồ Chí Minh"
Principal Quality Engineer - Welding,Navigos Search,Thương lượng,"Industrial Park (With shuttle bus), HCMC","About the role
You’ll lead and improve the quality and manufacturing process for advanced systems, mainly laser and resistance welding to make sure products are made with high standards and fewer defects.

Main duties
Work with global teams to build and control new manufacturing systems.
Create and manage control plans, PFMEA, and DOE to prevent quality problems.
Check and solve quality issues before and after new line launch.
Analyze root causes, reduce defects, and improve efficiency.
Support and train engineers and technicians on new systems and quality tools.
Give feedback to improve equipment and process setup.","Bachelor’s degree in Mechanical, Electrical, or Quality Engineering (or similar).
6+ years of experience in manufacturing or quality engineering.
Experience in laser, resistance, or other welding methods is a big plus.",29/10/2025,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Sản xuất,6,Cử nhân,Không hiển thị,1,07:30 AM - 04:00 PM,Nhân viên,"Laser welding, Mechanical Engineering, Quality Engineer, Welding",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Laser welding, Mechanical Engineering, Quality Engineer, Welding, Navigos Search, Hồ Chí Minh"
Trưởng Phòng Phát Triển Khách Hàng Tổ Chức,Công Ty Cổ Phần Chứng Khoán SSI,Thương lượng,"Quận 1, TP. Hồ Chí Minh, Việt Nam, 1C Ngô Quyền - Hoàn Kiếm - Hà Nội","Phát triển khách hàng mới:
Lập kế hoạch và triển khai hoạt động tìm kiếm, tiếp cận, tư vấn và mở mới tài khoản khách hàng tổ chức (Institutional Clients) bao gồm quỹ đầu tư, công ty quản lý tài sản, ngân hàng, bảo hiểm, và các nhà đầu tư tổ chức khác.
Đảm bảo mục tiêu gia tăng thị phần môi giới tổ chức và doanh số giao dịch theo kế hoạch được giao.
Tìm kiếm và thực hiện các giao dịch block lớn. Phối hợp với bộ phận IB và các bộ phận khác chào bán sản phẩm.
Chăm sóc & quản lý quan hệ khách hàng:
Xây dựng, phát triển và duy trì mối quan hệ bền chặt, dài hạn với khách hàng tổ chức.
Cung cấp dịch vụ chăm sóc khách hàng chuyên nghiệp, duy trì hoạt động giao dịch ổn định, gia tăng tỷ lệ khách hàng trung thành.
Tư vấn & cung cấp thông tin đầu tư:
Phối hợp chặt chẽ với các bộ phận Institutional Research, Equity Sales Trading và các đơn vị liên quan để cung cấp cho khách hàng thông tin thị trường, báo cáo phân tích, khuyến nghị đầu tư.
Tìm kiếm, giới thiệu cơ hội kinh doanh tiềm năng, sản phẩm mới phù hợp với nhu cầu từng khách hàng.
Tổ chức & điều phối sự kiện khách hàng (Corporate Access):
Lên kế hoạch, thiết kế và triển khai các hoạt động kết nối doanh nghiệp như Seminars, Conferences, Company Visits, Roadshows trong và ngoài nước.",,29/10/2025,Ngân Hàng & Dịch Vụ Tài Chính > Đầu Tư Tài Chính,Chứng khoán,3,,Không hiển thị,Không hiển thị,,Trưởng phòng,"Phát Triển Khách Hàng, Chứng Khoán, Institutional Selling, Asset Management, Investment Banking",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Đầu Tư Tài Chính, Chứng khoán, Phát Triển Khách Hàng, Chứng Khoán, Institutional Selling, Asset Management, Investment Banking, Công Ty Cổ Phần Chứng Khoán SSI, Hồ Chí Minh"
Customer Service Executive (1 Year Contract),Marico South East Asia Corporation,Thương lượng,"Hồ Chí Minh, Việt Nam, 28th Floor, Pearl Plaza, 561A Dien Bien Phu Street, Binh Thanh District, HCM City","• Receive orders based on customer information, then enter the SAP system, verify the order details, and send them back to the distributor for confirmation
• Communicate with Distributor/Sales/ Trade team related to goods, out of stock status and inform the distributor about the expected stock availability timeline.
• Discuss with the customer about their current debt situation (AR Balance)
• Tracking CO allocation by distributor
• Tracking SO pending to inform to distributor
• Answering information about products and service questions
• Resolves product or service problems by clarifying the customer's complaint; determining the cause of the problem; selecting and explaining the best solution to solve the problem; expediting correction or adjustment; following up to ensure resolution
• Receive and process return orders
• Reporting by distributor and send out
• Receive orders based on Portal or mail, enter the Portal system to check price, compare order on SAP system, verify the order details, and submit on Portal system for confirmation
• Based on the activities program from DP, adjust the format for MT orders
• Notify about orders exceeding credit limits, request approval for orders exceeding credit limits, and process the orders again",,29/10/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Bán lẻ/Bán sỉ,1,Cử nhân,Không hiển thị,1,9:00 - 18:00,Nhân viên,"Call Center, Call Center, Communication, Customer Service, Order Processing, Problem Solving",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Bán lẻ/Bán sỉ, Call Center, Call Center, Communication, Customer Service, Order Processing, Problem Solving, Marico South East Asia Corporation, Hồ Chí Minh"
Senior Sofware Engineer (Python/ Golang),M Village,Thương lượng,"M Village, 16 Trương Định, Xuân Hòa Ward, HCMC, 16 Trương Định. P.6, Quận 3, HCM","About the Role
We are seeking a talented Software Engineer to join our team. The ideal candidate will have experience with Golang and Postgres, and be open to learning Python and NodeJS. Strong skills in system design, a passion for tackling challenges, and the ability to work with Odoo are highly desirable.
Key Responsibilities
• Lead the design, development, and deployment of backend services.
• Architect scalable and resilient systems (microservices, distributed systems).
• Mentor and support junior/mid-level engineers through code reviews and technical guidance.
• Optimize application performance, reliability, and security.
• Collaborate with product, frontend, QA, and DevOps to deliver features on time.
• Establish and enforce coding standards, best practices, and testing strategies.
• Participate in system design discussions and technical roadmap planning.
• Investigate and resolve complex production issues.","• 5+ years of experience in backend software development.
• Strong proficiency in Golang and/or Python.",29/10/2025,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,Bất Động Sản/Cho thuê,5,,,,,Nhân viên,"Golang, Python, PostgreSQL, Docker, Backend Development",Bất kỳ,Không hiển thị,,,,,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Bất Động Sản/Cho thuê, Golang, Python, PostgreSQL, Docker, Backend Development, M Village, Hồ Chí Minh"
