Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Thư Ký Dự Án,Công Ty Cổ Phần Xây Dựng Central,$ 500-700 /tháng,"huyện Đức Hòa, Long An, Việt Nam, Toyota Thuận An - Bình Dương TTA, Đại lộ Bình Dương, Bình Hòa, Thuận An, Bình Dương, Việt Nam, 204/9 Nguyễn Văn Hưởng, phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","• Thực hiện, quản lý vã hỗ trợ các công tác liên quan đến mảng hành chính và nhân sự (chấm công, quản lý ngày phép, hồ sơ nhân viên…) trên công trường.
• Quản lý các trang thiết bị - dụng cụ - vật tư - máy móc tại văn phòng dự án.
• Xây dựng và quản lý hệ thống Lưu trữ & phân phối hồ sơ, tài liệu của dự án.
• Giao nhận tài liệu với Chủ Đầu Tư, Tư Vấn Giám Sát, Nhà Thầu Phụ, Nhà Cung Cấp...và các đối tác khác trên công trường;
• Tổng hợp và phân phối hồ sơ, tài liệu, thông tin kịp thời cho các bộ phận theo hướng dẫn của Chỉ Huy Trưởng.
• Phụ trách quản lý tạp vụ đảm bảo nhà ở, ăn nghỉ và chăm lo đời sống tinh thần cho Ban Chỉ Huy.
• Thực hiện việc thu chi tiền mặt trên công trường; Hồ sơ thanh toán hàng kỳ và báo cáo việc tình hình tài chính công trường.
• Các công việc khác theo sự phân công của Giám Đốc Dự Án và Chỉ Huy Trưởng.","• Tốt nghiệp Cao Đẳng trở lên các chuyên ngành Kế Toán, Tài Chính, Xây dựng, Kinh tế Xây dựng...hoặc các chuyên ngành liên quan khác.
• Có ít nhất từ 01 - 03 năm kinh nghiệm; ưu tiên ứng viên đã có kinh nghiệm tại các công ty Xây Dựng/Cơ Điện.
• Tiếng Anh giao tiếp cơ bản.
• Sử dụng thành thạo tin học văn phòng.",01/07/2025,Hành Chính Văn Phòng > Thư Ký,Kỹ thuật xây dựng/Cơ sở hạ tầng,1,Cao đẳng,Không hiển thị,Không hiển thị,,Nhân viên,"Thư ký, hành chính văn phòng, Xây Dựng, Nghiệp Vụ Thư Ký, Chăm Sóc Khách Hàng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hành Chính Văn Phòng, Thư Ký, Kỹ thuật xây dựng/Cơ sở hạ tầng, Thư ký, hành chính văn phòng, Xây Dựng, Nghiệp Vụ Thư Ký, Chăm Sóc Khách Hàng, Công Ty Cổ Phần Xây Dựng Central, Long An, Bình Dương"
QA Executive,Navigos Search,"$ 800-1,000 /tháng","Binh Duong, Vietnam, Hanoi / HCMC","Purpose of the role
The QA Executive is responsible for supervising a team of QA/QC personnel and actively participating in resolving production quality issues. This role involves maintaining quality documentation, monitoring quality standards, and supporting the overall quality management system.

Key Responsibilities
• Establish and maintain quality documents and specifications.
• Participate in designing quality monitoring tools and setting quality standards.
• Perform statistical analysis on quality data and report findings to management.
• Assist with inbound inspections of raw materials and in-process outputs to ensure compliance with specifications.
• Verify quality activities across production, inspection, and delivery processes.
• Prepare and analyze internal and external quality reports for management review.
• Investigate root causes of non-conformances and implement corrective and preventive actions.
• Supervise and guide subordinates to ensure proper execution of their duties.
• Maintain and improve the quality management system in compliance with ISO 9001 and customer-specific quality standards.
• Monitor the effectiveness of corrective and preventive actions.
• Test and verify the quality of existing materials or products.
• Verify daily inspection records.
• Check and verify all monitoring and measuring devices.
• Perform other related duties as assigned.","• Preferably hold a Professional Certificate, Diploma, or Degree in a relevant field.
• Minimum of 3 years’ experience in quality management.
• Solid knowledge of Quality Management Systems (QMS).
• Strong teamwork and communication skills.
• Demonstrated leadership ability.
• Proficient in problem-solving and handling recurring issues.
• Excellent listening and analytical skills.
• Ability to work effectively under pressure.
• Computer literate with proficiency in relevant software.",01/07/2025,Công Nghệ Thông Tin/Viễn Thông > QA/QC/Software Testing,Sản xuất,3,Cử nhân,Không hiển thị,Không hiển thị,08:00 - 16:30,Nhân viên,"Quality Management System, Statistical Analysis, Problem-solving, Leadership, Teamwork",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, QA/QC/Software Testing, Sản xuất, Quality Management System, Statistical Analysis, Problem-solving, Leadership, Teamwork, Navigos Search, Bình Dương"
Chuyên Viên Đối Soát Thanh Toán,Công Ty Phát Triển Trạm Sạc Toàn Cầu V-Green,Thương lượng,"Vincom Plaza Long Biên, Phố Chu Huy Mân, Vinhomes Riverside, Phúc Lợi, Long Biên, Hanoi, Vietnam, Vincom Long Biên, Quận Long Biên, Hà Nội","- Là cầu nối giữa Khách hàng, đối tác cung cấp dịch vụ với Bộ phận của Công ty, là bộ phận rà soát bước đầu, để thu thập chuẩn bị chứng từ liên quan đến hồ sơ thanh toán cho đối tác, khách hàng đơn vị cung cấp dịch vụ
- Xây dựng, kiểm soát ngân sách, các chi phí thanh toán cho đối tác/nội bộ
- Phối hợp với các bộ phận liên quan (IT & kế toán) kiểm soát rủi ro trong quá trình vận hành hệ thống
- Rà soát, đối soát và thực hiện thanh toán đúng, đủ cho đối tác (chủ mặt bằng, nhà cung cấp điện, internet và dịch vụ khác)
theo quy định và Hợp đồng
- Kiểm soát tình trạng hợp đồng, phối hợp với các bộ phận chuyên môn để rà soát đảm bảo tính hợp lệ trong hiệu lực hợp đồng của hồ sơ thanh toán
- Các công việc khác theo yêu cầu của CBLĐ","- Tốt nghiệp Đại học trở lên chuyên ngành Quản trị/ kế toán
- Tối thiểu 02 năm kinh nghiệm ở vị trí kế toán/kiểm soát thống kê số liệu/đối soát thanh toán tại các công ty thuộc lĩnh vực KD bán lẻ/Công nghệ - Sản xuất với quy mô trên 200 nhân viên (ưu tiên kinh nghiệm tại các công ty lớn/ Tập đoàn)
- Kỹ năng Excel tốt
- Có kinh nghiệm trong việc giao tiếp, đàm phán với khách hàng/đối tác hợp tác
- Có kinh nghiệm quản lý dữ liệu, giám sát việc thực hiện đối soát: Đối soát theo yêu cầu phát sinh, theo tiến độ đối soát định kỳ, kiểm soát quy trình thực hiện đối soát
-Tinh thần trách nhiệm cao, dám dấn thân, quyết liệt, khẩn trương - thể hiện bản lĩnh và sự chủ động trong công viêc.
- Có kiến thức cơ bản về Thuế và Luật doanh nghiệp cần tuân thủ
- Nắm vững nghiệp vụ đối soát và thanh quyết toán, kiến thức kế toán liên quan
- Tư duy logic, nhanh nhạy trong công việc
- Kỹ năng lắng nghe, phân tích, xử lý tình huống
- Ưu tiên tiếng Anh giao tiếp tốt",01/07/2025,Kế Toán/Kiểm Toán > Kế Toán Thanh Toán,Thương mại điện tử,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Thanh Quyết Toán Đối Soát, Kế Toán, Đối soát công nợ",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thanh Toán, Thương mại điện tử, Thanh Quyết Toán Đối Soát, Kế Toán, Đối soát công nợ, Công Ty Phát Triển Trạm Sạc Toàn Cầu V-Green, Hà Nội"
Engineer MEP Fresher,AZ Architects,Thương lượng,"65-67 Hoa Sua Str, Ward 7, Phu Nhuan District, Ho Chi Minh City., 65 - 67 Hoa Sữa, Phường Cầu Kiệu, Quận Phú Nhuận, TP.HCM","• Project Information & Requirement Analysis: Receive and understand project requirements. Analyze the requirements and study the project thoroughly. Review tender documents and other related materials to ensure a comprehensive understanding of the project.

• Design & Planning: Develop and design MEP, HVAC, and Fire Protection systems for interior design projects, ensuring compliance with building regulations and standards.

• Project Coordination: Collaborate closely with the Design and Construction teams to integrate MEP, HVAC, and Fire Protection systems into the overall project plan.

• Technical Solutions: Provide technical support and solutions to the Design and Construction teams, resolving any issues related to MEP systems.

• MEP Systems in Scope Include: Electrical, lighting, MVAC, water supply and drainage, LAN, CCTV, access control, video conferencing, and audio systems.

• Technical Documentation: Prepare technical drawings, calculation sheets, and specific material requirements related to MEP systems.

• Maintenance & Warranty Support: Directly participate in evaluation, analysis, and implementation of plans for the technical/maintenance team or contractors in repairing or troubleshooting issues related to MEP systems during the warranty or maintenance period.

• Supervision & Construction Interaction: Coordinate closely with project supervision and construction management teams on MEP-related matters.

• Design Adjustments: Be responsible for making flexible design adjustments based on client change requests.

• Other Tasks: Perform other duties as assigned by Management.","• Graduated from College/University with a major in Electrical Engineering, Refrigeration Engineering, or other related fields.
• At least 6 months to 1 year of experience in MEP design or supervision.
• Ability to communicate and read technical documents in English is required.
• Good communication and interpersonal skills, with the ability to connect well with others.
• Strong organizational and time management skills, with the ability to assess and analyze situations.
• Proficient in using MS Office, AutoCAD, and technical calculation software.",01/07/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kiến trúc/Thiết kế nội thất,Không yêu cầu,Cử nhân,20-35,1,08:30 - 17:30,Nhân viên,"Auto CAD, Giao Tiếp, Kỹ Thuật Nhiệt Lạnh, Kỹ Thuật Điện, MS Office",Tiếng Anh,Người Việt Nam,Nam,Bất kỳ,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kiến trúc/Thiết kế nội thất, Auto CAD, Giao Tiếp, Kỹ Thuật Nhiệt Lạnh, Kỹ Thuật Điện, MS Office, AZ Architects, Hồ Chí Minh"
Purchasing Officer,Công Ty TNHH Dunlopillo (Việt Nam),Thương lượng,"số 35, VSIP 1, Đại lộ Hữu Nghị, Bình Hòa, Thuận An, Bình Dương, Việt Nam, Khu công nghiệp VSIP 1, Hữu Nghị, Bình Hòa, Thuận An, Bình Dương, Việt Nam","1. Daily Tasks
- Process Purchase Requisitions (PRs): Review, verify, and convert PRs into POs for indirect items
- Vendor Communication: Contact vendors for quotations, lead time confirmation, and product/service specifications
- Order Tracking: Monitor delivery schedules and follow up with suppliers to ensure timely delivery
- Support Urgent Requests: Handle urgent purchases from Marketing, Maintenance, or Admin departments
- Document Control: Maintain updated records of quotations, POs, delivery notes, and GRNs in the system
- Internal Coordination: Communicate with other departments (Admin, Maintenance, Marketing, etc.) regarding their purchasing needs
2. Weekly Tasks
- Supplier Performance Monitoring: Evaluate supplier reliability, delivery timelines, and feedback from internal users
- Weekly Purchase Report: Submit a weekly summary of pending, completed, and urgent purchases to department head
- Price Comparison & Evaluation: Conduct market surveys and compare quotations for indirect items
- Invoice Coordination: Work with Finance to match invoices with POs and delivery documents
3. Monthly Tasks
- Supplier Review & Update: Maintain and update the supplier list; suggest new vendors if needed
- Vendor Performance Meetings: Participate in meetings with suppliers or internal stakeholders to assess service and resolve issues
- ISO Documentation & Compliance: Ensure all procurement documents comply with ISO standards (e.g., ISO 9001, 14001)
4. Additional Tasks
- Perform other duties as assigned by the supervisor or management.","- Degree in Supply Chain, Foreign Trade, or Business
- Minimum 2 years of experience in Purchasing, Planning, or a related industry
- Strong knowledge of Microsoft Office, especially Excel
- Detail-oriented with excellent math and analytical skills
- Good communication and negotiation skills
- Proficient in both English and Vietnamese",01/07/2025,Hành Chính Văn Phòng > Thu Mua,Sản xuất,2,Cao đẳng,22-30,Không hiển thị,,Nhân viên,"Tiếng Anh, Thu Mua, Purchase Management, Mua Hàng",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Sản xuất, Tiếng Anh, Thu Mua, Purchase Management, Mua Hàng, Công Ty TNHH Dunlopillo (Việt Nam), Bình Dương"
Cộng Tác Viên Kinh Doanh/hỗ Trợ Kinh Doanh Xanh Food,GSM,"$ 900-1,000 /tháng","Royal City, Thanh Xuân, Hà Nội, Symphony Office, đường Chu Huy Mân, Long Biên, Hà Nội","Hỗ trợ Kinh doanh:
- Thu thập giấy tờ từ merchant/ CVKD, trích xuất và nhập liệu lên hệ thống CRM:
(Giấy DKKD, chi nhánh công ty, địa điểm KD, CCCD, GUQ, G.VSATTP,hình ảnh cửa hàng, thực đơn, kinh vĩ độ, giờ hoạt động từng ngày..)
- Tra cứu, kiểm tra dữ liệu (Mã số thuế, TKNH, vị trí nhà hàng…)
- Gọi nhắc nhở MC ký Hợp đồng, bổ sung thông tin
- Định mức: nhập 200 gian hàng/tháng/người

Kinh doanh:
- Tiếp nhận thông tin đăng ký từ merchant
- Đi khảo sát thị trường để thu thập thông tin merchant
- Giới thiệu dịch vụ và đàm phát, ký kết hợp tác
- Định mức: ký kết 50 merchant/tháng/người","• Tối thiểu 1 năm kinh nghiệm trong mảng kinh doanh, ưu tiên nhân sự có hiểu biết về ngành kinh doanh vận tải, giao đồ ăn
• Nhanh nhẹn, chăm chỉ
• Kỹ năng giao tiếp và thuyết phục tốt
• Tinh thần trách nhiệm và khả năng làm việc dưới áp lực cao",01/07/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Vận tải,2,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Kinh Doanh Thực Phẩm, Kinh Doanh, Chăm Sóc Khách Hàng, Bán Hàng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Vận tải, Kinh Doanh Thực Phẩm, Kinh Doanh, Chăm Sóc Khách Hàng, Bán Hàng, GSM, Hà Nội"
Quản Lý Kế Hoạch,GSM,"$ 1,000-1,800 /tháng","Symphony Office, đường Chu Huy Mân, Long Biên, Hà Nội, Symphony Office, đường Chu Huy Mân, Long Biên, Hà Nội","• Phối hợp cùng GDKH dẫn dắt, hướng dẫn việc lập bộ Kế hoạch của Thị trường nước ngoài bao gồm Kế hoạch ra xe, các kế hoạch trọng yếu, kế hoạch hành động, kế hoạch mục tiêu và kế hoạch triển khai (không bao gồm Kế hoạch kinh doanh)
• Thẩm định/ điều chỉnh Bộ Kế hoạch do các thị trường lập
• Tracking/ thẩm định kết quả hoàn thành kế hoạch","• Có kinh nghiệm tài chính, xử lý dữ liệu từ 6 năm trở lên ở những Công ty có quy mô >500 nhân viên
• Tư duy nhanh, quyết liệt, bám sát mục tiêu
• Có tư duy hệ thống & quy hoạch, tự hoạch định được phương pháp làm việc
• Tiếng Anh tốt
• Có kinh nghiệm kế hoạch là 1 lợi thế",01/07/2025,Kế Toán/Kiểm Toán > Kế hoạch/Tư Vấn Doanh Nghiệp,Vận tải,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Design Planning, Business Planning, Tài Chính Doanh Nghiệp, Quản Lý Tài Chính, Kế Hoạch Sản Xuất",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế hoạch/Tư Vấn Doanh Nghiệp, Vận tải, Design Planning, Business Planning, Tài Chính Doanh Nghiệp, Quản Lý Tài Chính, Kế Hoạch Sản Xuất, GSM, Hà Nội"
Team leader Maintenance Technician,Quickpack Vietnam Co.ltd,12tr-15tr ₫/tháng,"Công ty TNHH Quick Pack, Long Định, Cần Đước, Long An, Việt Nam, Lot F4-1 / Lot F4-2, Road 13, Thuan Dao Industrial Park Expansion Phase, Long Dinh Commune, Can Duoc District, Long an Province, Vietnam","I. MAIN DUTIES/NHIỆM VỤ CHÍNH
1. Technical and organizational leadership of the department operating BagMaking machines
Chịu trách nhiệm quản lý kỹ thuật và nhóm nhân viên bảo trì thuộc nhóm máy cắt (Bag making)
2. Supervise and coordinate with Operators and technicians under its area of responsibility
Giám sát và phối hợp hoạt động giữa công nhân sản xuất vàn nhóm Nhân viên bảo trì thuộc phạm vi quản lý
3. Planning and execution of maintenance activities including periodic maintenance of assigned machines, implementation of preventive maintenance plan, machines repair, and performance optimization
Lập kế hoạch và thực hiện công việc bảo trì bao gồm bảo trì định kỳ máy móc được phân công, kế hoạch bảo trì phòng ngừa và thực hiện sửa chữa máy, tối ưu hóa hiệu suất máy
4. Skillfully perform maintenance on mechanical/mobile equipment & auxiliaries to minimize production downtime
Thực hiện bảo trì trên thiết bị cơ khí/di động & các bộ phận phụ để giảm thiểu gián đoạn sản xuất.
5. Investigate and repair mechanical machine breakdowns
Khảo sát và sửa chữa sự cố máy móc cơ khí.
6. Respond to maintenance requests by authorized personnel
Xử lý yêu cầu bảo trì từ người có thẩm quyền.
7. Ensure tools & equipment are properly used, stored, not lost
Đảm bảo dụng cụ thiết bị được sử dụng đúng cách, lưu trữ an toàn, không thất lạc.
8. Training and support of machine operators
Đào tạo và hỗ trợ công nhân vận hành máy.
9. Coordinate with Department Heads & Process Engineers
Phối hợp với Trưởng bộ phận và kỹ sư quy trình.
10. Active participation in process improvement and productivity initiatives
Tham gia tích cực vào các sáng kiến cải tiến quy trình và nâng cao năng suất.
11. Abides with the Company Rules and Regulations and Implement Safety & 5’S
Tuân thủ Quy định và Quy chế của công ty và thực hiện an toàn & 5S.
12. Other Administrative tasks assigned by Head of department
Các công tác hành chánh khác theo phân công của trưởng bộ phận
II. RESPONSIBILITIES/ TRÁCH NHIỆM
1. Ensure legal compliance throughout human resource management and Company regulation as well
Đảm bảo tuân thủ pháp luật cũng như quy định Công ty trong suốt quá trình quản lý nguồn nhân lực
2. Monitor and verify the shift handover and ensure all production logs are accurately recorded.
Giám sát và xác nhận bàn giao ca, đảm bảo tất cả sổ ghi sản xuất được ghi chép chính xác.
3. Ensuring smooth production processes and adherence to quality standards
Đảm bảo quy trình sản xuất diễn ra suôn sẻ và tuân thủ các tiêu chuẩn chất lượng.
4. Control manpower allocation and adjust shift assignments according to machine status.
Kiểm soát phân bổ nhân sự và điều chỉnh ca làm việc phù hợp với tình trạng máy.
5. Ensure compliance with company policies, safety standards, and administrative procedures.
Đảm bảo tuân thủ các quy định công ty, tiêu chuẩn an toàn và thủ tục hành chánh.
6. Handle minor technical troubleshooting when Maintenance is not immediately available.
Xử lý các lỗi kỹ thuật nhỏ khi bộ phận Bảo trì chưa kịp phản hồi.
7. Abides with the Company Rules and Regulations and Implement Safety & 5’S
Tuân thủ Quy định và Quy chế của công ty và thực hiện an toàn & 5S.
8. Comply with employee information confidentiality requirements.
Tuân thủ yêu cầu bảo mật thông tin của người lao động","- Tốt nghiệp cao đẳng hoặc trung cấp các ngành liên quan khác.
- Có ít nhất 03 năm kinh nghiệm ở vị trí tương tự, ưu tiên ứng viên có kinh nghiệm làm việc tại công ty đầu tư đa ngành, chuyên ngành kinh doanh sản xuất nhựa là một lợi thế.
- Kỹ năng giao tiếp tốt.
- Có tổ chức cao và chú trọng đến chi tiết.
- Làm việc hiệu quả cả độc lập và theo nhóm.
- Chủ động thực hiện các thay đổi cần thiết.
- Có khả năng sử dụng tiếng Anh tốt cả viết và nói là một lợi thế.",01/07/2025,Khoa Học & Kỹ Thuật > Cơ Khí & Điện Lạnh,Bao bì/In ấn/Dán nhãn,2,Trung cấp,15-60,1,06:00 - 18:00,Nhân viên,"Communication Skills, Detail Oriented Mindset, Maintenance Planning, Mechanical Troubleshooting, Technical Lead",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Bao bì/In ấn/Dán nhãn, Communication Skills, Detail Oriented Mindset, Maintenance Planning, Mechanical Troubleshooting, Technical Lead, Quickpack Vietnam Co.ltd, Long An"
Java Developer (Team Lead),Shinhan Vietnam Finance,Thương lượng,"Pico Plaza. 20 Cong Hoa. Ward 12. Tan Binh Dist., 23/F. Saigon Trade Center. 37 Ton Duc Thang. D.1. HCMC. Vietnam","• Develop and maintain in-house applications
• Complete assigned tasks from development line manager
• Analyze business data/requirements to convert into effective report. Assist team on MIS reports to support business requirements
• Take business analysis role
• Assist system architecture design for new projects
• Manage small projects.","1. Qualification
• Bachelor’s degree in Computer Science or related

2. Work Experience
• At least 4-years experience in software development, focus on Java
• Experience in team management
• Experience in Finance & Banking domain
• Experience in Java/J2EE development
• Experience in at least one of the following ORM frameworks: JPA, Hibernate/NHibernate, Entity Framework
• Experience in at least one of these architectures: MVC, MVP, MVVM
• Experience in REST/SOAP
• Experience in working on Oracle, MS SQL, MySQL especially Oracle PLSQL is a plus
• Experience in working on.NET, Angular, React is a plus
• Have knowledge on mobile application programming is a plus
• Kafka, Kubernetes, Git, Jenkins is a plus.

3. Knowledge
• Analyze business data/requirements
• Develop and maintain in-house applications per assignment
• Proactively assist users/other teams on testing systems/applications and follow up with timely delivery
• Build MIS reports

4. Skills
• OS: Linux, Windows
• Knowledge on design pattern (DI, MVC, Factory,…)
• Communication
• Presentation
• Email
• Report
• Good collaboration
• Can-do attitude",01/07/2025,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,Tài Chính,3,Cao đẳng,Không hiển thị,Không hiển thị,,Nhân viên,"Java, Application Development, Oracle, Java J2EE",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Tài Chính, Java, Application Development, Oracle, Java J2EE, Shinhan Vietnam Finance, Hồ Chí Minh"
Product Legal Analyst,Bosch Global Software Technologies Company Limited,Thương lượng,"32 Đ. Tân Thắng, Celadon City, Tân Phú, Hồ Chí Minh, Viet Nam, Etown 2, 364 Cong Hoa street, ward 13, Tan Binh district, HCM","- Conduct comprehensive research on laws, regulations, and legal precedents relevant to specific projects, products, or the entire product portfolio.
- Analyze and interpret legal documents, including laws, briefs, amendments, and regulations, across various topics such as licensing, conformity declarations/certifications, international trade, labeling, product safety, product conformity, ect. to identify requirements and insights relevant to the products.
- Collaborate with the global legal team and project stakeholders, including project managers, Sy engineers to provide status updates on legal analyses and address inquiries.
- Maintain up-to-date knowledge of regulatory trends and ensure alignment with organizational goals.","- Education: Bachelor’s degree in Legal Studies or Law.
- Experience: 2 - 3 years of legal consulting experience. Prior exposure to the automotive domain and/or in areas such as vehicle systems, broadcast receivers, Bluetooth/Wi-Fi, connectivity (CCU/V2X), diagnostics/OBD, and positioning technologies is preferred.
- Core Competencies:
+ Strong legal research and fact analysis skills
+ Sound legal reasoning and critical thinking
+ Effective verbal and written communication skills
- Language: Advanced proficiency in English (spoken and written).",01/07/2025,Pháp Lý > Quản Lý Thi Hành Pháp Luật,Luật/Dịch vụ pháp lý,3,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Legal Consulting, English fluency",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Pháp Lý, Quản Lý Thi Hành Pháp Luật, Luật/Dịch vụ pháp lý, Legal Consulting, English fluency, Bosch Global Software Technologies Company Limited, Hồ Chí Minh"
