Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Application Support,Premium Technology Inc.,Từ $ 600 /tháng,"Hanoi, 111 Town Square PI, Suite 1510, Jersey City, NJ 07310, USA","Principal responsibilities:
• Professionally handle incoming requests via phone or email from bank clients and ensure that issues are resolved both promptly and thoroughly
• Handle all customer requests and educate them on company product
• Provide quality service in the areas of handling inquiries, troubleshooting, and system assistance
• Handle escalated calls in an efficient, professional, and understanding manner
• Be proactive in finding better ways to improve the customer experience","• Bachelor degree with computer science or IT related major
• 3+ years of experience providing customer service in IT system
• High commitment to customer satisfaction
• Expert verbal and written communication skills with ability to communicate clearly and professionally
• Strong listening skills with careful attention to detail
• Strong written and oral communication skills in English",24/06/2025,Công Nghệ Thông Tin/Viễn Thông > IT Support/Help Desk,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Cử nhân,Không hiển thị,1,9:00 - 18:00,Nhân viên,"Application Support, Attention To Detail, Communication Skills, Customer Service, Trade Finance",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, IT Support/Help Desk, Phần Mềm CNTT/Dịch vụ Phần mềm, Application Support, Attention To Detail, Communication Skills, Customer Service, Trade Finance, Premium Technology Inc., Hà Nội"
"Chief Accountant (Bienhoa, Dongnai)",Navigos Search,25tr-35tr ₫/tháng,"Manufacturing location, HCMC","Key Responsibilities:
• Ensure accurate and timely monthly closing; verify P&L and balance sheet items.
• Analyze yield, production cost, and inventory valuation.
• Oversee AR/AP, credit control, and aging reports.
• Reconcile stock with warehouse reports; lead monthly inventory counts.
• Coordinate tax, customs, and legal compliance activities.
• Monitor and control under-budgeted costs and prepare variance analysis.
• Supervise junior accounting staff and ensure compliance.
• Support budget planning, audits, and internal reporting.","Requirements:
• Bachelor's degree in Accounting or Finance.
• 5+ years in accounting, preferably in manufacturing and multinational environments.
• Strong English communication skills (required).
• Proficient in Excel; ERP/SAP experience is a plus.
• Detail-oriented, hands-on, and capable of team leadership.",24/06/2025,Kế Toán/Kiểm Toán > Kiểm Soát Viên Tài Chính,Sản xuất,5,Cử nhân,15-60,1,9:00 - 18:00,Trưởng phòng,"Accounting, English Communication, Excel, Finance, SAP ERP",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kiểm Soát Viên Tài Chính, Sản xuất, Accounting, English Communication, Excel, Finance, SAP ERP, Navigos Search, Đồng Nai"
Technical Support Engineer (Training Offered - up to 30M),ITECHWX COMPANY LIMITED,20tr-28tr ₫/tháng,"VISTA Building, 19 Tan Cang St., Ward 25, Binh Thanh Dist., HCM City., 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","You will:
• Reviews issues and contacts customers to understand issues.
• Ensures customers stay informed as to the status/solution of their issue. Utilizes troubleshooting tools (e.g., event logs, and performance traces) to help resolve customer issues.
• Resolves or escalates multiple and varied customer issues. Documents technical work and research.
• Analyzes problems and develops solutions for customer needs using log analysis and other proprietary tools.
• Collaborates on cross-team and cross-product technical issues by working with resources from other groups as needed to resolve moderately complex customer issues.
• Attends readiness training and non-technical training to ensure that they become proficient in support topics.
Product/Process Improvement
• Provides feedback to improve products to more senior engineers or technical advisors.
• Identifies potential defects and escalates to more senior engineers to resolve.
• Provides feedback on how to improve automated tools.
• Attends case triage meetings or case discussions to collaborate and share ideas to resolve problems","• Proficient in English (4 skills) (Advanced level)
• Willing to work during Tet and holidays (with a salary up to four times the normal rate)
• IT educational background
• Customer service mindset
• Open to rotating to night shifts every 6 months as part of team scheduling (8:00 – 17:00 & (20:00 – 5:00 OR 23:00 – 8:00)",24/06/2025,Công Nghệ Thông Tin/Viễn Thông > IT Support/Help Desk,Phần Mềm CNTT/Dịch vụ Phần mềm,Không yêu cầu,Cử nhân,15-60,5,,Mới Tốt Nghiệp,"English Language Proficiency, communication, Communication English, Communication English",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, IT Support/Help Desk, Phần Mềm CNTT/Dịch vụ Phần mềm, English Language Proficiency, communication, Communication English, Communication English, ITECHWX COMPANY LIMITED, Hồ Chí Minh"
Customer Support (Japanese speaking - Training offered),ITECHWX COMPANY LIMITED,20tr-30tr ₫/tháng,"VISTA Building, 19 Tan Cang St., Ward 25, Binh Thanh Dist., HCM City., 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","You will:
• Reviews issues and contacts customers to understand issues.
• Ensures customers stay informed as to the status/solution of their issue. Utilizes troubleshooting tools (e.g., event logs, and performance traces) to help resolve customer issues.
• Resolves or escalates multiple and varied customer issues. Documents technical work and research.
• Analyzes problems and develops solutions for customer needs using log analysis and other proprietary tools.
• Collaborates on cross-team and cross-product technical issues by working with resources from other groups as needed to resolve moderately complex customer issues.
• Attends readiness training and non-technical training to ensure that they become proficient in support topics.
Product/Process Improvement
• Provides feedback to improve products to more senior engineers or technical advisors.
• Identifies potential defects and escalates to more senior engineers to resolve.","• Proficient in Japanese (4 skills) (Advanced level)
• Willing to work during Tet and holidays (with a salary up to four times the normal rate)
• Customer service mindset",24/06/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng - Call Center,Phần Mềm CNTT/Dịch vụ Phần mềm,Không yêu cầu,Cử nhân,15-60,5,08:00 - 17:00,Mới Tốt Nghiệp,"Customer Service Mindset, English Language Proficiency",Tiếng Việt,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng - Call Center, Phần Mềm CNTT/Dịch vụ Phần mềm, Customer Service Mindset, English Language Proficiency, ITECHWX COMPANY LIMITED, Hồ Chí Minh"
"Team Lead (Dayshift, BPO, Call Center, Customer Service)",ITECHWX COMPANY LIMITED,30tr-35tr ₫/tháng,"VISTA Building, 19 Tan Cang St., Ward 25, Binh Thanh Dist., HCM City., 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","YOU WILL:
We're seeking a Team Lead to join our MS Dynamics 365 team to manage the local language team. You will:
• Response & Service Delivery
o Participate in Business Review meetings, present operation results, collect feedback and address concerns.
o Use tools and strategy to monitor the performance of a team. Analyze non-satisfied cases, find root causes,
work out action plans and monitor execution. Serves as the first line of management escalation.
o Tracks resolution speed and removes roadblocks (e.g., skill gaps, unclear process) preventing issues from
being resolved.
o Analyzes the business impact and collaborates with different stakeholders to ensure the right resources are
engaged proactively.
o Drive customer satisfaction when using Microsoft products and share customer success stories that have
positive impact to customers’ business.
• Team Operation Management
o Analyze team readiness strategy proactively, ensure the team has the correct readiness plan on both tech
non-tech parts (such as compliance, service skill, etc.).
o Ensure team members follow Microsoft & Itechwx compliance and security policy.
o Identifies potential risks and implement optimized process to mitigate the risks.
o Maintain positive relationship with all team members, drive positive team morale.","• Fluent in English.
• Excellent communication skills.
• Able to manage multiple language speaking members.
• Have experience in managing the size from 20, can lead the team independently.
• Strong pressure resistance can respond quickly to customer and internal needs.
• Have customer service experience, familiar with customer service business will be preferred.
• Strong interest in IT industry.",24/06/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng - Call Center,Phần Mềm CNTT/Dịch vụ Phần mềm,2,Cử nhân,Không hiển thị,Không hiển thị,8:00 AM - 5:00 PM,Trưởng phòng,"Communication Skills, Customer Service, English Fluency, Team Management",Tiếng Anh,Không giới hạn,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng - Call Center, Phần Mềm CNTT/Dịch vụ Phần mềm, Communication Skills, Customer Service, English Fluency, Team Management, ITECHWX COMPANY LIMITED, Hồ Chí Minh"
[Hà Nội_Fmcg/ecommerce] Chuyên Viên Phân Tích Dữ Liệu,Navigos Search's Client,"$ 1,000-1,400 /tháng","Hanoi, Hanoi, Vietnam, Hanoi","Vai trò:
Bạn sẽ là người phân tích và cung cấp dữ liệu hỗ trợ các quyết định kinh doanh trên kênh thương mại điện tử (bao gồm cả bán hàng trực tiếp B2C và sàn C2C). Công việc bao gồm thu thập, xử lý dữ liệu, làm báo cáo, theo dõi hiệu quả hoạt động bán hàng/marketing và đề xuất giải pháp cải thiện hiệu suất.
Nhiệm vụ chính:

Thu thập và Phân tích Dữ liệu

Thu thập, làm sạch và xử lý dữ liệu từ nhiều nguồn để đảm bảo tính chính xác và sẵn sàng cho phân tích (cho cả mảng B2C và C2C).

Phân tích dữ liệu để khám phá các xu hướng, mô hình và insight hỗ trợ ra quyết định.

Hỗ trợ kiểm tra A/B, theo dõi chiến dịch và đánh giá hiệu suất hoạt động.

Theo dõi các chỉ số hiệu suất (KPI) và đề xuất chỉ số mới dựa trên nhu cầu kinh doanh.

Xây dựng Dashboard và Báo cáo

Phát triển và duy trì các dashboard và báo cáo bằng các công cụ BI (như Tableau, Power BI, Looker).

Tùy chỉnh báo cáo cho các nhóm CM, EC địa phương, EC khu vực, kế hoạch bán hàng, v.v.

Chuyển hóa dữ liệu phức tạp thành hình ảnh và insight dễ hiểu.

Hỗ trợ tự động hóa báo cáo định kỳ để tăng hiệu quả làm việc.

Hợp tác & Hỗ trợ Kinh doanh

Làm việc với các bộ phận để hiểu mục tiêu kinh doanh và chuyển đổi thành yêu cầu phân tích.

Hỗ trợ quyết định dựa trên dữ liệu bằng cách cung cấp thông tin kịp thời và chính xác.

Kiểm tra sự nhất quán và chất lượng dữ liệu.

Ghi lại quá trình và kết quả phân tích để chia sẻ nội bộ.

Thu thập thông tin đối thủ cạnh tranh và đề xuất hành động phù hợp với ngân sách công ty.

Đề xuất kế hoạch phát triển kinh doanh online, theo dõi việc thực hiện chính sách giá, chương trình khách hàng, livestream, affiliate marketing và các hoạt động marketing khác.

Tuân thủ & Cải tiến quy trình

Đảm bảo dữ liệu dùng trong báo cáo tuân thủ chính sách công ty.

Đề xuất cải tiến quy trình dữ liệu và BI.

Hỗ trợ nâng cao năng lực đọc hiểu dữ liệu của người dùng nội bộ.","Bắt buộc:
2–3 năm kinh nghiệm trong lĩnh vực phân tích dữ liệu, lập kế hoạch bán hàng, hoặc BI (ưu tiên có kinh nghiệm e-commerce).

Thành thạo SQL và Excel/Google Sheets.

Biết sử dụng công cụ BI như Tableau, Power BI, Looker Studio.

Hiểu rõ kênh bán hàng FMCG (online & offline); khả năng phối hợp nhóm, lập kế hoạch và triển khai hoạt động hỗ trợ.

Tư duy phân tích và giải quyết vấn đề tốt.

Giao tiếp rõ ràng với người không chuyên về kỹ thuật.

Cẩn thận, chính xác trong xử lý dữ liệu.

Kiến thức cơ bản về thương mại điện tử, marketing và chỉ số bán hàng.

Kỹ năng giao tiếp tiếng Anh.

Ưu tiên:

Am hiểu thị trường TMĐT ASEAN.

Biết về A/B testing và phân tích marketing số.

Có kinh nghiệm dùng automation/scripting như Python, Google Apps Script là lợi thế.",24/06/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hàng tiêu dùng,2,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Business Analysis, Business Intelligence, FMCG, E Commerce",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Business Analysis, Business Intelligence, FMCG, E Commerce, Navigos Search's Client, Hà Nội"
Giám Đốc Quản Lý Dự Án Đầu Tư Xây Dựng,TẬP ĐOÀN KDI HOLDINGS,Thương lượng,"Tòa nhà KDI, 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội., Tòa nhà KDI HOLDINGS - 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội","Quản lý toàn bộ vòng đời dự án đầu tư xây dựng từ ý tưởng, lập kế hoạch tổng thể, triển khai đến bàn giao đưa vào sử dụng bao gồm nhưng không giới hạn các công việc sau:
• Tổ chức kiểm soát, thẩm định các hồ sơ như Quy hoạch, Thiết kế (cơ sở, kỹ thuật, thi công), dự toán,…
• Điều phối các bên liên quan thực hiện mục tiêu chung
• Chủ trì xây dựng ngân sách, kế hoạch dòng tiền, kiểm soát chi phí hiệu quả.
• Tổ chức đấu thầu và lựa chọn nhà thầu.
• Quản lý tiến độ, chất lượng, chi phí, an toàn và rủi ro trong quá trình triển khai dự án.
• Giám sát việc thực hiện theo hợp đồng của các nhà thầu, tư vấn.
• Giải quyết kịp thời các vướng mắc phát sinh trong quá trình thực hiện dự án.
• Tổ chức đào tạo, xây dựng và phát triển đội ngũ quản lý dự án chuyên nghiệp có năng lực
• Chủ trì tổ chức công tác nghiệm thu, thanh quyết toán
• Chủ trì tổ chức bàn giao đưa công trình vào sử dụng.
• Định kỳ báo cáo cho Ban Lãnh đạo về tiến độ, chi phí, các vấn đề trọng yếu và đề xuất giải pháp.
• Tham gia xây dựng chiến lược phát triển dự án, chiến lược đầu tư xây dựng của Tập đoàn.","• Tốt nghiệp đại học trở lên chuyên ngành Xây dựng, Kỹ thuật, Kiến trúc, Quản lý dự án...
• Tối thiểu 10 năm kinh nghiệm trong lĩnh vực Quản lý dự án xây dựng, trong đó ít nhất 5 năm ở vị trí quản lý cấp cao tại các Tập đoàn, Chủ đầu tư lớn.
• Nắm vững pháp luật xây dựng, quản lý dự án đầu tư.
• Hiểu biết sâu về các tiêu chuẩn thiết kế, thi công, vật liệu, kỹ thuật…
• Kinh nghiệm triển khai các dự án phức hợp: nghỉ dưỡng, đô thị, khách sạn cao cấp.
• Kỹ năng lãnh đạo và xây dựng đội ngũ
• Kỹ năng giao tiếp, thuyết trình và làm việc với nhiều bên liên quan
• Kỹ năng quản lý thời gian và tổ chức công việc hiệu quả
• Tư duy chiến lược và định hướng kết qỉa
• Kỹ năng lập kế hoạch, giải quyết vấn đề.
• Ưu tiên ứng viên có khả năng giao tiếp tiếng Anh.",24/06/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Bất Động Sản/Cho thuê,10,Cử nhân,30-50,1,08:30 - 18:00,Giám Đốc và Cấp Cao Hơn,"Giao Tiếp, Kỹ Thuật Xây Dựng, Lãnh Đạo, Lập Kế Hoạch, Quản Lý Dự Án",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Bất Động Sản/Cho thuê, Giao Tiếp, Kỹ Thuật Xây Dựng, Lãnh Đạo, Lập Kế Hoạch, Quản Lý Dự Án, TẬP ĐOÀN KDI HOLDINGS, Hà Nội"
Nhân Viên Quản Lý Kho (Thu Nhập 9 Tr ~),Cty TNHH Enshu Việt Nam,Thương lượng,"Số 19, Đường 3, VSIP Bắcc Ninh, TX Từ Sơn, Tỉnh Bắc Ninh, Số 19, đường 3, VSIP Bắc Ninh, thị xã Từ Sơn, tỉnh Bắc Ninh","• Thực hiện xuất- nhập kho nguyên vật liệu.
• Quản lý và sắp xếp hàng hóa đảm bảo 5S.
• Thực hiện kiểm kê hàng tháng và làm báo cáo kiểm kê.
• Tổng hợp chi phí sử dụng nguyên vật liệu cho các bộ phận.
• Tổng hợp các chứng từ cần thiết chuyển tới bộ phận kế toán.
• Các công việc khác theo yêu cầu của trưởng bộ phận.","• Ưu tiên ứ ng viên có kinh nghiệm chuyên mô n trên 1 năm
• Tố t nghiệp trung cấ p trở lên cá c chuyên ngà nh liên quan ( ưu tiên chuyên ngà nh kế toá n)
• Ưu tiên Ứ ng viên có hộ khẩ u gầ n cô ng ty
• Sử dụ ng thà nh thạ o Office VP, đặ c biệt kỹ nă ng Excel
• Có tinh thầ n trá ch nhiệm cao, cẩ n thậ n tỉ mỉ, trung thự c, có mong muố n gắ n bó lâu dài vớ i cô ng ty
• Giớ i tính: Nữ",24/06/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Quản Lý Chuỗi Cung Ứng,Cơ khí/Máy móc/Thiết bị công nghiệp,1,Trung học,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Quản Lý Kho, Kiểm Kê Kho Hàng, Sử dụng vi tính Văn Phòng, Kỹ năng Excel, trách nhiệm cao, Kỹ năng Excel, Kỹ năng Excel",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Cơ khí/Máy móc/Thiết bị công nghiệp, Quản Lý Kho, Kiểm Kê Kho Hàng, Sử dụng vi tính Văn Phòng, Kỹ năng Excel, trách nhiệm cao, Kỹ năng Excel, Kỹ năng Excel, Cty TNHH Enshu Việt Nam, Bắc Ninh"
Phó Hiệu Trưởng Trường Tiểu Học & THCS Và Trường THPT (Deputy Principal Of Primary And Secondary School & High School),Đại học Tân Tạo,"1,000-1,500 ₫/tháng","KHU ĐÔ THỊ E.CITY TÂN ĐỨC, xã Hựu Thạnh, Huyện Đức Hòa, tỉnh Long An., Trường Đại học Tân Tạo, KDT. E.City Tân Đức, Đức Hòa, Long An","2.1 Quản lý công tác tuyển sinh
- Xây dựng kế hoạch tuyển sinh hàng năm phù hợp với chỉ tiêu và định hướng phát triển của nhà trường.
- Tổ chức triển khai các hoạt động tuyển sinh: truyền thông, tư vấn tuyển sinh, tiếp nhận hồ sơ, xét tuyển, phân lớp.
- Phối hợp với các bộ phận chuyên môn, giáo viên chủ nhiệm và đoàn thể trong công tác quảng bá hình ảnh nhà trường.
- Tổ chức các hoạt động tiếp cận phụ huynh như hội thảo, ngày hội tuyển sinh, hoạt động trải nghiệm.
- Theo dõi, thống kê, báo cáo tình hình tuyển sinh định kỳ và đề xuất các giải pháp nâng cao hiệu quả tuyển sinh.
2.2 Quản lý học vụ và chuyên môn giảng dạy
- Xây dựng và triển khai kế hoạch giảng dạy theo chương trình của Bộ GD&ĐT.
- Phối hợp tổ chức kiểm tra, đánh giá chất lượng dạy và học.
- Tổ chức dự giờ, đánh giá giáo viên, đề xuất kế hoạch bồi dưỡng chuyên môn.
- Giám sát công tác quản lý lớp học, nề nếp học sinh.
- Tổ chức hoạt động rèn luyện đạo đức, kỹ năng sống, tư vấn học đường.
- Phối hợp xử lý các vấn đề về kỷ luật, an toàn, sức khỏe học sinh.
2.3 Quản lý nhân sự và thi đua khen thưởng:
- Hỗ trợ Hiệu trưởng phân công, bố trí giáo viên, nhân viên hợp lý.
- Tham gia đánh giá thi đua, khen thưởng, kỷ luật cán bộ, giáo viên.
- Tham gia công tác tuyển sinh, phân lớp, hồ sơ sổ sách của trường.","• Tốt nghiệp từ trình độ Đại học trở lên.
• Có ít nhất 5 năm kinh nghiệm giảng dạy và 1–2 năm kinh nghiệm quản lý (tùy cấp học).
• Nắm vững các quy định pháp luật liên quan đến giáo dục.
• Có kỹ năng lãnh đạo, tổ chức, giao tiếp, xử lý tình huống tốt.",24/06/2025,Giáo Dục > Quản Lý Giáo Dục,Giáo dục/Đào Tạo,5,Cử nhân,28-38,4,9:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Chiến Lược Kinh Doanh, Giao Tiếp, Lãnh Đạo, Quản Lý Giáo Dục, Xử Lý Tình Huống",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Giáo Dục, Quản Lý Giáo Dục, Giáo dục/Đào Tạo, Chiến Lược Kinh Doanh, Giao Tiếp, Lãnh Đạo, Quản Lý Giáo Dục, Xử Lý Tình Huống, Đại học Tân Tạo, Long An"
Tuyển Dụng Tổng Giám Đốc,Tập đoàn Công nghệ G-Group,Thương lượng,"G-Group Tower - Số 5 Nguyễn Thị Duệ, Trung Hòa, Cầu Giấy, G-Group Tower - Số 5 Nguyễn Thị Duệ, Trung Hòa, Cầu Giấy","MÔ TẢ
- Tổng Giám đốc Glux là người dẫn dắt và triển khai toàn diện các hoạt động kinh doanh – marketing – vận hành – tài chính để biến XOR thành “biểu tượng điện thoại xa xỉ hàng đầu” tại Việt Nam.","YÊU CẦU CÔNG VIỆC:
- Có 10 - 15 năm kinh nghiệm quản lý cấp cao, ưu tiên trong lĩnh vực phân phối sản phẩm cao cấp, xa xỉ như: đồng hồ, trang sức, thời trang, ô tô, điện thoại, du thuyền...
- Có kinh nghiệm triển khai mô hình phân phối, quản lý boutique, trung tâm dịch vụ. Đã vận hành toàn bộ P&L của một công ty hoặc thương hiệu, quản lý ngân sách trên 100 tỷ/năm
- Kỹ năng lãnh đạo xuất sắc, có khả năng truyền cảm hứng và xây dựng đội ngũ chuyên nghiệp: tuyển dụng, phát triển, dẫn
- Kỹ năng chiến lược, marketing thương hiệu sang trọng, quản trị tài chính và vận hành hiệu quả.

QUYỀN LỢI
- Lương cứng + hoa hồng hấp dẫn;
- Thưởng ESOP cho cấp quản lý;
- Cơ hội được tham gia các khóa đào tạo chuyên sâu từ các chuyên gia hàng đầu trong và ngoài nước;
- Chế độ vinh danh, ghi nhận thành tích minh bạch và công khai;
- Gói bảo hiểm sức khỏe dành cho cấp Quản lý.",24/06/2025,CEO & General Management > CEO,Phần Mềm CNTT/Dịch vụ Phần mềm,10,Cử nhân,Không hiển thị,1,09:00 - 18:00,Nhân viên,"Kinh Doanh, CEO, CEO, Marketing, Phân Phối Sản Phẩm, Vận Hành",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"CEO & General Management, CEO, Phần Mềm CNTT/Dịch vụ Phần mềm, Kinh Doanh, CEO, CEO, Marketing, Phân Phối Sản Phẩm, Vận Hành, Tập đoàn Công nghệ G-Group, Hà Nội"
