Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Costing Controller,Lvha Manufacturing Company Limited,Thương lượng,"Lot VIII-1, Road No. 6, Ho Nai Industrial Park, Ho Nai 3 Commune, Trang Bom District, Dong Nai Province, Lot VIII-1, Road No. 6, Ho Nai Industrial Park, Ho Nai 3 Commune, Trang Bom District, Dong Nai Province","- Analyze the cost of materials for regular products and products in development.
- Work with the engineering and supply chain departments.
- Analyze month-end results and prepare journal entries and month-end reports.
- Reassess finished products in stock.
- Help plan budget performance and the earnings forecast.
- Enter standard costs of vehicles to be manufactured in SAP.","- Graduated: University of Accounting/ Finance major
- Experience: Minimum 2 years of relevant experience in Costing
- Proficiency in using: In-depth knowledge of Excel; Knowledge of the SAP system an asset
- Language: English.",23/05/2025,Kế Toán/Kiểm Toán > Kế Toán Chi Phí,Sản xuất,2,Cao đẳng,Không hiển thị,1,,Nhân viên,"Costing Analysis, Costing Accounting, Cost Control, Cost Analysis, Excel Skills",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Chi Phí, Sản xuất, Costing Analysis, Costing Accounting, Cost Control, Cost Analysis, Excel Skills, Lvha Manufacturing Company Limited, Đồng Nai"
HUB FX KHCN - Giám Đốc Quản Lý Kinh Doanh Ngoại Hối,Ngân hàng Lộc Phát Việt Nam LPBank,Thương lượng,"Chi nhánh Đông Đô/PGDL Cầu Giấy - Hà Nội, Ho Chi Minh, LPB Tower, số 210 Đường Trần Quang Khải, French Quarter, Trang Tien, Hoàn Kiếm, Hanoi, Vietnam","Mô tả công việc
Nơi làm việc: Chi nhánh Đông Đô/PGDL Cầu Giấy - Hà Nội và Hồ Chí Minh
• Triển khai bán sản phẩm kiều hối & chuyển tiền quốc tế nhằm thu về doanh thu mua bán ngoại tệ và phí thanh toán quốc tế;
• Hoàn thành chỉ tiêu kinh doanh được phân giao.
• Đẩy mạnh tốc độ phát triển khách hàng và gia tăng thị phần FX KHCN của LPBank.
Nhiệm vụ trọng tâm:
1. Hoàn thành chỉ tiêu kinh doanh FX được phân giao.
2. Gia tăng và phát triển tập đối tác, khách hàng tiềm năng FX KHCN, KHCN Priority cho hệ thống.
3. Xây dựng đội nhóm chuyên nghiệp kinh doanh FX để gia tăng thị phần CTQT của LPBank.","- Tốt nghiệp Đại học (Chính quy) trở lên, chuyên ngành Tài chính, Ngân hàng, Ngoại thương, Kinh tế, Kiểm toán, Kế toán…hoặc các chuyên ngành liên quan đến kinh tế.
- Am hiểu sâu sắc về về kinh tế (vi mô, vĩ mô), về hoạt động của NHTM, về xã hội - thị trường và các lĩnh vực liên quan đến: Ngân hàng, Tài chính - đầu tư, Chứng khoán, Bất động sản,…
- Có ít nhất 01 năm kinh nghiệm trong lĩnh vực quản lý và khai thác danh mục khách hàng ưu tiên hoặc có ít nhất 02 năm kinh nghiệm trong lĩnh vực chăm sóc KHCN.
- Có ít nhất 01 năm kinh nghiệm quản lý.
Kiến thức:
• Am hiểu sản phẩm, quy định hiện hành của Pháp luật về hoạt động ngân hàng nói chung và về sản phẩm mua bán ngoại tệ, thanh toán quốc tế dành cho khách hàng cá nhân nói riêng.
• Có sẵn tập khách hàng hiện hữu và khách hàng tiềm năng để triển khai sản phẩm FX KHCN.
Có Kỹ năng giao tiếp & truyền thông; Kỹ năng thuyết phục & đàm phán; Kỹ năng làm việc nhóm.
Năng lực quản lý lãnh đạo: Tư duy Kinh doanh; Phát triển con người.
Năng lực chuyên môn:
• Có sẵn tập khách hàng hiện hữu và khách hàng tiềm năng để triển khai sản phẩm FX KHCN.
• Có khả năng, kỹ năng chăm sóc khách hàng Priority tốt.
• Am hiểu sản phẩm, quy định hiện hành của Pháp luật về hoạt động ngân hàng nói chung và về sản phẩm mua bán ngoại tệ, thanh toán quốc tế dành cho khách hàng cá nhân nói riêng.
- Ngoại hình ưa nhìn, thân thiện, chất giọng dễ nghe, thu hút khi giao tiếp qua điện thoại hoặc nói chuyện trực tiếp.",23/05/2025,Ngân Hàng & Dịch Vụ Tài Chính > Dịch Vụ Hỗ Trợ Khách Hàng,Ngân hàng,1,Cử nhân,15-60,6,08:00 - 18:00,Nhân viên,"Kinh Doanh, Kinh Doanh Nông Nghiệp, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Quản Trị Khách Hàng",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Dịch Vụ Hỗ Trợ Khách Hàng, Ngân hàng, Kinh Doanh, Kinh Doanh Nông Nghiệp, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Quản Trị Khách Hàng, Ngân hàng Lộc Phát Việt Nam LPBank, Hà Nội, Hồ Chí Minh"
Sales Director,Navigos Search,"$ 2,000-3,000 /tháng","District 1, Main Office, HCMC","• Recruit and maintain a passionate team including sales, customer service, technical support. Develop people for the further expansion.
• Make the strategy plan for Vietnam market
• Lead the commercial team to develop new business for packaging (especially strapping and wrapping) and coding & marking.
• Develop end user key accounts by himself
• Collect marketing intelligence for decision making consistently
• Find a way to generate as much leads as possible through off-line or on-line approach and close the deal quickly
• Make a clear action plan and review regularly for a good result
• Develop and manage the local distributors networks
• Work with the local finance and regional manufacturing team closely","• +5 years of experience in Industrial equipment sales
• +2 years of sales team management experience with solid business development record
• Technical or business management degree
• Fluent spoken and written English
• 45 years old or younger
• Enjoy travelling
• Packaging or Coding industry work experience is preferred",23/05/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,5,Cử nhân,Dưới 44 tuổi,1,9:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Business Development, English Fluency, Industrial Equipment, Sales Management, Technical Management",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Business Development, English Fluency, Industrial Equipment, Sales Management, Technical Management, Navigos Search, Hồ Chí Minh"
Quản Lý Sales Khu Vực Miền Nam (Phát Triển Kênh Bán Hàng Modern Trade),Navigos Search,Thương lượng,"Ho Chi Minh (with shuttle bus), HCMC","Mô tả chung:
Chịu trách nhiệm quản lý, điều hành và phát triển hoạt động kinh doanh kênh MT (Modern Trade) – bao gồm siêu thị, đại siêu thị, cửa hàng tiện lợi và các chuỗi bán lẻ lớn. Đảm bảo sản phẩm được phân phối, trưng bày hiệu quả, mở rộng thị phần và đạt các chỉ tiêu doanh số theo định hướng công ty.

Nhiệm vụ chính:
• Xây dựng, triển khai và giám sát kế hoạch kinh doanh, phát triển thị trường kênh MT nhằm đạt chỉ tiêu doanh số, độ phủ sản phẩm và mở rộng thị phần.
• Quản lý, duy trì và phát triển mối quan hệ với các hệ thống siêu thị, chuỗi cửa hàng tiện lợi, đại siêu thị và các đối tác kênh.
• Đàm phán, thương lượng với các đối tác để đưa sản phẩm vào hệ thống siêu thị, chuỗi cửa hàng tiện lợi, đảm bảo sản phẩm được trưng bày đúng quy chuẩn và vị trí ưu tiên.
• Phối hợp với bộ phận Marketing triển khai các chương trình khuyến mãi, thúc đẩy doanh số và gia tăng nhận diện thương hiệu tại điểm bán.
• Quản lý, đào tạo, phát triển và đánh giá hiệu quả đội ngũ nhân viên bán hàng, PG tại các điểm bán thuộc kênh.
• Theo dõi, phân tích dữ liệu bán hàng, lập kế hoạch và thực hiện các chiến lược bán hàng hiệu quả; kiểm soát tồn kho và cung ứng hàng hóa kịp thời.
• Nghiên cứu, phân tích thị trường, đối thủ cạnh tranh, xu hướng tiêu dùng để đề xuất chiến lược kinh doanh phù hợp.
• Đảm bảo tuân thủ các quy định, chính sách của hệ thống phân phối và công ty.
• Báo cáo định kỳ kết quả kinh doanh và các vấn đề phát sinh cho Ban Giám đốc.","• Tốt nghiệp đại học/ cao đẳng các ngành Kinh tế, Quản trị kinh doanh hoặc các ngành liên quan.
• Có 5-10 năm kinh nghiệm làm việc ở vị trí bán hàng kênh MT; ưu tiên ứng viên có kinh nghiệm quản lý ngành hàng tiêu dùng nhanh hoặc sản phẩm chăm sóc gia đình.
• Có khả năng xây dựng chiến lược kinh doanh, đưa sản phẩm vào các siêu thị lớn, mở rộng thị phần.
• Kỹ năng quản lý, dẫn dắt đội ngũ bán hàng, quản lý nhóm PG đạt mục tiêu kinh doanh.
• Kiến thức về thị trường sản phẩm chăm sóc gia đình, xu hướng tiêu dùng nhanh, hiểu biết về đối thủ cạnh tranh.
• Kỹ năng giao tiếp, đàm phán hiệu quả với các đối tác và các bên liên quan.
• Kỹ năng phân tích dữ liệu, lập kế hoạch và thực hiện các chiến lược bán hàng hiệu quả.
• Tốt nghiệp đại học hoặc cao đẳng.
• Có 5-7 năm kinh nghiệm ở vị trí bán hàng kênh GT.
• Có 2-3 năm kinh nghiệm quản lý ngành hàng tiêu dùng nhanh hoặc sản phẩm chăm sóc gia đình.
• Có khả năng xây dựng chiến lược kinh doanh, phát triển hệ thống phân phối, đại lý.
• Kỹ năng dẫn dắt, phát triển đội ngũ bán hàng, phân tích dữ liệu, lập kế hoạch và thực hiện chiến lược bán hàng hiệu quả.
• Có kiến thức về thị trường sản phẩm chăm sóc gia đình, xu hướng tiêu dùng nhanh.
• Hiểu biết về đối thủ cạnh tranh.
• Kỹ năng giao tiếp, đàm phán hiệu quả với đối tác và các bên liên quan.",23/05/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hàng tiêu dùng,5,Cử nhân,25-40,1,9:00 - 18:00,Trưởng phòng,"Giao Tiếp, Lãnh Đạo, Phân Tích Dữ Liệu, Phát Triển Thị Trường, Quản Lý Bán Hàng",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Giao Tiếp, Lãnh Đạo, Phân Tích Dữ Liệu, Phát Triển Thị Trường, Quản Lý Bán Hàng, Navigos Search, Hồ Chí Minh"
Quản Lý Sales Khu Vực Miền Nam - Area Sales Manager (Phát Triển Kênh Bán Hàng GT),Navigos Search,Thương lượng,"Ho Chi Minh (with shuttle bus), HCMC","Mô tả chung:
Chịu trách nhiệm quản lý, phát triển và mở rộng kênh bán hàng GT (General Trade) tại khu vực miền Nam, đảm bảo đạt chỉ tiêu doanh số, xây dựng đội ngũ bán hàng mạnh và phát triển hệ thống phân phối hiệu quả.

Nhiệm vụ chính:
• Xây dựng và triển khai chiến lược kinh doanh, phát triển thị phần kênh GT tại khu vực miền Nam.
• Phát triển, mở rộng hệ thống nhà phân phối, đại lý, đảm bảo độ phủ và hiệu quả bán hàng.
• Tuyển dụng, đào tạo, xây dựng và dẫn dắt đội ngũ bán hàng đạt mục tiêu kinh doanh.
• Quản lý, giám sát hoạt động bán hàng, phân tích dữ liệu, lập kế hoạch và thực hiện các chiến lược bán hàng hiệu quả.
• Thiết lập và duy trì mối quan hệ với các đối tác, khách hàng, các bên liên quan.
• Nghiên cứu, cập nhật kiến thức về thị trường, đối thủ cạnh tranh, xu hướng tiêu dùng và sản phẩm chăm sóc gia đình.
• Đánh giá, phân tích hiệu quả hoạt động kinh doanh, đề xuất các giải pháp cải thiện doanh số và phát triển thị trường.
• Báo cáo định kỳ kết quả kinh doanh cho Ban Giám đốc.","• Tốt nghiệp đại học hoặc cao đẳng.
• Có 5-7 năm kinh nghiệm ở vị trí bán hàng kênh GT.
• Có 2-3 năm kinh nghiệm quản lý ngành hàng tiêu dùng nhanh hoặc sản phẩm chăm sóc gia đình.
• Có khả năng xây dựng chiến lược kinh doanh, phát triển hệ thống phân phối, đại lý.
• Kỹ năng dẫn dắt, phát triển đội ngũ bán hàng, phân tích dữ liệu, lập kế hoạch và thực hiện chiến lược bán hàng hiệu quả.
• Có kiến thức về thị trường sản phẩm chăm sóc gia đình, xu hướng tiêu dùng nhanh.
• Hiểu biết về đối thủ cạnh tranh.
• Kỹ năng giao tiếp, đàm phán hiệu quả với đối tác và các bên liên quan.",23/05/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Hàng tiêu dùng,5,Cử nhân,25-40,1,9:00 - 18:00,Trưởng phòng,"Chiến Lược Kinh Doanh, Giao Tiếp, Phân Tích Dữ Liệu, Phát Triển Kênh Phân Phối, Quản Lý Bán Hàng",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Chiến Lược Kinh Doanh, Giao Tiếp, Phân Tích Dữ Liệu, Phát Triển Kênh Phân Phối, Quản Lý Bán Hàng, Navigos Search, Hồ Chí Minh"
Event Manager,CÔNG TY TNHH PHÚC LAI - FLIX COMMUNICATIONS,Thương lượng,"1st Floor - 12M Nguyen Thi Minh Khai, Da Kao Ward, District 1, Ho Chi Minh City, 12M Nguyen Thi Minh Khai, Da Kao Ward, District 1, Ho Chi Minh City, Vietnam","I. JOB DESCRIPTION
Client Management:
• Act as the main point of contact for clients throughout event projects.
• Understand the client’s brand, objectives, and expectations to propose suitable solutions
• Present proposals, plans, and budgets in a professional and persuasive manner
Event Planning & Execution
• Lead the planning process from concept to execution for various event types
• Develop event concepts, timelines, and production plans aligned with client goals
• Supervise pre-event preparations, on-site setup, and ensure smooth event operation
Project Management:
• Manage full event execution processes including press conferences, product launches,
activations, seminars, etc.
• Coordinate with internal teams (creative, production, logistics) and external vendors
• Ensure project delivery meets timelines and quality standards; handle risks and
unexpected issues on-site
Budgeting & Reporting:
• Build and track budgets, prepare quotations, and manage approvals
• Control expenses effectively and optimize output
• Prepare post-event reports and provide learnings and recommendations for future
projects","• 3–5 years of experience working in an agency environment (preferably in event management)
• Strong expertise in writing proposals and directly managing events is a must.
• Solid understanding of event production workflows and on-site coordination.
• Proven ability to manage multiple projects simultaneously under pressure
• Strong communication and presentation skills in both Vietnamese and English
• Excellent organizational and problem-solving skills; proactive and flexible.",23/05/2025,"Tiếp Thị, Quảng Cáo/Truyền Thông > Quản Lý Sự Kiện",Truyền thông/Báo chí/Quảng cáo,3,Không giới hạn,15-60,1,9:00 AM - 6:00 PM,Trưởng phòng,"Communication Skills, Event Management, Event Production, Project Management, Proposal Writing",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý Sự Kiện, Truyền thông/Báo chí/Quảng cáo, Communication Skills, Event Management, Event Production, Project Management, Proposal Writing, CÔNG TY TNHH PHÚC LAI - FLIX COMMUNICATIONS, Hồ Chí Minh"
"Finishing Engineer (Coating, Plating, Texturing)",Navigos Search,"$ 1,300-2,000 /tháng","Hà Nội, Việt Nam, Vinh Phuc, Hanoi / HCMC","Job Summary:
We are seeking a Finishing Engineer to lead and support finishing development projects with suppliers. This role encompasses the development of new finishes, expansion of current offerings, and resolution of finishing-related issues. You will play a key role in driving innovation and ensuring quality throughout the finishing lifecycle, from concept through to approval and implementation.
Key Responsibilities:
• Manage finish development projects from initial concept through to final approval, ensuring timely and complete delivery of all milestones.
• Provide engineering and technical support for both internal and external finishing projects.
• Assist quality and product development teams in problem-solving and failure analysis using tools such as root cause analysis and corrective action planning.
• Collaborate with project teams to design cost-effective and robust manufacturing finishing processes in parallel with product development.
• Work cross-functionally with teams including Marketing, Sales, QA, Manufacturing, Design, and Procurement to ensure that new finishes meet market and customer requirements.
• Resolve complex finishing challenges by working closely with vendors, maintaining strong and productive relationships.
• Conduct audits, evaluations, and assessments of new and existing vendors; deliver comprehensive reports and recommendations.
• Support continuous improvement efforts in finishing processes, tools, and team capabilities.
• Coordinate and communicate project timelines, trial results, and qualification activities with suppliers.
• Provide training for vendors on finish evaluation criteria, color/cosmetic standards, and performance testing requirements.
• Prepare and present technical data and project status updates to relevant stakeholders.","Qualifications:
• Bachelor’s degree in Chemistry, Physics, Engineering, or a related technical field.
• At least 3 years of experience in finishing systems, ideally with exposure to international suppliers.
• Knowledge and hands-on experience with:
 ◦ Advanced failure analysis and scientific problem-solving methods
 ◦ FMEA, DOE, and PPAP documentation
 ◦ Finishing technologies such as plating, texturing, PVD, and organic coating systems (liquid and powder)
 ◦ Statistical analysis related to manufacturing and product design
 ◦ Collaborative problem-solving approaches
• Proficiency with Microsoft Office and general PC usage
• Effective communication and interpersonal skills across multiple levels and cultures
• Fluency in Vietnamese, Chinese, and English (both written and spoken)",23/05/2025,Khoa Học & Kỹ Thuật > Kỹ Thuật Hóa Học,Sản xuất,3,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Finishing Systems, Failure Analysis, Coating, Plating, Texturing",Tiếng Trung Quốc,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Hóa Học, Sản xuất, Finishing Systems, Failure Analysis, Coating, Plating, Texturing, Navigos Search, Hà Nội"
Commercial Manager Bakery,Central Retail in Vietnam,Thương lượng,"1231 Quốc lộ 1A, An Lạc, Bình Tân, Ho Chi Minh City, Vietnam, 163 Phan Dang Luu, Ward 1, Phu Nhuan District, HCMC","MISSION
Make the Bakery Department a Reference in the Mind of Vietnam Consumers, Reaching Solid Financial Results and Leading the Bakery Team Members to Their Best Level of Performance.

ACTIVITIES
Propose and Implement the most efficient Commercial Strategy for the Bakery Department including the following actions:
• Maintain a reliable Financial Result, controlling the sales and the benefits of the items.
• Acknowledge the Market Evolution throught a constant collection of information.
• Implement the Assortment of Bakery Department and maintain its consistency.
• Establish coherent Technical Files / Recipes for the Bakery Department’s items.
• Select the right raw materials and suppliers to elaborate the Recipes of the Bakery Department.
• Optimize the Purchase Plan throught rigorous and integre relationship with the suppliers.
• Establish the best Pricing strategy for the assortment at normal and promotion prices.
• Define the Standard Layout, Equipment and tools for the Bakery Departement in store.
• Elaborate the Training Program of the Bakers in store.
• Collaborate with the Company’s departments: HQ, Finance, HR, Marketing, Assets, Operation, Corporate…
• Travel often in Vietnam to monitor and guide the Bakers in stores.
• Coach the staffs under his/her management to develop their ability.","• Experienced in management dealing with staff and managers.
• Professional at Bakery production with a High Sense of products and quality.
• Efficiency when implementing a project management plan.
• Good negotiation technique.
• Administrative knowledge, financing and local commercial law.
• Critical thinking, logical and analytical ability.

Education: Bachelor Degree
Experience: 5 + years experience in Bakery production. 3 years in team management.
Language: English Level Intermediate to Proficient (Oral comprehension/ speak/ read/ write)
Office skills: Familiar with Microsoft Office Word, Excel, PowerPoint.
Attitude: Integrity, Resilient, Ambitious, Passionate, Patient, Independent, Cooperative, Curious & Teaching.",23/05/2025,Dịch Vụ Ăn Uống > Quản Lý F&B,Bán lẻ/Bán sỉ,5,Cử nhân,Không hiển thị,1,9:00 - 18:00,Trưởng phòng,"Bakery, Category Management, Commercial, Management Knowledge, Bakery Production Expertise",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Dịch Vụ Ăn Uống, Quản Lý F&B, Bán lẻ/Bán sỉ, Bakery, Category Management, Commercial, Management Knowledge, Bakery Production Expertise, Central Retail in Vietnam, Hồ Chí Minh"
Nhân Viên Phòng Kế Hoạch Sản Xuất (phát triển sản phẩm mới),Foster Electric (Bac Ninh) Co. Ltd,9tr-14tr ₫/tháng,"Số 1, đường 11, KCN đô thị và dịch vụ VSIP Bắc Ninh, Phù Chẩn, TP Từ Sơn, No. 1, Street 11, VSIP Bac Ninh, Tu Son Town, Bac Ninh Province","Foster Bắc Ninh cần tuyển gấp 01 nhân viên phòng kế hoạch sản xuất nhằm thực hiện các nhiệm vụ sau:
• Follow và ghi chép các vấn đề phát sinh khi chạy new model, tổng hợp các vấn đề và làm báo cáo Post meeting;
• Triển khai các hạng mục liên quan đến model mới cho các quản lý sản xuất khi chạy new model;
• Tìm ra những rủi ro có thể xảy ra hàng NG và những điểm không phù hợp công đoạn trên line để cải tiến;
• Cập nhật nguyên nhân phát sinh lỗi (Why I) sau khi các bộ phận ENG, QIT phân tích vào báo cáo Post meeting, gửi lại cho PIC của từng bộ phận phát sinh lỗi để cập nhật đối sách;
• Công việc chi tiết trao đổi trong quá trình phỏng vấn.","Yêu cầu:
- Tốt nghiệp đại học;
- Ngoại ngữ: Tiếng Anh tốt;
- Office thành thạo;
- Ưu tiên ứng viên có kinh nghiệm 1 năm trở lên;
- Kỹ năng giao tiếp, báo cáo, giải quyết vấn đề tốt.
Các chế độ đãi ngộ:
- Tham gia bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp... theo đúng quy định của pháp luật;
- Tham gia bảo hiểm tai nạn 24/24;
- Nghỉ 27 ngày nghỉ thứ 7/năm (hưởng nguyên lương);
- Hưởng trợ cấp nhà ở, đi lại, thưởng chuyên cần, trợ cấp nhà trẻ, ngoại ngữ, thâm niên theo quy định của công ty;
- Công ty đài thọ 01 bữa ăn ca và khoảng 50% giá suất ăn sáng, đồ ăn nhẹ,…;
- Nâng lương theo quy định của công ty;
- Thưởng Tết.",23/05/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Sản xuất,1,Cử nhân,Không hiển thị,1,07:45 - 16:15,Nhân viên,"Giải Quyết Vấn Đề, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Lập Kế Hoạch Sản Xuất, Office Support, Tiếng Anh",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Giải Quyết Vấn Đề, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Lập Kế Hoạch Sản Xuất, Office Support, Tiếng Anh, Foster Electric (Bac Ninh) Co. Ltd, Bắc Ninh"
[Hanoi] Sales Manager Feed Additives / Supplements,Navigos Search,"$ 1,500-2,500 /tháng","Hà Nội, Việt Nam, Hanoi / HCMC",,"✅ Requirements:
• Degree in Animal Science or Animal Husbandry
• Minimum 3 years of experience in the feed industry (5-8 years total work experience)
• Proven commercial and technical experience in feed additives/supplements
• Strong relationships with customers and KOLs in the animal nutrition space
• Solid understanding of feed regulations and market dynamics
• Confident in delivering technical presentations and customer training
• Proficient in MS Office; fluent English required",23/05/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Thú y,5,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Sales Management, Feed Additive, Customer Relation, Effective Presentation, English Fluency",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Thú y, Sales Management, Feed Additive, Customer Relation, Effective Presentation, English Fluency, Navigos Search, Hà Nội"
