Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Machine Technical Operator/ Nhân viên Vận hành (Third Party Contract),BAT Vietnam,"10.5tr-14tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Nhà máy Liên doanh SMD, VIETNAM, Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","• Hiểu, tuân theo và đảm bảo tuân thủ các Yếu tố chính của Chất lượng (QA) và An toàn-Sức khỏe-Môi trường (EHS)
• Loại bỏ Nguyên nhân gốc rễ của mọi sự cố ngừng hoạt động liên quan đến thiết bị
• Thúc đẩy các kết quả mang tính đột phá về Độ tin cậy của quy trình, Thời gian dừng máy có kế hoạch và ngoài kế hoạch bằng cách đạt được kết quả mục tiêu cho thiết bị
• Giải quyết vấn đề chính “đến nguyên nhân gốc rễ” đối với các điểm dừng thường xuyên trên thiết bị
• Hoàn thành mục tiêu AM step cho máy đúng hạn.

Áp dụng nghiêm ngặt các công cụ IWS/tiêu chuẩn thực thi
1. CIL và Centerline
• Thiết lập các tiêu chuẩn
• Đào tạo và kiểm tra mọi người để thực hiện các tiêu chuẩn
• Giám sát hiệu quả và cung cấp huấn luyện
• Liên tục cải tiến các tiêu chuẩn để đạt được kết quả mục tiêu

2. Xử lý lỗi
• Hàng ngày xác định và ghi lại các lỗi trên thiết bị
• Đưa ra phản hồi cho người khác để nhận ra và ghi lại các lỗi
• Khắc phục các lỗi có khả năng giải quyết
• Theo dõi các lỗi còn lại bằng cách sử dụng lên kế hoạch bảo trì

3. Kaizen và Reapplication
• Đề xuất, thực hiện và ghi lại các cải tiến để loại bỏ tổn thất
• Đề xuất reapplication thông qua trưởng Module trụ cột AM
• Tìm cơ hội reapplication thông qua trưởng Module trụ cột AM

4. Loại bỏ sự cố và giải quyết vấn đề thống nhất
• Hiểu được tổn thất đã/đang xảy ra (6W-2H, Phân tích nguyên nhân và kết quả)
• Tham gia các hoạt động BDE hoặc UPS trên thiết bị
• Đạt tiêu chuẩn cấp 3 về Giải quyết vấn đề thống nhất
• Duy trì cập nhật sổ sách EO
• Theo dõi kế hoạch hành động theo biểu mẫu EO",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Sản Xuất > Vận Hành Máy Móc,Sản xuất,2,Cử nhân,20-60,1,null - null,Nhân viên,"5S Training, Manufacturing knowledge, Mechanical, MS Office, Training Development",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - CN,Toàn thời gian,"Sản Xuất, Vận Hành Máy Móc, Sản xuất, 5S Training, Manufacturing knowledge, Mechanical, MS Office, Training Development, BAT Vietnam, Hồ Chí Minh"
QA MANAGER (upto 4000$),Spectre GT Vietnam,"Tới $ 4,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Ninh Bình, Vietnam, Thôn 4, Vũ Tiên, Hưng Yên, An Giang, Việt Nam., Lot O1, N5A Road, Hoa Xa Industrial Park, Nam Dinh City, Nam Dinh Province","1. JOB DESCRIPTION:
• To satisfy BUYER's audit about quality control system and stable.
• To manage to material quality from incoming period to finish garment shipping period. Receive and handle feedback information from BUYER and responsible for product to Consumer.
• To negotiate, discuss, convince with Buyer about product which need to consider for shipment in case any issues related to QUALITY problem appears.
• To commit the right Quality product is delivered to the customer and ensure all the pre-production & BULK activities of quality control are done on time.
• To recruit, train & assign tasks, organize to Factory QA/QC department.
• To manage whole quality system of factory included Sample room, Fabric section, Trims section, Cutting section, Hi-Tech room, Lab room, Line, Internal final inspection and Sub-Contract.
• To do internal final inspection activities according to the requirements of the AQL 1.0/1.5/2.5/4.0 and S4 standard before external final inspection.
• To cross check 1st 5pcs outputting to ensure all kind of information met to customer's requirements and define defect standard and conception.
• To have random “Out Of Box” quality inspection.
• To make SOP for PACKING control and packing manual to PRDN and have training for needed relative production staffs.
• To coordinate with production for standard implementation & quality correction or improvement to achieve quality goals 96 % RFT (Right first time) and on time shipment.
• To create & follow up to reminding record requirements daily to sustain quality works.
• To create and follow up quality data analysis and statistic report channel.
• To communicate & coordinate with customer for final inspection.
• To make regular quality checks at sewing lines, prepare In Line Quality Reports, create S.O.P to improve and eliminate root cause defects by daily each section work reminding record.
• To make regular quality checks at embroidery and lamination section.
• To send the Internal Final Inspection Report to BUYER.
• To consult supervisors and packing & control specialists within the framework of competence.
• To make decisions on how to act with category 2 products and send to BUYER'S HEAD OFFICE to get final kind advice.
• Follow up of Production activities and responsible for Quality audits, provide the technical support to solve the problem.
• To handle Job Work and Subcontractor for sewing printing and embroidery to secure the required quality of customer.
• Responsible for upgrading the quality and product knowledge with team to handle the daily job easily and more efficiently.
• Responsible for to handle the man management efficiently to use maximum output with normal working hour.
• Always stable and upgrade system to be strong and develop.
• To make quality statistic & analysis and make working plan for current and next week.
• To handle other assignment from Factory Director.
• To update monthly, quarterly, yearly quality figures analysis control report and chart to chairman.
Authority to Halt Production: Upon discovering significant quality issues affecting the entire production line, the Quality Manager has the authority to temporarily halt production to investigate and rectify the problems.
Authority to Halt Shipping: When the number of defective products exceeds the acceptable limit or there is a high risk to product quality, the Quality Manager has the authority to request a halt to shipping to ensure the quality of products delivered to customers.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Sản Xuất > Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,Sản xuất,5,Cử nhân,30-60,1,07:30 - 16:30,Trưởng phòng,"Computer Skills, English Fluency, ISO Standards, Quality Control, Team Management",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Computer Skills, English Fluency, ISO Standards, Quality Control, Team Management, Spectre GT Vietnam, Ninh Bình, An Giang"
"Chuyên viên Hành chính (Làm Việc Tại Mô Rai, Quảng Ngãi)",Công Ty Cổ Phần Tập Đoàn TH,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Mô Rai, Quảng Ngãi (Kon Tum cũ), Số 60 Lý Thái Tổ, Hoàn Kiếm, Hà Nội","1. Soạn thảo, quản lý và lưu trữ hồ sơ, văn bản của dự án theo đúng quy định.
2. Tiếp nhận, phân phối bưu phẩm và công văn đến/đi từ các phòng ban, đảm bảo đầy đủ, kịp thời và chính xác.
3. Theo dõi quỹ thu – chi; thực hiện thanh quyết toán các chi phí hành chính đúng kế hoạch và quy định của công ty.
4. Đảm bảo cảnh quan, vệ sinh văn phòng luôn gọn gàng, sạch đẹp thông qua việc bố trí lịch làm việc và giám sát đội ngũ tạp vụ.
5. Thực hiện đề nghị tạm ứng, thanh toán công tác phí; hỗ trợ đặt vé máy bay, khách sạn và các dịch vụ liên quan cho lãnh đạo và CBNV.
6. Tổ chức và quản lý công tác hậu cần: cơ sở vật chất văn phòng, an ninh khu vực làm việc, chất lượng bữa ăn cho CBNV.
7. Phối hợp tổ chức các hoạt động, sự kiện của công ty/văn phòng theo chỉ đạo của Ban Giám đốc.
8. Quản lý tài sản, trang thiết bị, văn phòng phẩm; theo dõi tiêu hao, đề xuất mua mới theo nhu cầu sử dụng và trong phạm vi ngân sách được phê duyệt.
9. Thực hiện công tác lễ tân tại văn phòng: đón tiếp khách, chuẩn bị phòng họp, hỗ trợ các đoàn đến làm việc.
10. Xây dựng quan hệ và làm việc các đối tác, cơ quan nhà nước, sở ban ngành địa phương, v.vv..
11. Lập báo cáo công việc định kỳ theo yêu cầu.
12. Sắp xếp và điều phối xe văn phòng, đảm bảo đáp ứng hợp lý nhu cầu sử dụng xe của các bộ phận.
13. Theo dõi lịch bảo dưỡng xe, quản lý nhiên liệu và số km vận hành hàng tháng.
14. Tiếp nhận và luân chuyển các loại đơn thư theo đúng quy trình.
15. Tổng hợp AOP hằng năm cho các hạng mục liên quan, bảo đảm kế hoạch chi phí và nhu cầu sử dụng của năm tiếp theo phù hợp và hiệu quả.
16. Thực hiện các nhiệm vụ khác theo yêu cầu của cấp trên.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Hành Chính Văn Phòng > Hành Chính,Sản xuất,1,Cử nhân,Không hiển thị,1,09:00 - 18:00,Nhân viên,"Quản Lý Hành Chính, Hành Chính, Hành chính - Admin",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Sản xuất, Quản Lý Hành Chính, Hành Chính, Hành chính - Admin, Công Ty Cổ Phần Tập Đoàn TH, Quảng Ngãi"
"Giám Sát Nhân Sự (Làm Việc Tại Mô Rai, Quảng Ngãi)",Công Ty Cổ Phần Tập Đoàn TH,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Mô Rai, Quảng Ngãi (Kon Tum cũ), Số 60 Lý Thái Tổ, Hoàn Kiếm, Hà Nội","Giám sát và đảm bảo hoàn thành các hoạt động Tiền lương & Phúc lợi, Tuyển dụng. Chịu trách nhiệm các công việc hành chính, an toàn, an ninh tại văn phòng và trang trại Quảng Ngãi.
1. Công tác Tiền lương & Phúc lợi và Tuyển Dụng / Nhân sự:
- Thực hiện các chỉ đạo của lãnh đạo về công tác nhân sự của công ty;
- Luôn cập nhật và hỗ trợ kiểm soát tuân thủ nội quy công ty, xây dựng tính nhất quán trong tổ chức;
- Thực thi và giám sát quy trình tuyển dụng, tạo nguồn ứng viên, đánh giá nhân sự, onboarding đến offboarding;
- Quản lý, giám sát thời gian làm việc, tiền lương, phúc lợi & báo cáo định kỳ;
- Quản lý hồ sơ nhân sự và biến động nhân sự;
- Quản lý BHXH, khai báo tăng giảm;
- Định kì khảo sát thị trường lao động, tham mưu lãnh đạo về cải tiến chính sách và sử dụng nguồn lực nhân sự;
- Hỗ trợ xây dựng, triển khai các định mức công việc, KPIs, OKRs, văn hóa doanh nghiệp cho từng phòng ban;
- Xây dựng, đề xuất cải tiến chính sách lương thưởng, nội quy;
- Xây dựng kế hoạch đào tạo nội bộ, theo dõi hiệu quả & báo cáo định kỳ;
- Tổ chức các chương trình nội bộ và khảo sát sự hài lòng của nhân viên;
- Thực hiện báo cáo định kì và theo yêu cầu của cấp quản lí trực tiếp.

2. Công tác Hành Chính:
- Giám sát và bao quát khu vực văn phòng, trang trại, khu nhà ở công nhân viên trong đó bao gồm theo dõi tình trạng văn phòng, bảo dưỡng văn phòng, các trang thiết bị, an ninh và an toàn công ty;
- Chịu trách nhiệm và giám sát các hoạt động hành chính: soạn thảo công văn, giấy tờ pháp lý; lưu trữ; công tác đối ngoại và đối nội tại vùng dự án; hỗ trợ về thủ tục visa, giấy phép lao động, hộ chiếu, vé máy bay và phương tiện di chuyển cho công nhân viên trong và ngoài vùng dự án;
- Quản lý các chi phí hành chính;
- Tham gia tổ chức các sự kiện của trang trại theo yêu cầu của quản lý trực tiếp.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,Sản xuất,3,Cử nhân,Không hiển thị,1,09:00 - 18:00,Trưởng phòng,"Quản Lý Hành Chính, Quản Trị Nhân Sự, Tạo Nguồn Tuyển Dụng, Tuyển Dụng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Sản xuất, Quản Lý Hành Chính, Quản Trị Nhân Sự, Tạo Nguồn Tuyển Dụng, Tuyển Dụng, Công Ty Cổ Phần Tập Đoàn TH, Quảng Ngãi"
Continuous Improvement Manager (upto 4000$),Spectre GT Vietnam,"Tới $ 4,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Ninh Bình, Vietnam, An Giang, Việt Nam., Thôn 4, Vũ Tiên, Hưng Yên, Lot O1, N5A Road, Hoa Xa Industrial Park, Nam Dinh City, Nam Dinh Province","JOB DESCRIPTION:
• Creating a culture that identifies and prioritizes problems requiring structured problem-solving activities. Input can be related to any of the company Key Performance Indicators (KPIs) Safety, Quality, Cost, Productivity or processes etc.
• Lead a range of improvement projects crossing into aircraft maintenance and modification activities, engineering, supply chain, commercial and service operations.
• Responsible for the drive, coordination and implementation of the company’s continuous improvement activities. This includes new and existing process development to achieve the company’s Safety, Quality, Costing and delivery objectives.
• Work with management and front-line leadership to assess, develop and implement Lean Manufacturing strategies throughout the company.
• Support the effective problem-solving and root cause analysis by leading, conducting and coaching problem-solving processes, using structured problem-solving methods.
• Develop, train and implement a Kaizen program to develop, nurture and recognize team member’s problem-solving abilities.
• Assist Employee teams including suppliers, to develop metrics to support process improvement in productivity, schedule and Quality.
• Assist with the training and implementation of visual management tools report out structure for production floor management.
• Project management reporting, recording, cost control and presenting updates and outcomes of improvement projects and related activities.
• Provide support to management and supervisors with follow-up implementation of improvements and new operating standards.
• Work in compliance with all Administrative, Health and Safety policies and procedures as per legislative requirement and as outlined in Company policies.
• Administer, create, conduct and/or facilitate training as needed.
• Improve and implement the company’s ISO9001 Quality System.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Kiến Trúc/Xây Dựng > Quản Lý Dự Án,Sản xuất,5,Không giới hạn,30-60,1,07:30 - 16:30,Trưởng phòng,"6 Sigma, Communication, Ie经验, Lean, Project Management",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Kiến Trúc/Xây Dựng, Quản Lý Dự Án, Sản xuất, 6 Sigma, Communication, Ie经验, Lean, Project Management, Spectre GT Vietnam, Ninh Bình, An Giang"
Production Support Engineer,Công Ty TNHH Ajax Systems Việt Nam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","KCN Minh Đức, Hưng Yên, Mỹ Hào, Hưng Yên, Việt Nam, VSIP Hai Duong Co., Ltd., Cẩm Điền, Cẩm Giàng, Hải Dương, Việt Nam, Hà Nội, Vietnam, KCN Minh Đức, Hưng Yên, My Hao District, Hung Yen, Vietnam","Responsibilities:
• Knows the technical characteristics, design features, purpose, and modes of operation of the enterprise's equipment (conveyor lines, test blocks, CNC machines), and the rules of its technical operation.
• Ensures correct technical operation, and uninterrupted operation of production equipment.
• Repairs devices and takes measures to improve their operation.
• Performs planned technical inspection of equipment and power tools in production and tool calibration.
• Implements measures for timely and high-quality performance of repair work according to approved documentation.
• Checks the performance of the device on the test equipment designed for this purpose according to the test methods.
• Takes part in checking the technical condition of electronic equipment, conducting preventive inspections, and accepting for developing electronic equipment that is put into operation again.
• Keeps records and analyzes indicators of the quantities of electronic equipment that was repaired.
• Creates applications for spare parts for it, technical documentation for repairs, and creates a work report.
• Controls the timely supply of electronic equipment with spare parts and materials.
• Monitors the technical condition of the control and measuring equipment used.
• Keeps his workplace clean.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Kỹ Thuật > Bảo trì/Bảo Dưỡng,Hệ thống CNTT & Thiết bị,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Maintenance Engineering, Process SMT, Process optimization, PCB Layout, Production Support",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kỹ Thuật, Bảo trì/Bảo Dưỡng, Hệ thống CNTT & Thiết bị, Maintenance Engineering, Process SMT, Process optimization, PCB Layout, Production Support, Công Ty TNHH Ajax Systems Việt Nam, Hưng Yên, Hải Dương, Hà Nội"
MRP Specialist (Material Requirements Planning),CÔNG TY TNHH AJAX SYSTEMS VIỆT NAM,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","KCN Minh Đức, Hưng Yên, Mỹ Hào, Hưng Yên, Việt Nam, Hà Nội, Vietnam, VSIP Hai Duong Co., Ltd., Cẩm Điền, Cẩm Giàng, Hải Dương, Việt Nam, KCN Minh Đức, Hưng Yên, My Hao District, Hung Yen, Vietnam","***Key Responsibilities:
● Plan and place orders with consideration of production and delivery lead times to ensure 100% production coverage
● Monitor long-term material availability and assess potential risks
● Achieve departmental KPIs related to MRP performance
● Visualize and report on activities, including status tracking and control of planned actions
● Collaborate with internal departments to ensure smooth execution of responsibilities
● Participate in team and cross-functional meetings
● Maintain operational and reporting documentation
● Handle and resolve supplier claims and discrepancies",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Quản Lý Chuỗi Cung Ứng,Hệ thống CNTT & Thiết bị,2,Cử nhân,Không hiển thị,1,08:00 - 17:00,Nhân viên,"Material Planning, Production Planning, Vendor Material Control, MRP Planning, Purchasing Control",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Hệ thống CNTT & Thiết bị, Material Planning, Production Planning, Vendor Material Control, MRP Planning, Purchasing Control, CÔNG TY TNHH AJAX SYSTEMS VIỆT NAM, Hưng Yên, Hà Nội, Hải Dương"
Engineer of R&D/ Kỹ Sư Nghiên Cứu Phát Triển (Team Expansion/mở Rộng Team),Hoya Memory Disk Technologies Ltd.,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Plot A9, Thang Long Industrial Park II, Nguyen Van Linh Commune, Hung Yen, Plot A9, Thang Long Industrial Park II, Lieu Xa,Yen My, Hung Yen","** R&D engineers are responsible for:
1. Researching documents on new technologies from the internet or university to find out the technical ideas which suitable with Hoya process
2. Person in charge (PIC) of the technical process. Implement the process optimization, new ideas… to improve process and reach the company's target (productivity, cost, quality,...)
3. Developing new technologies, new products based on company's roadmap. Giving out the new technical ideas for process.
4. Co-operation with another Sections to verify new technical ideas, preparing technical document to transfer new technologies/ new products after verification.
5. Supporting Production team, Process Engineer team at new technologies, new products to run at mass production smoothly
6. Getting the request/ Project from Manager/ Leaders. Making plans, follow up, and report the progress to Leader

** Benefits
+ The employees can go to work after passing the recruitment round
+ When entering to the company, the employees shall be signed the two-month probation contract with the company. If the employees pass the probation time, the employees shall be signed the first 12-months definite labor contract with the company.
+ Negotiated salary. Beside the basic salary, the employees shall receive other allowances regulated by the company.
+ Deliver full PPE as job requirement
+ Salary increment, bonus and other benefits as the company’s regulation.
+ Social, medical and unemployment insurance contribution
+ 24/24h Insurance for employees

Interested candidates should submit CV in English with your picture, and desired salary via e-mail of HR Section or send to address of the company at Plot A9, Thang Long Industrial Park II, Nguyen Van Linh Commune, Hung Yen province

***Remark:
- Forced, bonded (including debt bondage) or indentured labor, involuntary prison labor, slavery or trafficking of persons shall not be used.
- Candidates do not have to pay any fees when apply the company
- Only short- listed candidates will be contacted.
- Early applied CV will be preferred
- Recruitment schedule: After collecting your CVs, the company shall contact with applicants via telephone.

* Working place:
HOYA Memory Disk Technologies Ltd.
Plot A9, Thang Long Industrial Park II, Nguyen Van Linh commune, Hung Yen province

**When applicants submit your CV, you agree to allow the company to collect and process personal data for recruitment purposes.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Sản Xuất > Nghiên Cứu & Phát Triển,Sản xuất,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Mechatronic, Chemistry, Material Research, Analytical Chemistry",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Nghiên Cứu & Phát Triển, Sản xuất, Mechatronic, Chemistry, Material Research, Analytical Chemistry, Hoya Memory Disk Technologies Ltd., Hưng Yên"
Kỹ Sư IE-IE 工程师,CÔNG TY TNHH RQ TECHNOLOGY ELECTRONICS VIỆT NAM,"15tr-25tr ₫/tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Nhà máy sản xuất, Nhà xưởng số 5, 7, 8A, 8B, 8C, Lô CN16, CN17, Khu công nghiệp Yên Bình, Phường Phổ Yên, Tỉnh Thái Nguyên, Việt Nam.","Mô tả công việc:
• Tính toán manpower, layout, balancing line.
• Thiết lập tiêu chuẩn thời gian (Time study, MTM).
• Phân tích và tối ưu dòng chảy sản xuất.
• Đề xuất cải tiến nhằm giảm chi phí, tăng hiệu suất.
• Hỗ trợ xây dựng KPI và báo cáo hiệu suất.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Khoa Học & Kỹ Thuật > Kỹ Thuật Điện/Điện Tử,Sản xuất,2,Cử nhân,15-60,5,08:00 - 17:00,Nhân viên,"Excel, Phân Tích Dữ Liệu, Power BI, Tiếng Trung, Tư Duy Logic",Bất kỳ,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Sản xuất, Excel, Phân Tích Dữ Liệu, Power BI, Tiếng Trung, Tư Duy Logic, CÔNG TY TNHH RQ TECHNOLOGY ELECTRONICS VIỆT NAM, Thái Nguyên"
Kỹ Thuật Viên R&D,Panasonic Appliances Vietnam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Plot G2 - Thang Long II IP - Yen My - Hung Yen, Plot G2, Thang Long II Industrial Park, Nguyen Van Linh, Hung Yen","- Thực hiện kiểm tra chức năng của phần mềm điều khiển máy giặt
- Thử nghiệm, xác minh và báo cáo lỗi phát sinh
- Đo tín hiệu điện (điện áp, dòng điện, tốc độ động cơ) bằng máy hiện sóng và đồng hồ vạn năng
- Chuẩn bị và quản lý việc set up thử nghiệm, thiết bị thử nghiệm và kết nối phần cứng

* CHẾ ĐỘ PHÚC LỢI HẤP DẪN:
- Lương thưởng hấp dẫn, cạnh tranh; đánh giá tăng lương hàng năm, thưởng 02 - 03 lần/năm
- 100% lương và tham gia bảo hiểm full lương + phụ cấp trong thời gian thử việc
- Trợ cấp đời sống, trợ cấp ngoai ngữ cho nhân viên có chứng chỉ Tiếng Anh, Tiếng Nhật, Tiếng Trung
- Xe đưa đón hàng ngày từ 4 tỉnh/thành phố: Hà Nội, Hưng Yên, Hải Dương, Bắc Ninh
- Nghỉ 02 ~ 04 Thứ 7 và tất cả chủ nhật hàng tháng
- Tham gia gói bảo hiểm sức khỏe miễn phí cho nhân viên
- Nhiều khóa học phát triển bản thân miễn phí từ phía Công ty và Tập đoàn Panasonic
- Cơ hội thăng tiến và phát triển nghề nghiệp
- Tổ chức thi TOEIC miễn phí hàng năm",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,29/11/2025,Sản Xuất > Nghiên Cứu & Phát Triển,Sản xuất,Không yêu cầu,Cao đẳng,Không hiển thị,Không hiển thị,,Mới Tốt Nghiệp,"Điện - Điện tử, Cơ Điện Tử, Đọc Sơ Đồ Điện, Nghiên Cứu Phát Triển",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Nghiên Cứu & Phát Triển, Sản xuất, Điện - Điện tử, Cơ Điện Tử, Đọc Sơ Đồ Điện, Nghiên Cứu Phát Triển, Panasonic Appliances Vietnam, Hưng Yên"
