Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Nhân Viên Trắc Đạc (Surveyor)( Thời gian làm việc 6 tháng),Công ty TNHH Tincons,15tr-20tr ₫/tháng,"Xã Nhơn Trạch, Tỉnh ĐỒng Nai","• Thành thạo máy toàn đạc Leica.
• Đọc hiểu bản vẽ để triển khai cắm mốc và tọa độ.
• Chủ trì công tác trắc đạc cho dự án.
• Thực hiện các công việc đo đạc và ghi chép dữ liệu chính xác.
• Phối hợp với các bộ phận khác để đảm bảo tiến độ dự án.
• Báo cáo kết quả công việc cho quản lý dự án.
• Tham gia vào các cuộc họp để thảo luận về tiến độ và vấn đề phát sinh.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,2,Không giới hạn,20-60,1,07:30 - 18:00,Nhân viên,"Giao Tiếp, Làm Việc Nhóm, Trắc Đạc, Đọc Hiểu Bản Vẽ, Máy Toàn Đạc Leica",Bất kỳ,Người Việt Nam,Nam,Bất kỳ,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Giao Tiếp, Làm Việc Nhóm, Trắc Đạc, Đọc Hiểu Bản Vẽ, Máy Toàn Đạc Leica, Công ty TNHH Tincons, Đồng Nai"
Nhân Viên Vận Hành Lò Hơi,Archer Daniels Midland (ADM),Thương lượng,"Đường N5, khu B, khu CN Hòa Mạc, Phường Hòa Mạc, Thị xã Duy Tiên, Hà Nam.","• Vận hành lò hơi, thực hiện bảo trì tự quản và nhập báo cáo vận hành lên hệ thống, đảm bảo an toàn và chất lượng hơi phục vụ sản xuất.
• Hỗ trợ các công việc sản xuất và bảo trì khác theo phân công của Quản lý bảo trì và/hoặc Trưởng ca sản xuất.
• Hoàn thành KPI về EHS theo quy định của Công ty.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Sản Xuất > Vận Hành Máy Móc,Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Mới Tốt Nghiệp,"Vận Hành Lò Hơi, Cơ Điện Nhiệt, Cơ Điện, Cơ Khí, Kỹ Thuật Lò Hơi",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Vận Hành Máy Móc, Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản, Vận Hành Lò Hơi, Cơ Điện Nhiệt, Cơ Điện, Cơ Khí, Kỹ Thuật Lò Hơi, Archer Daniels Midland (ADM), Hà Nam"
Trade Operations Manager,United Overseas Bank (Vietnam) Limited (UOB),Thương lượng,"Saigon Ward, Ho Chi Minh City, The Central Plaza, 17 Le Duan, District 1, Ho Chi Minh City, Vietnam","About UOB
United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers.

About the Department
The Technology and Operations function is comprised of five teams of specialists with distinct capabilities: business partnership, technology, operations, risk governance and planning support and services. We work closely together to harness the power of technology to support our physical and digital banking services and operations. This includes developing, centralising and standardising technology systems as well as banking operations in Singapore and overseas branches.

Job Responsibilities
1. Reviewing to ensure physical documents (from trade staff) are compliant, verifying customer’s signatures and stamp, check calculated fees, check sanctioned screening, check with Credit condition, … then approve transaction on system. All trade products as below:
• Export LC/amendment advising
• Export Bill under LC/ Collection
• Import LC issuance/amendment
• Import Bill under LC/Collection
• Guarantee and SBLC
• Trade Loan (Open Account and FSCM)
2. Money Laundering Prevention
• Fully understand and strictly comply with money laundering prevention requirements.
• Undertake training on AML at least once every 12 months.
• Follow money laundering prevention reporting procedures and report to AML officer should there be any money laundering related issues.
3. Other Responsibility
• Controlling inward and outward transaction/ Reconciliation at day end
• Perform service quality functions to assist managers in improving working efficiency and quality via records and reports.
• Update, know thoroughly and sound apply regulations, it is related to local/international settlement.
• Consulting customers on all products related matters.
• Controlling customer’s credit line on transactional basic.
• Assist operations staff in their queries about acknowledge as well as solving problems
• Assist in attending to customers in their queries and complaints
• Assist in investigating processing errors
• Assist in branch administrative duties and other adhoc & miscellaneous activities as assigned by the Line Manager
• Back up other officers on lunch/leave /training
• Participate in Business Continuity Plan/ Systems testing whenever required
• Fully understand and strictly comply with Group policies, work procedures and local regulatory requirements
• Project on system building/enhancement.
• Highlight any risk issue, work with related stakeholders (WB, TB, CMP, LGA, Finance,…) to solve issue.
• Handle all internal & external reports timely and correctively.
• Review – build internal procedure properly and timely.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Ngân Hàng & Dịch Vụ Tài Chính > Dịch Vụ Hỗ Trợ Khách Hàng,Ngân hàng,5,Cử nhân,Không hiển thị,Không hiển thị,9:00 - 18:00,Trưởng phòng,"Account Reconciliation, Anti–Money Laundering, Application Consultation, Problem Solving, Trade Finance",Bất kỳ,Không hiển thị,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Dịch Vụ Hỗ Trợ Khách Hàng, Ngân hàng, Account Reconciliation, Anti–Money Laundering, Application Consultation, Problem Solving, Trade Finance, United Overseas Bank (Vietnam) Limited (UOB), Hồ Chí Minh"
[HCM] Junior QC Engineer (Automation),Pizza 4P's,Thương lượng,"Pizza 4P‘s Office, 92 Nguyen Huu Canh, Ward 22, 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh City","KEY ACCOUNTABILITIES
Test Strategy & Execution
• Translate product and technical requirements into structured test strategies across web, desktop, mobile, API, and IoT environments.
• Execute manual test cases where automation coverage is not technically feasible.

Test Automation
• Design, build, execute, and maintain automated test scripts for web applications, APIs, and device-level environments.
• Integrate test automation into CI/CD pipelines to enforce continuous quality control.

Defect & Release Control
• Identify, document, prioritize, and track defects through structured workflows.
• Validate fixes and enforce release quality gates.

Environment & Data Management
• Create and maintain test environments, test datasets, and execution documentation.
• Monitor system logs and runtime metrics to detect pre-incident degradation.

Process & Framework Development
• Improve QC processes, frameworks, and automation tooling.
• Standardize documentation, reporting, and execution protocols.

Security & Compliance Testing
• Execute security and vulnerability testing in alignment with internal security governance.
• Validate system compliance against quality and operational standards.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Công Nghệ Thông Tin/Viễn Thông > QA/QC/Software Testing,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Qc Engineering, Manual Testing, Automation",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, QA/QC/Software Testing, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Qc Engineering, Manual Testing, Automation, Pizza 4P's, Hồ Chí Minh"
Senior Architect (Urban Planning) - Chủ Đầu Tư BDS,Công Ty Cổ Phần Bất Động Sản Bản Việt,Thương lượng,"412 Đường Nguyễn Thị Minh Khai, phường 5, Quận 3, Ho Chi Minh City, Vietnam, Floor 12A, HM Town Building, 412 Nguyen Thi Minh Khai Street, Ward 5, District 3, HCMC","BẢNG MÔ TẢ CÔNG VIỆC
Chức danh: Senior Architect – Kiến trúc sư Cấp Cao
Phòng ban: Design
Địa điểm làm việc: TP. Hồ Chí Minh

________________________________________

I. MỤC TIÊU CÔNG VIỆC

Senior Architect hỗ trợ việc triển khai quy hoạch – thiết kế kiến trúc của dự án; đảm bảo hồ sơ thiết kế đạt chất lượng, chính xác, tuân thủ quy chuẩn – tiêu chuẩn và tiến độ.
Vị trí này đóng vai trò triển khai kỹ thuật, kiểm soát bản vẽ, phối hợp tư vấn và giải quyết vấn đề trong suốt quá trình thiết kế & thi công, đảm bảo thiết kế được thực hiện đúng theo định hướng đã phê duyệt.

II. MÔ TẢ CÔNG VIỆC

A. Hỗ trợ Quy hoạch (Urban Planning Support)
• Thực hiện phân tích cơ bản về hiện trạng đất, chỉ tiêu sử dụng đất, hệ số quy hoạch, mật độ, tầng cao… theo phân công.
• Chuẩn bị tài liệu, bản vẽ, phân tích hỗ trợ trong quá trình lập và rà soát hồ sơ quy hoạch.
• Phối hợp với tư vấn quy hoạch và các bộ môn liên quan để cập nhật thông tin, số liệu, đảm bảo tính thống nhất của hồ sơ.
• Theo dõi và cập nhật các yêu cầu pháp lý, quy chuẩn quy hoạch theo hướng dẫn của cấp quản lý.

B. Thiết kế Kiến trúc (Architectural Design Development)
• Triển khai bản vẽ kiến trúc cho các giai đoạn: Concept → Basic Design → Design Development → Detail Design → Construction Document.
• Phối hợp kiểm tra vật liệu, chi tiết kiến trúc, landscape, ID, đảm bảo phù hợp với định hướng thiết kế.
• Kiểm tra chất lượng bản vẽ của tư vấn/nhà thầu, ghi nhận vấn đề và đề xuất xử lý cho Manager.
• Hỗ trợ mô phỏng thiết kế (3D, layout, façade studies…) khi cần.

C. Điều phối thiết kế – Cross-functional Coordination
• Là đầu mối phối hợp kỹ thuật giữa kiến trúc và các bộ môn MEP, C&S, QS… nhằm đảm bảo bản vẽ đồng bộ.
• Hỗ trợ chuẩn bị hồ sơ pháp lý: xin phép xây dựng, PCCC, đánh giá tác động môi trường… theo yêu cầu của Manager.
• Theo dõi tiến độ và đảm bảo các deliverables thiết kế được nộp đúng hạn.

D. Làm việc với Tư vấn – Nhà thầu (Consultant Coordination)
• Hỗ trợ đánh giá hồ sơ năng lực và tài liệu kỹ thuật của các đơn vị tư vấn/nhà thầu.
• Theo dõi và nhắc tiến độ triển khai thiết kế của tư vấn; tổng hợp các vấn đề báo cáo Manager.
• Kiểm tra sự phù hợp của hồ sơ thiết kế, lập danh sách lỗi và đề xuất chỉnh sửa.

E. Kiểm soát Thiết kế trong Giai đoạn Thi công
• Theo dõi shop drawing, bản vẽ as-built và kiểm tra sự tuân thủ thiết kế.
• Phối hợp xử lý các vướng mắc phát sinh tại công trường; báo cáo và đề xuất giải pháp.
• Hỗ trợ kiểm tra hiện trường các hạng mục kiến trúc – landscape – façade – ID.
• Theo dõi việc nghiệm thu theo yêu cầu của cấp quản lý.

F. Hỗ trợ Bàn giao – Vận hành (Handover Support)
• Kiểm tra tài liệu hoàn công, hồ sơ O&M theo phân công.
• Đề xuất các cải tiến thiết kế nhằm nâng cao trải nghiệm khách hàng/cư dân.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Kiến Trúc/Xây Dựng > Thiết Kế & Quy Hoạch Đô Thị,Bất Động Sản/Cho thuê,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Architecture, Urban Design, Planning, Design Planning, Technical Architecture",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Thiết Kế & Quy Hoạch Đô Thị, Bất Động Sản/Cho thuê, Architecture, Urban Design, Planning, Design Planning, Technical Architecture, Công Ty Cổ Phần Bất Động Sản Bản Việt, Hồ Chí Minh"
Business Development Executive,Odyssey Resources (Vietnam) Limited.,Thương lượng,"No. 1 Bach Dang Street, Ward 2, Tan Binh District, HCMC, Vietnam, 7th and 8th Floors, BlueSky Tower, No. 1 Bach Dang Street, Ward 2, Tan Binh District, HCMC, Vietnam","We’re looking for a driven and analytical Business Development Executive to join our team. In this role, you will analyze client workloads, identify growth opportunities, and nurture long-term client relationships. You’ll work closely with both clients and internal teams to ensure we deliver maximum value.

Key Responsibilities:
- Monitor and analyze client workloads to assess service usage and identify trends.
- Identify opportunities for upselling, cross-selling, or optimizing service adoption.
- Research prospects and support business growth strategies.
- Identify new business opportunities within both existing clients and target prospects.
- Strengthen client relationships through consistent, proactive, and professional communication.
- Prepare business reports, client insights, and opportunity assessments for management review.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Kế toán/Kiểm toán,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"English, Problem Solving, Professional Communication, Relationships Development, Strategy Development",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Kế toán/Kiểm toán, English, Problem Solving, Professional Communication, Relationships Development, Strategy Development, Odyssey Resources (Vietnam) Limited., Hồ Chí Minh"
"Kỹ Sư Thiết Kế Cầu Đường/ CAD Operator Chấp Nhận Mới Ra Trường, Có Cơ Hội Làm Việc Tại Singapore",CÔNG TY TNHH TƯ VẤN THIẾT KẾ ĐẦU TƯ XÂY DỰNG C.D.I,Thương lượng,"C15 Cao Thị Chính, Phường Phú Thuận, TP. Hồ Chí Minh, C15 Cao Thị Chính, Phường Phú Thuận, TP. Hồ Chí Minh","• Triển khai bản vẽ kỹ thuật các dự án nước ngoài: hầm, cầu, đường, metro, và các công trình dân dụng khác theo tiêu chuẩn trong nước, và các tiêu chuẩn nước ngoài như: Singapore, Mỹ, Hàn Quốc, ...
• Bóc tách khối lượng thi công, xử lý bản vẽ thi công
• Phối hợp với kỹ sư thiết kế để hoàn thiện hồ sơ bản vẽ kỹ thuật
• Sử dụng phần mềm chuyên môn: AutoCAD, phần mềm kết cấu (nếu có)
• Cơ hội tham gia đào tạo và làm việc tại Singapore theo từng dự án.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,08:30 - 17:30,Mới Tốt Nghiệp,"AutoCAD, MS Office, Kỹ Thuật Xây Dựng, Công Trình Giao Thông, CAD",Tiếng Việt,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, AutoCAD, MS Office, Kỹ Thuật Xây Dựng, Công Trình Giao Thông, CAD, CÔNG TY TNHH TƯ VẤN THIẾT KẾ ĐẦU TƯ XÂY DỰNG C.D.I, Hồ Chí Minh"
IT Network,Sabeco - Tổng Công Ty Cổ Phần Bia - Rượu - Nước Giải Khát Sài Gòn,Thương lượng,"Lầu 5, Vincom Đồng Khởi, 45A Lý Tự Trọng, Bến Nghé, Quận 1, Ho Chi Minh City, Vietnam, Lầu 5 VincomB, 45 A Lý Tự Trọng, Bến Nghé, Quận 1, Hồ Chí Minh","- Design, deploy and manage the company's network systems and network infrastructure including LAN, WAN, wifi...
- Design, deploy and manage Firewall, IDS, IPS, NAC, Network Load Balancer systems.
- Monitor network performance and ensure system operation is stable and efficient.
- Standardize, centralize, and simplify the corporation's network system and network infrastructure.
- Troubleshoot network issues, including crashes, errors, and performance issues.
- Provide technical support and consulting to other groups within the company.
- Implement projects to improve network infrastructure and network security.
- Plan and implement network security measures.
- Monthly report on the network system status for superiors.
- Other tasks assigned by Line Manager.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Công Nghệ Thông Tin/Viễn Thông > Quản Lý Dự Án Công Nghệ,Hàng tiêu dùng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"IT System Administration, IT Project Management, IT Project Planning, IT Operations, Network",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Dự Án Công Nghệ, Hàng tiêu dùng, IT System Administration, IT Project Management, IT Project Planning, IT Operations, Network, Sabeco - Tổng Công Ty Cổ Phần Bia - Rượu - Nước Giải Khát Sài Gòn, Hồ Chí Minh"
Giám Đốc Kinh Doanh - Tập Đoàn Bất Động Sản,Công Ty Cổ Phần Đầu Tư Tây Bắc,Thương lượng,"KĐT Thành phố Giao lưu, phường Cổ Nhuế 1, Quận Bắc Từ Liêm, TP Hà Nội, KĐT Thành phố Giao lưu, phường Cổ Nhuế 1, Quận Bắc Từ Liêm, TP Hà Nội","1. Nghiên cứu và đề xuất phát triển sản phẩm BĐS phù hợp với nhu cầu thị trường, khách hàng và mục tiêu kinh doanh của Tập đoàn.
2. Xây dựng Chiến lược Kinh doanh MKT cho từng dự án (Concept Ý tưởng)
3. Xây dựng và triển khai Kế hoạch Kinh doanh và Kế hoạch MKT hàng năm
4. Phát triển Kinh doanh, Kênh phân phối và MKT
5. Quản lý Hiệu quả Kinh doanh
6. Quản lý đội ngũ và phát triển nhân sự Kinh doanh
7. Các công việc theo sự phân công của cấp trên

* Giới thiệu công ty:
- Là Tập đoàn đầu tư phát triển BĐS với hơn 20 năm kinh nghiệm trên thị trường. Chuyên về lĩnh vực đầu tư xây dựng và kinh doanh bất động sản, đầu tư khu đô thị, dân cư thương mại, tạo lập hệ thống siêu thị mua sắm và chợ hiện đại trên địa bàn cả nước.
* Tầm nhìn: Tập đoàn đầu tư phát triển BĐS chuyên nghiệp và uy tín hàng đầu Việt Nam trong lĩnh vực bất động sản thương mại.
* Sứ mệnh: Tiên phong kiến tạo nơi làm giàu và mang lại hạnh phúc cho mọi người.
* Giá trị cốt lõi: Tiên Phong - Chính Tâm - Chuyên Nghiệp
* Slogan: Kiến tạo giá trị mới
- Chúng tôi luôn chào đón những ứng viên tài năng. Nếu bạn phù hợp với vị trí tuyển dụng, hãy nhanh chóng gửi hồ sơ cho chúng tôi để chớp lấy cơ hội được đào tạo và làm việc trong môi trường năng động, lành mạnh với một đội ngũ nhân viên đầy nhiệt huyết!",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Bất Động Sản/Cho thuê,Không yêu cầu,Không giới hạn,30-45,Không hiển thị,,Giám Đốc và Cấp Cao Hơn,"Quản Lý Kinh Doanh, Kinh Doanh, Business Development, Bất Động Sản, Bán Hàng",Tiếng Việt,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bất Động Sản/Cho thuê, Quản Lý Kinh Doanh, Kinh Doanh, Business Development, Bất Động Sản, Bán Hàng, Công Ty Cổ Phần Đầu Tư Tây Bắc, Hà Nội"
Kiến Trúc Sư,Công ty TNHH Tư vấn thiết kế kiến trúc và cảnh quan B&B,Từ $ 400 /tháng,"Tầng 2 tòa nhà văn phòng Thiên Bảo, số 47 Lê Văn Hưu, Phường Ngô Thì Nhậm, Tầng 2 tòa nhà văn phòng Thiên Bảo, số 47 Lê Văn Hưu ,Phường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội .","• Thiết kế concept và triển khai công trình dân dụng
• Tham gia làm việc trao đổi với các bộ môn khác, giám sát tác giả công trình.
QUYỀN LỢI
- Lương thỏa thuận theo năng lực với kiến trúc sư làm được việc luôn, lương tháng 13.
- Đóng đầy đủ chế độ bảo hiểm: Bảo hiểm xã hội và Bảo hiểm y tế theo quy định của Pháp luật.
- Tham gia du lịch cùng Công ty hàng năm
- Thưởng theo quy định lao động.
- Được làm việc trong môi trường thiết kế chuyên nghiệp, bài bản, thể loại công trình phong phú đa dạng",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,09/12/2025,Kiến Trúc/Xây Dựng > Thiết Kế Kiến Trúc/Họa Viên Kiến Trúc,Kiến trúc/Thiết kế nội thất,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Thiết Kế Concept, AutoCAD, Sketchup, 3D Max, Photoshop",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Thiết Kế Kiến Trúc/Họa Viên Kiến Trúc, Kiến trúc/Thiết kế nội thất, Thiết Kế Concept, AutoCAD, Sketchup, 3D Max, Photoshop, Công ty TNHH Tư vấn thiết kế kiến trúc và cảnh quan B&B, Hà Nội"
