Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Software Engineer (Java/.Net),CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Technopark, Vinhome Ocean Park 1, Gia Lâm, Hà Nội, VinCom Đồng Khởi, TechnoPark Tower, Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hanoi, Việt Nam","Mô tả công việc
• Thiết kế và vận hành hệ thống phần mềm trên nền tảng microservice, đảm bảo độ ổn định, tính liên tục và khả năng mở rộng (High Availability, Scalability, Zero-downtime Deployment)
• Giám sát hiệu quả hệ thống sử dụng các công cụ như: CloudWatch, Datadog APM và Database Profiling Tools
• Thiết kế và vận hành hệ thống Distributed Transaction có lượng giao dịch lớn
• Thiết kế và vận hành hệ thống database và data platform tải cao, archive liên tục, tiến hoá liên tục về schema. Hiểu rõ sharding/re-sharding, partition/sub-partition, thiết kế write-intensive database/system.
• Vận hành hệ thống trên nền tảng đám mây AWS, hiểu rõ các managed services trên AWS
• Kết hợp với DevOps tối ưu hiệu suất và tự động hóa triển khai.
• Quản lý và phát triển đội ngũ nhân sự kỹ thuật.
• Phát triển & vận hành qui trình phát triển phần mềm end-to-end","YÊU CẦU BẮT BUỘC
• Tốt nghiệp đại học chuyên ngành CNTT hoặc các chuyên nghành khác có liên quan.
• Ngôn ngữ & Framework, thành thạo ít nhất 2 trong 3 nhóm: java, .netcore, nodejs
• Hiểu biết sâu về OOP, SOLID.
• Có kinh nghiệm với Kafka hoặc các message broker khác trong môi trường xử lý dữ liệu lớn.
• Thành thạo SQL/NoSQL, hiểu rõ cách tối ưu cơ sở dữ liệu trong hệ thống quy mô lớn.
• Kỹ năng phân tích và giải quyết vấn đề tốt.
• Ứng dụng AI tốt
ƯU TIÊN
• Có kinh nghiệm với hạ tầng elastic trên AWS/GCP.
• Có kinh nghiệm với kiến trúc microservices.
• Có kinh nghiệm viết Unit Test.",23/10/2025,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,Phần Mềm CNTT/Dịch vụ Phần mềm,5,Cử nhân,Không hiển thị,10,9:00 - 18:00,Nhân viên,"Kafka, Microservices Architecture, NoSQL, NoSQL, Problem-solving, Cloudwatch",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Phần Mềm CNTT/Dịch vụ Phần mềm, Kafka, Microservices Architecture, NoSQL, NoSQL, Problem-solving, Cloudwatch, CÔNG TY CỔ PHẦN VINSMART FUTURE, Hà Nội, Hồ Chí Minh"
Chinese Speaking - Business Development Executive (Japanese Consulting Company),Navigos Search,"$ 2,000-3,000 /tháng","Ho Chi Minh City, Vietnam, HCMC","• Acquire new clients, mainly Chinese companies
• Build and maintain strong relationships with existing clients
• Prepare proposals and quotations in Chinese and Vietnamese
• Coordinate with internal teams (Accounting, Legal) for smooth operations
• Support seminars and event planning, conduct sales calls, and join community activities","• Bachelor’s degree or above
• At least 2 years of experience in B2B client development or consulting
• Chinese skills: Business Level
• Basic knowledge of taxation, accounting, and legal matters in Vietnam, or willingness to learn
• Experience in regional banks or banking background is an advantage (Not must)
• Communication skills in English or Japanese are an advantage (Not must)",23/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Tài Chính,2,Cử nhân,25-35,1,8:30 - 17:30,Nhân viên,"Accounting knowledge, B2B Business Development, Chinese Speaking, Communication Skills, Proposal Preparation",Tiếng Trung Quốc,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Tài Chính, Accounting knowledge, B2B Business Development, Chinese Speaking, Communication Skills, Proposal Preparation, Navigos Search, Hồ Chí Minh"
Sales Manager - Advertising,Navigos Search,"$ 4,000-5,000 /tháng","Ho Chi Minh City, Vietnam, HCMC","• Acquire and develop new clients to drive business growth.
• Leverage personal and professional networks to approach potential customers.
• Manage the full sales cycle — from lead generation to deal closing.
• Build strong relationships with key decision-makers and ensure customer satisfaction.
• Negotiate contracts and coordinate with internal teams for smooth project delivery.
• Monitor market trends and competitor activities to support strategic planning.
• Focus on results — connections and relationship-building skills are prioritized over strict industry experience.","• Have 4-5 years of B2B sales experience (preferably in advertising, marketing, or digital agency)
• Have team management experience.
• Fluent in English (Japanese proficiency is a plus)
• Proficiency in Excel",23/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Truyền thông/Báo chí/Quảng cáo,4,Không giới hạn,26-45,1,8:15 - 17:45,Trưởng phòng,"Advertising Agency, Business Developing, English Fluency, Relationship Building, Team Management",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Truyền thông/Báo chí/Quảng cáo, Advertising Agency, Business Developing, English Fluency, Relationship Building, Team Management, Navigos Search, Hồ Chí Minh"
Sales Staff - Nhân Viên Kinh Doanh,Navigos Search,"Từ $ 1,000 /tháng","Ho Chi Minh City, Vietnam, HCMC","• Follow up and convert leads into actual sales projects.
• Understand customer needs and offer suitable solutions
• Maintain good client relationships and ensure high conversion rates.
• Coordinate with the marketing team to improve lead quality and campaign results.","• 2 years of B2B sales experience (preferably in advertising, marketing, or digital agency)
• Good communication skills in English
• Proficiency in Excel",23/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Truyền thông/Báo chí/Quảng cáo,2,Không giới hạn,24-30,2,8:15 - 17:45,Nhân viên,"Advertising, Digital Marketing, English Communication, Kinh Doanh B2B, Marketing Development",Tiếng Anh,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Truyền thông/Báo chí/Quảng cáo, Advertising, Digital Marketing, English Communication, Kinh Doanh B2B, Marketing Development, Navigos Search, Hồ Chí Minh"
Phiên dịch viên tiếng Nhật - Đàm phán & Hợp tác doanh nghiệp,Navigos Search,18tr-25tr ₫/tháng,"Ho Chi Minh City, Vietnam, HCMC","- Phiên dịch trong các cuộc họp, thương lượng giữa doanh nghiệp Nhật Bản và Việt Nam.
- Đảm bảo nội dung dịch chính xác, rõ ràng và phù hợp với ngữ cảnh kinh doanh.
- Chuẩn bị tài liệu, nội dung trước cuộc họp để hỗ trợ phiên dịch hiệu quả.
- Hỗ trợ dịch tài liệu, email, thuyết trình khi cần.
- Hỗ trợ tìm kiếm, nghiên cứu doanh nghiệp Việt Nam tiềm năng cho đối tác Nhật.","- Tiếng Nhật JLPT N2 trở lên (ưu tiên N1).
- Có kinh nghiệm phiên dịch trong các cuộc họp/đàm phán kinh doanh.
- Hiểu biết về quy tắc giao tiếp và tác phong doanh nghiệp Nhật.
- Giao tiếp tự tin, xử lý tốt tình huống nhạy cảm hoặc áp lực cao.
- Có khả năng tìm hiểu, phân tích doanh nghiệp Việt Nam.
- Tác phong trung thực, chuyên nghiệp, có trách nhiệm.",23/10/2025,Hành Chính Văn Phòng > Biên Phiên Dịch,Luật/Dịch vụ pháp lý,1,Không giới hạn,25-35,Không hiển thị,8:00 AM - 5:00 PM,Nhân viên,"Commercial Negotiation, Communication Skills, Interpretation Experience, Interpreting (Japanese-Vietnamese), Japanese proficiency",Tiếng Nhật,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Hành Chính Văn Phòng, Biên Phiên Dịch, Luật/Dịch vụ pháp lý, Commercial Negotiation, Communication Skills, Interpretation Experience, Interpreting (Japanese-Vietnamese), Japanese proficiency, Navigos Search, Hồ Chí Minh"
Chuyên Viên Chính Sách Thuế,Viettel Customer Service,"$ 1,000-1,500 /tháng","Vinacomin Tower, Phố Dương Đình Nghệ, Yên Hoà, Cầu Giấy, Hà Nội, Việt Nam, Vinacomin Tower, 3 Dương Đình Nghệ, Cầu Giấy, Hà Nội","- Thực hiện kê khai và nộp thuế định kỳ theo quy định của Pháp luật.
- Nghiên cứu, tư vấn, cảnh báo các đơn vị tuân thủ các quy định về chính sách về thuế. Hướng dẫn việc áp dụng các quy định về thuế áp dụng đối với hoạt động kinh doanh tại đơn vị.
- Phân tích và đánh giá đối với phương án, chính sách KD nội bộ và đề xuất các hoạt động cần thiết liên quan tới điều chỉnh chính sách tài chính hay hình thức giao dịch để tuân thủ quy định PL về thuế và tối ưu chi phí cho đơn vị.
- Tham gia biên soạn, xây dựng tài liệu hướng dẫn, cẩm nang về chính sách thuế, tài liệu đào tạo và thực hiện đào tạo, cập nhật các quy định, nguyên tắc về thuế
- Dự toán và lập kế hoạch thuế, đánh giá tình hình thực hiện nghĩa vụ ngân sách với kế hoạch đã lập
- Phối hợp kiểm tra việc thực hiện các chính sách pháp luật về thuế.","- Độ tuổi: Không quá 35 tuổi.
- Giới tính: Nam.
- Trình độ chuyên môn: Tốt nghiệp đại học hệ chính quy tại các trường: Đại học Kinh tế Quốc dân, Học viện Tài chính, Đại học Ngoại thương. Chuyên ngành: Kế toán, Kiểm toán, Thuế. Xếp loại tốt nghiệp: Khá trở lên.
- Chứng chỉ: Có chứng chỉ Đại lý thuế, Kiểm toán viên hoặc Hành nghề kế toán là lợi thế.
- Kinh nghiệm: Tối thiểu 03 năm làm việc tại vị trí Kế toán thuế, Kiểm toán viên hoặc chuyên viên thuộc các phòng kiểm tra thuế.
- Ngoại ngữ: Trình độ tiếng Anh tương đương TOEIC 650 trở lên.
- Phẩm chất cá nhân: Nhanh nhẹn, hòa đồng, chăm chỉ, cẩn trọng, chịu được áp lực công việc cao.",23/10/2025,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,Kế toán/Kiểm toán,3,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Thuế Tài Chính, Thuế, Hạch Toán Kê Khai Thuế",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Kế toán/Kiểm toán, Thuế Tài Chính, Thuế, Hạch Toán Kê Khai Thuế, Viettel Customer Service, Hà Nội"
Financial Literacy & Community Partnership Manager,FE CREDIT,Thương lượng,"Tầng 2, Tò nhà REE Tower, Số 9 Đoàn Văn Bơ, Phường 13, Quận 4, TP. HCM, 3B Floor, REE TOWER, 09 Doan Van Bo Street, Ward 13, Dist 4, HCMC","1. Financial Literacy Programs

· Design and execute financial literacy programs tailored to different customer segments (e.g., first-time borrowers, young professionals, employees of partner corporates).

· Develop content (workshops, digital modules, gamified campaigns) to improve customer understanding of loans, credit cards, BNPL, and overdraft.

· Collaborate with Marketing, Product, and Risk teams to align literacy campaigns with business objectives and responsible lending principles.

2. Community Partnership Management

· Identify, engage, and manage partnerships with corporates, educational institutions, NGOs, and government agencies to scale financial literacy outreach.

· Work closely with Bank-at-Work partners to deliver literacy + employee financial wellness programs.

· Negotiate partnership terms and ensure mutual value creation.

3. Customer Engagement & Retention

· Integrate financial literacy modules with FEOL app and loyalty program to drive user engagement.

· Leverage partnerships to boost product adoption (e.g., salary advance, BNPL) through education-led initiatives.

· Monitor program impact (participation rate, customer knowledge score, retention uplift).

4. Reporting & Governance

· Prepare regular reports on program performance, partner engagement, and impact metrics.

· Ensure compliance with internal policies and regulatory requirements related to financial education and community outreach.","• University degree in Economics, Finance, Marketing, or related fields.

• At least 5 years of experience in personal finance, community development, partnership management, or social media.

• In-depth understanding of digital banking and user financial behavior.

• Excellent communication, negotiation, and partner management skills.

• Ability to design and implement practical programs/activities with a strong community impact orientation.

• Fluent in both written and spoken English.",23/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Tài Chính,5,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Partnership Management, Corporate Partnership, Community Management, Partnership Relation, Sales",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Tài Chính, Partnership Management, Corporate Partnership, Community Management, Partnership Relation, Sales, FE CREDIT, Hồ Chí Minh"
Phó Phòng Kế Hoạch (Xây Dựng Cầu Đường),Navigos Search's Client,Thương lượng,Hanoi,"1. Mục tiêu công việc
Phối hợp và hỗ trợ Trưởng phòng Quản lý Thi công trong việc tổ chức, điều hành và kiểm soát toàn bộ hoạt động lập kế hoạch, đấu thầu, và kiểm soát chi phí – tiến độ các dự án xây dựng cầu đường, hạ tầng kỹ thuật của công ty. Đảm bảo kế hoạch sản xuất – kinh doanh và hồ sơ đấu thầu được triển khai đúng quy định, chính xác và kịp thời.
2. Nhiệm vụ chính
1. Quản lý & điều hành bộ phận
• Quản lý, phân công, hướng dẫn và giám sát nhân viên kế hoạch và đấu thầu trong phòng.
• Theo dõi tiến độ công việc, kiểm tra chất lượng hồ sơ, đảm bảo phối hợp hiệu quả với các Ban điều hành công trình và phòng ban khác.
• Hỗ trợ Trưởng phòng trong công tác tuyển dụng, đào tạo, đánh giá và phát triển nhân sự trong bộ phận.
2. Công tác kế hoạch
• Lập và tổng hợp kế hoạch sản lượng, doanh thu, chi phí, tiến độ thi công theo tháng, quý, năm.
• Theo dõi và đánh giá việc thực hiện kế hoạch tại các công trình.
• Xây dựng biểu mẫu, báo cáo định kỳ phục vụ điều hành sản xuất – kinh doanh.
3. Công tác đấu thầu
• Chủ trì hoặc phối hợp chuẩn bị, kiểm soát hồ sơ dự thầu (pháp lý, kỹ thuật, giá).
• Đánh giá tiêu chí gói thầu, đề xuất phương án tham gia, và phân công nhiệm vụ trong nhóm đấu thầu.
• Quản lý và cập nhật hồ sơ năng lực công ty trên hệ thống E-GP và các nền tảng liên quan.
• Kiểm soát báo giá vật tư, thiết bị, nhân công và chi phí liên quan đến dự thầu.
4. Kiểm soát chi phí & định mức
• Hướng dẫn, kiểm tra việc lập dự toán, báo giá và kiểm soát chi phí thực tế các công trình.
• Xây dựng, cập nhật định mức nội bộ, tiêu hao vật tư – nhiên liệu.
• Đề xuất biện pháp tối ưu chi phí và nâng cao hiệu quả trong đấu thầu – thi công.
5. Công tác khác
• Tham gia xây dựng và cải tiến quy trình, quy chế hoạt động của phòng Quản lý Thi công.
• Tổng hợp, lập báo cáo định kỳ và đột xuất theo yêu cầu của Trưởng phòng hoặc Ban Giám đốc.
• Thực hiện các công việc khác theo phân công.","• Tốt nghiệp Đại học chuyên ngành Xây dựng Cầu đường, Kỹ thuật công trình, Kinh tế xây dựng hoặc lĩnh vực liên quan.
• Tối thiểu 5 năm kinh nghiệm trong lĩnh vực xây dựng hạ tầng, trong đó ít nhất 2 năm ở vị trí quản lý kế hoạch hoặc đấu thầu.
• Am hiểu quy trình đấu thầu, lập dự toán, định mức, kiểm soát chi phí và tiến độ công trình cầu đường.
• Thành thạo phần mềm dự toán (G8, Delta, Acitt...), Excel, Word, AutoCAD.
• Có kỹ năng lãnh đạo nhóm, lập kế hoạch, phân tích và phối hợp liên phòng ban.
• Trung thực, cẩn trọng, có tinh thần trách nhiệm cao và khả năng chịu áp lực công việc.",23/10/2025,Kiến Trúc/Xây Dựng > Phát Triển Dự Án/Đấu Thầu,Kỹ thuật xây dựng/Cơ sở hạ tầng,5,Cử nhân,Không hiển thị,Không hiển thị,09:00 - 18:00,Nhân viên,"Quản Lý Dự Án, Lập Kế Hoạch, Đấu Thầu, Kiểm Soát Chi Phí, Xây Dựng Cầu Đường",Tiếng Việt,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, Quản Lý Dự Án, Lập Kế Hoạch, Đấu Thầu, Kiểm Soát Chi Phí, Xây Dựng Cầu Đường, Navigos Search's Client"
Sales Executive B2B,Navigos Search's Client,$ 700-900 /tháng,"Hanoi, Hà Nội, Việt Nam, Hanoi","Navigos Search's client, FDI enterprise in Hanoi center is looking for Sales executive with main duties as below:

The successful candidate will be responsible for promoting and selling our range of industrial materials to existing (50%) and potential (50%) clients, ensuring customer satisfaction and achieving sales targets.
Key Responsibilities:
 Client Relationship Management: Develop and maintain strong relationships with existing clients while identifying and pursuing new business opportunities.
 Sales Target Achievement: Achieve and exceed sales targets through effective planning and execution of sales strategies.
 Market Analysis: Conduct market research to identify new opportunities and understand competitor activities.
 Product Knowledge: Maintain a thorough understanding of our products and services to effectively meet client needs and provide solutions.
 Sales Presentations: Prepare and deliver compelling sales presentations and proposals to clients.
 Contract Negotiation: Negotiate terms and conditions of sales contracts to ensure mutual benefit for both the company and the clients.
 Customer Support: Provide after-sales support to ensure client satisfaction and address any issues that may arise.
 Reporting: Prepare regular reports on sales activities, market trends, and client feedback for management review.
 Collaboration: Work closely with the technical and product development teams to ensure alignment of sales strategies with product capabilities.","Males, under 40 years old
Education: Bachelor’s degree in Business Administration, Marketing, Engineering, or arelated field.
Experience: Minimum of 2 years of sales experience in industrial products
Proficiency in Microsoft Office Suite.
Ability to work independently and as part of a team.
Fluency in Vietnamese and English.",23/10/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Điện/Điện tử,2,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Sales B2B, English, Business Development, Bán Hàng, B2B Sales",Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Điện/Điện tử, Sales B2B, English, Business Development, Bán Hàng, B2B Sales, Navigos Search's Client, Hà Nội"
Account Manager,Công Ty Cổ Phần An Ninh Mạng Việt Nam,Thương lượng,"Tầng 4, Tòa nhà số 89-91-93, đường Nguyễn Cơ Thạch, phường An Lợi Đông, Tòa nhà G-Group Tower, số 5 đường Nguyễn Thị Duệ, phường Yên Hòa, quận Cầu Giấy, TP. Hà Nội, Tòa nhà G-Group Tower, số 5 đường Nguyễn Thị Duệ, phường Yên Hòa, quận Cầu Giấy, TP. Hà Nội","Mô tả công việc
• Tìm kiếm và khai thác các cơ hội bán hàng mới từ network cá nhân, referral.
• Nghiên cứu bài toán, khai thác, phân tích nhu cầu, hiện trạng Bảo mật An toàn thông tin của Khách hàng từ đó đề xuất giải pháp phù hợp cho khách hàng.
• Đàm phán và thống nhất phương án hợp tác (Báo giá, Hợp đồng, Thanh toán,...) với Khách hàng.
• Phối hợp với các bộ phận chuyên môn triển khai giải pháp/dịch vụ, nhằm hỗ trợ khách hàng sử dụng giải pháp/dịch vụ thành công và hiệu quả.
• Phát triển doanh thu sau bán thông qua up-sell và cross-sell (upsales, cross-sales).
• Phát triển quan hệ Khách hàng sau bán. Liên lạc, duy trì quan hệ với các đối tác liên quan, xác định và xây dựng quan hệ với các Account tiềm năng.

Quyền lợi:
- Thử việc hưởng 100% lương
- Cơ cấu thu nhập: Lương cứng (thỏa thuận theo năng lực ứng viên), thưởng doanh số theo cơ chế Công ty.
- Review lương 2 lần trong năm
- Thưởng Quý, Lễ Tết, thưởng giới thiệu ứng viên nội bộ, thưởng thâm niên,,
- Thưởng ESOP (Employee Stock Ownership Plan) cho nhân viên và quản lý xuất sắc vào cuối năm.
- Được hỗ trợ kinh phí tham gia các khoá học đào tạo về kỹ năng chuyên môn, kỹ năng mềm cần thiết cho công việc.
- 12 ngày phép năm + 1 ngày nghỉ vào ngày sinh nhật. Mỗi năm thâm niên được tăng thêm 1 ngày nghỉ phép.
- Được hưởng đầy đủ các chế độ bảo hiểm và ngày nghỉ, lễ theo quy định của công ty và pháp luật hiện hành.
- Chế độ phúc lợi: Team Building, Sinh nhật, Party, Tiệc cuối năm,...
- Môi trường làm văn minh, chuyên nghiệp, tiện nghi đầy đủ.
- Cơ hội làm việc với những Tập đoàn lớn/doanh nghiệp lớn/Bank/gov.
- Công ty cấp đầy đủ thiết bị làm việc
- Thời gian làm việc linh hoạt (flexible) từ T2 - T6; nghỉ T7, CN","• Tốt nghiệp ĐH trở lên các chuyên ngành: Quản trị kinh doanh, Tài chính, Ngân hàng…hoặc các chuyên ngành có liên quan.
• Từ 3 năm kinh nghiệm làm việc với khách hàng tại các vị trí Sales (Ưu tiên đã có kinh nghiệm trong lĩnh vực IT).
• Máu chiến, kiên trì và “muốn bán” sản phẩm Bảo mật An toàn thông tin.
• Giao tiếp tốt, có khả năng đàm phán và thuyết phục tốt, mong muốn xây dựng network cá nhân chất lượng.
• Kỹ năng xây dựng mối quan hệ, gặp gỡ đàm phán với khách hàng.
• Khả năng chịu được áp lực công việc.
• Đã có kinh nghiệm tại các bước trong phễu bán hàng tới giai đoạn close deal.",23/10/2025,Kinh Doanh > Bán Hàng Kỹ Thuật,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Cử nhân,Không hiển thị,1,08:30 - 18:00,Trưởng phòng,"Account Management, An Toàn Thông Tin, Chăm Sóc Khách Hàng, Giải Pháp Công Nghệ, Quản Trị Kinh Doanh",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Kinh Doanh, Bán Hàng Kỹ Thuật, Phần Mềm CNTT/Dịch vụ Phần mềm, Account Management, An Toàn Thông Tin, Chăm Sóc Khách Hàng, Giải Pháp Công Nghệ, Quản Trị Kinh Doanh, Công Ty Cổ Phần An Ninh Mạng Việt Nam, Hồ Chí Minh, Hà Nội"
