Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
Senior Regulatory Affairs Executive - Abbott Pharmaceuticals (Hanoi),Abbott,Thương lượng,"Tòa nhà Handiresco, Phố Kim Mã, Ngọc Khánh, Ba Đình, Hanoi, Vietnam, 02 Ngo Duc Ke, Dist. 1, HCM","MAIN PURPOSE OF ROLE:
Handle process of registration of new products, maintenance of all approved products in Vietnam and operate marketed products according to local regulations.

MAIN RESPONSIBILITIES:
Registration of New and Existing Products
• Reviews and compiles registration dossier for prompt renewal/initial registration
• Ensures availability of updated registration documents/samples
• Weekly follow up with the authorities as needed.
• Fast requisition of dossier and check requests
• Initiates/monitors/updates Regulatory Report in timely manner
• Effects 6-9 months registration plan

Registration of Promotion Materials
• Register and compiles registration dossier for promotional material
• Ensures all promotional materials are lawfully compliance

Regulatory Intelligence
• Be aware of coming new regulation/change that impact to regulatory or business
• Inform head of Department/contacts all change and upcoming new regulations.
• Implement new regulation properly.

Regulatory Compliance
• Ensures application of special permits and import certificates at MOH.
• Ensures that all exempt regulated products are MOH verified prior to production use
• Ensures that all product labels/package inserts are updated as approved by MOH’s regulation.
• Keeps registration record updated at all times and promptly submits books and records as per schedule

Cross-function Support
• Ensures prompt coordination with other departments/units such as Sales & Marketing on regulatory and corporate matters
• Ensures correctness of received documents vs information submitted

Administrative
• Ensures that all technical documents/dossiers and registration samples are kept in secured place
• Maintains proper filing of protocol and other regulatory and clinical related documents
• Keeps updated files of MoH Regulations",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Dược > Phân Phối Dược Phẩm,Dịch vụ Y tế/Chăm sóc sức khỏe,3,Cử nhân,Không hiển thị,1,9:00 - 18:00,Nhân viên,"Medical Regulations, Pharmaceutical Knowledge, Regulatory Affairs",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Dược, Phân Phối Dược Phẩm, Dịch vụ Y tế/Chăm sóc sức khỏe, Medical Regulations, Pharmaceutical Knowledge, Regulatory Affairs, Abbott, Hà Nội"
Medical Diagnostics Business Development Executive,Công Ty Cổ Phần Open Healthcare Việt Nam,"$ 1,000-2,000 /tháng","OHVN Medical laboratory, Hanoi, Vietnam","Medical Diagnostics Business Development Executive, OPEN Healthcare Vietnam | Hanoi

About Us:
OPEN Healthcare Vietnam is a fast-growing company in the medical laboratory testing industry. We partner with leading hospitals, clinics, and corporate clients to deliver high-quality diagnostic services that make a real impact on people's health.

The Opportunity:
Are you a driven sales professional with a passion for healthcare? We're looking for a B2B Sales Executive to join our dynamic team in Hanoi. This is your chance to build meaningful relationships, drive business growth, and be part of Vietnam's expanding healthcare sector.

What You'll Do:
- Identify and approach potential clients including hospitals, clinics, and corporate partners to promote our laboratory testing services
- Develop and nurture strong, long-term partnerships with existing clients to ensure satisfaction and retention
- Create and implement effective sales strategies to meet and exceed revenue targets",,27/12/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Dịch vụ Y tế/Chăm sóc sức khỏe,Không hiển thị,,,,,Nhân viên,"Molecular Diagnostics, Sales, IVD sales, Medical Devices",Bất kỳ,Không hiển thị,,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ Y tế/Chăm sóc sức khỏe, Molecular Diagnostics, Sales, IVD sales, Medical Devices, Công Ty Cổ Phần Open Healthcare Việt Nam, Hà Nội"
Kế Toán Tổng Hợp (Ngành F&B),Tập Đoàn Hải Sản Hoàng Gia,Thương lượng,"954 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP HCM, 954 Nguyễn Văn Linh phường Tân phong quận 7","Công tác Kế toán tổng hợp
Hạch toán và ghi nhận: Thực hiện ghi nhận, phân loại và hạch toán đầy đủ, chính xác tất cả các nghiệp vụ kinh tế phát sinh hàng ngày (thu, chi, nhập, xuất,...) vào phần mềm kế toán.
Quản lý chứng từ: Kiểm tra, đối chiếu và đảm bảo tính hợp lệ, hợp pháp của toàn bộ hóa đơn, chứng từ kế toán đầu vào và đầu ra. Lưu trữ và quản lý hệ thống chứng từ một cách khoa học, an toàn.
Kế toán công nợ: Theo dõi và quản lý chi tiết các khoản công nợ phải thu, phải trả. Thường xuyên đối chiếu công nợ với khách hàng và nhà cung cấp, đôn đốc thu hồi nợ và thực hiện thanh toán đúng hạn.

Công tác Kế toán đặc thù ngành F&B
Kiểm soát doanh thu: Đối soát doanh thu hàng ngày từ các nguồn khác nhau như máy POS tại nhà hàng, các ứng dụng giao đồ ăn (GrabFood, ShopeeFood, Baemin,...), đảm bảo doanh thu được ghi nhận đầy đủ và chính xác.
Kiểm soát chi phí và giá vốn: Theo dõi, kiểm soát giá cả nguyên vật liệu đầu vào, thường xuyên so sánh với giá thị trường để đề xuất các phương án tối ưu chi phí.
Quản lý kho:
- Theo dõi và hạch toán nghiệp vụ nhập, xuất, tồn kho nguyên vật liệu, hàng hóa, công cụ dụng cụ.
- Phối hợp với các bộ phận liên quan (Bếp, Bar, Kho) thực hiện kiểm kê kho định kỳ (hàng ngày, tuần, tháng) và xử lý các chênh lệch (nếu có).
- Kiểm soát định mức tồn kho an toàn, đề xuất các phương án xử lý hàng tồn kho chậm luân chuyển, gần hết hạn sử dụng.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,2,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Account Management, Account Executive",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Account Management, Account Executive, Tập Đoàn Hải Sản Hoàng Gia, Hồ Chí Minh"
04 Nhân Viên Kĩ Thuật (Không Yêu Cầu Kinh Nghiệm),Công Ty TNHH Kyocera Việt Nam,Thương lượng,"Ha Noi, Hưng Yên, Hung Yen, Vietnam, Lô đất số B-1, Khu công nghiệp Thăng Long II, xã Nguyễn Văn Linh, tỉnh Hưng Yên","1. Nhân viên lắp ráp, hoàn thiện khuôn (02 người)
2. Nhân viên vận hành máy xung điện - cắt dây (01 người)
3. Nhân viên vận hành máy phay CNC (01 người)

Thời gian làm việc:
- Làm ca 1, ca 2.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Kỹ Thuật > Cơ Khí Tự Động Hoá,Điện/Điện tử,Không yêu cầu,Không giới hạn,Không hiển thị,4,,Mới Tốt Nghiệp,"Thiết Kế Chi Tiết Cơ Khí, Chế Tạo Khuôn, CNC Machinery, Điện, điều khiển, tự động hóa, Cơ Khí",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kỹ Thuật, Cơ Khí Tự Động Hoá, Điện/Điện tử, Thiết Kế Chi Tiết Cơ Khí, Chế Tạo Khuôn, CNC Machinery, Điện, điều khiển, tự động hóa, Cơ Khí, Công Ty TNHH Kyocera Việt Nam, Hà Nội, Hưng Yên"
Nhân Viên Kế Toán Tổng Hợp,Công Ty TNHH SX - TM Nhân Tuấn Nhân,$ 500-700 /tháng,"Ô A7.6, Lô A7, đường D3, khu B , khu công nghiệp Đất Cuốc, Xã Bắc Tân Uyên, TP. Hồ Chí Minh, Việt Nam, Văn Phòng HCM tại Thủ Đức, Số 42 Út Trà Ôn, KDC Gia Hòa, Phường Phước Long B, Thành phố Thủ Đức","Kiểm tra, kiểm soát tính hợp lý – hợp lệ của chứng từ kế toán phát sinh.
Hạch toán các nghiệp vụ kế toán vào phần mềm MISA.

Tổng hợp chi phí, tính giá thành sản xuất, theo dõi kết quả kinh doanh.

Lập và nộp các báo cáo thuế định kỳ, báo cáo tài chính theo quy định.

Phối hợp với các bộ phận liên quan và thực hiện các công việc khác theo yêu cầu của cấp trên.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,Kế toán/Kiểm toán,1,Cao đẳng,22-45,2,,Nhân viên,"Kế Toán Tổng Hợp, Kế Toán, Tài Chính, General Accounting, Finance",Tiếng Việt,Người Việt Nam,Bất kỳ,Bất kỳ,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Kế toán/Kiểm toán, Kế Toán Tổng Hợp, Kế Toán, Tài Chính, General Accounting, Finance, Công Ty TNHH SX - TM Nhân Tuấn Nhân, Hồ Chí Minh"
Kỹ Sư Thiết Kế Kết Cấu Công Trình Xây Dựng,Công Ty TNHH Structures Việt Nam,Thương lượng,"Quận 7, Thành phố Hồ Chí Minh, Quận Cầu Giấy, Hà Nội","- Đọc và hiểu các hồ sơ thiết kế được cung cấp bởi các thành viên, nhóm thiết kế khác ở các giai đoạn thiết kế để hình thành dữ liệu đầu vào cho phần thiết kế kết cấu của dự án phát triển xây dựng.
- Phối hợp với các thành viên, nhóm thiết kế khác để lập, cung cấp hồ sơ thiết kế xây dựng đáp ứng các yêu cầu của Khách hàng hay hợp đồng dịch vụ tư vấn thiết kế kết cấu.
- Trao đổi, liên hệ với Khách hàng hoặc Đại diện của Khách hàng để làm rõ các vấn đề, yêu cầu của Khách hàng.
- Đề xuất các ý tưởng thiết kế kết cấu cho dự án phát triển xây dựng phù hợp với ý tưởng thiết kế của các bộ môn, nhóm thiết kế khác.
- Đề xuất các giải pháp kỹ thuật có giá trị để dự án phát triển xây dựng được thiết kế và xây dựng theo hướng tối ưu và khả thi tốt nhất.
- Xây dựng các mô hình toán học mô phỏng tất cả quá trình làm việc, hành vi có thể có của các thành phần của kết cấu, tổng thể kết cấu dưới mọi tải trọng và tác động có thể xảy ra trên kết cấu của dự án phát triển xây dựng.
- Phân tích các kết quả thu được từ các mô hình toán học để xác định và xác nhận cấu hình kết cấu của dự án phát triển xây dựng .
- Tính toán và kiểm tra tất cả các thành phần của kết cấu đáp ứng tất cả những yêu cầu được đặt ra theo tiêu chuẩn và quy phạm thiết kế.
- Triển khai chi tiết các cấu tạo, bố trí sắp đặt kết cấu cho tất cả các thành phần của kết cấu đáp ứng những yêu cầu được đặt ra theo tiêu chuẩn và quy phạm thiết kế, phục vụ các công việc triển khai thi công dự án phát triển xây dựng.
- Quản lý hồ sơ thiết kế được cung cấp và hồ sơ thiết kế kết cấu được thực hiện bởi cá nhân thành viên, nhóm thiết kế.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,Không yêu cầu,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Kết Cấu Kiến Trúc, BIM Revit, AutoCAD, Structural Design, Civil Construction",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Kết Cấu Kiến Trúc, BIM Revit, AutoCAD, Structural Design, Civil Construction, Công Ty TNHH Structures Việt Nam, Hồ Chí Minh, Hà Nội"
"Giám đốc Phòng Quản lý Rủi ro, Quy trình và Tuân thủ",Novaland,Thương lượng,"65 Nguyễn Du, Phường Sài Gòn, Tp.HCM, 65 Nguyễn Du, Phường Bến Nghé, Quận 1, TP. Hồ Chí Minh","MÔ TẢ CÔNG VIỆC:
1. Định hướng và giám sát hoạt động quản lý rủi ro:
1.1 Xây dựng khung quản lý rủi ro cho Tập đoàn và các Công ty thành viên.
1.2 Giám sát việc triển khai hoạt động quản lý rủi ro ở Tập đoàn và các Công ty thành viên thông qua việc thẩm định, rà soát kế hoạch và báo cáo quản lý rủi ro của các Công ty.
1.3 Giám sát kế hoạch hành động liên quan đến quản lý rủi ro. Xây dựng và giám sát các chỉ số đo lường hoàn thành Kế hoạch hành động.
1.4 Tham mưu cho Ban Tổng Giám đốc, hỗ trợ, tư vấn cho Tập đoàn và các Công ty thành viên các vấn đề liên quan đến quản lý rủi ro.
2. Xây dựng/thẩm định, quản lý và cải tiến hệ thống tài liệu nội bộ:
2.1 Xây dựng kế hoạch và triển khai các công tác liên quan đến việc xây dựng và cải tiến hệ thống tài liệu nội bộ của Tập đoàn.
2.2 Thiết lập và kiểm soát bản đồ quy trình (Process Mapping), đảm bảo tính liên kết, nhất quán của các quy trình.
2.3 Xây dựng và cập nhật phân quyền phê duyệt của Tập đoàn và rà soát/thẩm định phân quyền phê duyệt của các Công ty thành viên (AM)
2.4 Rà soát và theo dõi kế hoạch ban hành và cải tiến quy trình của các Công ty thành viên
2.5 Phát triển và quản lý hệ thống chia sẻ, lưu trữ tài liệu nội bộ.
3. Triển khai các hoạt động kiểm tra tuân thủ định kỳ/ theo yêu cầu của Ban Tổng Giám đốc.
3.1 Xây dựng và quản lý quy định và quy trình liên quan đến kiểm soát tuân thủ của Tập đoàn.
3.2 Giám sát công tác kiểm tra tuân thủ của các ban chuyên môn của Tập đoàn và bộ phận kiểm tra tuân thủ của các Công ty thành viên.
3.3 Tổ chức thực hiện kiểm tra tuân thủ theo kế hoạch phê duyệt hoặc theo yêu cầu của Ban Tổng Giám đốc.
3.4 Rà soát báo cáo kiểm tra tuân thủ đã phát hành và báo cáo tình hình thực hiện các khuyến nghị
4. Thực hiện điều tra các hoạt động tuân thủ và thực hiện vai trò tư vấn khi được yêu cầu:
4.1 Tổ chức thực hiện/hỗ trợ điều tra các hoạt động không tuân thủ và thông báo kết quả cho cấp trên.
4.2 Tư vấn cho Ban Điều hành các vấn đề về quản lý doanh nghiệp, kiểm soát nội bộ, tuân thủ và rủi ro.
5. Thực hiện các nhiệm vụ khác theo yêu cầu của cấp trên.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Bất Động Sản > Phát Triển Bất Động Sản,Kế toán/Kiểm toán,10,Cử nhân,Không hiển thị,1,08:30 - 17:30,Giám Đốc và Cấp Cao Hơn,"Kiểm Soát Nội Bộ, Kiểm Toán Nội Bộ, Quản Lý Rủi Ro, Tổng Hợp Phân Tích, Tư Duy Logic",Bất kỳ,Không hiển thị,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Bất Động Sản, Phát Triển Bất Động Sản, Kế toán/Kiểm toán, Kiểm Soát Nội Bộ, Kiểm Toán Nội Bộ, Quản Lý Rủi Ro, Tổng Hợp Phân Tích, Tư Duy Logic, Novaland, Hồ Chí Minh"
Network Supply Planner,Molex Vietnam (Ha Noi and Hung Yen),Thương lượng,"Thang Long II IP, Hung Yen, P-15, Thang Long I IP, Thien Loc Ward, Hanoi and Plots T8 and T9 in Thang Long II IP, Duong Hao Ward, Hung Yen","Role Purpose
Ensure supply and demand alignment to meet customer expectations on lead time and capacity. Drive S&OP activities for the plant and act as the single point of contact for Global Supply Planning.
Key Responsibilities
Capacity Planning
• Develop Rough-Cut Capacity Plans (RCCP) for assigned plants.
• Identify capacity constraints and recommend solutions with timelines.
• Highlight excess capacity issues for demand shaping.
• Lead monthly capacity reviews and S&OP meetings, publish key actions and decisions.
• Serve as the planning center of excellence, influencing end-to-end supply chain activities.
End-to-End Supply Planning
• Review constrained plans and identify risks on demand and supply sides.
• Drive mitigation plans with cross-functional teams (CFT).
• Strategically plan FG/semi-FG/components to improve service level and optimize inventory.
• Identify opportunities to improve E2E supply chain metrics.
Plan for Every Part (PFEP)
• Define planning strategies (MTS, ATO, MTO) based on business needs and lead-time targets.
• Manage backlog fulfillment for strategic products.",,27/12/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Sản xuất,5,,,,,Nhân viên,"Analytical Skills, Capacity Planning, Communication Skills, Leadership Skills, Supply Chain Management",Bất kỳ,Người Việt Nam,,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Analytical Skills, Capacity Planning, Communication Skills, Leadership Skills, Supply Chain Management, Molex Vietnam (Ha Noi and Hung Yen), Hưng Yên"
Chuyên Gia Phân Tích Rủi Ro- Hà Nội - Id429,VPBank - Https://tuyendung.vpbank.com.vn/,Thương lượng,"Hà Nội, Việt Nam, Khối Quản Trị Nguồn Nhân Lực - 89 Láng Hạ, Quận Đống Đa, Hà Nội","- Xây dựng phương pháp luận, mô hình, quy trình thực hiện tính dự phòng (IFRS9); Xây dựng kế hoạch, ngân sách về NPL và dự phòng
- Tổ chức thực hiện và kiểm soát báo cáo quản trị rủi ro toàn hàng, gồm: báo cáo NHNN, báo cáo gửi đối tác; giải trình công văn từ NHNN, phản hồi các câu hỏi từ đối tác, nhà đầu tư. Xây dựng kế hoạch quy trình kiểm soát báo cáo.
- Tham gia các dự án tích hợp, tự động hóa và nâng cao chất lượng dữ liệu; đề xuất cải tiến các báo cáo tự động, quy trình tự động hóa. Trong năm 2026 tập trung vào dự án cải thiện cơ sở dữ liệu và báo cáo quản lý danh mục TSBĐ
- Tham gia đào tạo và phát triển đội ngũ nhân viên. Quản lý, dẫn dắt và huấn luyện một nhóm các cá nhân. Lập kế hoạch phát triển nhóm, xác định KPI cho các thành viên",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Ngân Hàng & Dịch Vụ Tài Chính > Tuân Thủ & Kiểm Soát Rủi Ro,Ngân hàng,5,Cử nhân,Không hiển thị,Không hiển thị,,Nhân viên,"Phân Tích Rủi Ro, SQL, Excel, Logic",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Tuân Thủ & Kiểm Soát Rủi Ro, Ngân hàng, Phân Tích Rủi Ro, SQL, Excel, Logic, VPBank - Https://tuyendung.vpbank.com.vn/, Hà Nội"
Chuyên Gia An Ninh Thông Tin - Hà Nội - Id383,VPBank - Https://tuyendung.vpbank.com.vn/,Thương lượng,"Hà Nội, Việt Nam, Khối Quản Trị Nguồn Nhân Lực - 89 Láng Hạ, Quận Đống Đa, Hà Nội","- Kiểm soát rủi ro về ANTT thông qua việc tư vấn về ANTT cho các Đơn vị
- Tham gia dự án của Ngân hàng để tư vấn, đưa ra các yêu cầu và kiểm soát về ANTT
- Đánh giá và xử lý rủi ro theo kế hoạch hàng năm
- Xây dựng/ cập nhật ma trận phân quyền cho các hệ thống của VPBank
- Xây dựng/ cập nhật các văn bản liên quan tới ANTT
- Đánh giá các yêu cầu ngoại lệ về ANTT của các đơn vị
- Nâng cao nhận thức và đào tạo về ANTT cho người dùng",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,27/12/2025,Công Nghệ Thông Tin/Viễn Thông > Bảo Mật Công Nghệ Thông Tin,Ngân hàng,5,,,,,Nhân viên,"Network Security, Microsoft Project, ISO 27001, CITAD",Bất kỳ,Không hiển thị,,,,,"Công Nghệ Thông Tin/Viễn Thông, Bảo Mật Công Nghệ Thông Tin, Ngân hàng, Network Security, Microsoft Project, ISO 27001, CITAD, VPBank - Https://tuyendung.vpbank.com.vn/, Hà Nội"
