Title,Company,Salary,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Age,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Marital Status,Work Date,Work Type,Keyword
"Officer, Purchasing",Molex Vietnam - Hung Yen Branch - New Plant,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Thang Long Industrial Park II, Hung Yen, Vietnam, Hà Nội, Việt Nam, Hải Dương, Việt Nam, Plots T8 and T9 in Thang Long II Industrial Park, Hung Yen","The primary purpose of the Officer, Purchasing role is to implement and manage the purchasing functions required to meet the needs of various departments, ensuring the acquisition of raw materials, spare parts, and production equipment.

As an Officer, Purchasing, you'll work within the DSS division located in Hung Yen, Vietnam. You will interact with all related sections within the company, as well as vendors, suppliers, customers, various Molex entities, and local authorities to ensure efficient procurement and compliance with company standards.

What You Will Do
• Procure Materials and Equipment: Purchase raw materials, spare parts, and production equipment per departmental requests, managing lead-times, and handling supplier payments.
• Vendor and Supplier Management: Control and optimize vendor and supplier performance, inventory, and materials management.
• Quality and Compliance Assurance: Ensure compliance with international and local laws, Molex standards, and contribute to Total Quality Management (TQM) and other management systems.
• Product Testing and Performance: Oversee product testing for existing components and goods, ensuring they meet quality standards.
• Contribute to Organizational Goals: Understand and work towards achieving both personal and section goals related to quality and delivery.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi > Thu Mua & Quản Trị Hàng Tồn Kho,Sản xuất,3,Cao đẳng,Không hiển thị,1,08:00 - 18:00,Nhân viên,"Manufacture Process, Problem-solving, Purchase Management, Quality Assurance, Vendor Management",Tiếng Anh,Không giới hạn,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Sản xuất, Manufacture Process, Problem-solving, Purchase Management, Quality Assurance, Vendor Management, Molex Vietnam - Hung Yen Branch - New Plant, Hưng Yên, Hà Nội, Hải Dương"
Kỹ Sư Hiện Trường - Hạ Tầng Kỹ Thuật,Công Ty TNHH Thương Mại Đầu Tư Và Xây Dựng Toàn Thắng,"$ 700-1,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Phố Tố Hữu, Nam Từ Liêm, Hà Nội, Việt Nam, thị trấn Đồng Mỏ, Chi Lăng, Lạng Sơn, Việt Nam, Chợ Mới, Bắc Kạn, Việt Nam, ô 6, lô 7, Đền Lừ 2, Hoàng Mai, Hà Nội","- Kiểm tra bản vẽ thiết kế, biện pháp thi công, khối lượng, vật liệu sử dụng trước và trong quá trình thi công.
- Lập kế hoạch thi công, phân công công việc cho các tổ/đội, giám sát thực hiện theo tiến độ.
- Theo dõi, giám sát chất lượng - khối lượng - tiến độ - an toàn lao động - vệ sinh môi trường trong quá trình thi công.
- Thực hiện nghiệm thu nội bộ, phối hợp với TVGS, CĐT và các đơn vị liên quan trong công tác nghiệm thu.
- Báo cáo tiến độ thi công, tình hình nhân lực, máy móc, vật tư, chi phí cho cấp quản lý trực tiếp.
- Quản lý hồ sơ, nhật ký thi công, biên bản nghiệm thu và các tài liệu liên quan tại công trường.
- Thực hiện các công việc khác theo chỉ đạo của Chỉ huy trưởng/ Ban giám đốc.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Kỹ Thuật Hiện Trường, QS, Kỹ Sư Xây Dựng",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Kỹ Thuật Hiện Trường, QS, Kỹ Sư Xây Dựng, Công Ty TNHH Thương Mại Đầu Tư Và Xây Dựng Toàn Thắng, Hà Nội, Lạng Sơn, Thái Nguyên"
Kỹ Sư Trắc Địa (Cấp Bậc Kỹ Sư Hiện Trường hoặc Chỉ Huy Phó Tùy Kinh Nghiệm),Công Ty TNHH Thương Mại Đầu Tư Và Xây Dựng Toàn Thắng,"$ 800-1,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Phố Tố Hữu, Nam Từ Liêm, Hà Nội, Việt Nam, ô 6, lô 7, Đền Lừ 2, Hoàng Mai, Hà Nội","- Sử dụng các thiết bị trắc địa như máy RTK, toàn đạc điện tử, thủy bình để thực hiện các công tác đo đạc.
- Xử lý số liệu đo đạc, lập bản vẽ hiện trạng, bản vẽ hoàn công và các báo cáo liên quan.
- Giám sát và kiểm tra nghiệm thu công tác định vị, cao độ của các hạng mục thi công.
- Phối hợp với các bộ phận khác để giải quyết các vấn đề liên quan đến trắc địa.
- Tùy theo năng lực có thể tham gia thêm công tác hiện trường hoặc hồ sơ thanh toán (thu nhập sẽ tốt hơn)",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Kiến Trúc/Xây Dựng > Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,Không hiển thị,Không giới hạn,Không hiển thị,2,,Nhân viên,"Surveying, Xây Dựng, Trắc Địa Công Trình, Trắc Địa, Trắc Đạc",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Surveying, Xây Dựng, Trắc Địa Công Trình, Trắc Địa, Trắc Đạc, Công Ty TNHH Thương Mại Đầu Tư Và Xây Dựng Toàn Thắng, Hà Nội"
Credit Program Management Analyst,United Overseas Bank (Vietnam) Limited (UOB),"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Saigon Ward, Ho Chi Minh City, The Central Plaza, 17 Le Duan, District 1, Ho Chi Minh City, Vietnam","About UOB
United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers.

Overview of the Role
The Credit Program Management Analyst is a mid-level role responsible for enhancing and maintaining credit risk systems to drive operational efficiency. This role is pivotal in ensuring continuous system enhancement and automation to accelerate growth in the retail unsecured credit business.

Job Responsibilities
• Develop and maintain credit risk systems to support optimization initiatives of credit risk systems - Credit Decision Management System (DMS), Underwriting Workflow System (PLCE), Credit Bureau H2H Gateway
• Collaborate with business stakeholders and credit policy teams to translate requirements into system change requests and testing scenarios
• Conduct impact assessments and monitor progress for each system change request
• Coordinate with Country and Group Technology teams and other relevant stakeholders to plan and execute User Acceptance Testing (UAT) and production rollouts
• Perform market research and gather requirements to support continuous enhancement of credit risk systems
• Continuously identify opportunities for process improvement and operational efficiency to support business objectives
• Provide analytical support for ad-hoc policy reviews and regulatory assessments within the retail unsecured credit risk domain",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Ngân Hàng & Dịch Vụ Tài Chính > Tín Dụng,Ngân hàng,4,Cử nhân,Không hiển thị,Không hiển thị,9:00 - 18:00,Nhân viên,"Credit Compliance, Data Analysis, System, System, System, System, UAT Testing, Underwriting",Bất kỳ,Không hiển thị,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Tín Dụng, Ngân hàng, Credit Compliance, Data Analysis, System, System, System, System, UAT Testing, Underwriting, United Overseas Bank (Vietnam) Limited (UOB), Hồ Chí Minh"
KYC Operations Officer,United Overseas Bank (Vietnam) Limited (UOB),"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Saigon Ward, Ho Chi Minh City, The Central Plaza, 17 Le Duan, District 1, Ho Chi Minh City, Vietnam","About UOB

United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers.

About the Department

PFS AML Operations is responsible for ensuring that all activities comply with regulatory requirements covering individual customers, including AML/CFT/Sanctions. Specializes in KYC client due diligence, enhanced due diligence, and customer identity management programs. Responsivities also include monitoring accounts, alert review, and investigation of suspicious activity. Ensures that business activities follow the necessary rules and regulations, and the at the firm complies with legal and regulatory boundaries and jurisdictions.

Job Responsibilities

• Responsible for Quality oversight/ risk controls and monitoring that our guidelines are met
• Performs higher level responsibilities involving the Consumer AML KYC activities and transaction monitoring
• May support any area of the consumer business from an AML KYC perspective.
• Drive corrective actions and develop corrective action recommendations
• Assist Unit Head with requests and may interface with compliance and audit examiners
• Conducts targeted, mandatory or ad hoc Control Tests & Reviews for consumer AML KYC activities.
• Forms a strong understanding of AML KYC activities.
• Tests functional enhancements being implemented by vendors and integrated systems.
• Contributes to procedure or process change and enhancement.
• Accountable for producing metrics and report as well as their accuracy and quality
• Updates documentation and communicating/training new processes and procedures to business partners.
• Has the ability to operate with a limited level of direct supervision.
• Appropriately assess risk when business decisions are made, demonstrating consideration for the firm's reputation and safeguarding UOB Group, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Ngân Hàng & Dịch Vụ Tài Chính > Tuân Thủ & Kiểm Soát Rủi Ro,Ngân hàng,2,Cử nhân,Không hiển thị,Không hiển thị,8:30 - 17:30,Nhân viên,"Aml Compliance, Analytical Skills, Communication Skills, Due Diligence, Microsoft Excel",Bất kỳ,Không hiển thị,Bất kỳ,Bất kỳ,T2 - T6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Tuân Thủ & Kiểm Soát Rủi Ro, Ngân hàng, Aml Compliance, Analytical Skills, Communication Skills, Due Diligence, Microsoft Excel, United Overseas Bank (Vietnam) Limited (UOB), Hồ Chí Minh"
"APAC Account Director, IT Outsoucring (Hanoi)",Page Group Vietnam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Hà Nội, Vietnam, Hanoi, Vietnam","We are seeking a skilled and results-driven APAC Account Director to lead and enhance the sales strategies within the IT Outsourcing sector. This role requires a strong understanding of sales leadership and the ability to drive business growth effectively.


Description

As an APAC Account Director, your main responsibilities will include:

 * Developing and implementing sales strategies to achieve business objectives.
 * Leading and managing the sales team to meet and exceed targets.
 * Building and maintaining strong relationships with key clients and stakeholders.
 * Analyzing market trends to identify growth opportunities within the Technology & Telecoms industry.
 * Collaborating with other departments to align sales objectives with overall business goals.
 * Preparing and presenting sales forecasts, reports, and performance metrics to senior management.
 * Ensuring the team adheres to company standards and best practices in sales operations.
 * Driving new business development initiatives in the Technology sector.


Profile

A successful APAC Account Director should have:

 * A proven track record in sales leadership within the IT Outsourcing sector.
 * Strong analytical skills and the ability to interpret market data effectively.
 * Excellent communication and relationship-building skills.
 * Strategic thinking and the ability to create actionable sales plans.
 * Experience in managing and motivating sales teams to achieve high performance.
 * A solid understanding of the Technology & Banking sectors and their trends.


Job Offer

* A competitive salary range.
 * Attractive commission structure to reward your success.
 * 13th-month salary and performance-based bonuses.
 * Opportunities to work in a leading organization within the Technology industry.
 * A supportive and collaborative work environment.

If you are ready to take the next step in your career as an Account Director, we encourage you to apply today!


To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Lam Nguyen on .",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,N/A,Cung cấp nhân lực,1,Không giới hạn,Không hiển thị,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,Bonus And Incentive Understanding,Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Cung cấp nhân lực, Bonus And Incentive Understanding, Page Group Vietnam, Hà Nội"
"APAC Account Director, IT Outsoucring (Hanoi)",Page Group Vietnam,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Hà Nội, Vietnam, Hanoi, Vietnam","We are seeking a skilled and results-driven APAC Account Director to lead and enhance the sales strategies within the IT Outsourcing sector. This role requires a strong understanding of sales leadership and the ability to drive business growth effectively.


Description

As an APAC Account Director, your main responsibilities will include:

 * Developing and implementing sales strategies to achieve business objectives.
 * Leading and managing the sales team to meet and exceed targets.
 * Building and maintaining strong relationships with key clients and stakeholders.
 * Analyzing market trends to identify growth opportunities within the Technology & Telecoms industry.
 * Collaborating with other departments to align sales objectives with overall business goals.
 * Preparing and presenting sales forecasts, reports, and performance metrics to senior management.
 * Ensuring the team adheres to company standards and best practices in sales operations.
 * Driving new business development initiatives in the Technology sector.


Profile

A successful APAC Account Director should have:

 * A proven track record in sales leadership within the IT Outsourcing sector.
 * Strong analytical skills and the ability to interpret market data effectively.
 * Excellent communication and relationship-building skills.
 * Strategic thinking and the ability to create actionable sales plans.
 * Experience in managing and motivating sales teams to achieve high performance.
 * A solid understanding of the Technology & Banking sectors and their trends.


Job Offer

* A competitive salary range.
 * Attractive commission structure to reward your success.
 * 13th-month salary and performance-based bonuses.
 * Opportunities to work in a leading organization within the Technology industry.
 * A supportive and collaborative work environment.

If you are ready to take the next step in your career as an Account Director, we encourage you to apply today!


To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Lam Nguyen on .",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,N/A,Cung cấp nhân lực,1,Không giới hạn,Không hiển thị,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,Bonus And Incentive Understanding,Tiếng Anh,Không hiển thị,Không hiển thị,Không hiển thị,T2 - T6,Toàn thời gian,"Cung cấp nhân lực, Bonus And Incentive Understanding, Page Group Vietnam, Hà Nội"
Kỹ Thuật Viên Vận Hành Máy (Bình Dương),PepsiCo Foods Vietnam Company,"Thương lượng
Mức lương phổ biến trên thị trường là bao nhiêu?","Số 3-4-5, Đường số 2, KCN Sóng Thần 3, Thành phố Thủ Dầu Một, Bình Dương, No. 3-4-5 Lot CN2, Street No. 2, Song Than 3 IP, Thu Dau Mot City, Binh Duong","1. Vận hành
a) Thực hiện việc giao nhận ca cụ thể, chi tiết theo danh mục đã được quy định vào đầu, cuối mỗi ca.
b) Vận hành thiết bị được phân công trong khu vực chế biến để thực hiện kế hoạch sản xuất hàng ngày theo đúng quy trình. Kiểm tra tình trạng vận hành ổn định, an toàn của thiết bị trong ca làm việc.
c) Kiểm tra chất lượng sản phẩm tại vị trí được phân công bao gồm: kiểm PAE cho sản phẩm, kiểm độ dày lát cắt khoai tây, kiểm hàm lượng ẩm, muối….theo tần suất quy định trong quá trình sản xuất.
d) Vệ sinh thiết bị, nhà xưởng theo quy trình vệ sinh sau khi sản xuất và theo kế hoạch vệ sinh của nhà máy.
e) Giám sát việc tuân thủ các nội quy, quy định của nhân viên nhà thầu, nhân viên 3rd party… trong khu vực làm việc và báo cáo khi có trường hợp vi phạm cho Tổ trưởng sản xuất khu vực chế biết hoặc giám sát sản xuất.
f) Tuân thủ các quy trình làm việc, quy định về: an toàn lao động, GMP, Bảo vệ môi trường, 5S….. nhằm đạt được các chỉ tiêu kiểm soát (KPIs) trong khu vực sản xuất.
2. Báo cáo
a) Ghi chép đầy đủ, chính xác, đúng tần suất các thông số vận hành thiết bị, kết quả kiểm tra chất lượng sản phẩm, số lượng nguyên vật liệu đã sử dụng trong ca… vào các biểu mẫu báo cáo.
b) Báo cáo ngay các sự cố phát sinh trong ca sản xuất cho tổ trưởng sản xuất khu vực chế biến hoặc giám sát sản xuất
3. Khác
• Đề xuất các cải tiến hay tham gia các nhóm dự án (nếu có) nhằm nâng cao năng suất lao động, giảm chi phí sản xuất, nâng cao hiệu quả sản xuất.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Sản Xuất > Hoạch Định & Quản Lý Sản Xuất,Hàng tiêu dùng,Không yêu cầu,Không giới hạn,Không hiển thị,Không hiển thị,,Nhân viên,"Vận Hành, Công Nghệ Thực Phẩm",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Hàng tiêu dùng, Vận Hành, Công Nghệ Thực Phẩm, PepsiCo Foods Vietnam Company, Bình Dương"
Chuyên Viên/Quản lý Kinh Doanh,Tập Đoàn Vingroup - Công Ty Cổ phần Vincom Retail,"$ 1,500-2,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tòa nhà văn phòng Symphony, đường Chu Huy Mân, khu đô thị Vinhomes Riverside, phường Phúc Lợi, quận Long Biên, TP. Hà Nộ, Vincom Cente Đồng Khởi, Văn phòng Vinhomes Symphony - đường Chu Huy Mân, Long Biên, Hà Nội","1. Tìm kiếm, đánh giá, tiếp cận và tạo dựng quan hệ, chào thuê các khách hàng tiềm năng trên toàn quốc; phát triển, chăm sóc khách thuê; đánh giá được và nắm được chiến lược, kế hoạch phát triển của từng thương hiệu, từng khách hàng
2. Tư vấn dự án, đàm phán, ký HĐ thuê với khách hàng
3. Nghiên cứu thị trường và xu hướng tiêu dùng, đánh giá thị phần, đối thủ cạnh tranh
4. Phối hợp với QTDA lên phân bổ mặt bằng, ngành hàng, sắp xếp khách thuê cho các dự án mới.
5. Xây dựng kế hoạch kinh doanh và các chương trình hành động kinh doanh để đạt được mục tiêu kinh doanh.
6. Tổ chức, kiểm soát, đánh giá hiệu quả hoạt động cho thuê theo kế hoạch cho thuê, từng dự án có phương án thuê, lấp đầy hàng năm khả thi đảm bảo được độ lấp đầy và doanh thu cho thuê, tỷ lệ chốt khách cao
7. Tổ chức phát triển danh mục khách thuê, chăm sóc rà soát phân loại khách thuê, đạt được kế hoạch phát triển khách chuỗi
8. Kiểm soát chất lượng khách thuê (hình ảnh, sản phẩm, thiết kế, thi công) đạt tiêu chuẩn của Vincom, đảm bảo đúng Quy hoạch thương hiệu và Mặt bằng cho thuê, khai trương đúng tiến độ.
9. Hỗ trợ và phối hợp BQL xử lý các sự vụ khách hàng khó khăn khi kinh doanh. Xây dựng kế hoạch chạy thuê thay thế khách hàng tại các dự án đang hoạt động, đảm bảo Tỷ lệ lấp đầy và Doanh thu cho thuê từng cơ sở.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,Bất Động Sản/Cho thuê,3,Cử nhân,25-35,2,08:30 - 17:30,Trưởng phòng,"Giao Tiếp, Kinh Doanh, Marketing Development, Tiếng Anh, Đàm Phán",Bất kỳ,Người Việt Nam,Bất kỳ,Bất kỳ,T2 - T7,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bất Động Sản/Cho thuê, Giao Tiếp, Kinh Doanh, Marketing Development, Tiếng Anh, Đàm Phán, Tập Đoàn Vingroup - Công Ty Cổ phần Vincom Retail, Hà Nội, Hồ Chí Minh"
Phó Phòng Pháp Chế,Công Ty Cổ Phần Quốc Tế Sơn Hà,"Tới $ 2,000 /tháng
Mức lương phổ biến trên thị trường là bao nhiêu?","Tòa nhà Capital Place - 29 Liễu Giai, Tòa nhà Capital Place - 29 Liễu Giai, Ba Đình, Hà Nội","- Tư vấn và tham mưu pháp lý cho Ban lãnh đạo về các lĩnh vực hoạt động của Tập đoàn.

- Tư vấn pháp lý chuyên sâu về tố tụng và giải quyết tranh chấp, đại diện và tham gia các vụ việc tố tụng tại Công an, Tòa án, Trọng tài hoặc cơ quan giải quyết tranh chấp khác.

- Quản lý và giám sát các vụ việc tố tụng, tranh chấp của toàn Tập đoàn.

- Phụ trách trực tiếp các vấn đề liên quan đến pháp lý toàn bộ các dự án trong danh mục đầu tư của Tập đoàn: các dự án đầu tư (trong nước và đầu tư ra nước ngoài), Mua bán sáp nhập doanh nghiệp, Mua bán dự án,…

- Chuẩn bị các hồ sơ cần thiết và phối hợp với các phòng ban liên quan thực hiện các thủ tục pháp lý dự án: Pháp lý liên quan đến đất, Pháp lý liên quan đến công trình trên đất, Pháp lý liên quan đến GCNĐT, GP trong lĩnh vực BĐS Công nghiệp, Năng lượng, Sản xuất...

- Tư vấn, rà soát các giao dịch, tài liệu, hợp đồng trong lĩnh vực đầu tư, xây dựng, bất động sản; Xây dựng các mẫu hợp đồng liên quan đến các lĩnh vực này.

- Tư vấn quản trị nội bộ các công ty.

- Các công việc khác trong hoạt động pháp chế của Tập đoàn.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,02/12/2025,Pháp Lý > Tư Vấn Pháp Lý,Sản xuất,3,Cử nhân,Không hiển thị,Không hiển thị,,Trưởng phòng,"Tố Tụng, Pháp Lý, Pháp Chế, Luật, Legal",Bất kỳ,Không hiển thị,Không hiển thị,Không hiển thị,,Toàn thời gian,"Pháp Lý, Tư Vấn Pháp Lý, Sản xuất, Tố Tụng, Pháp Lý, Pháp Chế, Luật, Legal, Công Ty Cổ Phần Quốc Tế Sơn Hà, Hà Nội"
