Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
"Engineer, Manufacturing Process (New Plant)",Molex Vietnam (Ha Noi and Hung Yen),"Thang Long Industrial Park II, Hung Yen, Vietnam, P-15, Thang Long I IP, Thien Loc Ward, Hanoi and Plots T8 and T9 in Thang Long II IP, Duong Hao Ward, Hung Yen","Your Job
Establish and optimize process platforms to provide technical support for product production; analyze and address process anomalies to ensure product quality and reliability.
What You Will Do
• Transfer and apply OMS production process knowledge from Zhuhai to the Hung Yen factory.
• Continuously optimize production processes to improve efficiency, reduce complexity, and standardize procedures.
• Stabilize and enhance the quality and efficiency of key process steps.
• Train employees on processes and evaluate their qualifications for job positions.
• Develop and maintain up-to-date process documentation.
• Collaborate with product engineers to improve specific product processes and implement enhancement solutions.
• Analyze and resolve non-conforming or scrapped products, proposing corrective actions.
• Support management by undertaking additional related tasks as assigned.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-20,Kỹ Thuật,Sản xuất,2.0,Cử nhân,30,,Nhân viên,"Communication Skills, Electrical Engineering, Mechanical Engineering, Optical Engineering, Six Sigma",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kỹ Thuật, Cơ Khí Tự Động Hoá, Sản xuất, Communication Skills, Electrical Engineering, Mechanical Engineering, Optical Engineering, Six Sigma, Molex Vietnam (Ha Noi and Hung Yen), Hưng Yên",Cơ Khí Tự Động Hoá,0,100,,,
Production Supervisor (Assembly),Molex Vietnam (Ha Noi and Hung Yen),"2026: Molex Vietnam – Thang Long Industrial Park I, Hanoi, From 2027: Molex Hung Yen – Thang Long Industrial Park II, Hung Yen, P-15, Thang Long I IP, Thien Loc Ward, Hanoi and Plots T8 and T9 in Thang Long II IP, Duong Hao Ward, Hung Yen","Role Overview
We are seeking an experienced Production Supervisor to lead workshop operations, ensure smooth production processes, and maintain compliance with quality, safety, and environmental standards. This role includes managing preventive maintenance, ISO implementation, SAP operations, and acting as a substitute for the Assistant Manager when required.
________________________________________
Key Responsibilities
• Drive achievement of section goals for quality, delivery, cost, and safety.
• Supervise daily production activities, including shift leader guidance, production plan adjustments, line rotations, downtime management, scrap reduction, and manpower control.
• Train and coach Production Engineers and team members on product specifications, line control, Kaizen, zero-defect initiatives, and QC tools.
• Oversee preventive maintenance, measurement inspection, material handling, and sub-material consumption.
• Conduct audits, review work instructions, and manage change points in workshops.
• Collaborate with Production Control, Quality, and Manufacturing Engineering to resolve issues and minimize downtime.
• Lead Kaizen and continuous improvement activities to enhance efficiency and reduce defects.",,2025-12-20,Sản Xuất,Sản xuất,7.0,,,,Nhân viên,"Assembly Process, Effective Communication, Measurement Tools, Project Planning, Product Design Knowledge",Bất kỳ,Người Việt Nam,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Assembly Process, Effective Communication, Measurement Tools, Project Planning, Product Design Knowledge, Molex Vietnam (Ha Noi and Hung Yen), Hà Nội, Kiên Giang",Hoạch Định & Quản Lý Sản Xuất,0,100,,,
Production Supervisor (Stamping),Molex Vietnam (Ha Noi and Hung Yen),"Thang Long Industrial Park I, Hanoi, Thang Long Industrial Park II, Hung Yen, P-15, Thang Long I IP, Thien Loc Ward, Hanoi and Plots T8 and T9 in Thang Long II IP, Duong Hao Ward, Hung Yen","Role Overview
Responsible for overseeing the daily operations of the Stamping workshop, ensuring production efficiency, quality compliance, and continuous improvement. Supports the Manager in achieving operational goals and maintaining a safe, organized, and productive work environment.
________________________________________
Key Responsibilities
1. Production Management:
• Develop and execute workshop production plans, maintenance schedules, and line rotation strategies.
• Monitor downtime, scrap rates, sub-material usage, and overall productivity.
• Prepare and maintain accurate production reports.
2. System & Data Management:
• Manage SAP-related tasks, ensuring timely data updates.
• Utilize system data to identify and implement operational improvements.
3. Training & Development:
• Provide training to team members on product specifications, machine/die operations, line control, Kaizen principles, zero-defect practices, and QC tools.
4. Maintenance & Material Control:
• Supervise maintenance activities and material handling within the workshop.",,2025-12-20,Sản Xuất,Sản xuất,7.0,,,,Nhân viên,"Interpersonal Skills, Problem-solving, Production Management, Production System, Training Development",Bất kỳ,Người Việt Nam,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Interpersonal Skills, Problem-solving, Production Management, Production System, Training Development, Molex Vietnam (Ha Noi and Hung Yen), Hà Nội, Kiên Giang",Hoạch Định & Quản Lý Sản Xuất,0,100,,,
Production Supervisor (Molding),Molex Vietnam (Ha Noi and Hung Yen),"2026: Molex Vietnam – Thang Long Industrial Park I, Hanoi, From 2027: Molex Hung Yen – Thang Long Industrial Park II, Hung Yen, P-15, Thang Long I IP, Thien Loc Ward, Hanoi and Plots T8 and T9 in Thang Long II IP, Duong Hao Ward, Hung Yen","About the Role
We are seeking an experienced Production Supervisor to lead our Molding workshop operations. In this role, you will manage daily production activities, drive continuous improvement initiatives, and ensure compliance with quality and safety standards. You will work closely with cross-functional teams to achieve operational excellence and meet business goals.
________________________________________
Key Responsibilities
• Lead and supervise Engineers, Technicians, and Operators in the Molding workshop.
• Manage production plans, maintenance schedules, line rotations, and ensure productivity targets are met (daily, monthly, yearly).
• Drive KPI improvements including POEE, OEE, COPQ, and cost-saving initiatives.
• Monitor downtime, scrap rates, material consumption, and prepare accurate reports.
• Maintain SAP data integrity and leverage system insights for operational improvements.
• Provide training on product specifications, machine/die operations, Kaizen, zero-defect practices, and QC tools.
• Oversee maintenance and material handling activities; control spare parts and sub-material usage.
• Collaborate with other departments to optimize workflow and ensure smooth production.
• Participate in developing PFMEA, standards, work instructions, and process improvements; implement ECN and PCN activities.",,2025-12-20,Sản Xuất,Sản xuất,5.0,,,,Nhân viên,"Basic English, Leadership Skills, Molding, Operation System, Problem-solving",Bất kỳ,Người Việt Nam,,,,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Basic English, Leadership Skills, Molding, Operation System, Problem-solving, Molex Vietnam (Ha Noi and Hung Yen), Hà Nội, Hồ Chí Minh",Hoạch Định & Quản Lý Sản Xuất,0,100,,,
Chuyên Viên Xuất Khẩu Tiếng Anh,Công Ty Cổ Phần Thực Phẩm Hữu Nghị,"Ngõ 122 Định Công, Hoàng Mai, Hà Nội, Phòng Tổ chức 122 Định Công- Hoàng Mai- Hà Nội","• Mở rộng thị trường bán bánh kẹo tại thị trường quốc tế sử dụng tiếng Anh
• Chăm sóc khách hàng cũ và đàm phán, phát triển hệ thống khách hàng mới trong khu vực
• Xử lí phản hồi thông tin từ khách hàng và thị trường
• Tìm hiểu thị trường khu vực, đối thủ cạnh tranh
• Thực hiện những nhiệm vụ khác được giao bởi Cấp quản lý trực tiếp",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-20,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,2.0,Cử nhân,Không hiển thị,,Nhân viên,"FMCG, Kinh Doanh, Tiếng Anh, Xuất Khẩu, Xuất Nhập Khẩu",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Nghiên Cứu & Phân Tích Thị Trường, Hàng tiêu dùng, FMCG, Kinh Doanh, Tiếng Anh, Xuất Khẩu, Xuất Nhập Khẩu, Công Ty Cổ Phần Thực Phẩm Hữu Nghị, Hà Nội",Nghiên Cứu & Phân Tích Thị Trường,0,100,19550000.0,16100000.0,23000000.0
Giám Đốc Nhà Máy (Factory Director),Công Ty Cổ Phần Tập Đoàn Gỗ Minh Long,"Thôn Như Lân, Xã Nghĩa Trụ, Tầng 20, toà nhà 319 BQP, 63 Lê Văn Lương, Q.Cầu Giấy, Hà Nội.","1. Hoạt động sản xuất – kinh doanh
Lập, triển khai và điều hành kế hoạch sản xuất tại Nhà máy.
Nghiên cứu, cải tiến chất lượng sản phẩm; áp dụng công nghệ, sản phẩm mới theo định hướng Công ty.
Phối hợp QMR, ban ISO cải tiến quy trình, đảm bảo tuân thủ ISO 9001:2015 và ISO 14001.
Xét duyệt, đảm bảo tiêu chuẩn thiết kế hệ thống thiết bị sản xuất.
Báo cáo định kỳ tình hình sản xuất, hiệu quả lao động và sự cố phát sinh.
2. Quản lý nhân sự
Quản lý các bộ phận thuộc khối Nhà máy.
Tham gia xây dựng quy trình, nội quy, mô tả công việc, kế hoạch tuyển dụng.
Giám sát, đánh giá việc thực hiện nhiệm vụ của nhân viên.
Hướng dẫn, đào tạo tay nghề, quy trình sản xuất và vận hành máy móc.
3. An toàn vệ sinh lao động (ATVSLĐ)
Lập và triển khai kế hoạch ATVSLĐ phù hợp quy định pháp luật và tình hình sản xuất.
Tổ chức tập huấn ATVSLĐ theo yêu cầu nội bộ và pháp luật.
Kiểm tra định kỳ và đột xuất công tác PCCC, ATVSLĐ, vệ sinh máy móc, thiết bị.
4. Quản lý tài sản Nhà máy
Thiết lập và kiểm soát hệ thống quản lý tài sản, kiểm kê định kỳ.
Giám sát, xử lý hư hỏng/mất mát tài sản để không gián đoạn sản xuất.
Lập và thực hiện kế hoạch sửa chữa, bảo dưỡng tài sản.
Báo cáo định kỳ tình trạng tài sản và các bất thường.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-20,Khác,Sản xuất,1.0,Không giới hạn,1,07:30 - 17:00,Giám Đốc và Cấp Cao Hơn,"Giải Quyết Vấn Đề, Giao Tiếp, Lãnh Đạo, Lưu Trình Sản Xuất, Quản Lý Sản Xuất",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Khác, Khác, Sản xuất, Giải Quyết Vấn Đề, Giao Tiếp, Lãnh Đạo, Lưu Trình Sản Xuất, Quản Lý Sản Xuất, Công Ty Cổ Phần Tập Đoàn Gỗ Minh Long, Hưng Yên",Khác,15,60,57500000.0,50000000.0,65000000.0
Nhân Viên Mua Hàng Đời Xe Mới,Yamaha Motor Vietnam,"Nhà máy Yamaha Motor Việt Nam – Khu CN Nội Bài, Quang Tiến, Sóc Sơn, HN, Lô 50-54, 59-68, KCN Nội Bài, Quang Tiến, Sóc Sơn, Hà Nội; Yamaha Town Hà Nội - 62 Nguyễn Chí Thanh, Đống Đa, HN","► Nhiệm vụ:
• Phụ trách đặt mua các linh kiện, phụ kiện cho dự án sản xuất đời xe mới
• Phân tích chi phí để tìm ra nhà cung cấp có chất lượng và giá cả phù hợp
• Theo dõi tiến độ chuẩn bị linh, phụ kiện với phòng ban khác để đạt mục tiêu đề ra
• Các công việc khác được giao bởi cấp trên",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-20,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Ô tô,,Cử nhân,Không hiển thị,07:45 - 16:25,Nhân viên,"Giao Tiếp Tiếng Anh, Kỹ năng máy tính, Kỹ năng máy tính, Kỹ Thuật Cơ Khí, Làm Việc Nhóm, Phân Tích Giá",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Ô tô, Giao Tiếp Tiếng Anh, Kỹ năng máy tính, Kỹ năng máy tính, Kỹ Thuật Cơ Khí, Làm Việc Nhóm, Phân Tích Giá, Yamaha Motor Vietnam, Hà Nội",Thu Mua & Quản Trị Hàng Tồn Kho,15,60,,,
"Quản Lý Cao Cấp Kế Toán (Senior Manager, Accounting)",Công Ty Cổ Phần Tập Đoàn Masterise,"Times City, 458 Minh Khai, Hai Ba Trung, Hanoi, Lumiere West Tower, Thảo Điền, TP. Thủ Đức, TP. Hồ Chí Minh","- Kiểm soát tuân thủ quy định về hạch toán kế toán theo chuẩn mực kế toán và quản trị Công ty (đúng kỳ, tài khoản, PC,CC,CI…)
- Kiểm soát tổng thể theo dõi các khoản đầu tư, vay/cho vay, BCC chia sẻ doanh thu/lợi nhuận
- Kiểm soát tuân thủ thực hiện kê khai và nộp các loại thuế đầy đủ, đúng kỳ, đúng quy định.
- Phối hợp, chịu trách nhiệm làm việc với cơ quan thuế khi có yêu cầu hoặc khi thanh tra, quyết toán thuế
- Kiểm soát tiến độ và chất lượng công tác phát hành BCTC kiểm toán, công bố thông tin BCTC, công bố thông tin bất thường có liên quan.
- Kiểm soát việc cung cấp thông tin, báo cáo cho nội bộ, cung cấp số liệu và báo cáo cho bên ngoài trong phạm vi công việc phụ trách.
- Đề xuất, đánh giá và triển khai các phương án, giải pháp tối ưu, nâng cao hiệu quả công việc, cải tiến nâng cấp hệ thống, ứng dụng CNTT.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-20,Kế Toán/Kiểm Toán,Bất Động Sản/Cho thuê,,,,,Trưởng phòng,"Accounting Management, Finance Accounting, Real Estate, Financial Controlling, Management",Bất kỳ,Không hiển thị,,,,"Kế Toán/Kiểm Toán, Kế Toán Quản Trị, Bất Động Sản/Cho thuê, Accounting Management, Finance Accounting, Real Estate, Financial Controlling, Management, Công Ty Cổ Phần Tập Đoàn Masterise, Hà Nội",Kế Toán Quản Trị,0,100,,,
CHUYÊN VIÊN TUYỂN DỤNG (ƯU TIÊN TIẾNG TRUNG),Xuân Cầu Holdings,"Tầng 18, toà nhà VCCI, số 9 Đào Duy Anh, Tầng 18, tòa nhà VCCI, số 9 Đào Duy Anh, Đống Đa, Hà Nội","1. MỤC TIÊU CÔNG VIỆC
Trực tiếp thực hiện công tác thu hút, tìm kiếm và tuyển chọn nguồn nhân lực chất lượng cao, đặc biệt là nhân sự có khả năng sử dụng tiếng Trung để đáp ứng nhu cầu sản xuất kinh doanh và các dự án của Công ty.
2. NHIỆM VỤ VÀ TRÁCH NHIỆM
• Lập kế hoạch tuyển dụng: Xây dựng các phương án, kế hoạch tuyển dụng chi tiết theo tháng, quý, năm dựa trên định hướng phát triển của Công ty.
• Tiếp nhận nhu cầu: Chủ động làm việc với các phòng ban, đơn vị để nắm bắt nhu cầu nhân sự cụ thể.
• Phát triển nguồn ứng viên:
o Trực tiếp liên hệ và làm việc với các trường đào tạo (Đại học, Cao đẳng, Trung cấp), các trung tâm việc làm và sử dụng các hình thức đăng tuyển trên mạng internet, mạng xã hội.
o Kết nối với các cơ quan đoàn thể địa phương nơi Công ty có dự án để thu hút nhân lực bản địa phù hợp.
• Thực thi quy trình tuyển dụng:
o Tìm kiếm, sàng lọc hồ sơ và tổ chức phỏng vấn các vị trí: Kỹ thuật viên, nhân viên văn phòng, công nhân lành nghề.
o Thực hiện thủ tục tiếp nhận nhân sự mới, theo dõi đánh giá thử việc.
• Hỗ trợ và Gắn kết:
o Theo dõi sát sao và hỗ trợ người lao động trong thời gian đầu nhận việc (thử việc).",,2025-12-20,Nhân Sự/Tuyển Dụng,Bất Động Sản/Cho thuê,2.0,,,,Nhân viên,"Giao Tiếp, Luật Lao Động, Tin Học Văn Phòng, Tiếng Trung, Tuyển dụng nhân lực, Tuyển dụng nhân lực",Bất kỳ,Người Việt Nam,,,,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Bất Động Sản/Cho thuê, Giao Tiếp, Luật Lao Động, Tin Học Văn Phòng, Tiếng Trung, Tuyển dụng nhân lực, Tuyển dụng nhân lực, Xuân Cầu Holdings, Hà Nội",Tuyển Dụng,0,100,,,
Hành Chính Nhân Sự_Mảng Quốc Tế,Công Ty Cổ Phần CPT GROUP,"677 Lạc Long Quân, Phường Xuân La, Hà Nội, Tầng 7, Tòa nhà Kim Ánh, số 1, ngõ 78 Duy Tân, Cầu Giấy, Hà Nội.","Chức năng, nhiệm vụ chính:
1. Tuyển dụng:
• Phối hợp với các phòng ban xác định nhu cầu tuyển dụng nhân sự mảng quốc tế.
• Tuyển dụng đa quốc gia, làm việc với agency và ứng viên từ Philippines, Indonesia, Nhật Bản, Thái Lan,….
• Thực hiện quy trình tuyển dụng: Đăng tin – Sàng lọc – Phỏng vấn – Tiếp nhận nhân sự mới.
• Hỗ trợ Onboarding cho nhân sự mới, đặc biệt là nhân sự làm tại nước ngoài.
• Mở rộng thị trường nguồn quốc tế theo định biên năm 2026 của công ty.
2. Chấm công – tính lương:
• Theo dõi, tổng hợp chấm công hàng tháng cho nhân sự theo ca/kíp.
• Thực hiện tính lương, phụ cấp, thưởng, các khoản khấu trưc liên quan.
• Giải đáp thắc mắc của người lao động liên quan đến lương, chế độ, chính sách.
3. Công tác hành chính:
• Thực hiện và theo dõi hồ sơ xin visa, work permit, thẻ tạm trú cho chuyên gia, kỹ sư làm việc tại văn phòng đại diện tại nước ngoài.
• Làm việc với các cơ quan chức năng, đối tác dịch vụ liên quan đến thủ tục pháp lý.
• Theo dõi thời hạn visa, work permit và thực hiện gia hạn đúng quy định.
• Quản lý cơ sở vật chất văn phòng: phòng làm việc, bàn ghế, trang thiết bị, máy móc, văn phòng phẩm.
• Quản lý hợp đồng dịch vụ hành chính: thuê văn phòng, điện, nước, internet, vệ sinh, bảo vệ, gửi xe…",,2025-12-20,Nhân Sự/Tuyển Dụng,Hậu cần/Giao nhận,2.0,,,,Nhân viên,"Giao Tiếp, Kinh Tế, Luật, Quản Trị Kinh Doanh, Quản Trị Nhân Sự",Bất kỳ,Không giới hạn,,,,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Hậu cần/Giao nhận, Giao Tiếp, Kinh Tế, Luật, Quản Trị Kinh Doanh, Quản Trị Nhân Sự, Công Ty Cổ Phần CPT GROUP, Hà Nội",Nhân Sự Tổng Hợp,0,100,16500000.0,13000000.0,20000000.0
