Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Chuyên Viên Cao Cấp Phát Triển Phần Mềm (Senior .Net Developer - Blazor ),Công Ty Cổ Phần Chứng Khoán SSI,"số 1 Phố Lương Yên, Bạch Đằng, Hai Bà Trưng, Hà Nội, Việt Nam, 1C Ngô Quyền - Hoàn Kiếm - Hà Nội","- Phát triển và duy trì các ứng dụng web sử dụng .NET Blazor (Server-side và WebAssembly)

- Thiết kế và triển khai mã nguồn sạch, có khả năng mở rộng và dễ bảo trì

- Phối hợp với BA và các bên liên quan để hiểu rõ yêu cầu và đưa ra giải pháp phù hợp

- Tham gia đầy đủ vào vòng đời phát triển phần mềm

- Thực hiện đánh giá mã nguồn và đảm bảo tuân thủ các tiêu chuẩn lập trình

- Thiết kế cơ sở dữ liệu và tối ưu hiệu năng hệ thống

- Áp dụng các nguyên tắc bảo mật và đảm bảo an toàn cho ứng dụng

- Xử lý sự cố và gỡ lỗi hệ thống

- Soạn thảo và duy trì tài liệu kỹ thuật

- Hướng dẫn và chia sẻ kiến thức với các lập trình viên cấp dưới","YÊU CẦU BẮT BUỘC

- Tốt nghiệp đại học chuyên ngành Công nghệ thông tin hoặc tương đương

- Tối thiểu 4 năm kinh nghiệm phát triển ứng dụng với C# và .NET Framework/.NET Core

- Có kinh nghiệm thực tế với Blazor (Server và WebAssembly)

- Thành thạo ASP.NET Core, Web API, Entity Framework Core

- Nắm vững HTML5, CSS3, JavaScript

- Có kinh nghiệm làm việc với SQL Server và thiết kế cơ sở dữ liệu

- Hiểu rõ về RESTful APIs và các dịch vụ web

- Sử dụng thành thạo Git để quản lý mã nguồn

- Đã từng làm việc trong môi trường Agile/Scrum

- Kỹ năng giao tiếp và làm việc nhóm tốt

- Chủ động đưa ra các đề xuất để cải tiến hiệu quả làm việc

- Có khả năng làm việc độc lập và tự quản lý công việc


YÊU CẦU ƯU TIÊN

- Kinh nghiệm phát triển ứng dụng di động

- Hiểu biết về các mẫu thiết kế phần mềm (SOLID, Repository, Factory, Observer,...)

- Kiến thức về Clean Architecture và Domain-Driven Design

- Kinh nghiệm làm việc với các nền tảng đám mây (Azure, AWS)

- Hiểu biết về containerization (Docker, Kubernetes)

- Kinh nghiệm với kiến trúc microservices

- Nắm vững các quy trình DevOps và CI/CD

- Kiến thức về các framework kiểm thử (xUnit, NUnit, Moq)

- Kinh nghiệm sử dụng SignalR cho các ứng dụng thời gian thực

- Có chứng chỉ Microsoft Azure hoặc .NET là một lợi thế

KỸ NĂNG KỸ THUẬT

- Ngôn ngữ lập trình: C#, JavaScript, TypeScript

- Frameworks: .NET Core/.NET 6+, Blazor, ASP.NET Core

- Cơ sở dữ liệu: SQL Server, Entity Framework Core, LINQ

- Frontend: HTML5, CSS3, Bootstrap, JavaScript, Blazor Components

- Công cụ: Visual Studio, VS Code, Git, Azure DevOps

- Kiểm thử: Unit Testing, Integration Testing, Test-Driven Development

- Kiến trúc: Clean Architecture, SOLID Principles, Design Patterns

KỸ NĂNG MỀM

- Tư duy logic và khả năng giải quyết vấn đề

- Tinh thần học hỏi và cập nhật công nghệ mới

- Kỹ năng giao tiếp và thuyết trình hiệu quả

- Tinh thần trách nhiệm và cam kết cao

- Khả năng làm việc dưới áp lực

- Tính chủ động và sáng tạo trong công việc",2025-07-07,Công Nghệ Thông Tin/Viễn Thông,Chứng khoán,4,Không giới hạn,Không hiển thị,,Nhân viên,".Net Core, .Net 6+, ASP.NET WebForms",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Chứng khoán, .Net Core, .Net 6+, ASP.NET WebForms, Công Ty Cổ Phần Chứng Khoán SSI, Hà Nội",Phần Mềm Máy Tính,0,100,,,
Chuyên Viên Cao Cấp Phân Tích Nghiệp Vụ (Senior Business Analyst),Công Ty Cổ Phần Chứng Khoán SSI,"số 1 Phố Lương Yên, Bạch Đằng, Hai Bà Trưng, Hà Nội, Việt Nam, 1C Ngô Quyền - Hoàn Kiếm - Hà Nội","· Phân tích và thu thập yêu cầu nghiệp vụ cho các hệ thống ERP, thuế, và các hệ thống liên quan đến bộ phận Kế toán/Tài chính

· Quản lý toàn bộ quy trình phân tích yêu cầu end-to-end từ khởi tạo đến triển khai

· Làm việc trực tiếp với các stakeholder để hiểu rõ nhu cầu kinh doanh và chuyển đổi thành yêu cầu kỹ thuật

· Thiết kế và tài liệu hóa quy trình nghiệp vụ, user stories và functional specifications

· Phối hợp chặt chẽ với đội ngũ phát triển để đề xuất giải pháp tối ưu cho khách hàng

· Thực hiện gap analysis và đánh giá tác động khi thay đổi hệ thống

· Quản lý và duy trì mối quan hệ với các bên liên quan (stakeholders)

· Hỗ trợ trong việc testing, UAT và training end-users

· Tạo và maintain project documentation, requirements traceability matrix

· Theo dõi và báo cáo tiến độ dự án cho management","· Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Kinh tế, Kế toán hoặc tương đương

· Tối thiểu 5 năm kinh nghiệm trong vai trò Business Analyst

· Kinh nghiệm làm việc với hệ thống ERP (SAP, Oracle, Microsoft Dynamics, v.v.) là lợi thế

· Ưu tiên ứng viên có hiểu biết về quy trình, nghiệp vụ Kế toán/Tài chính và các hệ thống liên quan trong Doanh nghiệp

· Kỹ năng phân tích và giải quyết vấn đề xuất sắc

· Khả năng làm việc độc lập với tính chủ động cao

· Kỹ năng giao tiếp và thuyết trình tốt

· Kỹ năng phân tích dữ liệu, sử dụng thành thạo các công cụ trích xuất dữ liệu và tạo báo cáo phổ biến

· Kiến thức IT tốt để có thể phối hợp hiệu quả với development team",2025-07-07,Công Nghệ Thông Tin/Viễn Thông,Bảo hiểm,5,Không giới hạn,Không hiển thị,,Nhân viên,"ERP Business Analysis, IT Business Analyst, business analyst",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Bảo hiểm, ERP Business Analysis, IT Business Analyst, business analyst, Công Ty Cổ Phần Chứng Khoán SSI, Hà Nội",Phần Mềm Máy Tính,0,100,,,
Giám Sát Kho Vận,"Kerry Integrated Logistics (Viet Nam) Co., Ltd.","SLP Park Nam Son - Hap Linh, Tiên Du District, Bac Ninh, Vietnam, Số 20, Đại Lộ Thống Nhất, Khu công nghiệp Sóng Thần 2, Phường Dĩ An, Thành Phố Dĩ An, Tỉnh Bình Dương (Cổng số 3), Tòa nhà Cảng Sài Gòn, Tầng 6, Số 3 Nguyễn Tất Thành, P. 12, Quận 4, Tp. HCM","- Operations:
+ Follow & manage operator team, ensure all activities are carried out smoothly, included: inbound (receipt & put-away), outbound (pick, pack), cycle count (daily count & cycle count) and VAS.
- Admin & System
+ Working with system at basic level so that support Data admin at busy day (about 12-15 days per month)
+ Support Admin for special request from Customers
- Other tasks
+ Report to warehouse supervisor any issues & inventory discrepancies in warehouse
+ Make damage report to send to warehouse Supervisor.
+ KPI, 5S, Safety.
+ Other tasks as Supervisor assign","- Bachelor's degree in relevant major
- At least 3-5 years in a similar role in 3PL, Warehouse, Logistics
- Good in MS Office
- Good at English or Chinese
.",2025-07-07,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Dịch vụ kho bãi,2,Cao đẳng,Không hiển thị,,Nhân viên,"Warehouse, Quản Lý Kho Bãi, Logistics, Kho Vận, Tiếng Trung",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Kho & Phân Phối, Dịch vụ kho bãi, Warehouse, Quản Lý Kho Bãi, Logistics, Kho Vận, Tiếng Trung, Kerry Integrated Logistics (Viet Nam) Co., Ltd., Bắc Ninh, Bình Dương",Quản Lý Kho & Phân Phối,0,100,18400000.0,13800000.0,23000000.0
Marketing Assistant Manager/manager_Base Salary + KPI Bonus Up to 2000 USD,SAPP Academy,"54 P. Lê Thanh Nghị, Bách Khoa, Hai Bà Trưng, Hà Nội., Số 54 Lê Thanh Nghị, quận Hai Bà Trưng, Hà Nội","Chúng tôi đang tìm kiếm một Marketing Assistant Manager/Manager năng động và có kinh nghiệm để dẫn dắt đội ngũ marketing tại Đơn vị Kinh doanh (BU). Vị trí này đóng vai trò quan trọng trong việc cụ thể hóa chiến lược marketing của nhãn hàng, thúc đẩy hiệu suất marketing của đội nhóm, đồng thời là cầu nối hiệu quả với bộ phận Marketing Strategy của tập đoàn.
Báo cáo trực tiếp: BU Head
Báo cáo gián tiếp: Strategic Marketing & Business Partnership Manager
Nhiệm Vụ & Trách Nhiệm Chính
1. Lập Kế hoạch & Thực thi Marketing
- Phân tích sâu sắc nhu cầu khách hàng, thị trường và sản phẩm để xây dựng chiến lược và kế hoạch marketing chi tiết, bám sát kế hoạch tuyển sinh cho BU.
- Dẫn dắt việc triển khai các chiến dịch marketing tích hợp (digital, offline, content, performance, v.v.) đảm bảo đạt được KPI đề ra.
- Tối ưu hóa tỷ lệ chuyển đổi để có được khách hàng tiềm năng chất lượng cao hơn, tăng doanh thu và giảm chi phí chuyển đổi.
- Quản lý ngân sách marketing hiệu quả, tối ưu chi phí và ROI.
2. Phối hợp Dọc & Ngang
- Làm việc trực tiếp với Strategic Marketing & Business Partnership Manager để chuyển giao các yêu cầu chuyên môn đến bộ phận Marketing Strategy HO.
- Phối hợp chặt chẽ với các bộ phận Sales, Customer Service, R&D để đảm bảo sự đồng bộ trong hoạt động kinh doanh và trải nghiệm khách hàng của BU.
- Đảm bảo việc triển khai chiến lược và các hoạt động marketing tuân thủ các guideline, best practices từ bộ phận Marketing Strategy HO và các chuẩn thương hiệu tổng thể.
3. Phân tích Hiệu quả & Cải tiến
- Thường xuyên theo dõi, đo lường và phân tích hiệu quả của các chiến dịch marketing.
- Phát hiện các chỉ số bất thường, điểm nghẽn trong vận hành và đề xuất các giải pháp tối ưu.
- Dẫn dắt các buổi After-Action Review để rút kinh nghiệm và thúc đẩy cải tiến liên tục cho các hoạt động marketing của BU.
4. Quản lý & Phát triển Đội ngũ
- Phân công công việc, giám sát tiến độ và chất lượng công việc của các thành viên trong nhóm marketing.
- Đánh giá hiệu suất cá nhân và xây dựng kế hoạch phát triển cho từng thành viên.
- Mentoring, coaching và tạo điều kiện phát triển chuyên môn cho đội ngũ, giúp họ nâng cao năng lực.
Chỉ số đánh giá (KPI)
- Số lượng MQL
- Tỉ lệ chuyển đổi SQL/MQL","1. Trình độ học vấn:
- Tốt nghiệp đại học chuyên ngành Marketing, Quản trị Kinh doanh, Truyền thông, Kinh tế hoặc các lĩnh vực liên quan.
- Bằng Thạc sĩ (MBA, MSc Marketing) là lợi thế ưu tiên.
2. Kinh nghiệm làm việc:
- Tối thiểu 4-6 năm kinh nghiệm làm marketing, trong đó có ít nhất 2 năm kinh nghiệm ở vị trí leader hoặc quản lý nhóm.
- Có kinh nghiệm ở vai trò điều phối chiến dịch đa kênh, hoặc làm việc tại agency 360.
- Có kinh nghiệm thực chiến mạnh mẽ trong lĩnh vực Digital Marketing, Brand Management, Performance Marketing.
- Có kinh nghiệm làm việc với CRM là một lợi thế.
- Có kinh nghiệm trong lĩnh vực giáo dục là một lợi thế.
3. Kiến thức chuyên môn
- Nắm vững các nguyên tắc marketing tổng thể và chuyên sâu (branding, digital marketing, content, CRM, event, partnership).
- Kiến thức về phân tích dữ liệu marketing và các công cụ liên quan.
4. Kỹ năng chuyên nghiệp bắt buộc
- Kỹ năng lãnh đạo đội nhóm xuất sắc, truyền cảm hứng và phát triển nhân sự.
- Kỹ năng lập kế hoạch, tổ chức và quản lý dự án hiệu quả.
- Khả năng phân tích dữ liệu và ra quyết định dựa trên dữ liệu.
- Kỹ năng giao tiếp, trình bày và thương thuyết tốt với các phòng ban.
- Tiếng Anh: Đọc–viết–giao tiếp ≥ IELTS 6.5 hoặc tương đương (làm việc với tài liệu chuẩn quốc tế).
- Năng lực cá nhân – Tính cách: Tinh thần trách nhiệm cao, chủ động, tư duy giải quyết vấn đề, khả năng làm việc dưới áp lực, và tinh thần hợp tác.",2025-07-07,"Tiếp Thị, Quảng Cáo/Truyền Thông",Giáo dục/Đào Tạo,5,Cử nhân,Không hiển thị,,Trưởng phòng,"Marketing, Market Growth, Marketing Campaign Management, Marketing 360 Process",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Giáo dục/Đào Tạo, Marketing, Market Growth, Marketing Campaign Management, Marketing 360 Process, SAPP Academy, Hà Nội",Tiếp Thị,0,100,40250000.0,34500000.0,46000000.0
Fabric Merchandiser,Perry Ellis International .inc - Vietnam Representative Office,"Tân Bình - HCM, Tan Binh dist, HCMc, Vietnam","• Fabric Procurement:
- Negotiate prices and terms with suppliers.
- Ensure fabric quality and compliance with standards.
• Order Management:
- Prepare and process fabric purchase orders.
- Track fabric orders and ensure timely delivery.
- Manage fabric inventory and report on stock levels.
• Cost Control:
- Monitor fabric costs and identify opportunities for cost reduction.  
- Communication and Collaboration:
- Maintain strong communication with internal teams (e.g., garment team, production) and external stakeholders (e.g., suppliers, US offices) to facilitate smooth operations.
- Provide regular updates on fabric status and potential issues.
• Quality Control:
- Address any quality issues promptly.
- Sampling and Development:
- Assist in developing fabric samples and prototypes.
• Documentation: Maintain accurate records of fabric orders, production schedules, and quality control results.  
• Other Duties: May assist with other merchandising tasks as needed.","• Education: University diploma or equivalent; some college or vocational training in textile or related fields is a plus.
• Experience: Some experience in fabric sourcing/development, procurement, or merchandising is preferred.
• Skills:
- Strong organizational and communication skills.
- Ability to work independently and as part of a team.
- Familiarity with fabric types, properties, and production processes.
- Knowledge of quality control standards.
- Negotiation and problem-solving skills.",2025-07-07,Dệt May/Da Giày,Thời trang/Trang sức,0,Không giới hạn,Không hiển thị,,Nhân viên,"Fabric Merchandising, MS Office, English",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dệt May/Da Giày, Phát Triển Sản Phẩm May Mặc, Thời trang/Trang sức, Fabric Merchandising, MS Office, English, Perry Ellis International .inc - Vietnam Representative Office, Hồ Chí Minh",Phát Triển Sản Phẩm May Mặc,0,100,,,
HR & Admin Executive (Thành Thạo Anh - Trung),Navigos Search's Client,"Hai Phong, Vietnam, Hanoi","Navigos Search's client is urgently seeking for HR & Admin Executive.
This will be the 1st position to join the factory from the beginning.

Recruitment & Talent Acquisition
- Collaborate with department leaders to identify hiring needs and craft sourcing strategies
- Manage full-cycle recruitment from job posting and screening to onboarding
- Build and maintain a candidate pipeline for current and future needs

Administrative Support
- Provide HR-related administrative support during plant setup in Haiphong
- Maintain and ensure compliance of employee records and documentation
- Assist in organizing meetings, orientations, training sessions, and internal events

HR Systems & Policy Management
- Implement and manage internal HR systems to support operational efficiency
- Develop and communicate company policies in line with Vietnamese labor law
- Address employee issues and act as a bridge between staff and leadership
- Support a healthy and compliant working environment

Engagement & Development
- Coordinate employee engagement programs and internal training activities
- Promote a culture of continuous learning and teamwork

Benefits & Compliance
- Administer health, leave, and other employee benefit programs
- Address employee inquiries on benefits and ensure timely communication
- Monitor legal compliance and assist with HR audits or external reporting","- Fluent in both English & Chinese (MUST)
- Bachelor’s degree in Human Resources, Business Administration, or a related field
- Experience in HR operations, ideally within a manufacturing or industrial setting (relevant experience may substitute for a degree)
- Solid knowledge of Vietnam’s labor regulations and human resource standards
- Excellent interpersonal and communication skills
- A people-focused mindset with a proactive, solution-oriented attitude
- Strong organizational skills and the ability to manage multiple tasks effectively",2025-07-07,Nhân Sự/Tuyển Dụng,Sản xuất,4,Cử nhân,1,9:00 - 18:00,Nhân viên,"Chinese proficiency, HR Management, HR Procedures, Labor Law, HR",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Sản xuất, Chinese proficiency, HR Management, HR Procedures, Labor Law, HR, Navigos Search's Client, Hải Phòng",Nhân Sự Tổng Hợp,15,60,,,
Trade Marketing Manager,"Vinataba-Philip Morris Limited, HCMC Branch","11th Floor, The Metropolitan, 273 Dong Khoi Street, D1, HCMC, 11th Floor, The Metropolitan, 273 Dong Khoi Street, D1, HCMC","PURPOSE OF THE JOB
The incumbent collaborates with both Sales and MKT to develop, monitor and assess the effectiveness and efficiency of TMKT programs/Activities for all trade channels with clear learning. Works closely with the Head of Sales to oversee and ensure all the commercial activities are executed following the agreement manners/processes. Responsible for leading and being a primary contact point related to the DTE, Zalo communication, yearly YAP deployment, and PPOSM deployment & payment process.

KEY ACCOUNTABILITIES
• Trade Marketing Strategies and Programs:
To prepare and develop yearly nationwide TM strategies, programs, activities plan for each trade channel, including trade segmentation, retails engagement, POSM implementation in order to enhance brands equity and build VPM position as preferred suppliers at retail level.
• Trade Marketing Budgeting
To propose, review and closely monitor Trade Marketing budget allocation and manage the implementation to ensure cost effective, efficient and well-controlled execution as well as optimal phasing. Manage right outlet segmentation to ensure the implementation of Trade Marketing Programs efficiency and including optimal spend in right type of outlet.
• Reporting Trade Marketing
To regularly track program KPIs, insightful analysis, effective and efficient proposals, follow by speedy execution of initiatives to close the gap. Timely delivery of presentations, support all trade materials, information, etc. to support Cycle Planning Process ie pre-CPM, CPM, yearly Commercial Plan. Ensure all data of Trade Marketing Programs is well-monitored included pre and post the implementation.
• Digital deployment
To work closely with the regional sales leaders to deploy digital communication and evaluate the correlation between the effectiveness of communication and volume performance at the different targeted POS segmentation.
• Relationship Management:
Development of a close working relationship with Marketing team to deliver all planned programs/activities
Development of an effective working relationship with Commercial Area teams to achieve executional excellence.
Other important internal relationship will be with Finance, Procurement, Legal.
To maintain and enhance relationship with retailers for development of programs and plan as well as obtain their value feedbacks.
• Practices and processes management:
To ensure that all programs are reviewed according to related protocols and approvals; comply with PM's Marketing Code, local laws and business conduct policy and other relevant VPM Branch principles and policies. Ensure where possible, all retail programs are tracked via sales systems and proper set up of technical requirements prior to execution; ensure program tracking is in place and reported accordingly.","• Bachelor’s degree in business administration / marketing is preferred
• Minimum 2-3 years of experience in Sales/ Trade Marketing or equivalent function, preferably in an FMCG MNCs
• Possess good understanding of trade need and competitive edge
• Interpersonal and networking skills, Analytical Skills, Creativity
• Good command in written and spoken English
• Strong Presentation & Negotiation skills
• Basic understanding of Planning & Budgeting
• Brands: Brand Framework Application, Market Research Tools Understanding, Agency Managing, Competitor Brand Portfolio Insight
• Consumers: Core Target/Needs and Insights Understanding, Consumer Engagement Optimization, Brand Activation Application, Touch Points Application
• Trade: Customer Insights Application, Supply Chain Application, Channel Strategy, Trade Marketing Application, Key Accounts Application, Inventory Management, Territory Expertise, Coverage/Routing Planning",2025-07-07,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,2,Cử nhân,Không hiển thị,9:00 - 18:00,Trưởng phòng,"Analytical Skills, Budget Management, Budget Management, Interpersonal Skills, Presentation Skills, Trade Marketing",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Thương Mại, Hàng tiêu dùng, Analytical Skills, Budget Management, Budget Management, Interpersonal Skills, Presentation Skills, Trade Marketing, Vinataba-Philip Morris Limited, HCMC Branch, Hồ Chí Minh",Tiếp Thị Thương Mại,0,100,,,
MEP Design Engineer (HVAC) - Urgent,Navigos Search's Client,"Hanoi, Hà Nội, Việt Nam, Hanoi","Navigos Search's client, FDI general contractor, is looking for MEP Design Engineer (HVAC) with main duties as below:
- Create concept drawings to send to contractors for bidding, find Value Engineering items.
- Check drawings and contractor's quotes.
- When winning the bid: conduct the permitting phase, establish the drawing design schedule and control the progress and quality of the drawings.
- Work with parties such as contractors, consultants to complete the permitting process (need communication skills, management, knowledge and understanding of VN standards, NFPA, IEC...).
- Manage contractors on progress and techniques for forcon documents (Need in-depth knowledge of electrical, ELV, combine, Revit, Naviswork, ACC..)
- Check and approve shop drawings, materials....
- Participate in weekly meetings to coordinate departments at the construction site.
- Participate in inspection and acceptance of works.","- Major: Mechanical or Thermal refrigeration engineering degree (from university)
- Min 4 years in MEP design at mechanical HVAC position.; Calculate and design by themselves the least 3 projects with water cooling chiller system.
Priority candidate with:
- Experience for factory, storage, mall, high building.
- English communication",2025-07-07,Thiết Kế,Kỹ thuật xây dựng/Cơ sở hạ tầng,4,Cử nhân,Không hiển thị,,Nhân viên,"MEP Design, Design, English",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Thiết Kế, Thiết Kế Công Nghiệp/Kỹ Thuật, Kỹ thuật xây dựng/Cơ sở hạ tầng, MEP Design, Design, English, Navigos Search's Client, Hà Nội",Thiết Kế Công Nghiệp/Kỹ Thuật,0,100,,,
Senior Admin Officer (Accounting / Trade Operations / HR),Customparts Vina,"Văn phòng CEO Tower, khu vực Mỹ Đình, Hà Nội","Position Summary
We are looking for a highly experienced and proactive Senior Admin Officer who will be responsible for managing accounting operations, trade logistics coordination, and HR administration. This is a key role in a growing organization and requires strong communication skills, attention to detail, and the ability to manage multiple responsibilities.
Key Responsibilities
• Manage day-to-day accounting tasks including bookkeeping, monthly reports, tax declarations, and liaising with external accounting firms
• Handle trade operation processes, including communication with forwarding companies, customs documentation, and shipment coordination
• Support HR functions such as employee onboarding, labor contracts, payroll preparation, and compliance with Vietnamese labor regulations
• Collaborate with Korean HQ and external partners in English (Korean language proficiency is a strong plus)
• Provide general administrative support and assist in cross-functional business tasks as needed","• Minimum 7 years of relevant work experience in accounting, trade, or HR administration
• Prior experience working with or for Korean companies is strongly preferred
• Proficiency in English (both spoken and written) is required
• Korean language ability is a strong advantage
• Strong organizational skills, detail-oriented, and able to work independently",2025-07-07,Ngân Hàng & Dịch Vụ Tài Chính,Tài Chính,7,Không giới hạn,1,08:00 - 17:00,Nhân viên,"Accounting, Communication, HR Admin, Organizational skills, Trading Operation",Bất kỳ,Người Việt Nam,Nữ,Thứ 2  đến Thứ 7,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Quản Lý Quan Hệ Khách Hàng, Tài Chính, Accounting, Communication, HR Admin, Organizational skills, Trading Operation, Customparts Vina, Hà Nội",Quản Lý Quan Hệ Khách Hàng,25,38,23000000.0,11500000.0,34500000.0
Giám Sát Sản Xuất - Manufacturing Leader,Navigos Search,"Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam, Khu công nghiệp Bàu Xéo, Xã Đồi 61, Đường số 1, Khu Công Nghiệp Chà Là, Ấp Bình Linh, Xã Chà Là, Hanoi / HCMC","1. MỤC TIÊU CHÍNH:
 • Quản lý hoạt động sản xuất với trọng tâm là kỹ thuật, chất lượng và cải tiến.
 • Phối hợp cùng các bộ phận Kỹ thuật, IE, QA để tối ưu hóa hiệu suất sản xuất.
2. TRÁCH NHIỆM CHI TIẾT:
 1. Xử lý sự cố kỹ thuật:
 Phân tích và khắc phục các lỗi phát sinh trong quá trình sản xuất hoặc khi sản phẩm được đưa vào sử dụng, xuất
 phát từ thiết kế, vật liệu hoặc quy trình.
 2. Điều tra nguyên nhân vận hành bất thường:
 Xác định nguyên nhân gốc rễ của các vấn đề như lãng phí vật tư, tắc nghẽn quy trình, chênh lệch định mức; từ đó
 đề xuất giải pháp thực tế.
 3. Cải tiến quy trình sản xuất:
 Chủ động phát hiện cơ hội cải tiến để nâng cao chất lượng sản phẩm, tối ưu chi phí và tăng năng suất.
 4. Áp dụng phương pháp Lean – Kaizen:
 Thực hiện cải tiến liên tục nhằm giảm lãng phí, tăng độ ổn định và hiệu quả sản xuất.
 5. Hỗ trợ kỹ thuật tại hiện trường:
 Là đầu mối hỗ trợ chuyên môn kỹ thuật cho đội ngũ sản xuất khi phát sinh vấn đề thực tế trên chuyền.
 6. Thiết lập hệ thống quản lý:
 Xây dựng, duy trì và giám sát việc thực hiện các hệ thống, quy trình, chính sách sản xuất thông qua các cấp trung
 gian như Quản đốc, Trưởng ca.
 7. Chịu trách nhiệm về hiệu suất và kỷ luật toàn xưởng:
 Đảm bảo toàn bộ hoạt động sản xuất đạt sản lượng đúng tiến độ, đúng chất lượng và tuân thủ các quy định về an
 toàn, kỷ luật lao động.","• Trình độ học vấn: Cao đẳng trở lên (ưu tiên ngành kỹ thuật hoặc quản lý công nghiệp) 
• Kinh nghiệm: Tối thiểu 10 năm làm việc trong môi trường sản xuất, trong đó có kinh nghiệm quản lý cấp giám sát trở lên, Lĩnh vực sản xuất giày 
• Ngoại ngữ: 
 • Tiếng Anh giao tiếp tốt trong môi trường làm việc chuyên môn 
 • Tiếng Trung lưu loát để phối hợp công việc với quản lý Đài Loan 
• Kỹ năng bắt buộc: 
 • Kỹ năng phân tích, giải quyết vấn đề kỹ thuật 
 • Kiến thức về Lean, Kaizen, hệ thống sản xuất 
 • Khả năng lãnh đạo, truyền đạt và làm việc nhóm tốt",2025-07-07,Sản Xuất >,Sản xuất,10,Trung cấp,Không hiển thị,08:00 - 17:00,Trưởng phòng,,Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 7,Toàn thời gian,"Sản Xuất, Sản xuất, Navigos Search, Hồ Chí Minh, Đồng Nai, Tây Ninh",,0,100,26450000.0,18400000.0,34500000.0
