Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
"R&D Specialist, UV & Waterborne Coatings",AkzoNobel Vietnam,"Amata, Khu Công Nghiệp Amata, Long Bình, Thành phố Biên Hòa, Đồng Nai, 12th Floor, Vincom Dong Khoi, 72 Le Thanh Ton St, District 1, HCMC","Products: Waterborne & UV Coatings (Wood Coatings)

Work location: AkzoNobel Vietnam - 107 Amata, Amata IZ, Bien Hoa (shuttle bus service is provided)

Main objectives:
• Drive and execute RD&I activities in Wood Coatings, focusing on both product development and lab operations to support AkzoNobel Vietnam’s innovation roadmap and strategic business goals.
• Lead formulation and modification projects on WB and UV products, ensuring effective execution of lab work aligned with sustainability performance, and cost targets.
• Develop full waterborne coatings system for SEA.
• Develop waterborne and UV curing coatings systems for OEM customers.
• Perform and oversee comprehensive lab testing and product evaluation to ensure quality, compliance, and customer satisfaction.
• Collaborate closely with Technical Service and Sales teams to provide expert support during customer visits and resolve product-related issues efficiently.
• Take ownership of rework and troubleshooting for WB and UV wood coatings and contribute to continuous product improvement.
• Support scale-up and first batch production, ensuring smooth technology transfer and product consistency, particularly for key customer projects.
• Proactively contribute to knowledge sharing, best practices, and continuous improvement within the RD&I team.

Key responsibilities:
• To ensure that product developed comply with the requirements of MOC and HC materials
• Raw material evaluation
• New raw material introduction making sure checking on slate , MOC & PSRA
• Customer service and trouble shooting
• To perform the analytical work with the Fourier Transform InfraRed Machine (FTIR), Gas Chromatography (GC), Moisture Analyzer (MA), X-Ray Flourescence (XRF), Taber Abraser, Centrifugue, Mar Tester, UV machines and other equipments be required
• To monitor in production the making of the first batch of the new formulation
• To prepare the Product Data Sheet and generate Material Safety Data Sheet (from Web Application) of existing or new products
• To work on VE in WB and WB products
• To implement 5S in Woodlab
• To meet with suppliers to look for new raw material or substitute.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Sản Xuất,Hoá chất/Hoá sinh,8.0,Cử nhân,1,08:00 - 16:30,Trưởng phòng,"Chemical Formulation, Coatings, Paint Coating, Problem Solving",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Sản Xuất, Nghiên Cứu & Phát Triển, Hoá chất/Hoá sinh, Chemical Formulation, Coatings, Paint Coating, Problem Solving, AkzoNobel Vietnam, Đồng Nai",Nghiên Cứu & Phát Triển,0,100,,,
Personal Assistant (Exellent in English),Công Ty TNHH C&f Outsourcing,"Khu Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Việt Nam, Phòng D1, tầng 14, Số 15 Nguyễn Lương Bằng, Phường Tân Phú, Quận 7","*Working hour: 40 hours/week, 10.30am to 7.30pm, Monday to Friday

We are looking for a competent Personal Assistant to provide personalized secretarial and administrative support in a well-organized and timely manner. You will work on a one-to -one basis on a variety of tasks related to executive’s working life and communication with below duties:

*Personal Assistant
- Help General Manager ( also Sales Director) manage and prioritize his time by providing an efficient
and responsive, organizational and logistical service;
- Acting as the point contact between the manager and other departments;
- Supervises, assists and reviews the work for General Manager;
- Screening telephone calls and handling enquiries;

*Sales Support
- Investigate and solve new and existing customers' problems, communicate
courteously with foreign customers by phone / email;
- Answer / write emails and respond to customer requests; ensure highly
qualified customer service to clients;",,2026-01-07,Hành Chính Văn Phòng,Tài Chính,0.0,,,,Nhân viên,"Sales Support, Customer Handling, Office Administration, Sales Administration",Tiếng Anh,Không hiển thị,,,,"Hành Chính Văn Phòng, Trợ Lý Kinh Doanh, Tài Chính, Sales Support, Customer Handling, Office Administration, Sales Administration, Công Ty TNHH C&f Outsourcing, Hồ Chí Minh",Trợ Lý Kinh Doanh,0,100,14375000.0,13800000.0,14950000.0
Continuous Improvement Lead,Avery Dennison Vietnam,"Long Hau IP, Can Giuoc, Long An Province, Nhà Bè, Ho Chi Minh City, Vietnam, Lot E.01, Trung Tam Road, Long Hau IP, Nha Be","ABOUT YOUR ROLE:
Provide supervision and implement all production activities following Avery Dennison’s Corporate Standard towards safety in order to produce high quality products to satisfy customer’s demand on products quality with lowest price and shortest delivery time.

YOUR RESPONSIBILITIES WILL INCLUDE:

- Lead and Facilitate CI Initiatives: Champion and lead key projects and Kaizen events to drive improvements in safety, quality, delivery, and cost.
- Develop a CI Culture: Train, coach, and mentor team members on CI principles and tools (e.g., 5S, Value Stream Mapping, Root Cause Analysis, Standard Work) to empower them to identify and solve problems.
- Process Analysis & Optimization: Analyze production workflows to identify bottlenecks, inefficiencies, and waste. Develop and implement data-driven solutions and action plans.
- Track & Report Progress: Develop and maintain metrics (KPIs) to measure process performance and the impact of improvement projects. Report on progress to leadership and stakeholders.
- Champion Best Practices: Drive the standardization of processes and ensure best practices are implemented and sustained across shifts and teams.
- Cross-Functional Collaboration: Work closely with Production, Quality, Engineering, and other departments to align on improvement priorities and ensure successful project implementation.
- Promote Problem-Solving: Facilitate root cause analysis sessions and guide teams in developing effective and sustainable corrective and preventive actions.
- Drive Engagement: Foster an environment where all employees are actively engaged in identifying and implementing improvements in their daily work.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Sản Xuất,Bao bì/In ấn/Dán nhãn,2.0,Không giới hạn,Không hiển thị,,Nhân viên,"Lean Manufacturing, Six Sigma, Continuous Improvement, Production Analysis, Quality Analysis",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Bao bì/In ấn/Dán nhãn, Lean Manufacturing, Six Sigma, Continuous Improvement, Production Analysis, Quality Analysis, Avery Dennison Vietnam, Long An, Hồ Chí Minh",Hoạch Định & Quản Lý Sản Xuất,0,100,,,
Payroll Coordinator,BAT Vietnam,"Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh., Phòng 18.02, tầng 18, Tòa nhà The Hallmark, Số 15, đường Trần Bạch Đằng, phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","SENIORITY LEVEL: Experienced Non-Management Level
FUNCTION: HR
SALARY RANGE: Competitive market salary + Flexibility
LOCATION: Ho Chi Minh City, Vietnam
CONTRACT TYPE: Permanent

ROLE PURPOSE
• This Role is a centralized resource to facilitate payroll function alongside Third Party Provider; and manage HR systems’ data administration to increase the efficiency and sustainability of the HR department.
• This Role works closely with cross functions and cross entities to ensure Joiner-Mover-Leaver processes compliance and employee administrative services are addressed in an efficient and confidential manner.

WHAT YOU WILL BE ACCOUNTABLE FOR
1. Payroll & Compliance:
• Executes the payroll cycle ensuring all processes and controls are completed on time and resource is planned accordingly. Rectifying errors as they occur and escalating if appropriate.
• Resolves complex queries (Payroll, Social Insurance, PIT) which involve a detailed explanation of payroll calculations and or related legislation and validation of payroll calculations.
• Executes annual processes, e.g. pay and bonus cycle, PIT Finalization, policy/process review, and oversee the reconciliation of payroll costing.
• Works closely with Finance on cost reporting exercises and resolve issues identified within agreed deadlines to ensure complete reconciliations and effective cost management.
• Ensure comprehensive support for all data provision and reconciliation during internal and external audit exercises, demonstrating a commitment to accuracy, transparency, and regulatory compliance.
• Acts act compliance gatekeeper within the JML processes, responsible for monitoring, and ensuring adherence to all relevant regulatory requirements and company policies.
• Works closely with HRBPs and HR Services team to deliver Total Rewards strategy, policy review, process enhancement and other ad-hoc project.

2. Data Management
• Employee Admin & Master Data Management (MDM): Collaborate with Shared Service Hub team to ensure all employee administration actions/processes are executed on system, on basis of HR service desk.
• Delivers data management services to meet established targets through continuous evaluation, quality assurance and focused improvement efforts.
• Maintains high-quality data that underpins HR decision-making and facilitates smooth workforce management strategies across countries.
• Delivers the regular HR data reports and data maintenance for internal systems/applications.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Nhân Sự/Tuyển Dụng,Hàng tiêu dùng,2.0,Không giới hạn,Không hiển thị,,Nhân viên,"Payroll, Excel, Data Management, Coordinating, C&B",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Hàng tiêu dùng, Payroll, Excel, Data Management, Coordinating, C&B, BAT Vietnam, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100,,,
Executive Customer Care (Trainer),"DKSH Vietnam Co., Ltd.","Viettel Complex Building, 285 Cach Mang Thang Tam, Ward 12, District 10, Ho Chi Minh City., 5th Floor, Viettel Complex Tower, 285 Cach Mang Thang Tam Street, Ward 12, District 10, Ho Chi Minh City, Vietnam","- Đào tạo và phát triển kỹ năng chăm sóc khách hàng: quy trình, giao tiếp, xử lý tình huống.
- Thiết kế phương pháp học nhanh – trực quan – tương tác, phù hợp Gen Z
Thiết kế & phát triển chương trình đào tạo
- Xây dựng và liên tục cập nhật giáo trình, tài liệu đào tạo (onboarding, kỹ năng mềm, quy trình mới…).
- Tổ chức đào tạo: micro-learning, video mô phỏng, quiz, workshop, role-play.
- Điều chỉnh nội dung phù hợp phong cách học của Gen Z: đa phương tiện, ngắn gọn, thẳng vấn đề, ví dụ thực tế
Tổ chức và triển khai đào tạo
- Trực tiếp đào tạo cho nhân viên mới và nhân viên đang vận hành.
- Sử dụng công cụ hỗ trợ đào tạo: trình chiếu, e-learning, mini game tương tác, case study, role-play, coaching 1:1.
- Theo dõi tiến độ học, kiểm tra đánh giá kiến thức sau đào tạo
Coaching & hỗ trợ sau đào tạo
- Hỗ trợ nhân viên ứng dụng kiến thức vào thực tế công việc.
- Coaching theo từng trường hợp: tình huống khó, kỹ năng giao tiếp yếu, tinh thần phục vụ chưa phù hợp…
- Thu thập feedback của Gen Z để cải thiện chương trình.
- Đề xuất giải pháp nâng cao chất lượng đào tạo & trải nghiệm nhân viên (employee experience).",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Giáo Dục,Dịch vụ Y tế/Chăm sóc sức khỏe,2.0,Cao đẳng,Không hiển thị,,Nhân viên,"Trainer, Giảng Dạy, Chăm Sóc Khách Hàng, Chăm Sóc Sức Khỏe, Training Skills",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Giáo Dục, Giảng Dạy/Đào Tạo, Dịch vụ Y tế/Chăm sóc sức khỏe, Trainer, Giảng Dạy, Chăm Sóc Khách Hàng, Chăm Sóc Sức Khỏe, Training Skills, DKSH Vietnam Co., Ltd., Hồ Chí Minh",Giảng Dạy/Đào Tạo,0,100,,,
NHÂN VIÊN GIAO NHẬN XNK (Ops + điều độ ),Công Ty TNHH Dịch Vụ Xuất Nhập Khẩu Phúc Bảo,"50 Đường Lâm Văn Bền, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam, Số 25/9A Đường số 3, Khu phố Phước Hiệp, Phường Trường Thạnh, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","• OPS lấy và tiếp nhận chứng từ từ khách hàng; kiểm tra, đối chiếu hồ sơ lô hàng khi nhận được, và các việc liên quan.
• Thực hiện và theo dõi thủ tục kiểm dịch, kiểm tra chất lượng, giám định theo yêu cầu từng lô hàng.
• Theo dõi lịch tàu, tình trạng lô hàng và xử lý thông quan.
• Điều phối giao nhận hàng container và hàng xá: phối hợp cảng, kho, đội xe/sà lan, khách hàng.
• Theo dõi, kiểm soát và tổng hợp chi phí phát sinh (phí cảng, hãng tàu, lưu bãi, vận chuyển…) cho đến khi hoàn tất lô hàng.
• Thực hiện đối chiếu, thanh toán chi phí với các bên liên quan.
• Báo cáo công việc hằng ngày/hằng tuần, xử lý phát sinh trong quá trình làm hàng.
• Thực hiện các công việc khác theo phân công của cấp trên.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hậu cần/Giao nhận,1.0,Không giới hạn,1,08:00 - 17:30,Nhân viên,"Kỹ năng phối hợp, Kỹ năng phối hợp, Quản Lý Thời Gian, Tin Học Văn Phòng, Xử Lý Công Việc, Xử Lý Tình Huống",Bất kỳ,Không giới hạn,Nam,Thứ 2  đến Thứ 7,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Hậu cần/Giao nhận, Kỹ năng phối hợp, Kỹ năng phối hợp, Quản Lý Thời Gian, Tin Học Văn Phòng, Xử Lý Công Việc, Xử Lý Tình Huống, Công Ty TNHH Dịch Vụ Xuất Nhập Khẩu Phúc Bảo, Hồ Chí Minh",Xuất Nhập Khẩu & Thủ Tục Hải Quan,22,29,,,
Sales Executive,Navigos Search,"Vietnam, Ba Ria-Vung Tau, Hanoi / HCMC","Key Responsibilities
 • Develop and expand Chinese-speaking customer accounts in Vietnam, primarily in Ho Chi Minh City, Dong Nai, and Binh Duong.
 • Maintain and strengthen relationships with existing customers to ensure long-term cooperation and customer satisfaction.
 • Identify new business opportunities, conduct client visits, and promote company products and solutions.
 • Handle sales inquiries, quotations, order follow-ups, and contract-related coordination.
 • Coordinate with internal teams (production, R&D, quality, and logistics) to ensure smooth order fulfillment.
 • Monitor market trends, customer needs, and competitor activities within the footwear and sportswear supply chain.
 • Prepare sales reports, forecasts, and other related documentation as required.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Kinh Doanh,Sản xuất,1.0,,,,Nhân viên,"Sales experience, Chinese Speaking, Communication Skills, Negotiation Skills, Relationship Management",Tiếng Trung Quốc,Người Việt Nam,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Sản xuất, Sales experience, Chinese Speaking, Communication Skills, Negotiation Skills, Relationship Management, Navigos Search, Bà Rịa - Vũng Tàu",Bán Hàng/Phát Triển Kinh Doanh,0,100,,,
Senior 3D Generalist Artist (Mobile Games),LIHUHU GAMES,"KĐT Sala, Phường An Lợi Đông, TP. Thủ Đức, Tp. Hồ Chí Minh, B0017 Toà Tháp Sarica B2, số 6 đường D9, phường An Lợi Đông, Thủ Đức, Hồ Chí Minh, Việt Nam","**Tổng quan công việc**
Với vai trò 3D Artist tại Lihuhu, bạn sẽ chịu trách nhiệm thiết kế và hoàn thiện 3D assets chất lượng cao nhằm đảm bảo hình ảnh hấp dẫn, sống động và phù hợp với chủ đề của từng tựa game. Bạn sẽ phối hợp chặt chẽ với các thành viên trong team sản phẩm như Product Owner (PO), Game Designer (GD), Game Developer (Dev) và 2D Artist để đảm bảo thiết kế thống nhất với định hướng thẩm mỹ chung và yêu cầu sản phẩm nhằm mang lại trải nghiệm tốt nhất cho người chơi.

**Mô tả công việc**
• Độc lập triển khai trọn vẹn một quy trình thiết kế từ nhận yêu cầu, lên ý tưởng, triển khai, đến hoàn thiện thành phẩm với tiêu chuẩn chất lượng cao, đảm bảo đồng bộ phong cách thiết kế theo tiêu chuẩn dự án/dòng game.

• Thiết kế và hoàn thiện 3D assets.
• Chuẩn bị asset cho animation khi cần: thực hiện rigging/skinning tối ưu để chuyển động mượt, tự nhiên và ổn định trong Unity.
• Chủ động tối ưu 3D assests trên các thiết bị: quản lý polycount, texture budget, material/shader setup nhằm giữ visual đẹp nhưng vẫn đảm bảo FPS.
• Phối hợp chặt chẽ với PO/GD/Dev (và Animator/VFX khi cần) để tích hợp asset vào gameplay, tiếp nhận feedback và điều chỉnh nhanh.
• Đề xuất và triển khai các cải tiến về pipeline/guideline/template để tối ưu tốc độ sản xuất, giảm lỗi kỹ thuật và hạn chế rework.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Công Nghệ Thông Tin/Viễn Thông,Phần Mềm CNTT/Dịch vụ Phần mềm,3.0,Không giới hạn,Không hiển thị,09:00 - 16:00,Nhân viên,"Texturing, Lighting Design, Unity Asset Setup, 3D Software, 3D Design",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, UX/UI Design, Phần Mềm CNTT/Dịch vụ Phần mềm, Texturing, Lighting Design, Unity Asset Setup, 3D Software, 3D Design, LIHUHU GAMES, Hồ Chí Minh",UX/UI Design,0,100,,,
(Beverage Company/Dark Market) Licensing & Compliance Legal Officer,Navigos Search's Client,"Hà Nội, Hanoi, Vietnam, Hanoi","Key Responsibilities
• Manage and oversee all licenses and regulatory approvals related to the company’s operations.
• Ensure full compliance with Vietnamese laws applicable to conditional business sectors.
• Draft, review, and negotiate commercial contracts, including sales, distribution, and internal agreements.
• Act as the primary legal contact for government authorities and regulatory bodies.
• Monitor legal updates and ensure timely regulatory reporting (monthly, quarterly, yearly).
• Support corporate governance matters, including internal approvals involving Board and investors.
• Review marketing and communication materials to ensure regulatory compliance.
• Provide general legal and administrative support in a startup environment.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Pháp Lý,Tài Chính,5.0,Cử nhân,1,9:00 - 18:00,Nhân viên,"Compliance, Contract Negotiation, English Fluency, Software Licensing Management, In-House Legal Experience",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Pháp Lý, Luật Lao động/Hưu Trí, Tài Chính, Compliance, Contract Negotiation, English Fluency, Software Licensing Management, In-House Legal Experience, Navigos Search's Client, Hà Nội",Luật Lao động/Hưu Trí,0,100,35000000.0,35000000.0,35000000.0
Lễ Tân - Receptionist - Khối Hành Chính (HO25.555),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,"Số 18 phố Lê Văn Lương, phường Yên Hòa, Hà Nội, 19th – MB Building, No. 18 Le Van Luong Street, Yen Hoa Ward, Hanoi City","• Chuẩn bị trà bánh theo số lượng học viên tham dự, đảm bảo iêu chuẩn vệ sinh, định mức chi phí của ngân hàng
• Chuẩn bị đầy đủ văn phòng phẩm Học viên và Giảng viên trước giờ lên lớp
• Sắp xếp bàn ghế theo sơ đồ đào tạo phù hợp với yêu cầu của từng loại hình lớp học
• Trực tiếp vận hành và hỗ trợ kỹ thuật các thiết bị trình chiếu (máy chiếu, màn hình LED, tivi), hệ thống âm thanh (micrô, loa) và hệ thống ánh sáng trong suốt thời gian diễn ra lớp học.
• Thực hiện kiểm kê, bảo trì bảo dưỡng máy móc trang thiết bị phục vụ hoạt động đào tạo định kỳ",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-07,Hành Chính Văn Phòng,Ngân hàng,0.0,,,,Nhân viên,"Hành Chính, Lễ Tân, Lễ Tân Hành Chính, Reception Management, Tài Chính Ngân Hàng",Bất kỳ,Không hiển thị,,,,"Hành Chính Văn Phòng, Lễ Tân/Tiếp Tân, Ngân hàng, Hành Chính, Lễ Tân, Lễ Tân Hành Chính, Reception Management, Tài Chính Ngân Hàng, Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB, Hà Nội",Lễ Tân/Tiếp Tân,0,100,,,
