Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Project Coordinator,Nam&son BV,"Hamlet 1B, An Phu Ward, Thuan An City, Binh Duong Province, Viet Nam.","Nam&Son is a European company - headquarter based in Belgium. We specialise in trading timber and furniture under a network of several factories and companies in Binh Duong.
(1) We export TIMBER from international suppliers to Vietnam
(2) We export FURNITURE (produced in Vietnam) to the UK/ US
(3) Currently, we are developing the Selling on Amazon and Wayfair of furniture and we look for a project officer who can manage and follow up the administrative work of Selling on Amazon and Wayfair.
Work responsibilities include:
- Monitoring production and shipping.
- Monitoring production quality from wood to finished products, tracking output product quality, and reporting any quality-related issues (if any).
- Tracking documentation and handling quality complaints (if any).
- Coordinating with operational teams for advertising, photography, software, etc.

Công ty Nam&Son - trụ sở tại Vương Quốc Bỉ, là công ty trực thuộc công ty TNHH Giang Minh, đã hoạt động trong lĩnh vực gỗ trong khoảng năm năm trở lại đây. Do nhu cầu thị trường, Nam&Son đang hướng tới phân khúc người tiêu dùng chính B2C (Amazon và Wayfair). Nam&Son cần tìm người đồng hành tại Văn phòng Việt Nam.
Trách nhiệm công việc bao gồm:
- Theo dõi việc sản xuất và ship hàng.
- Theo dõi chất lượng sản xuất từ gỗ qua thành phẩm, theo dõi chất lượng sản phẩm đầu ra và báo cáo nguyên nhân ảnh hưởng chất lượng (nếu có).
- Theo dõi về chứng từ và khiếu nại về chất lượng (nếu có).
- Phối hợp các nhóm tác nghiệp cho khâu quảng cáo, chụp ảnh, phần mềm…",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-18,Công Nghệ Thông Tin/Viễn Thông,Nội thất/Gỗ,0.0,Cử nhân,Không hiển thị,,Nhân viên,"Project Coordination, Admin Task, Project Management, Quản Lý Dự Án, Điều Phối Dự Án",Bất kỳ,Không giới hạn,Bất kỳ,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Trị Cơ Sở Dữ Liệu, Nội thất/Gỗ, Project Coordination, Admin Task, Project Management, Quản Lý Dự Án, Điều Phối Dự Án, Nam&son BV, Bình Dương",Quản Trị Cơ Sở Dữ Liệu,21,60,17250000.0,11500000.0,23000000.0
Senior Business Development / IT Sales Manager (Field),B1 Smart Solutions,"Đ. B2, An Lợi Đông, Thủ Đức,, Đ. B2, An Lợi Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","B1 Smart Solutions & Nextcore Pte. Ltd. đang mở rộng hoạt động tại Việt Nam và tìm kiếm những ứng viên nhiệt huyết, mong muốn phát triển nhanh chóng và sẵn sàng đồng hành cùng công ty trong giai đoạn tăng trưởng.
Vị trí tuyển dụng:
*Hai (02) Nhân viên Kinh doanh (Toàn thời gian) 12-55tr.
* Hai (02) Thực tập sinh Sales & Business Development (Có lương) 5-10tr.
Ứng tuyển bằng cách gửi email:",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-18,Kinh Doanh,Phần Mềm CNTT/Dịch vụ Phần mềm,2.0,,,,Trưởng phòng,"Business Networking, IT Hardware, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Sales & Outreach, Sales & Partnership Management",Tiếng Anh,Người Việt Nam,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Phần Mềm CNTT/Dịch vụ Phần mềm, Business Networking, IT Hardware, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Sales & Outreach, Sales & Partnership Management, B1 Smart Solutions, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100,33500000.0,12000000.0,55000000.0
HR Manager (English Fluent),ITECHWX COMPANY LIMITED,"12th Floor, Opal Tower, 92 Nguyen Huu Canh St., Thanh My Tay Ward, Ho Chi Minh City, Vietnam, 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","1. HR Strategy & Leadership
• Develop and execute HR strategies aligned with company goals and culture.
• Provide strategic counsel to management on workforce planning, employee engagement and talent retention.
• Act as a key advisor in leadership discussions regarding organizational development and structure.

2. Employee Relations & Compliance
• Ensure full compliance with Vietnamese labor laws and company policies.
• Manage employee relations, including conflict resolution, disciplinary actions, and workplace communication.
• Build effective partnerships with labor authorities and external agencies.
• Regularly review and update HR policies, procedures, and documentation.

3. Compensation, Benefits & HR Systems
• Oversee compensation structure, benefits programs, and payroll coordination to ensure market competitiveness and internal equity.
• Manage HR data systems and analytics for headcount, turnover, and performance tracking.
• Use insights from HR metrics to propose data-driven HR solutions and improvements.

4. Talent Performance & Development
• Lead and manage the performance management framework to ensure fair and consistent evaluation across teams.
• Partner with department heads to set performance standards and KPIs aligned with business objectives.
• Provide guidance to managers on performance reviews, feedback, and improvement plans.
• Analyze performance data to identify trends, strengths, and development needs across the organization.
• Oversee Learning & Development initiatives to address identified capability gaps, including training needs assessment, learning program design, and effectiveness evaluation.
• Foster a culture of continuous learning and growth by implementing relevant L&D programs aligned with company strategy.

5. Employee Engagement & Culture
• Lead initiatives to enhance employee satisfaction, well-being, and retention.
• Collaborate cross-functionally to embed company values and culture into daily operations.
• Partner with the Employer Branding and Recruitment teams to strengthen employee experience and internal communication.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-18,Nhân Sự/Tuyển Dụng,Phần Mềm CNTT/Dịch vụ Phần mềm,3.0,Cử nhân,1,09:00 - 18:00,Trưởng phòng,"Employee Relation, HR Strategy, Performance Management, Labor Law Compliance, Learning And Development",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Phần Mềm CNTT/Dịch vụ Phần mềm, Employee Relation, HR Strategy, Performance Management, Labor Law Compliance, Learning And Development, ITECHWX COMPANY LIMITED, Hồ Chí Minh",Nhân Sự Tổng Hợp,27,45,,,
Business HR Partner,Intel Products Vietnam,"Lô I2, Đường D1, Khu Công Nghệ Cao, Tăng Nhơn Phú, Thành phố Hồ Chí Minh, Viet Nam, Lot I2, Road D1, Saigon Hi-Tech Park, District 9, Ho Chi Minh City","• Exhibits credible domain expertise, understands aligned business group priorities, and effectively delivers on the HR operating plan.
• Provides strategic counsel to managers and employees around talent factors related to successful execution of the business strategy.
• Collaborates with HR Centers of Excellence (COE) and other partners to implement HR solutions that address business needs and deliver on business imperatives.
• Conducts data analysis for the business to support the implementation of HR programs, processes and services aligned to talent, performance and compensation, organization design, assessments and talent planning and employee relations.
• Creates organizational scorecards comprised of talent supply and demand, staffing metrics, market insights, demographics, and retention using the standard data analytics tools and resources.
• Encourages positive employee relations by using sensing tools, engaging directly with employees, and monitoring organizational health.
• Provides advice and counsel to managers and employees on performance related issues, including identifying key talent, organizational planning, recognition and rewards, attendance/performance issues, performance improvement and terminations, employee relations issues, and corporate people movement.
• Guides and influences managers on key organizational and management concerns.
• Acts as a steward of corporate HR practices, guidelines, and policies.
• Role models Intel culture and values creating a work environment in which people treat each other with respect and dignity, regardless of their roles, responsibilities, or differences.
• Holds accountability for the execution of standardsbased activities across the talent lifecycle and partners with HR COEs to drive effective delivery of highquality standardized HR solutions.
• Prepares leaders for talent review discussions and facilitates quarterly talent checkin meetings to ensure the business follows through on talent commitments and strategies.
• Manages the talent pools at the business level and plays an active role in the recruitment of priority talent, influencing selection processes that encourage diversity of candidates, geographic workforce, and use of best hiring practices to attract talent.
• Uses business insights and data to understand the health of the organization and the resulting talent implications.
• Deploys interventions in partnership with the COEs to resolve business challenges.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2025-12-18,Nhân Sự/Tuyển Dụng,Sản xuất,,Không giới hạn,Không hiển thị,,Nhân viên,"HRBP, Talent Management, Employee Engagement, Performance Management",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Quản Trị Hiệu Suất & Sự Nghiệp, Sản xuất, HRBP, Talent Management, Employee Engagement, Performance Management, Intel Products Vietnam, Hồ Chí Minh",Quản Trị Hiệu Suất & Sự Nghiệp,0,100,,,
Indirect Purchasing Executive,"VPĐD Besins Healthcare (Thailand) Co., Ltd Tại TP.HCM","14th Floor, TTC Office Building, No. 253 Hoang Van Thu Street, Tan Son Hoa Ward, Ho Chi Minh City., 14th-Fl, TTC Building, 253 Hoang Van Thu St. Tan Binh Dis. Ho Chi Minh City, Vietnam","Indirect Procurement Operations
• Execute approved procurement plans such as: source, evaluate, and negotiate with suppliers for indirect categories, including but not limited to categories:
- Marketing materials and services
- Event agencies
- Restaurants and hotels
- Transportation
- Inbound / Outbound agency services
- Office supplies and equipment
- Facilities and maintenance services
- IT equipment and software licenses
• Manage the end-to-end purchasing process: market sourcing, supplier comparison, negotiation, PO/contract process & review, order follow-up, and service delivery confirmation.

Supplier Management
• Identify, evaluate, and propose onboarding of suppliers that meet requirements related to cost, quality, compliance, and service standards.
• Maintain and regularly update supplier master data, contracts, and supporting documentation.",,2025-12-18,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Dịch vụ Y tế/Chăm sóc sức khỏe,2.0,,,,Nhân viên,"Accounting System, Administration, Analytical Thinking, Communication Skills, Supplier Management",Bất kỳ,Không hiển thị,,,,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Dịch vụ Y tế/Chăm sóc sức khỏe, Accounting System, Administration, Analytical Thinking, Communication Skills, Supplier Management, VPĐD Besins Healthcare (Thailand) Co., Ltd Tại TP.HCM, Hồ Chí Minh",Thu Mua & Quản Trị Hàng Tồn Kho,0,100,,,
[Wellness] Tổng Giám Đốc,Công Ty Cổ Phần Tổng Công Ty Nova Service,"2Bis Đường Nguyễn Thị Minh Khai, Đa Kao, Quận 1, Hồ Chí Minh, Việt Nam, 65 Nguyễn Du, Bến Nghé, Quận 1","1. Xây dựng định hướng chiến lược chung cho Công ty và theo dõi, kiểm soát thực hiện
- Lập định hướng phát triển và chiến lược của Nova Wellness
- Đưa ra các quyết định về thiết lập mục tiêu cho các Khối/ Phòng ban, đảm bảo đạt được mục tiêu hàng năm của Công ty theo yêu cầu của HĐQT.
- Chỉ đạo thực hiện và định kỳ đánh giá việc thực hiện mục tiêu, kế hoạch chiến lược.
- Tỷ lệ hoàn thành chiến lược, kế hoạch kinh doanh đúng hạn.
2. Điều hành và chịu trách nhiệm cho toàn bộ hoạt động của Công ty.
- Giám sát toàn bộ hoạt động phòng ban vận hành, kinh doanh, Marketing, tài chính, dảm bảo đạt được các mục tiêu kinh doanh theo đúng định hướng và sứ mệnh.
- Xây dựng các mối quan hệ tin cậy với các đối tác chính và các bên liên quan; là đầu mối liên lạc với các đối tác quan trọng.
- Lợi nhuận thực tế đạt được so với lợi nhuận mục tiêu
- Tỷ lệ ngân sách sử dụng so với thực tế
3. Nghiên cứu và phát triển sản phẩm và dịch vụ của công ty
- Chỉ đạo hoạt động phát triển sản phẩm, dịch vụ chăm sóc sức khỏe, đảm bảo tính phù hợp với thị trường, khách hàng mục tiêu.
- Hợp tác chặt chẽ với Phòng Marketing và Phòng Kinh doanh để đảm bảo sự đổi mới và cạnh tranh.
- Tỷ lệ sản phẩm/dịch vụ mới được triển khai theo kế hoạch.",,2025-12-18,CEO & General Management,Dịch vụ Y tế/Chăm sóc sức khỏe,10.0,,,,Giám Đốc và Cấp Cao Hơn,"Chiến Lược Kinh Doanh, Giao Tiếp Tiếng Anh, Quản Trị Đội Ngũ, Tư Duy, Xây Dựng Thương Hiệu",Bất kỳ,Không giới hạn,,,,"CEO & General Management, CEO, Dịch vụ Y tế/Chăm sóc sức khỏe, Chiến Lược Kinh Doanh, Giao Tiếp Tiếng Anh, Quản Trị Đội Ngũ, Tư Duy, Xây Dựng Thương Hiệu, Công Ty Cổ Phần Tổng Công Ty Nova Service, Hồ Chí Minh",CEO,0,100,172500000.0,115000000.0,230000000.0
Factory IT & Digitalization Manager,Navigos Search,"Gia Lai Province, Vietnam, HCMC","We are building a greenfield smart apparel factory (~3,000 employees).
This role is the owner of factory IT & digitalization, responsible for designing and implementing the entire digital foundation from zero — MES, machine integration, data platform, and factory IT infrastructure.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,8.0,,,,Trưởng phòng,"Digital Strategy, Team Building, Technology Roadmapping, Mes Implementation, Factory Data Platform",Bất kỳ,Không giới hạn,,,,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Sản xuất, Digital Strategy, Team Building, Technology Roadmapping, Mes Implementation, Factory Data Platform, Navigos Search, Gia Lai",,0,100,,,
Trưởng Nhóm Giám Sát Xây Dựng Chủ Đầu Tư,Tập Đoàn Apec (Apec Group),"Tp. Lạng Sơn, Lạng Sơn, Việt Nam, Tầng 3, Grand Plaza, 117 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội.","- Hiểu rõ hồ sơ thiết kế bản vẽ thi công, chỉ dẫn kỹ thuật, tài liệu khảo sát địa hình- địa chất, hợp đồng xây dựng - tư vấn giám sát cho các hạng mục của Dự án.
- Quản lý, giám sát đảm bảo chất lượng thi công của các hạng mục công trình của dự án theo đúng hồ sơ thiết kế được Chủ đầu tư phê duyệt, hợp đồng xây dựng và quy chuẩn, tiêu chuẩn kỹ thuật hiện hành.
- Quản lý, giám sát công tác An toàn lao động – Vệ sinh môi trường trên công trường thi công xây dựng. Kiểm tra việc thực hiện các quy định về An toàn lao động – Vệ sinh môi trường khi triển khai thực hiện công việc của các nhà thầu thi công, Tư vấn giám sát.
- Quản lý, giám sát đảm bảo Tiến độ thi công ngày/ tuần/ tháng...và tiến độ tổng thể hoàn thành các hạng mục công trình theo Tiến độ được Chủ đầu tư phê duyệt.
- Kiểm tra và đề xuất phê duyệt Tiến độ thi công chi tiết của từng nhà thầu thi công
- Kiểm tra việc huy động và bố trí nhân lực của nhà thầu giám sát thi công xây dựng công trình so với yêu cầu của hợp đồng giám sát xây dựng .
- Kiểm tra và đề xuất phê duyệt biện pháp thi công của Nhà thầu
- Kiểm tra và đề xuất phê duyệt Bản vẽ triển khai thi công (Shopdrawing) của Nhà thầu
- Giám sát quá trình thi công, thí nghiệm chuyên ngành xây dựng, quan trắc, trắc đạc công trình trong quá trình thi công xây dựng công trình theo quy định của hợp đồng và các quy chuẩn- tiêu chuẩn kỹ thuật liên quan.
- Phát hiện báo cáo trực tiếp Trưởng/Phó Ban QLDA và Phối hợp với Ban QLTK- Tư vấn Thiết kế, Tư vấn giám sát và các đơn vị liên quan (khi có yêu cầu từ Trưởng/Phó Ban QLDA) để xử lý các vấn đề sự cố xây dựng trong quá trình thi công công trình.",,2025-12-18,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,5.0,,,,Trưởng phòng,"Giám Sát Xây Dựng, Giám Sát Xây Dựng Công Trình, Quản Lý Công Trình Xây Dựng, Quản lý công trình, Xây Dựng",Bất kỳ,Không hiển thị,,,,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Giám Sát Xây Dựng, Giám Sát Xây Dựng Công Trình, Quản Lý Công Trình Xây Dựng, Quản lý công trình, Xây Dựng, Tập Đoàn Apec (Apec Group), Lạng Sơn",Xây Dựng,0,100,28750000.0,23000000.0,34500000.0
"Chuyên Viên Khách Hàng Doanh Nghiệp - Khu Vực Hoàn Kiếm, Hai Bà Trưng (CNLT.1456)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,"Hà Nội, Việt Nam, 19th – MB Building, No. 18 Le Van Luong Street, Yen Hoa Ward, Hanoi City","'- Quản lý, chăm sóc danh mục Khách hàng Doanh nghiệp vừa và nhỏ (SME) hiện hữu và phát triển khách hàng mới.
- Triển khai thúc đẩy kinh doanh, sản phẩm, chính sách của Khối Khách hàng Doanh nghiệp và Chi nhánh tới khách hàng.
- Kiểm tra và giám sát hoạt động cho vay theo quy định.
- Giám sát hoạt động sử dụng vốn của khách hàng có quan hệ tín dụng.
Triển khai các chương trình thúc đẩy nâng cao chất lượng dịch vụ khách hàng SME và sự hài lòng của khách hàng.

Quyền lợi:
1. Chế độ Thưởng hấp dẫn:
- Thưởng dịp lễ tết
- Thưởng thành tích gắn với hiệu suất công việc/kết quả kinh doanh
2. Chế độ phúc lợi vượt trội:
- Đãi ngộ gắn kết (Tặng quà sinh nhật, quà Tết Nguyên đán, đãi ngộ thâm niên.....)
- Bảo hiểm chăm sóc sức khỏe cho CBNV/người thân với các đặc quyền độc đáo
- Du lịch/nghỉ dưỡng hằng năm trong nước & nước ngoài
- Hỗ trợ các khoảnh khắc quan trọng (nghỉ sinh nhật, tặng quà khi kết hôn...)",,2025-12-18,Ngân Hàng & Dịch Vụ Tài Chính,Ngân hàng,0.0,,,,Nhân viên,"Financial Analysis, Risk Management, Business Development, Negotiation, Leadership",Bất kỳ,Không hiển thị,,,,"Ngân Hàng & Dịch Vụ Tài Chính, Quản Lý Quan Hệ Khách Hàng, Ngân hàng, Financial Analysis, Risk Management, Business Development, Negotiation, Leadership, Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB, Hà Nội",Quản Lý Quan Hệ Khách Hàng,0,100,22500000.0,10000000.0,35000000.0
"Chuyên Viên Khách Hàng Doanh Nghiệp - Khu Vực Ba Đình, Đống Đa (CNLT.1455)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,"Hà Nội, Việt Nam, 19th – MB Building, No. 18 Le Van Luong Street, Yen Hoa Ward, Hanoi City","'- Quản lý, chăm sóc danh mục Khách hàng Doanh nghiệp vừa và nhỏ (SME) hiện hữu và phát triển khách hàng mới.
- Triển khai thúc đẩy kinh doanh, sản phẩm, chính sách của Khối Khách hàng Doanh nghiệp và Chi nhánh tới khách hàng.
- Kiểm tra và giám sát hoạt động cho vay theo quy định.
- Giám sát hoạt động sử dụng vốn của khách hàng có quan hệ tín dụng.
Triển khai các chương trình thúc đẩy nâng cao chất lượng dịch vụ khách hàng SME và sự hài lòng của khách hàng.

Quyền lợi:
1. Chế độ Thưởng hấp dẫn:
- Thưởng dịp lễ tết
- Thưởng thành tích gắn với hiệu suất công việc/kết quả kinh doanh
2. Chế độ phúc lợi vượt trội:
- Đãi ngộ gắn kết (Tặng quà sinh nhật, quà Tết Nguyên đán, đãi ngộ thâm niên.....)
- Bảo hiểm chăm sóc sức khỏe cho CBNV/người thân với các đặc quyền độc đáo
- Du lịch/nghỉ dưỡng hằng năm trong nước & nước ngoài
- Hỗ trợ các khoảnh khắc quan trọng (nghỉ sinh nhật, tặng quà khi kết hôn...)",,2025-12-18,Ngân Hàng & Dịch Vụ Tài Chính,Ngân hàng,0.0,,,,Nhân viên,"Financial Analysis, Risk Management, Business Development, Negotiation, Leadership",Bất kỳ,Không hiển thị,,,,"Ngân Hàng & Dịch Vụ Tài Chính, Quản Lý Quan Hệ Khách Hàng, Ngân hàng, Financial Analysis, Risk Management, Business Development, Negotiation, Leadership, Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB, Hà Nội",Quản Lý Quan Hệ Khách Hàng,0,100,22500000.0,10000000.0,35000000.0
