Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Trưởng Phòng Kinh Doanh,Công Ty Cổ Phần Đại Bắc Miền Trung,"315 Ỷ Lan Nguyên Phi, Hòa Cường, Hòa Cường Bắc, Hải Châu, Đà Nẵng, Việt Nam","Mô tả công việc
Lên kế hoạch và triển khai kế hoạch kinh doanh cho bộ phận mình quản lý theo mục tiêu Ban giám đốc đề ra
Công việc cụ thể sẽ trao đổi thêm khi phỏng vấn
Quyền lợi được hưởng
Lương cố định + thưởng doanh số
Được đóng bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp
Thưởng các ngày Lễ, tết,.. lương tháng thứ 13
Được đi du lịch hàng năm.. cùng các chế độ phúc lợi khác
Hồ sơ gồm (file ảnh hoặc scan):
- Đơn xin việc
- Bản tóm tắt về học vấn, kỹ năng và quá trình làm việc (CV)
- CCCD
- Bằng cấp có liên quan
- Ứng viên gửi hồ sơ qua địa chỉ mail
Hạn cuối nhận hồ sơ: 25/10/2025","Tốt nghiệp Đại học, chuyên nghành Y – Dược
Có kinh nghiệm 2 năm trở lên ở vị trí Quản lý bán hàng dược phẩm
Yêu thích kinh doanh
Có kỹ năng giao tiếp, làm việc nhóm, lập kế hoạch bán hàng, CSKH
Sức khỏe tốt, nhiệt tình, năng động phù hợp với công việc bán hàng
Sẵn sàng đi công tác (yêu cầu bắt buộc)",2025-10-02,Dược,Dược phẩm,2,Cử nhân,1,,Trưởng phòng,"Quản Lý Kinh Doanh, Dược Phẩm, Kinh Doanh",Bất kỳ,Người Việt Nam,Nam,,Toàn thời gian,"Dược, Phân Phối Dược Phẩm, Dược phẩm, Quản Lý Kinh Doanh, Dược Phẩm, Kinh Doanh, Công Ty Cổ Phần Đại Bắc Miền Trung, Đà Nẵng",Phân Phối Dược Phẩm,35,40,126500000.0,23000000.0,230000000.0
IT Executive (Developer),Bridgestone Tire Sales Vietnam LLC,"9th Floor, Bao Viet Building, 233 Dong Khoi Street, Ben Nghe Ward, District 1, HCMC., 9th Floor, Bao Viet Building, 233 Dong Khoi Street, Ben Nghe Ward, District 1, HCMC.","Job purpose:
We are looking for an IT Executive (Developer) to join our dynamic IT team, responsible for maintaining and building internal business applications that use the Microsoft Power Platform and other language programing.

Key Responsibilities
1. Power Platform execution:
• Develop and deploy applications using Microsoft Power Apps (Canvas or Model-Driven).
• Design workflows and automate manual business processes using Power Automate.
• Create dynamic dashboard on Power BI with resource from SharePoint/excel/SQL server.

2. Microsoft office 365:
• Integrate Power Platform solutions with SharePoint, Microsoft 365 services, and other internal systems

3. Microsoft ASP.NET execution:
• Build and maintain exist web applications using ASP.NET (MVC/Core) for internal business use.
• Connect and manage data using Microsoft SQL Server, REST APIs, and other standard connectors.
• Collaborate with business units to gather requirements, analyze processes, and propose suitable automation or application solutions.
• Maintain documentation and support delivered solutions after deployment.","• Education: University degree (BA) in Computer Science, Information Technology.
• Experience: 2-3 years

• Skills:
• Good problem-solving skills and a proactive attitude.
• Willingness to learn and grow within a fast-paced IT environment.
• Strong teamwork, communication, and documentation skills.
• Power Platform, ASP.NET, MS SQL, O365, Azure
• Language: Fluent in English.",2025-10-02,Công Nghệ Thông Tin/Viễn Thông,Bán lẻ/Bán sỉ,3,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"ASP.NET, Microsoft Power Platform, MS SQL, SQL Server, REST API, SQL Server",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Bán lẻ/Bán sỉ, ASP.NET, Microsoft Power Platform, MS SQL, SQL Server, REST API, SQL Server, Bridgestone Tire Sales Vietnam LLC, Hồ Chí Minh",Phần Mềm Máy Tính,0,100,,,
Purchasing Manager,Vingroup,"Technopark Tower, Vinhomes Ocean Park, Đa Tốn, Gia Lâm, Hanoi, Vietnam, 7 Bằng Lăng 1 Vinhomes Riverside, Long Biên, Hà Nội","VinFast is a pioneering electric vehicle (EV) company committed to revolutionizing the automotive industry
with sustainable and innovative mobility solutions. As a leading player in the EV market, VinFast is dedicated to
delivering high-quality, cutting-edge electric vehicles that redefine the driving experience. Our team consists of
passionate professionals driven by a shared vision of creating a greener and more sustainable future through innovation,
technology, and excellence.

This role will be responsible for leading our global procurement function. The Chief of Purchasing will be
responsible for developing and executing world-class procurement strategies that optimize costs, enhance supplier
relationships, mitigate risks, and drive innovation across our supply chain.

This strategic leadership role requires a proven track record in transforming procurement operations,
leveraging technology, and building high-performing teams.

Position Responsibilities
• Define and implement a comprehensive global procurement strategy aligned with the company's overall
business objectives.
• Lead all aspects of strategic sourcing, supplier selection, contract negotiation, and supplier performance
management.
• Identify and implement cost-aving initiatives while ensuring quality, compliance, and continuity of supply.
• Build and maintain strong, collaborative relationships with key suppliers to foster long-term partnerships and
innovation.
• Develop and mentor a high-performing procurement team, fostering a culture of continuous improvement and
excellence.
• Drive the adoption of best practices, digital tools, and data analytics to enhance procurement efficiency and
effectiveness.
• Manage and mitigate supply chain risks, ensuring business resilience and ethical sourcing practices.
• Collaborate closely with internal stakeholders across departments (e.g., Finance, Operations, R&D) to
understand their needs and ensure procurement supports their goals.","• Bachelor's degree in Supply Chain Management, Business Administration, or a related field; MBA or Master's
preferred.
• 8+ years of progressive experience in procurement leadership roles, with a significant portion at a strategic
level
• Demonstrated success in developing and executing global procurement strategies that deliver significant cost
savings and operational efficiencies.
• Strong negotiation skills with a proven ability to manage complex contracts and supplier relationships.
• Deep understanding of supply chain dynamics, risk management, and ethical sourcing.
• Experience with procurement technologies and digital transformation initiatives.
• Exceptional leadership, communication, and interpersonal skills, with the ability to influence stakeholders at
all levels.",2025-10-02,Hành Chính Văn Phòng,Sản xuất,10,Không giới hạn,Không hiển thị,,Trưởng phòng,"Purchase Management, Procurement Management",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Sản xuất, Purchase Management, Procurement Management, Vingroup, Hà Nội",Thu Mua,0,100,,,
Chuyên Viên Phát Triển Kinh Doanh Cấp Cao - Senior BD Specialist (Water Treatment),Navigos Search's Client,"Hà Nội, Bac Ninh Provine, Hanoi","Khách hàng Navigos Search là công ty vốn đầu tư nước ngoài hoạt động trong lĩnh vực xử lý nước thải cần tuyển vị trí chuyên viên phát triển kinh doanh cấp cao phụ trách các công việc sau:

- Phát triển kinh doanh và bán thiết bị xử lý nước thải/nước tinh khiết cho các nhà máy tại miền Bắc Việt Nam (chủ yếu là Hà Nội, Bắc Ninh, Hải Phòng đến Hà Nam).
- Tiếp cận các nhà máy mới (đặc biệt là các nhà máy đang mở rộng dây chuyền sản xuất) và đề xuất nâng cấp hệ thống xử lý nước thải, tập trung vào các công ty địa phương tại Việt Nam.
- Quản lý khách hàng hiện tại và xử lý các dự án cải tạo/sửa chữa.
- Thu thập thông tin kỹ thuật/thị trường, xây dựng mối quan hệ và tận dụng mối quan hệ với các công ty sản xuất và xây dựng.
- Báo cáo hoạt động thông qua báo cáo bán hàng hàng tuần.","- Tốt nghiệp đại học, chuyên ngành kỹ thuật, khoa học.
- Kinh nghiệm bán hàng/phát triển sản phẩm tại nhà máy, xí nghiệp, ngành công nghiệp kỹ thuật và xây dựng.
- Mạng lưới quan hệ rộng rãi tại Việt Nam (mối quan hệ với các nhà máy, đối tác trong ngành).
- Khả năng làm việc độc lập và chủ động.
- Yêu cầu có bằng lái xe (phải lái xe đến nhà máy khách hàng).
- Ứng viên có thể ở Bắc Ninh hoặc Hà Nội (nếu ở Hà Nội có thể làm remote)",2025-10-02,Khoa Học & Kỹ Thuật,Dịch vụ môi trường/Chất thải,5,Không giới hạn,Không hiển thị,,Nhân viên,"Industrial Products, Water Treatment, Sales, Sales B2B, Construction Material",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Điện/Nước/Chất Thải, Dịch vụ môi trường/Chất thải, Industrial Products, Water Treatment, Sales, Sales B2B, Construction Material, Navigos Search's Client, Hà Nội, Bắc Ninh",Điện/Nước/Chất Thải,0,100,46000000.0,34500000.0,57500000.0
IT Customer Service (N1 Or N2 Japanese - Fresher),Itechwx Company Limited,"6th Floor, Vista Building, 19 Tan Cang St., Ward 25, Binh Thanh Dist., Ho Chi Minh City, Vietnam, 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","• Reviews issues and contacts customers to understand issues.
• Ensures customers stay informed as to the status/solution of their issue. Utilizes troubleshooting tools (e.g., event
logs, and performance traces) to help resolve customer issues.
• Resolves or escalates multiple and varied customer issues. Documents technical work and research.
• Analyzes problems and develops solutions for customer needs using log analysis and other proprietary tools.
• Collaborates on cross-team and cross-product technical issues by working with resources from other groups as
needed to resolve moderately complex customer issues.
• Attends readiness training and non-technical training to ensure that they become proficient in support topics.
Product/Process Improvement
• Provides feedback to improve products to more senior engineers or technical advisors.
• Identifies potential defects and escalates to more senior engineers to resolve.
• Provides feedback on how to improve automated tools.
• Attends case triage meetings or case discussions to collaborate and share ideas to resolve problems","• Open to fresher - Proficient in Japanese (4 skills) (Advanced level) (N1, N2 cert is preferred)
• Can understand English technical document, and have basic English conversation skills
• Willing to work during Tet and holidays (with a salary up to four times the normal rate)
• Customer service mindset

WHY US?

• Salary offer: from 20 - 26 million gross
• Salary at 100% during the probationary period
• 90% contribution of the gross salary to social insurance
• 20 days leave (12 days of annual leave and 8 days of sick leave)
• Training will be offered
• Full working equipment will be provided
• Annual Health Checkup
• Activities: Birthday party, Employee engagement activities.",2025-10-02,Dịch Vụ Khách Hàng,Phần Mềm CNTT/Dịch vụ Phần mềm,0,Không giới hạn,Không hiển thị,,Mới Tốt Nghiệp,"Japanese Speaking, Customer Service Experience, Technical, english skill",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Phần Mềm CNTT/Dịch vụ Phần mềm, Japanese Speaking, Customer Service Experience, Technical, english skill, Itechwx Company Limited, Hồ Chí Minh",Dịch Vụ Khách Hàng,0,100,19550000.0,16100000.0,23000000.0
Marketing Supervisor (Assistant Brand Manager) - FMCG,Navigos Search,"HCMC Office, HCMC","General marketing operations (hypothesis building, verification, improvement)
Businesses related to brand management
Negotiations and cooperation with advertising agencies, and practical work related to advertising
New product development, proposals, concept work
New product packaging development and revision work
Planning and conducting consumer surveys
Other, communication, general skills","• More than 3 years of marketing experience in processed foods. Experience working for a Japanese company would be a plus.
• Experience in brand management (new product proposals, consumer research, design development, advertising, sales promotion measures, etc. as described below) under the guidance of a brand manager.
• Experience in carrying out specific advertising work (key visuals, posters, commercial video creation, OOH production, etc.) based on established advertising strategies through an advertising agency.
• Experience in considering consumer needs through consumer surveys, market research, etc., proposing new products and creating concepts. Experience in developing new products in collaboration with the development department.
• Experience in drafting packaging design briefs (concepts) and developing packaging designs in collaboration with internal and external design companies, agencies, or designers.
• Experience in constructing hypotheses for consumer research, formulating the outline of the research, and designing the research through a research company.
• Intermediate or higher English skills.
• General PC skills (Word, Excel, PowerPoint, etc.)",2025-10-02,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,3,Cử nhân,2,9:00 - 18:00,Nhân viên,"Advertising Design, Brand Management, Consumer Research, English Communication, Marketing Design",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Hàng tiêu dùng, Advertising Design, Brand Management, Consumer Research, English Communication, Marketing Design, Navigos Search, Hồ Chí Minh",Tiếp Thị,25,30,18400000.0,16100000.0,20700000.0
Financial Planning and Analysis Manager,Phú Hưng Life,"Số 08, Phú Mỹ Hưng Tower, Hoàng Văn Thái, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam, Tầng 20, Tòa nhà Phú Mỹ Hưng Tower, 08 Hoàng Văn Thái, Phường Tân Phú, Quận 7, TP.HCM","Job Purpose:
We are seeking a highly motivated and detail-oriented FP&A professional to join our Finance team in Phu Hung Life. The FP&A Manager will be responsible for financial planning, forecasting, performance reporting, and strategic analysis to support business growth and profitability. This role partners closely with Actuarial, Accounting, Distribution, Operations, and senior leadership to provide financial insights that drive decision-making.

The main tasks and responsibilities include but are not limited to:
1/ Financial Planning and Forecasting:
- Lead the preparation of annual budgets, monthly/quarterly forecast, and long-range financial plans.
- Develop and maintain financial models, including scenario-based forecasting models, to project and manage financial indicators and profitabilities.
- Monitor key performance indicators (KPIs) and deliver variance analysis, provide business insights against plan/forecast.
2/ Performance Report and Analysis:
- Prepare monthly and quarterly financial report for Management and Corporate, highlighting trends, risks and opportunities.
- Analyze drivers of profitability, across revenue, expenses, and investment income.
- Support regulatory financial reporting requirements.
3/ Strategic and Business Partnering:
- Partner with Actuarial, Distribution and Operations team to evaluate profitability and capital implication.
- Provide financial insights to support strategic initiatives such as market expansions.
- Work with Investment and Accounting to optimize capital allocation and cash flow management.
- Be in charge in expense management including working with all departments to optimize expense efficiency.
4/ Process improvement:
- Enhance financial models, tools and dashboard to improve forecasting accuracy and efficiency.
- Implement best practices in financial analysis, reporting and planning.
- Support automation and digital transformation initiatives within Finance and Accounting department.","1/ Qualifications and Experiences
- University graduate in Finance, Accounting major.
- A minimum of 4 years’ business experience preferably in financial within the life insurance industry.
2/ Competencies and specialized knowledge
- Knowledge of local and international accounting standards, taxes, legal & audit issues
- Knowledge of financial statements, regulatory environment and life insurance finance (preferably),
- Strong skills in financial modeling.
- Excellent analytical, problem-solving, and communication skills.
- Proactively engage and work with related key business partners
- Ability to prioritize tasks and meet established deadlines.
- Detail oriented yet capable of seeing the bigger picture, well organized, self-starter, careful, sense of responsibility.",2025-10-02,Công Nghệ Thông Tin/Viễn Thông,Bảo hiểm,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Finance Analyst, Planning, Modeling, Planning & controlling",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phân Tích Kinh Doanh/Phân Tích Hệ Thống, Bảo hiểm, Finance Analyst, Planning, Modeling, Planning & controlling, Phú Hưng Life, Hồ Chí Minh",Phân Tích Kinh Doanh/Phân Tích Hệ Thống,0,100,,,
Project Management Leader cum Executive Assistant,Navigos Search,"District 1, Ho Chi Minh City, Vietnam, HCMC","Project Management Lead:

- Support Country CEO in implementation and execution of country business strategies, ensuring alignment with organizational goals and priorities.
- Work with Business Leaders to execute the corporate strategy on client planning and helping clients to protect and grow their businesses.
- Lead cross-functional projects from initiation through execution as assigned by the CEO including not limited to act as the primary liaison with the designated agency to coordinate and execute local training initiatives
- Measure project performance using appropriate tools and techniques in order to monitor the progress of the project, identify and quantify any variances, perform any required corrective actions, and communicate the information broadly. Ensure a common understanding by setting expectations in accordance with the Project Plan, to align the collaborators and team members.
- Work with responsible management to develop a fact base for BU Leaders. This requires macro-economic research and understanding on the markets, business performance, business competitive positions, business model, structure & people.
- Track and monitor strategic activities/initiatives to ensure goals and benchmarks are achieved. Facilitate reporting and measurement ensuring a timely flow of key performance data and information for stakeholders across the enterprise.
- Prepare executive-level presentations, reports, and dashboards for internal and external stakeholders.
- Research, coordinate, and consolidate business data to support the Country CEO in preparing reports and presentations for business partners.
- Assist in drafting and disseminating key communications on behalf of the Country CEO, maintaining a high level of professionalism and confidentiality.
- Other tasks as assigned.

Executive Assistance to Executive Committee (ExCom):

- Serve as a trusted advisor and operational partner to the ExCom, ensuring seamless coordination and communication
- Manage ExCom meeting logistics, including agenda setting, minutes, and follow-up actions.
- Act as a liaison between the ExCom and internal/external stakeholders, maintaining discretion and professionalism
- Support ExCom with calendar management, travel arrangements, and expense reporting
- Draft high-level communications, briefing notes, and confidential documents on behalf of the CEO and ExCom
- Other tasks as assigned","- Bachelor’s degree in business administration, Management, or related field (Master’s preferred).
- Minimum 5 years of experience in project management, executive assistance to ExCom, or strategic operations.
- Excellent written and verbal communication skills
- Outstanding organizational, analytical, time management and communication skills.
- Proven ability to manage multiple priorities in a fast-paced environment.
- High level of integrity and discretion in handling confidential information.
- Proficiency in project management tools and Microsoft Office Suite.
- PMP or CAPM Certification",2025-10-02,Hành Chính Văn Phòng,Bảo hiểm,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Project Management, Executive Assistant, Project Management Tools, English, Insurance",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hành Chính Văn Phòng, Điều Phối, Bảo hiểm, Project Management, Executive Assistant, Project Management Tools, English, Insurance, Navigos Search, Hồ Chí Minh",Điều Phối,0,100,,,
Nhân Viên Kinh Doanh Kênh GT (kênh Truyền Thông) - FMCG,Navigos Search,"HCMC Office, HCMC","* Mô tả công việc:
• Thăm hỏi, chăm sóc, giải quyết khiếu nại khách hàng và bán hàng theo tuyến bán hàng cố định do Giám sát bán hàng (Sales Supervisor) chỉ định.
• Trung bày sản phẩm và tạo môi quan hệ thân thiết với khách hàng.
• Tim kiếm khách hàng mới, khách hàng tiềm năng trong địa bàn.
• Địa bàn bán hàng: các quận trong địa bàn TPHCM.
• Thực hiện các nhiệm vụ khác của cấp trên (nếu có)","• Nam/nữ tuổi từ đủ 20-35. (Tốt nghiệp cao đẳng trở lên)
• Có kinh nghiệm trên 02 năm ở kênh GT ngành FMCG.
• Có kỹ năng giao tiếp, đàm phán và thuyết phục tốt.
• Có phương tiện đi lại, sức khỏe tốt, chăm chỉ, sẵn sàng di chuyển trong tuyến bán hàng được giao.",2025-10-02,Kinh Doanh,Hàng tiêu dùng,2,Cao đẳng,1,9:00 - 18:00,Nhân viên,"GT Channel, Kinh Nghiệm Fmcg, Quản Lý Kênh Truyền Thông, Sales, Đàm Phán",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, GT Channel, Kinh Nghiệm Fmcg, Quản Lý Kênh Truyền Thông, Sales, Đàm Phán, Navigos Search, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,20,34,10500000.0,10000000.0,11000000.0
"Key Account Manager (On-Premise, Horeca)",Công Ty Cổ Phần Sữa Việt Nam (Vinamilk),"Vinamilk Tower - No. 10 Tan Trao, Tan Phu Ward, District 7, Số 10, Tân Trào, P. Tân Phú, Q.7, Tp. HCM","ABOUT THE ROLE:
Key Account Manager is responsible for leading all business and multifunctional processes at Distributor’s branches level via demonstrating stewardship behavior. This is achieved personally, and through the management of people that delivers superior retail presence on & offline and superior consumer & customer value in line with Vinamilk’s Purpose Values & Principles.

JOB DESCRIPTION:
- Primary responsibility entails overseeing the implementation at lower levels and monitoring the execution of detailed action plans and sales activities aimed at achieving the overall objectives assigned for the Key Account Chain: (revenue, costs, coverage, distribution, image, market share...).
- Consolidate tender information and execute support tasks related to the entire tendering process/procurement preparation for Key Account Chain and Key Account Chain (liaise with documentation procedures, provide training assistance, consulting, task resolution, etc.) to achieve overall business outcomes.
- Formulate appropriate policies and programs related to the penetration and development of Vinamilk products into various retail points.
- Plan and evaluate the execution/access/care/exploitation efforts of staff within the month concerning the target customer list (transferred Key Account Chain, designated Key Account Chain potential customers, retail points with or without previous company product purchases...).
- Identify and assess new business opportunities (potential to open new retail points, increase SKU/retail points, increase inventory reserves for retail points...) to exploit optimal sales opportunities from customers.
- Supervise the execution, implementation, and management of customer contracts.
- Organize deployment and oversee the execution of trade marketing programs, sales support activities, and commercial promotion efforts (such as promotions, displays, product launches, communication activities...) targeted at Key Account Chain to ensure accuracy and effectiveness.
- Maintaining and enhancing service quality and providing the best customer care, fostering strong relationships with Key Account Chain customers and Distributors within the customer's geographical area.
- Take responsibility for the management, monitoring, control, and evaluation of the utilization of resources related to sales and Key Account Chain (operational budget, personnel, assets, support activities...) efficiently and in compliance with regulations.","EDUCATION AND PROFESSION:
• Bachelor Degree.
• Priority is given to majors in Marketing, Business Administration, International Business, Foreign Economics, Foreign Trade or related Economics majors.

EXPERIENCE:
• At least 10 years of sales experience, sales management for Key Account, Horeca customer groups;
• At least 2-3 years as Manager Level in multinational companies/large-scale consumer goods or fast-moving consumer goods (FMCG) industries.

PROFESSIONAL KNOWLEDGE AND SKILLS:
• Have good knowledge of sales in the field of food/fast-moving consumer goods, especially knowledge and understanding of special customer channels (Key Account/Anchor Account) and types of direct consumer customers (On-premise).
• Have basic knowledge of marketing and building trade support activities (trade marketing).
• Have knowledge of implementing business strategies.
• Ability to analyze and plan.
• Good skills in negotiation.
• Good communication/presentation/persuasion skills.",2025-10-02,Kinh Doanh,Hàng tiêu dùng,10,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Communication Skills, Key Account Management, Negotiation Skills, Sales Management, Trade Marketing",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Communication Skills, Key Account Management, Negotiation Skills, Sales Management, Trade Marketing, Công Ty Cổ Phần Sữa Việt Nam (Vinamilk), Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100,,,
