Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Nhân Viên Kinh Doanh Sữa và TPCN Mẹ Bé,Công ty TNHH PTD GLOBAL,"215 Định Công Thượng, Định Công, Thanh Xuân, Hà Nội, Việt Nam, 215 Định Công Thượng, Định Công, Thanh Xuân, Hà Nội, Việt Nam, 215 Định Công Thượng, Định Công, Thanh Xuân, Hà Nội, Việt Nam","• Tư vấn và bán hàng cho khách hàng.
• Chốt đơn hàng và lên đơn cho khách hàng.
• Xử lý các vấn đề phát sinh sau bán hàng.
• Phối hợp với các bộ phận khác để đảm bảo quy trình vận hành suôn sẻ.
• Quản lý công nợ và theo dõi tình hình thanh toán.
• Chăm sóc khách hàng cũ để duy trì mối quan hệ tốt.
• Quản lý hình ảnh và nội dung truyền thông của công ty.
• Cập nhật thông tin thị trường và đối thủ cạnh tranh.
• Đạt được các chỉ tiêu doanh số được giao.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-18,Kinh Doanh,Tài Chính,0.0,Không giới hạn,6,9:00 - 17:30,Nhân viên,"Kỹ năng giao tiếp, Kỹ năng giao tiếp, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Kỹ năng tổ chức, Kỹ năng tổ chức, Làm Việc Chịu Áp Lực Cao, Quản Lý Công Nợ",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Tài Chính, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Kỹ năng thuyết phục, Kỹ năng tổ chức, Kỹ năng tổ chức, Làm Việc Chịu Áp Lực Cao, Quản Lý Công Nợ, Công ty TNHH PTD GLOBAL, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,22,30,10500000.0,8000000.0,13000000.0
Senior Product Owner Specialist (Ecommerce),Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),"643 Đường Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 170E Phan Đăng Lưu, Phường 03, Quận Phú Nhuận, Tp. Hồ Chí Minh","Quản trị Product Backlog & Yêu cầu nghiệp vụ:
• Thu thập, phân tích và làm rõ yêu cầu từ Business Owner và các đơn vị.
• Xây dựng và quản lý Product Backlog (Epics, User Stories, Acceptance Criteria).
• Ưu tiên hóa backlog dựa trên giá trị kinh doanh và mức độ khả thi.
• Đảm bảo yêu cầu rõ ràng trước khi đưa vào sprint.
Điều phối phát triển & đảm bảo chất lượng:
• Phối hợp với Dev, QA trong suốt vòng đời phát triển sản phẩm.
• Theo dõi tiến độ sprint/release, chủ động xử lý vướng mắc liên quan đến yêu cầu.
• Tham gia UAT và chịu trách nhiệm nghiệm thu nghiệp vụ.
Theo dõi hiệu quả & hỗ trợ người dùng:
• Phối hợp triển khai, đào tạo người dùng.
• Thu thập phản hồi và đề xuất cải tiến.
• Theo dõi mức độ sử dụng và mức độ hài lòng của người dùng.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Dự Án Công Nghệ, Phần Mềm CNTT/Dịch vụ Phần mềm, Giao Tiếp, Phân Tích Yêu Cầu, Phát Triển Phần Mềm, Quản Lý Stakeholder, Quản Trị Product Backlog, Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ), Hồ Chí Minh",,0,100,,,
Senior Assistant Brand Manager (Product Marketing),Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),"643 Đường Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 170E Phan Đăng Lưu, Phường 03, Quận Phú Nhuận, Tp. Hồ Chí Minh","Mô tả công việc
1. Brand Collection/ New Product developmen:
• Brand collection Portfolio & Roadmap planning: Hỗ trợ Brand Manager lập kế hoạch chi tiết để phát triển và cải tiến các Bộ Sưu Tập trang sức chiến lược trong năm.
• Customer Market Intelligence nhằm tìm kiếm Insight thị trường, thị hiếu khách hàng & Cơ hội kinh doanh mới.
• New Product Development Định hướng, phát triển và quản lý vận hành quy trình từ ý tưởng đến sản phẩm hoàn thiện.
+ Xây dựng Collection Brief định hướng phát triển Sáng tạo BST mang câu chuyện Thương hiệu.
+ Quản lý quy trình phát triển SP từ: Thiết kế (Creative, 2D, 3D) để phát thảo ý tưởng và câu chuyện sản phẩm; R&D nghiên cứu ứng dụng Công nghệ SX, vật liệu mới; sản xuất Sample và Mass Production
+ Visual Merchandise, Packaging
+ Pricing, Retail Sale Policy
• Mass Production:
+ Phối hợp Cung ứng: Dự báo & lập Kế hoạch sản xuất mass & dự trù Nguyên vật liệu
+ Đặt hàng & theo dõi tiến độ sản phẩm ra hàng hệ thống bán lẻ
2. Product Marketing:
Xây dựng 6Ps marketing plan nhằm định vị & triển khai truyền thông BST chinh phục KH mục tiêu, đạt KPI Kinh Doanh & Thương hiệu
• Positioning & communication: Xây dựng chiến lược định vị và triển khai kế hoạch truyền thông sản phẩm đến KH mục tiêu (phối hợp Brand management, Brand service & MKT Operation team)
• Promotion & Trade Marketing: Định hướng, Lập kế hoạch Trade MKT, phối hợp với BP Retail MKT & Vận hành bán lẻ triển khai thực thi
• Product Training: xây dựng Công cụ, Tư liệu & triển khai Đào tạo Sản phẩm cho hệ thống bán lẻ & các BP Liên quan
3. Sale performance management:
• Sale Performance Tracking & Report: Thường xuyên Theo dõi & báo cáo tình hình Kinh Doanh; phối hợp BP Demand Planning, Kế hoạch Cung Ứng nhằm Phân Tích & Dự báo Nhu cầu tiêu thụ, lên Kế hoạch Sản xuất kịp thời nhằm đảm bảo Doanh Số & đạt KPI mục tiêu
• Collection Life Cycle Management: Theo dõi & Quản lý vòng đời BST (hàng mới, hàng bán chạy, bán chậm, ngừng kinh doanh) nhằm tối vòng quay vốn & hiệu quả kinh doanh
4. Campaign/ Project management & Collaboration
• Campaign/Project management: Tham gia Quản lý/Hỗ trợ các Dự án, Campaign chung của Công ty/Khối theo các quyết định thành lập ban dự án, quyết định bổ nhiệm, phân công nhiệm vụ của Quản Lý Nhãn Hàng.",,2026-03-18,"Tiếp Thị, Quảng Cáo/Truyền Thông",Thời trang/Trang sức,3.0,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Brand Communication, Campaign Management, Communication Skills, Data-Driven, Product Development",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý & Phát Triển Sản Phẩm, Thời trang/Trang sức, Brand Communication, Campaign Management, Communication Skills, Data-Driven, Product Development, Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ), Hồ Chí Minh",Quản Lý & Phát Triển Sản Phẩm,15,60,,,
Phó Phòng Kế Hoạch (Vật Tư; Sản Xuất; Kho),Công Ty Cổ Phần Quốc Tế Sơn Hà,"KCN thị trấn Phùng, Đan Phượng, Hà Nội, Tòa nhà Capital Place - 29 Liễu Giai, Ba Đình, Hà Nội","1. Quản lý kế hoạch kinh doanh
• Tổng hợp và rà soát kế hoạch đặt hàng từ các đơn vị/khách hàng.
• Phân tích nhu cầu, xác nhận và phản hồi thời gian đáp ứng đơn hàng kèm
điều kiện liên quan.
• Phân bổ đơn hàng phù hợp dựa trên năng lực sản xuất, tồn kho và tình
hình thực tế.
• Theo dõi, phân tích kết quả thực hiện kế hoạch kinh doanh theo từng
khách hàng; đề xuất phương án điều chỉnh, tối ưu.
2. Quản lý kế hoạch sản xuất
• Xây dựng kế hoạch sản xuất (năm/quý/tháng/tuần) dựa trên nhu cầu thị
trường và năng lực nhà máy.
• Cân đối nguồn lực (nhân sự, máy móc, vật tư) đảm bảo đáp ứng đơn hàng
và tối ưu tồn kho.
• Kiểm soát, giám sát việc thực hiện kế hoạch sản xuất; chủ động điều chỉnh
khi có biến động.
• Đề xuất giải pháp nâng cao hiệu quả sản xuất và đáp ứng tiến độ.
3. Quản lý kế hoạch vật tư
• Lập kế hoạch cung ứng vật tư theo kế hoạch sản xuất và định mức tồn
kho (Min–Max).
• Đảm bảo cung ứng vật tư đúng – đủ – kịp thời, duy trì tồn kho hợp lý theo
phê duyệt.
• Đề xuất phương án dự phòng vật tư khi có biến động thị trường (giá,
nguồn cung).
• Điều phối vật tư theo nhịp sản xuất, đảm bảo hoạt động liên tục.
• Phối hợp/đề xuất nhà cung cấp có giá cạnh tranh (khi cần).
4. Quản lý kho
• Quản lý hệ thống kho tại 02 nhà máy, đảm bảo nguyên tắc FIFO (Nhập
trước – Xuất trước).
• Kiểm soát tồn kho, hạn chế phát sinh hàng tồn lâu ngày.
• Rà soát và đề xuất phương án xử lý hàng tồn chậm luân chuyển.
5. Công việc chung
• Tổ chức, đào tạo và phát triển đội ngũ nhân sự phòng Kế hoạch.
• Xây dựng, rà soát và cải tiến quy trình, biểu mẫu liên quan.
• Tham gia và phụ trách các dự án bán hàng/sản xuất của Công ty theo
phân công.
• Thực hiện báo cáo định kỳ và các nhiệm vụ khác theo chỉ đạo của Ban
Lãnh đạo.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-18,Sản Xuất,Sản xuất,3.0,Cử nhân,1,08:00 - 17:00,Nhân viên,"Giao Tiếp, Lập Kế Hoạch, Phân Tích Da, Quản Lý Cung Ứng, Quản Trị Phần Mềm ERP",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Giao Tiếp, Lập Kế Hoạch, Phân Tích Da, Quản Lý Cung Ứng, Quản Trị Phần Mềm ERP, Công Ty Cổ Phần Quốc Tế Sơn Hà, Hà Nội",Hoạch Định & Quản Lý Sản Xuất,26,47,19000000.0,18000000.0,20000000.0
Phó Tổng GĐ Kinh Doanh,Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","1 ĐẦU TƯ, NGHIÊN CỨU VÀ PHÁT TRIỂN
1.1 Nghiên cứu và phát triển: mô hình hoạt động có các loại TTTM với tính cạnh tranh cao, phù hợp thị hiếu của khách hàng trong từng giai đoạn và có hiệu quả kinh doanh cao.
1.2 Phát triển danh mục đầu tư: có quy hoạch tổng thể hệ thống TTTM trên toàn quốc và thực hiện tốt các kế hoạch phát triển đã được phê duyệt.
1.3 Khai trương TTTM: đúng theo kế hoạch, với tenant mix và tỷ lệ lấp đầy theo đúng kế hoạch đã được phê duyệt.
1.4 Tối ưu việc quy hoạch, phân bổ mặt bằng, ngành hàng, phân bổ khách thuê, ngân sách cho các dự án mới, dự án đang hoạt động
1.5 Ngân sách và chính sách cho thuê: hiệu quả, thúc đẩy đạt được mục tiêu kinh doanh

2 KINH DOANH & MARKETING
2.1 Xây dựng chính sách, kế hoạch kinh doanh và các chương trình hành động kinh doanh để đạt được mục tiêu kinh doanh.
2.2 Tổ chức, kiểm soát, đánh giá hiệu quả hoạt động cho thuê theo kế hoạch cho thuê, từng dự án có phương án thuê, lấp đầy hàng năm khả thi đảm bảo được độ lấp đầy và doanh thu cho thuê, tỷ lệ chốt khách cao
2.3 Tổ chức phát triển danh mục khách thuê, chăm sóc khách lớn khách chuỗi, đạt được kế hoạch phát triển khách chuỗi
2.4 Tổ chức xây dựng chiến lược thương hiệu theo đúng định hướng kinh doanh và phát triển của công ty
2.5 Tổ chức việc lập, kiểm soát triển khai, đánh giá hiệu quả các Chương trình MKT hàng năm
2.6 Tài liệu bán hàng: cập nhật hàng năm, phát hành DR, đảm bảo góc diễn họa, chất lượng hình ảnh, tính chính xác về concept thiết kế và phối
cảnh tổng thể, layout phân bổ khách thuê, định vị ngành hàng, tiến độ cho thuê và khai trương đối TTTM với dự án mới.

3 QUẢN TRỊ VẬN HÀNH & CHẤT LƯỢNG DỊCH VỤ
3.1 Hệ thống QĐQC ngắn gọn, đơn giản, chuẩn hóa, dễ áp dụng và hướng tới hiệu quả cao.
3.2 Thực hiện ngân sách: hiệu quả; tối ưu thu chi; không lãng phí; hoàn thành tốt các kế hoạch tài chính.
3.3 SĐTC tinh gọn; Xây dựng đội ngũ GĐ/TP/CVKD nhạy bén thị trường, có kiến thức và chuyên môn tốt về bán lẻ và cho thuê, tư duy dịch vụ khách hàng; Có đội ngũ nhân sự nguồn kế cận, được đào tạo bài bản; Môi trường làm việc đoàn kết, thượng tôn kỷ luật.
3.4 Có chiến lược và kế hoạch phát triển CSKH, đảm bảo các khách thuê Vincom thật sự là cộng động mạnh và được chăm sóc tốt
3.5 Triển khai phần mềm CRM phục vụ quản lý khách thuê, các hoạt động hàng ngày của CVKD, các cơ hội kinh doanh, các báo cáo quản trị kinh doanh tự động",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-18,Bất Động Sản,Bán lẻ/Bán sỉ,8.0,Cử nhân,Không hiển thị,08:30 - 17:30,Giám Đốc và Cấp Cao Hơn,"Business Development & Management, Marketing, Retail Sales, Shopping Mall Management, Store Leasing",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Bất Động Sản, Kinh Doanh Thương Mại, Cho Thuê & Quản Lý Tài Sản, Bán lẻ/Bán sỉ, Business Development & Management, Marketing, Retail Sales, Shopping Mall Management, Store Leasing, Navigos Search, Hà Nội","Kinh Doanh Thương Mại, Cho Thuê & Quản Lý Tài Sản",0,100,161000000.0,92000000.0,230000000.0
Leader Nhóm - Kho Linh Kiện,Công Ty TNHH Điện Tử UMC Việt Nam,"Bắc Ninh, Hung Yen, KCN Tân Trường, Xã Mao Điền, Thành Phố Hải Phòng, Việt Nam, KCN Tân Trường - Xã Mao Điền - Thành Phố Hải Phòng","* Quản lý công đoạn đánh dấu bản mạch, đảm bảo sản lượng, chất lượng, tiến độ sản xuất.
* Lập kế hoạch sản xuất cho máy móc tại công đoạn dựa trên kế hoạch sản xuất của nhà máy.
* Đào tạo và duy trì công nhân tuân thủ tiêu chuẩn thao tác, quy định an toàn tại công đoạn.
* Cải tiến, phân tích lỗi và đưa ra đối sách khi phát sinh vấn đề.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-18,Khoa Học & Kỹ Thuật,Điện/Điện tử,1.0,Cao đẳng,Không hiển thị,,Nhân viên,"Tiếng Anh, Kỹ Thuật Điện Tử, Điện Tử",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Điện/Điện tử, Tiếng Anh, Kỹ Thuật Điện Tử, Điện Tử, Công Ty TNHH Điện Tử UMC Việt Nam, Bắc Ninh, Hưng Yên, Hải Phòng",Kỹ Thuật Điện/Điện Tử,0,100,11500000.0,10350000.0,12650000.0
Automation Engineer,Knauf Vietnam,"Plot CN4.4A, Dinh Vu Industrial Zone, Dong Hai 2 Ward, Hai An Dist., Dinh Vu - Cat Hai Economic Zone, Floor 7, Habour View Building, 35 Nguyen Hue Street, Dist 1, HCM City","1. Electrical & Automation System management
- In charge of power system and factory control, maintenance and maintenance of electrical, control and measurement equipment

- Perform error handling, electrical system problems and reporting via RCA/ 5 Whys/ 3C’ report - factory control (scada control, plc for the factory)

- Synthesize and make reports of the electrical department, and at the same time report the problems to the head of the maintenance department

- In charge of electrical, utility and safety equipment: air conditioners, lifting equipment, forklifts, door systems, firefighting systems..., equipment, backup supplies, consumables, tools, electrical equipment

2. Planning & Training

- Prepare standards and documents of the electrical department such as OPL, 1PL, SOP

- In charge of training and improving skills of the electrical department

- In charge and supervision of contractors for installation, maintenance, repair, inspection… electrical – control equipment

- Representative of electrical department to contact other stakeholders

- Arrange work for technicians in the electrical department

3. Other

- In charge of ci activities and implementing improvements to the department

- Combine other departments to solve common factory problems: safety, quality, machinery, production...

- In charge of safety, 5s work of electrical department, the improvement and implementation of capex of the electrical department

- Others job assigned by manager",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Vật liệu xây dựng, Tự Động Hóa, PLC, Điện, Automation Engineering, Electrical, Knauf Vietnam, Hải Phòng",,0,100,,,
Chuyên Viên Tiếp Nhận và Bàn Giao Bất Động Sản,Công Ty Cổ Phần Địa Ốc Phú Long,"Toà nhà PV Gas, 673 Đường Nguyễn Hữu Thọ, xã Nhà Bè, Hồ Chí Minh, PVGas Tower, 673 Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, TP.HCM","- Tiếp nhận tài sản và bất động sản từ các phòng ban liên quan, quản lý, bảo trì, bảo dưỡng, duy tu, bảo hành và bàn giao cho khách hàng..
- Kiểm tra chất lượng bất động sản và tài sản gắn liền với bất động sản, bao gồm nhưng không giới hạn tất cả các tài sản hiện hữu.
- Nhận các bất động sản và tài sản gắn liền với bất động sản từ các bộ phận liên quan như quản lý dự án, pháp chế, cho thuê, chuyển nhượng và khách hàng.
- Bàn giao các bất động sản và tài sản gắn liền với bất động sản cho khách hàng (khách sở hữu/ khách thuê/ nội bộ) và bàn giao tài sản cho đơn vị quản lý vận hành.
- Kiểm tra tất cả các bất động sản và tài sản gắn liền với bất động sản, kịp thời báo cáo, đề xuất cải tạo sửa chữa, nâng cấp, giữ cho các bất động sản và tài sản gắn liền với bất động sản luôn trong tình trạng có thể sử dụng và sẵn sàng bàn giao.
- Kiểm kê tài sản hàng năm.
- Các công việc khác được cấp trên giao phó.
- Phối hợp hỗ trợ các bộ phận/ khối phòng/ ban khác như: PR&MKT, Pháp chế, Pháp lý, Quản lý dự án, Dịch vụ khách hàng, Cho thuê chuyển nhượng, Kế toán, …",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-18,Bất Động Sản,Bất Động Sản/Cho thuê,3.0,Cao đẳng,Không hiển thị,,Nhân viên,"Bàn Giao Nhà Đất, Bất Động Sản Thương Mại, Vận Hành Tòa Nhà, Kỹ Thuật Toà Nhà",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Bất Động Sản, Phát Triển Bất Động Sản, Bất Động Sản/Cho thuê, Bàn Giao Nhà Đất, Bất Động Sản Thương Mại, Vận Hành Tòa Nhà, Kỹ Thuật Toà Nhà, Công Ty Cổ Phần Địa Ốc Phú Long, Hồ Chí Minh",Phát Triển Bất Động Sản,0,100,,,
Nhân Viên Chăm Sóc Khách Hàng Logistics (Yêu cầu Tiếng Trung),Công Ty TNHH Chainvalue (Việt Nam),"Số 235 đường Đồng Khởi, phường Sài Gòn, TP. Hồ Chí Minh, Việt Nam., Phòng 704, Cao ốc Metropolitan, 235 Đường Đồng Khởi, Phường Sài Gòn, TP Hồ Chí Minh","- Phát triển và quản lý đối tác kho bãi; phụ trách công việc khảo sát, ký kết hợp đồng, báo giá chi phí, yêu cầu vận hành, kiểm kho, và theo dõi công việc hàng ngày của kho.
- Phối hợp với các bộ phận để theo dõi nhập – xuất hàng, xử lý các yêu cầu liên quan đến kho và logistics.
- Theo dõi và xử lý các vấn đề phát sinh như thiếu hàng, giao sai, hư hỏng, đảm bảo giải quyết triệt để vấn đề.
- Theo dõi và tổng hợp các vấn đề về kho, đưa ra đề xuất cải thiện quy trình và chi phí.
- Thực hiện các công việc như nhập đơn, kiểm tra chứng từ, thông báo giao hàng,...
- Duy trì mối quan hệ với đối tác kho, nâng cao chất lượng dịch vụ.
- Phụ trách đến kho bãi, cảng để xử lý các vấn đề liên quan đến nghiệp vụ.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Hậu cần/Giao nhận, Chăm sóc & duy trì quan hệ khách hàng, Chăm sóc & duy trì quan hệ khách hàng, Chăm Sóc Khách Hàng, Kho Vận, Theo Dõi Logistics, Công Ty TNHH Chainvalue (Việt Nam), Hồ Chí Minh",,0,100,12500000.0,10000000.0,15000000.0
Funding Legal Assistant Manager,Home Credit Vietnam - Explore Your Dream Team,"Tầng G, 8 và 10 Tòa nhà Phụ Nữ, Số 20 Nguyễn Đăng Giai, Phường Thảo Điền, TP.Thủ Đức, TP.HCM, Phu Nu Building, 20 Nguyen Dang Giai, Thao Dien Ward, District 2, HCMC","• To conduct legal works in relation to the day-to-day business and operations of the company – in general – and the funding activities of the company – in particilar - in timely manner to protect the interest of the company. Specific works include, but not limited to, the following key tasks:
o Legal update; Research, analyze and provide legal advices on various aspects of funding activities as well as the business and operations of the company;
o Prepare, draft, revise, review and/or provide comments on all documents, agreements, templates and/or other documentation of the Company in relation to funding activities as well as the business and operations of the company; Participate in contract negotiation and execution;
o Assist other departments in legal matters relating to the projects of the company;
o Participate and represent the company in all litigation and other legal procedures in relation to the funding activities of the company;
o Translate contracts and other materials into English or Vietnamese; and
o Prepare legal update of new regulations relating to funding activities.
• Review and supervise the work products of Legal Specialist/Legal Executive to maintain high-quality;
• Assist Head of Funding Legal and Chief Legal and Compliance Officer in building, management and development of funding legal team;
• To support Business Legal department, Compliance department as well as other departments in certain legal and compliance matters; and
• Other tasks as may be assigned by Head of Funding Legal and Chief Legal and Compliance Officer.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-18,Pháp Lý,Tài Chính,5.0,Không giới hạn,Không hiển thị,,Trưởng phòng,"English Fluency, Funding and Capital Market, Legal & Law",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Pháp Lý, Luật Tài Chính Ngân Hàng Thương mại, Tài Chính, English Fluency, Funding and Capital Market, Legal & Law, Home Credit Vietnam - Explore Your Dream Team, Hồ Chí Minh",Luật Tài Chính Ngân Hàng Thương mại,0,100,,,
