Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Quản Lý Nhân Sự,Trai Đẹp Bán iPhone,"Bình Thạnh, Hồ Chí Minh, Việt Nam","1. Mô tả công việc:
- Tham mưu, đề xuất với Ban lãnh đạo công ty về cơ cấu tổ chức và cách điều hành bộ máy nhân sự của công ty.
- Kết hợp với các Trưởng bộ phận tiến hành xây dựng lại chức năng nhiệm vụ/ mô tả công việc của các vị trí công việc/ phòng ban.
- Xây dựng nội quy, quy chế lương, thưởng, phúc lợi theo luật định.
- Quản lý rủi ro nhân sự: Giải quyết các mâu thuẫn nội bộ, khiếu nại nhân sự, và rủi ro pháp lý liên quan đến lao động. Đại diện công ty trong các quan hệ lao động với cơ quan nhà nước.
- Lập kế hoạch tuyển dụng, đào tạo, phát triển nguồn nhân lực định kỳ (tháng/ quý/ năm).
- Quản lý, điều hành và chịu trách nhiệm cho toàn bộ công việc của nhân viên, đảm bảo hoàn thành các mục tiêu, chức năng, nhiệm vụ.
- Quản lý, theo dõi việc thực hiện chấm công, tiền lương, bảo hiểm xã hội và hợp đồng lao động.
- Theo dõi kiểm tra camera giám sát, đôn đốc nhắc nhở thái độ phuc vụ và đón tiếp khách.
- Thực hiện các báo cáo theo yêu cầu của cấp trên","• Tốt nghiệp Đại Học trở lên, có kỹ năng quản lý, lãnh đạo, xử lý các vấn đề tốt.
• Có ít nhất 05 năm kinh nghiệm ở vị trí tương đương (Ưu tiên có kinh nghiệm làm việc trong lĩnh vực Điện Thoại, Điện tử viễn thông hoặc và quản lý chuỗi hệ thống trên 10 cửa hàng)
• Có hiểu biết sâu rộng về Luật lao động, Bảo hiểm cá qui định pháp luật liên quan.
• Thành thạo các phần mềm quản lý nhân sự.",2025-10-01,Nhân Sự/Tuyển Dụng,Bán lẻ/Bán sỉ,5,Cử nhân,1,9:00 - 21:00,Giám Đốc và Cấp Cao Hơn,"Bảo Hiểm, Kỹ Năng Quản Lý, Luật Lao Động, Quản Lý Nhân Sự, Quản Trị Phần Mềm",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Chủ Nhật,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Bán lẻ/Bán sỉ, Bảo Hiểm, Kỹ Năng Quản Lý, Luật Lao Động, Quản Lý Nhân Sự, Quản Trị Phần Mềm, Trai Đẹp Bán iPhone, Hồ Chí Minh",Nhân Sự Tổng Hợp,30,45,35000000.0,20000000.0,50000000.0
Kỹ Sư Thiết Kế Kết Cấu Công Trình Xây Dựng,Công Ty TNHH Structures Việt Nam,"Quận 7, Thành phố Hồ Chí Minh, Quận Cầu Giấy, Hà Nội","- Đọc và hiểu các hồ sơ thiết kế được cung cấp bởi các thành viên, nhóm thiết kế khác ở các giai đoạn thiết kế để hình thành dữ liệu đầu vào cho phần thiết kế kết cấu của dự án phát triển xây dựng.
- Phối hợp với các thành viên, nhóm thiết kế khác để lập, cung cấp hồ sơ thiết kế xây dựng đáp ứng các yêu cầu của Khách hàng hay hợp đồng dịch vụ tư vấn thiết kế kết cấu.
- Trao đổi, liên hệ với Khách hàng hoặc Đại diện của Khách hàng để làm rõ các vấn đề, yêu cầu của Khách hàng.
- Đề xuất các ý tưởng thiết kế kết cấu cho dự án phát triển xây dựng phù hợp với ý tưởng thiết kế của các bộ môn, nhóm thiết kế khác.
- Đề xuất các giải pháp kỹ thuật có giá trị để dự án phát triển xây dựng được thiết kế và xây dựng theo hướng tối ưu và khả thi tốt nhất.
- Xây dựng các mô hình toán học mô phỏng tất cả quá trình làm việc, hành vi có thể có của các thành phần của kết cấu, tổng thể kết cấu dưới mọi tải trọng và tác động có thể xảy ra trên kết cấu của dự án phát triển xây dựng.
- Phân tích các kết quả thu được từ các mô hình toán học để xác định và xác nhận cấu hình kết cấu của dự án phát triển xây dựng .
- Tính toán và kiểm tra tất cả các thành phần của kết cấu đáp ứng tất cả những yêu cầu được đặt ra theo tiêu chuẩn và quy phạm thiết kế.
- Triển khai chi tiết các cấu tạo, bố trí sắp đặt kết cấu cho tất cả các thành phần của kết cấu đáp ứng những yêu cầu được đặt ra theo tiêu chuẩn và quy phạm thiết kế, phục vụ các công việc triển khai thi công dự án phát triển xây dựng.
- Quản lý hồ sơ thiết kế được cung cấp và hồ sơ thiết kế kết cấu được thực hiện bởi cá nhân thành viên, nhóm thiết kế.","- Tốt nghiệp Đại học các chuyên ngành liên quan.
- Có khả năng sử dụng tiếng Anh và/ hoặc tiếng Pháp trong giao tiếp công việc chuyên môn.
- Có năng lực kinh nghiệm trong chuyên môn phân tích và thiết kế, triển khai chi tiết kết cấu công trình, đặc biệt trong phạm vi phát triển xây dựng nhà cao tầng và các công trình lớn và phức tạp.
- Có trách nhiệm và có khả năng chịu áp lực trong quá trình thực hiện công việc;
- Có kỹ năng tốt trong lập kế hoạch và tổ chức quá trình thiết kế cho môi trường làm việc đòi hỏi đáp ứng nhịp độ phát triển công việc cao.
- Có khả năng giao tiếp tốt với mọi người, với Khách hàng và Đồng nghiệp.
- Có động lực cao, luôn chủ động và sẵn sàng để đón nhận những thử thách mới.
- Có tinh thần làm việc nhóm, có khả năng thích ứng tốt trong các môi trường và điều kiện làm việc theo các dự án phát triển xây dựng quốc tế.
- Trung thực, cẩn thận, có tư duy logic tốt.
- Có khả năng sử dụng thành thạo các phần mềm chuyên ngành như Autodesk Robot Structural Analysis Professional, Autodesk Revit Structure, Autodesk Navisworks, Autodesk AutoCAD, v.v… trong xây dựng mô hình toán học, mô hình và bản vẽ kết cấu bê tông, kết cấu bê tông cốt thép, kết cấu thép.
- Có kiến thức chuyên môn, nắm rõ các quy định, tài liệu thực hành BIM.
- Có khả năng lập trình phát triển các bảng tính, Add-ins trong các phần mềm chuyên ngành.",2025-10-01,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,0,Cử nhân,Không hiển thị,,Nhân viên,"Kết Cấu Kiến Trúc, BIM Revit, AutoCAD, Structural Design, Civil Construction",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Kết Cấu Kiến Trúc, BIM Revit, AutoCAD, Structural Design, Civil Construction, Công Ty TNHH Structures Việt Nam, Hồ Chí Minh, Hà Nội",Xây Dựng,0,100,,,
Kỹ Sư Tự Động Hoá,Công Ty TNHH Thương Mại Và Dịch Vụ Công Nghệ Nam Phương,"Phố Trần Vỹ, Mai Dịch, Cầu Giấy, Hà Nội, Việt Nam, Hà Nội, Việt Nam","- Thiết kế phần cứng PLC và Control Cabinet, Field Instrument và lập trình phần mềm cho hệ thống điều khiển (SCADA-DCS) của nhà máy sản xuất (nhà máy điện, hóa chất công nghiệp, lắp ráp thiết bị điện tử,...)
- Giám sát lắp đặt, vận hành chạy thử hệ thống điều khiển tại nhà máy khách hàng.
- Tham gia bàn giao hệ thống đưa vào vận hành.
- Tham gia đào tạo tại công trường -On-site Training.
- Tham gia tập huấn nâng cao chuyên môn.","- Tốt nghiệp đại học chuyên ngành Điều khiển - Tự động hóa
- Có tối thiểu hai (02) năm kinh nghiệm làm dự án điều khiển SCADA - DCS.
- Giao tiếp cơ bản và đọc hiểu tài liệu tiếng anh trong lĩnh vực.
- Có kĩ năng làm việc nhóm và tinh thần học hỏi.",2025-10-01,Kỹ Thuật,Tự động hoá,2,Cử nhân,Không hiển thị,,Nhân viên,"Tự Động Hóa, PLC, Automation",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kỹ Thuật, Cơ Khí Tự Động Hoá, Tự động hoá, Tự Động Hóa, PLC, Automation, Công Ty TNHH Thương Mại Và Dịch Vụ Công Nghệ Nam Phương, Hà Nội",Cơ Khí Tự Động Hoá,0,100,13800000.0,11500000.0,16100000.0
eCommerce Operation Specialist,Delight Connection Vietnam Company Limited,"Tòa CF - Tầng 5, 70 Phạm Ngọc Thạch, phường Võ Thị Sáu, Quận 3, thành phố Hồ Chí Minh, Việt Nam., CF tower, Phạm Ngọc Thạch, Võ Thị Sáu, District 3, Ho Chi Minh City, Vietnam","Company Description
JOY GROUP (Shanghai Juyi Cosmetics Co., Ltd.) is Asia's leading multi-brand beauty company, with a mission to ""Create a world of beauty that brings joy to everyone."" As the number one domestic makeup company by market share in China, JOY GROUP has established a strong presence in multiple beauty categories. With an omnichannel approach, JOY GROUP operates flagship stores on major e-commerce platforms and over 90 mono-brand boutiques offline. The company has expanded its global footprint to over 20,000 points of sale across 30+ countries with the support of renowned investors like General Atlantic, Tencent, and Shunwei Capital. Our brands include JUDYDOLL, JOOCYEE, René Furterer, and Biophyto genesis, and we have developed an agile, fast-reacting supply chain that integrates R&D, manufacturing, marketing, and sales.
Job Description
Daily Operations Management:
- Oversee daily activities of the ecommerce store, including product listing, order processing, and customer service monitoring.
Campaign Planning and Execution:
- Plan and implement store activities, promotional campaigns, and other marketing initiatives to increase traffic and boost sales.
Inventory and Logistics Management:
- Monitor inventory levels, logistics, and distribution to ensure timely delivery of orders and efficient stock control.
Brand Image Building:
- Collaborate with team members to develop and maintain the brand’s reputation and identity on ecommerce platform.
Demand Forecast
- Analyze historical sales data, market trends, and customer insights to predict future demand.
- Develop and maintain accurate forecasting models using statistical tools and software.
- Collaborate with sales, marketing, and product teams to incorporate promotional plans and new product launches into demand forecasts.","- Bachelor’s degree in Marketing, Business Administration, or a related field
- 3-5 years experiences in eCommerce Specialist, eCommerce Operation
- Familiar with ecommerce operation, operational rules, and features.
- English working proficiency
- A strong interest in e-commerce with the ability to analyze data and identify market opportunities.
- Excellent communication skills and the ability to independently resolve customer issue
- Strong sense of responsibility, teamwork & data analyst",2025-10-01,"Tiếp Thị, Quảng Cáo/Truyền Thông",Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân,0,Không giới hạn,Không hiển thị,,Nhân viên,"Analytical Skills, Shopee Operation, Ecommerce Operations, English, Ecommerce",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Trực Tuyến, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Analytical Skills, Shopee Operation, Ecommerce Operations, English, Ecommerce, Delight Connection Vietnam Company Limited, Hồ Chí Minh",Tiếp Thị Trực Tuyến,0,100,,,
Junior Accountant,Casal Corporate Advisory Pty Ltd,"2nd floor, UDIC N04 Building, Hoang Dao Thuy Street, Cau Giay District, Hanoi","We are seeking a highly motivated accountant to join the Accounting team serving a diverse client portfolio in Australia. This position requires accurate completion of detailed tasks in a fast-paced and dynamic environment whilst offers training and development for your future opportunities. The successful candidate will work out of our office based in Hanoi.

Key responsibilities:
- Managing the day-to-day Accounting operations including Account Receivables (A/R), Account Payable (A/P);
- Checking accounting documents and entering data into the software;
- Performing bank/account reconciliations and recording bookkeeping entries accordingly;
- Assisting with periodic reporting processes and journals;
- Assisting with the preparation and lodging of monthly IAS and quarterly BAS;
- Assisting with the preparation of month end analytics and board reports;
- Liaising with other domestic and international entities within the group.","- 1+ years of working experience in a similar role;
- Bachelor’s degree or equivalent with strong technical accounting knowledge;
- Have excellent verbal and written communication English skills;
- Technically minded and the ability to problem solve;
- Attention to detail and accuracy;
- Ability to work independently and be self-motivated, as well as positively contribute to a team;
- Excellent time management and organisational skills;
- Accountability and the capability to work to strict deadlines;
- Advanced Excel skills and use of ERP systems is highly desirable;
- Familiarity with SQL and Power BI is an advantage;
- ACCA, ACA or CPA qualification is a plus.

If this sounds like you, please apply with your CV in English.",2025-10-01,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,1,Không giới hạn,Không hiển thị,,Nhân viên,"Xero Accounting Software, Microsoft Excel, Australian Tax, Netsuite, English proficiency",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Quản Trị, Kế toán/Kiểm toán, Xero Accounting Software, Microsoft Excel, Australian Tax, Netsuite, English proficiency, Casal Corporate Advisory Pty Ltd, Hà Nội",Kế Toán Quản Trị,0,100,,,
HR Advisor (as HR Manager) for a green field project based in Long An,Navigos Search,"LA, Viet Nam, HCMC","Responsibilities:
• Recruiting and staffing;
• Organizational and space planning;
• Performance management and improvement systems;
• Organization development;
• Employment and compliance to regulatory concerns and reporting;
• Employee orientation, development, and training;
• Policy development and documentation;
• All aspects of Employee and Employment relations;
• Company employee communication;
• Employee safety, welfare, wellness and health (Plans, Programs);
• Employee services and counseling (including Payroll, Taxes, State Systems);
• Training and HR Development (Qualifications, Performance Management);
• Legal aspects of Employment.","• Minimum of a Bachelor's degree or equivalent in Human Resources,
Business, or Organization Development or equivalent (Masters degree
preferred)
• Over 3 to 5 years of proven progressive leadership/work
experience in Human Resources positions in industrial environment
and proven knowledge in the before mentioned HR tasks
• Have ability to work independently
• Fluent in English",2025-10-01,Nhân Sự/Tuyển Dụng,Dịch vụ Y tế/Chăm sóc sức khỏe,3,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Employee Development, English Fluency, Performance Management, Policy Development, Recruiting Candidates",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Dịch vụ Y tế/Chăm sóc sức khỏe, Employee Development, English Fluency, Performance Management, Policy Development, Recruiting Candidates, Navigos Search, Long An",Nhân Sự Tổng Hợp,15,60,57500000.0,46000000.0,69000000.0
Senior Legal Advisor,Navigos Search's Client,"Hà Nội, Việt Nam, Hanoi / HCMC","JOB PURPOSE
To provide high-level legal counsel and strategic advice to the Group Executive Board, ensuring compliance with applicable laws and regulations, minimizing legal risks, and supporting the execution of business objectives across all subsidiaries and investment areas.

KEY RESPONSIBILITIES
1. Legal Advisory
 • Advise senior management on complex legal matters related to investment, M&A, financing, joint ventures, and cross-border transactions.
 • Review and evaluate high-value or high-risk contracts and agreements, ensuring legal integrity and alignment with the Group's interests.

2. Strategic Legal Planning
 • Contribute to the development and implementation of legal strategies for the Group’s key projects and business operations.
 • Identify potential legal risks and develop proactive mitigation plans.

3. Policy & Compliance
 • Oversee the development, review, and update of internal policies, governance frameworks, and regulatory compliance systems.
 • Ensure adherence to Vietnamese laws and applicable international legal standards.

4. Litigation & Dispute Resolution
 • Direct or coordinate legal proceedings, arbitrations, or disputes involving the Group, working closely with external counsel as needed.

5. External Legal Coordination
 • Manage relationships with domestic and international law firms; supervise outsourced legal services to ensure cost-effectiveness and high-quality outcomes.

6. Training & Development
 • Provide training and mentoring to in-house legal teams across subsidiaries; build a consistent legal risk management culture throughout the organization.","Education:
 • Bachelor's degree in Law (required); Master’s degree or international legal education is a strong advantage.
 • Holder of a valid lawyer’s practicing certificate in Vietnam (required).

Experience:
 • Minimum 10–15 years of experience in corporate legal practice.
 • At least 5 years in a senior legal advisory role at a large corporation, multinational company, or international law firm.
 • Proven experience in M&A, investment, real estate, finance, technology, or international commercial law.

Skills & Competencies:
 • Deep understanding of Vietnamese legal systems and exposure to international legal practices.
 • Strategic thinking and excellent legal judgment.
 • Strong leadership and cross-functional coordination skills.
 • Excellent communication, negotiation, and presentation skills in both Vietnamese and English.
 • High level of integrity, professionalism, and confidentiality.",2025-10-01,Pháp Lý,Luật/Dịch vụ pháp lý,10,Cử nhân,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Legal Advise, Strategic Planning, Legal Compliance, Litigation Management, Communication Skills",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 7,Khác,"Pháp Lý, Luật Xây Dựng, Luật/Dịch vụ pháp lý, Legal Advise, Strategic Planning, Legal Compliance, Litigation Management, Communication Skills, Navigos Search's Client, Hà Nội",Luật Xây Dựng,0,100,172500000.0,115000000.0,230000000.0
Marketing Specialist,N-Squared eCommerce Vietnam,"10/29 Trần Nhật Duật, Phường Tân Định, TP.HCM, ITAXA tower, floor 5, 126 Nguyen Thi Minh Khai, Ward Vo Thi Sau, District 3, Ho Chi Minh city.","1. MÔ TẢ CÔNG VIỆC / RESPONSIBILITIES:
• Triển khai, phân tích và tối ưu quảng cáo trên các nền tảng trực tuyến như Shopee, Lazada,
TikTok và các nền tảng Google, Facebook, Youtube Ads.
Run, check, and improve ads on Shopee, Lazada, TikTok, Google, Facebook, and YouTube.
• Xác định nhóm đối tượng mục tiêu và chiến dịch phù hợp, cụ thể.
Find the right target audience and choose suitable campaigns.
• Theo dõi hiệu quả phân phối quảng cáo và đề xuất phương án tối ưu chiến dịch để đảm bảo
kết quả đạt được.
Track ad performance and suggest ways to get better results.
• Lập kế hoạch, thực thi và tối ưu các chiến lược marketing thương mại điện tử nhằm thúc đẩy
doanh số online và đạt được mục tiêu doanh thu.
Plan and carry out e-commerce marketing to increase sales and reach revenue goals.
• Sử dụng các công cụ phân tích để theo dõi và đánh giá các chỉ số hiệu suất eCommerce.
Use tools to check and review e-commerce performance numbers.
• Cung cấp báo cáo và insight định kỳ nhằm tối ưu chiến lược marketing dựa trên dữ liệu.
Make regular reports and give insights to improve marketing based on data.
• Làm việc chặt chẽ với khách hàng và các bộ phận nội bộ liên quan để cải thiện quảng cáo và
tích hợp các dự án Marketing.
Work closely with clients and teams to improve ads and support marketing projects.
• Phối hợp với quản lý trong việc lập ngân sách và theo dõi chi phí.
Work with managers on budget and cost tracking.","• Có từ 2 năm kinh nghiệm ở vị trí tương đương (Ưu tiên ứng viên có kiến thức chạy GMV Max các nền tảng và đã từng chạy ngân sách lớn hoặc ngành hàng tương tự).
At least 2 year of experience in a similar job (better if you know GMV Max, have handled big budgets, or worked in similar industries).
• Ưu tiên có kinh nghiệm trong ngành FMCG, bán lẻ.
FMCG or retail experience is a plus.
• Hiểu rõ các chỉ số trong quảng cáo và biết cách tối ưu ngân sách.
Understand ad metrics and how to use budget effectively.
• Biết sử dụng trình quản lý quảng cáo, Business Manager, tài khoản agency là lợi thế.
Experience with Ads Manager, Business Manager, or agency accounts is an advantage.
• Thành thạo Microsoft Office, đặc biệt là Excel.
Proficient in Microsoft Office, especially Excel.
• Chủ động, ham học hỏi, phối hợp tốt với các bộ phận khác.
Proactive, eager to learn, and able to collaborate well with other teams.",2025-10-01,"Tiếp Thị, Quảng Cáo/Truyền Thông",Thương mại điện tử,2,Không giới hạn,1,9:00 - 18:00,Nhân viên,"Ad Optimization, Data Analysis, E-Marketing, Microsoft Excel, Proactive Review",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Trực Tuyến, Thương mại điện tử, Ad Optimization, Data Analysis, E-Marketing, Microsoft Excel, Proactive Review, N-Squared eCommerce Vietnam, Hồ Chí Minh",Tiếp Thị Trực Tuyến,0,100,15000000.0,14000000.0,16000000.0
Finance And Accounting Manager (for green field project) based in Long An,Navigos Search,"LA, Viet Nam, HCMC","Responsibilities:
• Responsible for our full finance & accounting and reporting.
• Regulatory/legal understanding. Making sure we comply with all local regulations.
• Experience with domestic & international payments & accounting.","• Professional Qualification/Bachelor Degree in Finance / Accounting / Banking / Commerce or equivalent
• Manufacturing background with strong accounting double entry knowledge with a minimum of 10 years working experiences. Hands-on experience in working for green field project is preferred.
• Self-motivated with ability to work independently, strong team spirit and work in meeting deadline
• In-depth knowledge of corporate finance and accounting principles, laws and best practices
• Solid knowledge of financial analysis and forecasting
• Comfortable to structure and set up our financial system, processes, and procedures.
• Fluent in English",2025-10-01,Kế Toán/Kiểm Toán,Sản xuất,10,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Financial Accounting, Financial Analysis, Forecasting, Regulatory Compliance, Teamwork",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Sản xuất, Financial Accounting, Financial Analysis, Forecasting, Regulatory Compliance, Teamwork, Navigos Search, Long An",Kế Toán Tài Chính,15,60,80500000.0,69000000.0,92000000.0
Project Manager (Thermal Power),Navigos Search's Client,"Hà Nội, Việt Nam, Hanoi / HCMC","1. Quản lý phát triển dự án
Tổ chức và điều phối toàn bộ các hoạt động liên quan đến phát triển dự án: nghiên cứu khả thi, đánh giá môi trường, pháp lý, kỹ thuật, tài chính...

Lập kế hoạch tổng thể cho giai đoạn phát triển: mục tiêu, ngân sách, tiến độ và rủi ro.

Làm việc với cơ quan chức năng nước sở tại để xin phê duyệt đầu tư, quy hoạch, giấy phép xây dựng, vận hành.

Phối hợp với các đối tác kỹ thuật, luật sư, tư vấn tài chính, môi trường quốc tế để triển khai hồ sơ.

2. Quan hệ đối ngoại và pháp lý
Đại diện Tập đoàn làm việc với Chính phủ, Bộ ngành, địa phương và tổ chức liên quan tại quốc gia đầu tư.

Tham gia đàm phán và ký kết các hợp đồng liên quan: MOU, PPA (Power Purchase Agreement), FSA (Fuel Supply Agreement), IA (Investment Agreement), GGU (Government Guarantee & Undertaking), EPC, v.v.

Kiểm soát tuân thủ pháp lý quốc tế, luật sở tại và các cam kết của Tập đoàn.

3. Quản lý tài chính & đầu tư
Tham gia xây dựng mô hình tài chính dự án (Financial Model).

Hỗ trợ triển khai huy động vốn (Project Finance), làm việc với các tổ chức tài chính trong và ngoài nước.

Làm việc với tư vấn tài chính để phục vụ Due Diligence và các điều kiện giải ngân.

4. Điều phối nội bộ & quản trị rủi ro
Xây dựng đội ngũ nhân sự phát triển dự án, phân công công việc và đánh giá hiệu quả.

Điều phối chặt chẽ với các phòng ban chức năng: pháp lý, đầu tư, kỹ thuật, tài chính, ESG.

Đánh giá và kiểm soát rủi ro pháp lý, kỹ thuật, chính trị và thương mại trong suốt quá trình phát triển.","Học vấn & chuyên môn
Tốt nghiệp đại học trở lên chuyên ngành: Năng lượng, Cơ khí, Điện, Kinh tế, Luật hoặc các ngành liên quan.
Ưu tiên có bằng Thạc sĩ Quản trị Kinh doanh, Luật Năng lượng, hoặc Kỹ thuật Nhiệt.

Kinh nghiệm
Tối thiểu 10 năm kinh nghiệm trong phát triển các dự án điện (ưu tiên nhiệt điện than, khí, LNG...).
Ít nhất 5 năm ở vị trí quản lý cấp cao trong các dự án BOT/ BTO/ IPP năng lượng quốc tế.
Có kinh nghiệm làm việc tại hoặc với các nước Đông Nam Á, Nam Á, Trung Đông hoặc Châu Phi là lợi thế.

Kiến thức & kỹ năng
Am hiểu sâu về mô hình đầu tư BOT, IPP quốc tế.
Có kiến thức về hợp đồng PPA, FSA, IA, GGU, EPC, O&M.
Kỹ năng đàm phán, giao tiếp và ngoại giao cấp cao.
Khả năng phân tích tài chính và quản lý rủi ro.
Tiếng Anh thành thạo.",2025-10-01,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,15,Cử nhân,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,Phát Triển Dự Án,Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Quản Lý Dự Án, Kỹ thuật xây dựng/Cơ sở hạ tầng, Phát Triển Dự Án, Navigos Search's Client, Hà Nội",Quản Lý Dự Án,0,100,138000000.0,115000000.0,161000000.0
