Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Trưởng Phòng Kỹ Thuật Nhà Máy (Head Of Factory Engineering),Công ty cổ phần ẩm thực Mặt Trời Vàng,"Lô C16A-1, Đường số 14, KCN Hiệp Phước, Xã Hiệp Phước, Huyện Nhà Bè, TP.HCM, Tòa nhà Green Park Tower, 33 Dương Đình Nghệ, Yên Hòa, Cầu Giấy, Hà Nội, Việt Nam","Mô tả công việc:
• Quản lý và điều phối hoạt động của dây chuyền sản xuất và đóng gói.
• Theo dõi và duy trì các hệ thống máy móc, tủ đông, tủ mát.
• Xây dựng và thực hiện kế hoạch bảo trì định kỳ cho các thiết bị.
• Đảm bảo tất cả các thiết bị hoạt động hiệu quả và an toàn.
• Phát hiện và khắc phục các sự cố kỹ thuật kịp thời.
• Làm việc chặt chẽ với các phòng ban khác để tối ưu hóa quy trình sản xuất.
• Đào tạo nhân viên về kỹ thuật vận hành máy móc và bảo trì.
• Thực hiện các báo cáo định kỳ về tình trạng thiết bị và hoạt động sản xuất.
• Đề xuất các cải tiến kỹ thuật để nâng cao hiệu năng sản xuất.","• Có tối thiểu 3 năm kinh nghiệm trong lĩnh vực kỹ thuật nhà máy hoặc sản xuất.
• Tốt nghiệp Đại học ngành Cơ khí, Kỹ thuật Điện, hoặc các ngành liên quan.
• Có kiến thức vững về dây chuyền sản xuất và bảo trì thiết bị.
• Kỹ năng phân tích và giải quyết vấn đề tốt.
• Kỹ năng quản lý thời gian và tổ chức công việc hiệu quả.",2025-06-13,Khoa Học & Kỹ Thuật,Dịch vụ Y tế/Chăm sóc sức khỏe,3,,,,Nhân viên,"Bảo Trì Thiết Bị Tin Học, Kỹ năng tổ chức, Kỹ năng tổ chức, Làm Việc Nhóm, Quản Lý Kho Sản Xuất, Thẩm Định Vấn Đề",Bất kỳ,Người Việt Nam,,,,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Dịch vụ Y tế/Chăm sóc sức khỏe, Bảo Trì Thiết Bị Tin Học, Kỹ năng tổ chức, Kỹ năng tổ chức, Làm Việc Nhóm, Quản Lý Kho Sản Xuất, Thẩm Định Vấn Đề, Công ty cổ phần ẩm thực Mặt Trời Vàng, Hồ Chí Minh",Cơ Khí & Điện Lạnh,0,100,22500000.0,20000000.0,25000000.0
Chuyên Viên Tuyển Dụng (Recruitment Specialist),Công ty cổ phần ẩm thực Mặt Trời Vàng,"205 nguyễn xí, Đường Nguyễn Xí, phường 26, Bình Thạnh, Hồ Chí Minh, Việt Nam, Tòa nhà Green Park Tower, 33 Dương Đình Nghệ, Yên Hòa, Cầu Giấy, Hà Nội, Việt Nam","• Thực hiện các hoạt động tuyển dụng từ lên kế hoạch đến triển khai và theo dõi tuyển dụng.
• Tìm kiếm và lựa chọn ứng viên phù hợp cho các vị trí trong công ty.
• Tạo nội dung quảng cáo tuyển dụng hấp dẫn trên nhiều nền tảng khác nhau.
• Sử dụng Canva để thiết kế các hình ảnh và tài liệu liên quan đến tuyển dụng.
• Đánh giá và phỏng vấn ứng viên để xác định sự phù hợp với yêu cầu công việc.
• Xây dựng và duy trì mối quan hệ tốt với ứng viên và các phòng ban.
• Theo dõi và báo cáo hiệu quả tuyển dụng theo định kỳ.","• Tối thiểu 2 năm kinh nghiệm trong lĩnh vực tuyển dụng.
• Kỹ năng thiết kế đồ họa vững với Canva.
• Kỹ năng giao tiếp và thuyết phục tốt.
• Có khả năng làm việc độc lập và theo nhóm.
• Am hiểu về thị trường lao động và xu hướng tuyển dụng.
• Có kinh nghiệm làm việc trong ngành FnB là một lợi thế.
• Tốt nghiệp đại học chuyên ngành quản trị nhân sự hoặc các ngành liên quan.",2025-06-13,Nhân Sự/Tuyển Dụng,Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân,2,Cử nhân,1,9:00 - 17:45,Nhân viên,"Giao Tiếp, Làm Việc Nhóm, Thiết Kế Đồ Họa, Thuyết Phục, Tuyển Dụng",Tiếng Việt,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Giao Tiếp, Làm Việc Nhóm, Thiết Kế Đồ Họa, Thuyết Phục, Tuyển Dụng, Công ty cổ phần ẩm thực Mặt Trời Vàng, Hồ Chí Minh",Tuyển Dụng,25,35,11000000.0,10000000.0,12000000.0
EHS Supervisor,Archer Daniels Midland (ADM),"Hà Nam, Vietnam","PRIMARY PURPOSE:
The Environmental Health and Safety (EHS) Supervisor reports to the Plant Manager with a dotted line to the Regional Safety Director. This role will engage with supervisors and employees across a wide range of activities to implement and uphold ADM’s Health and Safety principles, ensuring compliance with local regulations. The position requires a strong skill set in injury prevention and regulatory compliance through program development, training, audits, and expert support to the Plant Manager.
YOUR RESPONSIBILITIES:
• Work closely with the Plant Manager and Regional EHS Director to effectively develop and implement company HSE policies, practices, and procedures.
• Organize orientation and other EHS-related training programs.
• Manage EHS documentation and records, including MSDS, chemical lists, occupational health files, etc.
• Take a leading role in promoting safe behaviors and ensuring safe working conditions throughout the facility.
• Provide hands-on support to help achieve company safety objectives.
• Ensure proper investigation, root cause analysis, and corrective actions for all incidents; lead investigations for Serious Injury and Fatality (SIF) incidents.
• Conduct daily safety inspections and track follow-up actions, including EHS performance of contractors.
• Maintain effective communication with relevant government departments and ensure full compliance with national regulations on safety, health, fire protection, and environmental standards.
• Coordinate and resolve all certification issues related to safety and environmental matters.
• Maintain and improve the site’s emergency response plan.
• Oversee annual monitoring and assessment of site chemical, dust, and noise exposure.
• Manage safety for special equipment and operators of such equipment.
• Track EHS metrics to monitor and continuously improve performance.
• Perform other tasks as assigned by the Supervisor.","• Bachelor’s degree and/or a minimum of 7 years’ experience, preferably with both safety and environmental management responsibilities.
• Strong interest and knowledge in manufacturing processes and the behaviors necessary to maintain a safe work environment.
• Ability to read and interpret company policies and local safety regulations.
• Strong leadership skills with the ability to influence and engage others.
• Good verbal and written communication and interpersonal skills.
• Proficient in Microsoft PowerPoint, Word, Excel, and Outlook.
• Proficiency in reading and writing English; verbal English communication is required.",2025-06-13,Kiến Trúc/Xây Dựng,Dịch vụ môi trường/Chất thải,5,Cử nhân,1,9:00 - 17:00,Trưởng phòng,"EHS, EHS Compliance, EHS coordination, EHS Management, Safety Management",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Dịch vụ môi trường/Chất thải, EHS, EHS Compliance, EHS coordination, EHS Management, Safety Management, Archer Daniels Midland (ADM), Hà Nam",An Toàn Lao Động,0,100,,,
Overseas Development Manager,Navigos Search,"Company Office, HCMC","• Responsible for the profit results of the assigned agency development.
• Responsible for managing the overseas sales team to achieve set revenue target.
JOB
• Maintaining, building and developing Agent system for company to increase revenue.
• Building agent development plan according to Real's strategy.
• Attended overseas networking conferences engaging with existing and new strategic partners.
• Consult and quote the integrated services of Real at the request of the agent.
• Working with internal departments to do pricing and operations related to confirming agent's cargo information.
• Updating and consulting information on market and freight rates for agents, customer service department periodically.
• Orienting and consulting the sales overseas/customer service department in choosing strategic agents in line with the strengths of each strategic agent.
• Ensure timely and accurate feedback/update information for internal departments and customers about shipment/goods status.","• Qualification: University degree or higher.
• Experience: at least 1 year in a similar position in Logistics/ Freight Forwarding.
• Professional competence: Having a good relationship with foreign agents in the field of logistics.
• Skills: Strong communication and negotiation skills; analytical and synthesis abilities. Proficient in marketing, including market analysis and expansion strategies. Solid sales skills with a focus on profitability. Proven leadership and team management experience.
• Good English communication.
• Preference for candidates fluent in Chinese or proficient in other foreign languages.
• Personal qualities: An extroverted person who likes to meet and exchange, likes to develop social relationships.
• Ability to think sharp, sociable, friendly.",2025-06-13,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hậu cần/Giao nhận,1,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Communication Skills, Leadership Skills, Market Analysis, Negotiation Skills, Sales Training",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Hậu cần/Giao nhận, Communication Skills, Leadership Skills, Market Analysis, Negotiation Skills, Sales Training, Navigos Search, Hồ Chí Minh",Quản Lý Chuỗi Cung Ứng,15,60,,,
Head of Sales (MT & GT) - South - FMCG,Navigos Search,"Company Office, HCMC","• Manage branch business’s activities: Monitor and improve businessefficiency and cost management
• Strategic Direction, Market Development on TT Channel & MT channel:
o Develop and implement market expansion strategies, focusingon increasing revenue and market share.
o Build and develop a distribution network in the Southern Area.
o Collaborate with other teams to ensure smooth execution.
• Manage Sales Team Human Resources","• Age: around 35
• Gender: Male is preferable
• Education level: Bachelor
• Experience: Having at least 3 years as an ASM/NSM who overseeing sales for both MT and TT channels (mainly) in the southern area at a food manufacturer.
• Specific Experience:
- Must be knowledgeable in building a TT distributors network in each province in the southern area (as FVC plan to build a new sales TT distributor network with short time.
- Management skills are essential.
• Language: English – Business level",2025-06-13,Kinh Doanh,Hàng tiêu dùng,3,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Business English, Business Expansion, Distribution Network, FMCG, Sales Management",Tiếng Anh,Người Việt Nam,Nam,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Business English, Business Expansion, Distribution Network, FMCG, Sales Management, Navigos Search, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,33,40,86250000.0,80500000.0,92000000.0
Key Account Executive – GT Channel (Mekong Delta Focus),Navigos Search,"Company Office, Cần Thơ (Homebased), HCMC","We are looking for a hands-on, market-savvy Key Account Executive to develop and expand our General Trade (GT) distribution network in the Mekong Delta. This role is crucial in identifying, approaching, and onboarding new distributors and collecting key market insights to support our long-term sales strategy.
Responsibilities
• Develop and expand a GT distribution network across provinces in the Mekong Delta region.
• Identify potential distributors, especially those with experience and network in local markets.
• Gather on-the-ground market data: consumer habits, retail dynamics, and competitor activity.
• Recommend potential distributor locations and expansion opportunities based on field insights.
• Build strong relationships with distributors and retailers to drive brand presence and sales.
• Work closely with Line Manager to align on market strategies and execution plans.
• Travel frequently (1–3 day trips) for market visits, especially in provincial areas.","Requirements
• Education: Bachelor's degree (any relevant field).
• Experience:
• Minimum 2 years in General Trade channel, ideally with experience setting up and managing distributors in the Mekong Delta.
• Experience in FMCG, especially products with short shelf life.
• Familiarity with market characteristics, business culture, and retail behaviors in the Mekong Delta.
• Background in food, beverage, or confectionery preferred.
• Location Flexibility:
• Based in HCMC: frequent business trips to provinces (travel costs reimbursed).
• Based in Can Tho: required to travel to HCMC office every Monday and join regular field visits (>100 km travel reimbursed).
• Skills: Good communication, market research, relationship-building, negotiation.
• Languages: Basic to intermediate English (for internal communication and reporting).
• Traits: Proactive, independent, results-driven, and eager to grow into senior roles.",2025-06-13,Kinh Doanh,Hàng tiêu dùng,2,Cử nhân,1,9:00 - 18:00,Nhân viên,"Distributor GTM, General Trade, Market Research, Relationship Building",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Distributor GTM, General Trade, Market Research, Relationship Building, Navigos Search, Hồ Chí Minh, Cần Thơ",Bán Hàng/Phát Triển Kinh Doanh,25,30,27500000.0,25000000.0,30000000.0
Fullstack Developer – Node.js / Vue.js / MySQL,Công ty TNHH Dữ Liệu Số ICODE,"Tòa nhà Bình An Khang, Khu đô thị Bắc Linh Đàm, Hoàng Mai, Hà Nội","• Tham gia phát triển hệ thống Web app cho các sản phẩm nội bộ của công ty, sử dụng Node.js/Express.js (Backend) và Vue.js (Frontend)
• Thiết kế, xây dựng và tối ưu cơ sở dữ liệu sử dụng ORM (Objection.js, Knex.js, Bookshelf.js) kết nối với MySQL
• Tham gia vào việc quản lý, phát triển các giải pháp cho hệ thống máy chủ Linux - Debian based, sử dụng Bash, Python
• Báo cáo công việc định kỳ với team leader","• Tốt nghiệp Cao đẳng/Đại học chuyên ngành CNTT hoặc liên quan.
• Trung thực, chăm chỉ, tư duy logic tốt, có tinh thần học hỏi và phát triển bản thân.
• Có kinh nghiệm hoặc từng học và làm việc với:
- Node.js, Express.js
- Vue.js
- MySQL
- Git, ORM (Sequelize, Bookshelf, Objection hoặc tương đương)
- Linux, Shell
• Có thể làm việc độc lập và làm việc nhóm.

Ưu tiên:
• Ứng viên đã từng tham gia các dự án product-based.
• Có sản phẩm cá nhân (project demo, portfolio, GitHub, v.v.)",2025-06-13,Công Nghệ Thông Tin/Viễn Thông,Phần Mềm CNTT/Dịch vụ Phần mềm,0,Không giới hạn,2,09:00 - 18:00,Mới Tốt Nghiệp,,Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phần Mềm Máy Tính, Phần Mềm CNTT/Dịch vụ Phần mềm, Công ty TNHH Dữ Liệu Số ICODE, Hà Nội",Phần Mềm Máy Tính,22,35,15000000.0,15000000.0,15000000.0
Mechanical Design Engineer (for Steel Fabrication),Navigos Search,"Bà Rịa, Vũng Tàu, HCMC","1. Summary of the role
Key Responsibilities & Main deliverables
• Production know how:
Systematically focus on the Manufacturing with Product structure design / Tooling & mold
design and modification for support the daily operations.
• Take lead Design & Engineering works:
Cover all aspects of design & engineering works: mould & die design and modification,
simulation, strength calculation, shop detailed drawing, nesting plan, cutting drawing,
material take off, technical clarification & others...
• Techical support:
Actively taking responsibility of Product evaluation related the tooling/packing design /
Tooling & mold manufacting follow up & inspection /Tooling &mold modification/
Independent problem solving / Technical transfer project, etc;
• Continous improvement:
Improvement with Safety/ Quality / Efficiency / Capacity ramping up / Cost down / value
stream / Lean manufacturing from the process side
2. Tasks and Responsibilities
• Deep dive and understand product requirements: the product structure, equipment and
tooling related, materials, estimation of potential risks.
• Be respsonsible and capable to give proper feedback and technical suggestions on new
product and project
• Analysis on new order requirements and provide the best quoation, valuation of mold/
tooling fabrication and modification.
• Follow product development and make sure tooling development on right phase.
• Mechnical design tracking: Design the metal parts on product; Design related
tooling,molds and packing, issue the drawing, follow up and inspect the purchasing
goods. to the product information, make the mold / tooling modification plan and follow up
the mold/tooling modification.
• Mechinical production tracking: Track the status of relevant metal parts, tooling and
molds in the production process, collaborate with process engineers and operators to
make timely improvements and adjustments.
• Daily mold/tooling maintenance to confirm the stability of process and product quality.
Identify opportunities for improvement based on the exsiting process.
• Solve quality problems in the production process and final inspection.
• Report efficiency and cost analysis.
• Technical support for internal and external teams, especially for sales team.
• Simulation, strength analysis to come out proper design with optimized structure&material
• Issue detailed shop drawing, weld map, NDT plan, nesting plan, cutting drawing.
• Material take off for bidding & purchasing.
• Interact with Internal & External Stakeholders to ensure design & engineering works run
smoothly.
• Keep monitoring the design drawings to make sure its feasibility for production, team
meeting if need further discussion/ correction.
• Control all drawings revission, documentation regarding to design & engineering.
• Customer oriented, focus on big picture, and strong sense of responsibility.
• Others support during project execution under Manager arrangement.","• Bachelor’s degree or above, in Mechanical/ Technical Engineering, or Polymer / Rubber engineering.
• Minimum 5 years of experience in Metal Structural/ Mechanical design of steel structure in marine, oil & gas products.
• Minimum 3 years of experience in heavy mold design/ production in related industry
• Working experience in mold/ tooling design and technical support for production
• Good at application with 3D / 2D drawing softwares: Auto CAD, Solidworks, nesting programe of steel plate & profiles and others design & engineering software
• Have strong experience about steel fabrication process: material, fit-up, welding, NDT, machining, assembly, dimension control...
• Knowledge of Design & Engineering International Standard, technical specification.
• Good communication in English.
• High sense of responsibility
• Problem solving
• Learning motivation
• Customer orientation
• Stakeholders’ communication
• Stress management
• Work under high pressure",2025-06-13,Khoa Học & Kỹ Thuật,Cơ khí/Máy móc/Thiết bị công nghiệp,5,Cử nhân,1,08:00 - 16:30,Nhân viên,"3D Drawing, Mechanical Design, Problem Solving, Structural Steel Design, Tooling Design",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Cơ khí/Máy móc/Thiết bị công nghiệp, 3D Drawing, Mechanical Design, Problem Solving, Structural Steel Design, Tooling Design, Navigos Search, Bà Rịa - Vũng Tàu",Cơ Khí & Điện Lạnh,0,100,28750000.0,23000000.0,34500000.0
Sales Manager,Navigos Search,"155 – 157 An Dương Vương, P.8, Quận 5, TP. Hồ Chí Minh, 76 Hoàng Văn Thái, Thanh Xuân, Hà nội, HCMC","• Tìm hiểu, phân tích và nghiên cứu thị trường Thẩm Mỹ, Da Liễu, Spa, Thẩm mỹ viện. Dựa vào kết quả nghiên cứu, đánh giá tiềm năng, xu hướng của thị trường, từ đó đưa ra hướng, chính sách kinh doanh.
• Xây dựng và duy trì những mối quan hệ bền vững, lâu dài với khách hàng, bằng cách đồng hành và thấu hiểu nhu cầu, mục tiêu của khách hàng, hỗ trợ bộ phận CSKH.
• Hoạch định và triển khai chiến lược kinh doanh giúp mở rộng tệp khách hàng và đảm bảo độ phủ của doanh nghiệp.
• Chịu trách nhiệm về doanh số.
• Tuyển dụng, phân bổ mục tiêu, đào tạo và theo dõi hiệu quả làm việc của đội ngũ nhân viên kinh doanh.
• Lập kế hoạch phát triển thị trường theo định hướng thương hiệu và doanh số công ty đề ra cho tất cả các sản phẩm dịch vụ công ty đang kinh doanh.
• Phối hợp với phòng Marketing thực hiện các chương trình khuyến mại, tổ chức các hội thảo, chương trình tri ân khách hàng.
• Lập kế hoạch, tư vấn cho khách hàng về các sản phẩm của Công ty.
• Tham dự training từ hãng: online, offline
• Training kiến thức cho sale, khách hàng
• Demo hoặc training kỹ thuật, sản phẩm cho nhân viên hoặc khách hàng
• Xử trí khi khách hàng phản hồi về sản phẩm, cùng Công ty đưa ra hướng giải quyết cho khách hàng.
• Đồng ý chụp hình, quay clip để pr
• Báo cáo tuần và kế hoạch tháng chi tiết là một yêu cầu bắt buộc.
• Thực hiện các công việc khác theo yêu cầu của cấp trên.","• CÓ MẠNG LƯỚI KHÁCH HÀNG TRONG NGÀNH THẨM MỸ - DA LIỄU, CÓ MỐI QUAN HỆ VỚI BÁC SĨ THẨM MỸ, DA LIỄU, CHỦ SPA.
• Hơn 3 năm kinh nghiệm tại vị trí tương đương.
• Yêu cầu bằng cấp: Cao đẳng trở lên.
• Yêu thích cái đẹp, ngoại hình ưa nhìn.
• Giao tiếp và xử lý tình huống nhanh nhẹn, giọng nói truyền cảm, dễ nghe.
• Chịu được áp lực cao trong công việc, cẩn thận, tỉ mỉ, ham học hỏi.
• Có khả năng phân tích đánh giá thị trường.
• Kỹ năng giao tiếp và đàm phán.
• Kỹ năng tạo dựng và duy trì mối quan hệ xuất sắc.
• Kỹ năng leadership, xây dựng kế hoạch, quản lý thời gian, đào tạo đội nhóm xuất sắc.",2025-06-13,Giáo Dục,Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân,1,Trung cấp,2,8:15 - 17:15,Trưởng phòng,"Kỹ năng giao tiếp, Kỹ năng giao tiếp, Kỹ năng đàm phán, Leadership Skill, Phân Tích Thị Trường, Xử Lý Tình Huống",Tiếng Việt,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Giáo Dục, Dịch Vụ Sinh Viên/Hỗ Trợ Học Viên, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Kỹ năng đàm phán, Leadership Skill, Phân Tích Thị Trường, Xử Lý Tình Huống, Navigos Search, Hồ Chí Minh, Hà Nội",Dịch Vụ Sinh Viên/Hỗ Trợ Học Viên,15,60,28750000.0,23000000.0,34500000.0
Customs Declaration Executive,Maersk Vietnam Ltd.,"SOFIC Tower, 10 Đường Mai Chí Thọ, Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam, Sofic Tower, 10 Mai Chí Thọ, Thủ Thiêm, Thành Phố Thủ Đức, Thành Phố Hồ Chí Minh","Who We Are
Maersk is a global leader in integrated logistics and have been industry pioneers for over a century. Through innovation and transformation we are redefining the boundaries of possibility, continuously setting new standards for efficiency, sustainability, and excellence.
At Maersk, we believe in the power of diversity, collaboration, and continuous learning and we work hard to ensure that the people in our organization reflect and understand the customers we exist to serve.
With over 100,000 employees across 130 countries, we work together to shape the future of global trade and logistics.
Join us as we harness cutting-edge technologies and unlock opportunities on a global scale. Together, let's sail towards a brighter, more sustainable future with Maersk.

What We Offer
Maersk being the global leader in the industry, you’ll have the opportunity to work for a large global organization and get exposure to excellent processes and systems. You will join an organization that offers a challenging and rewarding career where everyone’s contribution is valued and rewarded.
On leadership and mentoring, Maersk has a nurturing management culture. Throughout their career, your leaders will support your ideas and provide necessary advice and training. You’ll be given the opportunity to prove yourself, as well as challenging work that develops your abilities.
On career development, there are wide range of roles in Maersk and Maersk has a very good career mobility program that establishes a culture of priority consideration to internal candidates and to encourage employees to take responsibility for managing their careers whether to move laterally or vertically.

Key Responsibilities
- Role scope: 80% customs declaration & clearance, 20% in-land trucking coordination. Customs declaration and tax procedures for imported sportwear.
- Proper co-ordination with Customers, Customer Service teams (SCM, Ocean, 4PL), Warehouse for stuffing plan and/to arrange services on scheduled, for timely collection and dispatch of shipments.
- Handling daily operations for current/new account after closed win.
- Proactively attend all the inquiries from Customers, CS teams and Subcontractors, well communication with related parties in case of exceptions.
- Preparing SOPs & IOPs in collaboration with Customer, Sale, Procurement, and Products.
- Able to take ownership of the issues and perform problem resolution to the customer’s satisfaction.
- Ensuring compliance to internal & external audit controls; process efficiency and delivering operational KPIs.
- Drive operational excellence through KPI measurement and analysis.
- Able to work independently with the limit supervision from higher level.
- Enhance productivity & performance with initiatives in operation.
- Actively contribute initiatives to support process improvements.
- Take every opportunity to expand on services in scope of solution design and new business development.
- Carry out ad-hoc tasks assigned by Team Leader/ Manager.
- Working at on-site (required by each project – if any)
- Carry out ad-hoc tasks assigned by Team Leader/ Manager.","- Experience in customs clearance for imported sportwear is a plus
- At least 02 years' professional working experience at similar role(s) in Import - Export Operation, especially in Trucking & Customs Operation Services- Knowledge & Experience in customs formalities operations & transportation handling: container pick up/drop off, data entry in VNACCS, customs liquidation, HS code classification, price’s evaluation
- Certificate of CHB / Custom Clearance is a big plus- Language proficiency: native Vietnamese level, fluent English level
- Hard and smart working, diligent, fast learning, good critical thinking, multi-tasking ability.
- Can-do and willing-to-do attitude.
- Good communication skills and people skills.
- Excellent customer services skills/experiences.
- Efficient claim handling skills.
- Discipline and good interpersonal skill.
- Good skills of computer (Excel basic, Power-point).
- Self - directed, displays initiative and can work independently to focus on results.
- Willing to go out, take charge during off hours if required.
- Willing to travel, to work in terminal office if needed.",2025-06-13,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hậu cần/Giao nhận,2,Không giới hạn,1,09:00 - 18:00,Nhân viên,"Communication, Customs Clearance, Customs Declare, Logistics Control, Resolve Problem",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Hậu cần/Giao nhận, Communication, Customs Clearance, Customs Declare, Logistics Control, Resolve Problem, Maersk Vietnam Ltd., Hồ Chí Minh",Quản Lý Chuỗi Cung Ứng,24,40,,,
