Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
MT FIELD OPERATION MANAGER (FMCG),Navigos Search,"HCMC Office, HCMC","Responsibilities:
• Regional/ Area Field Execution Management
o JBP with top store
o Implement national field execution strategies tailored to regional retail dynamics
o Ensure execution excellence across all MT customers in assigned region.
o Manage planogram implementation, pricing, visibility, and promotion execution compliance.
• Promotion & Campaign Execution
o Ensure timely and full implementation of NPD launches, promotional activities, and thematic campaigns.
o Coordinate closely with Trade MKT and Key Account teams for smooth campaign rollouts
o Track promotion effectiveness and propose actions to improve in-store activation impact.
• Execution Monitoring & Reporting
o Use digital execution tools (e.g., mobile audit apps, dashboards) to track performance.
o Report execution gaps, competitor activities, and improvement actions to the Field Execution Lead.
• Team Leadership & Capability Development
o Lead, coach, and develop Merchandisers/ Shopper Advisors.
o Build team capability in merchandising standards, in-store negotiation, perfect store execution and shopper engagement.
o Monitor team performance and conduct regular market work-withs for development and audit.
• Stakeholder Management
o Act as key regional/ area point of contact for store-level issues.
o Build relationships with top store managers and regional/ area retail managers to support in-store cooperation.
o Collaborate with logistics and supply chain for availability and replenishment issues at store level.","• Bachelor’s degree in Business Administration, Marketing, or a related field
• Minimum 3-5 years of experience in retail operations, field sales, or trade execution, preferably within FMCG
• Proven track record in managing field teams to deliver in-store execution excellence
• Experience in developing and implementing store-level activation strategies
• Leadership skills with experience in coaching, managing, and developing teams
• Data-driven mindset
• Strong interpersonal, negotiation, and stakeholder management skills
• Proficiency in MS Office
• Willingness to travel frequently for market visits and team engagement",2025-10-18,Khác,Hàng tiêu dùng,3,Cử nhân,Không hiển thị,9:00 - 18:00,Trưởng phòng,"Field Execution Management, Interpersonal Skills, Retail Operations, Stakeholder Management, Team Management",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Khác, Khác, Hàng tiêu dùng, Field Execution Management, Interpersonal Skills, Retail Operations, Stakeholder Management, Team Management, Navigos Search, Hồ Chí Minh",Khác,0,100,,,
Quản Lý Kho Điện Tử,Wistron Neweb CORPORATION (WNC),"KCN Đồng Văn III, Duy Tiên, Hà Nam, KCN Đồng Văn III, Duy Tiên, Hà Nam","- Tham gia các cuộc họp công việc thường xuyên và xem xét tiến độ nội dung công việc hàng ngày
- Tính nhất quán của quản lý tài khoản và vật liệu
- Quản lý an toàn kho và bảo trì môi trường làm việc
- Xem xét quy trình vận hành và có các hành động và SOP
- Hợp tác với các giám sát viên cấp phòng để đặt ra các mục tiêu công việc và giám sát việc thực hiện
- Thúc đẩy việc thực hiện các hoạt động cải tiến liên tục, tận dụng tốt quy trình cải tiến TCS & thúc đẩy và phát triển đề xuất WE","- Tốt nghiệp CĐ/ĐH
- Tiếng Trung tốt
- Có kinh nghiệm từ 3 năm trở lên tại ví trí tương đương

QUYỀN LỢI ĐƯỢC HƯỞNG
• Mức lương cạnh tranh, hấp dẫn (Thu nhập xứng đáng với ứng viên có năng lực)
• Thưởng hiệu suất, thưởng học tập và các khoản thưởng khác theo quy định công ty
• Thưởng tháng lương thứ 13 + thưởng theo tình hình hoạt động kinh doanh của công ty
• Tăng lương hàng năm (Nếu bạn thể hiện tốt sẽ được đề xuất linh động trong quá trình làm việc)
• Chế độ bảo hiểm đầy đủ theo quy định của nhà nước ngay khi bạn gia nhập WNC
• Cơ hội học hỏi, làm việc và phát triển trong công ty đa quốc gia
• Chính sách đào tạo bài bản, rõ ràng phù hợp với quá trình phát triển của nhân sự
• 12 ngày nghỉ phép năm kèm các chế độ nghỉ khác như Nghỉ dưỡng đặc biệt / Nghỉ chăm vợ sinh/ Chăm sóc gia đình / Nghỉ ngày đèn đỏ đối với đồng nghiệp nữ…
• Tham gia tổng kết cuối năm, ngày hội gia đình, tour du lịch hàng năm, hội thi thể thao, tiệc Giáng sinh, lễ hội khác… cùng công ty
• Nghỉ 2 thứ 7/ tháng và tất cả các CN",2025-10-18,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Sản xuất,3,Cao đẳng,1,09:00 - 18:00,Trưởng phòng,"Tiếng Trung, Bảo Trì, Quản Lý Kho, Quản lý tài khoản, Điện tử",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Kho & Phân Phối, Sản xuất, Tiếng Trung, Bảo Trì, Quản Lý Kho, Quản lý tài khoản, Điện tử, Wistron Neweb CORPORATION (WNC), Hà Nam",Quản Lý Kho & Phân Phối,30,45,,,
Chuyên Viên Marketing cao cấp (Lĩnh vực BĐS hoặc F&B),Công ty CP Tập đoàn VNGroup,"Diamond Flower Tower, Đường Lê Văn Lương, Trung Hòa Nhân Chính, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam, Tầng 5, Tòa nhà Diamond Flower, Hoàng Đạo Thúy, Nhân Chính, Thanh Xuân, Hà Nội.","Triển khai các hoạt động Marketing cho các dự án Bất động sản nghỉ dưỡng, đô thị bao gồm:
• Thu thập thông tin nghiên cứu thị trường, phân tích các thông tin liên quan đến việc chạy
MKT cho dự án bất động sản của Công ty
• Lập kế hoạch hoạt động marketing các dự án BĐS theo từng mục tiêu cụ thể phục vụ
mục đích bán hàng của các Dự Án (bao gồm các ý tưởng, chiến dịch xúc tiến thúc đẩy
bán hàng, các thông điệp quảng cáo, hình ảnh quảng cáo, kênh truyền thông, công cụ,
hạng mục, cách thức triển khai kèm chi phí theo từng giai đoạn cụ thể)
• Triển khai các hoạt động marketing cho dự án nhằm phục vụ công tác bán hàng như: tài
liệu nguồn bao gồm tài liệu marketing, tài liệu bán hàng, quảng cáo truyền hình, đài phát
thanh; quảng cáo online, mạng xã hội; hệ thống biển bảng; tổ chức sự kiện, KOL
influencer... và Đánh giá hiệu quả của các hoạt động này
• Theo dõi chi phí theo kế hoạch đã được duyệt trong quá trình triển khai
• Định kỳ báo cáo, đánh giá, đề xuất điều chỉnh các hoạt động MKT để tối ưu hiệu quả kế
hoach MKT đã được phê duyệt
• Giám sát việc xây dựng và thực hiện kế hoạch Marketing của Đại lý đảm bảo phù hợp
với Kế hoạch Marketing của Công ty
• Thực hiện các nhiệm vụ khác theo sự phân công chỉ đạo của lãnh đạo","• Tốt nghiệp đại học các trường, ngành liên quan
• Kinh nghiệm thực hiện công tác Marketing dự án cho các Chủ đầu tư BĐS ít nhất 5 năm
• Kỹ năng lập kế hoạch, ngân sách, làm việc nhóm
• Có khả năng truyền đạt, giao tiếp tốt
• Sử dụng thành thạo các kĩ năng tin học văn phòng và internet
• Thông thạo các công cụ marketing bao gồm: online, offline, events, digital, social, OOH, content marketing, …
• Cẩn thận chi tiết, có tinh thần trách nhiệm cao
• Có khả năng tổ chức, triển khai công việc một cách độc lập và quản lý thời gian tốt
• Nhanh nhẹn, nhiệt tình, trung thực",2025-10-18,"Tiếp Thị, Quảng Cáo/Truyền Thông",Truyền thông/Báo chí/Quảng cáo,5,Cử nhân,1,9:00 - 18:00,Nhân viên,"Budget Planning, Communication Skills, Market Research, Marketing Management, Teamwork",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Truyền thông/Báo chí/Quảng cáo, Budget Planning, Communication Skills, Market Research, Marketing Management, Teamwork, Công ty CP Tập đoàn VNGroup, Hà Nội",Tiếp Thị,25,35,32200000.0,32200000.0,32200000.0
Nhân Viên Hành Chính Văn Phòng,"Phòng Công Trình Xanh & Tiết Kiệm Năng Lượng, Viện Khoa Học Công Nghệ & Xây Dựng","81 Đường Trần Cung, phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội, Việt Nam, 81 Trần Cung, Đường Trần Cung, Nghĩa Tân, Cầu Giấy, Hà Nội, Vietnam","Giới thiệu về đơn vị làm việc
Phòng Công Trình Xanh & Tiết Kiệm Năng Lượng – Viện Khoa học Công nghệ Xây Dựng (IBST) là đơn vị chuyên nghiên cứu, tư vấn và triển khai các giải pháp công trình xanh, tiết kiệm năng lượng và phát triển bền vững trong lĩnh vực xây dựng.
Chúng tôi đang tìm kiếm một nhân sự hành chính năng động, cẩn thận và có tinh thần trách nhiệm cao để hỗ trợ các hoạt động hành chính, tổng hợp và điều phối của phòng.

Mô tả công việc
- Thực hiện các công việc hành chính – văn thư của Phòng (soạn thảo, lưu trữ, trình ký, phát hành văn bản, hợp đồng, công văn...).
- Hỗ trợ Trưởng phòng trong việc quản lý hồ sơ, xin duyệt các tài liệu, đề xuất, báo cáo gửi Viện và các cơ quan liên quan.
- Tổng hợp và báo cáo hoạt động định kỳ của phòng cho Ban lãnh đạo và các đối tác.
- Sắp xếp lịch làm việc, lịch họp, chuẩn bị tài liệu, biên bản và ghi chép nội dung các cuộc họp.
- Phối hợp với các bộ phận liên quan để đảm bảo dòng công việc hành chính và dự án diễn ra suôn sẻ.
- Hỗ trợ các hoạt động nội bộ khác của phòng khi được phân công.","- Tốt nghiệp Cao đẳng hoặc Đại học chuyên ngành Kinh tế, Quản trị hành chính, Quản trị văn phòng hoặc các ngành liên quan.
- Có 1–2 năm kinh nghiệm ở vị trí hành chính, văn thư, trợ lý hoặc công việc tương đương.
- Kỹ năng sử dụng thành thạo Word, Excel, PowerPoint, ưu tiên biết sử dụng các phần mềm quản lý hồ sơ, văn bản.
- Giao tiếp tốt, cẩn thận, trung thực, có tinh thần hợp tác và hỗ trợ đồng đội.
- Linh hoạt trong di chuyển nội thành Hà Nội để hoàn thành yêu cầu công việc.
- Có kỹ năng sắp xếp công việc, quản lý thời gian và lưu trữ hồ sơ khoa học.
- Ưu tiên ứng viên có khả năng đọc hiểu tài liệu tiếng Anh cơ bản.",2025-10-18,Hành Chính Văn Phòng,Kỹ thuật xây dựng/Cơ sở hạ tầng,1,Cao đẳng,1,,Nhân viên,"Tiếng Anh, Hành Chính Nhân Sự, Hành Chính, Administration",Bất kỳ,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Kỹ thuật xây dựng/Cơ sở hạ tầng, Tiếng Anh, Hành Chính Nhân Sự, Hành Chính, Administration, Phòng Công Trình Xanh & Tiết Kiệm Năng Lượng, Viện Khoa Học Công Nghệ & Xây Dựng, Hà Nội",Hành Chính,0,100,10350000.0,9200000.0,11500000.0
[Viettel Asset] / Nhân Viên Phân Tích Đầu Tư (Lĩnh vực Bất động sản),Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội - Công Ty Quản Lý Tài Sản Viettel,"The Light Apartment, Phố Tố Hữu, Khu đô thị Trung Văn, Trung Văn, Nam Từ Liêm, Hà Nội, Việt Nam, Viettel Asset, toà nhà The Light, Mỗ Lao, Hà Nội.xxx","- Phân tích, đánh giá hiệu quả các dự án đầu tư bất động sản, cơ sở hạ tầng và vận hành.
- Theo dõi, kiểm soát tình hình quỹ đất, quỹ nhà của Tập đoàn; đánh giá cân đối giữa doanh thu và chi phí vận hành, sửa chữa lớn
- Tham gia xây dựng kế hoạch, phương án đầu tư, thẩm định dự án và đề xuất chiến lược phát triển quỹ đất.
- Theo dõi doanh thu cho thuê, tỷ lệ lấp đầy, hiệu quả khai thác tài sản; cảnh báo các rủi ro và đề xuất giải pháp tối ưu.
- Tổng hợp và báo cáo định kỳ về hiệu quả đầu tư, sử dụng tài sản, dòng tiền của các dự án.
- Phối hợp với các phòng ban nội bộ và các đơn vị đầu tư, môi giới bên ngoài để khảo sát, nghiên cứu thị trường.","• Tốt nghiệp Đại học trở lên các ngành: Kinh tế, Tài chính, Đầu tư, Xây dựng, Bất động sản hoặc liên quan.
• Có ít nhất 02 năm kinh nghiệm trong lĩnh vực đầu tư, phân tích tài chính, phát triển dự án hoặc tương đương.
• Thành thạo Excel, PowerPoint, phần mềm phân tích tài chính; có tư duy logic, kỹ năng tổng hợp và lập báo cáo tốt.
• Ưu tiên ứng viên đã từng làm việc trong doanh nghiệp đầu tư, bất động sản, tập đoàn, hoặc đơn vị quản lý tài sản.
• Tư duy chiến lược, chính xác và có tinh thần trách nhiệm cao.",2025-10-18,Bất Động Sản,Bất Động Sản/Cho thuê,2,Cử nhân,2,08:30 - 17:30,Nhân viên,"Bất Động Sản cho thuê, Kinh Tế, Phân Tích Đầu Tư, Quản Lý Đất Đai, Xây Dựng",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Bất Động Sản, Phân Tích Dự Án Bất Động Sản, Bất Động Sản/Cho thuê, Bất Động Sản cho thuê, Kinh Tế, Phân Tích Đầu Tư, Quản Lý Đất Đai, Xây Dựng, Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội - Công Ty Quản Lý Tài Sản Viettel, Hà Nội",Phân Tích Dự Án Bất Động Sản,20,40,20000000.0,15000000.0,25000000.0
Human Resources Manager,Universe Action Limited（全通有限公司，简称 Unal）,"Central 2, Đường Điện Biên Phủ, Vinhomes Central Park, Phường 22, Bình Thạnh, Ho Chi Minh City, Vietnam, 香港九龙湾宏照道 39 号企业广场三期 47 楼整层","Develop recruitment plans and write job descriptions (JDs)
Conduct interviews and candidate screening with effective techniques

Be familiar with online recruitment platforms

Organize onboarding programs for new employees

Design training courses and build internal trainer systems

Implement performance improvement and capability development initiatives","Develop recruitment plans and write job descriptions (JDs)
Conduct interviews and candidate screening with effective techniques

Be familiar with online recruitment platforms

Organize onboarding programs for new employees

Design training courses and build internal trainer systems

Implement performance improvement and capability development initiatives",2025-10-18,Nhân Sự/Tuyển Dụng,Khác,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Tuyển Dụng, Quản Trị Nhân Sự, Quản Lý Nhân Sự, Hành Chính Nhân Sự",Bất kỳ,Không hiển thị,Không hiển thị,,Khác,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Khác, Tuyển Dụng, Quản Trị Nhân Sự, Quản Lý Nhân Sự, Hành Chính Nhân Sự, Universe Action Limited（全通有限公司，简称 Unal）, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100,57500000.0,46000000.0,69000000.0
(VSIP) Kỹ Thuật Viên Quy Trình,Coherent Vietnam,"No. 36, Street 4th VSIP, VSIP, Binh Hoa Ward, Thuan An City, Binh Duong Province 820000, Vietnam, Đường Trần Phú, KCN Nhơn Trạch I, Xã Nhơn Trạch, Tỉnh Đồng Nai.","GIỚI THIỆU:

Coherent Corp. là tập đoàn hàng đầu trong lĩnh vực datacenter (trung tâm dữ liệu) và communications (truyền thông). Có trụ sở chính tại Saxonburg, Pennsylvania, Hoa Kỳ và được thành lập từ năm 1971, Coherent hiện đang có nhà máy tại hơn 20 quốc gia trên toàn cầu. Tại Việt Nam, Coherent bắt đầu hoạt động từ năm 2005 và hiện có hơn 2.400 nhân viên tại Bình Dương (VSIP1), Đồng Nai (KCN Nhơn Trạch 1), Hà Nội và Bắc Ninh (KCN Yên Phong). Với chiến lược phát triển toàn cầu và cam kết phát triển nhân tài tại Việt Nam, Coherent đặt mục tiêu tạo ra hơn 4.000 cơ hội việc làm mới trong vòng 5 năm tới.

ĐỊA ĐIỂM LÀM VIỆC: VSIP1, Bình Dương

MÔ TẢ CÔNG VIỆC:

1/ Quản lý quy trình nhà máy:

Xử lý vấn đề sản xuất trong thời gian thực để đảm bảo sản lượng và đầu ra đạt mục tiêu.
Hỗ trợ các nhóm sản xuất khác trong các dự án cải tiến quy trình và các hoạt động phát triển quy trình.
Hoàn thành các lệnh thay đổi kỹ thuật một cách kịp thời liên quan đến lĩnh vực của mình.
Thực hiện các nhiệm vụ dự án được giao bởi người khác để hoàn thành các mục tiêu của bộ phận đúng thời hạn.
Xác định các cơ hội để cải tiến quy trình và báo cáo cho các kỹ sư quy trình khu vực và giám sát viên để thực hiện, với khả năng tiết kiệm chi phí.
2/ Hỗ trợ kiểm soát chất lượng:

Theo dõi để đảm bảo quá trình sản xuất nằm trong giới hạn kỹ thuật và quy trình được kiểm soát ổn định.
Kiểm soát quy trình theo yêu cầu của hệ thống ISO và thực hiện các hành động khắc phục theo kết quả đánh giá nội bộ ISO.
Sử dụng các công cụ SPC để phân tích lỗi và các vấn đề phát sinh nhằm tìm ra giải pháp cải tiến liên tục và xử lý triệt để.","Tốt nghiệp Trung Cấp, Cao Đẳng tất cả các chuyên ngành liên quan (cơ khí, điện tử...)
Từ 2 năm kinh nghiệm trong môi trường sản xuất, đặc biệt trong việc xử lý sự cố vận hành máy móc và chẩn đoán các vấn đề trong quá trình sản xuất.
Có thể làm việc theo 3 ca luân phiên (tại VSIP1)",2025-10-18,Khoa Học & Kỹ Thuật,Sản xuất,2,Trung cấp,Không hiển thị,,Nhân viên,"Mechanical, Production Technician, Electric, Electronic Technician, CNC Milling",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Sản xuất, Mechanical, Production Technician, Electric, Electronic Technician, CNC Milling, Coherent Vietnam, Bình Dương",Cơ Khí & Điện Lạnh,0,100,,,
Kế Toán Trưởng Biết Tiếng Trung (Thu Nhập Tới 40 Triệu),Công Ty TNHH Dệt May Weitai Hạ Long,"Lô ĐHT1 và ĐHT3, Khu Công Nghiệp Việt Hưng, Phường Việt Hưng, Tỉnh Quảng Ninh, Hà Nội, Vietnam, Bắc Ninh, Vietnam, Lô M1-1 và G1, Khu Công Nghiệp Việt Hưng, Phường Việt Hưng, Thành phố Hạ Long, Tỉnh Quảng Ninh","- Địa điểm làm việc: Lô ĐHT1 và ĐTH3, KCN Việt Hưng, Hạ Long, Quảng Ninh
- Thời gian làm việc: Giờ hành chính 7:30-17:00 ( từ thứ 2- thứ 7)
- Vị trí: Kế toán trưởng biết tiếng Trung.

Mô tả công việc:
1.Quản lý toàn bộ hoạt động kế toán, kiểm soát sổ sách, báo cáo tài chính
2.Lập và phân tích báo cáo theo yêu cầu Ban Giám đốc
3.Kiểm tra, giám sát tính hợp lý, hợp lệ của chứng từ kế toán
4.Làm việc với cơ quan thuế, kiểm toán, ngân hàng,...","* Yêu cầu:
1.Tốt nghiệp đại học chuyên ngành Kế toán, Tài chính
2.Có kinh nghiệm vị trí kế toán trưởng từ 3 năm trở lên, có chứng chỉ kế toán trưởng.
3.Giao tiếp tiếng Trung tốt .
4.Am hiểu luật thuế, các quy định kế toán hiện hành
5.Ưu tiên ứng viên từng làm việc trong doanh nghiệp có vốn đầu tư nước ngoài (FDI), đặc biệt là công ty Trung Quốc hoặc Đài Loan

* Quyền lợi:
1.Mức lương:20tr - 40tr hoặc “Thỏa thuận theo năng lực”
2.Cung cấp 1 bữa ăn trưa miễn phí, lương tháng 13
3. Có ký túc xá cho những người ở xa.
4. Môi trường làm việc chuyên nghiệp, năng động
5. Cơ hội phát triển bản thân và thăng tiến",2025-10-18,Kế Toán/Kiểm Toán,Dệt may/May mặc/Giày dép,3,Không giới hạn,Không hiển thị,09:00 - 18:00,Nhân viên,"Quản Lý Kế Toán, Tiếng Trung, Báo Cáo Tài Chính, Quản Lý Chi Phí",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Dệt may/May mặc/Giày dép, Quản Lý Kế Toán, Tiếng Trung, Báo Cáo Tài Chính, Quản Lý Chi Phí, Công Ty TNHH Dệt May Weitai Hạ Long, Quảng Ninh, Hà Nội, Bắc Ninh",Kế Toán Tổng Hợp,0,100,30000000.0,20000000.0,40000000.0
Giám Sát Bán Hàng - Miền Bắc,Suntory PepsiCo Vietnam Beverage,"Lotte Center, 54 Lieu Giai, Hà Nội, Sheraton Hotel, 88 Dong Khoi, Ben Nghe Ward, District 1, Ho Chi Minh City","Các Địa bàn đang mở tuyển: Vĩnh Phúc, Phú Thọ, Mộc Châu - Sơn La, Bắc Ninh, Bắc Giang, Nghệ An, Hải Phòng

1. Phát triển kinh doanh:
- Dẫn dắt thực hiện sản lượng bán ra tại NPP thông qua các hoạt động bán hàng hiệu quả.
- Duy trì hoạt động bán hàng tại NPP đều đặn và tuân thủ qui định thực thi trên tuyến bán hàng.
- Đảm bảo NPP thực hiện đúng tồn kho theo chuẩn của SPVB thông qua kiểm tra và báo cáo tồn kho tại NPP định kỳ, đảm bảotồn kho trên hệ thống và thực tế phải trùng khớp.
- Đảm bảo thực thi DMS tại NPP: ghi nhận, xuất nhập tồn, in ấn, sử dụng hóa đơn DMS.
- Đảm bảo triển khai rõ ràng và hiệu quả các chương trình bán hàng, marketing đến NVBH.
- Hỗ trợ ASM tìm kiếm các đối tác NPP, đề nghị lên cấp trên và theo dõi quy trình đến khi được phê duyệt cuối cùng- Đảm bảo NPP thực thi theo hợp đồng ký kết.

2. Củng cố họat động bán hàng:
- Đề xuất kế hoạch xây dựng và phát triển mạng lưới khách hàng nhằm tối đa hóa sản lượng bán ra.
- Nhận diện và xây dựng tuyến bán hàng & đảm bảo hiệu quả hoạt động tuyến bán hàng theo tiêu chuẩn của công ty.
- Đảm bảo duy trì các công cụ TU và các hoạt động khác được công ty triển khai tại NPP.
- Đảm bảo NVBH tuân thủ việc viếng thăm khách hàng và thực thi tại điểm bán.
- Thiết lập chỉ tiêu bán hàng rõ ràng và thống nhất cho đội ngũ NVBH. Kiểm tra, theo dõi kết quả bán hàng của NVBH so với chỉtiêu và có hành động điều chỉnh kịp thời nhằm đạt kết quả như kế hoạch.
- Giải quyết các vấn đề phát sinh (nếu có).

3. Quản trị khách hàng:
- Duy trì O*O với NPP nhằm thúc đẩy các hoạt động đạt KPI và chỉ tiêu theo kế hoạch.
- Đảm bảo NPP tuân thủ chính sách giá, địa bàn hoạt động.
- Kiểm tra, theo dõi hoạt động kinh doanh của NPP so với chỉ tiêu và có hành động điều chỉnh kịp thời nhằm đạt kết quả như kế hoạch.
- Theo dõi tình hình hoạt động thông qua hoạt động báo cáo lãi lỗ của NPP & quản trị sự thay đổi tại NPP theo yêu cầu kinh doanh.
- Cập nhật thông tin về NPP, chương trình khuyến mãi của đối thủ và các chương trình marketing của công ty.
- Quản lý các khách hàng trọng điểm trên khu vực.

4. Quản trị tài sản:
- Đảm bảo các yêu cầu lắp đặt visicooler, kệ, TOT tuân thủ các qui định và qui trình của công ty.
- Báo cáo thay đổi tài sản kịp thời và chính xác

5. Xây dựng năng lực:
- Tuân thủ lịch W*W, O*O với NVBH theo quy định TU, thúc đẩy các hoạt động nhằm đạt KPI và chỉ tiêu theo kế hoạch.
- Phát triển năng lực của NVBH qua hình thức W*W, O*O bằng cách áp dụng các mô hình huấn luyện đào tạo trong các buổi họp nhóm hoặc lớp học nhằm nâng cao kỹ năng của họ.
- Đảm bảo huấn luyện cho NVBH mới theo quy định.","- Tốt nghiệp cao đẳng/ đại học
- Ít nhất 2 năm kinh nghiệm trong ngành hàng tiêu dùng nhanh. Ưu tiên ứng viên đã có kinh nghiệm làm Giám sát bán hàng
- Nhiệt tình cẩn thận và có trách nhiệm
- Có tính chủ động và làm việc theo nhóm
- Sử dụng Word, Excel, Powerpoint thành thạo
- Có kỹ năng huấn luyện và quản lý nhân viên
- Kỹ năng giao tiếp và thương thuyết tốt là một lợi thế",2025-10-18,Kinh Doanh,Hàng tiêu dùng,0,Không giới hạn,Không hiển thị,,Nhân viên,"Giám Sát Bán Hàng, Communication, FMCG",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Giám Sát Bán Hàng, Communication, FMCG, Suntory PepsiCo Vietnam Beverage, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100,28750000.0,23000000.0,34500000.0
Mekong - Sales Supervisor (Giám Sát Bán Hàng),One Mount,"Trà Vinh, Việt Nam, Vinh Long, Times City, Hanoi","TRÁCH NHIỆM
1. Quản lý thị trường & hệ thống phân phối
- Hỗ trợ quản lý & phát triển Nhà phân phối (NPP) tại khu vực.
- Theo dõi đơn hàng, tần suất giao hàng & xử lý các vấn đề phát sinh.
- Đảm bảo độ bao phủ sản phẩm & tối ưu tuyến bán hàng.

2. Quản lý & hỗ trợ đội ngũ Đại diện kinh doanh
- Tuyển dụng, đào tạo & giám sát đội ngũ đại diện kinh doanh.
- Hỗ trợ đội nhóm trong bán hàng, xử lý phản hồi từ khách hàng & đối tác.
- Truyền đạt chính sách bán hàng, chương trình khuyến mãi từ công ty.

3. Theo dõi & báo cáo hoạt động kinh doanh
- Phân tích doanh số, đề xuất giải pháp tối ưu hiệu suất.
- Phản hồi thông tin thị trường cho các bộ phận liên quan.
- Báo cáo tiến độ & kết quả kinh doanh cho TPKD hoặc GĐKD.

Quyền lợi ứng viên:
1. Lương và Phụ cấp
- Lương tháng thứ 13 với tiền thưởng hàng năm dựa trên hiệu suất làm việc, thưởng dự án, thưởng kinh doanh (dựa trên vị trí công việc)
- Phụ cấp ăn trưa: 730.000 VND/tháng
- Tiền thưởng dịp đặc biệt hàng năm: từ 3.500.000 đến 5.000.000 VND/năm
- Nghỉ phép: 15 ngày và 1 ngày nghỉ sinh nhật
- Bảo hiểm sức khỏe: bảo hiểm xã hội, phí bảo hiểm sức khỏe PVI, kiểm tra sức khỏe hàng năm tại Vinmec
- Kỳ nghỉ: 3-5 đêm tại Vinpearl mỗi năm (dựa trên cấp bậc công việc)
- Giảm học phí: từ 10% - 30% học phí cho con cái tại VinSchool (dựa trên cấp bậc công việc)
- Máy tính xách tay, màn hình và các thiết bị/công cụ cần thiết khác cho công việc.

2. Phát triển Sự nghiệp
- Review lương và level hàng năm
- Hành trình sự nghiệp đa dạng: Cơ hội quản lý hoặc Chuyên gia và luân chuyển nội bộ
- Nguồn học tập miễn phí trên các nền tảng Udemy, Coursera, O'Reilly; hội thảo nội bộ, tài trợ chứng chỉ và sự hướng dẫn độc quyền từ các cấp cao cấp.

3.Môi trường làm việc
- Môi trường làm việc mở và hợp tác, thúc đẩy làm việc việc tập trung và hoạt động làm việc nhóm
- Môi trường làm việc trẻ, năng động và hợp tác vì mục tiêu chung
- Khu vực giải trí: chơi game, bóng bàn, yoga, phòng tập thể dục, phòng tắm, góc ngủ trưa
- Các sự kiện xây dựng đội nhóm hàng quý/năm và các sự kiện nội bộ","- Tốt nghiệp Cao đẳng/Đại học
- Tối thiểu 4+ năm kinh nghiệm lãnh đạo trong các lĩnh vực: bán hàng thị trường, phát triển kinh doanh, trong đó tối thiểu 1 năm ở quy mô khu vực, tỉnh.
- Có kinh nghiệm làm việc và hiểu biết về ngành hàng tiêu dùng nhanh, đặc biệt qua nhiều hệ thống/ kênh phân phối là lợi thế.
- Hiểu biết rõ về thị trường, đối thủ cạnh tranh, xu hướng ngành hàng và định hướng chiến lược kinh doanh.
- Kiến thức vững chắc về ngành hàng tiêu dùng nhanh, hệ thống phân phối và có mối quan hệ với các khách hàng tại địa bàn quản lý.
- Chịu được áp lực doanh số, sẵn sàng đi công tác.",2025-10-18,Kinh Doanh,Bán lẻ/Bán sỉ,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"FMCG, Sales Supervisor, Planning and Management, Business Strategy Development, Sale",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bán lẻ/Bán sỉ, FMCG, Sales Supervisor, Planning and Management, Business Strategy Development, Sale, One Mount, Trà Vinh, Vĩnh Long",Bán Hàng/Phát Triển Kinh Doanh,0,100,20700000.0,20700000.0,20700000.0
