Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Senior Specialist,CÔNG TY TNHH BẢO HIỂM SHINHAN LIFE VIỆT NAM,"17 Floor, The Mett Building, Thu Duc District, HCM, Tầng 17, Tòa nhà The Mett, 15 Trần Bạch Đằng, Phường Thủ Thiêm, Thành phố Thủ Đức, Thành phố Hồ Chí Minh","The Training Support role is responsible for helping and supporting the FC Training Team. This position plays a crucial role in ensuring the smooth execution of training programs and initiatives, as well as supporting trainers and trainees throughout the training process. The Training Support personnel work closely with the training team to ensure that all training activities are effectively coordinated and delivered.

1. Operation Support
• Manage training calendars, including booking venues, arranging logistics, and sending out invitations.
• Collaborate with trainers in the FC Training Team to ascertain their needs for training administration.
• Prepare training materials such as handouts, manuals, presentations, and multimedia resources.
• Handle registration processes for trainees, ensuring accurate data entry and timely communication.
• Manage inventory of sales collateral materials such as training material, brochures, or promotional items, and place orders when necessary.
2. Communication and Coordination:
• Serve as a point of contact for trainers, trainees, and others regarding training-related inquiries or requests.
• Communicate training schedules, updates, and reminders to participants through various channels (e.g., email, intranet).
3. Evaluation and Reporting:
• Assist in collecting post-training evaluations from participants and compiling feedback for analysis.
• Prepare reports on training activities, attendance rates, evaluation results, and other relevant metrics.
4. Other Task
• Report any unusual activity to line managers.
• Other tasks as assigned by line managers.","• Education: College graduate or above is required.

• Experience:
- Have at least 3 years of relevant work experience
- Proficiency in using productivity software such as Microsoft Office Suite (Word, Excel, PowerPoint) and online collaboration tools.
- Demonstrate strong organizational skills and the ability to handle multiple tasks simultaneously.
- Having prior experience in an administrative or support role like the one being applied for is preferred.
- Knowledge or experience with database management tools is an advantage for the role.

• Skills required: Microsoft Office: Excel, Word, PowerPoint, Outlook",2025-06-12,Hành Chính Văn Phòng,Bảo hiểm,3,Cao đẳng,1,08:00 - 17:00,Nhân viên,"Communication Skills, Database Software, Microsoft Office, Organizational skills, Training coordination",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hành Chính Văn Phòng, Điều Phối, Bảo hiểm, Communication Skills, Database Software, Microsoft Office, Organizational skills, Training coordination, CÔNG TY TNHH BẢO HIỂM SHINHAN LIFE VIỆT NAM, Hồ Chí Minh",Điều Phối,15,60,,,
Chuyên Gia Quảng Bá Phim Ngắn Bán Thời Gian (Part-time Short Drama Promotion Specialist),CÔNG TY TNHH THƯƠNG MẠI DU LỊCH OTRIP VIỆT NAM,"943 Đường Trịnh Quang Nghị, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam, Số nhà 12, ngách 77, ngõ 175 đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","Không giới hạn độ tuổi, giới tính, chỉ cần biết sử dụng điện thoại thông minh
Biết thao tác cơ bản với các ứng dụng mạng xã hội như TikTok, Facebook, Zalo hoặc Telegram

Có tinh thần trách nhiệm, làm việc đúng quy trình, không trì hoãn

Không yêu cầu kinh nghiệm hay bằng cấp, người mới sẽ được hướng dẫn, dễ tiếp cận

Có 2~3 tiếng rảnh mỗi ngày, phù hợp với mẹ bỉm sữa, sinh viên hoặc freelancer

Có điện thoại, có mạng, đang sinh sống tại Việt Nam và liên lạc ổn định là được","- Chia se quang ba cac video phim ngan len cac nen tang nhu TikTok Facebook Zalo Telegram
- Huong dan nguoi xem tuong tac de lai binh luan hoac lien he tu van
- Khong can xuat hien truoc ong kinh chi can thao tac co ban va dung quy trinh
- Cong viec don gian nhe nhang co san noi dung va mau tin nhan
- Ho tro huong dan 1 1 cho nguoi moi lam duoc ngay sau 10 phut
- Khong yeu cau kinh nghiem lam viec tu xa linh hoat thoi gian
- Thu nhap tinh theo hieu qua co thuong theo tuan thang",2025-06-12,"Tiếp Thị, Quảng Cáo/Truyền Thông",Giáo dục/Đào Tạo,1,Không giới hạn,25,9:00 - 18:00,Mới Tốt Nghiệp,"Communication Skills, Creativity, Digital Marketing, Social Media, Social Media, Social Media, Video Editing",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Bán thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Trực Tuyến, Giáo dục/Đào Tạo, Communication Skills, Creativity, Digital Marketing, Social Media, Social Media, Social Media, Video Editing, CÔNG TY TNHH THƯƠNG MẠI DU LỊCH OTRIP VIỆT NAM, Hà Nội, Hồ Chí Minh",Tiếp Thị Trực Tuyến,15,60,14306000.0,10511000.0,18101000.0
Senior Finance Manager_Fmcg Retail Ecommerce Distribution,Navigos Search,"District 1, Main Office, HCMC","Key Responsibilities:

Financial Reporting and Analysis:
• Prepare and deliver accurate monthly financial reports for the Division Head, ensuring they meet reliability standards.
• Monitor weekly cash flow and create payment plans as needed.
• Ensure timely submission of Financial Statements (monthly, semi-annually, and annually) in accordance with internal policies and legal requirements.

Budget Management and Forecasting:
• Conduct monthly budget audits across various business units within the Group.
• Ensure alignment between actual performance and budget forecasts to track financial health.
• Lead the Long-Term Planning (LTP) and Annual Operating Plan (AOP) processes, ensuring strategic goals are met.

Accounting Management:
• Enhance month-end closing processes to improve efficiency and accuracy.
• Work collaboratively with cross-functional teams to interpret accounting policies and provide actionable insights for operational decisions.
• Oversee statutory audits and ensure compliance with tax regulations in partnership with the Tax and Audit Departments.

Internal Control and Risk Management:
• Develop and implement accounting policies and procedures as needed.
• Ensure compliance with applicable financial reporting standards.
• Identify and evaluate business risks and opportunities, initiating corrective action plans as necessary.

Additional Responsibilities:
• Mentor and develop finance team members to achieve key performance indicators (KPIs) in Finance and Accounting.
• Oversee the selection and implementation of Finance and Accounting systems and analytics tools.
• Undertake any other tasks assigned by the line manager to support the finance function's objectives.","Education:
• Bachelor’s degree in Accounting, Finance, or Economics.

Experience:
• 3-5 years in professional services, ideally with a Big 4 firm.
• 5-7 years in Finance Operations, FP&A, or as a Finance Business Partner in a multinational company in Vietnam, specifically within retail, consumer goods, distribution, e-commerce, or B2C sectors.

Skills:
• Proficient in financial modeling and effective presentation techniques.
• Strong analytical skills with the ability to extract valuable business insights.
• Capable of navigating a fast-paced and complex working environment within a matrix organization.
• Fluent in both English and Vietnamese, with excellent written and verbal communication skills.",2025-06-12,Kế Toán/Kiểm Toán,Hàng tiêu dùng,5,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Accounting Procedure, Analytical Skills, Communication Skills, Financial Modeling, Presentation Skills",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kiểm Soát Viên Tài Chính, Hàng tiêu dùng, Accounting Procedure, Analytical Skills, Communication Skills, Financial Modeling, Presentation Skills, Navigos Search, Hồ Chí Minh",Kiểm Soát Viên Tài Chính,0,100,,,
Head of IT - A Group with Two Decades of Nationwide Growth,Page Group Vietnam,"Ho Chi Minh, Ho Chi Minh","As the Head of IT, you will oversee the strategic planning, implementation, and management of all technology systems and initiatives to support organizational goals. This role requires a strong technical background and the ability to lead IT operations effectively within a not-for-profit setting.


Description

As a Head of IT, your main responsibilities will include:

 * Developing and executing the IT strategy to align with organizational objectives.
 * Overseeing the design, implementation, and maintenance of technology systems.
 * Managing IT budgets and ensuring cost-effective solutions.
 * Ensuring data security, compliance, and risk management across all systems.
 * Leading and mentoring the IT team to enhance productivity and performance.
 * Collaborating with cross-functional teams to identify and implement technology needs.
 * Monitoring emerging technologies to recommend innovative solutions.
 * Managing vendor relationships and negotiating contracts to ensure quality services.


Profile

A successful Head of IT should have:

 * A degree in Information Technology, Computer Science, or a related field.
 * Strong expertise in IT infrastructure, systems, and applications management.
 * Proven leadership skills with the ability to manage and inspire a team.
 * Implementing technology solutions in a not-for-profit environment.
 * Knowledge of data security, compliance, and risk management practices.
 * Excellent problem-solving and strategic planning abilities.
 * Effective communication and stakeholder management skills.


Job Offer

Our client offers you:

 * Comprehensive benefits to support your professional and personal well-being.
 * Opportunity to lead a critical function within a not-for-profit organization.
 * A collaborative and mission-driven work environment in Ho Chi Minh.
 * Exposure to impactful projects and innovative technology initiatives.

If you're ready to take on a leadership role in IT and make a meaningful impact, we encourage you to apply today.


To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Tram Nguyen on .","Degree in Information Technology, Computer Science, or a related field
leading digital transformation projects and application development
Strong stakeholder management, strategic thinking, and cross-functional leadership",2025-06-12,,Cung cấp nhân lực,1,Không giới hạn,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,Communication Leadership,Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Cung cấp nhân lực, Communication Leadership, Page Group Vietnam, Hồ Chí Minh",,0,100,,,
[Hà Nội_Logistics] Air Freight Operation,Navigos Search's Client,"Company site - in Hanoi, Hanoi","(1) BROAD SCOPE

Carry out tasks related to Air Freight Consolidation operations assigned by the Leader. This position requires a person with a good background in operation Air Freight Logistics.

(2) ESSENTIAL DUTIES/ RESPONSIBILITIES:

• Work with carrier and warehouse about BUP (Block Utilize Plan) daily.
• Follow up the console shipments (check-in time, update volume, issuing MAWB information, etc.,)
• Monitor BUP building up process with warehouse (check loading plan/manifest)
• Manage extra cost for each BUP
• Make weekly BUP report
• Summarize AR amount and bill to the customer precisely","EDUCATION / QUALIFICATION:
University degree in Logistics, Business Administration, Foreign Trade, or a related field.
Professional English proficiency, especially in speaking and writing emails.
Additional logistics or supply chain certifications (IATA, FIATA, etc.) are a plus

EXPERIENCE:
Minimum 5 years of working experience in air freight operations, preferably in a freight forwarding or logistics company.
Experience in handling BUP, MAWB, and working with carriers/warehouses.
Familiar with profit & loss control and customer billing in logistics.
Prior experience in resolving operational issues and coordinating with overseas teams is preferred

SKILLS:
Strong Excel skills.
Excellent communication and coordination skills.
High attention to detail and accuracy in documentation and billing.
Ability to work independently under time pressure and in a fast-paced environment.
Proactive, solution-oriented mindset and good teamwork spirit.",2025-06-12,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hậu cần/Giao nhận,3,Không giới hạn,Không hiển thị,,Nhân viên,"Logistics, Airfreight Operations, Logistics Operation",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Vận Tải/Giao Nhận Hàng Hóa, Hậu cần/Giao nhận, Logistics, Airfreight Operations, Logistics Operation, Navigos Search's Client, Hà Nội",Vận Tải/Giao Nhận Hàng Hóa,0,100,28750000.0,23000000.0,34500000.0
Digital Marketing Associate,DREAMPLEX REAL ESTATE INVESTMENT COMPANY LIMITED,"21 Nguyen Trung Ngan, Ben Nghe Ward, District 1, HCMC, 10th Floor, Miss Ao Dai Building, Nguyễn Trung Ngạn, Bến Nghé, District 1, Ho Chi Minh City, Vietnam","Dreamplex is Vietnam’s leading workplace experience provider. With people spending over 100,000 hours of their lives at work, we believe that if we can make work great, we can make life great. That’s why we want to positively impact thousands of employees personally and professionally by delivering a Better Day at Work.

We do that by designing and delivering people-centric workplace experiences that help companies attract, engage, and retain the best talent. Our goal is to be the flexible workplace of choice for teams 20 – 200 by delivering a world-class employee experience to more than 18,000 members across 40,000m2 of workspace in Ho Chi Minh, Hanoi, and beyond.

For this reason, we are now looking to hire an industry-leading, talented, inspired, and inspiring Digital Marketing Associate

Dreamplex is seeking a creative and results-driven Digital Marketing Associate to support digital marketing initiatives and enhance our online presence. As our Digital Marketing Associate, you will take ownership of operating and optimizing our HubSpot CRM system while supporting digital performance campaigns. You'll collaborate with agencies, freelancers, and internal teams to improve lead generation and nurturing. You will also play a supporting role in selected offline marketing activities, such as events, member interviews, and testimonial collection—gaining full exposure to both the digital and physical sides of brand growth.

Key Responsibilities

1. HubSpot CRM Management
● Configure and maintain contact properties, lists, workflows, and lead scoring in HubSpot.
● Build and deploy email nurture sequences, landing pages, and forms.
● Maintain data hygiene: deduplicate, segment, and enrich lead and customer data.
● Generate reports and dashboards to track performance, funnel metrics, and campaign ROI.

2. Digital Campaign Execution & Optimization
● Coordinate with agencies/freelancers on paid ads (Google, Facebook, LinkedIn, etc.).
● Set up tracking parameters and ensure campaign-to-CRM attribution.
● Run A/B tests and recommend optimizations for email, landing pages, and conversion funnels.
● Analyze campaign performance and suggest data-backed improvements.

3. Cross-Functional Marketing Support
● Work closely with the Brand & Growth Manager to align CRM and digital activities with company goals.
● Coordinate with design and content teams for creative needs.
● Help prepare reports, presentations, and marketing materials as needed.

4. Offline Marketing Support (Minor Scope)
● Support in organizing and promoting onsite/offsite marketing events.
● Assist with collecting and coordinating member testimonials and case studies.
● Help document events and success stories for both digital and offline usage.
● Provide general support for campaign rollouts that blend online and offline activities.

5. Agency & Partner Collaboration
● Be the operational point of contact for digital freelancers and agencies.
● Help ensure delivery timelines, quality, and performance targets are met.
● Assist in tracking budgets and campaign performance metrics.

6. Continuous Learning & Contribution
● Stay updated on HubSpot features and digital marketing trends.
● Share new ideas and improvements for workflows, performance, and campaign effectiveness.","Qualifications
● Bachelor’s degree in Marketing, Communications, Business, or related field.
● 0–2 years of experience in digital marketing, CRM, or marketing operations.
● CRM Interest/Experience: Familiarity with HubSpot or other CRM platforms is a plus.
● Basic knowledge of email marketing, paid media, or digital lead generation.
● Data-savvy: comfortable working with Excel or spreadsheets to analyze and report performance.
● Detail-oriented, organized, and proactive in communication and follow-up.
● Eager to learn and grow in both digital and general marketing functions.

What’s in it for you
Being a member of the Dream team is more than just a job.
We believe the magic of work is sparked by the passion you bring, the places you go, the people you meet and the purpose you follow. And it starts here.
Here you will brush shoulders with those who dare to dream and do. Here you will be welcomed by a diverse community that embraces and inspires you—because together we can achieve more.
Here we challenge ideas, and explore new ways of getting things done. We ask you to bring your open-minded attitude and collaborative spirit. In return, you will be part of a team where your unique perspectives are celebrated.
Are you in?",2025-06-12,"Tiếp Thị, Quảng Cáo/Truyền Thông",Bất Động Sản/Cho thuê,1,Cử nhân,1,09:00 - 18:00,Nhân viên,"CRM Automation, Data Analytics, Digital Marketing, Email Marketing, Performance Marketing",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Trực Tuyến, Bất Động Sản/Cho thuê, CRM Automation, Data Analytics, Digital Marketing, Email Marketing, Performance Marketing, DREAMPLEX REAL ESTATE INVESTMENT COMPANY LIMITED, Hồ Chí Minh",Tiếp Thị Trực Tuyến,20,28,9000000.0,16000000.0,20000000.0
"30 Kỹ Sư Thiết Kế Kết Cấu (Fresher Level, Được Đào Tạo)",MiTek Việt Nam,"Đường Sáng Tạo, KCX Tân Thuận, P. Tân Thuận Đông, Quận 7, Tp. HCM, Tòa nhà A5, Lô số A5, khu E-Office, đường Sáng Tạo, KCX Tân Thuận, P. Tân Thuận Đông, Q.7, TP.HCM.","Bạn có muốn gia nhập MiTek Việt Nam và trở thành một phần của đại gia đình MiTek trên toàn cầu?

MiTek® là công ty toàn cầu tập trung vào việc cung cấp các phần mềm tích hợp, dịch vụ, sản phẩm thiết kế và giải pháp tự động cho ngành xây dựng trên toàn thế giới.
MiTek Việt Nam có hơn 2,900 nhân viên kỹ thuật trình độ đại học và các nhân viên chuyên môn liên quan đang đảm nhận các công việc như dự toán, họa viên kiến trúc, thiết kế kết cấu,...
✨ Vì sao bạn chọn MiTek Việt Nam?
- Chúng tôi cung cấp môi trường làm việc an toàn và tôn trọng, nơi mà các thành viên luôn được khuyến khích sáng tạo và đóng góp ý tưởng.
- Chúng tôi cung cấp các chương trình đào tạo miễn phí cho nhân viên ngay từ ngày đầu tiên gia nhập MiTek
- Chúng tôi tạo cơ hội cho mỗi nhân viên thể hiện tài năng của mình để vươn đến những vị trí quản lý cao hơn cũng phát triển sự nghiệp dài hạn.
- Chúng tôi cung cấp các phúc lợi đa dạng và luôn đổi mới trong quá trình vận hành và phát triển của tổ chức.
___________________
Dưới đây là thông tin về vị trí tuyển dụng:
• Bạn sẽ chịu trách nhiệm về thiết kế và xây dựng nhà gỗ dựa trên phần mềm riêng biệt của MiTek và yêu cầu của khách hàng;
• Được tham gia đào tạo để có thể đọc và diễn giải các bản vẽ kiến trúc và kết cấu;
• Khả năng hình dung hình dáng và kết cấu công trình dựa trên bản vẽ thiết kế và chi tiết kỹ thuật;
• Đảm bảo bản vẽ hoàn thiện tuân thủ theo yêu cầu của khách hàng/nhóm;
• Tham gia đầy đủ và hoàn thành tốt chương trình đào tạo của công ty;
• Giao tiếp với thành viên trong nhóm và khách hàng để thu thập các thông tin về công trình và kết cầu nhằm mục đích thể hiện bản vẽ thiết kế, thi công với chất lượng tốt nhất;
• Công việc yêu cầu giao tiếp bằng tiếng Anh với khách hàng. Vì vậy bạn cần có khả năng đọc và viết bằng tiếng Anh – đặc biệt là có thể đọc các bản vẽ kỹ thuật bằng tiếng Anh;
Quyền lợi:
• Lương NET cạnh tranh
• Tham gia đầy đủ bảo hiểm xã hội, thuế TNCN
• Bảo hiểm tai nạn 24/24 ngay từ ngày đầu tiên làm việc,
• Gói bảo hiểm chăm sóc sức khỏe toàn diện dành cho nhân viên (Bảo hiểm PVI, khám sức khỏe tổng quát hằng năm)
• Lương tháng 13, thưởng hiệu suất
• Đánh giá tăng lương hàng năm
• Cơm trưa, giữ xe miễn phí
• Chương trình đào tạo kiến thức chuyên môn
• Đào tạo Tiếng Anh miễn phí cho nhân viên mới
• Chuyến du lịch hàng năm
• Câu lạc bộ thể thao (bóng đá, tennis, cầu lông, bơi lội, gym, yoga,...)","- Không yêu cầu kinh nghiệm làm việc. Chúng tôi chào đón các ứng viên mới tốt nghiệp hoặc có kiến thức cơ bản về phần mềm thiết kế (Auto CAD)
- Bạn đã tốt nghiệp từ các ngành kỹ thuật như Môi trường, Cơ khí, Địa chất, Công nghệ sinh học, Điện điện tử, Hóa học.
- Hiểu biết về tính dự toán và bốc tách khối lượng, hình tượng 3D – vẽ được các hình chiếu bằng, đứng, cạnh.
- Có khả năng tính toán tốt, tỉ mỉ.
- Khả năng đọc hiểu bản vẽ xây dựng.
- Có khả năng giao tiếp và sử dụng Tiếng Anh trong môi trường làm việc.
- Có khả năng sử dụng phần mềm AutoCAD, ...
- Có tinh thần trách nhiệm trong công việc.
- Khả năng làm việc nhóm
- Mong muốn tìm kiếm công việc ổn định, lâu dài.",2025-06-12,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,0,Không giới hạn,Không hiển thị,,Mới Tốt Nghiệp,"Mechanical Engineering, AutoCAD, Hóa Học, Môi Trường",Tiếng Việt,Người Việt Nam,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Mechanical Engineering, AutoCAD, Hóa Học, Môi Trường, MiTek Việt Nam, Hồ Chí Minh",Xây Dựng,0,100,9200000.0,6900000.0,11500000.0
Business Analyst Executive (E-Commerce/ FMCG),Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","1. Data Collection & Analysis
- Gather, clean, and prepare data from various sources for both B2C and C2C e-commerce analysis.
- Conduct statistical analysis to identify trends and generate insights.
- Support A/B testing, campaign tracking, and performance measurement.
- Track KPIs and help define new metrics based on business needs.

2. Reporting & Dashboards
- Build and maintain dashboards using tools like Tableau, Power BI, or Looker.
- Customize reports for teams such as Category Management, Local/Regional Ecommerce, and Sales Planning.
- Simplify complex data into clear visuals and insights.
- Automate recurring reports to enhance efficiency.

3. Collaboration & Business Support
- Partner with stakeholders to align analytics with business goals.
- Provide timely and accurate data to support decisions.
- Ensure data quality and consistency across systems.
- Document analysis methods and share findings.
- Monitor competitor activity, assess impact, and recommend budget-aligned responses.
- Suggest development strategies based on category/channel analysis and monitor compliance in pricing, consumer programs, livestreams, affiliate, and other marketing activities.

4. Compliance & Process Improvement
- Ensure data and reports meet internal standards and policies.
- Identify and implement process improvements in data and BI practices.
- Support user adoption of BI tools and promote data literacy.","• 2–3 years of experience in business intelligence, data analysis, sales planning or a similar role (e-commerce experience preferred).
• Proficiency in SQL and spreadsheet tools (Excel/Google Sheets).
• Experience with BI tools such as Tableau, Power BI, or Looker Studio.
• Strong understanding of sales channels in FMCG (both online and offline); ability to coordinate cross-functional teams, plan, and execute supporting activities.
• Strong analytical thinking and problem-solving skills.
• Ability to communicate data findings clearly to non-technical audiences.
• Attention to detail and commitment to data accuracy.
• Basic understanding of e-commerce operations, marketing, and sales metrics.
• English communication skills (written and verbal).",2025-06-12,Công Nghệ Thông Tin/Viễn Thông,Thương mại điện tử,2,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Data Analysis, SQL proficiency, BI Tools, Sales Channel Development, Analytical Thinking",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phân Tích Kinh Doanh/Phân Tích Hệ Thống, Thương mại điện tử, Data Analysis, SQL proficiency, BI Tools, Sales Channel Development, Analytical Thinking, Navigos Search, Hà Nội",Phân Tích Kinh Doanh/Phân Tích Hệ Thống,0,100,26450000.0,23000000.0,29900000.0
Business Analyst Executive (E-Commerce/ FMCG),Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","1. Data Collection & Analysis
- Gather, clean, and prepare data from various sources for both B2C and C2C e-commerce analysis.
- Conduct statistical analysis to identify trends and generate insights.
- Support A/B testing, campaign tracking, and performance measurement.
- Track KPIs and help define new metrics based on business needs.

2. Reporting & Dashboards
- Build and maintain dashboards using tools like Tableau, Power BI, or Looker.
- Customize reports for teams such as Category Management, Local/Regional Ecommerce, and Sales Planning.
- Simplify complex data into clear visuals and insights.
- Automate recurring reports to enhance efficiency.

3. Collaboration & Business Support
- Partner with stakeholders to align analytics with business goals.
- Provide timely and accurate data to support decisions.
- Ensure data quality and consistency across systems.
- Document analysis methods and share findings.
- Monitor competitor activity, assess impact, and recommend budget-aligned responses.
- Suggest development strategies based on category/channel analysis and monitor compliance in pricing, consumer programs, livestreams, affiliate, and other marketing activities.

4. Compliance & Process Improvement
- Ensure data and reports meet internal standards and policies.
- Identify and implement process improvements in data and BI practices.
- Support user adoption of BI tools and promote data literacy.","• 2–3 years of experience in business intelligence, data analysis, sales planning or a similar role (e-commerce experience preferred).
• Proficiency in SQL and spreadsheet tools (Excel/Google Sheets).
• Experience with BI tools such as Tableau, Power BI, or Looker Studio.
• Strong understanding of sales channels in FMCG (both online and offline); ability to coordinate cross-functional teams, plan, and execute supporting activities.
• Strong analytical thinking and problem-solving skills.
• Ability to communicate data findings clearly to non-technical audiences.
• Attention to detail and commitment to data accuracy.
• Basic understanding of e-commerce operations, marketing, and sales metrics.
• English communication skills (written and verbal).",2025-06-12,Công Nghệ Thông Tin/Viễn Thông,Thương mại điện tử,2,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Data Analysis, SQL proficiency, BI Tools, Sales Channel Development, Analytical Thinking",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Phân Tích Kinh Doanh/Phân Tích Hệ Thống, Thương mại điện tử, Data Analysis, SQL proficiency, BI Tools, Sales Channel Development, Analytical Thinking, Navigos Search, Hà Nội",Phân Tích Kinh Doanh/Phân Tích Hệ Thống,0,100,26450000.0,23000000.0,29900000.0
Category Manager (FMCG),Ninja Van Vietnam,"Le Hong Phong, 10 District, Ho Chi Minh City, 307/21 Nguyen Van Troi, Tan Binh Dist, HCMC","- Planning category levels and deciding which categories to focus on;
- Deciding on new SKUs to launch and coming up with launch plans;
- Analysing margin levels for SKUs to fit our business requirements;
- Supporting the team in pricing strategy.","- 3+ years of experience;
- Preferred experience in FMCG, General Trade, Retail, Modern Trade, Sales
- The candidate will be based in Ho Chi Minh but should be comfortable traveling to the Mekong Delta from time.
- English language is preferred but not compulsory.",2025-06-12,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Vận tải,3,Cử nhân,Không hiển thị,,Trưởng phòng,"Quản Lý Ngành Hàng, Khai Thác Nguồn Hàng, Cung Ứng, Category Management, Quản Lý Tồn Kho",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Vận tải, Quản Lý Ngành Hàng, Khai Thác Nguồn Hàng, Cung Ứng, Category Management, Quản Lý Tồn Kho, Ninja Van Vietnam, Hồ Chí Minh",Quản Lý Chuỗi Cung Ứng,0,100,26450000.0,23000000.0,29900000.0
