Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Health & Safety Specialist (EHS Medic Analyst),Coherent Vietnam,"2A – 1.F1, Tran Phu Street, Nhon Trach I Industrial Park, Nhon Trach Ward, Dong Nai Province, Vietnam, 36 VSIP, Street No. 4, Vietnam – Singapore Industrial Park, Binh Hoa Ward, Ho Chi Minh City, Vietnam, Binh Duong, Vietnam, Số 36, đường số 4, Khu công nghiệp VSIP I, Thành phố Thuận An, Tỉnh Bình Dương","Company Overview:
Coherent Corp. is a global leaders in datacenter and communications industries. Headquartered in Saxonburg, Pennsylvania, USA, and founded in 1971, Coherent operates in over 20 countries worldwide. Since entering Vietnam in 2005, Coherent has expanded to over 2,400 employees across Binh Duong (VSIP1), Dong Nai (Nhon Trach 1), Hanoi, and Bac Ninh (Yen Phong IP). As part of our global growth strategy and commitment to local talent development, we aim to create over 4,000 new job opportunities in Vietnam within the next five years.

Work Location: NHON TRACH 1 - DONG NAI

Job Purpose
- Responsible for managing occupational health activities at the site, ensuring compliance with legal, ISO 45001, and company EHS requirements. Provide medical care, first aid, and preventive health programs for employees; promote workplace health and hygiene; and support emergency preparedness and occupational disease management.

Key Responsibilities",,,,,,,,,,,,,,,,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Sản xuất, Occupational Health, First Aid, Regulatory Compliance, ISO 45001, HSE, Coherent Vietnam, Đồng Nai, Hồ Chí Minh, Bình Dương",,0,100,,,
Head of Supply Chain & Sustainability (Open to expat),Công Ty TNHH Pandora Production Việt Nam,"PANDORA Production Vietnam (VSIP3, Binh Duong Province), Vietnam - Singapore Industrial Park III, Hoi Nghia Ward, Tan Uyen, Binh Duong","KEY OBJECTIVES:
Drive strategic Pandora Vietnam projects, performance programs and process optimization within Crafting & Supply to ensure readiness for operations by early 2026.
Act as trusted advisor in all aspects of Supply Chain function and other cross functional stakeholders.
KEY DUTIES:
ERP Implementation: Analyze, Coordinate and Implement ERP System for Supply Chain for Vietnam
Internal System Implementation: Be the project lead in internal systems implementation, integration between Regional office in Thailand and Vietnam. Ensure all users are trained and well executed the systems
Scheduling: Develop scheduling guidelines and parameters and ensure system support to scheduling setup. Develop and execute key policy, guidelines and checklists for all areas within key operational areas to secure compliance, standard procedure.
Sourcing and Procurement: Develop supplier network including support on contract manufacturing and ensure all vendor lists are in place and aligned with internal procedure and standards.
Compliance: Ensure local suppliers/vendors qualification and compliance of legal, ethical and partner commitments
Logistics Warehouse: Implement day-to-day procedure, manage materials and finished products efficiently.
Sustainability: Ensure implementation and embedment of selected best practices, ensure all resources are well utilized with zero wastes.
Continuous improvement: Frequently visit existing standards and drive for better approaches, ensure all practices are updated and monitored closely for cost efficiency and business effectiveness.","Master degree or above in Supply Chain Management or related field
To demonstrate a minimum 15 years of supply chain experience experience ( of which minimum 5 years in managerial roles)
Strong knowledge of complex end to end Supply Chain processes
Extended knowledge of Import / Export regulations
Lean manufacturing experience
Strong stakeholder management and communication skills; interact effectively within the organization
Drive the solution to most complex business problems
Possess the strategic perspective and create sustained results for Pandora (financial, non-financial)
Demonstrate ability to make hard decisions, making the right trade-offs
Effectively plan and efficiently deliver exceptional work while handling both volume and complexity
Is an inspirational leader; practices genuine humility and places the team above their own interests
Is self-motivated and hungry enough to work hard; willing to change
Has an ability to lead, manage, motivate, and run own team of talented individuals",2025-11-05,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Sản xuất,15.0,Thạc Sĩ,1,08:00 - 16:30,Trưởng phòng,"Import-Export Procedure, Leadership, Lean Manufacturing, Stakeholder Management, Supply Chain Management",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Sản xuất, Import-Export Procedure, Leadership, Lean Manufacturing, Stakeholder Management, Supply Chain Management, Công Ty TNHH Pandora Production Việt Nam, Bình Dương",Quản Lý Chuỗi Cung Ứng,36,100,,,
Sales Incentives Executive,Shinhan Vietnam Finance Company Limited,"District 5, 19F, 15 Tran Bach Dang, Thu Thiem, Thu Duc City, Ho Chi Minh City","1. Incentive calculation for sales:
- Prepare incentive data.
- Calculate incentive for sales staffs/ Freelandcer/Apprenticeship/Third party.
- Coordinate with related department/team to check incentive data & payment.
2. Contest for agent: Run data to update contest regularly (daily, weekly, monthly) to kick off sales team.
3. Report:
− Reports / MIS circulation, updates ---> performance management tools, incentives.
− Maintain records of all spends and payouts.
− Preparation of regular audits and reports for information storage reasons.
4. Others:
− Coordinate with Sales Planning team to review incentive scheme/policies.
− Make sales accrual cost monthly.
− Other tasks is assigned by line manager","- Bachelor Degree in related fields
- At leats 2 years of practical experience in the field of compensations and benefits advantageous
- Strong communication skills
- Good analytical skills, experience with quantitative data collection.",2025-11-05,Nhân Sự/Tuyển Dụng,Tài Chính,2.0,Không giới hạn,Không hiển thị,,Nhân viên,"Commission Analysis, Compensation & Benefits Management, Salary calculation, Sales Admin, Sales Support",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Lương Thưởng & Phúc Lợi, Tài Chính, Commission Analysis, Compensation & Benefits Management, Salary calculation, Sales Admin, Sales Support, Shinhan Vietnam Finance Company Limited, Hồ Chí Minh",Lương Thưởng & Phúc Lợi,0,100,,,
Phiên Dịch Tiếng Nhật,Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","Công ty sản xuất của Nhật cần tuyển gấp vị trí Nhân viên phiên dịch tiếng nhật hợp đồng ngắn hạn 6 tháng, phụ trách các công việc sau:
- Biên phiên dịch cho bộ phận sản xuất
- Biên phiên dịch cho bộ phận kỹ thuật khi cần
- Phiên dịch: trong các cuộc họp liên quan, trong văn phòng và ngoài côngxưởng khi có chỉ thị.
- Đối ứng khách hàng liên quan tới sản xuất (nếu có)
- Nhiệm vụ khác: hỗ trợ các nghiệp vụ khác của sản xuất, chất lượng và kỹthuật","- Nam/ nữ dưới 40 tuổi
- Tốt nghiệp Đại học
- Tiếng Nhật JLPT N2 trở lên
- Có kinh nghiệm làm phiên dịch từ 1 năm trở lên
- Đã từng có kinh nghiệm làm việc ở công ty sản xuất.",2025-11-05,Hành Chính Văn Phòng,Sản xuất,1.0,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Tiếng Nhật, Biên Phiên Dịch",Tiếng Nhật,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Hành Chính Văn Phòng, Biên Phiên Dịch, Sản xuất, Tiếng Nhật, Biên Phiên Dịch, Navigos Search, Hà Nội",Biên Phiên Dịch,0,100,18400000.0,13800000.0,23000000.0
Trưởng Phòng Kế Toán (Kinh Nghiệm Bất Động Sản),Công Ty Cổ Phần Bất Động Sản Bản Việt,"412 Đường Nguyễn Thị Minh Khai, phường 5, Quận 3, Ho Chi Minh City, Vietnam, Floor 12A, HM Town Building, 412 Nguyen Thi Minh Khai Street, Ward 5, District 3, HCMC","BẢNG MÔ TẢ CÔNG VIỆC

Vị trí: Trưởng phòng Kế Toán - Accounting Manager
Báo cáo cho: Trưởng Khối Tài chính – Kế toán

I. MỤC TIÊU CÔNG VIỆC
- Điều hành và quản lý toàn bộ hoạt động của phòng Kế toán, tham mưu các vấn đề kế toán/thuế phát sinh cho Trưởng Khối TC-KT và Ban Giám đốc.

II. NHIỆM VỤ CHÍNH

1. Báo cáo tài chính & Báo cáo quản trị
- Chịu trách nhiệm báo cáo tài chính định kỳ, tuân thủ chuẩn mực kế toán (VAS/IFRS) và thuế hiện hành.
- Thực hiện báo cáo quản trị, báo cáo quản lý dòng tiền, nhằm cung cấp dữ liệu phục vụ các quyết định quản lý.
- Phối hợp chặt chẽ với kiểm toán độc lập, đảm bảo quá trình kiểm toán thường niên hoặc theo yêu cầu được thực hiện trung thực, hợp lý và đúng tiến độ.

2. Thuế
- Quản lý, theo dõi và thực hiện đầy đủ các nghĩa vụ kê khai, quyết toán thuế theo đúng quy định pháp luật.
- Chịu trách nhiệm toàn diện đối với các vấn đề liên quan đến quy trình công tác thuế, bao gồm quản trị hồ sơ đúng quy định.

3. Hệ thống và quy trình kế toán
- Thiết lập và vận hành hệ thống kế toán, bao gồm quy trình, sổ sách, định khoản; thu thập và xử lý thông tin và thực hiện chế độ lưu trữ chứng từ theo quy định.
- Tổ chức, quản lý và phát triển chuyên môn, nghiệp vụ team kế toán.
- Tổ chức công tác kiểm tra, phân tích và đánh giá tình hình thực hiện mục tiêu tài chính đảm bảo tuân thủ các quy định pháp luật hiện hành.
- Xây dựng, duy trì và hoàn thiện quy trình, chính sách kế toán phù hợp với hoạt động doanh nghiệp.

4. Các nhiệm vụ khác
- Duyệt và ký chứng từ kế toán trước khi trình.
- Thực hiện các nhiệm vụ khác được giao bởi Trưởng Khối TC-KT.","- Kinh nghiệm kế toán từ 10 năm trở lên, trong đó có kinh nghiệm làm kế toán trưởng từ 8 năm tại chức vụ Kế toán trưởng tập đoàn, TP kế toán.
- Bắt buộc có kinh nghiệm trong ngành BDS từ ít nhất 5 năm trở lên.
- Bằng cấp: Đại học chuyên ngành Kế toán, Kiểm toán, Tài chính
- Có chứng chỉ Kế toán trưởng theo quy định.",2025-11-05,Kế Toán/Kiểm Toán,Bất Động Sản/Cho thuê,0.0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Kiểm Toán, Kế Toán, Chief Accountant Certificate, Accountant, Chief Accountant",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Quản Trị, Bất Động Sản/Cho thuê, Kiểm Toán, Kế Toán, Chief Accountant Certificate, Accountant, Chief Accountant, Công Ty Cổ Phần Bất Động Sản Bản Việt, Hồ Chí Minh",Kế Toán Quản Trị,0,100,,,
[HCM] Legal Supervisor,Pizza 4P's,"Saigon Pearl, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh City","WHAT YOU WILL DO
As a Legal Supervisor at Pizza 4P’s, you will play a key role in managing and providing legal support across both domestic and overseas operations. You will report directly to the Legal & Compliance Manager and oversee legal activities within your assigned regions. Your responsibilities include, but are not limited to:
• Provide day-to-day legal support to business units and related departments;
• Review, draft, and negotiate a wide range of contracts (commercial, lease, supply, service, manufacturing, etc.);
• Support corporate governance and compliance for entities in Vietnam and abroad;
• Advise on business operations, internal policies, and compliance frameworks;
• Support overseas expansion projects, primarily related to restaurant openings in other countries and other legal matters arising from such operations;
• Provide legal support for manufacturing activities, including factory operations, supplier agreements, food safety compliance, and product quality control;
• Coordinate with external counsels and local partners to ensure compliance with local laws and internal standards;
• Manage and mentor the assigned Legal Specialist to ensure high-quality and timely deliverables;
• Handle dispute resolution, risk mitigation, and communication with authorities when necessary;
• Ensure consistency in legal documentation, procedures, and reporting across all jurisdictions.","1. Qualifications & Experience:
• Bachelor’s degree or higher in Law (Vietnam or abroad);
• Minimum 4-5 years of experience in corporate legal practice, preferably in F&B, retail, or manufacturing companies;
• Experience in production or factory-related legal work is a strong plus;
• Solid understanding of Vietnamese corporate and commercial law; experience with cross-border projects is a plus;
• Strong analytical, drafting, and negotiation skills;
• Excellent English communication (both written and verbal).

2. Soft Skills & Mindset:
• Strong cross-cultural communication and collaboration skills in a multinational environment;
• Business-oriented mindset with the ability to provide practical, solution-based legal advice;
• Strong stakeholder management and interpersonal skills;
• Proactive, resilient, and adaptable in a fast-paced and changing business environment;
• High sense of ownership, integrity, and accountability;
• Excellent time management and organizational skills, capable of handling multiple projects simultaneously;
• Clear and confident communication & presentation skills, especially when explaining legal issues to non-legal stakeholders;
• Demonstrated leadership and mentoring capability.",2025-11-05,Pháp Lý,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,4.0,Cử nhân,1,,Nhân viên,"Corporate Law, Legal, Legal Application Procedures, Legal Compliance, Review Contract",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Pháp Lý, Tư Vấn Pháp Lý, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Corporate Law, Legal, Legal Application Procedures, Legal Compliance, Review Contract, Pizza 4P's, Hồ Chí Minh",Tư Vấn Pháp Lý,0,100,,,
Chuyên Viên Kế Toán Tòa Nhà,Công Ty TNHH Savills (Việt Nam),"Lotte Center Hà Nội, 54 Phố Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Việt Nam, Lotte Center Hà Nội, 54 Phố Liễu Giai, Cống Vị, Ba Đình, Hà Nội, Việt Nam41A Lý Thái Tổ, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội","Nhiệm vụ chính
1. Quản lý phí dịch vụ
• Thực hiện lập bảng tính phí quản lý hàng tháng, giải đáp thắc mắc từ khách hàng liên quan đến bảng tính phí.
• Lập các báo cáo liên quan đến phí quản lý
• Theo dõi, đôn đốc khách hàng trong việc thanh toán phí
2. Kiểm soát nghiệp vụ kế toán dự án
• Kiểm tra chứng từ thanh toán cho nhà thầu dự án, đảm bảo tính chính xác, đầy đủ và phù hợp với ngân sách.
• Kiểm tra, ký duyệt và xử lý các hóa đơn điện tử của dự án.
• Kiểm soát các báo cáo tài chính và báo cáo thuế của dự án, đảm bảo gửi đúng thời hạn theo quy định.
• Giám sát và kiểm tra định kỳ hoạt động kế toán tại các dự án, đảm bảo tuân thủ quy định và quy trình công ty.
• Hỗ trợ đảm nhận công việc kế toán tại dự án khi nhân sự phụ trách vắng mặt.
• Cung cấp thông tin phục vụ kiểm toán nội bộ và kiểm toán độc lập.
• Phối hợp với trưởng nhóm kế toán để xử lý các vấn đề tài chính của dự án.
3. Ngân sách & Hợp đồng
• Tham gia xây dựng ngân sách cho các dự án.
• Hỗ trợ rà soát hợp đồng quản lý vận hành và hợp đồng với các nhà cung cấp của dự án.
4. Phần mềm & Hệ thống
• Triển khai, đào tạo và hướng dẫn các phần mềm kế toán cho dự án (Cube, Bizzi, Einvoice, Misa, Sinvoice, IMT).
• Đào tạo, hướng dẫn cho kế toán dự án các báo cáo tài chính, báo cáo thuế, báo cáo doanh thu khai thác khu vực chung…
• Phối hợp với trưởng nhóm kiểm toán để xử lý các vấn đề phát sinh trong quá trình vận hành hệ thống kế toán.
• Tham gia xây dựng bộ quy trình phù hợp với từng dự án.
5. Nhân sự
• Tổng hợp bảng chấm công gửi phòng nhân sự chi trả lương cho nhân viên dự án, đối chiếu số liệu khi cần.
• Tham gia tuyển dụng và đào tạo nhân sự kế toán dự án.","• Tốt nghiệp Đại học chuyên ngành kế toán/tài chính.
• Tiếng Anh giao tiếp tốt (ưu tiên có IELTS hoặc TOEIC).
• Có 2–3 năm kinh nghiệm trong kế toán vận hành tòa nhà.
• Ưu tiên có kinh nghiệm làm kiểm toán nội bộ/kiểm toán độc lập.
• Có kỹ năng giao tiếp, thương lượng, làm việc nhóm, tổ chức công việc và quản lý thời gian.
• Có khả năng phân tích và giải quyết vấn đề, làm việc hiệu quả dưới áp lực cao.",2025-11-05,Kế Toán/Kiểm Toán,Bất Động Sản/Cho thuê,3.0,Cử nhân,1,08:30 - 17:30,Nhân viên,"Giao Tiếp Tiếng Anh, Kế Toán, Quản Lý Vận Hành Tòa Nhà, Tài Chính, Vận Hành Tòa Nhà",Bất kỳ,Không hiển thị,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Bất Động Sản/Cho thuê, Giao Tiếp Tiếng Anh, Kế Toán, Quản Lý Vận Hành Tòa Nhà, Tài Chính, Vận Hành Tòa Nhà, Công Ty TNHH Savills (Việt Nam), Hà Nội",Kế Toán Tài Chính,0,100,,,
LADE Implementation Consultant,Bosch Global Software Technologies Company Limited,"32 Đường Tân Thắng, Celadon City, Quận Tân Phú, Hồ Chí Minh, Việt Nam, Etown 2, 364 Cong Hoa street, ward 13, Tan Binh district, HCM","As a Consultant in Long-term Archiving of Development Environments project, you will play a critical role in sustaining and securing legacy systems that remain vital to organizational operations. Your work will ensure long-term accessibility, stability, and compliance of business-critical applications by leveraging virtualization technologies and automation practices.

Key Responsibilities:
• Support business units in deploying and maintaining projects on VMware-based virtual machines.
• Preserve and stabilize legacy software environments through VM-based strategies, ensuring long-term operability and security.
• Apply automation using Bash or Batch scripting to streamline software build, calibration, and packaging process.
• Develop and maintain Python/Perl automation tools to enhance efficiency and reduce manual intervention.
• Collaborate with infrastructure and development teams to align preservation strategies with enterprise standards.
• Document processes, configurations, and best practices.","Required Skills and Qualifications:

• Major in Information Technology, Software Engineering
• 2+ years of experience in automation, scripting, bash.
• Proficiency in Bash or Batch scripting for automation script.
• Working knowledge of Python/Perl for building and maintaining automation tools.
• Solid understanding of system administration, networking fundamentals, and deployment practices.
• Strong analytical and problem-solving skills with the ability to work independently on complex technical challenges.
• Effective communication skills in English, with the ability to engage cross-functional teams.

Good to have:
• Experience in virtualization technologies (VMware, Virtual Box).
• Experience in CLI tool development.",2025-11-05,Công Nghệ Thông Tin/Viễn Thông,Phần Mềm CNTT/Dịch vụ Phần mềm,2.0,Cử nhân,1,9:00 - 18:00,Nhân viên,"Analytical Skills, Bash Shell Scripting, Information Technology, Perl, Software Engineering",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Phần Mềm CNTT/Dịch vụ Phần mềm, Analytical Skills, Bash Shell Scripting, Information Technology, Perl, Software Engineering, Bosch Global Software Technologies Company Limited, Hồ Chí Minh",Data Engineer/Data Analyst/AI,15,60,,,
Nhân Viên Sales Logistics,Công Ty Cổ Phần Nhật Việt - Hãng Tàu Nhật Việt (VIETSUN LINES),"13-15 đường B4, P. An Khánh, TP. HCM, Tầng 4, Tòa nhà Trực Thăng, Đ.Nguyễn Văn Linh, P.Hòa Cường, TP.Đà Nẵng., Số 13-15 đường B4, Khu đô thị Sala, P.An Khánh, TP.HCM","MÔ TẢ CÔNG VIỆC:
- Tìm kiếm khách hàng có nhu cầu vận chuyển hàng hóa nội địa bằng đường biển, đường bộ, hàng không,...dịch vụ kho bãi, dịch vụ door to door…
- Đảm bảo chỉ tiêu đăng ký hàng tuần, hàng chuyến, hàng tháng, hàng quý, năm.
-Chủ động Lập Phương án chi phí kinh doanh ( nắm bắt các thông tin cơ bản chi phí quan trọng cần trong chuỗi bán hàng )
- Chịu trách nhiệm về các phương án chi phí mà để xuất với Quản lý cập trên.
- Báo cáo đề xuất các chiến lược cho từng khách hàng mới cũng như khách hàng cũ để đảm bảo sự ổn định, giữ sản lượng tối đa trong việc cạnh tranh thị trường và đối thủ.
- Lập bảng kê theo dõi công nợ hàng tháng đúng theo qui định
- Báo cáo công việc định kỳ hàng tuần, và kết quả kinh doanh hàng tháng, hàng Quí và hàng năm theo qui định.

* Thời gian làm việc: Từ thứ 2- sáng thứ 7 hàng tuần.
** Ứng viên ứng tuyển tại TP HCM: Làm việc tại 13-15 Đường B4, Phường An Khánh, TP. HCM
** Ứng viên ứng tuyển tại TP Đà Nẵng: làm việc tại Văn phòng: Tầng 4, Tòa nhà Trực Thăng, Đ.Nguyễn Văn Linh, P.Hòa Cường, TP.Đà Nẵng","• Nam/Nữ, tốt nghiệp Đại học, Cao đẳng, ưu tiên các chuyên ngành: vận tải, ngoại thương, quản trị kinh doanh, logistics, marketing, …
• Có trên 1 năm kinh nghiệm sales trong ngành Logistics nội địa trở lên.
• Kỹ năng giao tiếp tốt, hiểu tâm lý khách hàng và khả năng chốt sales
- Năng động, tư duy giải quyết công việc tốt.
• Trung thực trong công việc, có tinh thần trách nhiệm cao.
• Có khả năng làm việc độc lập và chịu được áp lực công việc.
• Sử dụng thành thạo vi tính văn phòng

QUYỀN LỢI ĐƯỢC HƯỞNG
- Lương cứng thỏa thuận theo năng lực + lương thưởng kinh doanh hàng tháng ( thu nhập hấp dẫn, không hạn chế và tương xứng với hiệu quả công việc ).
-Tiền lương được trả đủ, đúng thời hạn cho người lao động.

- Các chế độ phúc lợi:
+ Tham gia đầy đủ BHXH, BHYT, BHTN khi ký HĐLĐ chính thức.
+ Tặng quà dịp sinh nhật, 08/3, 20/10,
+ Tặng quà cho con em thiếu nhi của CBNV dịp Tết thiếu nhi 1/6, Tết Trung thu,
+ Thăm hỏi người lao động, thân nhân người lao động (tứ thân phụ mẫu, vợ/chồng, con ruột) khi sinh đẻ, ốm đau, tai nạn phải nằm viện…
+ Trường hợp người lao động gặp khó khăn đột xuất, BCH công đoàn xem xét đề xuất hỗ trợ
+ Chế độ tang lễ tứ thân phụ mẫu, vợ/chồng, con ruột
+ Chế độ Người lao động kết hôn
- Người lao động được xét tăng lương hàng năm.
- Thưởng các dịp lễ 30/4, 01/5, 02/9, Tết Dương lịch;
- Thưởng tháng lương thứ 13, 14, 15 theo thâm niên công tác và hiệu quả làm việc.
- Khám sức khỏe tổng quát định kỳ.
- Được mua bảo hiểm tai nạn 24/24.
- Tổ chức tham quan, nghỉ dưỡng kết hợp teambuilding ít nhất 1 lần/năm.
* Môi trường thân thiện, chuyên nghiệp, thu nhập tốt, nhiều cơ hội phát triển.",2025-11-05,Kinh Doanh,Vận tải,2.0,Cử nhân,1,08:00 - 17:30,Nhân viên,"B2B Business Development, Business Development, Sales, Kinh Doanh, Sales logistics, Sales logistics",Tiếng Việt,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Vận tải, B2B Business Development, Business Development, Sales, Kinh Doanh, Sales logistics, Sales logistics, Công Ty Cổ Phần Nhật Việt - Hãng Tàu Nhật Việt (VIETSUN LINES), Hồ Chí Minh, Đà Nẵng",Bán Hàng/Phát Triển Kinh Doanh,24,40,15000000.0,10000000.0,20000000.0
Kế Toán Hóa Đơn,Công Ty TNHH Bethel Vina,"Ấp Tân Bình, xã Hòa Khánh, tỉnh Tây Ninh, Long An, Vietnam, Long An province, Vietnam (close to hochiminh city)","- Xuất hóa đơn điện tử, lập báo cáo bán hàng
- Lập bảng kê hóa đơn mua vào, bán ra
- Nhập chứng từ kế toán lên phần mềm kế toán
- Lưu trữ chứng từ","- Có bằng cấp chuyên ngành kế toán
- Có kinh nghiệm 1-2 năm
- Biết sử dụng phần mềm kế toán và thành thạo Excel
- Trung thực, cẩn thận và có tinh thần trách nhiệm
- Địa điểm làm việc: Công ty TNHH Bethel Vina - Ấp Tân Bình, xã Hòa Khánh, tỉnh Tây Ninh ( thuộc xã Hòa Khánh Tây, huyện Đức Hòa, tỉnh Long An cũ)
- Thời gian làm việc: từ thứ Hai đến thứ Bảy, 07:30 AM - 16:30 PM, nghỉ trưa 1 tiếng 12:00 PM - 13:00 PM
- Phúc lợi: cơm trưa, cơm chiều (nếu tăng ca), chi phí đi lại, thâm niên và các khoản trợ cấp theo chính sách, quy định của Công ty
- Các chế độ khác: theo Luật lao động Việt Nam, BHXH theo quy định và BH24/24.",2025-11-05,Kế Toán/Kiểm Toán,Dệt may/May mặc/Giày dép,1.0,Cao đẳng,2,07:00 - 16:30,Nhân viên,"Tiếng Anh, Kế Toán Hóa Đơn, Excel, Kế Toán Xuất Hóa Đơn, Lưu Trữ Chứng Từ",Tiếng Anh,Không hiển thị,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thanh Toán, Dệt may/May mặc/Giày dép, Tiếng Anh, Kế Toán Hóa Đơn, Excel, Kế Toán Xuất Hóa Đơn, Lưu Trữ Chứng Từ, Công Ty TNHH Bethel Vina, Tây Ninh, Long An",Kế Toán Thanh Toán,0,100,,,
