Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Senior Business Development (Highend Canali Fashion),Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),,,,,,,,,,,,,,,,,,,,0,100,,,
Senior Marketing Communication,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),"643 Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TP.HCM, 170E Phan Đăng Lưu, Phường 03, Quận Phú Nhuận, Tp. Hồ Chí Minh","Mô tả công việc
Xây dựng, triển khai và giám sát việc thực hiện các chương trình truyền thông, tiếp thị của nhãn hàng:
• Triển khai chuỗi giá trị hình ảnh của nhãn hàng và truyền thông thống nhất trên tất cả các kênh và công cụ truyền thông.
• Xây dựng kế hoạch truyền thông thương hiệu, giới thiệu sản phẩm và kế hoạch thúc đẩy doanh thu, thu hút khách hàng mới cho các nhãn hàng phụ trách.
• Xây dựng chương trình ngân sách chi tiết dựa trên ngân sách tổng thể đã được phê duyệt cho từng nhóm chương trình/chi nhánh/kênh truyền thông được phân bổ.
• Xây dựng bảng tiến độ thực hiện, nhiệm vụ, trách nhiệm của từng phòng ban, đơn vị, chi nhánh trong việc triển khai các chương trình truyền thông, tiếp thị của nhãn hàng. Định kỳ rà soát, nhắc nhỏ, đánh giá khách quan và các biện pháp khắc phục để đảm bảo các chương trình triển khai đúng tiến độ và hiệu quả.
• Thường xuyên cập nhật thông tin về thị trường, đối thủ, xu hướng sản phẩm, xu hướng truyền thông để đưa ra các đề xuất, đóng góp ý kiến cho các chương trình, kế hoạch, định hướng của nhãn hàng.
• Tham gia xây dựng, triển khai các chương trình truyền thông nhãn hiệu theo sự phân công của Quản Lý Nhãn Hàng.
Phối hợp làm việc với các khối, phòng ban, đơn vị liên quan theo đúng quy trình, quy định của công ty:
• Phối hợp với các phòng ban thuộc khối Marketing, Khối Bán Lẻ cũng như các phòng ban thuộc các Khối Kinh Doanh, Nguồn Nhân Lực, Tài Chính Kế Toán, Chi Nhánh, Hệ Thống Cửa Hàng theo đúng quy trình, quy định của công ty để định hướng cho nhãn hiệu làm việc và triển khai thực hiện các chương trình truyền thông, tiếp thị của nhãn hàng, thực hiện các chương trình khảo sát, đánh giá thị trường, khách hàng mục tiêu, chính sách giá, hàng hóa, đánh giá các đối thủ cạnh tranh.
• Tham gia các dự án chung của công ty theo các quyết định thành lập ban dự án, quyết định bổ nhiệm, phân công nhiệm vụ của Quản Lý Nhãn Hàng.
• Chủ động đề xuất được truyền đạt kinh nghiệm, đề xuất các chương trình đào tạo thích hợp có thể hoàn thành kế hoạch công việc, KPI.
• Xây dựng văn hóa làm việc đội nhóm một cách tích cực.
Xây dựng quy trình làm việc & huấn luyện đào tạo chuyên môn:
• Chủ động đề xuất được truyền đạt kinh nghiệm, đề xuất các chương trình đào tạo thích hợp có thể hoàn thành kế hoạch công việc, KPI.
• Xây dựng văn hóa làm việc đội nhóm một cách tích cực.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-04-01,"Tiếp Thị, Quảng Cáo/Truyền Thông",Bán lẻ/Bán sỉ,3.0,Cử nhân,1,9:00 - 18:00,Nhân viên,"Brand Management, Communication, English Communication, Marketing Development, Project Management",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Bán lẻ/Bán sỉ, Brand Management, Communication, English Communication, Marketing Development, Project Management, Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ), Hồ Chí Minh",Tiếp Thị,15,60,,,
Senior Safety Engineer,Rich Products Vietnam,"27 Đường Số 3 VSIP II, Hòa Phú, Thủ Dầu Một, Binh Duong, Vietnam, 182 Đường Lê Đại Hành, Phường 15, District 11, Ho Chi Minh City, Vietnam","Overall Purpose
• Responsible for ensuring all plant safety process and impact is established and aligned with authority rules and corporate commitment
Duties and Responsibilities
1. Monitor and maintain safety process.
2. Monitor, operate, measure and keep track the data from all chemical related system to make sure the parameter is under control.
3. Responsible for adding and updating all data to tracking system
4. Responsible for writing instructions, training materials regarding safety and to train all related associate in the plant
5. Ensure all associated in prepared with knowledge, safety & regulations according to their specific positions.
6. Ensure all securities and safety system are checked and maintenance properly to meet corporate’s requirements.
7. Ensure WWTP system is operating as designed and output meets local standard.
8. Monitor the safety compliances of all associates, contractors and temporary employee.
9. Execute regular safety regulation assessment in each function.
10. Ensure all index & execution is aligned with local regulations and
11. Take part in the installing/ setting the new systems if required
12. Propose the solution for improving/ developing the current systems
13. Do the periodic reports to the supervisor",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-04-01,Kiến Trúc/Xây Dựng,Dịch vụ Y tế/Chăm sóc sức khỏe,3.0,Cử nhân,Không hiển thị,9:00 - 18:00,Nhân viên,"Communication Skills, Food Knowledge, HSE Experience, MS Office, Safety Management",Bất kỳ,Người Việt Nam,Không hiển thị,Thứ 2  đến Thứ 7,Khác,"Kiến Trúc/Xây Dựng, An Toàn Lao Động, Dịch vụ Y tế/Chăm sóc sức khỏe, Communication Skills, Food Knowledge, HSE Experience, MS Office, Safety Management, Rich Products Vietnam, Bình Dương",An Toàn Lao Động,0,100,,,
Accountant,CÔNG TY TNHH AVOCADO VIRTUAL ASSISTANTS VN,"243b-243c Đồng Đen, Phường 10, Tân Bình, Ho Chi Minh City, Vietnam, 243B – 243C Đồng Đen, Phường 10, Quận Tân Bình, TP.HCM","• Manage and maintain accurate financial records and reports for Achan.vn.
• Prepare monthly, quarterly, and annual financial statements.
• Ensure compliance with local tax regulations and financial reporting standards.
• Assist in budgeting and forecasting processes to support business growth.
• Conduct financial analysis to identify trends and provide actionable insights.
• Collaborate with other departments to streamline financial processes.
• Support audits by providing necessary documentation and information.
• Monitor cash flow and manage accounts payable and receivable.
• Implement and maintain internal controls to safeguard company assets.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Thương mại điện tử, Accounting Software, Analytical Skills, Financial Reporting, General Accounting Principals, Microsoft Excel, CÔNG TY TNHH AVOCADO VIRTUAL ASSISTANTS VN, Hồ Chí Minh",,0,100,17940000.0,13248000.0,22632000.0
Supply Planning Assistant (Third Party Contract),Nestlé Vietnam LTD.,"Head Office, Ho Chi Minh City, Floor 5, Empress Tower, 138-142 Hai Ba Trung,Da Kao Ward, District 1, HCMC, Vietnam","• Analyze and evaluate the supply plan and net dispatch requirements to satisfy customer needs considering the supply constraints.
• Inventory Management: Balance the need for product availability versus the need to minimize costs of inventory to ensure optimum stocks at the right location.
• Create feasible 18-month production plans for the factories/outsources under responsibility considering production constraints and relevant lead time.
• Identify practical issues / possible problems and possible opportunities concerning major events e.g. factory shutdowns, timing of promotion activities, transition of old/new products.
• Give advance information on labor requirements for short to medium term.
• Analyze and proactive/ effective communication supply issues to relevant parties
- Highlighting all supply issues
- Detailing impacts of proposed action and related tradeoffs.
• Ensuring actions and Supply Plans are realistic and achievable in accordance with Business Planning Process.
• Be an effective member in New Product Development Process (Both domestic and IMSP), ensure all planning activities along the process meet target timeline and support product launch.
• Analyze relevant supply parameters and seek improvements on regular basis to manage lot sizes, cycle time, production frequency, frozen period, R&P inventory level etc, to drive optimum FG inventory level.
• Engage in NCE activities to have continuous improvements.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-04-01,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hàng tiêu dùng,2.0,Không giới hạn,Không hiển thị,,Nhân viên,"Supply Planning, Export Planning, Production Planning, FMCG, Inventory Management",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Hàng tiêu dùng, Supply Planning, Export Planning, Production Planning, FMCG, Inventory Management, Nestlé Vietnam LTD., Hồ Chí Minh",Quản Lý Chuỗi Cung Ứng,0,100,,,
Chuyên Viên Phát Triển Ứng Dụng Hàn Cắt,Công Ty TNHH Khí Công Nghiệp Messer Việt Nam,"XL Building 167, Trần Não, Khu phố 3, An Khánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam, KCN Việt Nam - Singapore, Thuận An, Bình Dương, Tòa nhà MB, số 6 lô 30A Lê Hồng Phong, Lạc Viên, Ngô Quyền, Hải Phòng","1. Hỗ trợ phát triển thị trường(40%)
• Giới thiệu sản phẩm, dịch vụ, công nghệ ứng dụng tới khách hàng
• Xác định các vấn đề của khách hàng và tư vấn, đề xuất giải pháp phù hợp với các ứng dụng của
Công ty
• Chuẩn bị giải pháp kỹ thuật và đề xuất cho khách hàng
• Hỗ trợ thực hiện thử nghiệm tại khách hàng
• Thiết lập, phát triển mối quan hệ với các tổ chức, doanh nghiệp, hiệp hội trong lĩnh vực hàn
• Xây dựng và cập nhật báo cáo phân tích chuyên ngành
2. Tư vấn và xử lý phàn nàn của khách hàng (35%)
• Thường xuyên ghé thăm khách hàng hiện tại
• Xây dựng mối quan hệ tốt với khách hàng
• Phối hợp các bên liên quan để đánh giá, xử lý các vấn đề / khiếu nại của khách hàng
3. Trình diễn, thử nghiệm, đào tạo (15%)
• Đào tạo, trình diễn quy trình hàn
• Thực hiện thử nghiệm các sản phẩm/ quy trình mới
4. Hiểu biết và báo cáo về thị trường (5%)
• Thiết lập và cập nhật cơ sở dữ liệu thị trường lĩnh vực quản lý
• Báo cáo thăm khách hàng đúng hạn
• Cập nhật theo dõi thị trường đúng hạn
5. Các nhiệm vụ khác (5%)
• Chuẩn bị, hỗ trợ làm tài liệu quảng cáo
• Thực hiện các công việc hỗ trợ, giám sát khác theo nhiệm vụ được giao",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kinh Doanh, Bán Hàng Kỹ Thuật, Sản xuất và Phân phối Điện/Khí đốt/Nước, Material Science, Technical Training, Welding Technology, Công Ty TNHH Khí Công Nghiệp Messer Việt Nam, Hồ Chí Minh, Bình Dương",,0,100,,,
Data Architect Manager,HEINEKEN Vietnam,"No 5, Me Linh Square, Ben Nghe, Vietcombank Tower, 18th & 19th floor, 05 Cong Truong Me Linh, Ben Nghe Ward","Summary:
- Focus on data simplification, platform stability, and governance, and own the end-to-end data infrastructure strategy for the organization.
- Create and maintain a data architecture for the OpCo. Work together with Product owners, Business stakeholders, BI/Data analysts & Data scientist.
- Design data structures based on the Enterprise architect’s strategy and Product architect’s requirements.
Roles & responsibilities:
- Set direction, from an architecture perspective about how products and programs should join up across the OpCo
- Develop and maintain the data architecture roadmaps, making sure that they are in line with the global architecture strategy
- Lead development of data architecture standards for data collection, maintenance, storage, and organization and align these with the global standards.
- Coordinate or lead data governance frameworks and centralized data quality monitoring processes across domains.
- Oversee the migration of data from legacy systems to new solutions
- Advise Product owners and the OpCo on outside perspectives/innovations related to data architecture
- Define & optimize DWH data models
- Define & oversee DataOps, DevOps/MLOps and engineering best practices across data team",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-04-01,Công Nghệ Thông Tin/Viễn Thông,Hàng tiêu dùng,,Không giới hạn,Không hiển thị,,Trưởng phòng,"Data Architecture, Data Governance, Data Modeling, Cloud, Data Engineering",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Hàng tiêu dùng, Data Architecture, Data Governance, Data Modeling, Cloud, Data Engineering, HEINEKEN Vietnam, Hồ Chí Minh",Data Engineer/Data Analyst/AI,0,100,,,
Digital Product Lead (Manufacturing / Production),HEINEKEN Vietnam,,,Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Công Nghệ Thông Tin/Viễn Thông, Chuyển Đổi Số, Hàng tiêu dùng, Digital Product Transformation, APIs, Database, Project Managing, Application Management, HEINEKEN Vietnam, Hồ Chí Minh",,0,100,,,
Kỹ sư giám sát cơ điện (M&E Site Engineer),Công Ty Cổ Phần Kiến Trúc Tư Vấn Quản Lý Đông Dương,"928 Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TP. HCM, 600 Đại lộ Thăng Long, An Khánh, Hoài Đức, Hà Nội, 107 Võ Nguyên Giáp, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Việt Nam, 928 Lê Văn Lương, xã Nhà Bè, TP.HCM, Việt Nam","- Giám sát thi công các hệ thống cơ điện (MEP) tại công trình.
- Kiểm tra, rà soát bản vẽ thiết kế, biện pháp thi công; phát hiện và xử lý các vấn đề kỹ thuật phát sinh.
- Theo dõi và kiểm soát tiến độ thi công các hạng mục MEP theo kế hoạch.
- Kiểm soát chất lượng vật tư, thiết bị và quá trình lắp đặt tại công trường.
- Phối hợp với các bộ môn liên quan (Kiến trúc, Kết cấu…) để đảm bảo tính đồng bộ hệ thống.
- Lập và quản lý hồ sơ: hồ sơ nghiệm thu, hồ sơ hoàn công
- Đảm bảo tuân thủ quy định về an toàn lao động, PCCC trong quá trình thi công.
- Báo cáo định kỳ tình hình thi công và các vấn đề phát sinh cho cấp quản lý.

QUYỀN LỢI NHÂN VIÊN
• Thu nhập cạnh tranh
• Tham gia đầy đủ BHXH, BHYT, BHTN và chế độ thai sản theo quy định của Nhà nước.
• Bảo hiểm sức khỏe và tai nạn 24/24 (PVI/Bảo Việt) dành cho toàn bộ nhân viên chính thức
PHÚC LỢI VÀ CHĂM SÓC ĐỜI SỐNG NHÂN VIÊN• Hỗ trợ cơm trưa 50.000 VNĐ/ngày, phụ cấp điện thoại và công tác phí theo vị trí công việc.
• Trang bị máy tính/laptop phục vụ công việc.
• Khám sức khỏe định kỳ hằng năm tại các cơ sở y tế uy tín.
• Công ty có chính sách thăm hỏi và hỗ trợ tài chính khi nhân viên hoặc gia đình gặp khó khăn, ốm đau, tai nạn.
• Chế độ hiếu – hỉ, cưới hỏi, thai sản dành cho nhân viên và gia đình theo quy định của công ty.

CHĂM LO ĐỜI SỐNG TINH THẦN• Quà tặng sinh nhật, các dịp lễ lớn trong năm và chương trình tri ân dành cho nhân viên.
• Quà cho con của nhân viên vào dịp Quốc tế Thiếu nhi và Tết Trung thu.
• Quà tặng dành cho nữ nhân viên vào ngày 8/3 và 20/10...

HOẠT ĐỘNG GẮN KẾT NỘI BỘ• Du lịch và Teambuilding hằng năm trong và ngoài nước.
• Year End Party, các chương trình nội bộ và hoạt động gắn kết nhân viên.
• Câu lạc bộ thể thao nội bộ: bóng đá, yoga, pickleball, golf… với kinh phí được công ty hỗ trợ

CƠ HỘI PHÁT TRIỂN NGHỀ NGHIỆP• Cơ hội tham gia các khóa đào tạo chuyên môn, chứng chỉ hành nghề, kỹ năng mềm và tiếng Anh.
• Làm việc trong môi trường chuyên nghiệp, năng động, có cơ hội tham gia các dự án xây dựng quy mô lớn.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Giám Sát Thi Công, Giám Sát Cơ Điện, Kỹ Sư Cơ Điện, MEP Engineering, MEP Engineering, MEPF System, Công Ty Cổ Phần Kiến Trúc Tư Vấn Quản Lý Đông Dương, Hồ Chí Minh, Hà Nội, Đà Nẵng",,0,100,,,
Supply Chain Intern,Công Ty Cổ Phần Sữa Việt Nam (Vinamilk),"Vinamilk Tower, No. 10 Tan Trao, Tan My Ward, HCM City., Số 10, Tân Trào, P. Tân Mỹ, Tp. HCM","1. OVERVIEW:
The Supply Chain Internship is designed to provide young talents with the opportunity to directly participate and contribute to the operational activities of Vinamilk’s Supply Chain system.
Vinamilk’s Supply Chain is a large-scale and complex system, operating nationwide with multiple factories, distribution centers, warehouses, and an extensive logistics network.
Within this Internship , interns will not merely observe or perform supportive tasks. Instead, they will directly engage in professional, hands-on supply chain activities, allowing them to better understand end-to-end operations while developing logical thinking, system thinking, and analytical skills in a real business environment.

During the internship, interns may be assigned to one or more of the following functional areas:
• Procurement
• Supply Chain Optimization & Digital Transformation
• Supply – Demand Planning
• Order Fulfillment
• Supply Chain Operations & Logistics, including:
o Warehouse Operations
o Transportation
o Logistics & Distribution
Upon successful completion of the internship, high-performing interns may be considered for full-time positions within the Supply Chain function.

2. MAIN TASKS:
During the internship period, interns will directly participate in professional supply chain activities, including:
• Supporting and engaging in day-to-day operations within assigned supply chain functions
• Participating in data processing and analysis related to procurement, supply–demand planning, order fulfillment, and logistics operations
• Tracking, analyzing, and working with data related to:
o Orders
o Inventory levels
o Supply and demand plans
o Warehouse and transportation operations
• Preparing, updating, and maintaining operational reports for supply chain activities
• Participating in problem analysis and operational issue resolution:
o Analyzing gaps between planning and actual execution
o Identifying root causes of issues in supply chain and logistics operations
o Proposing improvement and optimization initiatives
• Participating in continuous improvement and digital transformation activities:
o Supporting supply chain optimization projects
o Developing reporting and data analysis tools
o Contributing to digital transformation initiatives in supply chain management",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-04-01,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hàng tiêu dùng,,Cử nhân,1,9:00 - 18:00,Thực tập sinh/Sinh viên,"Analytical Thinking, Data Analysis, Logistics Management, Problem Solving, Supply Chain Management",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Thực tập,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Hàng tiêu dùng, Analytical Thinking, Data Analysis, Logistics Management, Problem Solving, Supply Chain Management, Công Ty Cổ Phần Sữa Việt Nam (Vinamilk), Hồ Chí Minh",Quản Lý Chuỗi Cung Ứng,20,23,,,
