Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Customer Service Representative | Sales Representative,Avocado Virtual Assistants VN,,,,,,,,,,,,,,,,,,,,0,100,12144000.0,11155000.0,13133000.0
Nhân Viên Truyền Thông – Marketing,CÔNG TY CỔ PHẦN CUNG ỨNG NHÂN LỰC VÀ THƯƠNG MẠI QUỐC TẾ,"SN 18, TDP 1 P.Nếnh, TP Bắc Ninh, 358 Đường Láng, phường Đống Đa, TP Hà Nội","I. Mô tả công việc
• Lên ý tưởng và xây dựng nội dung truyền thông cho các kênh của công ty.
• Viết bài đăng, cập nhật và quản lý fanpage, website, mạng xã hội của công ty.
• Hỗ trợ xây dựng kế hoạch truyền thông, quảng bá hình ảnh và sản phẩm/dịch vụ của công ty.
• Hỗ trợ xây dựng kế hoạch truyền thông, quảng bá hình ảnh và sản phẩm/dịch vụ của công ty.
• Phối hợp triển khai các chương trình marketing, quảng cáo và sự kiện khi cần.
• Theo dõi, tổng hợp và báo cáo hiệu quả các hoạt động truyền thông.
• Hỗ trợ các công việc truyền thông – marketing khác theo phân công.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý Thương Hiệu, Cung cấp nhân lực, Content Writing, Creative Thinking, Marketing Strategy, Social Media Management, Teamwork, CÔNG TY CỔ PHẦN CUNG ỨNG NHÂN LỰC VÀ THƯƠNG MẠI QUỐC TẾ, Bắc Ninh",,0,100,5750000.0,4600000.0,6900000.0
Trưởng Nhóm Tuyển Chọn Nhân Tài (Talent Acquisition Lead),TẬP ĐOÀN HẢI SẢN HOÀNG GIA,,,"1. Kiến thức và kinh nghiệm
• Có kiến thức nền tảng tốt về C&B và L&D để có thể tư vấn chéo và cung cấp giải pháp nhân sự toàn diện cho Khối Vận hành.
• Tốt nghiệp Đại học chuyên ngành Quản trị Nhân sự, Quản trị Kinh doanh, Marketing hoặc các ngành liên quan.
• Tối thiểu 02 - 03 năm kinh nghiệm ở vị trí Trưởng nhóm Tuyển dụng (TA Lead) hoặc Chuyên viên Tuyển dụng cấp cao (Senior TA). Ưu tiên ứng viên có kinh nghiệm tuyển mass trong ngành F&B, Bán lẻ, FMCG.
• Có mạng lưới (network) ứng viên phong phú trong ngành dịch vụ nhà hàng, ẩm thực cao cấp là một lợi thế cực lớn.
• Có kinh nghiệm thực tế trong việc tổ chức các chiến dịch Employer Branding (viết content, tổ chức sự kiện thu hút tài năng).

2. Kỹ năng
• Kỹ năng săn đầu người (Headhunting) & Sourcing: Đa dạng hóa kênh tuyển dụng, biết cách ""đọc vị"" ứng viên qua CV và vòng phỏng vấn hành vi (BEI).",,,,,,,,,,Bất kỳ,Không giới hạn,,,,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Dịch vụ Y tế/Chăm sóc sức khỏe, Communication, Data Analysis, Employer Branding, Headhunting, Headhunting, Managing HR Operations, TẬP ĐOÀN HẢI SẢN HOÀNG GIA, Hồ Chí Minh",,0,100,,,
Trưởng Phòng Đối Tác Nhân Sự Và Tuyển Chọn Nhân Tài (HRBP Cum Talent Acquisition),TẬP ĐOÀN HẢI SẢN HOÀNG GIA,"954 Nguyễn Văn Linh, P. Tân Phong, Quận 7, TP HCM, 954 Nguyễn Văn Linh phường Tân phong quận 7","1. Đóng vai trò đối tác nhân sự chiến lược, đồng hành cùng Khối Vận hành và Nhà hàng để giải quyết các bài toán về con người nhằm đạt mục tiêu kinh doanh.
2. Chủ động phân tích nhu cầu, lập kế hoạch và điều phối hoạt động tuyển dụng và xây dựng thương hiệu tuyển dụng đặc thù cho đội ngũ nhân viên tuyến đầu ngành dịch vụ.
3. Giám sát việc thực thi các chính sách, nội quy công ty tại các cửa hàng/nhà hàng, đảm bảo tính đồng bộ và tuân thủ chặt chẽ.
4. Tư vấn và hỗ trợ cấp quản lý trực tiếp xử lý các vấn đề quan hệ lao động, kỷ luật, đánh giá hiệu quả công việc (KPI) của nhân sự khối Retail & F&B.
5. Đề xuất các sáng kiến nâng cao trải nghiệm nhân viên và xây dựng môi trường làm việc tích cực tại các chi nhánh trực thuộc.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-13,Nhân Sự/Tuyển Dụng,Dịch vụ Y tế/Chăm sóc sức khỏe,3.0,Cử nhân,1,08:00 - 17:00,Trưởng phòng,"Giao Tiếp, Phân Tích Dữ Liệu, Quản Trị Nhân Sự, Tuyển Dụng, Xây Dựng Thương Hiệu",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Dịch vụ Y tế/Chăm sóc sức khỏe, Giao Tiếp, Phân Tích Dữ Liệu, Quản Trị Nhân Sự, Tuyển Dụng, Xây Dựng Thương Hiệu, TẬP ĐOÀN HẢI SẢN HOÀNG GIA, Hồ Chí Minh",Tuyển Dụng,15,60,,,
Logistics Intern,BAT Vietnam,"Cổng 2 Nhà Máy Thuốc Lá Sài Gòn, Đường 7, Vinh Loc A, Bình Chánh, Ho Chi Minh City, Vietnam, Phòng 18.02, Tầng 18, TN The Hallmark, Số 15 Trần Bạch Đằng, Phường An Khánh, TP Hồ Chí Minh, Việt Nam","1. Job Overview

We are seeking a detail-oriented and motivated Logistics Intern to support daily documentation,
customs processes, warehouse coordination, and reporting tasks. The intern will work under the
guidance of the Logistics/Warehouse team and gain practical experience across end-to-end
logistics activities.

2. Key Responsibilities

• Support daily logistics documentation (imported WMS, spare parts customs clearance,
post-clearance records, shipping documents).
• Coordinate basic information with forwarders/suppliers, including follow-ups and
document requests.
• Assist in local WMS stock checks, Sales Order creation, and reconciliation tasks.
• Support monthly logistics reports and preparation of logistics payment documents.
• Provide ad-hoc administrative support for WH–Logs activities (e.g., tax stamp inspection,
preparing documents for audits).",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-13,Khác,Hậu cần/Giao nhận,,Cử nhân,Không hiển thị,,Thực tập sinh/Sinh viên,"Customs Procedures, English Communication, logistics documentation, logistics documentation, SAP systems, Warehouse Management",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Thực tập,"Khác, Khác, Hậu cần/Giao nhận, Customs Procedures, English Communication, logistics documentation, logistics documentation, SAP systems, Warehouse Management, BAT Vietnam, Hồ Chí Minh",Khác,0,100,,,
Foxconn Tuyển Gấp Kỹ Sư PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang, Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam, Quang Châu, Việt Yên, Bắc Giang, Vietnam, Khu công nghiệp Quang Châu, Huyện Việt Yên, Bắc Giang","Hiện nay do mở rộng quy mô sản xuất cho các dự án hàng mới, chúng tôi cần tuyển 20 Kỹ sư PE, FA làm việc tại các chi nhánh của Foxconn tại KCN Quang Châu, Bắc Ninh (Bắc Giang cũ):
- Công ty TNHH Công nghệ chính xác FUYU, khu F, M , T
- Công ty TNHH Công nghệ chính xác FULIAN, khu CN
- Công ty TNHH Fuhong Precision Component, khu P

QUYỀN LỢI:
- Làm việc tại nhà xưởng mới quy mô lớn vô cùng xịn xò
- Mức lương đàm phán hấp dẫn, đóng bảo hiểm ngay từ tháng thử việc
- Chương trình khám sức khỏe miễn phí hàng năm
- Cơ hội đi đào tạo tại Foxconn Trung Quốc, Mexico, Hungary, Ấn Độ...


MÔ TẢ CÔNG VIỆC
1. Product Engineer/Failure Analysis Engineer
- Phân tích sản phẩm lỗi, tìm nguyên nhân và đưa ra phương hướng cải thiện.
- Báo cáo ngày, tuần (Yield rate, KPI), trao đổi với khách hàng để khắc phục lỗi
- Lập lưu trình chạy thử (Control run) và lưu trình làm lại (Rework)
- Quản lý lưu trình sản phẩm mới (NPI) và chạy hàng loạt (MP)
- Kiểm soát BOM (Bill of Material) và ECN (Engineer Change Notice)

2. Process Engineer
- Xây dựng lưu trình sản xuất giai đoạn chạy thử hàng mới NPI
- Điều tra, phân tích lỗi trong quá trình sản xuất và đưa ra phương hướng cải thiện
- Cung cấp FMEA, FACA, DFM, DFMCA để cải tiến quy trình, giảm chi phí sản xuất
- Đào tạo công nhân và các bên liên quan để đảm bảo quy trình sản xuất, chất lượng sản phẩm đạt yêu cầu của khách hàng",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-13,Sản Xuất,Sản xuất,0.0,Không giới hạn,20,,Nhân viên,"PE, FMEA, PCBA, Điện tử, Tự Động Hóa",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Quy Trình & Lắp Ráp, Sản xuất, PE, FMEA, PCBA, Điện tử, Tự Động Hóa, Công Ty TNHH Công Nghệ Chính Xác Fuyu, Bắc Giang, Bắc Ninh",Quy Trình & Lắp Ráp,0,100,23000000.0,11500000.0,34500000.0
BD Manager for South Korea,Source Of Asia,,,,,,,,,,,,,,,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bán lẻ/Bán sỉ, Business Development, Korean Language, Partnership Management, Project Management, Self Reliance, Source Of Asia, Hồ Chí Minh",,0,100,46000000.0,23000000.0,69000000.0
"Insight & Analytics Manager, Vietnam",Mondelēz Kinh Đô Việt Nam,"Empress Tower, 138-142 Hai Bà Trưng, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam, 8th Floor, Empress Tower, 138-142 Hai Ba Trung Street, Sai Gon Ward, HCMC","POSITION PURPOSE
• The role –Insights & Analytics Manager for Vietnam, is designed to partner with the local and regional teams, delivering insights that inspire growth and top-tier financial business results.
• This role leads the use of syndicated data, panel data as well as qualitative and quantitative market research methods to develop plans and activities required to provide timely and insightful consumer and marketplace information and understanding which can be used as the basis for decisions for the category.
• The role will also be responsible for converting in-depth shopping and retail insights into growth-driving customer strategies and recommendations for VN .
• Importantly, the manager is expected to have the capability required to integrate and synthesize knowledge across insights and analytics and be able to communicate this in a manner that drives action.
• The role also ensures that Mondelez’s best practices and world class analytic research programs are put to practice consistently.

MAIN RESPONSIBILITIES

Business Impact
• Demonstrate candor and courage, with supervision and support of Manager, in influencing key stakeholders in driving insights into action and enabling market dynamics and consumer/shopper-centric decisions that deliver superior business results
• Proactively participate, with the manager’s support, in key decision-making forums to achieve greatest level of influence across the organization including consensus team meetings.
• Drive brand equity through strong collaboration with Marketing team to ensure strong consumers value equation
• Lead delivery and application of consumer segmentation and shopper insights leading to strong & sustainable retail-level strategies
• Collaborate with regional Insights team to leverage broad consumer knowledge, brand dynamics across markets and analytical tools to effectively drive regional and local business agenda

Generating behavior changing Insights
• Proactively identify strategic issues and knowledge gaps within the category, country / region and generate hypotheses for validation
• Ensure that optimal and creative research solutions (including qualitative, quantitative, syndicated and advanced analytics tool), are developed and utilised and that Best Practices methodologies are applied
• Guide business decisions by generating powerful insights for category, brand, shopper utilising qualitative and quantitative research tools & techniques:
+ Retail market measurments
+ Brand tracking
+ Purchase dynamics through panel analysis
+ Communication development and evaluation
+ Product tests
+ Building Innovation ideas and identifying effective launch bundles
+ Category growth forecasting
+ Shopper Insights (Path to purchase shopper journey, shopper profiling, drivers/barriers, trip missions, etc.)
+ Consumer Segmentation
+ Social Listening
• Accountable for delivering a solid Category & Shopper Insights plan working with Manager and broader I&A team within the budget, time and resource constraints, aligned with business priorities
Recommend best practices to regional team to facilitate the integration of country and regional Insights plans

Resource management & Supplier selection
• Identify strong suppliers and develop agency partner relationships: Proactively build and maintain effective agency relationships. Demonstrate negotiation skills and ensure quality deliverables and high ROI from research partners.
• Maximize value and efficiency of research expenditures and ensure compliance with Mondelēz procurement and accounting policies and procedures
• On going, manage the regional supplier relationship in alignment with Manager, for retail data purchases, ensuring service and added value is delivered consistently
• Facilitate continuous improvement in the level of service and quality outputs provided by key suppliers by ensuring consistency in approach and deliverables
• Responsible for ensuring appropriate knowledge management, leveraging Mondelez tools",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Nghiên Cứu & Phân Tích Thị Trường, Hàng tiêu dùng, Analytical, English Fluency, Market Research, presentation, Stakeholder Management, Mondelēz Kinh Đô Việt Nam, Hồ Chí Minh",,0,100,,,
Senior Consultant,Navigos Group,"Etown central (HCM office), HCM Office: 20th Floor, E Town Central - 11 Doan Van Bo, Ward 13, District 4; Hanoi office: 8th Floor, V Building, 125-127 Ba Trieu St, Hai Ba Trung District","KEY RESPONSIBILITIES
1. Search & Client Management
• Responsible for delivering high quality service to clients and candidates;
• Promote & build awareness of Navigos Search’s capabilities to an existing client or prospective client;
• Work with client companies, find out about their business, their culture, their current and future recruitment needs, and to develop a loyal business relationship with them;
• Attract quality candidates through preparing job descriptions/postings, screening and short listing applicants; as well as by networking, headhunting and through referrals;
• Screen and interview candidates in accordance with company standards
• Organize interviews for candidate as requested by the client;
• Ensure the recruitment speed and results of the assigned vacancies are efficient to turn around time and candidate’s qualifications;
• Provide advice to both clients and candidates on salary, training and career progression;
• Follow up on leads for permanent recruitment provided by other staff members;
• Review recruitment policies to ensure effectiveness of selection techniques and recruitment programs;
• Perform other tasks assigned by manager/director.

2. Business Development & Strategies
• Actively market Navigos Search and services to clients and candidates (i.e. Networking events, internal company events, etc.).
• Align company & team business strategies to ensure growth of team while building/maintaining client relationships.
• Cooperate & synergize with other managers to meet company objectives and ensure active sales pipeline (i.e. Individual & team).",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-13,Nhân Sự/Tuyển Dụng,Cung cấp nhân lực,4.0,Cử nhân,Không hiển thị,9:00 - 18:00,Nhân viên,"Customer Service, Interpersonal Communication, Negotiation Skills, Results Driven, Team Work",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Cung cấp nhân lực, Customer Service, Interpersonal Communication, Negotiation Skills, Results Driven, Team Work, Navigos Group, Hồ Chí Minh",Tuyển Dụng,0,100,20500000.0,19000000.0,22000000.0
E-Commerce Content Operations Coordinator (Mass Video Production),Diana Unicharm JSC,,,,,,,,,,,,,,,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Thương Mại, Thương mại điện tử, E- Commerce, Marketing Online, Online Advertising, Online Content, SEO & Content Creation, Diana Unicharm JSC, Hà Nội",,0,100,,,
