Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Senior Architect - Expat,Công Ty Cổ Phần Kiến Trúc Twog,"TwoG head office – 343 Pham Ngu Lao, District 1, HCMC, Cầu Giấy, Hà Nội, Việt Nam, Tầng 2 Tòa Nhà International Plaza, Số 343 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP Hồ Chí Minh","- Organize and lead the architectural team to ensure timely and proper execution.
- Develop concept designs, schematic designs, and tender and construction documents for both large and small-scale projects.
- Manage the Revit model, drawing set, and drawing system.
- Coordinate architectural design with engineers.
- Assist in uploading documents on an Electronic Document Management System (EDMS) or other specified systems, if necessary.
- Attend meetings and presentations.
- Prepare agendas, minutes, and documents in English for client and consultant meetings, if required.
- Actively ensure that the project(s) adhere to client requirements and comply with VN codes.
- Contact and meet suppliers.
- Prepare material schedules and any other required schedules.
- Prepare specifications.","• Experience:
- Candidates with nationalities other than Vietnam or Viet Kieu with bilingual language skills, including fluent English, are preferred.
- Architectural qualification, Master certification is preferred.
- Minimum 8-10 years of experience.
- Experience with high-rise buildings and hospitality projects.
- Experience in preparing CSI Master Format specifications.
- Experience with interior fit-out projects is a plus.
- Experience working on international projects is an advantage.
- Experience in concept design stage, understand of render process, and capable to do architectural presentation

• Abilities, Traits, and Skills:
- Advanced knowledge of AutoCAD and Revit Architecture, as well as proficiency in presentation software.
- Able to work under pressure and adapt to new working procedures according to clients' requirements.
- Willingness to contribute to the company for the long term.
- Good communication skills in English, both written and verbal.
- Technical competency, including knowledge of construction materials and building systems.
- Strong work ethic, punctuality, goal orientation, and ability to meet targets and deadlines.
- Flexibility to react quickly to changes and adapt as required.
- Determination, persistence, and ability to work independently or as part of a team.
- Ability to work in harmony with co-workers and effectively in different circumstances.
- Eagerness and willingness to expand knowledge and skills.
- Strong problem-solving skills and ability to take on challenges with minimal direction.
- Loyalty and trustworthiness in working professionally to meet the employer’s best interests.",2025-10-06,Kiến Trúc/Xây Dựng,Kiến trúc/Thiết kế nội thất,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Revit, AutoCAD, CSI, English",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Quản Lý Dự Án, Kiến trúc/Thiết kế nội thất, Revit, AutoCAD, CSI, English, Công Ty Cổ Phần Kiến Trúc Twog, Hồ Chí Minh, Hà Nội",Quản Lý Dự Án,0,100,,,
[HCM] Marketing Project Executive,Pizza 4P's,"Saigon Pearl, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh City","POSITION OVERVIEW
As a Marketing Project Executive, you will play a vital role in bridging marketing strategy and execution. You will manage end-to-end marketing campaigns, ensuring that every initiative is executed smoothly, on time, and aligned with company objectives.

WHAT YOU WILL DO
• Conduct market research to identify trends, customer insights, and competitor activities to support marketing strategies.
• Develop and implement integrated marketing campaigns to drive brand awareness, engagement.
• Coordinate and manage multiple marketing projects, ensuring timely delivery within scope and budget.
• Collaborate with internal teams and external partners to execute campaigns and activations seamlessly.
• Oversee the end-to-end production of marketing materials, ensuring they meet brand standards and quality expectations.
• Support the development of in-store marketing initiatives, ensuring alignment with corporate goals, and improving guest experience.
• Track, measure, and report on campaign performance through KPIs, providing actionable insights for continuous improvement.
• Provide marketing support for new store openings, new menu launches, and special events.","• Bachelor’s degree in Marketing, Business, Communications, or a related field.
• 1-2 years of experience in marketing execution, project coordination, or a similar role (F&B, retail, or FMCG experience preferred).
• Strong project management skills with the ability to handle multiple initiatives simultaneously.
• Solid understanding of marketing principles and best practices, including digital marketing fundamentals.
• Analytical mindset with the ability to interpret data and derive actionable insights.
• Excellent communication and collaboration skills to work cross-functionally.
• Highly organized with attention to detail and a results-driven approach.
• A proactive, solutions-driven individual with a passion for creativity.",2025-10-06,"Tiếp Thị, Quảng Cáo/Truyền Thông",Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,1,Cử nhân,1,,Nhân viên,"Market Research, Marketing, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Plan, Marketing Plan, Marketing Strategy",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Nghiên Cứu & Phân Tích Thị Trường, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Market Research, Marketing, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Campaign Management, Marketing Plan, Marketing Plan, Marketing Strategy, Pizza 4P's, Hồ Chí Minh",Nghiên Cứu & Phân Tích Thị Trường,0,100,,,
Giám Sát Xây Dựng / Kỹ Sư Shopdrawing / Kỹ Sư QS / Kỹ Sư Qaqc_Toàn Quốc,Công Ty Cổ Phần Xây Dựng Coteccons,"Thanh Hoa, Vietnam, Quảng Ninh, Vietnam, Kien Giang, Vietnam, Coteccons Tower - 236/6 Dien Bien Phu, Ward 17, Binh Thanh District, HCMcity","- Lập và kiểm soát tiến độ Nhà Thầu phụ, Đội thi công, Nhóm khoán thi công đảm bảo các mục tiêu chung của Ban chỉ huy Công trường;
- Làm việc với CĐT/TV nghiệm thu các hạng mục được giao;
- Phối hợp với Phòng An toàn tổ chức thi công đảm bảo an toàn;
- Lập và kiểm soát khối lượng thanh toán Nhà thầu phụ, Đội thi, Nhóm khoán được giao;
- Lập và kiểm soát các hồ sơ chất lượng;
- Phối hợp với các Phòng Ban chức năng để thực hiện các công việc liên quan.","- Sinh viên mới tốt nghiệp hoặc ứng viên có kinh nghiệm chuyên ngành Kỹ thuật xây dựng/ Xây dựng DD&CN hoặc các chuyên ngành tương ứng;
- Giao tiếp tốt tiếng Anh là một lợi thế;
- Đam mê, yêu nghề, nhiệt huyết;
- Kỹ năng giao tiếp, kỹ năng làm việc nhóm tốt;
- Sẵn sàng đi công tác xa;
- Có thể nhận việc trong thời gian sớm.",2025-10-06,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,0,Không giới hạn,Không hiển thị,,Nhân viên,"english skill, Engineering",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, english skill, Engineering, Công Ty Cổ Phần Xây Dựng Coteccons, Thanh Hóa, Quảng Ninh, Kiên Giang",Xây Dựng,0,100,,,
People Business Partner - Tien Giang Brewery,HEINEKEN Vietnam,"Mỹ Tho, Tiền Giang, Việt Nam, Vietcombank Tower, 18th & 19th floor, 05 Cong Truong Me Linh, Ben Nghe Ward","Position: People Business Partner – Supply Chain
Working location: Tiền Giang

As a People Business Partner Manager, you will play a pivotal role in driving the company’s people strategy, ensuring alignment with business objectives. You will act as a strategic advisor to the leadership team, leveraging data-driven insights to enhance workforce planning, talent development, and employee engagement. This role demands a proactive people partner who can influence stakeholders, implement innovative HR solutions, and drive organizational effectiveness.

Key Responsibilities:
- Lead People and Organization Development Pillar to ensure effective workforce planning and people development strategies
- Implement the selection and recruitment process to meet company's manpower requirements in the most effective manner
- Monitor and report on workforce and succession planning through identifying key talents, developing their Personal
- Development Plans and following up their execution.
- Involve implementation of HR policy guidance (Human Resource Policies & Procedures, Labour Regulations, Collective
- Labour Agreement, Staff Handbook).
- Work closely with the brewery management team and employees to improve work relationships to build morale, increase productivity and retention
- Initiate new HR strategies for HR operation excellence
- Other tasks/projects will be assigned by Line Manager","- Minimum 5 years of experience in an HR Business Partner management role within a medium or large organization in FMCG
- Bachelor’s degree in human resource management, Business Administration, Economics, or a related field.
- In-depth knowledge of HR functions, labor legislation, and best practices.
- Stakeholder management, strong analytical and results-driven mindset with a strategic approach to problem-solving.
- Fluent in English (both written and spoken).
- Good at MS office

By clicking the ""Submit Application"" button, you agree to allow HVN to collect and process your personal data in accordance with HVN’s Personal Data Protection Policy, which is publicly available on HVN’s official website.Visit https://heineken-vietnam.com.vn/en/privacy-center/ for more information.",2025-10-06,Nhân Sự/Tuyển Dụng,Hàng tiêu dùng,5,Cử nhân,1,,Nhân viên,"HRBP, FMCG, English, Stakeholder Mangement, Training",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Quản Trị Hiệu Suất & Sự Nghiệp, Hàng tiêu dùng, HRBP, FMCG, English, Stakeholder Mangement, Training, HEINEKEN Vietnam, Tiền Giang",Quản Trị Hiệu Suất & Sự Nghiệp,0,100,,,
Digital Sales Operations Manager (Rtc Channel),HEINEKEN Vietnam,"SCSC, Đường Phan Thúc Duyện, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam, Vietcombank Tower, 18th & 19th floor, 05 Cong Truong Me Linh, Ben Nghe Ward","Job Purpose

To drive digital sales platforms (including telesales) and customer engagement to drive for eBiz growth by aligning digital strategies with BU execution, integrating digital tools including B2B & Telesales, and ensuring consistent, impactful customer experiences across all touchpoints.

Measures of success:
Business performance in overall:
- Digital Coverage (B2B & Telesales)
- Active customers (Active Selling Outlet) by touchpoint & churn rate % (outlet)
- eVol/eGMV of Digital Touchpoints (B2B, Telesales)

Campaign/program performance:
- ROI of the campaign/program by assigned BU
- Value growth of the campaign (Rep Of Sales/numeric distribution...)

Key Stakeholders: Digital Sales | Sales | Trade | Distributor | Contact Center

Key Accountabilities
Customer Onboarding, Acquisition & Retention
- Coordinate with sales to select the right outlet digital platform on boarding.
- Drive customer acquisition, training, and retention through active customers/sales engagement.
- Continuously capture and address customer pain points actively work with Telesales, Digital Sales, Sales, and VOC teams to improve customers’ satisfaction
Digital Sales Performance Management
- Track eB2B, eB2C, and Telesales performance to identify growth opportunities both revenue & volume.
- Lead regular review cadences with key stakeholders on key KPIs (sales volume, coverage, ASO…) for quick action.
Campaigns, Action Plans & Stakeholder Alignment
- Conduct daily market observation and use Digital Sales and eB2C data to generate insights, design targeted campaigns, and propose actionable plans.
- Tailor omni-channel plan to BU needs and align stakeholders including HO functions.
- Support segmentation and proper utilization of digital touchpoints (B2B, Telesales, traditional order conversion).
- Coordinate closely with Telesales Supervisors and Outbound Managers to solve the issues and improve performance digital sales
Program Deployment & Execution
- Oversee execution of Digital Sales, eB2C, and Telesales programs in-market.
- Coordinate with regional DDTs, SS SubDist, distributors, and sub-distributors to ensure high-quality service in processing digital orders, fostering digital tools adoption and stickiness.
- Manage deployment in non-B2B segments, ensuring smooth rollout and operational readiness.

*Note: By clicking the ""Submit Application"" button, you agree to allow HVN to collect and process your personal data in accordance with HVN’s Personal Data Protection Policy, which is publicly available on HVN’s official website.Visit https://heineken-vietnam.com.vn/en/privacy-center/ for more information.","Knowledge and Experience
- Bachelor’s degree or upper, preferably in business management & equivalent major
4 years working experience in FMCG sector which is at least 2 years in sales (HVN Sales field experience is the plus) such as Sales Supervisor or related role
- Good command of English (Intermediate level)
- Digital savvy: data-driven, proficient in Excel, data analysis & visualization; experienced in measuring Sales productivity and deploying tools for Sales
- Open mind, proactive and dynamic in driving work independently
- Knowledge of the RTC model, acting as a hub to manage the entire product distribution flow from factory to consumers (distributors / wholesalers / telesales / digital sales...)
Expected skillsets
- Stakeholder management: collab cross function to deploy the campain
- Sales planning & campaign design: Understand how sales operations work in the context of eBusiness and able to come up with sales campaign design to meet sales KPIs
- Business acumen: Ability to understand how business works, what drives performance, and how decisions impact financial, operational, and strategic outcomes. It includes both commercial awareness and the ability to connect day-to-day actions with business goals.
- Life-long learner",2025-10-06,Kinh Doanh,Hàng tiêu dùng,4,Cử nhân,Không hiển thị,,Trưởng phòng,"Digital Sales, Sales Strategy, B2B, Telesales, Project magement",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Digital Sales, Sales Strategy, B2B, Telesales, Project magement, HEINEKEN Vietnam, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100,,,
Trình Dược Viên Kênh Bệnh Viện (ETC) - Ngành Hàng Dinh Dưỡng - Khu Vực Sóc Trăng/ Cần Thơ/ Đà Nẵng,Abbott,"Sóc Trăng, Việt Nam, 02 Ngo Duc Ke, Dist. 1, HCM","1. Quản lý địa bàn:
- Phát triển cơ sở dữ liệu khách hàng, hồ sơ chi tiết của bệnh viện / trung tâm y tế / chuyên gia chăm sóc sức khoẻ.
- Đánh giá, phân loại và xác định khách hàng mục tiêu, ưu tiên các địa bàn tiềm năng.
- Xây dựng và duy trì mối quan hệ thân thiết với những khách hàng trọng điểm thông qua việc đảm bảo các dịch vụ của công ty được đáp ứng theo yêu cầu.
- Theo dõi xu hướng thị trường và hoạt động của đối thủ cạnh tranh trong địa bàn, báo cáo thông tin thị trường cho quản lý cao hơn và đội ngũ marketing.

2. Phát triển kinh doanh:
- Phát triển cơ hội kinh doanh mới với các khách hàng hiện tại và tiềm năng, đảm bảo thực hiện tốt các chương trình Bán hàng và Tiếp thị trên địa bàn được giao.
- Thực hiện ghé thăm khách hàng hằng ngày một cách hiệu quả, xử lý phản hồi về sản phẩm một cách nhanh nhất.
- Kết hợp đa dạng các hoạt động (thuyết trình, tư vấn về sản phẩm) ở các địa điểm khác nhau: bệnh viện, trung tâm sức khỏe, trường mẫu giáo, cửa hàng thực phẩm, siêu thị và các tổ chức khách hàng khác.

3. Lập kế hoạch và tổ chức:
- Sử dụng thông tin dữ liệu khách hàng cho việc lên kế hoạch chi tiết việc ghé thăm khách hàng theo tuần, theo tháng, theo ngày, phân bổ nguồn lực hoặc các hoạt động tiếp thị trực tiếp đến khách hàng.","- Yêu cầu kinh nghiệm: Sinh viên ngành Dược mới ra trường hoặc có kinh nghiệm ít nhất 6 tháng vị trí Trình Dược Viên trong lĩnh vực chăm sóc sức khỏe
- Tốt nghiệp Đại học ngành Y/ Dược.
- Kỹ năng bán hàng, thuyết phục khách hàng
- Kỹ năng giao tiếp
- Kỹ năng quản lý công việc, làm việc nhóm",2025-10-06,Kinh Doanh,Dịch vụ Y tế/Chăm sóc sức khỏe,2,Không giới hạn,Không hiển thị,,Nhân viên,"Chăm Sóc Sức Khỏe Y Tế, Dược, Tư vấn dinh dưỡng, Sales, Thuyết Phục",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ Y tế/Chăm sóc sức khỏe, Chăm Sóc Sức Khỏe Y Tế, Dược, Tư vấn dinh dưỡng, Sales, Thuyết Phục, Abbott, Sóc Trăng",Bán Hàng/Phát Triển Kinh Doanh,0,100,,,
Trưởng Nhóm/chuyên Viên Tuyển Dụng,Công Ty Cổ Phần Tập Đoàn Danko,"Tầng 1, nhà C6 – khối II – Đường Trần Hữu Dực - KĐT Mỹ Đình 1 – Nam Từ Liêm - Hà Nội, Tầng 1, tòa C6, khối 2, KĐT Mỹ Đình 1, đường Trần Hữu Dực, quận Nam Từ Liêm, Hà Nội","1. Tiếp nhận và phân tích nhu cầu tuyển dụng từ các phòng ban trong công ty
2. Xây dựng và triển khai kế hoạch tuyển dụng năm/quý/tháng đảm bảo tuyển dụng đúng, đủ theo nhu cầu.
3. Chủ động tìm kiếm, phát triển mạng lưới ứng viên tiềm năng để đáp ứng nhu cầu tuyển dụng
4. Quản lý đội ngũ thực hiện các công tác tuyển dụng theo đúng quy trình: Đăng tuyển, sàng lọc hồ sơ, liên hệ phỏng vấn, tiếp nhận nhân sự mới và theo dõi, hỗ trợ trong thời gian thử việc.
5. Thực hiện báo cáo công tác tuyển dụng định kỳ và đột xuất theo yêu cầu của cấp trên. Nắm được phương pháp đo lường, tăng tỷ lệ chuyển đổi số lượng ứng viên hiệu quả.
6. Tham gia đóng góp xây dựng hệ thống quy trình, quy định tuyển dụng và các công cụ đánh giá ứng viên.
7. Đề xuất các giải pháp nâng cao chất lượng, hiệu quả công tác tạo nguồn, thu hút nhân tài. Xây dựng và phát triển mối quan hệ với các nguồn tuyển dụng dài hạn như trường đại học, CLB sinh viên...
8. Xây dựng và phát triển thương hiệu tuyển dụng của công ty
9. Thực hiện các công việc khác theo phân công của cấp trên","- Tốt nghiệp Đại học trở lên chuyên ngành Quản trị nhân lực, Quản trị kinh doanh, Kinh tế hoặc các ngành có liên quan;
- Từ 03 năm kinh nghiệm tại vị trí tương đương tại các Tập đoàn BĐS, xây dựng
- Thành thạo tin học văn phòng;
- Am hiểu các công cụ tuyển dụng;
- Linh hoạt, chủ động trong công việc;
- Kỹ năng thuyết trình, giải quyết vấn đề, làm việc theo nhóm và độc lập;
- Kỹ năng giao tiếp, thuyết phục, đàm phán, thương lượng tốt;
- Kỹ năng quản lý hồ sơ, tài liệu an toàn, bảo mật;
- Kỹ năng tìm kiếm thông tin và xây dựng mối quan hệ.",2025-10-06,Nhân Sự/Tuyển Dụng,Bất Động Sản/Cho thuê,0,Không giới hạn,Không hiển thị,,Trưởng phòng,"Đào Tạo, Tuyển Dụng",Bất kỳ,Không hiển thị,Bất kỳ,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Bất Động Sản/Cho thuê, Đào Tạo, Tuyển Dụng, Công Ty Cổ Phần Tập Đoàn Danko, Hà Nội",Tuyển Dụng,32,40,,,
Business Intelligence Analyst,Simpson Strong-Tie Vietnam Company Limited,"E.town 6, Cong Hoa Street, 13 Ward, Tan Binh District, Ho Chi Minh City, Vietnam, E.Town 6, 364 Đường Cộng Hòa, phường Tân Bình, Hồ Chí Minh, Việt Nam","WHAT YOU’LL BE DOING

• External Partnership Support: Provide comprehensive data services and analytical solutions for external partners, including approaching cross-functional teams across multiple regions (e.g., US, Canada, EU, and Australia).
• Cross-Functional Collaboration: Partner actively with enterprise services to understand complex data requirements and translate strategic business questions into actionable analytical frameworks.
• Advanced Analytics: Conduct deep-dive analysis to identify market trends, operational opportunities, and performance patterns while developing sophisticated predictive models to address complex business challenges.
• Relationship Building: Establish and maintain strong collaborative relationships with stakeholders across the organization, from technical teams to executive leadership.
• Data Storytelling: Communicate complex analytical findings and insights clearly to both technical and non-technical audiences through compelling visualization dashboards and executive-ready presentations.
• Decision Support: Develop and deliver comprehensive dashboards, reports, and decision-support tools that enable strategic planning and operational optimization.","Education and Experience
• Education: Bachelor's or Master's degree in Data Science, Statistics, Computer Science, Engineering, Business Administration, or related field.
• Experience: Minimum 2-4 years of progressive experience in Data Analysis, Business Intelligence, or Business Analysis roles.

Technical Competencies
• Analytical Excellence: Demonstrated strong analytical capabilities with proven ability to transform complex datasets into strategic business insights.
• Business Intelligence Tools: Proficiency with industry-standard BI platforms including Excel and Power Query; advanced proficiency in SAP Analytics Cloud highly preferred.
• Programming Skills: Experience with Python, R, or similar analytical programming languages is advantageous.
• Database Management: Strong foundation in SQL for data extraction, manipulation, and analysis; experience with data warehousing concepts and ETL processes (nice to have)",2025-10-06,Công Nghệ Thông Tin/Viễn Thông,Dịch vụ Y tế/Chăm sóc sức khỏe,2,Cử nhân,Không hiển thị,9:00 - 18:00,Nhân viên,"Business Intelligence, Collaboration, Data Analysis, Python, SQL",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Dịch vụ Y tế/Chăm sóc sức khỏe, Business Intelligence, Collaboration, Data Analysis, Python, SQL, Simpson Strong-Tie Vietnam Company Limited, Hồ Chí Minh",Data Engineer/Data Analyst/AI,15,60,,,
Campus Nurse,British University Vietnam (Buv),"Ecopark Township, Xuân Quan, Văn Giang, Hung Yen, Vietnam, Ecopark township, Van Giang, Hung Yen, Ecopark campus, Ecopark Township, Van Giang district, Hung Yen","POSITION PURPOSE

The Campus nurse is responsible for providing high-quality medical care to BUV students, staff, and guests. This role involves taking first aid & nursing care during the day, promoting health education, and collaborating with other healthcare professionals to ensure the campus community’s well-being.

AREAS OF RESPONSIBILITY

• Provide immediate medical first aid & nursing care to students, staff, and guests. Maintenance accurate documentation, activity logs, and confidential patient records.

• Manage medical emergencies and coordinate with local clinics or hospitals as needed.

• Administer medications and monitor ongoing health issues under protocols.

• Monitor and maintain an inventory of medical supplies and equipment, ensuring they are adequately stocked and functional.

• Develop and implement campus health protocols, health communication, standard operating procedures. Ensure all health-related practices on campus comply with local health and safety regulations.

• Implement annual health promotion plans and monthly health education activities.

• Monitor and respond to diseases & pandemics. Develop and implement infection prevention and control measures across campus. Proactively inform the campus community of health risks and preventive measures.

• Provide medical services and support for all related activities of students and staff such as field trips, events and other activities.

• Conduct frequency inspection on food safety and hygiene practices of the kitchens and food services within the campus.

• Monitor campus health and hygiene to identify and assess potential health risks.

• Early detection, prevention of student health & occupational diseases in university settings.

• Perform additional duties assigned to support campus services & operation.

Working hours: shift-based schedule, five days per week, including weekends & evenings, with a maximum of 48 hours per week and no more than 10 hours per day. Flexibility is required to meet campus needs and respond to emergencies, including evenings or weekends as necessary.","POSITION SPECIFICATIONS

COMPETENCIES (knowledge, skills, and abilities)

Essential
• Associate degree or bachelor’s degree in nursing, or a related field or equivalent certification.

• Active medical practice license in the relevant field.

• Valid Occupational health management certificate per Circular 29/2021/TT-BYT

• Gender: female

• Minimum 1–2 years of clinical experience, preferably with young adults or in an educational setting.

• Good communication and interpersonal skills to interact with individuals of all ages.

• Ability to handle situations and make quick decisions during health emergencies.

• Compassionate and patient-centered approach to care.

• Good English language skills

• Good computer literacy skills

COMPETENCIES (behavioral)

Essential

• Planning & organizing.

• Effective communication.

• Customer & service orientation.

• Teamwork & collaboration.

• Proactive and self-motivated.

• Result-driven and positive can-do mind set.

• “Can do” attitude.

Desirable

• Creative thinking & innovation.

• Relationship building & networking.",2025-10-06,Y Tế/Chăm Sóc Sức Khoẻ,Dịch vụ Y tế/Chăm sóc sức khỏe,1,Cử nhân,1,08:30 - 17:30,Nhân viên,"First Aid Training, Medical Education, Medical Records, Nursing, School Nurse",Tiếng Anh,Người Việt Nam,Nữ,Thứ 2  đến Chủ Nhật,Toàn thời gian,"Y Tế/Chăm Sóc Sức Khoẻ, Y Tá, Dịch vụ Y tế/Chăm sóc sức khỏe, First Aid Training, Medical Education, Medical Records, Nursing, School Nurse, British University Vietnam (Buv), Hưng Yên, Hà Nội",Y Tá,0,100,,,
Trình Dược Viên OTC – Thu Nhập Hấp Dẫn,Công Ty TNHH Thai Nakorn Patana Việt Nam,"Số 2 đường số 6, Khu Z756, P. 12, Quận 10, Thành phố Hồ Chí Minh, 781/D11 LÊ HỒNG PHONG NỐI DÀI, P. 12, Q. 10, HCM","• Phát triển và chăm sóc hệ thống nhà thuốc khu vực được phân công
• Tư vấn, giới thiệu sản phẩm đến các chủ nhà thuốc, đặc biệt tại các chuỗi như Pharmacity, Long Châu, An Khang (nếu có)
• Xây dựng hình ảnh thương hiệu và duy trì mối quan hệ lâu dài với nhà thuốc
• Theo dõi đơn hàng, hỗ trợ khách hàng và báo cáo kết quả công việc định kỳ","Yêu Cầu Ứng Viên
• Tốt nghiệp từ Trung cấp dược trở lên và chấp nhận ứng viên trái ngành nhưng đã từng đi thị trường
• Ưu tiên có kinh nghiệm 6 tháng trở lên trong vai trò Trình Dược Viên OTC, đặc biệt từng làm việc với chuỗi nhà thuốc
• Kỹ năng giao tiếp tốt, chủ động, có trách nhiệm và tinh thần học hỏi
• Sắp xếp công việc hiệu quả, linh hoạt xử lý tình huống thị trường

Quyền Lợi Đặc Biệt
• Thu nhập cạnh tranh: Lương cứng + phụ cấp + thưởng doanh số (20-30 triệu /tháng, có thể cao hơn tùy năng lực)
• Phụ cấp đầy đủ: Xăng xe, điện thoại, công tác phí
• Thưởng nóng, thưởng tháng/quý dựa theo hiệu quả kinh doanh
• Lộ trình phát triển rõ ràng: Có cơ hội thăng tiến lên vị trí Giám sát / Trưởng nhóm
• Môi trường làm việc năng động, hỗ trợ, đào tạo thường xuyên.",2025-10-06,Dược,Dược phẩm,0,Không giới hạn,Không hiển thị,,Nhân viên,"Giới Thiệu Sản Phẩm, Trình dược viên, Quản Lý OTC, Dược Sĩ, Kinh Doanh Nhà Thuốc",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dược, Phân Phối Dược Phẩm, Dược phẩm, Giới Thiệu Sản Phẩm, Trình dược viên, Quản Lý OTC, Dược Sĩ, Kinh Doanh Nhà Thuốc, Công Ty TNHH Thai Nakorn Patana Việt Nam, Hồ Chí Minh",Phân Phối Dược Phẩm,0,100,,,
