Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Member Experience Executive,DREAMPLEX REAL ESTATE INVESTMENT COMPANY LIMITED,"113 Trần Quốc Toản, Xuân Hòa Ward, Ho Chi Minh City, Vietnam, 10th Floor, Miss Ao Dai Building, 21 Nguyen Trung Ngan, Sai Gon Ward, Ho Chi Minh City, Vietnam","Summary of Responsibilities

Do you get inspired by seeing people around you succeed, and do you care about providing the right environment, opportunities, and experience for them to do so? As our Member Experience Executive, you will be doing just that, by internalizing what it means to be a “A Better Day at Work”
Being the face of Dreamplex comes with some exciting tasks, such as:

Customer service:
• Act as the first point of contact for members, providing friendly and professional service.
• Conduct regular check-ins with members to understand their needs, gather feedback and solve problems quickly & effectively.
• Ensure all common areas and meeting rooms are presentable and stocked with necessary supplies.

Community engagement:
• Encourage member interaction and collaboration through various initiatives and communication channels.
• Create events, workshops, and seminars to enhance the member experience.
• Organize and promote events, workshops, and networking opportunities to foster community engagement and collaboration.

Operation support:
• Collaborate with the other departments including sales, marketing, accounting, HR, IT…to maintain the coworking space’s functionality and aesthetic appeal.
• Managing member's needs and billing via coworking management software.
• Monitor and manage space bookings, ensuring optimal utilization of resources.
• Flexibility to work across all locations, at varying time schedules.","What you need
• Hospitality and guest relations or retail and customer service experience.
• Genuine care for people and want to provide the best experience.
• Easygoing, bubbly, and open with communication.
• Ability to think on your feet, critically and creatively.
• Equal ability to work autonomously and on a team.
• Good time management, priority-setting, and deadline achievement.

What’s in it for you
• The freedom to bring your unique vision to life.
• Working with an inspired team that is creating the future of work in Vietnam.
• Positively impacting thousands of people by giving them a better day at work.
• Opportunity to grow, develop and lead as we grow as a team and company.
• Access to 2 or more social events, workshops or training per week.
• A competitive salary, transportation, and meal allowances, and private health insurance.

#CustomerService #CommunityExecutive #Event #Hospitality #Dreamplex",2025-10-24,Nhà Hàng - Khách Sạn/Du Lịch,Bất Động Sản/Cho thuê,1,Không giới hạn,1,9:00 - 18:00,Nhân viên,"Communication and negotiation skills, Communication and negotiation skills, Communication and negotiation skills, Communication and negotiation skills, Customers Centric, Engaging People, Time Management",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhà Hàng - Khách Sạn/Du Lịch, Bộ Phận Tiền Sảnh & Dịch Vụ Khách Hàng, Bất Động Sản/Cho thuê, Communication and negotiation skills, Communication and negotiation skills, Communication and negotiation skills, Communication and negotiation skills, Customers Centric, Engaging People, Time Management, DREAMPLEX REAL ESTATE INVESTMENT COMPANY LIMITED, Hồ Chí Minh",Bộ Phận Tiền Sảnh & Dịch Vụ Khách Hàng,20,30,9000000.0,16000000.0,20000000.0
Kế Toán Tổng Hợp,TẬP ĐOÀN KDI HOLDINGS,"Tòa nhà KDI, 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội, Tòa nhà KDI HOLDINGS - 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội","• Chịu trách nhiệm về việc thực hiện công tác hạch toán kế toán đảm bảo tuân thủ đầy đủ các quy định hiện hành của Luật Kế toán, các chuẩn mực kế toán Việt Nam và các quy định hiện hành của pháp luật. Cung cấp thông tin tài chính kế toán một cách trung thực, đầy đủ, khách quan, chính xác, kịp thời và toàn diện về mọi mặt hoạt động của Công ty khi Ban tài chính có yêu cầu;
• Tổ chức kế toán, thống kê phù hợp với tình hình hoạt động của công ty theo yêu cầu của từng giai đoạn, phù hợp với chủ trương, chiến lược phát triển chung của Công ty
• Chủ động tổng hợp số liệu, lập Báo cáo tài chính Tháng/quý/Năm theo quy định; Chủ động lập các báo cáo quản trị theo định kỳ hàng tuần/hàng tháng báo cáo Ban tài chính lãnh đạo Công ty và tập đoàn đầy đủ, kịp thời theo đúng quy định
• Lập phương án tối ưu hóa chi phí
• Cân đối dòng tiền, đảm bảo tính thanh khoản của Công ty
• Quản lý, đánh giá năng lực của nhân viên bộ phận kế toán, hỗ trợ bộ phận nhân sự tuyển dụng nhân sự; Thực hiện kế hoạch đào tạo, bồi dưỡng, nâng cao trình độ, xây dựng đội ngũ nhân viên kế toán viên trong Công ty;
• Xây dựng các quy trình, biểu mẫu liên quan đến kế toán, tài chính tại công ty
• Tổ chức các công tác về thuế như: Kê khai thuế, quyết toán thuế, tư vấn, hướng dẫn các vấn đề tuân thủ pháp luật thuế cho các đơn vị, bộ phận.
• Trực tiếp làm việc với các cơ quan có thẩm quyền trong các hoạt động kiểm toán/thanh tra/kiểm tra/quyết toán với các cơ quan Nhà nước
• Các công việc khác liên quan theo yêu cầu của Ban tài chính Tập đoàn và Ban Giám đốc.","• Tốt nghiệp đại học chính quy – chuyên ngành kế toán doanh nghiệp-kiểm toán, tài chính (ưu tiên: ĐHTM, KTQD, HVTC)
• Có kinh nghiệm và kiến thức chuyên sâu môn về Kế toán, Tài chính, và Kế toán thuế.
• Đã tham gia các đợt quyết toán thuế
• Ít nhất 4 năm kinh nghiệm ở vị trí tương đương, trong đó có ít nhất 02 năm làm việc tại các CĐT, nhà thầu xây dựng lớn
• Sử dụng tin học văn phòng đặc biệt là excel, word thành thạo
• Trung thực, cẩn trọng, làm việc tỉ mỉ, bền bỉ
• Có tinh thần trách nhiệm cao
• Chịu được áp lực cao trong công việc.
• Kỹ năng giao tiếp, kỹ năng trình bày vấn đề, thương thảo.
• Năng lực lãnh đạo, phân tích, giải quyết vấn đề, quản lý công việc tốt
Quyền lợi
• Mức lương: Thỏa thuận cạnh tranh theo năng lực
• Xét tăng lương theo năng lực và mức độ cống hiến.
• Cơ hội được tham gia tất cả các khóa phát triển cá nhân do Công ty tổ chức và các khóa đào tạo bên ngoài nhằm phát triển chuyên môn và kỹ năng cần thiết.
• Thưởng tháng lương thứ 13 và quy định của Công ty
• Được làm việc trong môi trường năng động, hưởng đầy đủ các chế độ BHXH, BHYT, BHTN và các phúc lợi khác theo quy định của Luật lao động và của Công ty.
Liên Hệ:
• Website Tập đoàn: https://kdiholdings.com.vn
• Fanpage VegaCity Nha Trang: https://www.facebook.com/VegaCityCareers
• Address: Tòa nhà KDI, 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội.",2025-10-24,Kế Toán/Kiểm Toán,Kiến trúc/Thiết kế nội thất,4,Cử nhân,Không hiển thị,08:30 - 18:00,Nhân viên,"Kế Toán, Tài Chính, Kế Toán Thuế, Tin Học Văn Phòng, Giao Tiếp",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Kiến trúc/Thiết kế nội thất, Kế Toán, Tài Chính, Kế Toán Thuế, Tin Học Văn Phòng, Giao Tiếp, TẬP ĐOÀN KDI HOLDINGS, Hà Nội",Kế Toán Tài Chính,0,100,,,
Phó Ban Cung ứng & Đấu thầu,TẬP ĐOÀN KDI HOLDINGS,"Tòa nhà KDI, 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội, Tòa nhà KDI HOLDINGS - 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội","• Phối hợp với Giám đốc ĐTMS để lên công tác lập kế hoạch đấu thầu cho dự án của Công ty;
• Xây dựng kho dữ liệu, bộ đơn giá cơ sở, tiêu chuẩn;
• Xây dựng, cập nhật quy trình, quy định, tiêu chuẩn lựa chọn nhà thầu;
• Đánh giá, phân tích, đàm phán các gói thầu, tính toán lợi ích kinh tế của các gói thầu;
• Tổ chức đấu thầu cho các gói thầu;
• Cập nhật ứng dụng khoa học kỹ thuật, công nghệ và vật liệu vào công tác đấu thầu; thực hiện các giải pháp cải tiến quy trình thực hiện;
• Tham mưu cho Giám đốc Ban ĐTMS về các nội dung liên quan đến hoạt động của Ban Mua sắm - Đấu thầu trong phạm vi được phân công phụ trách;
• Thực hiện công tác báo cáo định kỳ và phát sinh;
• Thực hiện các nhiệm vụ khác theo yêu cầu của Ban lãnh đạo.","• Tốt nghiệp Đại học trở lên chuyên ngành xây dựng hoặc các ngành liên quan;
• Có ít nhất trên 07 năm kinh nghiệm ở vai trò Quản lý Đấu thầu.
• Kỹ năng lập kế hoạch, tổ chức, điều phối và kiểm soát dự án
• Có khả năng sử dụng tiếng Anh ở cả 4 kỹ năng (Nghe, Nói, Đọc, Viết);
• Am hiểu phần mềm Quản lý dự án và các công cụ hỗ trợ khác",2025-10-24,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,7,Cử nhân,1,09:00 - 18:00,Trưởng phòng,"Quản Lý Đấu Thầu, Lập Kế Hoạch, Tiếng Anh, Quản Trị Dự Án Phần Mềm, Có Óc Tổ Chức",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, Quản Lý Đấu Thầu, Lập Kế Hoạch, Tiếng Anh, Quản Trị Dự Án Phần Mềm, Có Óc Tổ Chức, TẬP ĐOÀN KDI HOLDINGS, Hà Nội",Phát Triển Dự Án/Đấu Thầu,0,100,,,
Chuyên Viên Đấu Thầu (MEP),TẬP ĐOÀN KDI HOLDINGS,"Toà nhà KDI Holdings, 16 Nguyễn Công Trứ, Phạm Đình Hổ, Hai Bà Trưng, Hà Nội, Tòa nhà KDI HOLDINGS - 16A Nguyễn Công Trứ, Hai Bà Trưng, Hà Nội","• Tham gia vào quá trình đấu thầu các dự án xây dựng trong lĩnh vực bất động sản, du lịch, giải trí, nhà hàng và khách sạn
• Phân tích và kiểm tra khối lượng từ bản vẽ thiết kế và các tài liệu liên quan
• Tính toán và lập dự toán chi phí cho các hạng mục công trình
• Chuẩn bị hồ sơ dự thầu, bao gồm các tài liệu kỹ thuật và tài chính
• Tham gia vào quá trình đàm phán hợp đồng với các nhà thầu, nhà cung cấp
• Phối hợp với các bộ phận liên quan để đảm bảo tính chính xác và hiệu quả của quá trình đấu thầu
• Theo dõi và cập nhật các thay đổi trong quá trình thực hiện dự án, điều chỉnh dự toán khi cần thiết
• Phân tích và báo cáo về hiệu quả chi phí của dự án","• Tốt nghiệp Đại học chuyên ngành Xây dựng, Cơ khí, Điện, hoặc các ngành liên quan
• Có 03 năm kinh nghiệm, có kiến thức cơ bản về bóc tách khối lượng, tính toán khối lượng và đấu thầu
• Hiểu biết về quy trình đàm phán hợp đồng MEP
• Có khả năng đọc và hiểu bản vẽ kỹ thuật
• Thành thạo Microsoft Office, đặc biệt là Excel
• Kỹ năng phân tích và giải quyết vấn đề tốt
• Kỹ năng giao tiếp và làm việc nhóm hiệu quả
• Có khả năng làm việc độc lập và chịu áp lực cao",2025-10-24,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,3,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Đấu Thầu, Kế Toán Chi Phí, Đọc Bản Vẽ Kỹ Thuật, Microsoft Office, Kỹ năng giao tiêp",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kỹ thuật xây dựng/Cơ sở hạ tầng, Đấu Thầu, Kế Toán Chi Phí, Đọc Bản Vẽ Kỹ Thuật, Microsoft Office, Kỹ năng giao tiêp, TẬP ĐOÀN KDI HOLDINGS, Hà Nội",Phát Triển Dự Án/Đấu Thầu,0,100,,,
Executive Commercial Excellence (Data Analyst),"DKSH Vietnam Co., Ltd.","HCM Viettel Complex, District 10 HCM, Vietnam, 5th Floor, Viettel Complex Tower, 285 Cach Mang Thang Tam Street, Ward 12, District 10, Ho Chi Minh City, Vietnam","• The Executive Commercial Excellence (Data Analyst) is responsible for implementing and monitoring strategies, processes, and tools to enhance sales force productivity. This position also involves data analysis and automation projects, providing the candidate with a steep learning curve.
• Interpret CRM data, analyze results using statistical techniques and provide reports, transfer data into information/insight for business operation
• Manage active usage of customer relationship management program to monitor interactions with current and future customers, manage customer data and direct segmentation/targeting…
• Ensure accurate and on-time incentive calculation for sales team
• Collaborate with sales teams to understand their needs and customize solutions that will increase their effectiveness; execute and monitor sales force effectiveness plans and initiatives to drive sales force productivity
• Manage and conduct thorough sales force effectiveness diagnosis. Highlight critical sales force needs/requirements and recommend solutions
• Improve data flows between systems and ensure consistency, accuracy, and timeliness.
• Support deployment of digital initiatives and data transformation projects.","• Demonstrate proficiencies in reporting tools, including MS Excel (advanced level), Power BI, SQL, and Python (nice to have)
• Propose and drive technical solutions using problem-solving skills
• Fluent English for communication with stakeholders
• Good teamwork and collaboration skills; self-starter with a can-do attitude
• Familiar with data analysis in market research or contact center is a plus
• Reporting capability is a plus (adept at queries, report writing and presenting findings)",2025-10-24,Công Nghệ Thông Tin/Viễn Thông,Dịch vụ Y tế/Chăm sóc sức khỏe,2,Không giới hạn,Không hiển thị,,Nhân viên,"Nghiên Cứu và Phân Tích Dữ Liệu, Data-driven mindset, Data Tracking, Automation, SQL",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Dịch vụ Y tế/Chăm sóc sức khỏe, Nghiên Cứu và Phân Tích Dữ Liệu, Data-driven mindset, Data Tracking, Automation, SQL, DKSH Vietnam Co., Ltd., Hồ Chí Minh",Data Engineer/Data Analyst/AI,0,100,,,
Executive Commercial Excellence (Data Analyst),Công Ty TNHH Dược Phẩm Gigamed,"Tầng 13 Toà nhà Viettel, 285 Hẻm 285 Cách Mạng Tháng Tám, Phường 12, Tầng 13 Toà nhà Viettel, 285 Hẻm 285 Cách Mạng Tháng Tám, Phường 12, District 10, Ho Chi Minh City","• The Executive Commercial Excellence (Data Analyst) is responsible for implementing and monitoring strategies, processes, and tools to enhance sales force productivity. This position also involves data analysis and automation projects, providing the candidate with a steep learning curve.
• Interpret CRM data, analyze results using statistical techniques and provide reports, transfer data into information/insight for business operation
• Manage active usage of customer relationship management program to monitor interactions with current and future customers, manage customer data and direct segmentation/targeting…
• Ensure accurate and on-time incentive calculation for sales team
• Collaborate with sales teams to understand their needs and customize solutions that will increase their effectiveness; execute and monitor sales force effectiveness plans and initiatives to drive sales force productivity
• Manage and conduct thorough sales force effectiveness diagnosis. Highlight critical sales force needs/requirements and recommend solutions
• Improve data flows between systems and ensure consistency, accuracy, and timeliness.
• Support deployment of digital initiatives and data transformation projects.","• Demonstrate proficiencies in reporting tools, including MS Excel (advanced level), Power BI, SQL, and Python (nice to have)
• Propose and drive technical solutions using problem-solving skills
• Fluent English for communication with stakeholders
• Good teamwork and collaboration skills; self-starter with a can-do attitude
• Familiar with data analysis in market research or contact center is a plus
• Reporting capability is a plus (adept at queries, report writing and presenting findings)",2025-10-24,Công Nghệ Thông Tin/Viễn Thông,Dược phẩm,2,Không giới hạn,Không hiển thị,,Nhân viên,"SQL, Automation, Data-driven mindset, Data Tracking, Nghiên Cứu và Phân Tích Dữ Liệu",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Dược phẩm, SQL, Automation, Data-driven mindset, Data Tracking, Nghiên Cứu và Phân Tích Dữ Liệu, Công Ty TNHH Dược Phẩm Gigamed, Hồ Chí Minh",Data Engineer/Data Analyst/AI,0,100,,,
Group Chief Data Scientist/Group Head Of AI Factory,Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","JOB PURPOSE

The Chief Data Scientist leads the development and execution of the Bank’s data science and AI strategy. This role drives the application of advanced analytics, machine learning, and data-driven solutions to enhance decision-making, improve risk management, and strengthen customer experience. The Chief Data Scientist also acts as a strategic advisor to senior management and promotes a culture of innovation and data-driven thinking across the organization.

KEY RESPONSIBILITIES

1. Strategy & Leadership

Define and implement enterprise-wide data science and AI strategy aligned with business priorities.

Advise senior executives on leveraging data for business growth, efficiency, and risk management.

Drive execution of the AI/data roadmap and measure business impact.

2. Model Development & Innovation

Lead design, validation, and deployment of predictive and AI/ML models (e.g., credit scoring, fraud detection, customer segmentation).

Ensure model governance, compliance, and performance monitoring.

Foster continuous innovation through new AI applications and analytical use cases.

3. Data & Technology Enablement

Collaborate with IT and Data Engineering to build scalable data platforms, pipelines, and AI/ML infrastructure.

Ensure data quality, integrity, and accessibility across the Bank.

4. Governance & Compliance

Establish ethical AI practices and ensure compliance with data privacy, regulatory, and security requirements.

5. Business Partnership

Partner with business units to identify and execute high-impact, data-driven initiatives.

Translate analytical insights into clear, actionable business recommendations.

6. People & Culture

Build and develop a high-performing data science team.

Promote collaboration, innovation, and accountability.

Act as a role model in reinforcing the Bank’s corporate culture and values.","1. Educational Qualifications
• Master’s or Ph.D. in Data Science, Computer Science, Statistics, Mathematics, or a related field.

2. Relevant Knowledge / Expertise
• At least 10 years of experience in data science or advanced analytics, including a minimum of 5 years in a leadership role.
• Proven track record in building and deploying machine learning and AI models in large-scale production environments.
• Deep expertise in statistical modeling, machine learning, deep learning, natural language processing (NLP), and big data technologies.

3. Skills and Competencies
• Proficiency in programming languages such as Python, R, and SQL; experience with distributed computing frameworks (e.g., Spark, Hadoop) and cloud platforms (AWS, GCP, Azure).
• Strong leadership, stakeholder management, and communication skills, with the ability to influence and engage effectively at the executive level.",2025-10-24,Công Nghệ Thông Tin/Viễn Thông,Dịch vụ Y tế/Chăm sóc sức khỏe,10,Thạc Sĩ,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Data Science, Machine Learning, Statistical Modeling, Programming (Python- R- Sql), Leadership",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Dịch vụ Y tế/Chăm sóc sức khỏe, Data Science, Machine Learning, Statistical Modeling, Programming (Python- R- Sql), Leadership, Navigos Search, Hà Nội",Data Engineer/Data Analyst/AI,0,100,287500000.0,230000000.0,345000000.0
Head Of Data Platform Center/Giám Đốc Trung Tâm Nền Tảng Dữ Liệu,Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","JOB PURPOSE
The Head of Data Platform Center is responsible for leading and managing the data platform team to deliver high-quality, reliable, and scalable data platforms and data solutions.

CRITICAL ACCOUNTABILITIES

MAJOR ACTIVITIES OUTCOMES / MEASURES
Leadership and Strategy • The strategic roadmap is successfully developed and implemented, aligning with the overall data and IT strategy.
• The enterprise data architecture is effectively designed and implemented, supporting group-wide data systems.
• Effective leadership is provided across all functional areas of the center.
• Alignment and value delivery are ensured through the key bridging role between business units, IT teams, and data stakeholders.
• A culture of innovation, operational excellence, and continuous improvement is fostered within the center.
Enterprise Data Architecture • Principles, frameworks, and concepts of enterprise data architecture are effectively designed and governed.
• System design alignment and interoperability are monitored to ensure consistency across data systems.
• Integrated data and IT strategies are delivered through collaboration with IT architects.
Data Product Management • Business requirements are analyzed, and change requests (CRs) are effectively developed for the Data Warehouse and related data products.
• Data pipelines and reporting systems are designed and delivered to support compliance requirements such as those set by regulators.
• Cloud data product initiatives and other data products are driven, ensuring alignment with the broader Enterprise Data Analytics (EDA) strategy.
Data Engineering and Operations • End-to-end data pipelines and data processing systems within the enterprise data area (Data Warehouse) are effectively designed, implemented, and maintained.
• Raw data is integrated into downstream systems to serve both business units (for analytics, AI/ML) and application/system needs.
• Stability, scalability, and cost-efficiency of data delivery systems and daily operations are ensured.
• Infrastructure support, application support, and security fixes for systems under the Data Platform Center’s management are effectively led.
Team Management and Development • A high-performance team is built and developed across Data Product, Data Engineering, Data Architecture, and CR Management functions.
• Roles, responsibilities, and performance standards are clearly defined to ensure operational excellence.
• Team members are guided and empowered, fostering a culture of collaboration, innovation, and accountability.
• Resources and costs across the center are managed and optimized to ensure sustainable delivery.","1. Trinh độ Học vấn / Educational Qualifications
 • Bachelor's or Master's degree in Computer Science, Engineering, Data Science, or a related field.
 • Đại học hoặc cao hơn liên quan đến 1 trong các ngành kinh tế, tài chính, ngân hàng, hoặc công nghệ thông tin, đoán tin ứng dụng, ngoại thương...
2. Các Kỹ Năng/ Skills
 • Leadership & Team Management / Năng lực lãnh đạo và quản lý đội ngũ
 • Strategic Thinking & Decision-Making/ Tư duy chiến lược và ra quyết định
 • Project & Resource Management / Quản trị dự án và nguồn lực
 • Communication & Collaboration/ Giao tiếp và hợp tác, phối hợp
 • Performance Monitoring & Optimization / Đo lường và tối ưu hiệu suất, hiệu quả
 • Innovation & Continuous Improvement / Đổi mới, sáng tạo và cải tiến liên tục
3. Kiến thức ngành và thực tiễn/ Industry Knowledge & Best Practices:
 • In-depth knowledge of data management best practices and industry standards, including data governance, security, and data privacy./ Kiến thức sâu rộng về các thực tiễn quản lý dữ liệu tốt nhất và các tiêu chuẩn ngành, bao gồm quản trị dữ liệu, bảo mật và quyền riêng tư của dữ liệu
 • Experience in leading the implementation of data-driven strategies that deliver tangible business outcomes/ Kinh nghiệm lãnh đạo việc triển khai các chiến lược dựa trên dữ liệu mang lại kết quả kinh doanh cụ thể.
4. Các Kinh nghiệm Liên quan/ Relevant Experience: Ưu tiên/Preferred
 • Leadership Experience:
 • 10+ years in data-related roles, with at least 5 years in a leadership position managing teams across data engineering, architecture, and product functions.
 • Kinh nghiệm lãnh đạo các đội ngũ đa chức năng, ưu tiên trong các môi trường dữ liệu doanh nghiệp quy mô lớn.
 • Data Platform Development & Management:
 • Proven track record of overseeing the design, implementation, and maintenance of enterprise-wide data platforms and solutions.
 • Kinh nghiệm thực tế trong việc giám sát thiết kế, triển khai và duy trì các nền tảng và giải pháp dữ liệu toàn doanh nghiệp.",2025-10-24,Công Nghệ Thông Tin/Viễn Thông,Dịch vụ Y tế/Chăm sóc sức khỏe,10,Cử nhân,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Data Architecture, Data Science, Product Management, Cloud Computing, Leadership Management",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 7,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Data Engineer/Data Analyst/AI, Dịch vụ Y tế/Chăm sóc sức khỏe, Data Architecture, Data Science, Product Management, Cloud Computing, Leadership Management, Navigos Search, Hà Nội",Data Engineer/Data Analyst/AI,0,100,149500000.0,115000000.0,184000000.0
Quality Engineer,Pro QC International,"Ho Chi Minh, Ho Chi Minh","• To conduct on-site Pre-shipment, In-process and First Article Inspections as required for our clients in Ho Chi Minh City and surrounding provinces.
• To correctly identify defects, decide on the right inspection result and to communicate this to factories.
• To prepare the complete final inspection report and review to ensure that all data/information are correct, valid and that all requirements stated by the clients are covered and carried out during the required inspection services.
• To send the inspection reports in a timely manner to the Technical Manager (TM) for final review and approval.
• Send the expense report within the required timeline to the Office Manager for review and approval.
• Participate in training activities as required.","• At minimum a Bachelor's Degree in Electrical Engineering, Mechatronics Engineering or a related engineering discipline.
• Above average English speaking and writing capabilities.
• Experience with some of the following production processes and/or products, such as casting, forging, extruding, plastic injection molding, machining, mechanical parts, assemblies, electrical and electronic products and/or a variety of consumer products.
• Ability to read blueprints and technical drawings.
• Strong knowledge and practical experience of international standards applied to evaluate product conformity, e.g. UL, ISO, CSA, CE, etc.
• Good command in theory and practice of sampling plans and the concept of AQL.
• Organized, good verbal and written communication skills.
• Able to work independently as well as with a multicultural team.
• Good ability to work under pressure and meet short deadlines.
• Willing to travel (primarily domestic) as required.
• Systematic problem-solving.
• Good command of Microsoft Office (Excel, Word, Outlook, Powerpoint)",2025-10-24,Sản Xuất,Sản xuất,3,Không giới hạn,Không hiển thị,,Nhân viên,"Quality Control, Quality Assurance, QC, Mechanical, Electrical Mechanical Checking",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, Quality Control, Quality Assurance, QC, Mechanical, Electrical Mechanical Checking, Pro QC International, Hồ Chí Minh",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,0,100,,,
Financial Analyst,Trusting Social,"Havanna Tower, Hàm Nghi, Bến Thành, District 1, Ho Chi Minh City, Vietnam, Havana Tower, 132, Ham Nghi Str., Ben Thanh Ward, Dist. 1, HCMC","We are partnering with banks that are embracing changes toward digital banking. These changes are exciting but complex, and we are looking for team members who are motivated by big challenges and are ready to dive headlong into helping us grapple with complexity, build solutions and turn our visions into a reality.
We’re looking for a highly analytical Senior Financial Analyst to own end-to-end data handling, deliver rapid ad-hoc analyses, and keep our sophisticated Python-based financial models up to date. You’ll bridge raw data and strategic insights—working across acquisition, customer analytics, pricing, reconciliation, and revenue reporting—while automating processes and applying AI to boost our team’s productivity.

Responsibilities
Data Extraction & ETL:
- Import and onboard data from multiple sources (mail, Jira,...)
- Clean, transform and load datasets into datamart for downstream analysis
- Maintain and optimize ETL pipelines using Python/SQL and data-engineering best practices
Financial Reconciliation & Reporting:
- Reconcile incentive schemes (acquisitions, CVP, portfolio campaigns)
- Prepare billing summaries
- Produce monthly/quarterly P&L updates, forecasting packages, and variance analyses
- Automate repetitive tasks (report generation, data imports, reconciliation logic) to accelerate decision-making
Ad-Hoc & Recurring Analysis:
- Prepare and present financial reports, forecasts, and analyses related to credit card partnerships to senior management and stakeholders.
- Respond swiftly to stakeholder requests for one-off analyses—such as pricing sensitivity, campaign ROI, customer cohort performance, or what-if scenario evaluations—that support tactical and strategic initiatives.
Python-Based Modeling & Automation:
- Build, maintain, and frequently update complex financial models in Python to project revenue, expenses, cash flows, and key performance indicators under various scenarios.
- Collaborate with data engineering to scale and productionize analytical workflows
Cross-Functional Collaboration & Operations:
- Liaise with Customer Service on inquiries and with partners on data follow-ups
- Communicate insights clearly to non-technical stakeholders; document processes and results
- Support “always-on” operational needs in process management, ensuring SLAs are met
AI-Driven Productivity:
- Research, prototype, and deploy AI/ML tools (e.g., generative AI, predictive analytics) to automate routine finance operations and enhance analytical insight generation
- Integrate AI assistants into reporting and model-updating workflows to reduce manual effort and improve accuracy","Requirements
Technical:
- SQL (advanced querying)
- Python for data analysis & ETL
- Excel/Google Sheets
Analytics:
- Financial Analysis & Modeling
- Customer Analytics (cohort analysis, segmentation)
- Data Cleaning, System Understanding
- Have knowledge of credit products and credit card is a plus
- AI/Automation: Passion for identifying opportunities to apply AI in finance workflows
Soft Skills:
- Strong communication and teamwork
- Detail-oriented with ability to prioritize ad-hoc requests
Core Values & Culture Fit
- Extreme Ownership: Take full accountability for your analyses, models, and deliverables—own successes and learnings, proactively resolve issues, and drive continuous improvement.
- Mindfulness: Approach data and decision-making with attentiveness and care—recognize the broader impact of your work, stay present in stakeholder conversations.
- Insight Driven: Go beyond surface numbers—ask the right questions, uncover hidden patterns, and translate findings into clear, actionable recommendations that move the business forward.
- Audacity: Challenge assumptions, propose bold solutions, and leverage creative problem-solving to tackle complex financial questions; have the courage to pilot new tools or methodologies that accelerate value.",2025-10-24,Ngân Hàng & Dịch Vụ Tài Chính,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Không giới hạn,Không hiển thị,,Nhân viên,"Financial Analysis, Product Analyst, Data Analysis",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Phân Tích & Báo Cáo Tài Chính, Phần Mềm CNTT/Dịch vụ Phần mềm, Financial Analysis, Product Analyst, Data Analysis, Trusting Social, Hồ Chí Minh",Phân Tích & Báo Cáo Tài Chính,0,100,,,
