Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Tax Advisory - Chinese Speaking,Ernst & Young Vietnam Limited (EY Vietnam),"Ho Chi Minh City, Ho Chi Minh City, Vietnam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","Responsibilities:
• Assist Senior Managers/Partners with complex tax advisory projects;
• Provide tax expert advice and deliver various tax services including tax planning, tax review, tax advisory, etc.
• Manage your client portfolio on tax compliance, financial accounts and tax returns
• Manage client relationships, identify and pursue further client and business opportunities;
• In-charge and work closely with Chinese speaking entities;
• Train and mentor the team members;
• Participate and contribute in achieving team goals.","• A bachelor's degree, preferably with degrees in Economics, Business, Accounting, Finance, Law, Tax, or MBA;
• A minimum of 5 – 7 years in tax or auditing in professional services firms. Having work experience in Big4 - with a focus on Global Trade/Customs is a plus.
• Having work experience in providing services to Chinese entities is an advantage;
• Capable of building strong relationships with clients and stakeholders to drive business success;
• Out-going, extrovert and enjoy to connect with people;
• The ability to thrive in a fast-paced, professional services environment;
• Good command of English and computer skills;
• Fluent spoken and written Mandarin;",2025-08-10,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,5,Cử nhân,1,08:00 - 17:00,Trưởng phòng,"Auditing, Chinese proficiency, Consulting",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thuế, Kế toán/Kiểm toán, Auditing, Chinese proficiency, Consulting, Ernst & Young Vietnam Limited (EY Vietnam), Hồ Chí Minh",Kế Toán Thuế,0,100,,,
"Senior Manager, Organizational Development (OD) - FMCG",Navigos Search,"Ho Chi Minh, Hanoi / HCMC","We are seeking a Senior Manager, Organizational Development (OD) to lead strategic initiatives that enhance organizational effectiveness, workforce planning, and culture transformation. This role focuses on organizational strategy, change management, and structure optimization to support business growth.
You will collaborate with senior leadership to shape the organizational design, drive change programs, and ensure the company’s structure and culture support long-term success.
Responsibilities
• OD Strategy – Design and execute organizational development strategies aligned with corporate vision and market needs.
• Culture & Change Management – Lead culture-building programs and change initiatives to improve employee engagement and performance.
• Organizational Design – Evaluate and optimize structures, processes, and workflows for efficiency and agility.
• Succession Planning – Develop frameworks for talent readiness and leadership continuity.
• Workforce Planning – Partner with HR and business leaders to forecast talent needs and build capability.
• Stakeholder Collaboration – Engage senior management, HRBPs, and cross-functional teams to drive OD programs.
• Measurement & Evaluation – Establish metrics to assess organizational health and development impact.","• Minimum 8–12 years of progressive OD, HR strategy, or transformation experience, with at least 3 years in a managerial role.
• Strong expertise in organizational design, culture transformation, and change management.
• Proven track record in FMCG, Retail, Japanese companies, or consulting environments.
• Excellent English communication skills; Japanese company experience is an advantage.
• Strategic mindset with strong stakeholder management skills.
• Preferred age range: Born 1980–1985 (mid-8x); open to all genders.",2025-08-10,Nhân Sự/Tuyển Dụng,Hàng tiêu dùng,8,Cử nhân,Không hiển thị,09:00 - 18:00,Trưởng phòng,"Organization Development, Change Management, Organizational design, Stakeholder Management, English Communication",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Đào Tạo Và Phát Triển, Hàng tiêu dùng, Organization Development, Change Management, Organizational design, Stakeholder Management, English Communication, Navigos Search, Hồ Chí Minh",Đào Tạo Và Phát Triển,0,100,92000000.0,80500000.0,103500000.0
"Senior Manager, Learning & Organizational Development (L&Od) - FMCG",Navigos Search,"Ho Chi Minh, Hanoi / HCMC","We are seeking a Senior Manager, Learning & Organizational Development (L&OD) to lead the design and execution of corporate learning, leadership development, and organization-wide transformation initiatives. This role combines strategic talent development with organizational change management, fostering a high-performance culture aligned with business goals.
You will oversee a small team (including a Supervisor), work closely with senior management, and play a key role in building our corporate culture, leadership pipeline, and change readiness.
Responsibilities
• Strategic L&OD Planning – Develop and execute a comprehensive learning and OD strategy aligned with business objectives.
• Leadership Development – Design and implement leadership programs to build managerial capabilities across the organization.
• Organizational Development – Drive change management, culture-building initiatives, and workforce planning strategies.
• Learning Solutions – Oversee corporate training programs, learning platforms (LMS), and capability-building roadmaps.
• Stakeholder Engagement – Partner with GM Planning, HRBPs, and business leaders to identify development needs and deliver impactful solutions.
• Performance & Culture – Shape and sustain a high-performance, values-driven culture.
• Team Management – Lead and coach the L&OD team, fostering innovation and collaboration.","• Minimum 8–12 years of progressive experience in Learning & Development and/or Organizational Development, with at least 3 years in a managerial role.
• Strong expertise in organizational development, culture transformation, and leadership development.
• Proven track record in building and executing L&OD strategies in FMCG, Retail, or related industries.
• Excellent English communication skills; Japanese company experience is a plus.
• Strategic thinker with strong influencing and facilitation skills.
• Preferred age range: Born 1980–1985 (mid-8x); open to all genders.",2025-08-10,Nhân Sự/Tuyển Dụng,Hàng tiêu dùng,8,Cử nhân,Không hiển thị,09:00 - 18:00,Trưởng phòng,"People Development, Organization Development, Leadership Management, Change Management, Strategic Thinking",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Đào Tạo Và Phát Triển, Hàng tiêu dùng, People Development, Organization Development, Leadership Management, Change Management, Strategic Thinking, Navigos Search, Hồ Chí Minh",Đào Tạo Và Phát Triển,0,100,97750000.0,80500000.0,115000000.0
"Senior Manager, Learning & Organizational Development (L&Od) - FMCG",Navigos Search,Hanoi / HCMC,"We are seeking a Senior Manager, Learning & Organizational Development (L&OD) to lead the design and execution of corporate learning, leadership development, and organization-wide transformation initiatives. This role combines strategic talent development with organizational change management, fostering a high-performance culture aligned with business goals.
You will oversee a small team (including a Supervisor), work closely with senior management, and play a key role in building our corporate culture, leadership pipeline, and change readiness.
Responsibilities
• Strategic L&OD Planning – Develop and execute a comprehensive learning and OD strategy aligned with business objectives.
• Leadership Development – Design and implement leadership programs to build managerial capabilities across the organization.
• Organizational Development – Drive change management, culture-building initiatives, and workforce planning strategies.
• Learning Solutions – Oversee corporate training programs, learning platforms (LMS), and capability-building roadmaps.
• Stakeholder Engagement – Partner with GM Planning, HRBPs, and business leaders to identify development needs and deliver impactful solutions.
• Performance & Culture – Shape and sustain a high-performance, values-driven culture.
• Team Management – Lead and coach the L&OD team, fostering innovation and collaboration.","• Minimum 8–12 years of progressive experience in Learning & Development and/or Organizational Development, with at least 3 years in a managerial role.
• Strong expertise in organizational development, culture transformation, and leadership development.
• Proven track record in building and executing L&OD strategies in FMCG, Retail, or related industries.
• Excellent English communication skills; Japanese company experience is a plus.
• Strategic thinker with strong influencing and facilitation skills.
• Preferred age range: Born 1980–1985 (mid-8x); open to all genders.",2025-08-10,Nhân Sự/Tuyển Dụng,,8,Cử nhân,Không hiển thị,09:00 - 18:00,Trưởng phòng,,Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Đào Tạo Và Phát Triển, Navigos Search",Đào Tạo Và Phát Triển,0,100,97750000.0,80500000.0,115000000.0
IT Lead,ITECHWX COMPANY LIMITED,"12th Floor, Opal Tower 92 Nguyen Huu Canh, Ward 22, 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","• Responsible for IT-related work in the office area construction
• Responsible for IT maintenance (*Office is operating 24*7), including but not limited to DC, AD, Email, Network, Phone
• Manage network, including employee ACL access control, router configuration, VLAN assignment
• Coordinate with supplier, handling different system troubleshooting, maintaining telephone, network, and etc.
• Secure server and client, including patch, upgrade, and anti-virus
• Upgrade software, tools to meet customer requirements, push upgrade notification through SCCM or MDM
• Handle emergent incidents, including client, server, network, and applications","• 3 years or above experience in IT project implementation, rich experience in machine room and office area construction, including construction and configuration of network devices and servers.
• Proficient in English (speaking, reading, writing) for daily communication with foreign clients.
• Proficient in Windows/Linux Server; able to perform basic server configuration and maintenance. Knowledgeable in AD Configuration (e.g., Group Policy, User, Computer, Group Management), DHCP, DNS, VPN, etc.
• Skilled in Exchange Server configuration and management.
• Expert in internal network setup for enterprise-level companies, including Cisco network switches, routers, firewalls, IDS devices; able to troubleshoot via log analysis.
• Experienced in SCCM and MDM; able to manage devices, upgrade client systems, update virus definitions, and push customized applications.
• Capable of managing and coordinating with telecommunication suppliers for network and telephone line setup and maintenance.
• Experienced with soft phone systems; able to set up and maintain telephone systems to meet business requirements, specifically Genesys provided by the customer.
• Proficient in Windows clients (Win 10 & Win 11); able to troubleshoot common issues.
• Strong knowledge of information security and data protection; able to meet security requirements, apply strategies, and conduct vulnerability scanning.
• Experience in call center construction is preferred.",2025-08-10,Công Nghệ Thông Tin/Viễn Thông,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Information Security, Microsoft Exchange Server, Network Configuration, Project Implementation, Windows Server",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Phần Mềm CNTT/Dịch vụ Phần mềm, Information Security, Microsoft Exchange Server, Network Configuration, Project Implementation, Windows Server, ITECHWX COMPANY LIMITED, Hồ Chí Minh",Quản Lý Công Nghệ Thông Tin,30,45,57500000.0,45000000.0,70000000.0
"Senior Associate Workforce Planning & Budget Strategist, Shopee",Công Ty TNHH Shopee,"Sonatus Building, 15 Le Thanh Ton, Dist. 1, HCMC, Tòa nhà Saigon Center, 67 Lê Lợi, Phường Bến Nghé, Quận 1, TPHCM","-Develop, maintain, and continuously improve headcount and cost models.
-Integrate upcoming initiatives and business activities into the models to accurately assess their impact on resource requirements and expenses.
-Regularly communicate with CS and RR leaders to understand how their strategies and actions influence headcount projections and budget adherence.
-Analyze model outputs to provide data-driven recommendations and structured solutions to optimize workforce planning and cost efficiency.
-Conduct in-depth analysis and simulations to identify opportunities for operational streamlining and resource optimization.
-Other tasks assigned. (If any)","-Require more than 4 years of experiences
-Skills: Exceptional problem-solving, data analysis, and logical thinking abilities, coupled with strong verbal and written communication skills.
-Technical Proficiency: Mastery of Excel and proficiency in PowerPoint are essential.
-Work Ethic & Personal Attributes: A proactive ""can-do"" attitude, ability to excel under pressure, a strong aptitude for learning, excellent interpersonal skills, independent thinking, and flexibility regarding work location (Shopee or BPO office).
-Experience: Proven experience in roles involving financial modeling, workforce planning, or related analytical functions.",2025-08-10,Ngân Hàng & Dịch Vụ Tài Chính,Thương mại điện tử,4,Cử nhân,Không hiển thị,9:00 - 18:00,Nhân viên,"Commercial Planning, Cost Models, Financial model, Financial model, Planning & Management, Planning Skills, Planning Skills",Tiếng Anh,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Phân Tích & Báo Cáo Tài Chính, Thương mại điện tử, Commercial Planning, Cost Models, Financial model, Financial model, Planning & Management, Planning Skills, Planning Skills, Công Ty TNHH Shopee, Hồ Chí Minh",Phân Tích & Báo Cáo Tài Chính,0,100,,,
"Quality Control (BPO, up to 20 mil Gross)",ITECHWX COMPANY LIMITED,"Lancaster Luminaire Building, 1152-1154 Lang Road, Lang Thuong Ward, The Sun Avenue, 28 Mai Chí Thọ, Phường An Khánh, TP.HCM, 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","We’re Looking For: Quality Control – In this role will be responsible for the overall service quality of the team, business and physical compliance. Maintain a high and consistent level of support quality across the team.

You will:
• Be responsible for compliance audits, case handling issues/process issues, and maintain zero compliance issues in the team.
• Monitor, evaluate agent’s writing skill, technical knowledge.
• Support management focuses on review of key drivers, metrics, and operational processes (including Training) that drive Balanced Scorecards and count profitability goals.
• Provides accurate and timely reports on a daily, monthly, month-to-date and year-todate rolling basis on call quality, productivity, availability, and other key metrics as determined.
• Quality Analyses: Produce all quality analysis information required to maintain the performance at level of target required (statistical, affinity, Drivers, Attributes, etc.)","• Have at least 6 months experience in QA in BPO, Contact center industry
• Demonstrated willingness and ability to learn about IT, Technical Support, and high-tech project environments. Candidate will be expected to pass a knowledge checkpoint and progressively take on related responsibilities.
• Experience in managing quality performance targets desired.
• Disciplined and highly motivated to motivate and encourage the team for improvement.
• Excellent in writing and reading English skill and interpersonal communication skill.
• Demonstrated problem-solving skills, strategic and analytical capabilities.",2025-08-10,Sản Xuất,Phần Mềm CNTT/Dịch vụ Phần mềm,1,Không giới hạn,1,9:00 - 18:00,Nhân viên,"Customer Service, English Writing, Quality Control, Self Learning",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Phần Mềm CNTT/Dịch vụ Phần mềm, Customer Service, English Writing, Quality Control, Self Learning, ITECHWX COMPANY LIMITED, Hà Nội, Hồ Chí Minh",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,23,30,18000000.0,16000000.0,20000000.0
Admin In Tax Services,Ernst & Young Vietnam Limited (EY Vietnam),"16 Phố Phan Chu Trinh, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Việt Nam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity: Admin in Tax Services

Key responsibilities:
• Assist with administrative tasks,
• Coordinate the efficiency of team deliveries,
• Type and bind reports, proposals, correspondences and documents as requested,
• Manage contract filing, printing proposals and application of company stamps
• Support with CRM system, update engagement/client status
• Ensure the quality of finished products following EY standard
• Support on time sheet management for assigned team
• Other as requested","Qualifications:
• secretarial diploma
• experience in administrative or assistant positions

Skills & behavioral attributes:
• English is a must;
• Good interpersonal skills, time management and ability to handle stress;
• Good telephone etiquette;
• Microsoft Office efficiency;
• Strong teaming and prioritization skills, well-organized;
• Must be energetic, committed & reliable;
• Handle confidential information with the utmost discretion;
• Well-organized and demonstrate professionalism on a consistent basis - meet needs/requirements of clients, both internal & external;
• Demeanor is friendly, helpful & polite to build confidence that requests/requirements will be followed through & met.",2025-08-10,Hành Chính Văn Phòng,Kế toán/Kiểm toán,1,Cử nhân,1,9:00 - 18:00,Mới Tốt Nghiệp,"English Language Proficiency, Interpersonal Skills, Microsoft Office, Teamwork, Time Management",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Hành Chính Văn Phòng, Hành Chính, Kế toán/Kiểm toán, English Language Proficiency, Interpersonal Skills, Microsoft Office, Teamwork, Time Management, Ernst & Young Vietnam Limited (EY Vietnam), Hà Nội",Hành Chính,0,100,,,
Community Support English Writing (Open to Freshers),ITECHWX COMPANY LIMITED,"Lancaster Luminaire Building, 1152-1154 Duong Lang, Lang Thuong Ward, Dong Da District, Ha Noi, 12th Floor, Opal Tower 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh city, Vietnam","You will:
• Review issues and contact customers to understand technical issues. Ensures customers stay informed as to the status/solution of their issue. Utilizes troubleshooting tools (e.g., event logs, and performance traces) to help resolve customer issues.
• Act as the first line of contact for support enquiries from the Microsoft Community and users of designated Microsoft services, presenting a friendly, supportive and efficient public face for our organization.
• Respond to incoming queries in our community support, based on standard operating procedures and established stock responses or, when necessary, refer queries efficiently to appropriate support teams.
• Respond to queries within agreed time frames in accordance with team SLAs
• Attends readiness training and non-technical training to ensure that they become proficient in support topics.
Product/Process Improvement
• Provides feedback to improve products to more senior engineers or technical advisors.
• Identifies potential defects and escalates to more senior engineers to resolve.
• Uses automated tools to deliver solutions for a wide range of issues.
• Provides feedback on how to improve automated tools.
• Attends case triage meetings or case discussions to collaborate and share ideas to resolve problems.","OUR IDEAL CANDIDATES:
- Can onboard as soon as possible
- Good English (reading, writing, comprehension).
- Open to fresh graduates.
- Customer service mindset with a friendly and proactive attitude.

Working schedule:
- Fixed shift in one of the following: 06:00–15:00, 15:00–23:00, or 22:00–06:00 (assigned by the manager)
- 9 hours/day (including a 1-hour break), 5 days/week with 2 non-fixed days off (assigned by the manager)
- May include holiday and Tet shifts as assigned; allowances provided under labor law.
- The department head will communicate any changes to the shift or schedule.

WHY US?
- Salary at 100% during the probationary period.
- 90% contribution of the gross salary to social insurance.
- An employee who works at night (10 PM-6 AM) will be paid an additional amount of 30% of the normal salary + PVI insurance + 500,000 VND food allowance.
- Training offered
- 20 days leave (12 days of annual leave and 8 days of sick leave)
- Full working equipment will be provided.
- Annual Health Checkup for employees who have worked for at least 6 months from the date of signing the official labor contract.
- Activities: Birthday party, Employee engagement activities.",2025-08-10,Dịch Vụ Khách Hàng,Phần Mềm CNTT/Dịch vụ Phần mềm,0,Không giới hạn,5,,Mới Tốt Nghiệp,"Communication Skills, Customer Service, Technical Support, Trouble shooting, English Writing",Tiếng Anh,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng - Call Center, Phần Mềm CNTT/Dịch vụ Phần mềm, Communication Skills, Customer Service, Technical Support, Trouble shooting, English Writing, ITECHWX COMPANY LIMITED, Hà Nội",Dịch Vụ Khách Hàng - Call Center,23,30,13500000.0,11000000.0,16000000.0
Giám Đốc Hậu Mãi (After-Sales Director),CÔNG TY TNHH THÁI HƯNG WCAR,Showroom Bestune - Tòa N02T1 Khu Đoàn Ngoại Giao - Đường Xuân Tảo - Phường Xuân Đỉnh - Hà Nội,"• Quản lý toàn bộ hệ thống cơ sở bảo hành, bảo trì, sửa chữa của công ty, bao gồm các xưởng dịch vụ và đại lý ủy quyền.
• Thiết lập, giám sát và tối ưu hóa quy trình dịch vụ kỹ thuật, đảm bảo chất lượng và tuân thủ tiêu chuẩn hãng.
• Tiếp nhận, xử lý khiếu nại của khách hàng, đảm bảo sự hài lòng và duy trì uy tín thương hiệu.
• Đảm bảo nguồn lực (nhân sự, thiết bị, phụ tùng...) phục vụ hoạt động hậu mãi hiệu quả, liên tục.
• Tuyển dụng, đào tạo và phát triển đội ngũ nhân viên kỹ thuật, cố vấn dịch vụ, nhân viên tiếp nhận.
• Quản lý ngân sách hoạt động của bộ phận hậu mãi; đề xuất các giải pháp cải tiến, tối ưu chi phí.
• Báo cáo định kỳ hiệu quả hoạt động dịch vụ cho Ban Giám đốc; đề xuất định hướng phát triển hệ thống hậu mãi.
• Phối hợp chặt chẽ với các bộ phận Kinh doanh, Marketing, Kỹ thuật nhằm nâng cao trải nghiệm khách hàng sau bán hàng.","• Tốt nghiệp đại học chuyên ngành Cơ khí Ô tô, Quản trị Kinh doanh, Kỹ thuật hoặc lĩnh vực liên quan.
• Có kinh nghiệm vững vàng trong công tác quản lý dịch vụ/hậu mãi trong lĩnh vực ô tô.
• Hiểu biết sâu về vận hành xưởng dịch vụ, quy trình bảo hành – bảo trì – sửa chữa, và chăm sóc khách hàng.
• Tư duy chiến lược, kỹ năng lãnh đạo và điều hành đội ngũ hiệu quả.
• Kỹ năng giao tiếp, đàm phán, xử lý tình huống và chăm sóc khách hàng tốt.
• Ưu tiên ứng viên từng làm việc với các hãng xe hoặc hệ thống đại lý chính hãng.",2025-08-10,Dịch Vụ Khách Hàng,Ô tô,1,Cử nhân,1,08:00 - 17:00,Giám Đốc và Cấp Cao Hơn,"Giao Tiếp, Lãnh Đạo, Phân Tích Chiến Lược, Quản Lý Dịch Vụ, Quản Trị Kinh Doanh",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Ô tô, Giao Tiếp, Lãnh Đạo, Phân Tích Chiến Lược, Quản Lý Dịch Vụ, Quản Trị Kinh Doanh, CÔNG TY TNHH THÁI HƯNG WCAR, Hà Nội",Dịch Vụ Khách Hàng,30,60,25000000.0,20000000.0,30000000.0
