Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
50 Automation Engineer,Fushan Technology Vietnam,,,,,,,,,,,,,,,,,,,,0,100,28750000.0,11500000.0,46000000.0
Branch Service Manager,United Overseas Bank (Vietnam) Limited (UOB),"Saigon Ward, Ho Chi Minh City, The Central Plaza, 17 Le Duan, District 1, Ho Chi Minh City, Vietnam","About UOB
United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers.

About the Department
The Channels & Digitalization function enables end-to-end seamless connectivity for UOB customers across all physical and digital touchpoints of the Bank. Designed to be in tune with our customers’ banking preferences, we strive to enhance engagement and deliver exemplary experiences across our network of branches, self-service machines and digital platforms. We collaborate with FinTech ecosystem partners to keep abreast of developments in the FinTech innovation space and to embed ourselves in our customers’ lives. We also harness customer insights to help us deliver new business models and digital innovations, and to build deeper relationships with our customers.

Job Responsibilities
- Responsible for the day-to-day operation and administration of the Branch.
- Perform client service request from Individual, Corporate segment.
- Supervise tellers, customer service officers to ensure that they provide quality service to customers.
- Ensure that all tasks are completed in accordance with the operational procedures, key control standards, Group Policy, regulatory requirements.
Customer services:
• Self-task completion and manage and lead the team in delivering high-quality services to clients and ensure that their needs are being satisfied.
• Support and handle customer's queries/complaint promptly with empathy and care.
• Develop and maintain strong relationships with clients and act as a point of contact for any service-related issues.
Operation:
• Processing or Check and authorize/approve financial transactions: teller/vault cash, counter transactions, account opening, account maintenance, SVS, trade window, CMOC.
• Manage the Branch to ensure smooth operation in compliance with banking procedures, guidelines, and regulations.
• Work directly with stake holders to study and find the proper solution for daily BAU or initiative to improve the current process and reduce manual works.
People Management
• Identify self and team capabilities and identify skills gap.
• Provide guidance to staff on job performance with regular reviews.
• Responsible for team development, training, grooming needs.
• Perform team member counselling where required.
Others
• Assume responsibilities of registered key / combination holder.
• Oversight of Audit and Compliance for the Branch.
• Branch overall NPS and customer surveys.
• Involvement in Projects aligned to our Bank's strategy.
• Collaborating closely with all BU and segment: WB, BB, PFS … for referral campaign.
- Other tasks/project assigned by line manager from time to time.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Ngân Hàng & Dịch Vụ Tài Chính,Ngân hàng,5.0,Cử nhân,Không hiển thị,9:00 - 18:00,Trưởng phòng,"Analytical Skills, Banking Operation Control, Client Service, Communication Skills, Leadership Skills",Tiếng Anh,Không hiển thị,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Dịch Vụ Hỗ Trợ Khách Hàng, Ngân hàng, Analytical Skills, Banking Operation Control, Client Service, Communication Skills, Leadership Skills, United Overseas Bank (Vietnam) Limited (UOB), Hồ Chí Minh",Dịch Vụ Hỗ Trợ Khách Hàng,0,100,,,
(Senior) Experienced Consultant - Corporate Tax Advisory (M&A Tax),Ernst & Young Vietnam Limited,"Bitexco Financial Tower, Bến Nghé, District 1, Ho Chi Minh City, Vietnam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","Our Transactions practice is constantly evolving, and it's here you'll find everything you need to grow as we do. It's all about taking on new skills and responsibilities as they arise, and making the most of our dedicated mentors and training programs. Our Transaction Tax practice helps our clients plan, execute and integrate their transaction strategies.

Key Responsibilities:
- Provide comprehensive tax advisory services to clients on M&A transactions, including due diligence, structuring, and post-transaction integration.
- Develop and implement tax-efficient strategies for clients, considering both domestic and international tax implications.
- Conduct in-depth research on tax laws and regulations, and analyze their impact on clients' transactions.
- Prepare detailed tax reports, memos, and presentations for clients, clearly communicating complex tax concepts and recommendations.
- Manage multiple client engagements simultaneously, ensuring timely delivery of high-quality work products.
- Work collaboratively with other EY service lines, including Assurance, Consulting, and Strategy and Transactions, to provide integrated solutions to clients.
- Build and maintain strong relationships with clients, understanding their business needs and providing exceptional client service.
- Mentor and coach junior team members, providing guidance and support in their professional development.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,0.0,Không giới hạn,Không hiển thị,,Nhân viên,"Corporate Tax, Transaction Tax",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thuế, Kế toán/Kiểm toán, Corporate Tax, Transaction Tax, Ernst & Young Vietnam Limited, Hồ Chí Minh",Kế Toán Thuế,0,100,,,
Logistic Specialist,"Boyd Vietnam Company Limited.,",,,,,,,,,,,,,,,,,,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Nhựa & Cao su, ECUS, International Business, Logistics, Manufacturing, Manufacturing, Manufacturing, Manufacturing, Supply Chain Management, Boyd Vietnam Company Limited.,, Bắc Ninh",,0,100,,,
Quality Engineer,"Boyd Vietnam Company Limited.,","Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, VN, Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, Vietnam","*** Purpose of the job:
Window to customer for all quality related. Feedback any customer quality concern/quality defect information to factory; Lead factory to do corrective actions for customer complaint issues and continuous quality improvements. Work with sales to build solid relationship with customers and work with team to provide good quality and service to exceed customer expectations.
*** Principal accountabilities/Main tasks:
 Monitoring work progress to ensure that deadlines are met and that quality standards are upheld.
 Conducting regular audits of production lines or departments to ensure compliance with company standards.
 Highlight customer complaints to operation team and drive team to work out an action plan to solve problems and monitor the action result.
 Managing projects involving a team of employees working on specific tasks towards common goals
 Reviewing employee performance to determine whether they are meeting standards or making improvements needed to meet standards.
 Providing guidance and support to employees in their work teams to ensure that they are performing their jobs effectively.
 Maintaining quality management system such as ISO 9001, ISO 14001….
 Managing audit activities related to EHS.
 Monitoring and reporting on employee productivity to ensure that goals are being met

- Other tasks assigned by manager",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Sản Xuất,Sản xuất,3.0,Không giới hạn,Không hiển thị,,Nhân viên,"ISO, Quality Management, Quality Control, Product Quality, IQC",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Sản xuất, ISO, Quality Management, Quality Control, Product Quality, IQC, Boyd Vietnam Company Limited.,, Bắc Ninh",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,0,100,25300000.0,23000000.0,27600000.0
Product Engineer,"Boyd Vietnam Company Limited.,","Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, VN, Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, Vietnam","Job Purpose;
Be able to keep good communication with customers and gain their needs on design; Prepare technical report and presentation scheme via analysis chart; Prepare design proposal and bid documents; Assist in sample testing.

Principal accountabilities/Main tasks:

- Cost analysis, Conduct feasibility analysis to product.
- Identify and confirm customer’s technical specifications, key features identification and confirmation.
- Check and confirm process scheme and process flow of new products.
- Accountable for creation of documents like BOM/Routing/Drawing/CP/PFMEA/Flow chart.
- Define technical requirements of tooling and mold.
- Cooperate with process engineer and involve in Pre-production trial to solve process quality problems, design problems on products structure or materials raised during trial/production.
- Responsible for material and new supplier evaluation and validation, assist procurement to do continuously improvement on supplier quality;
- Engineering changes implementation.
- Shooting customer’s complaint and keep good relationship with customers.
- Other tasks assigned by manager.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Sản Xuất,Sản xuất,0.0,Cử nhân,Không hiển thị,,Nhân viên,"AutoCAD, Automation, Metal Material, Mechanical Engineering, Product Development",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, AutoCAD, Automation, Metal Material, Mechanical Engineering, Product Development, Boyd Vietnam Company Limited.,, Bắc Ninh",Hoạch Định & Quản Lý Sản Xuất,0,100,,,
Process Engineer (Brazing),"Boyd Vietnam Company Limited.,","Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, VN, Lot CN2-4, Yen Phong (extend) industrial zone, Yen Trung commune, Yen Phong district, Bac Ninh, Vietnam","Job Purpose;
Responsible for process development, process control and process improvement of liquid cooling products. Responsibility includes process formulation, product trial production verification, production data collection and analysis, failure analysis and prevention, production efficiency and capacity improvement, etc..

Key Responsibilities
- Responsible for the process development, trial production verification and process management of liquid cooling products/thermal products, including the design and manufacture of fixtures, product trial production verification, process standard formulation and optimization.
- Use IE methods and tools to guide workshops to implement on-site improvement projects, promote standardization and continuous improvement of production processes, and promote regional production efficiency.
- Responsible for the analysis of the causes of product quality problems in the process, formulating corrective and preventive measures for process problems, and eliminating the recurrence of similar problems.
- Completed continuous improvement projects for potential areas for increased production, recovery, and grade.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Sản Xuất, Quy Trình & Lắp Ráp, Sản xuất, Technical Production, Production Process, Process Quality Improvement, Process Development, Process Control, Boyd Vietnam Company Limited.,, Bắc Ninh",,0,100,,,
Kế Toán Trưởng,Onelab,"Hà Nội, Vietnam, Tô Hiến Thành, Quận 10, Thành phố Hồ Chí Minh","1. Quản lý kế toán & báo cáo tài chính
• Giám sát toàn bộ hoạt động kế toán, đảm bảo báo cáo tài chính chính xác, kịp thời theo Chuẩn mực Kế toán Việt Nam (VAS) và IFRS.
• Dẫn dắt quy trình khóa sổ kế toán hàng tháng, quý và năm.
• Rà soát và phê duyệt các báo cáo tài chính quan trọng, thuyết minh và báo cáo nội bộ trước khi trình Ban Lãnh đạo.
2. Tuân thủ, thuế & kiểm toán
• Đảm bảo tuân thủ đầy đủ các quy định pháp luật, nghĩa vụ thuế và chính sách báo cáo của tập đoàn.
• Đóng vai trò đầu mối làm việc với kiểm toán độc lập, cơ quan thuế và bộ phận kiểm soát nội bộ trong các kỳ kiểm toán và rà soát tuân thủ.
3. Hệ thống, quy trình & kiểm soát nội bộ
• Quản lý triển khai và cải tiến hệ thống kế toán; thúc đẩy tự động hóa, chuyển đổi quy trình, kiểm soát nội bộ và chuẩn hóa SOPs.
• Phối hợp với các phòng ban để xây dựng và áp dụng các quy trình kế toán phù hợp với hoạt động của công ty.
4. Báo cáo quản trị & hỗ trợ ra quyết định
• Đảm bảo lập báo cáo quản trị đúng hạn; phối hợp với phòng Tài chính trong lập kế hoạch kinh doanh, ngân sách và hỗ trợ ra quyết định chiến lược.
5. Quan hệ đối ngoại & phát triển đội ngũ
• Duy trì quan hệ với ngân hàng và các tổ chức tài chính; hỗ trợ hồ sơ vay vốn, quy trình KYC và các nghiệp vụ ngân hàng hằng ngày.
• Chủ trì các buổi đào tạo nội bộ nhằm nâng cao nghiệp vụ kế toán và hiệu quả vận hành của đội ngũ.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Kế Toán/Kiểm Toán,Dịch vụ Y tế/Chăm sóc sức khỏe,,Không giới hạn,Không hiển thị,,Trưởng phòng,"Kế Toán Trưởng, Tài Chính, Báo Cáo Tài Chính, Kế Toán Thuế, Kiểm Soát Nội Bộ",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Dịch vụ Y tế/Chăm sóc sức khỏe, Kế Toán Trưởng, Tài Chính, Báo Cáo Tài Chính, Kế Toán Thuế, Kiểm Soát Nội Bộ, Onelab, Hà Nội",Kế Toán Tài Chính,0,100,,,
Game Planner,Nexon Dev VINA,"Tòa nhà UOA, Tầng 11, 6 Tân Trào, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam, UOA Tower, 06 Tan Trao, Tan Phu Ward, District 7, HCMC, Vietnam","Công việc chính:
• Phân tích các game mobile thành công để lên ý tưởng cho các concept game mới.
• Tạo ra các nội dung thử nghiệm như Playable Ads để kiểm chứng ý tưởng ban đầu và đo lường hiệu suất.
• Tiến hành phát triển game dựa trên dữ liệu thử nghiệm.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Thiết Kế,Phần Mềm CNTT/Dịch vụ Phần mềm,0.0,Cao đẳng,Không hiển thị,,Nhân viên,"Unity Engine, Concept, Game, PlayableAds, KẾ HOẠCH",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Thiết Kế, Thiết Kế Đồ Họa, Phần Mềm CNTT/Dịch vụ Phần mềm, Unity Engine, Concept, Game, PlayableAds, KẾ HOẠCH, Nexon Dev VINA, Hồ Chí Minh",Thiết Kế Đồ Họa,0,100,,,
QA Game Tester,"Nexon Networks Vina Co. Ltd,","UOA TOWER, Tân Trào, Tân Phú, District 7, Thành phố Hồ Chí Minh, Vietnam, UOA Tower, 6 Tan Trao Street, Tan Phu Ward, District 7, HCMC, Vietnam","Chúng tôi tuyển dụng Nhân viên kiểm soát chất lượng để đảm bảo chất lượng các trò chơi thông qua biện pháp kiểm tra thủ công.
Ứng viên đủ tiêu chuẩn cần có đôi mắt tinh tường và có khả năng thiết lập các tình huống kiểm tra lỗi khác nhau. Yêu thích chơi game là một lợi thế.

Ứng viên CẦN mô tả kinh nghiệm chơi Game hoặc kiến thức về Game trong CV bao gồm các tựa games mà bạn đã chơi qua.

• Vị trí: nhân viên chính thức

Mô tả công việc:
• Kiểm soát nội dung cơ bản trong game.
• Kiểm soát các chức năng có độ phức tạp khác nhau.
• Nội dung kiểm tra liên quan đến dữ liệu số.
• Báo cáo lỗi bằng cách sử dụng các công cụ theo dõi lỗi.
• Hỗ trợ các thử nghiệm khác nhau, xem xét các kế hoạch và công việc.

Đối với ứng viên đã có kinh nghiệm, bạn được yêu cầu:
• Làm việc với nhóm Kiểm soát chất lượng ở Hàn Quốc.
• Rà soát dự án.
• Viết tình huống kiểm tra lỗi.
• Kiểm soát nội dung mới và quan trọng.
• Kiểm soát các chức năng có độ phức tạp cao
• Kiểm soát sản phẩm trả phí và tính khả thi
• Kiểm soát theo các tiêu chí đánh giá trên nền tảng iOS / Android
• Kiểm soát quá trình đối chiếu.
• Quản lý và phân công công việc trong nhóm, đảm bảo chất lượng dự án đáp ứng thời hạn yêu cầu.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-02-06,Công Nghệ Thông Tin/Viễn Thông,Phần Mềm CNTT/Dịch vụ Phần mềm,0.0,Cao đẳng,Không hiển thị,,Nhân viên,"Game Testing, Quality Assurance, Manual Testing, English, Test Cases",Bất kỳ,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, QA/QC/Software Testing, Phần Mềm CNTT/Dịch vụ Phần mềm, Game Testing, Quality Assurance, Manual Testing, English, Test Cases, Nexon Networks Vina Co. Ltd,, Hồ Chí Minh",QA/QC/Software Testing,20,27,,,
