Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Senior Network & Security Engineer,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),,,,,,,,,,,,,,,,,,,,0,100,,,
Tuyển Dụng Phòng Tài Chính -Kế Toán (Nhiều Vị Trí),Công Ty TNHH Suka Food Khánh Hòa,"V10, đường số 1C, Đại Phúc Green Villas, Chánh Hưng, TP Hồ Chí Minh., V10, đường số 1C, Đại Phúc Green Villas, Chánh Hưng, TP Hồ Chí Minh.","Công ty chúng tôi đang tìm kiếm các ứng viên phù hợp cho phòng Tài chính – Kế toán với các vị trí sau:
- Kế toán tổng hợp (mảng sản xuất) – 01 người
- Kế toán tổng hợp (mảng thương mại) - 01 người
- Kế toán viên – 02 người

Chào đón ứng viên muốn phát triển lên kế toán trưởng hoặc muốn xây dựng nền tảng kế toán thực tế.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-19,Kế Toán/Kiểm Toán,Khác,,Không giới hạn,4,,Nhân viên,"Hạch Toán Số Liệu, Lập Báo Cáo, Phần mềm amis, Chủ Động Học Hỏi",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Khác, Hạch Toán Số Liệu, Lập Báo Cáo, Phần mềm amis, Chủ Động Học Hỏi, Công Ty TNHH Suka Food Khánh Hòa, Hồ Chí Minh",Kế Toán Tổng Hợp,25,40,23000000.0,18400000.0,27600000.0
Operations Staff (運營人員),"Beep Travel Co., LTD.","64 Đường Võ Thị Sáu, Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 2F., No. 57, Tianxiang Rd., Zhongshan Dist., Taipei City 104026, Taiwan (R.O.C.)","• 協助日常行政事務，以支援 Lanytrip 的營運工作。
• 與團隊成員及當地合作夥伴保持良好溝通，確保服務流程順暢進行。
• 規劃與管理行程安排，並在需要時協助處理旅遊相關預訂事宜。
• 回覆客戶諮詢，並以多種語言提供協助，尤其是繁體中文。
• 參與培訓與發展課程，以提升在旅遊產業中的專業技能與知識。",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Nhà Hàng - Khách Sạn/Du Lịch, Đại Lý Du Lịch, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Team Cooperation, Time Management, 組織能力, 組織能力, 问题解决, 繁體中文能力, Beep Travel Co., LTD., Hồ Chí Minh",,0,100,16000000.0,14000000.0,18000000.0
Operation Staff,"Beep Travel Co., LTD.","64 Đường Võ Thị Sáu, Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 2F., No. 57, Tianxiang Rd., Zhongshan Dist., Taipei City 104026, Taiwan (R.O.C.)","• Assist in daily administrative tasks to support the operations of Lanytrip.
• Communicate effectively with team members and local partners to ensure seamless service delivery.
• Organize and manage schedules, travel arrangements if needed.
• Support customer inquiries and provide assistance in multiple languages, particularly in Traditional Chinese.
• Participate in training and development opportunities to enhance your skills and knowledge in the travel industry.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-19,Nhà Hàng - Khách Sạn/Du Lịch,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,,Không giới hạn,1,08:00 - 17:00,Mới Tốt Nghiệp,"Basic Chinese, Collaboration, Customer Service, Organizational skills, Time Management",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhà Hàng - Khách Sạn/Du Lịch, Đại Lý Du Lịch, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Basic Chinese, Collaboration, Customer Service, Organizational skills, Time Management, Beep Travel Co., LTD., Hồ Chí Minh",Đại Lý Du Lịch,20,35,16000000.0,14000000.0,18000000.0
Strategic Assistant/ceo Trainee,Tập Đoàn Apec (Apec Group),"Grand Plaza, 117 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội, Tầng 3, Grand Plaza, 117 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội.","TÌM KIẾM TRỢ LÝ CHIẾN LƯỢC/ CEO TRAINEE – NHỮNG NGƯỜI ĐAM MÊ KIẾN TẠO DI SẢN
Được thành lập từ năm 2006, Apec Group đã ghi dấu ấn mạnh mẽ và sở hữu những thành tựu vững chắc trong các lĩnh vực Bất động sản, Nghỉ dưỡng, Công nghệ và Viễn thông. Nhưng chúng tôi không chọn cách ngủ quên trên chiến thắng.
Apec Group đang bước vào cuộc chuyển mình mang tính lịch sử khi tiến công mạnh mẽ vào kỷ nguyên AI và Chip bán dẫn, mang theo khát vọng vươn tầm toàn cầu và mục tiêu tăng trưởng doanh thu gấp 100 lần trong 5 năm tới.
Để hiện thực hóa giấc mơ vĩ đại này, chúng tôi không tìm kiếm những nhân viên làm việc qua ngày. Chúng tôi cần những Trợ lý chiến lược / CEO Trainee – những người sẽ trở thành trụ cột lãnh đạo của Apec trong 1 - 3 năm tới với sứ mệnh:
- Tham gia trực tiếp vào quá trình hoạch định và thực thi chiến lược chuyển đổi lõi từ các mảng kinh doanh truyền thống sang công nghệ cao (AI, Chip bán dẫn).
- Luân chuyển và nắm giữ các vai trò trọng yếu trong các dự án mũi nhọn của Tập đoàn, đảm bảo tốc độ tăng trưởng và quy mô mở rộng.
- Đưa ra những giải pháp đột phá, đập bỏ những quy trình rườm rà, xây dựng hệ thống vận hành tinh gọn, hiệu suất cao nhất.
Trực tiếp làm việc, học hỏi từ Ban điều hành cấp cao để rèn luyện bản lĩnh, tư duy chiến lược và năng lực ra quyết định.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bất Động Sản/Cho thuê, Strategic Creativity, Bussiness Development, Marketing Activities, Growing Business, Real Estate Strategic, Tập Đoàn Apec (Apec Group), Hà Nội",,0,100,,,
Chuyên Viên Cao Cấp Truyền Thông Nội Bộ - Popplife - 4Z013,Tập Đoàn ROX (ROX Group),"Hà Nội, Việt Nam, ROX Tower, 54A Nguyễn Chí Thanh, Đống Đa, Hà Nội","1. Vai trò, mục tiêu:
- Thực hiện các nhiệm vụ phát triển Văn hóa ROX Group, quản lý và điều phối việc phát triển văn hóa của các đơn vị thành viên
2. Nhiệm vụ trọng tâm:
- Lập kế hoạch, triển khai các hoạt động, sự kiện Văn hóa của Tập đoàn
- Định hướng, điều phối các đơn vị thành viên trong và ngoài nước xây dựng, triển khai hoạt động văn hóa doanh nghiệp tại đơn vị
- Quản trị, phát triển nội dung trên các kênh truyền thông nội bộ (email, facebook group, radio, bản tin hình)
- Thực hiện các công việc cụ thể khác theo yêu cầu của quản lý và lãnh đạo đơn vị
3. Sản phẩm bàn giao
- Kế hoạch/Báo cáo các chương trình, hoạt động truyền thộng nội bộ, Văn hóa doanh nghiệp định kỳ/theo yêu cầu.
- Kế hoạch truyền thông nội bộ của đơn vị
- Kế hoạch triển khai hoạt động văn hóa của đơn vị đã qua tư vấn
- Tin bài trên các kênh truyền thông nội bộ đúng định hướng của Tập đoàn, hỗ trợ hiệu quả cho chiến lược thương hiệu của Tập đoàn
- Kết quả thực hiện đối với từng nhiệm vụ cụ thể",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-19,"Tiếp Thị, Quảng Cáo/Truyền Thông",Bất Động Sản/Cho thuê,5.0,Cử nhân,Không hiển thị,,Nhân viên,"Quảng Cáo, Marketing, Truyền Thông Nội Bộ",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Bất Động Sản/Cho thuê, Quảng Cáo, Marketing, Truyền Thông Nội Bộ, Tập Đoàn ROX (ROX Group), Hà Nội",Tiếp Thị,0,100,,,
[HCM] Monitor (Cake - Dessert) - Chuyên Viên Kỹ Thuật Chế Biến Bánh,Công Ty TNHH Aeon Việt Nam,"30 Bo Bao Tan Thang, Son Ky Ward, Tan Phu Dist, HCMC, 30 Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh","1. Major duties
Product Development
- Create ideas for new product development, cooperate with MD to choose suitable materials, processing, and packaging.
- Prepare product samples for tasting and revise until recipe finalization.
- Write detailed RCP (Recipe Card Process) with step-by-step photos.
Product Improvement
- Review old recipes and current cooking processes to propose improvements.
- Make sample for tasting and finalize revised recipes with MD.
- Write RCP with detailed process and photos.
Training
- Conduct training for new and improved products before launch, following MD plan.
- Record training reports and ensure staff competency.
- Train staff for skill tests and support as internal trainer.
Material Improvement
- Support MD in checking new materials, suppliers, and sourcing.
- Record tasting results in official reports.
Operation Improvement
- Propose ideas to improve production processes in Sweet & Dessert counter.
Product Quality Checking
- Conduct monthly product quality checks (taste, size, appearance).
- Support operation adjustments to ensure consistency and standard compliance.
New Store Operation
- Propose menu items and necessary kitchen equipment for new store openings

2. Operations duties
Any necessary task that request from superior or manager.
Travel for business trip when required.

3. Rule and Regulations
Follow all working procedures, the company's policies, rules and regulations",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Dịch Vụ Ăn Uống, Quản Lý F&B, Bán lẻ/Bán sỉ, chef, Cake, Food and Beverage, Công Ty TNHH Aeon Việt Nam, Hồ Chí Minh",,0,100,,,
Supply Chain Manager - Animal Nutrition,Archer Daniels Midland (ADM),"ADM VN - Quarter 1B, An Phu Ward, Thuan An City, Binh Duong Province, Vietnam","Manage Supply Chain activities : Customer Service, Planning, Warehousing, Transportation. Define, review or update supply chain practices in accordance with group standards and regulations. Examine existing procedures or opportunities for streamlining activities to meet product distribution needs. Manage the team, provide means and monitore the activity to ensure safety, quality, customer service and cost.


DUTIES
General
Define process (S&OP, export …) and tools (Dashboard, ERP, APS, WMS, TMS, …) to meet customer satisfaction and in line with compagny maturity.
Monitore the activity. Provide monthly results, analysis and action plan through SC dashboard
Define and implement an industrial and logistical policy in accordance with the Group's strategy – Follow VN skyline (operations road map)
Propose investment portfolio and validate investment applications (i.e. :CAPEX), Prepare and present both OPEX and CAPEX budgets related to supply chain activity
Follow budget lines, analyze possible variances and report back proposed corrective actions
Establish production plan (medium-term management. Organograms and opening hours for all sites)
Support on the tracking of customer complaints and resolving potential difficulties
Innovate to propose new services to ADM ’s customer
Manage colleagues
Define organization and manage SC team to have appropriate skills to meet SC needs.
Define the roles and missions of each colleagues in a logic of team performance and cohesion
Determine the objectives of the team, how to achieve them and how to define them individually
Identify and transmit the necessary information for the proper functioning of the activity and related to the strategy of the company to the whole team
Measuring the performance of the team (yearly EADP)
Develop the collaborators and team‘s skills (recruitment, training, internal promotion, appointments, etc...)
Transportation
Select transportation suppliers and routes to maximize economy by combining shipments or consolidating warehousing and distribution.
Propose new added value services (ex : bulk deliveries, big-bag,…)
Monitor supplier performance to assess ability to meet quality and delivery requirements.
Organise regular tendering process.
Warehousing
Design and implement plant and distribution warehousing strategies for raw materials and finished products.
Processing of inventory and stock accuracy. Analyze inventories to determine how to decrease WCR, reduce shrink, optimize customer service.
Define and assess warehousing Standard Operating Procedure (layouts, FIFO, safety, loading/unloading…)
Assess appropriate material handling equipment needs and staffing levels to load, unload, move, or store materials.
Planning
Monitor forecasts to identify changes or to determine their effect on supply chain activities
Develop procedures and animate coordination of supply chain department with other functional areas such as sales, marketing, finance, production, formulation, quality, purchasing.
Define stock policy and MRP tools to confer with planners, production planning that ensure availability of products.
Customer Service
Export Activity : Make sure that export orders are delivered according to the defined SLA
Upgrade of the SLA
Develop procedures and animate Customer Service department.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-19,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản,5.0,Cử nhân,Không hiển thị,,Trưởng phòng,"Supply Chain, Operation, Logistics, Supply Chain Planning, Supply Chain Management",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Nông nghiệp/Lâm nghiệp/Nuôi trồng thủy sản, Supply Chain, Operation, Logistics, Supply Chain Planning, Supply Chain Management, Archer Daniels Midland (ADM), Bình Dương",Quản Lý Chuỗi Cung Ứng,0,100,,,
[Urgent] Chuyên Viên Kinh Doanh Thiết Bị Y Tế - Hà Nội,Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","Khách hàng của Navigos Search là công ty phân phối lớn trong mảng Thiết bị y tế.

• Chủ động tìm kiếm và tiếp cận khách hàng tiềm năng như Sở Y tế, bệnh viện và phòng khám; thu thập thông tin về danh mục sản phẩm hiện có cũng như nhu cầu đầu tư thiết bị y tế tại khu vực phụ trách.
• Tư vấn giải pháp sản phẩm phù hợp, đồng thời thuyết phục khách hàng tham gia hợp tác trong các dự án đầu tư máy móc, thiết bị.
• Phối hợp với chuyên gia sản phẩm để liên hệ, tổ chức và tham gia các hoạt động như hội thảo, hội nghị, chuyên đề, giới thiệu và trình diễn sản phẩm cho đội ngũ bác sĩ và ban lãnh đạo của khách hàng.
• Làm việc cùng các phòng ban liên quan để hoàn thiện hồ sơ thầu, tham gia đàm phán trong quá trình đấu thầu và ký kết hợp đồng.
• Điều phối triển khai hợp đồng với các bộ phận liên quan (sản phẩm, ứng dụng lâm sàng, kỹ thuật, mua hàng,…) nhằm đảm bảo tiến độ và chất lượng cam kết.
• Duy trì tương tác thường xuyên với khách hàng hiện hữu để đảm bảo thiết bị vận hành ổn định, cung cấp hỗ trợ kỹ thuật kịp thời và phát triển mối quan hệ cho các cơ hội hợp tác tiếp theo.
• Thực hiện các nhiệm vụ khác theo sự phân công của quản lý trực tiếp.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-19,Kinh Doanh,Thiết bị y tế,2.0,Cao đẳng,Không hiển thị,09:00 - 18:00,Nhân viên,"Sales, Medical Equipments",Tiếng Việt,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Thiết bị y tế, Sales, Medical Equipments, Navigos Search, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100,20700000.0,18400000.0,23000000.0
Kỹ Sư Xây Dựng,Công Ty TNHH Epcic,"Việt Nam, No. 185B Ha Huy Giap street, An Phu Dong Ward, Ho Chi Minh City, Lầu 3, số 54A Nơ Trang Long, Phường 14, Quận Bình Thạnh, TP.HCM.","Thu nhập và Phúc lợi:
* Thu nhập:
• Lương: CÔNG TY KHÔNG NỢ LƯƠNG, TRẢ ĐÚNG HẠN VÀ ĐẦY ĐỦ. Ứng viên đề xuất và thương lượng theo năng lực, công ty không giới hạn lương; thưởng theo hiệu quả dự án, thu nhập từ 14 tới 20 tháng lương/năm.
• Phụ cấp công tác / phụ cấp công trình khi làm việc tại dự án: tùy vào địa điểm và vị trí công việc như sau: Trong bán kính 35km: 100,000-150,000đ/ngày, Trong khoảng cách từ 35km tới 950km: 150,000-200,000đ/ngày, Trên bán kính 950km: 180,000-250,000đ/ngày. Các tỉnh xa trên 150km được hỗ trợ tiền vé xe đi lại khi đi công trình.
* Phúc Lợi:
• Tết Dương lịch: 500,000 đồng/người/năm; Tết âm lịch: 500,000 đồng/người/năm; Ngày chiến thắng: 500,000 đồng/người/năm; Quốc tế lao động: 500,000 đồng/người/năm; Quốc khánh: 1,000,000 đồng/người/năm; Quốc tế thiếu nhi 01/6 (con đến lớp 9): 300,000 đồng/mỗi con ruột/năm; Quốc tế phụ nữ 08/3: 300,000 đồng/mỗi nữ NV/năm; Ngày phụ nữ VN 20/10: 300,000 đồng/mỗi nữ NV/năm; Nhân viên cưới (hợp pháp): 3,000,000 đồng/người/lần; Đám ma tứ thân phụ mẫu, vợ chồng: 1,000,000 đồng/người/lần; Thăm bệnh nằm viện nội trú: 1,000,000 đồng/người/lần; Quà Tết: 1,000,000 đồng/người/lần.
• Dự án tiến độ trên 2 tháng sẽ được công ty bố trí về thăm gia đình cứ 2 tháng 1 lần và công ty thanh toán tiền đi lại này;
• Thanh toán chi phí đi lại / công tác phí khi đi khảo sát hoặc làm việc tại các nhà máy;
• Được đào tạo thêm về phần mềm chuyên môn (Revit, MS, quản lý dự án,…) nếu nhân viên thấy cần và hứng thú (không bắt buộc);
• Cơ hội tham gia các dự án nhà máy trên toàn quốc và phát triển lên vị trí quản lý dự án;
• Công ty chăm lo nhà ở tại công trình tới toàn bộ công nhân viên;
• Ngày nghỉ: Theo luật lao động, Family day, Company Trip, Crazy Summer, mỗi năm gắn bó cùng công ty sẽ thêm 1 ngày nghỉ phép và tối đa là 20 ngày phép cho 1 năm;
• Làm việc trong môi trường chuyên nghiệp, văn hóa mở châu âu làm theo công việc, cạnh tranh bình đẳng, nhiều cơ hội phát triển;
• Tham gia bảo hiểm tai nạn 24/7 khi đi công trường;
• Được đóng BHXH, BHYT theo quy định nhà nước;
• Đóng BHXH, BHYT theo mức 75% lương thu nhập;
• Thưởng tết tháng 13 nếu làm đủ 1 năm và hỗ trợ tiền vé xe tết cho công nhân viên ở xa trên 200km.
• Phép năm, Bảo hiểm sức khỏe, Gói khám sức khỏe tổng quát hàng năm;
• Chi phí đào tạo + Teambuilding + EPCIC Family Day + Vé tàu xe về Tết.

Mô tả công việc:
• Giám sát thi công lắp đặt tại công trình khi dự án triển khai;
• Làm việc cùng giám sát an toàn đảm bảo tuyệt đối an toàn tại công trường (An Toàn là Không Thỏa Hiệp);
Khuyến khích và có đào tạo để phát triển nhân viên toàn diện các nội dung sau:
• Tham gia khảo sát tại các nhà máy;
• Vẽ bản vẽ kỹ thuật cho từng giai đoạn của dự án;
• Bóc tách khối lượng và Lập dự toán.

Thông tin chung: Công ty tuyển ứng viên từ 2 năm kinh nghiệm
• Số lượng cần tuyển: 6 Nhân Viên;
• Ứng viên vui lòng đọc kỹ JD sau để tiết kiệm thời gian của mình;
• Loại công việc: Toàn thời gian, ổn định dài hạn gắn bó cùng công ty;
• Nơi làm việc: TP. Hồ Chí Minh, Hà Nội và Giám Sát tại các tỉnh thành tại Việt Nam.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Xây Dựng, Quản Lý Dự Án, Cơ Khí, Revit, Site Construction, Công Ty TNHH Epcic, Hà Nội, Hồ Chí Minh",,0,100,24150000.0,13800000.0,34500000.0
