Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
Customer Quality Engineer (CQE) / Quality Engineer (Mandarin/chinese),Bosch Global Software Technologies Company Limited,"29 Lieu Giai, Ngoc Khanh, Ba Dinh Dist., Hanoi, Etown 2, 364 Cong Hoa street, ward 13, Tan Binh district, HCM","We are looking for a Customer Quality Engineer (CQE) to act as the quality interface between customers in Vietnam and their contract manufacturer (CM) sites. This role requires strong problem-solving, customer communication, and the ability to work independently while collaborating with cross-functional teams.

Key Responsibilities

Serve as the quality window toward Vietnam customers and their CM sites.

Collect failed parts, summarize failure information, and manage FAR (Failure Analysis Report) data.

Monitor and report quality performance metrics (e.g., PPM), identify trends and drive improvement actions.

Coordinate Failure Analysis (FA) with internal teams/labs and ensure timely closure.

Lead/drive 8D problem-solving process and prepare 8D reports for customers/CMs.

Communicate FA results clearly, explain root cause and corrective/preventive actions to customers.

Provide on-site support at customer/CM locations when needed.

Build and maintain strong relationships with customers, CMs, and internal stakeholders.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-17,Sản Xuất,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Cử nhân,Không hiển thị,,Nhân viên,"Quality Engineer, Quality Process Improvement, QA/ QC, Mandarin, PQA",Tiếng Anh,Người Việt Nam,Không hiển thị,,Toàn thời gian,"Sản Xuất, Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng, Phần Mềm CNTT/Dịch vụ Phần mềm, Quality Engineer, Quality Process Improvement, QA/ QC, Mandarin, PQA, Bosch Global Software Technologies Company Limited, Hà Nội",Đảm Bảo Chất Lượng/Kiểm Soát Chất Lượng/Quản Lý Chất Lượng,0,100,,,
Quản Lý Đào Tạo,Công Ty Cổ Phần Sản Xuất Và Kinh Doanh VinMetal,"Gia Lâm, Hà Nội, Việt Nam, khu kinh tế Vũng Áng, Kỳ Anh, Hà Tĩnh, Tòa Technopark, Vinhomes, OCP, Gia Lâm, Hà Nội","1. Training Strategy & Program Development
- Develop, design, and implement internal training programs aligned with company strategy and business objectives.
- Identify training needs through collaboration with business units, department heads, and performance data analysis.
- Build structured training frameworks, learning roadmaps, and competency-based programs for different employee levels.
2. Training Delivery & Facilitation
- Deliver and facilitate high-impact, high-energy training sessions with clear learning objectives and measurable outcomes.
-Manage highly interactive classrooms, ensuring strong engagement, participation, and learning discipline.
- Apply modern adult-learning methodologies to enhance knowledge retention and behavior change.
3. Training Content Design
- Design professional, visually engaging training materials including presentations, manuals, handbooks, and learning tools.
- Develop training slides using advanced PowerPoint techniques, layout thinking, and visual storytelling principles.
- Continuously update and improve training content based on feedback and business changes.
4. Business Collaboration
- Work closely with business units to ensure training programs directly support operational goals and performance improvement.
- Translate business requirements into practical training solutions.
- Act as a strategic training partner for department managers.
5. Training Effectiveness & Continuous Improvement
- Evaluate training effectiveness through feedback, assessment results, and post-training performance indicators.
- Analyze training outcomes and recommend improvements for future programs.
- Support the development of a learning culture within the organization.
- Other tasks assigned by direct manager",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-17,Nhân Sự/Tuyển Dụng,Sản xuất,5,Cử nhân,Không hiển thị,,Trưởng phòng,"Quản Lý Đào Tạo, Training Management, Learning And Development, Phát Triển Nhân Sự Nội Bộ, Thuyết Trình",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Đào Tạo Và Phát Triển, Sản xuất, Quản Lý Đào Tạo, Training Management, Learning And Development, Phát Triển Nhân Sự Nội Bộ, Thuyết Trình, Công Ty Cổ Phần Sản Xuất Và Kinh Doanh VinMetal, Hà Nội, Hà Tĩnh",Đào Tạo Và Phát Triển,0,100,,,
Nhân Viên Kinh Doanh [Ngành Hàng Kỹ Thuật],Công ty TNHH Công nghệ và Kỹ thuật Hoàng Ngân,"87-89 Khuất Duy Tiến, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam, 40 Đường N1, KĐT Senturia, phường An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam, 87-89 Khuất Duy Tiến, Thanh Xuân Bắc, Thanh Xuân, Hà Nội, Việt Nam","• Bán hàng mảng sản phẩm thuộc lĩnh vực Điện Tự động hóa với các dòng sản phẩm chủ lực Biến tần, Robot Inovance, PLC, Servo, Sensor v.v. Chi tiết công việc sẽ được trao đổi thêm trong buổi phỏng vấn.
• Xây dựng kế hoạch bán hàng cá nhân, mở rộng phát triển khách hàng và thâm nhập thị trường mục tiêu. Thu thập và nghiên cứu data khách hàng. Đạt và vượt mục tiêu bán hàng bằng cách tối ưu hóa cơ hội bán hàng và thúc đẩy việc chốt hợp đồng. Nâng cao kỹ năng giao tiếp và đàm phán.
• Lập KPI doanh số cá nhân và làm việc trên KPI.
• Gọi điện thoại, liên hệ phát triển khách hàng dựa trên data có sẵn. Trực tiếp gặp gỡ, tiếp xúc khảo sát khách hàng.
• Thiết lập mối quan hệ thân thiện và bền vững với khách hàng thông qua sự tương tác chủ động và tư vấn chuyên nghiệp.
• Giám sát các quy trình sau bán hàng sử dụng CRM để đảm bảo sự hài lòng của khách hàng và tạo cơ hội kinh doanh lâu dài.
• Sử dụng các kỹ thuật đàm phán, thuyết phục để đạt được thỏa thuận bán hàng.
• Bán hàng mảng sản phẩm thuộc lĩnh vực Điện Tự động hóa với các dòng sản phẩm chủ lực Biến tần, Robot Inovance, PLC, Servo, Sensor v.v. Chi tiết công việc sẽ được trao đổi thêm trong buổi phỏng vấn.
• Xây dựng kế hoạch bán hàng cá nhân, mở rộng phát triển khách hàng và thâm nhập thị trường mục tiêu. Thu thập và nghiên cứu data khách hàng. Đạt và vượt mục tiêu bán hàng bằng cách tối ưu hóa cơ hội bán hàng và thúc đẩy việc chốt hợp đồng. Nâng cao kỹ năng giao tiếp và đàm phán.",,2026-01-17,Kinh Doanh,Dịch vụ Y tế/Chăm sóc sức khỏe,2,,,,Nhân viên,"CRM, Giao Tiếp, Kinh Doanh, Kỹ Thuật, Tự Động Hóa",Tiếng Việt,Người Việt Nam,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Dịch vụ Y tế/Chăm sóc sức khỏe, CRM, Giao Tiếp, Kinh Doanh, Kỹ Thuật, Tự Động Hóa, Công ty TNHH Công nghệ và Kỹ thuật Hoàng Ngân, Hà Nội, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100,19941000.0,12880000.0,27002000.0
Quản lý Tài chính toàn cầu,Công Ty Phát Triển Trạm Sạc Toàn Cầu V-Green,"Tòa Symphony, phố Chu Huy Mân, Long Biên, Hà Nội, Tòa Văn phòng Symphony, Đường Chu Huy Mân, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, Việt Nam","• Lập kế hoạch, tổ chức và kiểm soát toàn bộ hoạt động của Phòng Tài chính – Kế toán.
• Tham mưu cho Ban Lãnh đạo và phối hợp với các phòng ban nhằm đảm bảo hoạt động vận hành của công ty hiệu quả và tối ưu.
• Triển khai các dự án nhằm nâng cao hiệu suất vận hành và tối ưu chi phí cho doanh nghiệp.
• Xây dựng, theo dõi và kiểm soát việc sử dụng ngân sách, đảm bảo đúng quy định và đạt hiệu quả.
• Đảm bảo cân đối và sử dụng hiệu quả nguồn lực tài chính phục vụ hoạt động kinh doanh và đầu tư của công ty.
• Thiết lập, chuẩn hóa và quản lý quy trình tài chính – kế toán của doanh nghiệp.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-17,Kế Toán/Kiểm Toán,Tài Chính,3,Cử nhân,1,08:30 - 17:30,Trưởng phòng,"Giao Tiếp, Kế Toán, Kiểm Toán, Kinh Tế, Tài Chính",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Tài Chính, Giao Tiếp, Kế Toán, Kiểm Toán, Kinh Tế, Tài Chính, Công Ty Phát Triển Trạm Sạc Toàn Cầu V-Green, Hà Nội",Kế Toán Tài Chính,15,60,,,
Trưởng Bộ Phận Truyền Thông và Xây Dựng Cộng Đồng - Dự Án Xanh Food,GSM,"Vincom+ Nam Long, Đường Trần Trọng Cung/71 P, Khu dân Cư Nam Long, Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam, Symphony Office, đường Chu Huy Mân, Long Biên, Hà Nội","1. Truyền thông & quản lý kênh thông tin dành cho Merchant
- Lên kế hoạch và triển khai các hoạt động truyền thông: chính sách, quy trình vận hành, tính năng mới, campaign khuyến mãi…
- Quản lý các kênh truyền thông chính thức: Zalo OA, Email, SMS, App Merchant, Website, Social Groups.
- Đảm bảo thông tin truyền tải đầy đủ – chính xác – nhanh chóng đến Merchant.
- Phối hợp với Vận hành, Kinh doanh, CSKH, Marketing… để xử lý tình huống truyền thông và mang lại trải nghiệm nhất quán.

2. Xây dựng & vận hành cộng đồng Merchant
- Xây dựng chiến lược phát triển cộng đồng Merchant, nhằm tạo môi trường gắn kết, hỗ trợ, cập nhật thông tin và nâng cao hiệu quả kinh doanh cho Merchant.
- Quản lý các nhóm cộng đồng online, tổ chức workshop, event, livestream, chương trình chia sẻ kiến thức, kết nối Merchant.
- Xây dựng nội dung giá trị cho Merchant: hướng dẫn vận hành, tối ưu doanh thu, case study, bản tin nội bộ…
- Đề xuất các hoạt động chăm sóc và giữ chân Merchant trong suốt vòng đời hợp tác.

3. Phân tích và tối ưu hiệu quả truyền thông",,2026-01-17,"Tiếp Thị, Quảng Cáo/Truyền Thông",Thương mại điện tử,3,,,,Nhân viên,"Engagement Management, Community Organising, Marketing Analysis",Bất kỳ,Không hiển thị,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Thương mại điện tử, Engagement Management, Community Organising, Marketing Analysis, GSM, Hồ Chí Minh",Tiếp Thị,0,100,40250000.0,27600000.0,52900000.0
"Sales Engineer - Hệ Smart Home, Hệ Chiếu Sáng (15-20M + % Doanh Thu)",Công Ty Cổ Phần Công Nghệ HDP Việt Nam,"Số 14 Đường 11 , Phường An Khánh, TP. Thủ Đức, TP. Hồ Chí Minh, Số 43-Z5, Trung tâm thương mại Leparc, Gamuda city, phường Yên Sở, quận Hoàng Mai, Hà Nội, 12 Trịnh Đình Thảo, Quận Cẩm Lệ, TP. Đà Nẵng, TTTM LePARC,Gamuda City, Gamuda Central, Yên Sở, Hoàng Mai, Hà Nội, Việt Nam","Công ty HDP chuyên cung cấp giải pháp Smart Home, các hệ điều khiển chiếu sáng cho toà nhà, khách sạn, công nghiệp. Là đại diện của Helvar, Trilux, Fumagalli, IntiLED, Vossloh-Schwabe, YLI, Vyrtych… là những hãng lớn trên thế giới về các giải pháp chiếu sáng hiệu quả nhất cho khách hàng.



Chúng tôi mong muốn có thêm những chuyên gia bán hàng kỹ thuật có kinh nghiệm trong lĩnh vực Smart Home, Lighting Control hoặc thiết bị chiếu sáng để phát triển hơn nữa trong lĩnh vực: khách sạn, nhà máy, toà nhà văn phòng, villa, công trình công cộng, công trình thể thao…



Địa điểm: Hà Nội, Đà Nẵng, Hồ Chí Minh và các tỉnh thành



Nội dung chính của công việc bao gồm:

• Gây dựng và phát triển quan hệ với các chủ đầu tư của dự án khách sạn, resort, building, villa, thể thao, hải cảng

• Kết hợp làm việc với đơn vị thiết kế, công ty tư vấn, nhà thầu để đưa giải pháp vào dự án theo đúng yêu cầu của chủ đầu tư.

• Thu xếp các cuộc hẹn, trao đổi, trình bày giải pháp tới các đối tác trong lĩnh vực tích hợp hệ thống, tư vấn công trình xanh

• Xây dựng mối quan hệ lâu dài với các nhà thầu, các công ty thiết kế kiến trúc, công ty tư vấn kiến trúc cho dự án

• Đảm bảo hoàn thành mục tiêu về doanh số, thị trường

• Tổng hợp báo cáo, đề xuất phương án kinh doanh tới Giám Đốc",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-17,Kinh Doanh,Điện/Điện tử,3,Cử nhân,3,08:00 - 17:00,Nhân viên,"Kỹ năng làm việc nhóm, Kỹ năng làm việc nhóm, Kỹ năng làm việc nhóm, Kỹ Năng Thuyết Trình, Kỹ Năng Thuyết Trình, Kỹ năng xử lý tình huống, Kỹ năng xử lý tình huống, Kỹ năng xử lý tình huống, Kỹ Năng Đàm Phán",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng Kỹ Thuật, Điện/Điện tử, Kỹ năng làm việc nhóm, Kỹ năng làm việc nhóm, Kỹ năng làm việc nhóm, Kỹ Năng Thuyết Trình, Kỹ Năng Thuyết Trình, Kỹ năng xử lý tình huống, Kỹ năng xử lý tình huống, Kỹ năng xử lý tình huống, Kỹ Năng Đàm Phán, Công Ty Cổ Phần Công Nghệ HDP Việt Nam, Hồ Chí Minh, Hà Nội, Đà Nẵng",Bán Hàng Kỹ Thuật,27,40,17500000.0,15000000.0,20000000.0
Nhân viên dự toán QS (Tender) - Nội thất,AA Corporation,"Năm 2025 VP AA: Khu A6 (Alnata Plus - Celadon City), Số 02 đường N1, Phường Sơn Kỳ, Quận Tân Phú, TP. HCM, 199C Nguyễn Văn Hưởng, Phường An Khánh, Thành phố Hồ Chí Minh, Việt Nam","A. Dự án Tender dự thầu:
2.1; Nhận thông tin hồ sơ mời thầu từ phòng Sales hoặc PDs bao gồm: phạm vi công việc (SOW), bảng khối lượng (BOQ), hình ảnh phối cảnh_3D, bản vẽ thiết kế / bản vẽ chi tiết, spec nguyên vật liệu, màu sắc hoàn thiện, spec FF&E, Họp triển khai báo giá với PD
2.2: Làm rõ nội dung hồ sơ báo giá (Bản vẽ, Spec, BOQs…). Nếu thông tin nhận được từ Sales / PDs không đầy đủ hoặc không rõ ràng lập RFI (Request for Information) các vướng mắc và gởi thông tin đến Sales PDs cung cấp và làm rõ thông tin
2.3 ;Đo đạc, bóc tách khối lượng bao gồm các các công tác Fit-out liên quan hoàn thiện nội thất trần, tường, sàn, công tác đồ liền tường, đồ rời theo phạm vi hạng mục công việc được mô tả trong hồ sơ mời thầu. Không bao gồm các công tác ngoại thất, kết cấu, Landscape, MEP...
2.4 ;Lập bảng kê danh mục chủng loại vật tư kèm khối lượng sơ bộ (khoảng sai số <20%) theo bản vẽ thiết kế, spec nguyên vật liệu trong hồ sơ mời thầu.
2.5 ;Chuyển toàn bộ hồ sơ mời thầu bao gồm BOQ, bảng kê danh mục vật liệu kèm khối lượng, bản vẽ thiết kế, spec nguyên vật liệu, spec FF&E và triển khai thông tin cho phòng Sourcing để lấy báo giá từ nhà cung cấp và Thầu Phụ
2.6 ;Tính giá sản phẩm đồ gỗ liền tường & nội thất rời
2.7 ;Đánh giá độ khó và các trường hợp rủi ro có thể ảnh hưởng báo giá , kết hợp các phòng ban để định hướng và giải quyết .",,2026-01-17,Kiến Trúc/Xây Dựng,Vật liệu xây dựng,1,,,,Nhân viên,"Báo Giá, Bóc Tách Khối Lượng, Quantity Surveyor Management, Sourcing Materials, Sourcing Materials, Sourcing Materials, Vật Liệu Nội Thất",Bất kỳ,Không hiển thị,,,,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Vật liệu xây dựng, Báo Giá, Bóc Tách Khối Lượng, Quantity Surveyor Management, Sourcing Materials, Sourcing Materials, Sourcing Materials, Vật Liệu Nội Thất, AA Corporation, Hồ Chí Minh",Phát Triển Dự Án/Đấu Thầu,0,100,,,
Nhân Viên Thanh Quyết Toán (Qss) - Công Trình (Hoàn Thiện Nội Thất),AA Corporation,"Bà Rịa, Bà Rịa - Vũng Tàu, Việt Nam, Hà Nội, Việt Nam, Phú Quốc, Thành phố Phú Quốc, Kiên Giang, Việt Nam, 199C Nguyễn Văn Hưởng, Phường An Khánh, Thành phố Hồ Chí Minh, Việt Nam","• Đọc hợp đồng nắm bắt giá trị, tiến độ thi công, điều khoản thanh quyết toán
• Xây dựng kế hoạch lập hồ sơ chất lượng, khối lượng các hạng mục công trình.
• Kiểm soát tiến độ thực hiện hồ sơ chất lượng, khối lượng của các gói thầu.
• Kiểm tra, kiểm soát chất lượng hồ sơ chất lượng, khối lượng các gói thầu, các hạng mục công trình. Tổng hợp báo cáo tình hình thực hiện công tác hồ sơ chất lượng, khối lượng.
• Bảo vệ, giải trình với ban quản lý dự án, PMU, Chủ đầu tư... về hồ sơ chất lượng, khối lượng.
• Phối hợp với PM và giám sát để làm việc với Ban quản lý dự án về hồ sơ, chất lượng, khối lượng
• Tập hợp hồ sơ pháp lý, chất lượng cho các đợt thanh toán các giai đoạn và quyết toán.
• Lập hồ sơ giá trị cho các đợt thanh toán các giai đoạn và quyết toán.
• Tập hợp, rà soát, kiểm tra, gửi các thông tin về hồ sơ thanh quyết toán gửi đến phòng QS đấu thầu kiểm tra và xác nhận trước khi trình PM và Ban quản lý dự án
• Lưu trữ toàn bộ quy trình thi công, biện pháp thi công, quy trình vận hành bảo trì, bản vẽ triển khai thi công, bản vẽ hoàn công, bản vẽ thiết kế phát hành, hồ sơ năng lực thầu phụ vào driver công ty được quy định.
• Tổ chức quản lý, lưu trữ, sắp xếp, phân loại hồ sơ thanh, quyết toán công trình theo đúng quy định Công ty.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-17,Kiến Trúc/Xây Dựng,Kiến trúc/Thiết kế nội thất,1,Cử nhân,10,07:30 - 17:00,Nhân viên,"Settlement Analysis, Dự Toán Công Trình, AutoCAD, Cost Control, Quantity Survey",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Phát Triển Dự Án/Đấu Thầu, Kiến trúc/Thiết kế nội thất, Settlement Analysis, Dự Toán Công Trình, AutoCAD, Cost Control, Quantity Survey, AA Corporation, Bà Rịa - Vũng Tàu, Hà Nội, Kiên Giang",Phát Triển Dự Án/Đấu Thầu,24,40,17250000.0,11500000.0,23000000.0
Senior Consultant - Strategy Consulting | EY Parthenon (HCMC Office),Ernst & Young Vietnam Limited (EY Vietnam),"Bitexco Financial Tower, Bến Nghé, District 1, Ho Chi Minh City, Vietnam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","At EY, we’re all in to shape your future with confidence.
We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world.

The opportunity
At EY-Parthenon we support you in achieving your unique potential both personally and professionally. We give you stretching and rewarding experiences that keep you motivated, working in an atmosphere of integrity and teaming with some of the world's most successful companies. And while we encourage you to take personal responsibility for your career, we support you in your professional development in every way we can.

- Strategy unlocks our clients’ full potential by helping them answer their most complex strategic questions. We rely upon rigorous fact-based analysis and deep sector expertise to deliver insights that provoke unconventional thinking. We help clients create customized and actionable strategies, and then we help to make them happen.
- Transaction Strategy and Execution assist clients to integrate acquired assets and businesses, providing strategic transaction advice and supporting execution to attain the value proposition contained in the strategic decision-making process.",,2026-01-17,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,0,,,,Nhân viên,"Consulting, Strategy Consulting, Project Management, Planning, Researching",Bất kỳ,Không hiển thị,,,,"Kế Toán/Kiểm Toán, Kế hoạch/Tư Vấn Doanh Nghiệp, Kế toán/Kiểm toán, Consulting, Strategy Consulting, Project Management, Planning, Researching, Ernst & Young Vietnam Limited (EY Vietnam), Hồ Chí Minh",Kế hoạch/Tư Vấn Doanh Nghiệp,0,100,,,
EY Law- Senior,Ernst & Young Vietnam Limited (EY Vietnam),"Ho Chi Minh City, Ho Chi Minh City, Vietnam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","The opportunity

As a Senior Associate, you will lead and deliver high-quality legal services to our clients. You will manage complex projects, provide strategic advice, and mentor junior team members. Our team offers commercial, corporate, and partnership law advisory services, including corporate due diligence, reorganizations, mergers and acquisitions, financings, joint ventures, transfer pricing, drafting commercial contracts, and employment policies.

Your key responsibilities
• Lead and manage legal projects, ensuring timely and high-quality delivery.
• Provide strategic legal advice on corporate and commercial matters, including M&A, restructuring, and regulatory compliance.
• Draft, review, and negotiate complex legal documents such as contracts, agreements, and policies.
• Conduct and oversee legal research, ensuring accuracy and relevance for client matters.
• Handle and supervise licensing procedures for enterprises and investment projects (e.g., enterprise registration, investment registration, amendments, corporate changes), and directly work with government authorities.
• Manage client relationships, acting as a trusted advisor and ensuring exceptional service.
• Collaborate with cross-functional EY teams to deliver integrated solutions.
• Supervise and mentor junior team members, fostering their professional development.
• Contribute to business development initiatives, including proposals and client presentations.
• Ensure compliance with legal, regulatory, and EY quality standards.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-01-17,Pháp Lý,Luật/Dịch vụ pháp lý,3,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"Commercial Law, Corporate Law, Leadership, Legal Drafting, Legal Drafting",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Pháp Lý, Luật Tài Chính Ngân Hàng Thương mại, Luật/Dịch vụ pháp lý, Commercial Law, Corporate Law, Leadership, Legal Drafting, Legal Drafting, Ernst & Young Vietnam Limited (EY Vietnam), Hồ Chí Minh",Luật Tài Chính Ngân Hàng Thương mại,0,100,,,
