Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
HN/HCMC - Quản lý bán hàng khu vực (Sales Zone Manager),CÔNG TY TNHH Ô TÔ BYD (VIỆT NAM),,,,,,,,,,,,,,,,,,,,0,100,44000000.0,44000000.0,44000000.0
Planning Specialist / Chuyên Viên Kế Hoạch Sản Xuất (Tiếng Anh hoặc Tiếng Trung),Công Ty TNHH Amphenol Highspeed IO Technology Việt Nam,"Nhà xưởng G.H.I.F, Lô CN4-1 Khu công nghiệp Yên Phong II-C, Xã Tam Giang, Tỉnh Bắc Ninh, Việt Nam, Nhà xưởng G.H.I.F, Lô CN4-1 Khu công nghiệp Yên Phong II-C, Xã Tam Giang, Tỉnh Bắc Ninh, Việt Nam","The Planner plays a critical role in ensuring seamless production operations by coordinating material
supply, production scheduling, and inventory control. This position requires strong organizational skills,
attention to detail, and proactive communication with suppliers and internal teams to meet delivery
commitments and revenue targets.:
Production Planning
• Acknowledge promise dates for new customer orders and ensure timely fulfillment
• Arrange and refresh production plans and Work-order schedules
• Release Work-Orders based on material readiness and scheduling priorities.
• Monitor delivery schedules and escalate component shortages when necessary.
Inventory & Forecasting
• Issue purchase orders (POs) for directed material
• Review and monitor inventory data to ensure optimal stock levels
• Review half-year forecast reports and align procurement plans accordingly
Production & Revenue Tracking
• Monitor daily production output and revenue performance reports.
• Review backlog reports and coordinate with warehouse to release pre-shippers.
• Manage backlog trackers and pull-in requests to meet revenue commitments.
Communication & Reporting
• Respond promptly and professionally to emails and special cases.
• Review, investigate, and communicate weekly order delay and overdue reports.
• Coordinate cross-functionally to resolve planning, supply, and scheduling issues.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-12,Sản Xuất,Điện/Điện tử,3.0,Cử nhân,Không hiển thị,,Nhân viên,"Radio Frequency, Signal Integrity, PCB Design, Electronics, Testing",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Sản Xuất, Phân Tích Sản Xuất, Điện/Điện tử, Radio Frequency, Signal Integrity, PCB Design, Electronics, Testing, Công Ty TNHH Amphenol Highspeed IO Technology Việt Nam, Bắc Ninh",Phân Tích Sản Xuất,0,100,,,
Nhân Viên Bảo Trì,Công Ty CP Hyundai Aluminum Vina,"Nhà máy Nhà máy Hyundai KCN Phố Nối A, xã Lạc Hồng, huyện Văn Lâm, tỉnh Hưng Yên, Hanoi Office: Discovery Complex Building # 302 Cau Giay, Hanoi","Thực hiện bảo trì, sửa chữa hệ thống điện và tự động hóa theo kế hoạch định kỳ.
Kiểm tra, giám sát tình trạng hoạt động của thiết bị điện, điều khiển tự động và khắc phục sự cố kịp thời.
Đảm bảo hoạt động liên tục của hệ thống điện và máy móc bằng việc thực hiện các biện pháp phòng ngừa sự cố.
Cập nhật hồ sơ bảo trì, báo cáo tình hình thiết bị và đề xuất cải tiến để nâng cao hiệu suất.
Phối hợp với các bộ phận liên quan để tối ưu hóa quy trình và đảm bảo an toàn trong quá trình vận hành thiết bị",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kỹ Thuật, Bảo trì/Bảo Dưỡng, Sản xuất, Cơ Điện, Lắp Đặt Điều Hòa, Bảo Trì Điện Lạnh, Sửa Điều Hòa, Bảo Trì, Công Ty CP Hyundai Aluminum Vina, Hưng Yên",,0,100,,,
Logistics Officer - New Netherland Company - Attractive Salary,VDL ETG VIETNAM COMPANY LIMITED,"Factory 5, Lot CN-01, Dong Mai Industrial Park, Dong Mai Ward, Quang Yen Town, Quang Ninh Province, Vietnam, Hai Phong, Vietnam, VDL company, Dong Mai, Industrial Park, Đông Mai, Quang Yen, Quảng Ninh, Vietnam","- To create, maintain and improve overall logistics Planning and Execution (People, Structure & Process) to support LEAN supply chain goods flow.
- Keep good and professional relationship with related government departments.
- Lead Bonded Material e-Handbook Focus Team
- Timely update and deploy Vietnam Customs latest policies and regulations to organization
- Statistical analysis and summary of logistics expenses and monthly import/export/bonded material administration reporting
- Drive KPIs
- Logistics crisis and exception handling
- Make logistics documents and the ability of the preliminary examination and review
- Take care of Logistics documents
- Responsibility for updating related to logistics knowledge and training.
- Coordinate and cooperate with logistics and audit
- Logistics cost control .
- Maintain Logistics standing book.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-12,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Sản xuất,5.0,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"English, EPE processing, Logistics",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Xuất Nhập Khẩu & Thủ Tục Hải Quan, Sản xuất, English, EPE processing, Logistics, VDL ETG VIETNAM COMPANY LIMITED, Quảng Ninh, Hải Phòng",Xuất Nhập Khẩu & Thủ Tục Hải Quan,0,100,,,
[Urgent] Accounting - Tax Consultant (Hanoi Office) - Senior/ Associate,"SCS Global Consulting Vietnam Co., Ltd.","Tầng 3, Tòa nhà GP Invest, Số 170 đường La Thành, Phường Đống Đa, TP Hà Nội, Việt Nam, Tầng 11, tòa nhà Sài Gòn Giải Phóng, số 436 - 438 đường Nguyễn Thị Minh Khai, P.5, Q.3, TP.HCM","a) Senior
- Review/Revise accounting transactions of clients in accounting software;
- Review/Revise monthly & annual financial statements;
- Review or prepare monthly/quarterly/annual tax returns (Value-added tax – VAT, Personal income tax – PIT; Corporate income tax – CIT; Foreign contractor tax – FCT; and other taxes (if required);
- Provide accounting, tax, and legal advisory;
- Review/Revise monthly payroll for clients, including PIT (both Vietnamese and expats), compulsory insurance;
- Support clients in external independent audits (annually) and tax audits (if any);
- Assist line manager in occasional jobs (tax due diligence, transfer pricing, financial due diligence, etc.);
- Preparing advisory letters in accounting, tax, and legal;
- Researching accounting, tax, legal matters;
- Carry out other ad-hoc duties upon managers’ requirements;
- Providing coaching to team members on tax accounting knowledge and other relevant skills.

b) Associate
- Input accounting transactions of clients in accounting software (work on-site when necessarily);
- Support clients in documents filing for management and tax purpose;
- Prepare Monthly & Annual Financial statements;
- Calculation and preparation of monthly/quarterly/annual tax returns (VAT, PIT, FCT, CIT);
- Accounting and Tax advisory;
- Preparation of monthly payroll for clients, including PIT (both Vietnamese and expats), compulsory insurance;
- Support clients in documents submission to authorities (tax returns, insurance registration documents, etc.); in liaise with authorities when necessarily;
- Support clients in external independent audit (annually) and tax audit if any;
- Assist line manager in occasional jobs (tax due diligence, transfer pricing, etc.);
- Other ad-hoc duties upon managers’ requirements.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-12,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,3.0,Cử nhân,1,,Nhân viên,"Tax Consulting, Accounting Standards, Tax Accounting, English, Accounting System",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thuế, Kế toán/Kiểm toán, Tax Consulting, Accounting Standards, Tax Accounting, English, Accounting System, SCS Global Consulting Vietnam Co., Ltd., Hà Nội",Kế Toán Thuế,0,100,,,
Nhân Viên Lễ Tân,Công Ty Cổ Phần Chứng Khoán SSI,"Đường Nguyễn Huệ, Phường Sài Gòn, 1C Ngô Quyền - Hoàn Kiếm - Hà Nội","I. MỤC TIÊU VỊ TRÍ
Đảm bảo khu vực lễ tân vận hành chuyên nghiệp, tạo hình ảnh chuẩn mực cho doanh nghiệp.
Thực hiện các nhiệm vụ hành chính – văn phòng nhằm duy trì môi trường làm việc trật tự, thuận tiện cho các phòng ban.

II. MÔ TẢ CÔNG VIỆC
1. Công tác Lễ tân
Tiếp đón khách đến công ty, hướng dẫn theo đúng quy trình.
Trực tổng đài: nhận cuộc gọi, chuyển tiếp đến đúng bộ phận; hỗ trợ cung cấp thông tin cơ bản.
Quản lý và sắp xếp phòng họp: đặt lịch, chuẩn bị phòng trước và sau cuộc họp.
Tiếp nhận, phân loại và gửi thư/bưu phẩm; làm việc với đơn vị giao nhận.
2. Công việc hành chính:
Quản lý, điều phối đội xe: giám sát hoạt động, chi phí; đề xuất giải pháp nâng cao hiệu quả và tối ưu chi phí.
Quản lý, cấp phát VPP, thẻ taxi, chi phí chuyển phát,…
Thực hiện các công việc khác theo phân công của cán bộ quản lý.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Hành Chính Văn Phòng, Hành Chính, Chứng khoán, Hành Chính, Lễ Tân, Reception Service, Tiếng Anh, Tin Học Văn Phòng, Công Ty Cổ Phần Chứng Khoán SSI, Hồ Chí Minh",,0,100,,,
Phó Tổng Giám Đốc Phụ Trách Kinh Doanh,Công Ty Cổ Phần Chứng Khoán Up,"Hapro Building, 11B Phố Cát Linh, Phường Ô Chợ Dừa, Hà Nội, Việt Nam, Tầng 8, Hapro Building, Phố Cát Linh, Quốc Tử Giám, Đống Đa, Hà Nội, Việt Nam","Tham mưu cho Tổng Giám đốc xây dựng chiến lược phát triển kinh doanh tổng thể của Công ty.
Quản lý và điều hành các hoạt động kinh doanh chính gồm: Môi giới chứng khoán, Tư vấn đầu tư, Ngân hàng đầu tư (IB), Tự doanh.

Xây dựng và triển khai kế hoạch doanh thu, thị phần và phát triển khách hàng cho toàn bộ khối kinh doanh.

Phát triển các sản phẩm và dịch vụ chứng khoán mới, phù hợp với xu hướng thị trường và nhu cầu nhà đầu tư.

Xây dựng chiến lược phát triển tệp khách hàng GenZ và nhà đầu tư trẻ, thúc đẩy trải nghiệm đầu tư đơn giản, minh bạch và dễ tiếp cận.

Định hướng và triển khai mô hình kinh doanh trên nền tảng số (App giao dịch, nền tảng đầu tư online, hệ sinh thái tài chính số…).

Phát triển mạng lưới khách hàng cá nhân và tổ chức; mở rộng quan hệ với doanh nghiệp, quỹ đầu tư, định chế tài chính.

Quản lý, phát triển đội ngũ kinh doanh; xây dựng cơ chế bán hàng, chính sách thúc đẩy hiệu quả kinh doanh.

Đảm bảo hoạt động kinh doanh tuân thủ quy định pháp luật và quản trị rủi ro theo chuẩn của Công ty.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-12,Ngân Hàng & Dịch Vụ Tài Chính,Chứng khoán,,Không giới hạn,Không hiển thị,,Giám Đốc và Cấp Cao Hơn,"Chứng Khoán, Môi Giới, Brokerage, Investment Banking, Wealth Management",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Môi Giới & Giao Dịch Chứng Khoán, Chứng khoán, Chứng Khoán, Môi Giới, Brokerage, Investment Banking, Wealth Management, Công Ty Cổ Phần Chứng Khoán Up, Hà Nội",Môi Giới & Giao Dịch Chứng Khoán,0,100,115000000.0,92000000.0,138000000.0
"KAM - Nguyen Kim, Cao Phong",Navigos Search,"Ho Chi Minh City, VN, 700000, HCMC","MAIN DUTIES/RESPONSIBILITIES:
1. To be in charge of Air Conditioner products
2. Manage, allocate jobs to drive performance of sell-in, push up sell-out, manage healthy inventory at store level, and manage PSI.
3. Coordinate with other product Sales teams for sales target achievement
4. Establish good relationship with customers in the assigned channel
5. Other tasks assigned by Sales Manager",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,,,,,,,,,,,,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Fluency In English, Home Appliance Knowledge, Key Account Management, Modern Trade Planning, Sales Channel Support, Navigos Search, Hồ Chí Minh",,0,100,26450000.0,23000000.0,29900000.0
Giám đốc Nhà hàng,Công Ty Cổ Phần Tập Đoàn BRG,"số 6 Lê Thái Tổ, Hoàn Kiếm, Website: www.brggroup.vn. Tòa nhà BRG, 198 Trần Quang Khải, Hoàn Kiếm, Hà Nội","1. Điều hành hoạt động kinh doanh:
• Xây dựng và thực hiện kế hoạch kinh doanh của Nhà hàng và các cửa hàng kem Gourmet, đảm bảo hoàn thành chỉ tiêu được giao.
• Phối hợp với Bếp trưởng, Quản lý Bar xây dựng danh mục đồ ăn, thức uống cho Nhà hàng, phù hợp với thị hiếu của khách hàng trong từng giai đoạn.
• Theo dõi việc thu mua hàng hóa, đảm bảo định mức tồn kho tối thiểu cho Nhà hàng, đồng thời điều chỉnh định mức sử dụng cho phù hợp.
2. Quản lý nhân sự:
• Hoạch định và tổ chức thực hiện công việc theo chức năng của từng bộ phận tại Nhà hàng và các cửa hàng kem Gourmet.
• Đề xuất và tổ chức các hoạt động đào tạo nhằm nâng cao chất lượng đội ngũ CBNV tại Nhà hàng và các cửa hàng kem Gourmet.
• Cập nhật và phổ biến kịp thời các chính sách, quy định, quy trình tới CBNV tại Nhà hàng và các cửa hàng kem Gourmet.
• Thường xuyên kiểm tra, giám sát, khích lệ và đốc thúc hoạt động của CBNV nhằm đạt doanh số cao.
• Đánh giá kết quả thực hiện công việc của CBNV và đề xuất khen thưởng, kỷ luật theo quy định của Công ty.
• Phát hiện và đề xuất phát triển các nhân viên tiềm năng, có tố chất; qua đó xây dựng lộ trình thăng tiến cho đội ngũ quản lý kế cận tại Nhà hàng và các cửa hàng kem Gourmet.
• Phối hợp với Phòng Hành chính Tổng hợp xây dựng định biên nhân sự và thực hiện công tác tuyển dụng CBNV tại Nhà hàng và các cửa hàng kem Gourmet, đảm bảo nguồn lực phục vụ hoạt động kinh doanh.
3. Quản lý hoạt động Marketing và chăm sóc khách hàng:
• Nghiên cứu nhu cầu, thị hiếu của khách hàng để xây dựng, đề xuất và triển khai các phương pháp bán hàng, chương trình khuyến mại, tiếp thị phù hợp với khách hàng và thị trường nhằm thúc đẩy tăng trưởng doanh thu.
• Nghiên cứu đối thủ cạnh tranh để có những điều chỉnh trong hành vi bán hàng và chiến thuật kinh doanh hiệu quả.
• Triển khai và giám sát việc sử dụng hệ thống nhận diện thương hiệu cho Nhà hàng.
• Chịu trách nhiệm giải quyết mọi khiếu nại, thắc mắc của khách hàng liên quan đến hoạt động Nhà hàng và các cửa hàng kem Gourmet.
4. Các nhiệm vụ khác:
• Quản lý, trông coi, sử dụng, bảo quản tài sản, trang thiết bị, CCDC được Công ty trang bị hoặc giao quản lý, sử dụng trong quá trình thực hiện công việc; tuân thủ các quy định/quy trình nghiệp vụ/hướng dẫn của Công ty. Quan sát, ngăn chặn và báo cáo kịp thời tới quản lý các trường hợp liên quan đến hỏng hóc tài sản/trang thiết bị, trộm cắp tài sản tại Công ty.
• Xây dựng quy chế/quy trình/quy định có liên quan đến hoạt động của Nhà hàng.
• Phối hợp với Phòng Hành chính Tổng hợp tuyển dụng và thực hiện đánh giá mức độ hoàn thành công việc của nhân viên trong bộ phận.
• Đại diện cho Nhà hàng làm việc, giải quyết mối quan hệ với cơ quan Nhà nước, các tổ chức ở địa phương liên quan đến hoạt động của Nhà hàng.
• Thực hiện các báo cáo theo quy định và/hoặc yêu cầu của cấp trên.
• Thực hiện các công việc khác khi được cấp trên phân công.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-12,Dịch Vụ Ăn Uống,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,5.0,Cử nhân,1,08:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Giao Tiếp Tiếng Anh, Kinh Tế, Quản Trị Kinh Doanh, Tài Chính, Thương Mại",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Dịch Vụ Ăn Uống, Quản Lý F&B, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Giao Tiếp Tiếng Anh, Kinh Tế, Quản Trị Kinh Doanh, Tài Chính, Thương Mại, Công Ty Cổ Phần Tập Đoàn BRG, Hà Nội",Quản Lý F&B,0,100,,,
Intern - Change Management Consulting Intern,PwC (Vietnam) Ltd.,"Capital Place, Tháp 2 Phố Liễu Giai, Ngọc Khánh, Ba Đình, Hanoi, Vietnam, HCM Office: Saigon Tower, 29 Le Duan, District 1, Ho Chi Minh city.","• Training Material preparation: Assist in design and translate the training materials according to guidance.
• Training Coordination: Support the organization and logistics of training sessions, workshops, and user onboarding activities.
• Documentation & Reporting: Maintain change management documentation, track progress, and prepare reports or dashboards as guided.
• Data Analysis: Gather training feedback and perform analysis and propose improvements to the current training program.
• Meeting Support: Take accurate and timely meeting minutes, summarize key decisions and action items, and distribute them to relevant stakeholders.
• Collaboration: Work closely with project managers, team leads and team members to ensure alignment and smooth execution of change initiatives.",Mức độ phù hợp và xếp hạng của bạn so với ứng viên khác như thế nào?,2026-03-12,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,,Cử nhân,Không hiển thị,08:00 - 17:00,Thực tập sinh/Sinh viên,"Change Management, Communication Skills, Data Analysis, Microsoft Office, Organizational skills",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Thực tập,"Kế Toán/Kiểm Toán, Kế hoạch/Tư Vấn Doanh Nghiệp, Kế toán/Kiểm toán, Change Management, Communication Skills, Data Analysis, Microsoft Office, Organizational skills, PwC (Vietnam) Ltd., Hà Nội",Kế hoạch/Tư Vấn Doanh Nghiệp,0,100,,,
