Title,Company,Location,Job Description,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max,salary_avg_vnd,salary_mins,salary_maxs
[HCM] Pizza Dough Manager,Pizza 4P's,"Saigon Pearl, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh City","POSITION OVERVIEW
The Pizza Dough Manager, in collaboration with the F&B team, is responsible for overseeing the production, management, and shipment of pizza dough and bread within the dough factories in Vietnam and Cambodia. By applying a scientific approach to centralize data, maintain consistent quality, and ensure smooth operations and strong team performance, this position plays a key role in delivering the best possible pizza dough to our restaurants.

WHAT YOU WILL DO
• Provide technical guidance, supervision, and training to partners on pizza dough and bread production in multiple factories in Vietnam and Cambodia based on scientific principles
• Monitor daily production volume and ingredient inventory
• Manage distribution of dough to stores
• In collaboration with the F&B and R&D Directors, provide advice to partners on handling pre-baked pizza dough at each store, and conduct continuous monitoring and reporting
• Work with the F&B Director and R&D Manager on trials of new pizza and bread dough as well as improvements to existing dough
• Develop and maintain SOPs (Standard Operating Procedures) for dough production at the factory, and in coordination with the F&B Director and R&D Manager, also develop and maintain SOPs for store operations
• Ensure compliance with food hygiene and safety standards - Report issues and improvement suggestions to management","1. Balance of Craftsmanship and Logic
• Has deep understanding and passion for dough and baking, with strong attention to detail (Prior pizza dough experience is not required)
• Records, manages, and shares measurable factors such as temperature, humidity, and time, enabling accurate, data-based decision-making and remote guidance
2. Strong Team Development and Communication Skills
• Works closely with partners to support and guide their growth
• Communicates the “why” behind actions, explaining scientific approaches so the team can understand and act with clarity
3. Operational Optimization Mindset
• Understands both store and factory environments and can balance for overall optimization
• Proactively identifies issues and proposes practical, actionable solutions
4. Embraces Change and Continuous Improvement
• Open to collaboration with R&D and actively involved in developing new recipes and improving production methods
• Sensitive to small inconsistencies and views them as opportunities for improvement
5. Alignment with Pizza 4P’s Philosophy
• Shares the belief that pizza can be a tool to make the world a better place
• Brings that spirit into daily operations, training, and teamwork
6. Others
• Basic English communication skills required; proficiency in Vietnamese or Japanese is a plus
• Willingness to travel to Vietnam, Cambodia, and other countries as needed",2025-08-25,Dịch Vụ Ăn Uống,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,4,Cao đẳng,1,,Trưởng phòng,"Bakery, Operational Improvement, Team Development, Dough Production",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dịch Vụ Ăn Uống, Đầu Bếp, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Bakery, Operational Improvement, Team Development, Dough Production, Pizza 4P's, Hồ Chí Minh",Đầu Bếp,0,100,,,
[HCM] Production Manager (Frozen Pizza),Pizza 4P's,"Saigon Pearl, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam, 92 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, Ho Chi Minh City","POSITION OVERVIEW
We are seeking an experienced and entrepreneurial Production Manager to lead a landmark project: building our end-to-end frozen pizza production facility from the ground up. This is a unique opportunity for a hands-on leader to design, implement, and manage every aspect of a new manufacturing operation. You will be the architect of our production flows, facility layout, operational procedures, and team structure, ensuring we launch with world-class efficiency, quality, and safety standards.

WHAT YOU WILL DO
1. Production System Development (E2E):
• Design and map the complete production process, from raw material receiving and dough preparation to topping, baking, blast freezing, and final packaging.
• Develop and optimize the physical layout of the production line and facility for logical workflow, efficiency, and compliance with food safety standards.
• Create, document, and implement comprehensive Standard Operating Procedures (SOPs) for all production activities, quality checkpoints, and sanitation protocols.

2. Team & Organizational Leadership:
• Develop the production department's organizational chart, defining roles, responsibilities, and reporting lines.
• Lead the recruitment, hiring, and training of the entire production team, from supervisors to line operators.
• Foster a culture of safety, quality, accountability, and continuous improvement on the production floor.

3. Operational Management:
• Oversee day-to-day manufacturing operations to meet production targets, quality specifications, and delivery schedules.
• Manage production budgets, control costs, and optimize resource allocation (labor, materials, equipment).
• Ensure strict adherence to all relevant health, safety, and food hygiene regulations (e.g., HACCP, ISO 22000, BRC Global Standard).
• Collaborate closely with Quality Assurance, R&D, and Supply Chain teams to ensure seamless integration and product excellence.

4. Continuous Improvement:
• Analyze production data to identify bottlenecks, reduce waste, and improve efficiency.
• Champion and implement lean manufacturing principles and other process improvement initiatives.","• Bachelor’s degree in Food Science, Industrial Engineering, Manufacturing, Supply Chain or a related field.
• Minimum of 5-7 years of progressive experience in a production management role within the food manufacturing industry.
• Proven, hands-on experience in setting up a new production line or facility from the initial planning phase to full operational status.
• In-depth knowledge of food manufacturing processes, quality control systems, and lean manufacturing principles.
• Strong project management skills with the ability to manage timelines, budgets, and multiple priorities effectively.
• Exceptional leadership, communication, and problem-solving abilities.
• A background in industrial bakery, dough production, or similar flour-based products is a significant advantage.
• Direct experience with frozen food production technology and cold chain logistics.
• Familiarity with modern production machinery and automation.",2025-08-25,Sản Xuất,Sản xuất,5,Cử nhân,1,,Trưởng phòng,"Food Manufacturing, Leadership, Lean Manufacturing, Production Management, Project Management",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Food Manufacturing, Leadership, Lean Manufacturing, Production Management, Project Management, Pizza 4P's, Hồ Chí Minh",Hoạch Định & Quản Lý Sản Xuất,0,100,,,
Automation Engineer (European Company),Navigos Search's Client,"Hai Phong, Haiphong, Vietnam, Hai Phong","Our client, an European company, is looking for a Automation Engineer.

• Perform related functions such as providing engineering expertise to other departments.
• Continue to develop personal engineering skills and knowledge related to the fields of materials, mechanics, automatics PLC computerlize, etc.
• Support Manufacturing process specification (MPS)
• Support the company Vision through active participation. Responsible for identifying problems, finding solutions; working to implement positive Change
• Perform tooling and equipment development such as yield improvement and productivity to achieve the target .
• Support plant lay out for any change and new product transfer to COMPANY that included budget preparation and cost control.
• Do and update manufacturing plant layout and update incoming for any new product and new production line., also support plant lay out for any change included office, warehouse and quality department area.
• Develop and maintain an organized system of part numbers. Eliminates duplicate or obsolete tooling and equipment, Performs data analysis.
• Plan and establish engineering schedules and follows up on actual performance against estimates.
• Investigate service and applications engineering problems, documenting details and related solutions accordingly.
• Apply systems engineering techniques to automated, improve, and/or re-engineer all aspects of the engineering.
• Supervise the development of plant equipment and design standards.
• Perform office management function of production engineering department. Prepares and manages department and project budget","• Bachelor degree in Bachelor’s degree in Automation Engineering, Electronics, Mechatronics, Computer Science, or related field
• Plus 3-5 years manufacturing experience is required.
• With experience in systems engineering, process engineering, or manufacturing engineering preferably in the Automotive industry.
• Experience in designing and manufacturing automation systems is an advantage.
• Proficient in PLC programming languages (Ladder Logic, Structured Text, Function Block Diagram).
• Skilled in embedded software programming (C/C++, Python, or Assembly).
• Proficient in computer software development (C#, Python, Java, or similar).
• Deep understanding of industrial communication protocols (Modbus, OPC UA, CAN, Ethernet/IP).
• Experience with industrial sensors (e.g., SICK, Keyence) and IoT integration is an advantage.",2025-08-25,Kỹ Thuật,Cung cấp nhân lực,0,Không giới hạn,1,,Nhân viên,"Automation, Industrial Engineering, PLC, PLC Troubleshooting",Bất kỳ,Người Việt Nam,Không hiển thị,,Toàn thời gian,"Kỹ Thuật, Bảo trì/Bảo Dưỡng, Cung cấp nhân lực, Automation, Industrial Engineering, PLC, PLC Troubleshooting, Navigos Search's Client, Hải Phòng",Bảo trì/Bảo Dưỡng,0,100,,,
Sales Support (Thành thạo Anh - Hàn),Navigos Search's Client,"Hanoi, Hà Nội, Việt Nam, Hanoi","Our client, an FDI trading company in Cau Giay area, is seeking for Sales Support Executive (Fluent in both English and Korean)

The Sales Support Executive is responsible for providing operational and administrative support to the sales team, ensuring the smooth execution of sales processes and cross-functional coordination. This role involves managing sales data and CRM systems, supporting internal communication between management and field teams, assisting in the implementation of key projects, and coordinating sales-related marketing activities. The Sales Support Executive also acts as a liaison between branches to help align business efforts and contribute to overall sales effectiveness.

1. Sales Operations & Internal Coordination
• Provide administrative support to the sales team in handling internal procedures, documentation, and workflow processes.
• Update and disseminate new company policies, sales guidelines, or internal regulations to ensure the team stays compliant and informed.
• Support on-boarding activities for large-scale or strategic sales projects.

2. CRM & Data Management
• Maintain and update customer data, sales activities, and pipeline progress on the CRM system.
• Generate regular sales reports, performance dashboards, and customer portfolio summaries for internal use.
• Ensure data accuracy and support management in decision-making with timely insights.
• Deal with basic market research and manages trade data.

3. Sales & Marketing Support
• Coordinate sales-related marketing activities, including organizing events, workshops, exhibitions, etc.
• Prepare sales materials in collaboration with the marketing team.
• Hold regular sales meeting and prepare meeting material.

4. Cross-functional Communication & Implementation
• Act as a communication bridge between company leadership and sales branches to ensure proper understanding and implementation of strategic directives.
• Track the execution of top-down directives and provide feedback from the field to management.

5. Translation & Interpretation
• Translate business-related documents, presentations, and reports.
• Interpret during meetings, presentations, or when communicating with foreign partners or stakeholders contract logistics","• Bachelor’s degree in Business Administration, Sales, Logistics, International Business, or related fields preferred.
• 1–3 years of experience in sales support, PMO, or operations or supporting function in FDI companies.
• 1–3 years of experience in logistics industry is preferred.
• Proficient in MS Office tools (especially Excel and PowerPoint).
• Strong organizational and multitasking skills.
• Excellent communication skills in Korean, English and Vietnamese (spoken and written).
• High level of professionalism, integrity, and problem-solving ability.
• Meticulous, pay attention to details.",2025-08-25,Hành Chính Văn Phòng,Cung cấp nhân lực,2,Cử nhân,1,9:00 - 18:00,Nhân viên,"English, Korean Language, Logistics, Sales Support, Topik 5",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2  đến Thứ 6,Toàn thời gian,"Hành Chính Văn Phòng, Biên Phiên Dịch, Cung cấp nhân lực, English, Korean Language, Logistics, Sales Support, Topik 5, Navigos Search's Client, Hà Nội",Biên Phiên Dịch,0,100,,,
Procurement & Import-Export (New Set Up Company),Navigos Search's Client,"Da Nang, Da Nang","Our client, a newly set up company based in Da Nang is looking for 2 headcounts for Procurement & Import-Export (1 senior level, and 1 less-experienced level). This position will oversee the full procurement cycle, manage accounts payable operations, and coordinate international import-export activities. This position plays a vital role in ensuring timely purchasing, accurate payment processing, inventory integrity, and full compliance with trade regulations — all to support the company’s seamless operational and financial performance.

1. Procurement & Supplier Management
- Lead the end-to-end procurement process: identify vendors, negotiate contracts, raise purchase orders, and follow up on deliveries.
- Build and maintain strong relationships with suppliers, ensuring service quality, timely delivery, and competitive pricing.

2. Accounts Payable & Payment Processing
- Review and process vendor invoices, travel and expense (T&E) claims in line with internal policies.
- Manage international payments, including Letters of Credit (L/C), Telegraphic Transfers (T/T), and coordinate closely with banks and vendors for accurate settlement.
- Maintain up-to-date and accurate accounting records for procurement and AP transactions in ERP systems.

3. Import-Export Coordination
- Oversee import and export documentation: prepare shipping paperwork, customs declarations, and liaise with freight forwarders and brokers for timely clearance.
- Ensure compliance with customs and international trade regulations.

4. Inventory & Financial Reporting
- Track inventory levels for materials and finished goods to support planning and reporting accuracy.
- Support month-end close by providing reports on procurement, payments, and import/export transactions.

Reconcile accounts and maintain proper documentation both digitally and physically.

5. Cross-functional Collaboration
- Work closely with internal teams including Finance, Sales, Logistics, and Warehouse to align purchasing with operational needs.
- Coordinate effectively with external partners such as customs brokers, forwarders, and suppliers to ensure smooth logistics and documentation flow.

6. Compliance & General Support
- Ensure adherence to company policies, Vietnamese Accounting Standards (VAS), and relevant trade/tax regulations.
- Assist the Finance Manager or Board of Directors with other duties as needed.","- Bachelor’s degree in Accounting, Finance, International Trade, or related field.
- At least 5 years of combined experience in procurement, and/or import-export management.
- Solid knowledge of procurement workflows, supplier relationship management, and international payment methods (L/C, T/T).
- Familiarity with customs processes, inventory tracking, and tax regulations.
- Experience using ERP or accounting systems.
- Strong command of English and Vietnamese (written and spoken).
- Detail-oriented with strong organizational and analytical skills.
- Proactive and adaptable, with the ability to work independently and as part of a cross-functional team.
- Positive, team-first attitude with excellent communication and collaboration skills.
- Entrepreneurial mindset with a willingness to step outside defined roles to support the broader success of a fast-paced, growing organization.",2025-08-25,Hành Chính Văn Phòng,Sản xuất,0,Không giới hạn,2,,Trưởng phòng,"Logistics, Procurement, Purchasing, Import-Export, Mua Hàng",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Sản xuất, Logistics, Procurement, Purchasing, Import-Export, Mua Hàng, Navigos Search's Client, Đà Nẵng",Thu Mua,0,100,,,
"Head of Representative, Sourcing Office",Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","Role Summary:
Navigos Search is supporting an US brand in consumer goods to find a Head of the Representative Office (RO) in Hanoi. He/she will serve as the legal and operational leader of our Vietnam sourcing office, responsible for ensuring full compliance with Vietnamese regulations, managing supplier relationships, overseeing quality inspection and vendor development activities, and acting as the primary liaison between the parent company and local stakeholders.
Key Responsibilities:
• Serve as the official legal representative of the RO to all government authorities
• Manage daily operations of the RO, including administration, finance, and human resources
• Coordinate with HQ sourcing teams to execute supplier onboarding, factory visits, and audits
• Coordinate with HQ quality teams for product inspection, quality assurance, and compliance with internal standards
• Build and maintain relationships with local suppliers, logistics providers, and consultants
• Oversee all regulatory filings, including annual activity reports and tax-related submissions
• Manage RO budget, expenses, and reporting to HQ
• Recruit, train, and manage local staff, including performance reviews and development plans","Qualifications & Experience:
• Bachelor’s degree or higher in Business, Supply Chain or related field
• Minimum 7 years of relevant experience, including at least 2–3 years in a leadership role
• Prior experience working at RO or buying office of foreign companies is preferred
• Familiarity with Vietnamese labor, tax, and compliance regulations
• Excellent leadership, organizational, and interpersonal skills
• Fluent in English and Vietnamese. Chinese speaking is preferred to have.
Other Requirements:
• Must be eligible for work permit and reside in Vietnam
• Willingness to travel in Asia for supplier visits.",2025-08-25,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Sản xuất,7,Cử nhân,Không hiển thị,09:00 - 18:00,Giám Đốc và Cấp Cao Hơn,"Quality Assurance, Supplier Quality Management, SQE, Operations Management, Chinese Speaking",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Sản xuất, Quality Assurance, Supplier Quality Management, SQE, Operations Management, Chinese Speaking, Navigos Search, Hà Nội",Quản Lý Chuỗi Cung Ứng,0,100,97750000.0,80500000.0,115000000.0
Bác Sĩ Gây Mê Hồi Sức Tại Bệnh Viện ĐH Y Tân Tạo (Anesthesiologist At Tan Tao University Hospital),Đại học Tân Tạo,"Lô 10 đường Đức Hoà Hạ, KCN Tân Đức, xã Đức Hoà, tỉnh Tây Ninh, Trường Đại học Tân Tạo, KDT. E.City Tân Đức, Đức Hòa, Long An","• Tiếp nhận, thăm khám người bệnh và ra y lệnh điều trị liên quan đến gây mê hồi sức trước và sau phẫu thuật
• Chịu trách nhiệm an toàn kỹ thuật gây mê hồi sức
• Theo dõi sát bệnh nhân tại khoa","• Có phẩm chất về y đức, giao tiếp tốt, có tinh thần trách nhiệm cao và chịu được áp lực cao trong công việc
• Tốt nghiêp đại học chuyên ngành bác sĩ Gây mê hồi sức
• Có Chứng chỉ hành nghề Gây Mê Hồi Sức",2025-08-25,Y Tế/Chăm Sóc Sức Khoẻ,Dịch vụ Y tế/Chăm sóc sức khỏe,3,Cử nhân,1,,Nhân viên,"Gây Mê Hồi Sức, Gia Công Áp Lực, Giao Tiếp, Hợp Tác Kinh Tế, Y Đức",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Y Tế/Chăm Sóc Sức Khoẻ, Bác Sĩ/Điều Trị Đa Khoa/Điều Trị Nội Trú, Dịch vụ Y tế/Chăm sóc sức khỏe, Gây Mê Hồi Sức, Gia Công Áp Lực, Giao Tiếp, Hợp Tác Kinh Tế, Y Đức, Đại học Tân Tạo, Long An",Bác Sĩ/Điều Trị Đa Khoa/Điều Trị Nội Trú,15,60,40000000.0,35000000.0,45000000.0
"Kỹ Thuật Viên Điện và Tự Động (E&A Engineering) - Vân Tảo, Thường Tín, Hà Nội",HEINEKEN Vietnam,"Km 15+500, Road 427, Van Tao Commune, Thuong Tin District, Ha Noi, Vietcombank Tower, 18th & 19th floor, 05 Cong Truong Me Linh, Ben Nghe Ward","• Optimizing and writing programs for packaging lines, utilities plants, and the brewing process to ensure smooth operations.
• Improving and upgrading automation equipment in packaging lines, utilities plants, and the brewing process to reduce labor time and enhance productivity.
• Preparing planned maintenance schedules for electrical equipment in packaging lines, utilities plants, and brewing lines to ensure reliability and prevent breakdowns.
• Preparing the annual budget for electrical equipment to replace old or damaged items or to upgrade equipment, ensuring continuous production.
• Planning, assigning, and coaching subordinates to help them fulfill their tasks and achieve KPIs.
• Participating in in-house or new projects, such as writing automation programs for new products, packaging lines, utilities plants, brewing lines, and performing other duties as required.
• Troubleshooting issues related to automation programs and electrical equipment, and/or training operators to handle minor issues themselves to avoid production interruptions.
• Reporting monthly on in-house projects to the E&A Team Leader to keep them updated on progress.
• Planning spare parts inventory to ensure safety and cost efficiency.
• Communicating with the Planning Department to arrange maintenance schedules","• University degree in Automation or Electrical Engineering.
• Knowledge of office networks, industrial networks, PLCs, and automation architecture at an international level, particularly in breweries.
• At least 2 years of experience working with PLC/ DCS/ SCADA control systems (Siemens)
• Strong analytical thinking and problem-solving skills.
• Attention to detail and accuracy.
• Teamwork and leadership skills
• Ability to communicate in English, especially technical jargon.",2025-08-25,Kỹ Thuật,Sản xuất,2,Không giới hạn,Không hiển thị,,Nhân viên,"Tự Động Hóa, Electrical",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kỹ Thuật, Bảo trì/Bảo Dưỡng, Sản xuất, Tự Động Hóa, Electrical, HEINEKEN Vietnam, Hà Nội",Bảo trì/Bảo Dưỡng,0,100,,,
Chuyên Viên Cao Cấp Chuyển Đổi Nhân Sự - Khối Nhân Sự (Yêu Cầu Kinh Nghiệm Tài Chính Ngân Hàng),Navigos Search,"Hà Nội, Việt Nam, Hanoi / HCMC","1.1. Phân tích & tái thiết kế quy trình nhân sự

Khảo sát, phân tích toàn bộ các quy trình nhân sự hiện hành (tuyển dụng, đào tạo, lương thưởng, đánh giá hiệu quả, quản lý nhân tài, hoạch định nhân sự…).

Xác định các điểm nghẽn, cơ hội cải tiến; đề xuất giải pháp số hóa và tự động hóa phù hợp.

Thiết kế, chuẩn hóa quy trình mới đáp ứng định hướng chuyển đổi số của ngân hàng.

1.2. Triển khai hệ thống HR Tech & giải pháp số hóa

Tham gia xây dựng kế hoạch, lộ trình triển khai các sáng kiến chuyển đổi số trong lĩnh vực nhân sự.

Phối hợp với Khối CNTT, Khối Dữ liệu để phát triển, nâng cấp các hệ thống/phần mềm/công cụ số hóa và tự động hóa nghiệp vụ HR.

Tích hợp đồng bộ các giải pháp HR Tech với Core HR, Core Banking và các nền tảng nội bộ khác.

1.3. Quản trị & vận hành hệ thống

Quản lý, vận hành các hệ thống HR Tech đảm bảo hiệu quả và tối ưu.

Phối hợp với các đơn vị liên quan trong việc xử lý, khắc phục sự cố hệ thống.

1.4. Quản lý thay đổi & đào tạo người dùng

Tổ chức đào tạo, huấn luyện cán bộ nhân sự và người dùng cuối.

Biên soạn tài liệu hướng dẫn, quy trình vận hành hệ thống.

Hỗ trợ đơn vị trong quá trình áp dụng và thích nghi với công nghệ mới.

1.5. Nghiên cứu & cải tiến liên tục

Cập nhật xu hướng HR Tech, đề xuất ứng dụng công nghệ mới (AI, RPA, Chatbot, LLM, Data Analytics) vào hoạt động nhân sự.

Định kỳ đánh giá, cải tiến giải pháp số hóa nhằm nâng cao trải nghiệm nhân viên và hiệu quả quản trị.","2.1. Trình độ học vấn

Tốt nghiệp Đại học hệ chính quy trở lên (không áp dụng cho hình thức liên thông).

2.2. Kinh nghiệm

Có tối thiểu 3–5 năm kinh nghiệm triển khai dự án chuyển đổi số hoặc ứng dụng công nghệ trong lĩnh vực nhân sự.

Ưu tiên ứng viên đã trực tiếp tham gia các dự án HR Digital Transformation hoặc triển khai hệ thống HR Tech tại ngân hàng hoặc tổ chức quy mô lớn.

2.3. Kiến thức chuyên môn

Hiểu biết toàn diện về quy trình nghiệp vụ HR và các hệ thống HRIS/HRS.

Có kinh nghiệm triển khai hoặc quản trị các hệ thống như: Applicant Tracking System, Learning Management System, Performance Management, Talent Management, HR Analytics.

Thành thạo nguyên tắc quản lý dự án (Agile) và các công cụ quản lý dự án (MS Project, Jira, Trello).

Ưu tiên ứng viên có kiến thức về AI ứng dụng trong HR, RPA, LLM/Chatbot, hoặc Business Intelligence.

Có chứng chỉ chuyên môn (PMP, Agile/Scrum, HR Tech, Data Analytics) là một lợi thế.",2025-08-25,Nhân Sự/Tuyển Dụng,Ngân hàng,3,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,Transformation,Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2  đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Ngân hàng, Transformation, Navigos Search, Hà Nội",Nhân Sự Tổng Hợp,0,100,47150000.0,36800000.0,57500000.0
Performance Digital Marketing Specialist,Công Ty Cổ Phần Tập Đoàn Đầu Tư Khôi Nguyên,"414-416 TÂN PHÚ – NAM THÔNG 3-S14, 414 - 416 đường Tân Phú, Khu Nam Thông 3, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh.","• Triển khai các chiến dịch quảng cáo trên nền tảng online: Facebook, Google, Linkedin, Zalo,…
• Theo dõi và tối ưu các chiến dịch quảng cáo, tối ưu giá bid và các bộ tỷ lệ chuyển đổi CPA, CTR, CPM, CPC…
• Thống kê, phân tích, theo dõi và đánh giá các số liệu quảng cáo, hiệu quả và chi phí chiến dịch để đề ra các hướng giải pháp, các chiến dịch phù hợp.
• Cập nhật insight của người dùng thường xuyên.
• Quản lý thứ hạng từ khoá, các hoạt động chạy Ads và SEO.
• Lên kế hoạch và kiểm soát các hình ảnh về thương hiệu trên các kênh truyền thông số.
• Triển khai content (quảng cáo) trên Social media (chương trình khuyến mãi, branding, MKT online, offline, ...), và content SEO trên Website.
• Cùng team xây dựng, phát triển ý tưởng các kế hoạch quảng cáo, truyền thông, PR, marketing trên các nền tảng.
• Tham gia lập kế hoạch, đề xuất, thực hiên giám sát và báo cáo ngân sách các hoạt động sự kiện của công ty.
• Cập nhật thông tin trên Website/Facebook/Linkedin/ Zalo OA…của Công ty theo kế hoạch.
• Báo cáo và thực hiện các công việc khác theo yêu cầu của quản lý trực tiếp.","• Tốt nghiệp Cao đẳng hoặc Đại học, ưu tiên các chuyên ngành Marketing, Báo chí, truyền thông, Xã hội học.
• Ứng viên có kinh nghiệm làm việc trong lĩnh vực sức khỏe.
• Có 2 năm kinh nghiệm làm chuyên viên Performance Digital Marketing hoặc các vị trí tương đương.",2025-08-25,"Tiếp Thị, Quảng Cáo/Truyền Thông",Dịch vụ Y tế/Chăm sóc sức khỏe,2,Cử nhân,1,08:00 - 17:00,Nhân viên,"Communication, Digital Marketing, Google Analytics, Seo/Sem, Social Media, Social Media, Social Media",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2  đến Thứ 7,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị Trực Tuyến, Dịch vụ Y tế/Chăm sóc sức khỏe, Communication, Digital Marketing, Google Analytics, Seo/Sem, Social Media, Social Media, Social Media, Công Ty Cổ Phần Tập Đoàn Đầu Tư Khôi Nguyên, Hồ Chí Minh",Tiếp Thị Trực Tuyến,15,60,,,
